"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"State"	"MaxFC"	"InitialState"
"ATP6V1G2"	"ATP6V1G2"	-0.0132692803442577	0.188131481587292	-0.148352682240951	0.272845332384937	-0.155013414912994	0.0847535750234721	-0.037448713534189	-0.0471905137472794	-0.0452978426925759	"S02"	0.272845332384937	"IS04"
"ZNF319"	"ZNF319"	0.17167024830936	0.133827033431639	-0.112510267865193	0.270158287782339	-0.117561749279548	-0.119637086494244	-0.0375942895578816	0.0323899170487013	-0.0725487282365276	"S02"	0.270158287782339	"IS04"
"DCLK3"	"DCLK3"	-0.0673500996331638	0.0769812708937202	-0.0647192363662433	0.264905188536497	-0.0676249979990134	-0.0688187933946346	-0.0688903306019056	0.0627910432042627	0.0240658552253638	"S02"	0.264905188536497	"IS04"
"F7"	"F7"	0.0987498082459226	0.0769812708937202	-0.0647192363662433	0.264905188536497	-0.0676249979990134	-0.0688187933946346	-0.0688903306019056	0.0627910432042627	-0.0746311914853977	"S02"	0.264905188536497	"IS04"
"ANKS1B"	"ANKS1B"	-0.0250076865113063	0.167123115377248	-0.111182411931164	0.24948220722373	-0.116174275323992	0.115561299118814	-0.0409247411212244	0.0249553284754653	-0.128210348893595	"S02"	0.24948220722373	"IS04"
"C1orf95"	"C1orf95"	-0.0288136709577235	-0.116955459665593	0.0188712390623916	0.231759638917791	-0.0319348739381921	-0.117319806891966	-0.117441760953184	0.167231195352869	0.0771828309832366	"S02"	0.231759638917791	"IS04"
"ZNF772"	"ZNF772"	0.0732981733919553	-0.0767379772502389	-0.0723914902575496	0.222818872993505	0.0684064254344987	-0.0769770363693986	-0.0770570540787223	0.0405981017918259	0.00483933189866372	"S02"	0.222818872993505	"IS04"
"BEND5"	"BEND5"	-0.0111670745601985	0.0954411590871809	-0.0542216518613323	0.203698337632306	-0.0686829894795871	0.0254722949185073	0.041989935096866	0.0632997621636362	-0.149710774122135	"S02"	0.203698337632306	"IS04"
"ALG1L2"	"ALG1L2"	-0.0164262751623745	-0.0301222723439984	-0.106310404054895	0.190830926161618	-0.0197834152026978	-0.113044500261903	-0.0327411897275715	-0.0393342143661511	0.157294292738902	"S02"	0.190830926161618	"IS04"
"BRINP3"	"BRINP3"	0.0531820863064926	-0.0841008295290268	-0.0793373059814843	0.190503774881264	-0.0828993891071836	0.0322751720233056	-0.0844505211279001	0.131107238672989	-0.0108282974956667	"S02"	0.190503774881264	"IS04"
"NIM1K"	"NIM1K"	0.0531820863064926	0.0348790262000227	-0.0793373059814843	0.190503774881264	-0.0828993891071836	0.0322751720233056	-0.0844505211279001	-0.0854273410357938	0.0698314695638916	"S02"	0.190503774881264	"IS04"
"EID2B"	"EID2B"	-0.122205166904638	-0.0288433189229165	-0.17448361914884	0.18079766473	-0.00969728642539977	0.0185222467246928	0.0170056327563788	0.151643375279989	-0.0248133954554187	"S02"	0.18079766473	"IS04"
"MTRNR2L11"	"MTRNR2L11"	-0.0892185569375677	0.0193235379710842	-0.0857334570571939	0.164417193400712	0.0322720337276009	0.124906701633191	-0.0912588981565141	-0.0923144690079565	0.050557681501133	"S02"	0.164417193400712	"IS04"
"TCP10L"	"TCP10L"	0.036514158437769	0.129528090462424	-0.0857334570571939	0.164417193400712	-0.0895827143128231	-0.091164132945552	-0.0912588981565141	0.108249704729568	-0.0241530624175453	"S02"	0.164417193400712	"IS04"
"ZNF660"	"ZNF660"	0.0824179919301999	-0.08329628593636	-0.142032073983826	0.163973603363228	0.074713925248859	0.112729715385395	-0.0201621096510825	-0.0305198516384158	-0.0725849965161673	"S02"	0.163973603363228	"IS04"
"ZC3H12B"	"ZC3H12B"	-0.101257444880489	-0.00586349625449475	0.0694362232058987	0.123886630132273	0.00589395597529732	0.0872663992066092	-0.00882577826041622	0.0722726639531379	-0.11220419567838	"S02"	0.123886630132273	"IS04"
"HAPLN1"	"HAPLN1"	-0.5594905516808	-0.55254245279005	-0.386216295839253	0.158301210289496	0.518824700713797	2.31421672966666	-0.558876020844031	-0.514325288710766	-0.334053377924784	"S03"	2.31421672966666	"IS06"
"ADAMDEC1"	"ADAMDEC1"	-0.5563631666716	-0.697639188830146	-0.405678307605221	0.115841451209881	1.15507283287313	2.14598523379466	-0.687252719009282	-0.681826587980528	-0.276698842908372	"S03"	2.14598523379466	"IS06"
"STMN2"	"STMN2"	-0.505331064642955	-0.4958564896769	0.136976067729101	-0.518824453964987	0.885760781253214	1.98874713176697	-0.574155792297941	-0.573878074249435	-0.353058995799646	"S03"	1.98874713176697	"IS06"
"ADAM28"	"ADAM28"	-0.460479102287864	-0.529323721125838	-0.359704314601307	-0.412983553976352	1.01460941344997	1.83855965009767	-0.524765869996777	-0.541229221639181	-0.226210737659005	"S03"	1.83855965009767	"IS06"
"CTSC"	"CTSC"	0.292811750313762	-0.0376952475979454	0.101754573640798	-0.110427327562752	0.606490027542861	1.7496264907231	-0.531612591083254	-0.935295773096544	-0.67045479246239	"S03"	1.7496264907231	"IS06"
"MATN2"	"MATN2"	-0.597221950760682	-0.648951072242246	-0.404646094703144	1.29378347596314	0.366762251616539	1.715589330097	-0.732008538123002	0.0179415036050399	-0.34895826914284	"S03"	1.715589330097	"IS06"
"EDIL3"	"EDIL3"	-0.543471421531893	0.252617253770191	0.0716795314463742	0.303071825266354	0.10366145491362	1.69742955230092	-0.427932119742321	-0.637364703990488	-0.432421460131764	"S03"	1.69742955230092	"IS06"
"A2M"	"A2M"	-0.455619531780322	-0.547853488486221	0.612109296798861	0.871252017694452	0.444126110376264	1.61039566100932	-0.773959777330487	-0.490665117071287	-0.343414729468549	"S03"	1.61039566100932	"IS06"
"TCF21"	"TCF21"	-0.628995843628062	-0.554777213326069	-0.181602588234078	0.642848125304657	0.723770007010166	1.60340427325771	-0.787158868330005	0.220720591982134	-0.540562279006083	"S03"	1.60340427325771	"IS06"
"IRF8"	"IRF8"	-0.304938390961321	-0.390080461131063	0.0710186653367447	-0.24287363075554	0.86235908933921	1.57817855940395	-0.497047232666316	-0.427226647688068	-0.465316448887984	"S03"	1.57817855940395	"IS06"
"ABCA8"	"ABCA8"	-0.737679179565445	-0.771766158934463	-0.721980645777203	0.985102772402415	0.554556722254569	1.50870126127022	-0.828113795382679	0.328454122739177	-0.100490990152495	"S03"	1.50870126127022	"IS06"
"CCL2"	"CCL2"	0.10115328545678	-0.651553641452211	-0.271650278064417	0.0117480517941403	0.980503658303126	1.46750653227881	-0.51445542164171	-0.240420996400887	-0.593278024797707	"S03"	1.46750653227881	"IS06"
"APOE"	"APOE"	0.289345943703175	-0.682889063259476	-0.0250485042620973	-0.219102266195231	0.952160777884462	1.45192557137406	-0.566974618422624	-0.484971711437211	-0.465139625701	"S03"	1.45192557137406	"IS06"
"SEPP1"	"SEPP1"	-0.463131492887098	-0.77579405783428	-0.417728443894028	1.24474699151911	0.257796462966038	1.44510444771377	-0.916020639625089	1.00936696341769	-0.679413787153233	"S03"	1.44510444771377	"IS06"
"SOCS3"	"SOCS3"	0.0533333758236881	-0.705924178821442	0.357773117424167	0.0203689021210646	0.943973986883658	1.37907771150135	-0.817790976172484	0.355977815944518	-0.929180981119112	"S03"	1.37907771150135	"IS06"
"HAAO"	"HAAO"	-0.267701569460697	-0.30822281116633	-0.034268081003166	0.0481306314870398	0.363213841083143	1.37485332464848	-0.482407057935673	-0.218850544422115	-0.307514333876809	"S03"	1.37485332464848	"IS06"
"RBP1"	"RBP1"	-0.0606293736625415	-0.275133704125639	0.583616691293206	-0.379677328853834	0.776574955745514	1.37349964989652	-0.464175690189165	-0.610046291790727	-0.542595260556765	"S03"	1.37349964989652	"IS06"
"CCL8"	"CCL8"	-0.448278972933966	-0.472157388620227	-0.374776773870755	-0.372579976554681	1.22310746179889	1.36632172825603	-0.467615042040572	-0.403677616313223	-0.221910749763019	"S03"	1.36632172825603	"IS06"
"PPP1R14A"	"PPP1R14A"	-0.606228886517749	-0.576881671056553	1.08290333740841	-0.26577186358318	0.748195798878094	1.36103083423637	-0.627097042828785	-0.610036437704109	-0.106120711680535	"S03"	1.36103083423637	"IS06"
"TM4SF1"	"TM4SF1"	0.476556759968853	-0.138507808590065	0.605260508362955	-0.409823873944419	0.188291229211347	1.3454221788528	-0.449003645548259	-0.736782623160314	-0.489958858143736	"S03"	1.3454221788528	"IS06"
"PTGER2"	"PTGER2"	0.0956057675370141	-0.151481209147248	0.577885593766238	-0.0575787346742185	0.155058540578287	1.32214470764299	-0.40570971870727	-0.59038317969263	-0.452534003107572	"S03"	1.32214470764299	"IS06"
"IRF1"	"IRF1"	-0.121018516273816	-0.591366984601353	0.351042707907572	0.0477187118334491	1.04484289459683	1.31513031060348	-0.899229430430343	0.3552321376556	-0.86917782299595	"S03"	1.31513031060348	"IS06"
"TMEM150C"	"TMEM150C"	0.196095177517573	-0.0117363191743158	-0.0741504676109354	-0.195190682416499	-0.0391134934514142	1.31425873337731	-0.345074618466818	-0.376197500326285	-0.385012559234506	"S03"	1.31425873337731	"IS06"
"CP"	"CP"	-0.403711412601959	-0.449793139570852	-0.444535549499722	0.995841944993435	-0.0182084619942205	1.30127830791381	-0.50953075883971	0.173055163241613	-0.24154045657254	"S03"	1.30127830791381	"IS06"
"CYGB"	"CYGB"	0.301900373809286	-0.370064920820902	0.802027072326043	0.00496933472636179	0.43970655586431	1.29697573931582	-0.567696412710075	-0.417184526120746	-0.707775183285757	"S03"	1.29697573931582	"IS06"
"CCL13"	"CCL13"	-0.426685356393302	-0.453179955670594	-0.396174265596902	-0.267989008038068	0.83662658542637	1.28175209773114	-0.426953340125454	-0.252799370246469	-0.115835529505127	"S03"	1.28175209773114	"IS06"
"FGFR4"	"FGFR4"	-0.291835637975234	-0.34273517148326	0.190259388281538	0.136169045973303	0.333545320233839	1.26083659642515	-0.397792906566507	-0.329589441961637	-0.264391503106919	"S03"	1.26083659642515	"IS06"
"CEBPD"	"CEBPD"	0.0691286702442161	-0.577505011653748	0.306189996084108	0.144433720485592	0.484672324049298	1.23394544254265	-0.756755737107119	0.687470826015268	-0.949976876506425	"S03"	1.23394544254265	"IS06"
"IL34"	"IL34"	0.105750692278167	-0.256512100858821	-0.0470736674790255	0.0291788877780834	0.211591626480136	1.22736517907483	-0.411728529561131	-0.233319358280142	-0.397179395575191	"S03"	1.22736517907483	"IS06"
"PRKAR2B"	"PRKAR2B"	-0.0627414223619882	-0.394991594179252	0.201620651888534	-0.0034358037914735	-0.0425894936027325	1.22640675976533	-0.350836037155683	0.0398584701161013	-0.381147054709915	"S03"	1.22640675976533	"IS06"
"IL6ST"	"IL6ST"	0.447298965682364	-0.453940761796268	-0.0401838231541889	0.278254700525899	-0.257698139295621	1.21180016405847	-0.549282379815597	0.650493649951882	-0.808053194155109	"S03"	1.21180016405847	"IS06"
"CHL1"	"CHL1"	-0.0137115521243321	-0.130386180988711	0.044751861330215	-0.222459247674843	0.119007172667358	1.20780033460067	-0.288225924613757	-0.3671912687763	-0.288350259051892	"S03"	1.20780033460067	"IS06"
"PTN"	"PTN"	-0.719976217555748	-0.565012846628783	0.30938222995348	0.825085933220908	0.19551144387402	1.20339078834339	-0.816941975126909	0.623047942403421	-0.407009785813285	"S03"	1.20339078834339	"IS06"
"CLEC2B"	"CLEC2B"	0.275746314876119	0.2872202516396	-0.502794074494336	0.207572080160407	0.180800310913873	1.18567306365724	-0.539042207680298	0.0374680478307268	-0.805560764453927	"S03"	1.18567306365724	"IS06"
"ZC3HAV1"	"ZC3HAV1"	-0.1136932522974	-0.190013416659218	-0.130652595336409	-0.0326202621835917	0.343530858296882	1.16749791927845	-0.613155636520484	0.461853378421599	-0.677438387508072	"S03"	1.16749791927845	"IS06"
"EPHX1"	"EPHX1"	-0.069722002626161	-0.175858642898593	-0.170733672449861	0.67933915776869	-0.00181393460727773	1.15732452459995	-0.742795775678518	0.538352254770155	-0.659196126372142	"S03"	1.15732452459995	"IS06"
"FABP4"	"FABP4"	-0.385500621727516	-0.299211675440948	-0.328082813979787	-0.221057501131661	0.946787538561159	1.15429794358756	-0.418676902546684	-0.369372931861574	-0.184033561511411	"S03"	1.15429794358756	"IS06"
"PCDH19"	"PCDH19"	-0.252175642343314	-0.112826132213165	0.171834402352028	-0.270218921705904	-0.0239299457292047	1.14780985383273	-0.292690349706395	-0.26898133690476	-0.135411188531216	"S03"	1.14780985383273	"IS06"
"PLPP1"	"PLPP1"	0.170515454448696	-0.224452104551103	0.00502242673110071	-0.192298650064967	0.0528425813359664	1.1332664806488	-0.650302733492251	0.683227476614563	-0.765829425042238	"S03"	1.1332664806488	"IS06"
"SMPDL3A"	"SMPDL3A"	-0.372902742515047	-0.334468777622264	0.27185081377787	0.172703727793266	0.266940220800594	1.12509320654525	-0.565136275770019	0.385496012383992	-0.546627644713234	"S03"	1.12509320654525	"IS06"
"ZFP36"	"ZFP36"	0.220529733865832	-0.560051096294112	0.0551857895610396	0.286991582565658	0.716649466409247	1.12338806043382	-0.762060917404645	0.639412105189651	-1.02160069781982	"S03"	1.12338806043382	"IS06"
"CD302"	"CD302"	-0.158806836639946	-0.264739781264395	-0.0558403588972115	0.826352291555713	-0.00627285405426165	1.1226050666996	-0.535858493806854	0.128751497333743	-0.447759837998222	"S03"	1.1226050666996	"IS06"
"P2RY14"	"P2RY14"	-0.315429829876719	-0.321307404346471	0.221369016640258	-0.137607394649564	0.248334405889103	1.11909843810323	-0.322643401869741	-0.304831768245465	-0.115440378534022	"S03"	1.11909843810323	"IS06"
"ADGRL3"	"ADGRL3"	-0.356675962751967	-0.266472051982893	1.00006885962063	-0.212181633696332	0.00830238657626122	1.09894843292115	-0.390387522885168	-0.374976761721093	-0.153183662641326	"S03"	1.09894843292115	"IS06"
"GRK5"	"GRK5"	-0.106942628047516	-0.368830336757001	0.5350927644251	-0.423897382080378	-0.032376959983726	1.09522617813476	-0.429562578680853	0.320643015241922	-0.448123738893756	"S03"	1.09522617813476	"IS06"
"NDRG2"	"NDRG2"	-0.264243751606239	-0.36500939419195	-0.0512841079401194	1.02355621544036	0.071374381784188	1.08997648286733	-0.455281806518252	-0.0806095397967931	-0.303336924889459	"S03"	1.08997648286733	"IS06"
"COL13A1"	"COL13A1"	-0.123035408666614	-0.0955610232532512	-0.0964697817731747	-0.0325190877827521	0.109009749090969	1.08398406589328	-0.302950904485413	-0.221255498237049	-0.254928019775029	"S03"	1.08398406589328	"IS06"
"TMEM176B"	"TMEM176B"	0.424997136179358	-0.0160462931118075	0.976177333574452	0.0758465862547998	0.121930080808269	1.07994228248389	-0.688413003965707	0.244944603784169	-1.17543881798897	"S03"	1.07994228248389	"IS06"
"VCAM1"	"VCAM1"	0.903717145380789	0.0310785499182104	-0.331188792241687	0.00796770093034472	-0.0815045824805163	1.07314062663408	-0.106854250475684	-0.571319018142134	-0.621595454720283	"S03"	1.07314062663408	"IS06"
"CCDC102B"	"CCDC102B"	-0.151986718949478	-0.366812813248182	0.0302013436395099	0.268225473305184	0.212378246418919	1.06786838334429	-0.373290760191421	-0.277946719620909	-0.155330111576034	"S03"	1.06786838334429	"IS06"
"IL7"	"IL7"	-0.0331708056477288	-0.0589329657283045	0.180132786331016	-0.022554124172325	0.0614282067486731	1.05457985208704	-0.294615545002225	-0.305295920748838	-0.339238617177628	"S03"	1.05457985208704	"IS06"
"PROS1"	"PROS1"	-0.194311655787199	-0.358023329009646	0.0212324720575756	0.701833357959492	0.00428866640221309	1.0476031005121	-0.56296564070997	0.360548269945119	-0.46492736270808	"S03"	1.0476031005121	"IS06"
"C8orf4"	"C8orf4"	0.0615221688860285	-0.311130418780614	0.693787935919924	-0.0533996468849615	0.391010683337138	1.04498207449742	-0.321133595539346	-0.490035011569552	-0.457774798262312	"S03"	1.04498207449742	"IS06"
"RCAN2"	"RCAN2"	-0.211492085500505	-0.213147601664921	0.584014773095271	0.567644464662343	-0.179802920167752	1.03912990848321	-0.450386312407884	-0.109423611008972	-0.34471412019887	"S03"	1.03912990848321	"IS06"
"CPNE8"	"CPNE8"	0.0508724827286264	-0.0843926122751198	0.123437296950975	0.284464866893737	-0.0221234707308488	1.03144548385785	-0.377824114373113	-0.210142560716885	-0.387481498054628	"S03"	1.03144548385785	"IS06"
"KCNS3"	"KCNS3"	-0.247286548764168	0.451410005033739	-0.187966517817937	-0.0856830285104792	-0.0133680630590305	1.0142896365358	-0.22734881868422	-0.199446841335518	-0.445385452066261	"S03"	1.0142896365358	"IS06"
"WARS"	"WARS"	0.309583809731214	0.0340645312268485	0.64604264406261	-0.424869149829357	-0.00846277651214033	1.01254884255852	-0.261397444303372	-0.296548980107013	-0.627078181828422	"S03"	1.01254884255852	"IS06"
"RBFOX1"	"RBFOX1"	-0.179389493121751	-0.182732154484268	-0.172382091046682	-0.0617456962743192	0.083656167458231	1.00985853398743	-0.183491955542414	-0.185614365122821	-0.166437818536706	"S03"	1.00985853398743	"IS06"
"ITIH5"	"ITIH5"	-0.303653348992814	-0.47179086620715	-0.0863855609979014	0.348085063517373	0.0208845564718117	1.00408487337983	-0.518951711654735	0.689871844151156	-0.43004823249376	"S03"	1.00408487337983	"IS06"
"FAM107A"	"FAM107A"	-0.335833667861592	-0.399078804525945	-0.376474731613343	0.568490785038298	0.22877605373927	0.997010615611173	-0.400738175854535	0.200418438957289	-0.251907718853234	"S03"	0.997010615611173	"IS06"
"FGFR2"	"FGFR2"	-0.138381592144026	-0.22128965941071	-0.213630766629386	-0.130108679185773	0.324481485582067	0.994693545889871	-0.27889276317284	-0.230752805456174	-0.164944992412259	"S03"	0.994693545889871	"IS06"
"NCOA7"	"NCOA7"	0.717820074127497	-0.134983753907994	0.152620191395133	-0.381755416626753	0.147897612092449	0.982866893511317	-0.256713681247392	-0.289028535131254	-0.657045875038538	"S03"	0.982866893511317	"IS06"
"NDNF"	"NDNF"	-0.19253544146067	-0.26678935812497	-0.229776782353895	0.111091689859637	0.0600177267404664	0.980776651286297	-0.296436982742983	0.118309213359878	-0.244072831947853	"S03"	0.980776651286297	"IS06"
"JUNB"	"JUNB"	0.388456286582257	-0.215310218088273	0.270804900121971	0.046282002193009	0.638799169819097	0.97899751543201	-0.645958948280332	0.508028990810534	-1.20340571207913	"S03"	0.97899751543201	"IS06"
"APOC1"	"APOC1"	0.139546651273642	-0.346930093203582	0.447684940351893	-0.325261176185516	0.608439944379212	0.974340673776493	-0.412142255232428	-0.426638058563208	-0.369190410688002	"S03"	0.974340673776493	"IS06"
"SCT"	"SCT"	-0.367832296069386	0.105030420715195	-0.184034300092788	-0.347357945616387	0.705564856168932	0.966599664657476	-0.337733621525756	-0.344615921196909	-0.28469567444226	"S03"	0.966599664657476	"IS06"
"FHL2"	"FHL2"	0.435339383303113	0.552066220181447	0.361482314993297	-0.550046584877137	0.0479486354237475	0.949944385803382	-0.234327593842468	-0.675919329248623	-0.630312884123717	"S03"	0.949944385803382	"IS06"
"ADIRF"	"ADIRF"	-0.446657624403801	-0.645237287141872	0.0811928112058837	0.696316687868814	0.194538472450224	0.946822801991876	-0.644695973273367	0.339267906567194	-0.116539051149089	"S03"	0.946822801991876	"IS06"
"FAM105A"	"FAM105A"	-0.228057166135411	-0.0801192642626698	0.920193061156063	-0.441366862826674	0.214882086263842	0.94417344954872	-0.267523788091963	-0.405126783686197	-0.338174993033551	"S03"	0.94417344954872	"IS06"
"MAMDC2"	"MAMDC2"	-0.371854031052041	-0.426657846122553	-0.275929506880551	0.402460281925123	0.120448981868729	0.943118777233438	-0.428431891220776	0.31776449580791	-0.166155548157973	"S03"	0.943118777233438	"IS06"
"EPHA7"	"EPHA7"	-0.275853166913284	-0.237651135185029	0.0328733794117547	0.0923133876871703	0.393335194969499	0.936662508776694	-0.342531397915699	-0.158200313801814	-0.248331170246351	"S03"	0.936662508776694	"IS06"
"GBP1"	"GBP1"	0.105481708042156	0.443836181422833	0.188728234172169	-0.341215450020284	0.148636569918731	0.926930002782178	-0.37800584607272	-0.310201655967701	-0.573622824958077	"S03"	0.926930002782178	"IS06"
"PHACTR3"	"PHACTR3"	-0.196604879802419	-0.200268324767682	-0.107433975021957	0.0289014144349396	-0.0615139295367376	0.925638869217122	-0.15479460262128	-0.160163288979172	-0.0889321949510144	"S03"	0.925638869217122	"IS06"
"SLC9A3R2"	"SLC9A3R2"	0.229402685745093	0.363581397278481	0.481176569740462	-0.164290289720937	0.283338982229748	0.914346189437484	-0.293033490769596	-0.590462325824779	-0.685911861484513	"S03"	0.914346189437484	"IS06"
"IRF9"	"IRF9"	-0.0893499939358942	-0.193549100748652	0.273733189302976	-0.0968781632475956	0.647055142707349	0.906601194037351	-0.417009947219898	-0.328458074547907	-0.383561429199361	"S03"	0.906601194037351	"IS06"
"EGR1"	"EGR1"	0.620894526045547	-0.0172352394400655	-0.150881164732889	-0.0680113523604448	0.482710907219251	0.901997171543793	-0.25051746191851	0.219743712179715	-1.18620163575913	"S03"	0.901997171543793	"IS06"
"VNN2"	"VNN2"	-0.216368248589482	-0.220399955084938	0.014045464049048	-0.106921848185266	0.164588609495011	0.893537524024499	-0.221316379014605	-0.14531614037137	-0.151967745359582	"S03"	0.893537524024499	"IS06"
"MYLIP"	"MYLIP"	0.223853149474208	-0.265601369956317	-0.149778529924672	-0.0771700841289608	0.530674207425059	0.878623576438781	-0.427609772045237	0.215756476983388	-0.666595327860441	"S03"	0.878623576438781	"IS06"
"PGRMC1"	"PGRMC1"	0.587992117848426	0.56291929347768	-0.18526365245754	-0.397142891984356	-0.328298547832844	0.878342868523168	-0.392236180856413	0.317707905498201	-0.908211367483917	"S03"	0.878342868523168	"IS06"
"SGCE"	"SGCE"	0.197478493812748	0.0677344756819352	0.0685538933651499	0.346685195985513	-0.175439395391102	0.8739249264481	-0.587133822665194	0.312873166897613	-0.61573929277241	"S03"	0.8739249264481	"IS06"
"DDX5"	"DDX5"	0.630092070379995	0.323089992002663	0.0936319356460037	0.0217343916660977	0.143535086669041	0.859862097832691	-0.417089241859748	0.494082671628619	-1.3974073217902	"S03"	0.859862097832691	"IS06"
"TNFSF10"	"TNFSF10"	0.334747524698676	0.238293139680239	-0.226374562898313	-0.114175609922193	0.0540816310612231	0.859221909449595	-0.314289667340352	-0.0288076962648499	-0.623732600092766	"S03"	0.859221909449595	"IS06"
"GNG11"	"GNG11"	0.134842825672863	0.200065850917365	-0.200995674473607	0.0662645843210043	0.028217787869061	0.858608257149231	-0.531955586332691	0.514763721887774	-0.780457755278069	"S03"	0.858608257149231	"IS06"
"C1S"	"C1S"	0.757027678642314	0.566143925456401	-0.0929004106802191	0.475031061273198	-0.58980697962842	0.842914545411436	-0.339767966767284	0.631679766535907	-1.3950056831479	"S03"	0.842914545411436	"IS06"
"SERTAD1"	"SERTAD1"	0.661406113828744	-0.0399040815764646	0.0827600808839151	-0.473429408683233	0.334976443779228	0.836282553249992	-0.415355947181382	0.395143255989867	-1.04542746461112	"S03"	0.836282553249992	"IS06"
"REV3L"	"REV3L"	-0.0575672676929554	-0.0474119425582555	-0.016864369805011	0.367601307424823	0.0881098655099075	0.826279727909303	-0.35904424125531	0.061647616797489	-0.458863624951249	"S03"	0.826279727909303	"IS06"
"ZNF608"	"ZNF608"	-0.0870785228720648	-0.151003026324158	0.238753055539564	0.00466068300025129	0.0638297470700959	0.821537133424292	-0.254735817573861	-0.238567480008531	-0.193937688636201	"S03"	0.821537133424292	"IS06"
"BATF2"	"BATF2"	-0.206958180544523	-0.102697485515956	-0.0566576860245713	-0.0986564391209635	0.219531907366642	0.817860557711275	-0.217129214888855	-0.155495652735097	-0.188554923044878	"S03"	0.817860557711275	"IS06"
"TMEM176A"	"TMEM176A"	0.526860390462701	0.167829523210599	0.658999971228843	0.115679308404512	0.0179775089742808	0.817004417824715	-0.517226109779204	0.246759132216188	-1.12207705795711	"S03"	0.817004417824715	"IS06"
"LIFR"	"LIFR"	-0.0513716272389298	-0.217750915983667	-0.0325060535081916	0.291372274773609	0.00379953486735931	0.813017683890544	-0.30880610938141	-0.0302260418666762	-0.223637549566588	"S03"	0.813017683890544	"IS06"
"PPP1R15A"	"PPP1R15A"	0.746915053737826	0.190013270390106	0.358061232544248	-0.298166941476536	0.323746634257263	0.81223401919572	-0.498180265274	0.267966142329258	-1.23773582433539	"S03"	0.81223401919572	"IS06"
"LACTB"	"LACTB"	0.222434172645433	0.201381239891633	-0.215768609231275	-0.242930567414929	0.0503901238687056	0.809802108761369	-0.10267913540955	0.0268777419736229	-0.649823084357793	"S03"	0.809802108761369	"IS06"
"NCKAP5"	"NCKAP5"	-0.223213484739349	-0.139981856239302	-0.0647070179406953	0.479383222993099	-0.0308658580493843	0.807247189782824	-0.185760643100005	-0.151436573111324	-0.18809995002676	"S03"	0.807247189782824	"IS06"
"C2"	"C2"	0.434489485992322	0.042011282947354	0.236248373857589	-0.136584528578686	-0.279766237839426	0.800662554572966	-0.316837052504658	0.15692681938572	-0.617598997615406	"S03"	0.800662554572966	"IS06"
"TMEM47"	"TMEM47"	0.0856373195592773	0.301022216286249	-0.40553238313534	0.326382983994763	-0.109832997263157	0.798604012382112	-0.326669575417606	0.178244564654293	-0.58295719825534	"S03"	0.798604012382112	"IS06"
"CCDC68"	"CCDC68"	-0.130961302702057	-0.151755015309596	0.708657124726105	-0.120085561916883	0.189460891155306	0.793754465573731	-0.336725010084818	-0.38608413854554	-0.206576447204412	"S03"	0.793754465573731	"IS06"
"COLEC11"	"COLEC11"	-0.0926900599423374	-0.275862623377605	-0.0822991710545832	0.270725568964263	0.374914425020465	0.792228774733254	-0.278617799357543	-0.0920288721537014	-0.321921166201697	"S03"	0.792228774733254	"IS06"
"GPR63"	"GPR63"	-0.176789629255336	-0.0365998904504303	-0.0564908155504869	-0.0545046592249422	0.0998927309296554	0.783642574465321	-0.261166419695505	-0.179796976925082	-0.118849243540293	"S03"	0.783642574465321	"IS06"
"RBP5"	"RBP5"	0.221900357773095	-0.331230859262951	-0.259608720497108	0.265595155809834	0.308487212098771	0.781711390983717	-0.19680221801172	-0.338706450134449	-0.224815409582547	"S03"	0.781711390983717	"IS06"
"TAC3"	"TAC3"	-0.0718901326474098	-0.212467786929207	0.0804935499382493	-0.242641438869858	0.209641891286773	0.757188012646366	-0.200805593392197	-0.194808905530995	-0.139436543366122	"S03"	0.757188012646366	"IS06"
"ACVRL1"	"ACVRL1"	-0.077170229949294	-0.233557711038332	0.117970654538347	0.197661463823514	0.0939241412888675	0.754341701196398	-0.526939712802397	0.541039911713058	-0.517398269232902	"S03"	0.754341701196398	"IS06"
"ARID4B"	"ARID4B"	0.572846310384151	0.362817534365863	0.202104283406943	-0.277061830045989	-0.0610715145112757	0.753997529897248	-0.350998224183685	-0.0113665297463408	-0.814240742435772	"S03"	0.753997529897248	"IS06"
"GLTSCR2"	"GLTSCR2"	0.651732378166024	0.381979644178827	-0.0780723601036144	0.297624613753561	-0.162388029608849	0.743594324909629	-0.627489387323469	0.683208351979097	-1.19164493501066	"S03"	0.743594324909629	"IS06"
"TOX2"	"TOX2"	0.230136834026011	-0.189973930746272	-0.268491450789852	0.396182335064322	0.0799305853321243	0.736533650336415	-0.253167673139896	-0.127536172509002	-0.307908457909769	"S03"	0.736533650336415	"IS06"
"ICAM4"	"ICAM4"	0.0309038572553224	-0.342239968968208	-0.129264557433912	-0.218411540209436	0.507501425732105	0.733357702500854	-0.234952016054751	0.0352201319746492	-0.350602933404445	"S03"	0.733357702500854	"IS06"
"ST8SIA1"	"ST8SIA1"	-0.127939328562453	-0.185375247036082	-0.22754063460259	0.192369831497383	0.194480709516957	0.732496815547541	-0.146047797059527	-0.0566141583273695	-0.248058635734696	"S03"	0.732496815547541	"IS06"
