"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"IS13"	"IS14"	"IS15"	"IS16"	"IS17"	"IS18"	"IS19"	"State"	"MaxFC"
"IFNL2"	"IFNL2"	-0.0242698720183954	0.547751848534364	-0.00159223827804498	0.138867287240964	0.439257979391894	-0.328153575260951	1.39010366383407	-0.182804055425901	-0.0967714437159247	-0.368250015123035	0.169679591459214	-0.0537635137162326	-0.156019835445853	-0.0488968661300192	-0.0544197750374957	-0.165290002204535	-0.0360359098546524	0.11334475816544	-0.0159715203324087	"IS07"	1.39010366383407
"KLRC1"	"KLRC1"	0.0329612756563548	-0.0406643393647778	0.0251839026839603	0.661519002432172	0.218463903570236	0.0795212682710279	1.31681560743365	-0.528409450151118	-0.179246705576937	0.170504293825732	0.0611337010014751	-0.189957321349344	0.036878137968747	0.20497999558696	-0.237784509530102	-0.195127705682438	-0.181723858410349	-0.0740259503313394	0.0433458039675907	"IS07"	1.31681560743365
"PDCD1LG2"	"PDCD1LG2"	0.546597202670133	-0.00194813460780885	-0.0717421188166519	0.656455861646534	-0.0557416416275297	0.0911600453529172	1.12662377710996	-0.711466532219908	-0.28023593973784	0.362715096128854	0.354128008383161	0.12021744545355	-0.0757220292519392	-0.314090226679749	-0.0200746003695031	-0.184738376494499	0.284639124191585	0.104516561410622	-0.251012634326743	"IS07"	1.12662377710996
"IL2RA"	"IL2RA"	0.743090673205561	0.220298722869845	0.0506635075071521	0.8564943588919	-0.0179365477844041	-0.188217699368146	1.08138713833862	-0.647595633784706	-0.293938165840106	-0.135750301138866	0.177286087370247	-0.0805248452617621	0.0693831023812459	-0.200314147382478	-0.0220875879771774	-0.170581881669904	0.234543029229532	0.014627551979165	-0.146445722257974	"IS07"	1.08138713833862
"HLA.DRB5"	"HLA.DRB5"	0.631690502944554	-0.126959619220104	-0.14591604283704	0.679243367639426	-0.0195780920398892	0.359100222749994	1.06131761729083	-0.590153433722233	-0.15294368344936	0.103376205258213	-0.144768040206358	0.0777707626710763	0.345295676342775	-0.12999030031373	-0.116475878073633	-0.0703302176449037	-0.0291115908929551	-0.204435919126901	-0.174523530316442	"IS07"	1.06131761729083
"IL12RB1"	"IL12RB1"	0.232980555488173	0.0747313288833527	-0.0638958169236377	0.914365553130026	0.0068587886092251	0.0593926263578912	0.915589672068388	-0.342395951116603	-0.154729220301849	-0.11461841257784	0.026418489292013	-0.207013900029854	-0.213528337497022	-0.0591560397826138	-0.174229672294938	-0.113279414414472	-0.114938324681877	-0.204864553044834	-0.0818411072921849	"IS07"	0.915589672068388
"IL12RB2"	"IL12RB2"	-0.133772932347657	0.270134574702725	-0.0213230914314209	0.51242387869216	0.00665969368627085	-0.391908030834884	0.866343736171111	-0.302179751131088	0.0453062752651093	-0.260986294150591	0.617898849234103	0.425386644195073	-0.0654075994001507	0.652958178849776	0.165926837289499	-0.285680638702005	0.0238204480139105	0.279269664326494	-0.146872412519034	"IS07"	0.866343736171111
"CD70"	"CD70"	0.278886501017601	0.572035080198274	-0.214890281166974	0.601340915556779	0.16594769906625	-0.412833117532049	0.863018838827642	-0.543090850952893	-0.216422405370497	-0.246601887418648	0.533157358236225	-0.0801130064673751	0.14290350248115	0.146100421502109	0.0193940738860973	-0.179273741322327	0.516506440351771	0.132988590678776	-0.00358589523601571	"IS07"	0.863018838827642
"CD80"	"CD80"	0.535333395613678	0.0978151055717644	0.12480477307377	0.617810923190827	0.0376419317781267	-0.0693940146682368	0.806652806301473	-0.611374401959187	-0.286259501108311	-0.220193811451791	0.394879095984595	0.0128856715753469	0.320852646463915	0.0654310352536274	-0.0352744602417385	-0.120435389965565	0.278495418862977	0.0534489609321962	-0.164657977153948	"IS07"	0.806652806301473
"FBXO39"	"FBXO39"	-0.0350779658240616	0.177007002987481	0.214300901803433	0.0945118932426683	-0.000103478412019929	-0.0230993534467087	0.621211920534618	-0.285303849789464	-0.00781054006508966	0.00116328163717554	0.0995679426372729	-0.0155570059917306	-0.0277608691592459	-0.0164712959189103	0.163566911102117	-0.312931607856127	0.125442013324585	0.0409450216111219	0.30576828959417	"IS07"	0.621211920534618
"AF165138.7"	"AF165138.7"	0.093872585402448	0.0348553047545032	0.0326628439662517	0.515362885168027	0.263450516530634	-0.151584281451002	0.561457861555332	-0.277197984504066	-0.180548846452782	-0.130796719053495	0.0297382534577783	-0.0158125408969814	-0.056836591207384	-0.0472959349016853	-0.0227805034759489	-0.142183848671825	0.296069677326926	-0.162347850648349	-0.0357303769461714	"IS07"	0.561457861555332
"FABP12"	"FABP12"	-0.0703264857081583	-0.0912002346399551	-0.0103498947920061	-0.0682593408971829	0.0128762598447569	-0.0793898046730228	-0.167152929776472	-0.0619710003527816	1.88350648823215	0.00499942524237974	-0.075155103884086	-0.00752446022901647	0.00573416638944587	-0.0352188113783835	0.0624166720491311	-0.152837325623762	-0.0418725423155779	0.0355621574057846	-0.0181259445371174	"IS09"	1.88350648823215
"KRT76"	"KRT76"	-0.132991886586607	-0.126311598873084	-0.0837571464988435	-0.0968706246447524	0.452701493995048	-0.236657787375501	-0.0103287264850659	-0.058571477612329	1.77391971284202	-0.0861131969268836	-0.0627899751349655	-0.130057630473338	-0.0577006549275806	-0.260890681863452	0.401723422078878	-0.180584838234964	-0.106503374356767	0.466113174414465	-0.0155879043764871	"IS09"	1.77391971284202
"DYNAP"	"DYNAP"	-0.106957204117407	-0.0939695083810271	0.377889486021502	0.0497035231196824	0.127736499053376	-0.0550461408106098	-0.0837936925927125	-0.0719501383592794	1.68956048093067	0.0427134158139953	-0.0509269804903327	0.0580837346186503	-0.210316152080292	-0.0961433838757197	-0.0372124122887493	-0.380349323415438	-0.176000174941	-0.156637473774632	0.209706666936699	"IS09"	1.68956048093067
"CLDN17"	"CLDN17"	-0.116884199982693	0.0324710740079284	-0.108889918439011	-0.104149088074434	0.0865860769500842	-0.0492658787506571	-0.0946649272425983	-0.119097103032766	1.57324639144258	-0.0134651071539971	-0.0579497205496828	-0.0889054027923232	-0.0974647597409482	-0.0823034904512398	0.862201411461779	-0.146172166609901	-0.0869092454424709	-0.0751415410068304	-0.133154302261635	"IS09"	1.57324639144258
"LYNX1"	"LYNX1"	-0.0314977484560648	-0.0205585574935367	-0.126847201544365	-0.0893101077613044	-0.150677317085781	-0.175581218966268	-0.0283697705463737	-0.255863743552798	1.5590212177002	0.20711273587357	-0.000579191399178304	0.103014388452066	0.0632522484560454	-0.286107393690688	0.7969512070345	-0.231623383535983	-0.0816098102359198	-0.0596556492222181	0.0914728296230278	"IS09"	1.5590212177002
"KRT3"	"KRT3"	-0.142727492697422	0.396435808571862	0.0109018948841705	-0.146470166529813	0.201374807143445	-0.360901863147014	-0.0603105868969645	-0.0570156212140365	1.51263848942464	-0.401490326566759	0.194217738820934	0.123886365334581	0.051021907966955	0.022315044236175	0.612709436063696	-0.351506138562147	0.257655162861065	-0.00563176847596374	0.108355616242679	"IS09"	1.51263848942464
"ANKRD35"	"ANKRD35"	-0.0416029769035332	0.0178913023774465	-0.0573339652060435	0.1979422758775	-0.0722305331022467	0.0209576780457804	-0.249818467253761	-0.273011851124332	1.51071882375277	0.490993328900289	-0.216279120061479	0.0465813118405398	0.034343018613213	-0.227928306137541	0.364846861093524	-0.381215454280989	0.0508045705602515	-0.0304298803203419	0.16987120669213	"IS09"	1.51071882375277
"C12orf54"	"C12orf54"	-0.221472697671391	-0.0951501970724045	-0.0328653691108482	-0.0381890704668444	0.0982610157254176	-0.244781076281734	-0.162828517755933	-0.176798869817226	1.11819615369252	0.268645260690015	0.235870929724542	-0.289119613916077	0.0985794339223146	0.00338776447728219	-0.0565379731431959	-0.254216185582235	0.0778317982928638	0.32588135325387	0.383426855245158	"IS09"	1.11819615369252
"DEFB4B"	"DEFB4B"	0.0567622874283363	0.0252145175350208	-0.0715012319998205	-0.00889942581750216	-0.0433941459654337	-0.0716223921738107	0.115480836146808	-0.0990815040222478	1.05439390122069	-0.0730713835509764	0.0270098885068123	-0.105662650086378	-0.0111142318406839	-0.1312664958037	0.177603039553523	-0.0825883783054001	-0.0657193811890595	-0.129233730491368	0.0370847300454158	"IS09"	1.05439390122069
"SPAG17"	"SPAG17"	-0.241892383625509	-0.106567250629896	0.564281268779232	-0.0672332144500384	0.019476739658217	0.225992139825117	-0.372049447778905	0.044642673995143	1.05162008940612	-0.189228373087992	-0.393717255951727	-0.27839102537745	0.0341813694334404	0.133002606648236	-0.0116729867155282	-0.329886095375801	-0.076256695716477	-0.0257100506847172	0.485848938309784	"IS09"	1.05162008940612
"RNF225"	"RNF225"	-0.0299175735982859	-0.174891326609135	0.578801242452253	-0.156051161329149	-0.0551091111815038	-0.211721822569377	-0.00886965721352469	-0.0827124974554636	0.932882840653615	-0.198933880678815	0.0911563561480352	0.178022444424992	0.0135143125883809	-0.164048699491312	0.714936452674997	-0.328129920452539	0.0369965908276188	-0.186444164389695	-0.130145294344912	"IS09"	0.932882840653615
"GOLGA6L1"	"GOLGA6L1"	0.0171556847447976	0.0119517633061936	-0.0439948522868834	-0.0578799712792913	0.384394860166459	-0.163955787904942	0.0469967026263975	-0.0164420475494156	0.916606915080331	-0.12709664137853	-0.0464914512026906	-0.0203477828869598	-0.0685539439732131	-0.0406956092592115	-0.0641656350939164	-0.0368665258310082	0.0124669262229795	-0.0122192876228283	-0.0057795217733124	"IS09"	0.916606915080331
"SH3GL3"	"SH3GL3"	-0.0841878505431426	0.0291813489330767	-0.0770631532722104	-0.164506121685932	-0.00144662817182584	0.143320068163583	-0.183163065031152	-0.0492259429865029	0.815236324103798	0.45350805718366	0.242444830428231	-0.00033314020642595	-0.107973872298137	0.664720511978304	0.327675621440437	-0.383893407442342	-0.0430372597508079	0.480890100925762	0.00353142810163926	"IS09"	0.815236324103798
"ADGRF2"	"ADGRF2"	-0.0519338820514551	0.237447758903284	0.154896054793639	-0.0645917622600047	0.148836394499013	-0.168016950112987	-0.0944039664889849	-0.118450147584145	0.793356620409437	-0.240220934694071	0.489749257951981	0.515176236292969	-0.0407983498355033	0.0312825214094793	0.61072995668182	-0.310130921516842	0.110690400562619	-0.0300405066205459	-0.0774654086966888	"IS09"	0.793356620409437
"CAV1"	"CAV1"	0.0727247478786147	-0.385796223311231	-0.217923176389696	-0.176034831890916	-0.26723374419021	0.314719962132509	-0.0652423764730716	-0.382576096467965	-0.308310245035774	1.81201697547119	0.770575089722215	-0.00500922918613542	-0.231233279663315	-0.263895155513453	0.192040533635042	-0.384346521702158	0.169536185438664	-0.137757794978398	-0.140609750835082	"IS10"	1.81201697547119
"GNG11"	"GNG11"	0.0819906338038688	-0.298668345957541	-0.245091805045497	0.0430468785791091	-0.0564183057874915	0.255116770868633	-0.169318596022455	-0.322980200297864	-0.292279988419878	1.7917780596909	-0.0997316550949793	0.422859724422259	-0.190556373224574	-0.070407383337072	-0.118797607438061	-0.277665079122275	0.0856374749876798	-0.135927878798751	-0.0833184658270048	"IS10"	1.7917780596909
"KIAA0408"	"KIAA0408"	0.0926261956962916	-0.100864504174164	-0.104583492858133	0.0181778461916604	-0.156610650774911	0.529639296024826	-0.164972040698227	-0.37388338043985	-0.158028622400105	1.64271917789705	-0.158180926376603	1.00050705397463	-0.00483943340360649	0.622870510730283	-0.147732386120023	-0.402020079193846	-0.0110872695581974	-0.218163395126299	-0.0645403656073527	"IS10"	1.64271917789705
"DLC1"	"DLC1"	0.430363538328423	-0.209589511676983	0.0655929855805569	0.0588973129514213	-0.118694959134878	0.600407496884688	-0.279696243028371	-0.414957418378516	-0.313568720359351	1.63492212494608	0.160152621630692	0.273570471974184	-0.100862035872092	-0.085826167003022	-0.0814345201739741	-0.404459315902495	0.135680663387393	-0.165622821954648	-0.182006915556451	"IS10"	1.63492212494608
"CLDN5"	"CLDN5"	0.200116352780297	-0.276570029878005	-0.250166905929766	0.30144130222532	-0.0631642298145206	0.346003009719511	-0.336623448644252	-0.392418306685594	-0.0737907656890767	1.46186814223138	-0.357309288496716	0.269856096049604	-0.133156461647159	-0.163078830000125	-0.108895150573057	-0.248328414156437	-0.105900978085329	-0.11595504184868	0.356644148798469	"IS10"	1.46186814223138
"AQP1"	"AQP1"	0.384659611123527	-0.357544311723711	-0.15879719036656	0.232343715591562	-0.0328959250557021	0.550835026930292	-0.144383957696045	-0.437197736281248	-0.0496614419463042	1.43850515994728	-0.264826447095145	0.321782272015126	0.207322204469388	-0.152839046947744	-0.149950993852638	-0.267878120542926	-0.0457817184339889	-0.230046613432618	-0.0410055914052283	"IS10"	1.43850515994728
"FMO2"	"FMO2"	0.157277104278736	-0.128948030639952	-0.00678966538687342	0.203287598505641	-0.188600899183734	0.425853996563823	-0.0536642322473378	-0.419921542757927	0.985339480126152	1.36987003057648	-0.156467739658376	0.030414902595937	-0.0474393187673746	-0.150792798107246	-0.209988498612658	-0.306149785357343	-0.110429037925587	-0.09619665578616	-0.231740411831937	"IS10"	1.36987003057648
"S1PR1"	"S1PR1"	0.563958882769041	-0.4061393800454	0.0257446582880683	0.660217311459311	-0.0823360763833615	0.406869346882181	-0.195381196164671	-0.543531326728444	-0.137930848533484	1.34036275530777	-0.178383106570503	0.180573797904124	-0.116275955411701	0.0406754890411982	-0.1419818567753	-0.349011788321418	0.156259516065071	-0.170374712620723	-0.117627494641687	"IS10"	1.34036275530777
"CLEC1A"	"CLEC1A"	0.206631132651283	0.657980911522906	-0.105433271401367	0.493776562224001	0.060969624935824	0.146993374264221	-0.0677320336519618	-0.442507887873634	-0.222124793996696	1.31470456544232	-0.225702312126216	0.0828224220584819	-0.180032325487324	-0.213754937763306	-0.198067597007846	-0.347705444092005	0.143006134666458	-0.196959900691958	-0.0172284000183952	"IS10"	1.31470456544232
"GRASP"	"GRASP"	0.168788001882151	-0.013567574629503	-0.130864602506651	0.449076544320523	-0.0982964819036469	0.24825127191595	-0.186877497003363	-0.400869361382512	-0.246225328871209	1.27005580034956	-0.133576560050285	0.0457673038927795	-0.0516688864822882	0.276828148652023	-0.159223598386144	-0.39582612021958	0.077802428997788	-0.252894526340762	0.293383867677574	"IS10"	1.27005580034956
"TDRD10"	"TDRD10"	0.0287705683078127	-0.157939438087483	-0.116404089154749	0.406892395919199	0.162883874215609	0.476650346254286	-0.225514393438038	-0.436786002030072	-0.117965528237708	1.19289237114526	-0.246191228331029	0.241219431306219	0.0527305361025476	0.0299521772061803	-0.11807692513471	-0.430717860492888	-0.20040019289255	-0.160800891815417	0.65578622650605	"IS10"	1.19289237114526
"ABC7.42404400C24.1"	"ABC7.42404400C24.1"	0.231908012164779	-0.0191608117927454	0.127765797387583	0.549481535460366	-0.039060912183522	0.42474316012831	-0.0992897058372065	-0.448610261507549	0.364113111626109	1.12009283241027	-0.242392953937756	0.395469480451774	0.0640137924470199	0.0101022371208378	-0.0721881755290396	-0.411937678551164	-0.0849796075994617	-0.0630971018958835	-0.238754709766462	"IS10"	1.12009283241027
"NDNF"	"NDNF"	0.170036065418514	-0.174542495529845	0.158614262987667	0.00681163298853542	0.0361816650671199	0.916021840281439	-0.35828417217594	-0.2834838330554	-0.162694861649694	1.06978985700014	-0.226412852952359	0.310861380845101	0.0301321114233139	0.102096294506627	-0.183932561164716	-0.301692842980302	0.386259957174112	-0.106247860022966	-0.203752851381925	"IS10"	1.06978985700014
"TLL1"	"TLL1"	0.115436817790339	-0.298897824979055	-0.0462161387229815	0.333840763885771	-0.19815129158246	-0.0155278728547116	-0.169665266787812	-0.348235973270339	-0.225904904125527	1.04601349949005	0.306349380231576	0.0117464057857612	-0.0401578828117536	0.166538267341362	-0.0128005316892074	-0.398108941069814	0.777123227836145	-0.144767330390302	-0.198801220968885	"IS10"	1.04601349949005
"MAP1LC3C"	"MAP1LC3C"	0.320443507133462	-0.198561071677822	-0.0890577900120067	0.391298662129602	0.523774963401177	0.533182108630104	-0.0176820582607762	-0.356619698743367	-0.169939494384362	0.985869598471238	-0.141357412668035	0.816455666793966	0.0557678453124001	0.297652622764617	-0.171251520980131	-0.408937096107842	-0.0151471831994169	-0.221541770652891	-0.076536084109827	"IS10"	0.985869598471238
"GYPE"	"GYPE"	0.376627981194725	-0.123150745918845	-0.00121689598254628	0.682112301202271	0.217561683824631	0.520804710128759	-0.144567595455954	-0.503217904662312	-0.193797714890436	0.977806135971929	-0.118261530188572	0.107411492437065	-0.0272084001795743	0.148953968154439	-0.150286510593541	-0.380406952757005	0.0282933923885724	-0.0498969553978454	0.115285297270625	"IS10"	0.977806135971929
"GLDN"	"GLDN"	0.598653183179129	-0.213794408420382	0.0233638097933181	0.0193287787140535	0.301542980260297	0.406841166410772	-0.0672061098730745	-0.31023818782616	-0.142460276769002	0.974848579189127	-0.0792684124233178	0.148554782900891	0.0693074294036593	-0.0398627837846653	0.142813812622513	-0.381271963460593	-0.0472020485503831	-0.0408295312757128	0.0276943310744901	"IS10"	0.974848579189127
"RGCC"	"RGCC"	0.299022384758459	-0.0381710164266426	-0.17437605725187	0.153907740354371	-0.0518804952861732	0.544253403291976	-0.20485331960814	-0.192949699109198	-0.20312805410515	0.971983123924241	0.0266539643511539	-0.0726047885824989	-0.250061168408412	-0.108782504873515	-0.070411984794566	-0.275748772939087	0.164799740480572	-0.113472653835974	0.0284300172829025	"IS10"	0.971983123924241
"AGTR2"	"AGTR2"	0.152013120574446	-0.0820679466707109	-0.0666297265612903	0.0995124377010817	-0.0194208466840319	0.713908238508483	-0.196245602769099	-0.217065415502443	-0.0368156420096712	0.921728347675311	-0.0872073338740745	0.590913267226514	-0.125590359721185	-0.0413350991234907	-0.0791217994702894	-0.192647844031646	-0.163062066679752	-0.16245304289668	-0.0925501679929152	"IS10"	0.921728347675311
"CFH"	"CFH"	0.165962358485228	-0.338878520004925	0.0628038644261153	0.364394342787543	-0.217554103198733	0.107672449261331	0.140546125570157	-0.508275255794321	-0.105769260506203	0.904084470950685	0.234137985988564	0.194488691410546	0.1743683083999	-0.300540354407641	-0.206773987268119	-0.282759085964384	0.576870782715696	-0.0105601980694373	-0.170249588945011	"IS10"	0.904084470950685
"HIGD1B"	"HIGD1B"	0.302585414076108	-0.252846421571451	-0.11628126846546	0.112881911144237	0.0968110311104055	0.375571492066605	-0.310894294448052	-0.167670313374713	-0.158546766544597	0.894172803742474	-0.388749228177625	0.050401449874777	-0.107279595755103	-0.152060500505227	-0.128733836893528	-0.246201608486841	0.174476180656076	-0.314180604793811	0.322345075374262	"IS10"	0.894172803742474
"CXCL8"	"CXCL8"	0.516351141068445	0.0235636320308349	-0.127959506449348	-0.0833539140050951	-0.0987578888837778	-0.108384371098867	0.0396257395831512	-0.234573335208867	-0.0482085726469266	-0.0693298273629465	1.76942275042245	0.00231002222509275	0.163595754225955	-0.213130013567724	-0.0107985364513691	-0.142206143385591	0.248000631279881	0.0197935410425299	-0.260974467595829	"IS11"	1.76942275042245
"CSF2"	"CSF2"	0.402121858849475	-0.0642409753272137	-0.227673150229237	0.0446317472162568	0.0455966460605711	0.04695019803681	0.334394057356751	-0.348992714370069	-0.247447733667053	-0.124705240393034	1.74137679922395	-0.07922155500159	0.425692644596087	-0.230690157085207	-0.0180036624456973	-0.19599316919169	0.20415111129612	-0.109183270273461	-0.0383874934241635	"IS11"	1.74137679922395
"NRG1"	"NRG1"	-0.00132135098823597	-0.0838933463717206	-0.00325137853584762	-0.109478071706354	-0.0982124636262487	-0.0976563406280863	-0.0247659390132672	-0.158327550006511	-0.000380599326925498	0.299662401116997	1.23670401488492	-0.0599017949452374	-0.11013651956816	0.111676348181685	0.206385110670231	-0.278067713914286	0.126849998487639	0.150236480940697	-0.0424366372256587	"IS11"	1.23670401488492
"MMP1"	"MMP1"	0.121080204866342	-0.0459862065990564	-0.140946649479396	-0.0446651881477379	-0.132111873993562	-0.148503479150112	0.0713931424644516	-0.170303912877064	-0.192452303760997	-0.24029489148425	1.17237766832674	0.13277187723491	0.173774133777253	-0.120938175203747	0.0788077107252936	-0.13495199248999	0.604893193324801	0.0783983299199247	-0.0461997439345477	"IS11"	1.17237766832674
"ACTBL2"	"ACTBL2"	0.140247509187847	0.0613127632271587	-0.106962782449057	0.0131651869900873	0.0553166141011144	0.100867531301803	0.477353359609659	-0.484253905932673	-0.245021860186587	-0.0393225099262774	1.07913969334553	0.0331105872324847	0.413712746129402	-0.105582250415099	0.206107921956616	-0.174855052402346	0.524915507006378	0.110891858361749	-0.0896920371044029	"IS11"	1.07913969334553
"CXCL2"	"CXCL2"	0.286320024562303	-0.211376421486165	-0.151598681286252	0.0595408558823796	-0.0770204731977738	0.70191807002142	0.0203529104647156	-0.36582350229687	-0.28188811215465	0.774962092257399	1.04696668934281	0.0282057589704528	0.0451219886395185	-0.375398456501662	-0.179320926722015	-0.184357368533003	-0.173485373159456	-0.10996130556712	0.00743494063779977	"IS11"	1.04696668934281
"TFPI2"	"TFPI2"	-0.0375319798005459	-0.179811116216313	-0.074597626719072	0.000811832867716642	0.0453556889027606	0.0333137293545399	0.0560410608659788	-0.148525351460245	-0.164310972658024	0.0334948333105465	0.987283380401062	0.146236652756575	0.0996862071116694	0.27183597814206	-0.0689495912778628	-0.0921348088956778	0.00786568696202877	-0.143701254543934	0.0313389924745795	"IS11"	0.987283380401062
"KRT75"	"KRT75"	-0.0280931810120523	0.102527823373316	-0.0677152522659474	-0.115926691021907	-0.140755267028585	-0.0965493465800752	-0.088975764335914	-0.107118184204934	0.0109422269790722	-0.114781228694981	0.84233275300606	-0.141891674095522	0.0221371297950958	-0.000941794948016954	0.727858687915738	-0.138634016487905	0.104544593467035	0.0593222899242487	-0.0596482032308142	"IS11"	0.84233275300606
"CSF3"	"CSF3"	0.254190933381372	-0.120874803837212	-0.185271438602195	-0.0250638967443416	-0.13987274638204	0.317066928555103	-0.0504696292335414	-0.213143449446852	-0.184273961516569	0.773492497375823	0.832614428001789	0.0757060981347143	-0.0664275936403508	-0.17973179733731	-0.123659974844659	-0.192024587069115	-1.87904253224105e-05	-0.0574381599750487	-0.0886860245125686	"IS11"	0.832614428001789
"B3GNT5"	"B3GNT5"	0.0891070976310407	0.238241416311406	0.516370492363806	-0.0320939709384901	-0.0270711697032942	-0.258511454886898	0.200242433991616	-0.16024678617285	0.332812657206258	0.0656973318832936	0.786602924216794	0.0594086982049231	-0.0566774800325259	0.192092910791099	0.209550393420225	-0.386606856793353	-0.0344450918499629	0.386122918984941	-0.331796070856114	"IS11"	0.786602924216794
"DCUN1D5"	"DCUN1D5"	-0.0623284131206129	0.100697991133198	0.0690041924418735	-0.0557619339259784	0.146647910312181	-0.150643948402714	0.133658854309399	0.0816322462533294	-0.0220373847331859	-0.227217329107193	0.712890776049277	-0.0610048131952482	-0.165715237071082	-0.105413360149821	0.00164927640995797	-0.143079143599025	0.198292854198783	0.0754677995847592	-0.172513035986838	"IS11"	0.712890776049277
"MRGPRX3"	"MRGPRX3"	-0.191909472986321	-0.0425564151923121	0.0614354563985965	-0.0602071780686917	0.203651883571271	-0.134717199659083	-0.018060245937114	-0.0332433088823098	0.0202169767787183	0.169847846331218	0.553431103428833	-0.0822309927810587	-0.0429175323828299	0.492267670179814	0.228835518169897	-0.342430316761543	-0.182393209446838	0.0911848710801511	0.330814261526004	"IS11"	0.553431103428833
"ARL2.SNX15"	"ARL2.SNX15"	0.115843826516786	-0.0820317111633916	0.150651521057612	-0.0667855322147733	0.213661653521349	-0.0862652326916487	0.114823849128152	-0.133261291321921	-0.190911366413332	0.262589351710065	0.41227665350092	0.230315173902201	-0.0610569815708851	0.0326714531993224	0.219126858062652	-0.333154518401448	0.225759472988478	-0.102921946290642	0.0326844259749084	"IS11"	0.41227665350092
"PRKAG3"	"PRKAG3"	-0.100466546213672	0.255692609701554	-0.0808371182943499	0.0174208962339461	0.316870478227001	-0.0386761351087573	-0.0386278788718983	-0.134472964916404	-0.0378935899311942	0.051647721476267	0.0246095849190363	3.30870416201158	-0.0658329311049951	0.159509413351884	0.0486751393042995	-0.271914422243112	-0.0296028579353464	-0.142157972684909	0.0405845221734946	"IS12"	3.30870416201158
"MURC"	"MURC"	0.0107091982396835	0.287357232546035	0.0664985213508401	-0.0553815608391369	-0.00240801340651115	-0.137332492752315	-0.0419857104446876	-0.0599108347567367	-0.215994381113946	-0.088587327937801	0.00952272778704311	2.95917152062987	-0.103884681216707	1.25255618672492	-6.91381015209828e-05	-0.363229296036238	0.319366342929834	0.0181088851725554	-0.0109963459566562	"IS12"	2.95917152062987
"SPTB"	"SPTB"	-0.0460282352121311	0.204923485435248	0.0271778191224777	-0.0159710830917784	0.400257775932916	0.148780086177355	-0.0883013297489726	-0.127624003352944	-0.133896782656295	0.185199042768185	-0.0595723731571119	2.90315738254255	0.0100864868812821	0.288333601921522	-0.0518013499264541	-0.371460958094021	0.0204613182383573	0.0388156644117607	0.0786660877762922	"IS12"	2.90315738254255
"KLHL30"	"KLHL30"	-0.0480300172179584	0.0164752927297198	-0.0454186121851056	-0.0869348558344389	0.0307649929813155	-0.0218597634866126	-0.193830704096926	-0.149370072899916	-0.0477947370620415	0.49914240988725	0.0536276829424868	2.58902245372447	-0.0271215587286645	0.133271466025865	-0.094190376283543	-0.268844617583028	0.0253499786869016	-0.0735738148559812	0.0821781852906469	"IS12"	2.58902245372447
"AKAP6"	"AKAP6"	-0.0798412537053989	-0.115534179794219	0.145606589715189	-0.0487781719436796	0.00126456472154597	0.144180078741742	-0.194905454996784	-0.150062892728319	-0.131869527430071	0.834709047829889	-0.0813516489070817	2.56780026767997	-0.0422418040360183	0.0201908556871226	-0.0392944032040632	-0.348520452026438	-0.00637049726507074	0.0637606347715718	-0.261302819004131	"IS12"	2.56780026767997
"HSPB3"	"HSPB3"	-0.117126815657972	-0.105099606380261	-0.130181658362559	-0.0992819877658196	-0.0517185137445602	-0.0817713068540427	-0.14793963792836	-0.144550889536855	0.0189741970814016	0.497998849890171	-0.0504418897458788	2.37630817268186	-0.0755819252058499	0.0927251788779469	0.0400612580379762	-0.205842207586462	0.190334727078726	0.358367225263945	-0.0447660355732287	"IS12"	2.37630817268186
"NT5C1A"	"NT5C1A"	-0.0505271458629773	-0.146643386326133	-0.0717719454758176	0.091045970826659	0.0663857308589276	0.312595825468548	-0.151981011129229	-0.233384246403092	0.0990736215818531	0.567394187169332	-0.130022921861486	2.35269345910233	0.156566429226447	0.194313645428353	-0.0559471709650343	-0.253344482697295	-0.0279989456854527	-0.0694849062463197	-0.108091683328832	"IS12"	2.35269345910233
"MYH1"	"MYH1"	-0.0328780583625656	-0.170741427623788	-0.146982197396107	0.0288255803721386	0.194237547348983	0.147274323403265	-0.143299661670944	-0.237761394038611	-0.139135951580805	0.731932186713595	-0.169630893217624	2.30914691803747	0.0443210049712005	0.243719555711646	-0.0082242264353092	-0.277152295849725	0.229863024078415	-0.0843765419565209	-0.093021017435693	"IS12"	2.30914691803747
"PPP1R27"	"PPP1R27"	-0.155772823601207	0.130482319427634	0.111661578488287	-0.0232597787766156	0.318077643961391	-0.323421194497533	0.094587807263164	0.0416435980453329	0.04926866299955	-0.324880472799887	-0.17785956229733	2.08159936049903	-0.134411295121031	0.416260556910394	0.142878460289229	-0.310057835692922	-0.105586739443188	-0.032160888179598	0.395253424708855	"IS12"	2.08159936049903
"KCNA7"	"KCNA7"	-0.0381207223047673	-0.0535206818972167	0.400398441678185	0.243454509079838	0.480135022692984	-0.182911907056763	0.00750806991853216	-0.0943189697683936	0.012681291745726	-0.103380837499782	0.0250813674302154	2.01599146055818	-0.0424432316297347	0.551427527902657	0.038001149186498	-0.687831652934206	-0.0182281707809504	-0.310986586956243	0.552448278680623	"IS12"	2.01599146055818
