"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"IS13"	"IS14"	"IS15"	"IS16"	"IS17"	"IS18"	"IS19"
"STRA8__pos"	2.22044604925031e-16	367.752504372978	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"CSF2__pos"	28.552251208904	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	19.0936316234632	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	254.021178150455	2.22044604925031e-16	30.7307775108569	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"GPR183__pos"	64.6118956037324	2.22044604925031e-16	21.7303779246684	118.931182291328	2.22044604925031e-16	2.22044604925031e-16	27.7483630814162	2.22044604925031e-16	1.35760171806123	39.7789588029717	29.3003184726383	1.5411680244865	34.2610414068849	2.22044604925031e-16	2.22044604925031e-16	10.3860912001478	25.2090477554003	1.2605399362119	2.22044604925031e-16
"STXBP1__pos"	6.50827367586915	2.05821564707111e-07	124.168520424087	2.26817180531723	6.03587986229696	29.5689467304697	2.22044604925031e-16	26.898589888919	2.22044604925031e-16	41.4458055443309	6.47569457078121	19.5272389708513	26.9787189866715	59.8184705235329	0.0129374106769264	1.82624231387896	43.4355669974843	9.78747565844439	2.00622903137311
"METTL11B__pos"	2.22044604925031e-16	2.22044604925031e-16	9.47379939144554	2.22044604925031e-16	25.0683980203496	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	13.5476398266002	2.22044604925031e-16	2.22044604925031e-16	352.166765078261	2.22044604925031e-16	2.22044604925031e-16
"RCSD1__pos"	52.1067955985963	0.474143227430595	12.6218794881158	112.805583944223	12.6853519940674	7.26123798408674	16.2960571709747	27.9387022008954	3.94025762257577	56.9467131028315	6.63570058440406	25.2946570788907	2.22044604925031e-16	2.22044604925031e-16	2.63153930493655	18.6345948139795	0.206035525899597	2.22044604925031e-16	9.18801563530131
"TDRD10__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	24.7142022581375	5.41995107805685	4.35927490668544e-07	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	158.329674178076	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	149.280606569946
"TCHH__pos"	43.2261566375882	98.4029310856566	115.718314876621	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22110968437174e-16	52.3624247900056	2.22044604925031e-16	10.6595171382125	2.22044604925031e-16	2.22044604925031e-16	53.8535955972875	55.4021170918411	2.22044604925031e-16	59.4370393992343	2.48383065832867	15.9191200293977
"RUNX2__pos"	2.22044604925031e-16	4.77602460303626	3.78260876296405	3.16724082832394	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	244.668360060572	2.22044604925031e-16	2.60759401866532
"HLA.DOB__pos"	2.22044604925031e-16	19.9901077351503	2.22044604925031e-16	198.22848744188	2.22044604925031e-16	6.81289805790173	100.9348026438	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	26.5519323588111	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"AXL__pos"	43.7713345710803	2.22044604925031e-16	4.47124045591344	0.000426370239002166	2.22044604925031e-16	2.22044604925031e-16	28.8411400583414	8.55055329223909e-14	2.22044604925031e-16	77.0734398756575	65.6804252304112	1.65131052717557	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	175.245025496728	2.22044604925031e-16	7.47277842794861
"LCE2B__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	289.64434360417	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"TEX29__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	1.56703278392611e-15	1.01746394183281e-08	2.22044604925031e-16	29.7422959387415	11.0575690708236	2.22044604925031e-16	2.22044604925031e-16	5.81639843706093	2.22044604925031e-16	2.22044604925031e-16	12.9251922389989	2.99391649451532	2.22044604925031e-16	102.765729258565	2.22044604925031e-16	217.830860903599
"CST6__pos"	5.6677235110664	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	18.9355481789039	3.67137302678786e-12	2.22044604925031e-16	0.31090217448486	2.22044604925031e-16	71.2125694673048	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	47.8051305704425	2.22044604925031e-16	20.7230068816479	2.22044604925031e-16	121.758999232056
"NKAIN3__pos"	2.22044604925031e-16	36.8539501948878	5.92949277728751	2.22044604925031e-16	19.0651021135965	26.6702995189327	2.22044604925031e-16	30.6176454957703	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	105.281897231797	10.1370059153943	2.22044604925031e-16	2.22044604925031e-16	4.50338587987509	91.3913957100961	2.22044604925031e-16	2.22044604925031e-16
"PIK3CG__pos"	61.0215768450038	2.22044604925031e-16	97.532066730832	79.83421429556	6.62066107254777	1.46802797970214	7.18065899780837	2.22044604925031e-16	0.549903367048743	21.748598272071	14.745539311202	6.43574038369662	3.42221400730776	12.1848969547548	4.8090468630536	39.7052292760373	28.4110763029868	6.42908266859815	1.48805638678204
"XCR1__pos"	2.53653841806801e-11	2.22044604925031e-16	30.1297948706712	129.734023338765	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	13.1140982408425	2.46507152051843	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	23.464693928861	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"MRC1__pos"	309.366254049895	2.22044604925031e-16	2.22044604925031e-16	0.000128391698491379	2.22044604925031e-16	2.22044604925031e-16	0.158702886658079	2.22044604925031e-16	2.22044604925031e-16	58.7389154820236	2.22044604925031e-16	2.22044604925031e-16	4.26290624159421e-11	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.34230701226384e-06	2.22044604925031e-16	2.22044604925031e-16
"DEFB4B__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	226.837561007744	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"WAS__neg"	2.22044604925031e-16	0.00172506703587268	15.0424207270543	2.22044604925031e-16	1.50213105028662	2.22044604925031e-16	2.22044604925031e-16	102.884791063956	6.88775327743934	16.9382311948967	22.1950288745699	2.22044604925031e-16	49.7426112726896	2.22044604925031e-16	0.00616401428675402	40.2051120410707	0.433893832631384	36.9968338865946	2.22044604925031e-16
"EBI3__neg"	2.50421636005481e-07	1.80562488853974e-07	6.92992126269007	2.22044604925031e-16	2.22044604925031e-16	16.5128834878355	2.22044604925031e-16	192.4683021	14.8074112723765	22.6674906157324	7.73348419113713	2.22044604925031e-16	2.18432518260409e-11	2.22044604925031e-16	0.000224958624344248	2.22044604925031e-16	0.640713499514954	2.22044604925031e-16	2.22044604925031e-16
"SIT1__neg"	1.24081706100076	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	207.523115724403	1.14918760632171e-15	13.9943000710103	10.0140799324825	1.64729508210723e-14	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.97390033697985e-11	2.22044604925031e-16	2.22044604925031e-16
"PPP1R27__neg"	20.6814002292281	2.22044604925031e-16	17.1757203789872	10.6129759827759	2.22044604925031e-16	29.9857928375764	2.22044604925031e-16	5.76912825447533e-12	8.26620219258726	34.2130895409795	21.6191541904918	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	5.57940063461779	119.284866586459	33.4353037217306	2.22044604925031e-16	2.22044604925031e-16
"FDCSP__neg"	27.830261853176	2.22044604925031e-16	28.6468167261628	2.22044604925031e-16	1.35433408964855	11.9873856383965	9.24486242204821	90.1051095789493	3.4607904170561e-05	5.52148449841098	2.52993630275741	8.13241046717128	2.22044604925031e-16	2.22044604925031e-16	7.72880348771007	35.5392025733793	18.9857501680031	2.22044604925031e-16	3.98142521948051
"COL6A5__neg"	2.22044604925031e-16	7.05174829488462	18.701764984936	3.48608335976887e-13	2.22044604925031e-16	2.22044604925031e-16	8.53459711538939	91.2235755870174	2.22044604925031e-16	13.2326457548236	20.8483818849834	3.2245165075101	2.22044604925031e-16	1.07364130233722	2.30441482194034	51.7340118060342	4.48593395019175	5.72201269607187e-06	24.2486896011533
"CLEC12A__neg"	2.22044604925031e-16	12.7808669836152	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	183.032691976646	16.6797547672975	2.44285048512378	2.68158753854646	1.55399520307627	25.0786797923313	2.22044604925031e-16	2.22044604925031e-16	16.274990455442	2.22044604925031e-16	7.57003046722236	12.8613595366073
"LCE1C__neg"	7.52580910679995	2.22044604925031e-16	39.0134782897434	10.0795005019211	2.80080776669585	28.9938756192086	7.24632990786164	15.0023590636107	2.22044604925031e-16	15.7416928421981	8.73494797516015	11.1052514027839	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	74.4454819457287	14.3843242746149	2.22044604925031e-16	7.63124117347418
"ROS1__neg"	2.22044604925031e-16	8.20803292072531	25.0316195431607	8.97871286927787	2.22044604925031e-16	2.22044604925031e-16	9.70809029277235	34.405002520406	14.2874485806532	4.16309387200533	2.22044604925031e-16	4.84542486946833	2.22044604925031e-16	14.6013509180727	7.23922887732434	68.1100121716865	4.76813206843155	6.83200038863649	8.95094492880095
"DOK3__neg"	2.22044604925031e-16	2.22044604925031e-16	2.69427419603728	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	144.440908905852	18.7776362460365	29.6663005815818	7.50623625647482	2.22044604925031e-16	47.7947744541981	0.00675161168663784	9.0750030521627	54.8905953724723	4.56226334338898	12.6334818177923	6.31035958129145
"AGER__neg"	2.22044604925031e-16	6.85205871047522e-07	20.8373521559527	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	3.97679997589856	25.0795192713351	16.624569146531	3.25246861458452	16.0591981677702	8.88599236721547	4.9886868194627	2.22044604925031e-16	13.0772651932616	125.560306648307	73.0611718382105	24.7674842267502	2.22044604925031e-16
"CEACAM4__neg"	2.22044604925031e-16	13.1555321900059	23.4057828942143	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	197.464520287535	3.26210103322204	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	8.45313841666114	13.9688972710875	2.22044604925031e-16	4.93165132730271	2.22044604925031e-16	2.07497745861269	2.22044604925031e-16
"SFTPA2__neg"	2.22044604925031e-16	20.2686088465954	18.8480546104929	5.64644614236144	2.22044604925031e-16	2.22044604925031e-16	22.0739664097835	42.8416781018882	2.22044604925031e-16	5.74303683574436	3.59822909945054	0.852256540445837	10.731488084927	10.4701000740614	1.21429443067421	36.4872528572025	27.7886615335664	7.26321480005014	15.6020206679929
"CCL17__neg"	2.22044604925031e-16	0.000291685383372134	14.9001294818649	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	20.9874021735003	156.883361446967	2.22044604925031e-16	19.0837862159988	11.22709963426	1.18220239319259e-06	2.22044604925031e-16	17.1084366634634	1.5776589216111	10.9760218527606	10.4604709563877	5.87042181516383e-14	2.22044604925031e-16
"IDO1__neg"	3.77494639062521	2.22044604925031e-16	0.00227335455829085	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	162.011279163457	1.18686793097821	28.1927905192422	2.22044604925031e-16	4.48060169096095	32.3240673572082	2.22044604925031e-16	4.63732724832906	6.17543872152456e-16	5.88642449111821	2.22044604925031e-16	16.4175720997273
"SPINK9__neg"	20.197136982209	2.22044604925031e-16	2.22044604925031e-16	7.50427821618236	2.22044604925031e-16	12.3113302423501	4.3456889748499	2.22044604925031e-16	13.3535434117184	36.5266583211235	14.0428787183112	0.657915828810839	1.94746104984721e-08	2.22044604925031e-16	5.23050800561234	180.485181320809	22.6386096362536	2.22044604925031e-16	23.2649021881389
"CCL27__neg"	24.1855677145657	2.22044604925031e-16	105.045445094735	20.8108426322719	10.9639541055942	29.632322035287	1.8501013578104e-09	0.000508335978520806	2.53176756737272	19.2152225604677	1.45090657900324	5.36431233997413	2.22044604925031e-16	2.22044604925031e-16	0.0011873481540898	127.320427793745	27.9113093695676	2.22044604925031e-16	2.22044604925031e-16
"FCER1A__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	111.531672228834	185.441628851878	2.22044604925031e-16	2.22044604925031e-16	1.00750503661302e-14	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"NTRK1__neg"	3.04428420474993	2.22044604925031e-16	9.70722113689228	2.1836569660325e-05	2.22044604925031e-16	0.0012594686101412	2.22044604925031e-16	157.409079447827	12.913184080535	4.18642900722304	2.22044604925031e-16	2.22044604925031e-16	3.12723960047016e-07	2.22044604925031e-16	3.82816847934144	55.2115089220697	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"MAP1LC3C__neg"	2.22044604925031e-16	8.64785643739255	27.6244045651294	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	11.5806073769161	54.8044443761131	16.391227746043	2.22044604925031e-16	16.8129451515457	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	8.34941499403517	92.5292885630851	6.51723465828695	11.6262228374039	8.36854708246593
"SLC46A2__neg"	2.22044604925031e-16	9.59976353473209	14.7757856555416	4.34859380695382	2.22044604925031e-16	2.22044604925031e-16	15.3532497979613	69.148183497472	2.22044604925031e-16	2.02415953596498	16.0711821782087	3.29138349514167	3.16477987678906	14.1310280452693	2.22044604925031e-16	66.1482066568968	4.27193887182836	7.55311624421037	26.5162180303551
"LCE1F__neg"	1.46337641651282	3.87812915134874	18.2751523992962	5.9622669378232	0.763369296867417	15.1204302727832	2.22454957070664e-06	2.22044604925031e-16	8.41953795944542	4.37420146651858	7.23764293090646	11.2114305380925	2.22044604925031e-16	4.06242905204937	2.22044604925031e-16	38.4803565114442	4.91345113768731	2.22044604925031e-16	6.60331184147965
"PDCD1LG2__neg"	2.22044604925031e-16	1.814415962682	2.73378918610827	7.30728583885923e-11	6.81516962844994	9.43350171285113	2.22044604925031e-16	148.66114965534	6.855799235567	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	35.0867122825601	2.22044604925031e-16	2.22044604925031e-16	25.4013363258398	2.22044604925031e-16	2.22044604925031e-16	35.6625442119907
"CD1A__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	53.9832774538913	165.13212941694	2.22044604925031e-16	39.0472814690574	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	0.0228341428774605	2.22044604925031e-16	2.22044604925031e-16	9.33058522183043e-13
"IL22RA2__neg"	30.334209965383	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	0.000392145277873457	12.7769990882824	172.942442130595	2.22044604925031e-16	31.656139922535	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	1.57362127259105	2.22044604925031e-16	2.22044604925031e-16	2.52535415620509
"CIT__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	18.7191734196177	54.4985536426085	2.22044604925031e-16	3.05065623608716	5.58556189786979	2.22044604925031e-16	16.2118844459992	151.288219071129	18.562606261387	2.22044604925031e-16	43.6358976781739
"B3GNT5__neg"	4.10583821265124e-10	2.22044604925031e-16	2.22044604925031e-16	17.1618902311845	11.0870002995131	37.2932553211589	2.22044604925031e-16	20.8262769354704	2.22044604925031e-16	12.9119874063222	2.22044604925031e-16	12.9781355832763	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	121.929426674562	13.7007826027995	2.22044604925031e-16	56.7988389356011
"C1orf68__neg"	0.321777982521139	2.7674281042148	38.5313571736923	7.85269678704234	2.61678985671855	24.7331543259967	2.22044604925031e-16	0.000205054085335054	6.36878386576547	13.0644011648409	2.22044604925031e-16	16.0095575570918	2.22044604925031e-16	2.77217628799514e-06	2.22044604925031e-16	64.8144580408285	5.28658446763644	2.22044604925031e-16	7.8526630076011
"CD207__neg"	11.9203458250683	2.22044604925031e-16	2.22044604925031e-16	0.308321199954624	2.22044604925031e-16	2.22044604925031e-16	85.3624705361521	155.130377109779	2.22044604925031e-16	13.5578520888786	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	11.5922509210483	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"CCL13__neg"	2.22044604925031e-16	5.45180032809736	26.1799348012168	5.43181477245171	2.3527270587016	8.2858613632244	2.22044604925031e-16	146.317301242846	14.0605934829944	1.57578617600898	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	8.97229398405876	2.22044604925031e-16	27.7066937753041	2.22044604925031e-16	2.22044604925031e-16	10.9997271028575
"S100B__neg"	10.3655509433508	2.22044604925031e-16	13.51017742439	2.22044604925031e-16	2.22044604925031e-16	16.6066863827857	23.5084066765041	181.195963935997	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"AQP1__neg"	2.22044604925031e-16	27.1853254427136	29.0633354911474	1.97136244903257	10.7152104302178	2.22044604925031e-16	38.5161016356242	79.082414246874	1.99777516381582	2.22044604925031e-16	21.1319920339572	2.22044604925031e-16	1.94942032500261	0.0275990702301325	4.76819755732975	66.1530421638051	7.19160214332344	6.15998099751671e-06	20.7730184502019
"KPRP__neg"	1.98233655836446	4.52358690109997	25.0501074617232	9.48278109622344	1.58027482154084	18.4196687309171	1.4415153591651	2.22044604925031e-16	2.22044604925031e-16	9.74525502983431	15.0666016534991	9.95939398548926	2.22044604925031e-16	0.524753666068565	2.22044604925031e-16	61.2110528188065	7.0477237596019	2.22044604925031e-16	9.87095198727478
"KRT2__neg"	14.9282594491907	2.22044604925031e-16	32.2712369095901	2.22044604925031e-16	8.2165515422201e-07	7.44118671360085	6.04257090314045e-12	60.5019892886012	2.22044604925031e-16	32.1589386239173	14.635645790164	1.71577606232145	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	73.4749619319171	23.0846543075523	2.22044604925031e-16	34.6310208810059
"CLDN17__neg"	4.51494999554227	2.62476658246801	22.2564452012086	6.08383247892365	1.20020787219208	2.70046683433027	2.99332178144285	5.08604471287753	2.22044604925031e-16	8.81007758802351	9.41407577656135	4.4868252070756	2.86143149296855e-11	5.2670020880222	2.22044604925031e-16	37.88582721495	12.6004948770984	3.09624624158265	14.6624125609832
"OLR1__neg"	2.22044604925031e-16	4.03232116203034	2.9061282939545	12.6409308713253	5.45765955741412e-08	2.22044604925031e-16	2.22044604925031e-16	99.5728530084929	16.1788885263444	27.0329100666283	2.22044604925031e-16	2.22044604925031e-16	13.2707659806895	4.97582322257768	3.93181283312757	50.9927625431907	2.22044604925031e-16	10.2666343331049	39.3831665632303
"S1PR1__neg"	2.22044604925031e-16	29.7040643717029	2.22044604925031e-16	2.22044604925031e-16	5.00971858722996	2.22044604925031e-16	29.4025312647017	99.866563163205	1.46229409651451	2.22044604925031e-16	3.32803461986776	2.22044604925031e-16	16.6588276910228	2.22044604925031e-16	7.21775646517135	79.664703986971	2.22044604925031e-16	2.22044604925031e-16	33.0627316640312
"FLG2__neg"	4.37955357684337	7.23968872411299	2.72039527748893	4.17537064478196	2.22044604925031e-16	6.08694765228265	3.81031885658258	1.0385504088822	2.22044604925031e-16	12.3354444483462	15.118274885132	8.46129939329806	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	91.0048699970536	15.3274232358793	0.263590429800463	2.22044604925031e-16
"PTPN7__neg"	1.48572921396857	7.14048122428926e-09	17.1911626942877	2.22044604925031e-16	1.22983969287218	12.151898131937	2.22044604925031e-16	65.6810131826163	7.10032625066907	19.9035947952171	15.6290696608821	5.91821262897058	13.6064920412568	2.22044604925031e-16	3.70859068653935	37.2289965651197	16.0886765913772	2.22044604925031e-16	18.596932836551
"MYH1__neg"	2.19371264265998	12.5026139366548	36.3243979512447	5.63552399778008	2.22044604925031e-16	0.323921861605944	9.05620296229199	17.7600766661818	9.55164310794285	2.22044604925031e-16	12.182342472511	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	6.18181296066566	68.2476849264133	2.22044604925031e-16	4.85175992624843e-10	11.7009090228369
"CD52__neg"	2.22044604925031e-16	14.0461196414366	33.3727577312102	2.22044604925031e-16	1.66975410608496e-11	2.22044604925031e-16	2.22044604925031e-16	138.789204032306	4.23352935048221	2.86467063912954	23.7985795635205	4.53372213156187	5.07773494638837	2.22044604925031e-16	1.35816143240032	15.9200500055843	13.7396442216995	5.25203306971247e-13	10.4155912985562
"ACTBL2__neg"	5.03241272609903e-10	2.22044604925031e-16	31.5963787311795	26.0136789810997	2.22044604925031e-16	8.80778934536987e-06	2.22044604925031e-16	80.2821059503469	23.5426356122141	26.9678085776943	2.22044604925031e-16	0.000205047788548505	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	69.2243904814226	2.22044604925031e-16	2.22044604925031e-16	25.7576710772974
"DMKN__neg"	7.47308474334256	7.24718938188556	63.7542104410426	22.7715805683681	10.2886798009221	2.22044604925031e-16	6.2918569326502	2.22044604925031e-16	2.22044604925031e-16	17.1377586417856	2.22044604925031e-16	13.6326235411964	2.22044604925031e-16	1.32822660498986e-12	2.22044604925031e-16	115.328581646416	33.790069712162	2.22044604925031e-16	2.22044604925031e-16
"IL37__neg"	6.80943359415576	4.10893204449918	34.0242703180923	12.6934585537235	2.22044604925031e-16	1.54858403641002e-14	2.72409158516476	30.1878968318008	25.4610362740497	43.9691009487254	3.65896841699229	6.453350235103	2.22044604925031e-16	3.52891878182772	2.22044604925031e-16	71.7366206116047	28.571031177594	3.44058844605943e-16	2.22044604925031e-16
"CD1B__neg"	2.22044604925031e-16	2.22044604925031e-16	2.23847260880671e-05	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	23.5746115941859	195.780345375215	2.22044604925031e-16	15.7156845970167	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	9.10264818333409e-10	2.22044604925031e-16	5.13607314145953
"MRGPRX3__neg"	16.981131966542	2.22044604925031e-16	19.4504208375431	8.3085910728737	2.22044604925031e-16	14.870797613185	4.85474680152759	15.5725786516954	5.84431935817489	11.7485565659181	2.22044604925031e-16	5.44032858926652	5.58730964804031	2.22044604925031e-16	1.71653279209897	101.142349390269	28.7235542982724	2.22044604925031e-16	2.22044604925031e-16
"ADGRE3__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	37.5960818237253	162.872716142222	4.97046958780725	2.22044604925031e-16	2.22044604925031e-16	2.00325562104689	2.22044604925031e-16	1.51879904680922e-09	2.86808655126182	25.3599491562455	0.816280186169764	2.22044604925031e-16	35.576255478311
"IL2RA__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.11687069031492	25.5934830054577	2.22044604925031e-16	136.889438703441	10.1517160954471	26.1253436884315	2.22044604925031e-16	2.22044604925031e-16	10.9857430162667	2.22044604925031e-16	2.22044604925031e-16	19.9651996305063	2.22044604925031e-16	7.19366842468798	24.6248920572886
"GLDN__neg"	2.22044604925031e-16	12.8479326039938	21.306464390429	10.8864210075023	2.22044604925031e-16	2.22044604925031e-16	11.9580915935759	54.1180970220654	10.2640752439835	2.22044604925031e-16	15.8208933748726	2.22044604925031e-16	1.45299285129911	1.8289732275864e-14	2.22044604925031e-16	92.6593031515206	10.1006024199552	2.22044604925031e-16	16.0085623170795
"EIF4E1B__neg"	8.66348338759014	6.25148258218649	23.0494017659963	7.48208759930239	2.22044604925031e-16	2.22044604925031e-16	8.31551675975329	20.5801851121651	6.67474773507718	14.8629426361932	5.49612585182849	2.22044604925031e-16	5.86862103592162	2.22044604925031e-16	2.22044604925031e-16	34.6666523253372	15.1340666523277	1.63410399326685e-11	14.1782435582062
"HIGD1B__neg"	2.22044604925031e-16	14.0533760350719	47.5951527747743	2.22987289086412	2.22044604925031e-16	2.22044604925031e-16	43.0987776746208	56.0272026945975	10.6487807554252	2.22044604925031e-16	48.4754312805296	2.22044604925031e-16	16.3638570014751	12.6073685410368	12.8328228737786	78.1235062574522	2.22044604925031e-16	0.381161460741799	2.22044604925031e-16
"AKAP6__neg"	5.48507553359554	5.00061800615394	2.22044604925031e-16	4.02065797234309	0.733276396933184	0.00011454797918598	10.4621265844813	12.6366100317606	4.91747285571737	2.22044604925031e-16	3.47274082582032	2.22044604925031e-16	1.90654979828294	1.71854230690988e-11	3.79707136678567	89.4367569903916	3.11152868177652	1.23871492031161	39.4390383663716
"SH3GL3__neg"	3.12610820580064e-12	2.22044604925031e-16	45.3550793940026	14.1506561312192	0.574416941546403	2.22044604925031e-16	6.10080450447741	0.060798934033263	2.22044604925031e-16	3.90337937562017	4.39361723470296	7.73894029458354	1.92437002339416e-09	2.22044604925031e-16	2.08589127182402	106.30540832088	21.6051889815595	2.22044604925031e-16	18.0941553384281
"IL12RB2__neg"	9.68511363874343	2.22044604925031e-16	9.31270708486786	2.22044604925031e-16	2.22044604925031e-16	36.8111666299251	2.22044604925031e-16	79.8839278555365	2.22044604925031e-16	22.2206594322668	2.22044604925031e-16	2.22044604925031e-16	8.94019278609428	2.22044604925031e-16	2.74775878230164	70.6117483568234	7.89835638357392	2.22044604925031e-16	17.1455027229448
