"V1"	"CTSP.ACY5"
"NQO1"	"NQO1"	1.96013640598833
"ORC6L"	"ORC6L"	0.102217730691685
"PXMP3"	"PXMP3"	0.346746429797236
"BCCIP"	"BCCIP"	0.997499229364266
"IARS"	"IARS"	0.265549974057818
"FLJ11506"	"FLJ11506"	-1.33629514634976
"MTHFD2"	"MTHFD2"	0.148328598085773
"COLEC10"	"COLEC10"	0.280561961343975
"HPSE"	"HPSE"	2.04400398865103
"SRFBP1"	"SRFBP1"	-0.0848004319979405
"WDFY1"	"WDFY1"	0.321328877195057
"RAB31"	"RAB31"	0.751474147164022
"C10orf128"	"C10orf128"	2.15926335747606
"C12orf42"	"C12orf42"	-0.252530398552845
"ANGPTL3"	"ANGPTL3"	-0.369907881203203
"ZFAND2A"	"ZFAND2A"	0.872284372816609
"TXNL1"	"TXNL1"	0.777111996061083
"HSBP1"	"HSBP1"	1.16089408975316
"LOC389102"	"LOC389102"	-0.671151839994187
"CPB2"	"CPB2"	-0.398350968590126
"FAM9B"	"FAM9B"	-0.349812054698941
"NME5"	"NME5"	1.37002239339915
"C6orf105"	"C6orf105"	0.361302626240437
"MRPL46"	"MRPL46"	-0.332710119196791
"RER1"	"RER1"	0.550054071392961
"LOC100289122"	"LOC100289122"	-0.221274105581242
"TMEM61"	"TMEM61"	-0.347580944982706
"CCL3L1"	"CCL3L1"	-0.743597128154805
"LOC100287089"	"LOC100287089"	-0.317631779815027
"HSPA13"	"HSPA13"	0.616903622226307
"LOC100289057"	"LOC100289057"	-0.0548674054832764
"DIAPH3"	"DIAPH3"	-0.434800841537112
"ZNF788"	"ZNF788"	1.41267972564323
"FASTKD3"	"FASTKD3"	0.195451561518834
"FSD1L"	"FSD1L"	2.41238790088023
"METAP1"	"METAP1"	-0.731173328030152
"TMEM39A"	"TMEM39A"	-0.536675660599919
"SMNDC1"	"SMNDC1"	0.826309087914732
"ETF1"	"ETF1"	0.092414266451794
"LOC100287054"	"LOC100287054"	-0.638042012796074
"CNIH4"	"CNIH4"	2.19141191834648
"TCTN3"	"TCTN3"	-0.94901821765729
"CFHR2"	"CFHR2"	-0.249745601802951
"B4GALT6"	"B4GALT6"	-0.0376786437693999
"AP1S3"	"AP1S3"	0.39652453651096
"LOC729040"	"LOC729040"	-0.315295651263521
"LOC100288180"	"LOC100288180"	0.180918269146619
"VTRNA1.3"	"VTRNA1.3"	-0.410223665374228
"LOC730036"	"LOC730036"	-0.327684735299872
"KNG1"	"KNG1"	-0.473648833584879
"SPAG1"	"SPAG1"	-0.649978676358917
"RPE"	"RPE"	0.280757920409913
"SERPIND1"	"SERPIND1"	-0.0694063957105824
"UCA1"	"UCA1"	-0.351641066920549
"GPHN"	"GPHN"	1.09850961062479
"LOC100289576"	"LOC100289576"	2.85070274045297
"ABTB2"	"ABTB2"	0.536242514092699
"NRAS"	"NRAS"	0.968455196204159
"FGL1"	"FGL1"	-0.329505971040554
"SLC26A9"	"SLC26A9"	2.26171062660443
"HMGA2"	"HMGA2"	1.00871494280427
"MACC1"	"MACC1"	-0.374067167191877
"PSMD13"	"PSMD13"	0.210924195927324
"LOC646851"	"LOC646851"	0.720196012286574
"HOMER1"	"HOMER1"	-0.21165975750148
"MRPL39"	"MRPL39"	-1.00192647079467
"LOC100287718"	"LOC100287718"	-0.316706429213182
"ACSL4"	"ACSL4"	0.289496603936364
"C18orf19"	"C18orf19"	-0.40664498346071
"CD300LB"	"CD300LB"	2.63851415298365
"PTGES3"	"PTGES3"	-0.161761369689982
"KLKBL4"	"KLKBL4"	-0.298058454044979
"UTP11L"	"UTP11L"	0.188654266340192
"TGDS"	"TGDS"	-1.28957847488919
"TTC39B"	"TTC39B"	0.219636336831762
"KLHL23"	"KLHL23"	0.946431314799604
