"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"State"	"MaxFC"	"InitialState"
"BIN2"	"BIN2"	0.0730695788671975	-0.186045545132568	0.613352231176606	0.17327988708679	-0.0344574506246438	-0.400625912185302	"S02"	0.613352231176606	"IS03"
"RARRES3"	"RARRES3"	0.0248751086420038	-0.371985413773024	0.60966697444916	0.375120460343732	0.0294814713050332	-0.475228035117054	"S02"	0.60966697444916	"IS03"
"C11orf21"	"C11orf21"	-0.097214532730838	0.33164991918411	0.604837425751466	-0.184018524538286	-0.0639589704919064	-0.170497327035864	"S02"	0.604837425751466	"IS03"
"TISP43"	"TISP43"	-0.0851385725001406	-0.0729878084874128	0.597332224660986	-0.0811592696550253	-0.079012199029231	-0.0928688160231633	"S02"	0.597332224660986	"IS03"
"VSTM2B"	"VSTM2B"	-0.0851385725001406	-0.0729878084874128	0.597332224660986	-0.0811592696550253	-0.079012199029231	-0.0928688160231633	"S02"	0.597332224660986	"IS03"
"LYAR"	"LYAR"	0.121145958016789	-0.111595491483479	0.59570755838163	-0.285140546602499	-0.0864534749393866	-0.0995396056962089	"S02"	0.59570755838163	"IS03"
"APOBEC3G"	"APOBEC3G"	0.177924347849943	-0.31652854920605	0.591195652781619	-0.425890673597778	0.441055510080217	-0.304802719344486	"S02"	0.591195652781619	"IS03"
"SAMD3"	"SAMD3"	0.205997254558253	-0.285350440658815	0.590717025145193	-0.219602112369858	0.143049809523855	-0.296739309558021	"S02"	0.590717025145193	"IS03"
"CD53"	"CD53"	0.183786405994269	0.256876946814711	0.574083944164353	0.0898217724681724	0.0649064015160632	-0.638349636619703	"S02"	0.574083944164353	"IS03"
"SBK1"	"SBK1"	-0.0633813217193959	-0.10345446178585	0.560468932522511	-0.115036863485787	-0.0370388340724176	-0.0839972119545451	"S02"	0.560468932522511	"IS03"
"MYO1F"	"MYO1F"	0.293648604329434	-0.264461708420265	0.556962776909647	-0.168346357090099	-0.101419668540485	-0.241496975329977	"S02"	0.556962776909647	"IS03"
"LAT"	"LAT"	0.275243213081324	-0.319291011566704	0.518229293677467	-0.0469407503264148	-0.212905640066853	-0.202431781313081	"S02"	0.518229293677467	"IS03"
"CD300A"	"CD300A"	0.0854379254983975	-0.209049319821797	0.51524898393552	-0.367314693796571	0.325835404616806	-0.19765846429761	"S02"	0.51524898393552	"IS03"
"EOMES"	"EOMES"	0.148777832080969	-0.239353355103061	0.497269087503635	-0.240629806626318	-0.00182318873850244	-0.112237203644773	"S02"	0.497269087503635	"IS03"
