"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A01_830792"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A07_830800"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A11_830708"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B11_830836"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C10_830840"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C11_830764"	"MS2010072001"	"MS2010072023"	"MS2010072034"	"MS2010072805"	"MS2010072828"	"MS2010072904"	"MS2010072921"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B08_841908"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B03_830732"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C07_830734"	"MS2010072019"	"MS2010072030"	"MS2010072037"	"MS2010072040"	"MS2010072834"	"MS2010072835"	"MS2010072912"	"MS2010072922"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_A12_841926"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B09_830678"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C03_830686"	"MS2010072004"	"MS2010072813"	"MS2010072837"	"MS2010072902"	"MS2010072930"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_A11_841920"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B01_841924"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B03_841912"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B04_841918"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C08_830838"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C09_830750"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_D08_830828"	"MS2010072024"	"MS2010072026"	"MS2010072038"	"MS2010072932"	"MS2010072937"
"KDR"	6.90899924241041	7.51881181786421	7.52673362589246	8.36566600624637	8.01425327852735	7.85682157921979	8.76028517238646	7.08701976547429	7.55486271957399	7.5817269399007	7.0985703705289	4.49092367867363	7.2078961471542	7.89934790566507	7.58498519325322	7.96188028794756	7.11709518341408	5.7596170579619	6.64047942527272	6.38522214372359	6.08179571527693	7.11806375548775	5.97963345050713	5.41738168549347	8.73284175547917	8.35845788583551	8.10222349451869	7.6952783262281	8.49606462557605	10.1113969587433	7.70219990753364	8.27815962145884	8.03863132081767	7.43461282972132	6.89218551544788	8.02631319880474	8.84038179141377	7.695576513251	8.4434391803745	7.53068199297262	7.1606621276482	7.81684735382961	7.73220692807785	6.72030841537554
"FRAS1"	2.80854594525165	3.46508977043201	4.2941908768499	5.22400339207522	7.09786834928949	6.72090711887842	6.07847622562611	5.1441784301156	4.89708089194283	5.0698844741123	3.33540693389149	3.32615193367821	3.69748408095417	6.51207659543321	5.59506518529497	4.38998803476006	3.16423179169904	2.21607150227844	3.24169132302272	5.26486264647566	5.01466010530767	3.61895460241779	6.5375523436186	2.48425746223839	4.79965042815798	6.40737664416006	5.01366822965592	3.2496152825976	5.92480688016128	6.22704893247379	5.39432360078425	8.64155799081366	5.08941279436702	5.03433573117072	4.6781383075747	3.17672092900771	3.18356269139569	5.11002934480137	5.49856802194375	2.35692659023062	5.85143359717389	5.81054211896278	3.5872938707305	3.77055964507952
"AQP1"	8.55965138243613	8.32913973644396	9.06462340197137	6.81374242703949	7.3429854533228	8.60397599373824	7.68565206062056	7.69230713124563	8.92802079337224	8.64801233089884	8.19820168951954	8.23353070328918	8.34196909106905	9.58968689390761	8.53252507281216	8.80605549434446	7.80059220615246	7.13643148802651	8.86541348351609	7.95917185914752	7.53902529254548	7.72003254597541	7.36825488216054	8.29189940637592	10.4262156230725	10.8727019977649	10.3994097339258	9.19068185571988	9.33996982912242	10.5518784657343	8.53190033224113	8.36083703881616	8.24028781716012	6.70423860306284	8.53555010188058	10.359943328145	9.75224757689436	7.78219228648771	6.81094499167071	7.16203957450353	9.25479401829013	6.53913480386225	8.56500191017532	5.7772084589178
"PDE7B"	5.4198394617404	6.63786422754338	5.34836766028921	5.56874337782691	4.2596311336858	6.36091280118627	6.20191643475712	5.81310137636942	3.00938320256385	5.63357759444603	6.62557456280407	4.43792172077832	5.52875192115367	5.72969275542556	5.74572382541913	2.33866130227605	5.61438295944702	2.78465452667516	5.58437607574569	6.00632782478702	5.66835452240864	5.74774550968341	4.52775757926096	2.7191106713413	5.73605971880788	6.65935012856976	4.7073381545138	6.13077257325859	6.02313064336208	7.13351380132903	6.73669963759534	8.58534170847397	3.79542290311689	5.47433155178791	4.07371087973794	7.58648567433223	4.93242208437789	4.08148851411682	5.2037613957543	5.17300802942019	5.98772620518224	5.77750476002736	5.93809126725804	4.46473836222241
"SPARCL1"	12.3969914376397	12.6919837539978	13.4457014178424	13.0619823756336	13.6303316775153	13.1213864307935	12.0820266215772	11.2751680259582	11.4716041021042	13.0101809065505	13.3134463423832	12.7578140275429	11.7341548476204	12.744823005201	11.6751200514663	12.791302036544	12.701036541385	11.7960476860277	11.9557485188662	11.0350185777922	12.5966823212568	11.7320213668891	10.93577275807	11.3093674231083	14.0710741569491	13.904627345158	12.8424145057577	12.9575971595954	13.9861595269963	14.4412443050202	12.9489971053096	11.5894854430942	12.0969881160186	12.351805685587	12.3655201057656	13.7371773008608	13.911116560119	12.7416117861691	12.7160270601852	11.7385085560606	12.0836921175695	11.9260304572692	13.059739300397	10.9095221074092
"C1orf115"	7.77282286391536	7.29738886389484	7.23688675916283	11.191925485572	9.45796296150011	7.97749415150179	7.07676162498753	7.63402213427611	7.60028275415297	7.5330314612351	7.51891032616207	4.48330633653029	7.03465320463002	12.5653275637686	12.8154727306128	11.6415557616501	7.69095321779409	9.14249865573464	11.750998291867	9.24377096252677	7.11487439864726	9.32892513605871	5.60583280426506	9.23575434997164	9.61465397311781	9.58749200962641	10.0252156191308	8.17225788049714	9.7464237986023	9.49957793751196	8.07080906460132	7.69062855298538	6.78560924400233	9.28432933833902	7.31805692879672	8.31269186772208	7.66417425028105	10.4548370145153	8.36742944246564	7.10828394450546	9.80662803720442	6.3885144505394	8.45145629506248	6.12126471014497
"MYLK"	11.0781742190984	10.9437088433651	10.6519409091583	11.8795117678892	12.5208661836324	9.45900408684744	10.5290767591569	9.88116267321493	10.0657844276816	9.66988851988892	10.5720082987884	9.31140694834919	9.91763291045273	10.9557739863589	9.85372127638885	10.6402178736722	8.78007059433754	9.75001236536823	9.74567587825909	9.50607239840271	10.3717748935159	10.7872557092864	9.32220271852029	8.25097885561904	10.9259647185804	11.7176453347015	10.8944089762129	10.9668151489399	11.8998724252668	12.4178671342973	10.0677691779997	9.32659660507175	11.562583671366	10.8563393351403	10.056883323344	12.029461027049	11.2583472305408	11.3247712350415	12.0800537467258	8.51695230726037	9.81241024313003	10.6036417988773	10.9755632744109	8.5734903358303
"CALCRL"	6.53710254458331	5.75572439361358	7.54015680663551	5.98058031054753	6.22149276859859	7.20229470382931	6.32396775066529	6.83817156190266	6.26884041653271	6.65525127826467	7.40712388831856	5.93127926351905	6.57505076382575	7.48030354896305	6.37809993569845	8.39770201879847	6.61816107862803	5.96876733066619	6.41106290626913	6.62538151915036	5.84264605733365	6.6601196807492	6.23022299063391	6.36409196712036	8.66326779005013	7.63695037196868	4.93582828047185	7.15421443572999	8.60013451991564	8.10553598738373	6.1016637468957	8.00053736710272	8.17765200778004	6.72552046161799	7.65276424576789	8.7328956516073	8.87753698622251	7.32296994689796	7.60189738511352	6.98915372366385	7.03448352940009	7.13357819161418	6.92275620393935	6.40873225328644
"APOB"	4.08741717282194	5.6813676659012	3.4107017943074	4.84670820574051	3.55302491451978	4.38942317423369	5.15419672502601	3.95652022770727	1.64744171869483	4.90267889711217	3.04016293389256	2.99439132734104	3.08523187816429	4.0031643514378	5.08204780183168	3.11466409466488	3.13419473696034	2.89169408676233	4.55707063311079	4.69753886180199	5.245476151478	5.67326855687095	4.16033993370725	3.90782312660853	5.34690567205176	5.70300618553811	5.69552199946354	4.29397964565907	5.49174736238775	5.14144343168818	5.06767950734089	8.57452062081835	4.92783338661944	2.90826551381041	4.01612697156363	4.79132303613203	5.34945271029829	4.85042915314528	4.71196937092691	4.99259800216119	5.26925179583708	4.9009670224936	5.58560302840507	5.55268395069047
"CRIM1"	10.4073430769682	10.2273451174128	10.1366672396709	10.5862117411579	10.4563396919832	8.4956769269161	10.1450156037615	8.70838785342185	10.1254163668643	8.98931170505072	9.0017501488108	7.70602660962647	9.15488580767872	8.80963179768845	8.12312253797386	9.46213612746182	7.04394619079282	7.45282562478344	8.17630268757556	7.77701949175951	7.79453775873063	8.56946482932448	7.98600159262193	6.74481628353738	9.63218328569834	10.2819191454126	9.32561500125694	9.1824023232936	9.03407174120172	11.3174884941508	9.12406406875556	9.41503031978499	8.86584609271453	9.29027030828358	8.48460233845863	10.171514306515	9.87528606385314	9.9436504424278	10.7325752069457	8.9172149485575	8.83492111775394	10.193919111126	9.10538388752379	7.49934908487597
"AOC3"	8.44348471686534	8.48849913047874	8.85016470109022	9.01922701681936	9.42179857475491	7.40120433230225	7.60537639917251	6.82549082628204	7.20132378696823	7.58276622830162	7.26912974719975	7.07071964465178	6.66635830760374	7.31368982062622	6.40335706533638	8.59357557288116	7.19156496357303	6.43435350060874	8.27453294644599	5.81978029830082	7.26786451836422	6.35637970572296	6.6667548405345	6.78122321780673	8.58618623469134	9.78173035758399	9.61881017338894	8.57792119334605	8.42101210274213	10.8473608133857	7.63010838032111	9.24922080826886	8.89892902371568	8.23939639094633	6.51690031550917	9.86364788141438	8.57893674603931	8.24372545046465	9.90002393804144	7.41602809314704	8.34551193544512	8.28138644162713	8.31504286697607	6.18607713760885
"SFRP5"	1.67682412523979	5.34896222962843	3.04436361977092	2.19251027216871	2.46262549477357	1.55347655905691	2.31238783332654	1.89353629389614	2.53223466351319	2.67436225644366	2.03063773700976	2.90489544802537	2.75468381924824	2.79444763457175	3.3536409610521	1.79541120152928	4.30417183490231	4.16389411392874	3.82420053128151	2.92462818793292	3.83045271860539	5.80543877310011	3.05732911524377	3.70621398821652	4.85823535326313	2.40425858035589	2.47185087175455	2.8634328990231	1.8537386103669	2.10665853549874	4.035649070054	8.92386409264053	2.11928095329214	1.75371534731874	1.99466023662153	2.67462556413176	3.05576453493021	3.40086475959138	2.09816178782271	1.82912057626735	3.18068950300881	2.99638370653345	2.51218229467653	2.75586357413892
"PTGER3"	5.47226622696187	4.3676914586704	4.50714386890037	4.12078069585488	3.10069052223776	5.02322744124758	5.13619080182762	5.02452176793385	4.64012813581942	4.15388417968557	3.79797684058467	4.54381207048776	4.36617835432161	5.12000419032591	4.40201471467648	5.24621758853554	5.27851744322702	5.48406103266504	5.30527806049523	4.56735295219385	5.85774919175759	5.90014794436076	3.32803059424118	3.24456746184036	5.8100130102608	5.65075553343844	5.24154895055852	5.69338650697638	6.09210327304232	7.05114078966943	6.1806554926375	7.00255164647858	4.25008643469804	4.90521811917644	5.74430499461778	6.5082942020581	5.95075713001858	5.10576898261083	4.77179794978698	4.38699355557795	5.23548482473611	5.88600243910117	6.12446007934095	3.97160798465121
"SMOC2"	7.13099169811125	6.27678477175454	6.06903420320893	6.54615917216803	5.38547179036833	7.31591772724424	7.50852913280742	7.09315220755628	6.3482327358504	6.5737614070869	7.12890776736995	3.87988525645767	5.56815814372757	7.74774020127879	6.08362577514994	7.891889324876	6.87469029077415	6.77261801266943	7.55302007123946	6.4544626953162	7.76305075493241	6.58142441830773	5.88292816751958	5.99652893773933	7.9746020593383	7.8426205072729	8.15885580489632	7.65657230967481	7.29756804213205	9.69207720565919	8.10017733628466	8.43290693705943	6.61075845834901	6.67683410762398	6.83938468191701	8.93987265683297	7.82880591141608	7.15628162873812	7.5888162612357	6.6849402142855	8.15589442286014	6.34002800154405	7.94924242708806	5.59632203887684
"HTR1D"	2.39848976140973	2.50590911666715	1.44874712759007	1.8241688646455	2.11928975668364	4.87818970875166	3.34935263728511	2.62579070457145	2.7895159184495	2.33687412922307	1.94838152051609	2.61494471700181	2.58292943737762	2.42904147118954	2.58787934958378	5.0214799716058	2.77381228680763	2.82820777195146	4.8908536144051	1.33205830778223	2.67386966832193	3.46707583308695	2.12918659588224	1.35957905276689	4.47866102996937	3.09793599759072	2.55099753775156	2.18001919306308	1.89735144821482	2.91639515621133	3.44074605411429	6.34633299468278	3.19740130062297	3.75187853618957	2.62152010810915	5.54382948835446	1.52151498309597	3.2231370987394	1.54119193307853	1.48079133819809	3.09468863877609	2.23355799947039	1.48857971426933	2.19759342965524
"ASAP2"	9.48960704434452	9.63001128691055	8.12239413377576	7.82135517200379	7.87991294149543	8.55168112446689	8.98144863171056	7.84090630605574	8.65927294950313	8.20335548927349	8.65520139984002	7.05383437320583	9.35938400413495	8.87632550635842	7.99491494183933	8.10480107381641	7.78777972339745	7.06105615013385	7.59918675353986	7.25325509269433	7.24240518633024	7.78423365036752	7.78252466934317	6.3511988997589	9.58113350094231	9.13835546617611	8.84457068980249	8.7176110942151	7.89507484673792	10.7189906323673	8.81056235584217	8.54093632691718	7.92772194763671	8.10838155424699	8.92280907916881	9.41941419878417	9.52525286585841	8.28683044984708	9.97249740597042	8.58218130485652	8.05117884837492	8.42236960349407	8.05431135315702	7.15826674132541
"PLXNB1"	2.10228381767407	2.34248090441823	2.32047427401954	2.02579878356588	2.12093386524239	2.04963936653119	2.74905681386243	2.99011345049109	3.12074671598603	3.82989584443693	2.77711215655348	2.48865793089283	3.83768720067877	2.75877456295692	2.31858679695674	2.95230310916703	2.77095850217364	3.12293615353127	2.98197690309778	4.25336151895699	2.78012864663009	3.64675132805178	3.11089706785361	2.36077702409942	2.68205672227673	2.95455350049703	3.24529766366532	3.24539720845948	2.69946276287022	3.8760924684485	3.03329279263451	7.23354216354422	2.7067914327019	2.98377628260612	2.66662104180838	2.75566765346925	2.43853987537411	2.1766158689543	2.37634219885962	2.67958088127913	3.70640332132998	3.69657685596665	2.85445730681225	2.81747865003332
"EDNRB"	8.69483717778419	8.31278273002191	8.30124427794208	9.59940863523931	10.7947928069372	8.38530397590737	9.23510209325103	7.2196473834599	7.77874481175153	8.83922559500654	9.28194574936599	7.26527460524352	9.15741111200954	8.36882096549677	7.12709209238342	7.88163915736085	8.44829370698226	6.15953730456433	8.56014430925383	7.67895206873706	7.67153859395845	8.10157023633946	7.27339578521201	6.61491196458135	9.24790516739611	10.076317248731	8.47432121364145	9.20169213191906	10.1657434628517	10.4085923777286	8.07736279745775	8.63195694582048	7.57298553129262	8.24580940482703	6.01688343259204	9.01128762324254	7.98346451892062	8.6291738706142	10.4135217120845	6.33917537000723	7.41602416314314	7.49332976494696	9.28926513501052	6.10277844613747
"ACACB"	5.82813259734554	6.38650942133637	5.69629608941859	5.97009258679285	5.48374579336589	6.29232305242105	7.31072078745462	5.56188130461294	6.04413186719447	5.81740563943518	5.76365394246024	5.18985465093157	5.7927795928613	6.51356994893724	5.84242322887838	6.13037035771405	5.23647828901904	6.47314429308773	5.71453313606318	6.66364696022539	6.1966621460847	7.05095230506205	6.06918412495748	5.52507671466729	6.51201920704217	7.21183825387762	7.41203468807306	6.88167555513099	6.81102634128954	8.63450456375587	6.99453654882149	7.92686374086041	3.82794943762892	4.42258189115983	5.32278649899748	6.74018017590995	5.86941639013352	6.35001598768758	5.17428542164279	6.34198959179189	6.8924057501313	6.05325963771223	6.06533192706448	7.07244131456382
"ADH1B"	10.0677483845612	7.57261089672379	7.80076094345064	12.1000803148576	12.13447623448	6.01450803074799	8.22241810896691	5.19035342717071	3.6836400771546	9.09614704278956	7.54588779711886	6.53063215794286	4.82586271185495	7.66574963757428	6.79695122203371	7.23491389139576	7.7747499336634	2.11298171290025	8.81002348812122	2.78446776795637	8.7559750815354	6.27179782130733	5.85749085872131	2.27656778914798	9.96751178940435	12.0933997958746	7.31384928019775	9.37109281002549	11.7429334290149	11.6975158138463	7.38640027497802	8.46220661970198	1.78199456669817	7.38919310117811	4.98158614616794	11.3505365405609	5.29974196678132	5.6006472893088	10.2866303560089	4.50020699154012	3.93219863592164	2.46461973352056	9.53554544827177	3.61247980129136
"DEFA5"	2.7415607638556	3.17960540658981	1.82650147481782	2.92443544697685	2.83312602193491	1.98021515928826	1.96815778677921	1.78478653309791	1.55913293619415	5.96881368648511	3.5447412272617	2.92969205951929	2.28273128675676	4.33468190937164	1.90815341195208	1.97797295764875	1.83485314452178	1.84878686700902	2.08964312865364	2.07767917340062	2.20079194104908	2.85803315271723	1.99523895818859	2.90524714127979	1.48647820051253	2.21748225010245	2.27935886787085	2.24276437582983	2.84613889426053	2.56381929858248	2.6727278419991	9.29863939083775	2.16740781973825	1.7628034137656	1.99809850719089	1.49621611410183	2.7862039054399	1.99279818168863	2.39042678821606	2.14162758147913	2.32904821191388	2.01221125902655	3.4835897247985	1.86526163480406
"MOBKL2B"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SNCAIP"	4.96639074042382	5.69464799235894	6.37274496966552	7.2989928833274	6.16139685029584	6.12830031976928	5.62315668630842	6.2727308440044	4.9051867107894	6.34938803422507	7.17190119539032	5.73566817365349	7.35053615071942	5.35355379459242	4.96018366457111	9.89724068728998	5.65020809004895	3.57237118300896	7.9764125874818	3.21835135553886	5.1877581479362	8.94901593305894	7.38159073553794	6.33277595308005	6.66362901409469	7.13556109925384	7.09866760441488	6.55898877017695	7.75341072654762	7.96806663469521	5.85737462682154	8.10977659064215	6.17894256467221	6.03704044194635	6.46361955704226	7.14628809874929	5.35697504591989	6.51728192935612	6.38399205560915	4.92321606606621	7.97718441280301	5.38903353616404	6.86437978836889	5.99657646564695
"PPAP2A"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"FLRT2"	5.97409932611588	5.67936543766696	6.03632625581134	6.34720878145187	6.24816027065556	6.5018157508088	6.31971393466876	6.18794272914761	6.48148266253505	6.57159729157249	6.66797064589465	5.92222645295384	6.49454781380348	6.46981114163342	5.34550270671229	6.75262098091227	6.40903913962547	5.92959507231662	6.77965391042986	6.83899155001979	6.69077216181631	6.66136828966954	5.9946223330178	5.78410242517748	7.43579176544887	7.39616269411643	7.71405741612382	7.66134907087349	8.02016960663171	8.90902313428021	7.41805253292075	8.49445752483777	6.48807632928788	5.87572664775074	5.81793197128457	6.69125517759982	6.44964165333528	6.93101820133225	6.85864933164025	5.74394973348138	6.74984585095191	6.23607250599375	7.45185186374288	6.38429305525521
"REG3A"	2.50010581308852	4.25360753182075	4.33867397067025	3.08307936597987	2.0145556057908	3.19097079661849	1.29195068002132	2.33909026385677	5.72338149619788	3.69243759939516	3.4783871899161	2.53692832088433	4.61530119995953	3.87946289552111	2.34104366176874	4.55294109732908	5.76127575030064	4.55628257983325	5.12285267677472	3.66646647693342	5.5381046412538	5.96678890285793	3.61097853810268	4.57403127014457	3.65149610098293	4.30062131936192	6.07285603774953	2.91975576234341	2.38301561578212	2.93618366232543	5.81793344372477	8.20158963464624	3.35096060310751	4.29538207370758	1.65603628328688	4.45404460935913	5.95652038499149	2.72795763124049	2.13380401276722	3.09622557892219	4.5351502551079	4.41421457720874	3.94796239208241	4.99995646081059
"LOC338598"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ADAMTS9"	6.17294957681128	5.3379713749915	5.38977957158496	6.05164481776561	7.84598075077093	6.45014299040307	6.50554366464372	5.90485214528689	6.35080199515931	5.7149910676905	7.03836943138384	5.84251909746472	6.78485134755936	6.63948826316364	6.39367569288472	7.04459158792843	4.89219802923646	4.87799317981678	5.20178307381047	5.5286323056633	5.98401239347738	6.75229482296187	5.90800869490524	5.77681696023667	8.00462605519102	6.30230846881858	7.67861940242153	7.32072745963997	7.44383518524443	8.74864587493157	7.04837879943324	8.99249274412094	6.71589417983715	6.94546900795189	6.33661547249817	7.32035229676579	7.40946136178378	6.76486340992425	8.01776479964724	6.74654582939942	6.726767259554	6.98680459353386	7.0954747435865	7.13984026054704
"LOC100288804"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"LOC100133017"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"NGFR"	1.6093965728742	6.11045725542447	4.80247313620087	3.01831584561438	4.74426452221948	5.07818964848533	3.88651904785852	2.46638489739682	4.02197888487831	5.2666214516295	5.25747601285458	3.26852475274319	1.69951192032573	6.31774750776492	2.61474577239303	1.89761779135185	5.76218755250576	2.29467015719201	6.33090722649442	2.57671668277469	2.34205783297489	4.09123658395803	2.6791661721079	4.44357524962709	7.0280007024637	7.28690035953225	6.79609993483425	5.57470076125942	5.46353433433566	6.79195363036035	6.32802795858264	6.33778913655478	5.47565144740074	2.58897707806149	5.12708385094594	6.34461933901951	5.33728121681765	2.64831855464241	4.94942033655584	4.84516506476095	5.84750569666503	6.33784306225856	3.63455152869086	4.52156666621129
"STEAP4"	6.86550379161389	6.38313969987657	7.1121190156441	7.64092595200964	6.4640249792147	7.16268848042732	7.64236798453661	6.51102249448794	9.58215099651042	6.37246097534513	6.86989923941228	5.38412350340189	7.74084282912055	7.76142792651104	6.80909334026446	6.95036688227467	7.15411849413901	2.71545235515724	6.34239848179547	6.61994191363023	6.55816018241755	6.92431830370907	6.19687484776153	5.31191262788596	8.45743085478224	8.68465060145001	7.89432262651957	7.39112191384605	7.95913334129842	10.2370420510194	6.21149526578122	8.30283318394595	6.39383800812771	6.23058434940036	6.16907714084599	7.74451943450503	7.74410553383896	6.9444204346981	7.37616059259668	5.58254124824981	7.27453550211665	6.02074313271604	7.26930608341251	5.24639313353692
"INTU"	5.34099176609717	4.88366240386411	5.63014428804246	6.19147662339516	6.37629130575164	4.67970786025236	5.48100689787523	4.18364095059127	3.52438200248049	5.23127270329953	5.55544777640458	5.83200565344973	5.80546755808329	5.56577711997331	7.50991926133714	5.40904181089153	4.99672420558164	6.054708605682	4.2763705848947	1.93474515442702	6.04782139284607	5.7455287678505	5.14647233092828	4.85510136529115	5.63705577123283	6.37953095008887	6.66777155899468	6.09079622715128	7.02378929054359	6.96965085260755	6.08424847041676	9.17193536494142	5.66120279539905	5.25031562219468	5.00550820290048	6.28431197435767	5.36954346263617	4.76018292905679	6.363047755846	6.14936207327393	5.97654789380671	7.71673674855621	6.84838041196082	5.93160094963741
"DLG5"	6.98545532209534	6.36670107255458	7.02912256018647	7.57838812075104	6.64160175249215	5.78945608876943	6.93137095501105	6.15566044818787	6.63175776827814	6.01632609280975	6.19940067862234	6.83759712367663	6.11725120303733	9.2105294064007	5.07873926440932	9.01098885836221	4.95855478188617	5.71209554292277	7.22368739245866	1.46790796107069	8.30187519737799	8.44783314375152	6.84575081757976	4.74880741324663	7.89879198037239	8.03409526528324	6.70172609010663	7.57584767745168	5.56830123007243	8.53758608291638	7.50630534984357	9.07720166845735	7.40698323164519	7.25943327378783	8.28877270225277	7.28910904850027	8.63300690651415	7.42083823652801	8.09340766847138	7.1388478511262	7.72734423765103	7.04764733170115	4.68005946335964	4.89924350153554
"LRP4"	3.61163929625399	2.94299312468504	5.34569704386177	6.61295692965586	6.1766982812167	2.84371162328722	2.24202430671307	5.13761727822254	5.3291577022885	2.27767115800274	6.14010217750606	4.786573629386	5.76657506393492	6.57494057227767	3.72414846247986	6.12254810516667	3.06700228721827	2.09990959818542	2.62834469248365	5.10362546408037	3.44692428646789	6.02091874577868	5.42988516231047	5.90557148432327	6.05750883797487	5.80835612985117	6.36393983587139	5.83054821103782	2.05382944210826	5.91205488440027	5.62123335858991	7.29295248354549	3.8694198353595	2.9645166871599	2.64866687558299	5.450302559883	5.52797335323413	2.05324224255593	6.13344108693915	5.12826782513978	2.58357837777757	2.88712055614369	2.21437539936473	5.10801593594301
"TLL1"	1.57562049203129	2.30003033534499	2.08541998562466	2.63502878364552	1.44474056537323	1.52688022840073	4.65599431187445	4.03947609840955	2.35673286385532	2.32884655209153	5.92402172629726	4.63126858344775	2.13176398035714	1.08554474405345	1.21599390417976	2.13311339221186	1.85115285852765	4.96082520054554	4.16670753880964	4.52421943699687	1.91292268516197	3.61098980938703	2.86965521542585	4.03431989132153	2.90689843017352	4.58554797680985	3.11703457423213	5.56699645075247	5.05209318411377	4.99752265310799	2.52561767987389	8.14088396474498	2.87400214239681	1.71386344039189	1.05541840380962	4.00543504990476	1.35531064124692	4.09312354479139	1.1646338722134	4.1897968750851	4.51034398479505	4.69691418118488	2.77196593315319	2.51276974540007
"SI"	4.52730397099278	4.20617123763238	0.763577366143398	5.12145002371357	0.995599296612542	5.04124429574257	2.285677196051	4.58011528271857	0.429343134120131	0.775330147375091	1.43136780039388	5.01138501334195	4.35408954398744	1.27264952196702	5.05305438345198	1.21858106673822	1.30183491632118	4.96619573065449	2.55725704516862	0.908172233981445	1.88797720639852	4.4298752061221	4.29642433643034	4.95134832606822	1.24434716217574	3.0728682661844	7.0153433174858	5.27008475925299	4.66752347574138	4.71524031964486	5.14761035815209	5.93201621067897	1.55208664713905	3.90381881862247	0.407516653705633	0.762628782745041	1.11851722443705	2.33189376791234	4.8801551865218	1.12474694186895	0.816431271399551	2.4785482158411	5.11284763922487	3.78640046983995
"SAMD11"	3.05434467864251	3.62311197300902	5.65108356803272	5.03936513915482	6.54943746053018	5.63294568241837	3.45570533567136	7.87046729816182	5.4519522691673	6.78691991200555	6.95100486134403	4.69952856712483	4.42493114738968	3.68986898347557	5.37481362355584	5.44525105843629	3.37681933015564	4.62678933133684	4.59012831475572	3.12810437847493	6.45416949829018	6.56557569692626	3.20271986754362	4.22724367723431	2.83226948517768	4.30072873582291	6.13793483860488	6.21815198714741	4.99915814193218	6.11378650269726	6.4235831536716	8.64641767654218	6.02329066644644	2.6876175088782	6.02396667601066	4.50216676716433	2.1648656018811	6.18562747280153	5.86770709727068	4.05220721521616	6.50786623682502	4.52613265368662	6.46498204009445	4.33614434566558
"MOSC1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"LRRC17"	5.68322808217614	4.57321379392154	5.82357171256871	6.27840867225464	5.48431510906762	5.78062485553376	6.18364977931794	3.3177068611926	5.84592504931139	5.98326588593529	6.34087968945433	3.21270298855672	5.35997197983484	7.40499770082132	7.02244396176203	6.43264051161998	6.11643301407539	7.56489150395034	7.51355526197026	6.2803085401654	7.74773886954866	5.80365335317332	5.08763561101394	6.28692908253968	9.07396676419884	7.82168250275449	7.00514962196676	7.65077002107486	8.13377148798022	9.68422436867816	7.79077232873953	8.97010369637092	3.73977131383965	4.80388724296026	5.71161996646118	7.44017096329213	6.11899251998627	6.17226023396578	5.4487098882878	6.35105317449009	7.25918909910319	6.81194678805286	7.49726161389242	5.05873983698834
