"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"State"	"MaxFC"	"InitialState"
"LOC154872"	"LOC154872"	-0.0836787736894585	0.873311986250873	-0.29266178849199	0.0353205247593729	-0.492051847257204	-0.405698114211993	1.25524468664782	"S01"	1.25524468664782	"IS07"
"RTP3"	"RTP3"	-0.184913942203476	0.143954827258697	-0.236402077134293	-0.278650624119261	-0.29128988865536	0.440343014351271	1.25161313954548	"S01"	1.25161313954548	"IS07"
"CCNYL2"	"CCNYL2"	-0.00864681963866435	0.172638255396515	-0.170262913919881	-0.0126982221397483	-0.69729661106345	0.30115209726652	1.23239787273852	"S01"	1.23239787273852	"IS07"
"MRGPRE"	"MRGPRE"	-0.201774505773444	0.0546659792572072	-0.126837332951279	-0.242860202655844	-0.272887913719061	0.273945296972242	1.22116133310698	"S01"	1.22116133310698	"IS07"
"LOC100130673"	"LOC100130673"	-0.136935923661548	0.540815879625226	-0.0110849154181618	-0.06729587463423	-0.737797190016278	0.20396689992345	1.21572520608988	"S01"	1.21572520608988	"IS07"
"SSX8"	"SSX8"	-0.243381114811783	0.352915871683274	-0.21137414915431	-0.104437472432228	-0.59668685308648	0.680055334395389	1.20475056663271	"S01"	1.20475056663271	"IS07"
"LOC91948"	"LOC91948"	-0.185860561042002	0.22787377445675	-0.153748084155676	-0.240847492661669	-0.314150660372478	0.270408859611242	1.19587825683373	"S01"	1.19587825683373	"IS07"
"LOC729141"	"LOC729141"	0.0059755696373727	0.143616949522685	-0.323328175923857	0.136407740089365	-0.682449177213179	0.411269841706106	1.06534548593421	"S01"	1.06534548593421	"IS07"
"LOC100288976"	"LOC100288976"	0.143964863351769	-0.13198845626392	-0.285603197519857	-0.23501837032066	-0.449715080863207	0.572792786740409	1.0500613967262	"S01"	1.0500613967262	"IS07"
"POTEA"	"POTEA"	-0.331733141018856	-0.0885904565008309	-0.313779463929617	-0.217964640069395	-0.138230231633604	0.83996353585976	1.01338479704245	"S01"	1.01338479704245	"IS07"
"GRIA2"	"GRIA2"	0.0353419905651281	-0.112351840481841	-0.263163721833219	-0.137224429963148	-0.441837056214675	0.575408927903784	0.990196852029096	"S01"	0.990196852029096	"IS07"
"C2orf78"	"C2orf78"	-0.148728780175363	0.380131730394328	-0.0986970056453595	-0.0548891674922736	-0.651465175588871	0.54181897228731	0.985191727163963	"S01"	0.985191727163963	"IS07"
"C14orf25"	"C14orf25"	-0.241193928994235	0.535039233735325	-0.234336767456955	-0.309749842470318	-0.385373711763959	0.81035476597235	0.969895832371162	"S01"	0.969895832371162	"IS07"
"DEFB126"	"DEFB126"	-0.0792025981466223	0.000504223499354472	-0.168754358806781	-0.0460463868078976	-0.177721981738543	-0.15457332025159	0.968851753053525	"S01"	0.968851753053525	"IS07"
"C3orf51"	"C3orf51"	-0.321727375889713	0.584653185203966	0.14938431874005	-0.29084877888957	-0.3490943988504	0.169171586457491	0.956072625341786	"S01"	0.956072625341786	"IS07"
"C2orf14"	"C2orf14"	-0.371032957706582	0.827799443883558	-0.0722138073093631	-0.191521100687328	-0.370041753083525	0.317026386180855	0.946185746755276	"S01"	0.946185746755276	"IS07"
"GAGE2A"	"GAGE2A"	-0.18766985766599	0.595078565075661	-0.119660747167046	-0.147389337489101	-0.244203899478788	-0.107849506907961	0.940019965400382	"S01"	0.940019965400382	"IS07"
"FHDC1"	"FHDC1"	0.047315893320755	0.330117227464839	0.308446516804383	-0.33656694384098	-0.602048455030817	0.0294412175361911	0.936161114346055	"S01"	0.936161114346055	"IS07"
"ADAMTS17"	"ADAMTS17"	0.424587341562335	0.101867591627569	0.529291927237096	-0.518503124728582	-0.891684569690553	0.133538759494996	0.880163165256362	"S01"	0.880163165256362	"IS07"
"PASD1"	"PASD1"	0.0373071221082036	0.564406980475387	-0.353407451972574	-0.317836057455773	-0.336772801673961	0.491293208009139	0.879134130614763	"S01"	0.879134130614763	"IS07"
"LOC100130935"	"LOC100130935"	-0.21730443642179	0.595484706401307	-0.222196629008558	-0.125114290376306	-0.167110974082343	0.00176845728633237	0.864797233950166	"S01"	0.864797233950166	"IS07"
"TRIM17"	"TRIM17"	-0.090994253481844	-0.298601311105268	0.6993442900851	0.124829642940273	-0.962520324564605	-0.0128139542718066	0.854969771420946	"S01"	0.854969771420946	"IS07"
"NFASC"	"NFASC"	0.358562537067257	-0.165836595590336	0.506029984823769	-0.474795283385995	-0.874289643897939	0.399030925644256	0.853867520566523	"S01"	0.853867520566523	"IS07"
"FLJ41733"	"FLJ41733"	0.175140179067581	0.308542242111228	0.0297292686054463	0.15291174905048	-0.826648770823404	-0.135181514871548	0.850654176080757	"S01"	0.850654176080757	"IS07"
"LOC100133189"	"LOC100133189"	-0.243519582179217	-0.123074190132963	0.128251016525064	-0.290210547172492	-0.261907145634115	0.51888078830543	0.848327601830134	"S01"	0.848327601830134	"IS07"
"RAB3B"	"RAB3B"	-0.127670917267155	0.218364940958216	-0.309680710456789	0.176135432121107	-0.459801546993237	0.305079197591682	0.825791388962398	"S01"	0.825791388962398	"IS07"
"PGAP1"	"PGAP1"	0.0958602498310074	0.242638807805413	-0.43137836144467	0.197380331916487	-0.437748657044274	-0.00274711273079708	0.82301612329755	"S01"	0.82301612329755	"IS07"
"C21orf90"	"C21orf90"	0.0390749404373817	0.57660557867544	0.640858889390784	-0.344943720661099	-0.794700945112571	-0.161703728541793	0.811411984071139	"S01"	0.811411984071139	"IS07"
"NOMO1"	"NOMO1"	0.299690182187086	0.639289091724034	0.306814979005394	0.148822974731956	-1.28054927828432	-0.0993056802285213	0.804373278857138	"S01"	0.804373278857138	"IS07"
"HBG2"	"HBG2"	-0.0579467560424776	0.156047072892636	-0.193745383201456	0.0999430138089479	-0.326527946299118	-0.0735103547680122	0.803463262658492	"S01"	0.803463262658492	"IS07"
"RANBP2"	"RANBP2"	0.396233943903141	-0.0569640335071259	-0.426192138146342	0.41175980150105	-0.747506195638251	-0.100871761924388	0.786341614992756	"S01"	0.786341614992756	"IS07"
"PARK2"	"PARK2"	0.553257219673853	-0.11720388332991	-0.32760213991406	-0.27757124973516	-0.546760301524013	0.450324723047777	0.779034899229531	"S01"	0.779034899229531	"IS07"
"RSPH4A"	"RSPH4A"	-0.354149158548247	0.157537633168478	0.644602282382546	-0.150852267910638	-0.559981731676763	0.0492506179247414	0.769967376996463	"S01"	0.769967376996463	"IS07"
"DOCK9"	"DOCK9"	0.217058031026888	0.160463568444753	-0.297475931215509	0.118198033809094	-0.703773495374464	0.368263193110101	0.763776381667514	"S01"	0.763776381667514	"IS07"
"GAS6"	"GAS6"	0.574834284632903	-0.212537729993502	0.0138894292234344	-0.471800849361408	-0.630634084759976	0.47953879199836	0.754145207044093	"S01"	0.754145207044093	"IS07"
"C4A"	"C4A"	0.623600170606739	-0.00655558427561304	0.265016907432624	-0.118749049495478	-1.14843160538333	0.167594057255916	0.75057905608436	"S01"	0.75057905608436	"IS07"
"CXADRP2"	"CXADRP2"	-0.0896567006824303	-0.088578393501504	0.0135163248444037	-0.103737015264504	-0.424708234109446	0.477352823703829	0.746042294322535	"S01"	0.746042294322535	"IS07"
"CSTF2T"	"CSTF2T"	0.0529045841596803	-0.197807492392747	-0.30928547514653	0.588123971888573	-0.451464208593801	-0.452681777504054	0.727702364971753	"S01"	0.727702364971753	"IS07"
"PRX"	"PRX"	0.542710836094334	-0.0949918575732545	0.331912709973036	-0.00797235787390132	-1.25011584874462	0.281383127337266	0.726822405963174	"S01"	0.726822405963174	"IS07"
"ATP10B"	"ATP10B"	-0.190276553594183	0.489538427713508	0.14462626531288	-0.0183414536600999	-0.627221175611554	0.285539186049137	0.719723186613862	"S01"	0.719723186613862	"IS07"
"WDR35"	"WDR35"	0.126569891069387	-0.0761101091226682	-0.0423257215653659	0.290839050036459	-0.616860016558868	-0.195206768446591	0.715799310788113	"S01"	0.715799310788113	"IS07"
"CSNK1A1P"	"CSNK1A1P"	-0.151078890797402	0.0638258219693667	-0.0422230956614165	0.0065379514202312	-0.457181219214231	0.454818485862516	0.715267728555854	"S01"	0.715267728555854	"IS07"
"WDR21B"	"WDR21B"	-0.406241816434541	0.154766548563467	0.516242859306104	0.170605039917868	-0.504964029190918	-0.322955519537689	0.714302231806306	"S01"	0.714302231806306	"IS07"
"ANO2"	"ANO2"	0.257480661763917	0.39971028858329	-0.0242107081735749	-0.242205797009544	-0.491325273585588	-0.0072567810800769	0.706321070383119	"S01"	0.706321070383119	"IS07"
"C12orf64"	"C12orf64"	0.171264447455645	0.2746283440416	-0.119481307360835	-0.359190803525718	-0.392540244875392	0.445300162749883	0.699862749073366	"S01"	0.699862749073366	"IS07"
"LOC728064"	"LOC728064"	-0.261314562358556	0.181782323307536	0.487007446414975	-0.120862565363707	-0.655959309217599	0.352293738000824	0.689641485086758	"S01"	0.689641485086758	"IS07"
"INTU"	"INTU"	0.335629553366429	-0.0112785528152926	0.33333955885536	-0.538767924779298	-0.446505012332733	0.0600812636281813	0.683822079010793	"S01"	0.683822079010793	"IS07"
"FLJ37396"	"FLJ37396"	-0.294967714474866	0.345423161118213	-0.10178366073489	0.150772544966129	-0.463826338460871	0.380728707087186	0.680319293632951	"S01"	0.680319293632951	"IS07"
"CNKSR1"	"CNKSR1"	-0.0472621822734463	0.222172360919759	0.452389609678675	-0.177506669575207	-0.759504787353169	0.319474405022967	0.680064858083645	"S01"	0.680064858083645	"IS07"
"PPAPDC2"	"PPAPDC2"	-0.0569432759175501	0.338360604063783	0.0252780619202171	-0.0874211307777614	-0.36947984424855	0.00980534884562583	0.678296990887537	"S01"	0.678296990887537	"IS07"
"PPAPDC1B"	"PPAPDC1B"	-0.0584829284707138	0.409589502399574	0.360259623085136	-0.207737107554554	-0.547537712016622	-0.0101810518158238	0.677529550671626	"S01"	0.677529550671626	"IS07"
"OR56B4"	"OR56B4"	-0.141665426160455	0.364821295003357	-0.18377709930349	-0.0598294956929556	-0.462486848130249	0.647625090005283	0.671595919907691	"S01"	0.671595919907691	"IS07"
"RAG1"	"RAG1"	0.560328307473845	0.419150907236118	-0.499858652738293	0.0229709204594951	-0.721516215199956	0.218765516379586	0.666139638707083	"S01"	0.666139638707083	"IS07"
"PRDM5"	"PRDM5"	0.540198876382838	0.455184101580295	-0.537545749500828	-0.22977358046918	-0.437308604809629	0.215642213828075	0.665987274154102	"S01"	0.665987274154102	"IS07"
"C13orf38"	"C13orf38"	-0.0369536134673276	0.263149023346413	0.019159562799759	-0.00135084185133779	-0.443567352297552	0.0324717335281427	0.66587655717706	"S01"	0.66587655717706	"IS07"
"PTPN3"	"PTPN3"	0.648422335312782	-0.139071771528845	0.205729344662115	-0.446231188060648	-0.866072773970798	0.496716221714072	0.65564539509537	"S01"	0.65564539509537	"IS07"
"CD226"	"CD226"	0.456117180012324	0.397811667200659	-0.387339999043855	-0.133260447849814	-0.241446461183938	-0.421736176133165	0.653593559208753	"S01"	0.653593559208753	"IS07"
"SMOC1"	"SMOC1"	0.512665537217763	0.0980536411618137	0.115359047973072	-0.520562492283533	-0.526271983613117	0.186987782180532	0.650941064820739	"S01"	0.650941064820739	"IS07"
"NCOA2"	"NCOA2"	0.557935378942365	0.3367409868904	-0.867310248047625	0.614808570596286	-0.848337600362056	0.0136426697999428	0.650814399026833	"S01"	0.650814399026833	"IS07"
"C1orf27"	"C1orf27"	-0.190134309003949	0.117434140338334	-0.138836234081039	0.29452766031402	-0.275382178647281	-0.217952111366998	0.648518131703649	"S01"	0.648518131703649	"IS07"
"OR10G7"	"OR10G7"	-0.0755482030783176	-0.0659694943035615	-0.0739887218221137	-0.0771748390297646	-0.0779204896484096	-0.0677711821731966	0.645181654288832	"S01"	0.645181654288832	"IS07"
"ADAMTS3"	"ADAMTS3"	0.565365259547399	-0.0593853790099884	-0.156192716281499	-0.484909219321216	-0.277672919307155	0.0994831601085487	0.643977291266596	"S01"	0.643977291266596	"IS07"
"LONRF2"	"LONRF2"	-0.124811749042237	-0.267197481540406	-0.0873820529987109	0.0935501602241349	-0.353926098155234	0.423554582394485	0.641314060088946	"S01"	0.641314060088946	"IS07"
"LOC151760"	"LOC151760"	-0.0588955276227265	0.477634854321468	-0.0647602926202397	-0.0806410744069302	-0.456122663091169	0.270262220718262	0.639486401687382	"S01"	0.639486401687382	"IS07"
"NSBP1"	"NSBP1"	0.155618387702898	0.150537082439395	-0.22024914439124	-0.136390596665073	-0.225326328235698	0.0237054484605293	0.635656501203737	"S01"	0.635656501203737	"IS07"
"C10orf90"	"C10orf90"	0.473243853616782	0.196770731750968	-0.161015788212236	-0.428609371772772	-0.499896055924319	0.441362397979504	0.634949566551302	"S01"	0.634949566551302	"IS07"
"SLC25A21"	"SLC25A21"	-0.011332865185117	0.0238533657862815	-0.335864559823545	-0.143799110828596	-0.0525191511168321	0.287585216395534	0.634359270345958	"S01"	0.634359270345958	"IS07"
"FAM157B"	"FAM157B"	0.33343038853893	0.0788263912092582	-0.197045407431174	-0.221272631178495	-0.34574001324244	0.12950450593876	0.628519069646876	"S01"	0.628519069646876	"IS07"
"SPERT"	"SPERT"	0.123248612685952	0.537231065751665	0.0264656324584548	-0.0543930104544389	-0.704986149992823	0.202685033815659	0.626554625094253	"S01"	0.626554625094253	"IS07"
"SAMD12"	"SAMD12"	0.0866307487602756	0.0874706780418644	-0.091384558866934	-0.0898250639664314	-0.552514964008986	0.566501785540845	0.623121437269854	"S01"	0.623121437269854	"IS07"
"SCN9A"	"SCN9A"	0.47497675111517	0.0426784645651126	-0.113264048739168	-0.307901551198825	-0.44602785988169	0.135766316334319	0.62059191195504	"S01"	0.62059191195504	"IS07"
"PRKAR2A"	"PRKAR2A"	0.422401779637083	0.478651708994714	-1.02004931427115	0.601043320011586	-0.600675517632496	-0.0217363744073765	0.618382477108022	"S01"	0.618382477108022	"IS07"
