"V1"	"CTSP.ACY5"
"C21orf99"	"C21orf99"	-0.517783746409982
"PRR19"	"PRR19"	-0.663662707740271
"SSX8"	"SSX8"	0.0657101689591215
"LOC100288271"	"LOC100288271"	2.25911323907816
"RGAG1"	"RGAG1"	-0.463371101672571
"LOC374491"	"LOC374491"	-0.583682715566253
"COQ5"	"COQ5"	-0.122177404538674
"SUNC1"	"SUNC1"	-0.582223038778735
"LOC728064"	"LOC728064"	0.36118763761224
"LOC100132330"	"LOC100132330"	-1.05068579033066
"ADAD1"	"ADAD1"	-0.510984515564508
"IAPP"	"IAPP"	-0.401348299525615
"C3orf51"	"C3orf51"	-0.592292372556698
"ST8SIA5"	"ST8SIA5"	-0.738795492426073
"ALK"	"ALK"	0.790941267299532
