"DLBCL10849"	"DLBCL11257"	"DLBCL11682"	"DLBCL11574"	"DLBCL11271"	"DLBCL10996"	"DLBCL11472"	"DLBCL10860"	"DLBCL10535"	"DLBCL11448"	"DLBCL11587"	"DLBCL11469"	"DLBCL11429"	"DLBCL11483"	"DLBCL11480"	"DLBCL11656"	"DLBCL10922"	"CTSP.B02B"	"DLBCL10857"	"DLBCL10870"	"DLBCL11497"	"DLBCL10872"	"DLBCL11479"	"DLBCL11473"	"DLBCL10955"	"DLBCL10538"	"DLBCL10509"	"DLBCL11184"	"DLBCL10529"	"DLBCL10921"	"DLBCL10879"	"DLBCL10865"	"DLBCL11675"	"DLBCL11655"	"DLBCL11496"	"DLBCL11468"	"DLBCL10835"	"DLBCL10883"	"DLBCL11475"	"DLBCL10859"	"DLBCL10891"	"DLBCL11463"	"DLBCL11476"	"DLBCL11494"	"DLBCL10885"	"DLBCL10871"	"DLBCL11262"	"DLBCL10971"	"DLBCL11467"	"CTSP.ACYV"	"DLBCL10450"	"CTSP.B02I"	"DLBCL11188"	"DLBCL11517"	"DLBCL11258"	"DLBCL11453"	"DLBCL11462"	"DLBCL11662"	"DLBCL10867"	"DLBCL10477"	"DLBCL10861"	"DLBCL10490"	"DLBCL10850"	"DLBCL11436"	"DLBCL11446"	"DLBCL10936"	"DLBCL10897"	"DLBCL10978"	"DLBCL11534"	"DLBCL10932"	"DLBCL11208"	"DLBCL10851"	"DLBCL10844"	"DLBCL10970"	"DLBCL11661"	"DLBCL10458"	"DLBCL10928"	"DLBCL10517"	"DLBCL10913"	"CTSP.AD28"	"DLBCL10985"	"CTSP.AD4F"	"DLBCL11455"	"DLBCL10522"	"DLBCL10565"	"DLBCL10782"	"DLBCL11186"	"DLBCL11581"	"DLBCL11673"	"DLBCL11560"	"DLBCL11520"	"DLBCL10554"	"DLBCL10545"	"DLBCL11589"	"DLBCL10493"	"DLBCL11683"	"DLBCL11562"	"DLBCL11559"	"DLBCL11577"	"DLBCL11571"	"DLBCL10494"	"DLBCL10549"	"DLBCL11585"	"DLBCL11558"	"DLBCL10523"	"DLBCL10459"	"DLBCL11531"	"DLBCL11428"	"DLBCL10541"	"DLBCL10465"	"DLBCL10555"	"DLBCL10484"	"DLBCL10501"	"DLBCL11206"	"DLBCL10456"	"DLBCL11651"	"DLBCL10454"	"DLBCL10498"	"DLBCL10553"	"DLBCL11672"	"DLBCL10514"	"DLBCL11447"	"DLBCL10472"	"DLBCL10473"	"DLBCL10528"	"DLBCL10544"	"DLBCL11569"	"DLBCL10519"	"DLBCL10470"
"RTBDN"	1.85884561302775	1.28581148944542	-0.750414899333934	1.24613393233635	-0.720068605298131	-0.750414899333934	-0.473006842587608	-0.750414899333934	-0.750414899333934	-0.750414899333934	-0.750414899333934	-0.685772186961455	0.976708007630319	-0.750414899333934	1.34379624989692	-0.750414899333934	0.885177262243512	-0.750414899333934	-0.750414899333934	-0.750414899333934	1.8453234452552	-0.750414899333934	0.492404507087058	-0.750414899333934	1.95878232533256	-0.750414899333934	-0.750414899333934	-0.750414899333934	-0.750414899333934	-0.750414899333934	1.16568191403748	-0.750414899333934	-0.569453244720141	-0.0846117422100632	1.46450267323752	-0.750414899333934	-0.750414899333934	-0.264728709736248	-0.750414899333934	-0.750414899333934	-0.750414899333934	0.951128931872753	-0.750414899333934	1.00807751303609	1.91927695431161	-0.750414899333934	-0.750414899333934	1.20756874195272	-0.750414899333934	-0.750414899333934	-0.750414899333934	1.12693930849981	-0.750414899333934	-0.750414899333934	-0.750414899333934	2.28388662503017	-0.750414899333934	-0.750414899333934	1.22316351433359	-0.218467719884626	-0.414575208342336	-0.750414899333934	1.10555399385109	1.78627464557891	-0.750414899333934	2.34330535661647	1.9350292415859	2.68756097393526	1.07134978662763	-0.750414899333934	1.23858071021697	1.75006294341785	-0.532863801520198	1.88155364588858	2.12076135824781	1.24241061420107	-0.750414899333934	-0.480085969441451	-0.0109275868556373	-0.667736488482552	-0.750414899333934	1.76046052024798	1.92242824242351	1.69790673314275	-0.59332707832211	-0.750414899333934	-0.750414899333934	-0.750414899333934	0.15084984565983	-0.750414899333934	1.68131745516268	1.91035327302723	1.89679318688266	-0.25635116157083	-0.750414899333934	-0.524998784790548	-0.750414899333934	1.06318615401316	0.862117657331167	1.93211722153005	1.32721422751164	-0.652185508432969	-0.750414899333934	1.07051097988314	1.98164035672822	1.32506317722379	-0.750414899333934	-0.750414899333934	1.31875587648323	1.72590441574619	1.87868131678548	-0.750414899333934	-0.218771489405966	-0.750414899333934	0.570812902735749	-0.750414899333934	-0.750414899333934	1.18309701369989	0.934884798530248	1.37041239975587	0.920696182659944	1.36538933442319	1.80464409064973	0.885544778314079	-0.750414899333934	1.937868340456	-0.636710496742834	0.493413356600583	-0.750414899333934
"AQP3"	-1.07957138738161	0.904557182294559	1.64141797997149	1.0757957837516	-0.619731296967527	1.13124704003943	-0.728016384543658	-0.526585096590918	1.25688728116537	0.695269001655091	3.5972533958845	1.09000419713284	-0.503728371395953	0.915596465815309	1.12359040820719	-0.466909769215115	-0.199385108685404	0.298536988631638	0.294672007790164	1.38473080135685	-1.17473382441359	-0.471628798145124	-0.258566699812068	1.11496151647306	-0.324585795081042	-0.842939070850935	1.23545328810689	0.549392240143334	0.174208809059835	1.64494573000016	-0.408174035703221	-0.175770891405933	-0.496589994067731	-0.801121322712157	2.23132105957702	-0.167331933361162	-0.458279162812373	-1.21363407662823	2.58669492648897	-0.736987931525535	-0.508625167976561	-0.454729364290324	0.788007245013632	1.76389363930532	-1.1703069006681	0.882359189106691	2.31650077468642	-0.827308731454202	-0.356406286790366	-0.55722293427669	1.41715756178091	0.563978367780978	-1.08888994516	2.56103453609623	1.24847162155109	0.716610913463691	-0.286871065260282	-0.394859263694923	-0.274995081559071	-1.12312117477705	-1.13978564960777	-0.109779164399459	1.94030638476614	1.90251391705197	-0.587472414944283	1.61043365923455	-1.14263213108833	1.78303459754132	1.0847173709585	1.5418735611723	-0.371842048420252	-0.819424117730371	2.56051250383935	-1.25466031959509	1.83097094144914	1.46077140708047	-0.597991440732296	0.539297435001852	1.82543827745355	-0.612195186773534	1.67398416635974	-1.14401267044923	1.27526001533693	0.0683385299787732	0.815118284563726	-0.371597779376627	-0.673752188869908	0.436551455542768	0.278919524721912	0.229541637633146	-1.02632637724072	-0.781777185695943	0.304543282536574	-0.32363376907689	-0.583189286479812	-0.604693223112148	-1.03107549852678	-0.747603553572616	-0.554914360010688	-0.803134859399707	-1.24739650949813	-0.481911291990557	-0.352128565832985	-1.15526756270973	0.477051196797156	0.117510775860322	-0.698001848301995	-0.881238347496871	1.55185973669053	-0.963887521198433	-0.366669544917158	1.63040967695409	2.23032413594186	1.76010435160972	-0.632834767483907	0.0837842650270262	2.75785132530227	-1.21363407662823	-1.02828215211289	-0.711843370542671	-1.14002396579851	0.538891556314569	-0.713624080657763	-0.534179300611813	-0.484702250504914	-0.545278993553961	-0.720132906899341	-0.570590883546787	0.226654303856131
"IGSF11"	-0.689462505684801	0.597444085575963	0.0652472804821951	0.988555450938252	-0.565568329258758	-0.585497248539886	-0.34912516807861	-0.352925895883662	-0.417443354874958	0.995229501369626	-0.339724942009113	2.49025407729937	-0.652569747419463	-0.556621112998287	-0.22387850621178	-0.540585323907646	-0.559897394861858	-0.107843545814936	-0.309712497030318	0.258802416824366	-0.676618151666569	0.420539219745174	2.41862354887565	-0.63852409985907	-0.360776449288842	2.5116710959619	-0.408756067635587	-0.605294532663574	-0.55279573831939	0.242873519953671	2.59431963340603	-0.492637719517827	0.161274496000187	-0.361825150661097	0.787307488429736	-0.610110416593018	-0.6635806811214	2.64064477272766	2.47451061571089	-0.36637276512034	-0.683162991980483	-0.355529445944495	-0.518071686194549	-0.680147997748673	3.04960726588003	-0.679544440414671	0.40964278844976	-0.438006617056874	-0.418898606249068	-0.396945104683764	-0.694332157233107	-0.517053475778136	2.1601634339	-0.61455465413963	-0.669012771969954	-0.599710645026096	0.499003955881314	0.919745770511941	0.630386267711661	-0.674595239292584	-0.666201262136044	-0.688668197357909	-0.583827779235371	2.98063667161609	-0.67404508456277	-0.394773817979399	-0.40150218281126	2.39928873796108	0.0116194273609501	-0.694074978913927	-0.37671472178019	2.41389005950527	0.481235541825181	3.16624432290026	2.50690363311012	-0.649127006822775	2.44725409714407	2.61367205975728	0.934376294496836	-0.365756103646967	-0.674911510247374	2.64949810936806	-0.38695247991991	0.336245208973204	0.601213360713929	-0.339236281230196	-0.272564045212012	0.411734642621319	-0.301429776325662	0.758184288818163	2.69878449985064	0.228519721075308	0.171849238530256	-0.680565041466994	2.39577815249922	-0.375168957726218	-0.378014487587688	-0.365825854407037	3.42792129593294	-0.481521189576213	-0.693205898357555	0.450934068028037	-0.684661057988831	-0.649840735739675	-0.19976877353633	-0.436609416516181	3.15221661179476	2.49572817878823	-0.686462210060847	2.54556830005244	-0.403676520935711	-0.686612344302821	2.55037537209787	-0.459926874340191	-0.448117091114041	0.27678010052268	-0.663686771544986	-0.692354313043601	-0.690501528769562	2.51228159524597	2.60791621897421	2.41178927337582	-0.357637438201745	-0.692420494511096	-0.679223931314956	-0.380548487062085	-0.420558648528678	-0.688126070216283	0.824776909583072
"CALR"	1.60193553306417	-2.13520495992106	1.66723342024887	-1.52728218442572	-0.167874080360002	0.25016354206853	-1.40747994935878	-0.0344156667536224	1.23750349210451	0.525320354616647	-0.894221302762568	-2.26550323105549	-0.273172809915882	-1.61798406102308	0.895155221767003	-0.0130495416972606	-0.216779260108698	-0.671160051028337	0.461920560590353	1.47594128403148	-0.457190117507884	-1.96012744205922	-0.64220903133418	0.600615475958484	0.547480096559813	-0.41403124936571	0.295220993414755	-0.199311111655547	-0.207119527920434	1.23434486117695	1.40036573000003	-0.444671368214682	0.557182785589703	0.308244448096158	2.05229272460637	0.173271870928918	1.53600390853574	0.796352334471649	-1.74087539818862	-0.104860469399204	-0.635446175749458	-0.0091213019809158	-0.200153655947741	1.1098497205726	0.911269548530164	-0.562531910750405	0.601373919323957	0.285138191573459	-2.20596543402714	0.509056741952443	0.979854004828375	-1.34697189562679	2.28582779208501	0.730920536989274	-0.298616437330951	0.877300198305425	-1.16019564414988	-0.435869498985483	1.41363008062417	0.544926665415816	0.517669906452374	1.00065392034173	0.901224909103814	1.36817243515417	0.878049625312982	1.41364006815382	0.104962257850937	1.47382573098089	0.00808889283763846	0.144041226415352	-0.994413694905429	1.02119419239446	0.0866262796137141	1.3781065686723	-1.27802154136601	1.70417668022843	1.58829186868834	-0.299326440595241	0.29967224186248	-0.593818850774494	0.734465094779274	0.0866262796137141	1.31096038505552	-0.74309877387173	0.554606442326182	1.0052695963195	0.850586486431789	-0.32517175824292	0.121581865941272	-1.58696131542451	0.534101805425913	-2.26474319579711	0.711141371056768	-0.719640581643253	0.227031053435779	1.08886012892428	0.21262034443121	-0.721932201966828	-1.0604112344538	-0.379806715089095	0.0393242407322527	0.595730586592361	-0.539375559622053	-2.05084288370316	0.659339466328197	-0.329580647143614	-0.62978688607118	-0.297041073904844	0.903219983982527	0.661657241783102	-2.247803786881	1.59826656020794	-0.444925999529538	-0.395026407462074	0.427233991830809	-2.28901987352666	0.939112227455761	-1.57579832574446	-1.59531598690351	-0.00540895727317244	0.862702438730314	1.21131181573079	-1.42969045398638	-0.0896352875752423	0.24629614993756	1.56288126857372	-1.7541326339413	-0.40502384008999	-0.0214014907142871
"ARSK"	2.5414480296034	-0.0967573313446342	-1.210097077908	1.46437383497447	1.06322102476747	0.0576344449346144	-0.358400061367449	0.217791629707826	-0.565623856234158	-0.172031880899049	-0.898344301383033	-1.20535585493191	-0.178902923068674	-0.797007547965343	-0.802984516114536	-0.524009009873381	1.26917487568218	0.463884871867457	-1.10442451623576	-0.278010017418353	2.13077610629708	-0.254920968206041	-0.337317028776588	-0.765471757591586	-1.03565898315069	0.120597928401207	1.00758905038451	0.0837285530494321	0.199705289544134	-0.841618017619394	2.3159934662176	-0.839519615224527	-0.496846271089716	0.00180119457572237	-0.466446523631114	-0.833567754736457	-0.609705527230389	-0.0468456149274977	-0.0833752677572769	2.10174780064125	-0.189315196105673	-0.477287457365618	-0.666029724627892	0.43317344871835	0.477885457812312	-0.741830787492499	-0.592546573220425	-0.501267345306208	-0.273421764145623	-0.753980311833749	2.49693067138457	3.066918809486	0.810764300856989	-0.869829006344444	-1.01281308556786	1.75991995479177	-0.532115696585341	-0.641020624034051	-0.522486145656747	1.42076459502719	1.00490722891717	-0.752301124085879	-0.776670950925535	2.15160953378927	-0.989164103281864	3.1862397652429	-0.44988265570341	-0.811639253304604	1.57119283715891	-0.954186372714316	2.19413319083493	1.24758006282389	-0.654509880631755	3.3885792369913	2.16687638101638	0.712940759658953	-0.479284949383845	-0.610169556743266	-0.701593246082516	-0.675370011427428	-0.521645885390839	-0.0506413777866815	1.05461943703384	-0.94274744335548	-0.709243943615887	-0.518359597940149	0.616907257595682	0.413128147852985	-0.279518102471644	0.905049555129416	-0.308806482949852	-0.998803106654109	-0.996387548419835	-0.301050042804633	-0.859292458540078	-0.780609714752004	0.660429666684565	1.8316158819027	0.301628389243277	-0.908815640817919	2.00726226506836	-0.582016209690596	-0.520626193605731	-0.852546515068778	-0.602276587229035	-0.478777205632782	2.36237190116686	-0.562269477501502	-0.371718500740444	1.86573347395409	-0.45289151745415	-0.9134346091823	1.03328663893189	2.20836500121041	-0.32354745378571	0.648051234984955	-0.469713854581305	-0.955246462409466	-0.358569027929774	-0.532111079641491	-0.707555047885589	-0.848224427271638	-0.535281074162254	0.569073498920767	-0.660438593246272	-0.595025848802351	1.84816769770856	1.01448926602333	0.440633574633639
"CRYBB1"	0.52299474548341	0.300012027699929	-0.310465830326811	0.118209126321608	0.568005715454584	0.623598712466253	-1.83862799984364	-1.30092211663125	1.44045179820179	0.377604320540219	0.569659411683829	-0.194955701031141	-0.673787497049651	-0.195086434014611	1.38374844647477	-0.885226449102128	0.363483377978639	-0.696052868292306	-0.352883828468908	1.55254037541722	-1.83862799984364	0.378846288420672	0.685138102009006	0.947672741271599	0.0466212955113202	-1.83862799984364	-0.0543742787544323	-0.447716831858273	0.297652711879789	0.521547364314511	0.686568826129401	-1.83862799984364	0.548076486657197	0.501136175516364	0.264267756243592	0.0692385763773976	0.477734745976378	0.344691075814628	0.335389054685234	-1.83862799984364	0.42660063670788	-0.475495693547846	0.126988656028068	0.729363395460587	-0.227925311342246	1.40585049172172	0.437774061808487	0.0637900909776176	0.576235669930659	0.35699055808966	1.3428103254951	-0.282314641734987	0.328571843173287	0.154462388251083	0.37650193182241	0.248662493123702	0.342554883573897	1.53063062380412	0.136733730636797	0.234110137183767	-1.83862799984364	0.156332500971555	1.41316757244329	0.148135528029126	0.558104054620944	1.33271639668723	1.50904713701676	1.78094714137969	-0.611002785525305	1.37303067287718	-0.2433452959138	-1.83862799984364	1.41226805672134	0.406182248621791	-0.910516307327568	1.12752029124488	0.767040239841842	-0.589925194771339	0.55166650698526	1.3917345384761	1.54758748766882	1.50781588355569	0.742018035374532	1.34845236278877	0.280701135466366	1.40674811353693	0.478221585192377	1.48072732116405	0.356035946725545	0.221908356998764	0.813937655435661	0.417670670493925	1.55950334606077	-1.83862799984364	0.373170034861953	-1.83862799984364	-1.83862799984364	0.214039563225751	0.544714232963541	-0.648619475784718	0.536214443269182	0.329829775917982	-0.387797349275743	-1.83862799984364	0.125421338259879	0.51523394185471	-1.08204598523759	0.276351319120864	0.104911556188997	0.316635429713188	0.249570970465348	0.578159264776091	-0.738845968358159	-0.0932253973952335	-1.83862799984364	0.0363998735904383	0.627033869040632	0.617615184357503	-0.812222491530726	-1.83862799984364	-1.83862799984364	0.757909121280846	0.0379630223624705	-1.17814907243965	0.0893109897720497	0.105779222397399	0.996383362127165	0.0891265904705555	0.85838863580537
"SOHLH2"	0.455682576142234	2.766385040663	-0.0570567045945381	0.0435099125713218	-0.0375807986989226	-0.552301528328271	0.0852727383933268	-0.263816421954693	-0.333036588275546	-0.272553239844922	-0.317566378182639	-0.23379862124354	-0.381768198458292	-0.313862681439574	-0.127152460256284	-0.189187982912417	-0.357802678855171	-0.32735881014553	-0.109055966007287	-0.069785191814525	0.734840401026108	2.76884651114492	2.77027080329803	-0.288659659352262	-0.128788752524496	-0.313406064842951	0.145397223908013	-0.217164198248182	2.76796656921972	-0.288684855881418	-0.164352417140506	-0.370841147659305	-0.00331541552696258	-0.268240542188892	0.51610626184307	-0.364881607161609	-0.230782016498829	-0.114642919859151	-0.379922516790367	-0.326767318212089	-0.11295930588409	-0.158998534673698	-0.0703330421666689	0.11458561623883	-0.330813175647702	0.128535110369494	0.00662277950485057	-0.46670855520895	-0.267237945559705	-0.455874196429124	-0.400607335113978	-0.379755839051187	-0.623720752461571	-0.492581591382715	-0.623720752461571	-0.623720752461571	0.128347433614126	-0.623720752461571	-0.19176026248995	0.317523213536586	0.427504622568649	-0.592278311884087	-0.228191472372223	3.06965721459317	-0.623720752461571	0.33764111346196	-0.270272625046635	3.13743782790256	2.76697651866146	-0.623720752461571	0.232006806462161	2.76929041790224	-0.0340520170802655	2.91743141036054	2.9435898235005	-0.391996195220287	-0.623720752461571	-0.461560078692299	-0.0861307468700277	2.76709504259136	-0.50755287221415	2.7674949720422	-0.147006465925033	-0.580150934480254	-0.623720752461571	-0.623720752461571	0.355124877164757	-0.474975112721495	0.598382659871304	2.76667499971133	2.77274065473132	2.76667768344708	2.7668209400125	-0.127747063966083	-0.623720752461571	-0.623720752461571	-0.613380463118756	0.618860589617853	-0.415818493668055	-0.292598887146681	2.76728514846556	-0.623720752461571	-0.516472741197334	-0.474477472323213	2.76691517789514	-0.580058514033894	-0.415297895732856	-0.038692688244272	-0.623720752461571	-0.241926342893655	2.76782422120323	-0.40302158026672	-0.49353900541863	0.140617342537326	2.76696322948548	2.76614877026013	-0.224376088789193	2.27107770027693	-0.590756295016772	-0.260925456158416	-0.512855198861925	-0.216482956850445	0.529211063913281	-0.623720752461571	-0.159845491556452	-0.567991255481032	0.438508475815658	-0.623720752461571	2.17278599958642
"HRASLS2"	-0.870166427431643	1.59694459695995	-0.0631523386214722	1.91499228827662	-0.895538254127076	-0.704363962262651	-0.500188247323428	0.556259025204571	2.83377120753423	0.0825889786443854	-0.645705664618521	4.94134152920862	0.118242020982996	0.760017379407224	0.946737608149877	1.48301057732304	-0.691695609985461	0.183203298105055	-0.800642523459269	-0.707878609731856	0.492347285352553	-0.527603637841319	1.17478589612024	-0.0446200281717736	3.87497860009959	-0.0657107845612791	-0.776057328988691	0.0482532691820729	-0.408645710331847	-0.941717222846606	-0.104779407882046	-0.102606127398917	0.625940772028766	0.34608336535805	4.481633013853	1.62969748308314	-0.607999446883696	-0.431153536106039	0.0206192514326338	-0.535199365887856	0.158627699814931	0.967545398715376	-0.459157093695636	-0.417272313711847	-0.315138098196544	-0.76468073005689	-0.743195493411578	-0.0260223600317762	-0.678196202015808	-0.354365258500417	-0.452456782336066	-0.511565192543181	-0.582266798287339	0.867270489020565	-0.783671796540465	1.15037847412612	1.32513843507032	1.40141506250612	0.782980118580491	0.812731758789961	0.14611438904583	-0.601269817852008	-0.645809184935738	5.51362098411631	1.31523955585499	-1.32239178376396	0.135301674614289	-1.01183315325652	-0.324590250893765	2.18802660780114	0.0836652062416895	0.0948212984194554	0.106716680523029	-0.536715236670188	3.73523726822683	-0.362862113922197	-0.607643330236387	0.286152512276966	-0.60685835162207	0.918406573270363	-0.246121570044544	2.3936769462669	1.30684321044828	-0.282333135164753	-0.478363683578494	0.178659282505335	0.478436680221079	0.172878489129482	0.418159164648257	-0.874791878641663	0.60449276660895	0.350913176965016	-0.0222110443198061	-0.955861563394667	0.34866091241561	-0.0889303385454288	-0.896233961305224	0.617526390345245	-1.01711712649896	-0.959795920654968	-0.791278110905224	-0.268791453979345	-0.812624396551734	-0.602493871674703	-0.700730297881509	-0.0453142541520464	-0.913895500735498	0.279521579636523	-0.420419047990777	-0.451558513076262	1.57145954371234	-0.475858384926408	-0.536866606804647	1.28784038100599	2.2860366015127	0.33673157847738	-0.672736627465267	-0.695356938664177	0.731911799097198	-0.55621623577613	-0.94085066278206	0.458354747376935	0.336676625653015	0.917730445263651	-0.753946852160952	-0.912787349628579	-0.82524735409608	-0.776421030421033	-0.927242442724339
"CXXC4"	-0.440081060031307	-0.295088919478938	-0.240777768682712	-0.393170010006122	0.769062579185049	-0.457386046994205	-0.343326748824614	0.887103908786621	1.4269952714828	-0.409397879608807	-0.23598347424711	-0.303241235683841	-0.438215124392663	-0.0493814344642742	-0.292779894876482	2.32640666373387	2.41283549702849	-0.0254025465984485	-0.418617913329813	0.0545090177170132	-0.272893973061698	-0.331751754199673	-0.369181514532485	-0.294807144165765	0.140184186736695	-0.384016937291239	0.810748022492673	-0.296426836552142	-0.197778362628786	-0.457728010638334	-0.417015703151775	-0.331351720790212	-0.380001585483934	-0.200339459937342	2.86521128530496	-0.252777199479664	-0.317779183327981	-0.311909080205606	-0.307847225276942	1.35607140718705	-0.208635760838086	-0.372361519548271	-0.288634015884681	2.2412848052046	-0.346228294387133	-0.090953626715364	3.23013143085513	-0.261616155546497	-0.469595815805765	-0.470530171436789	3.20560934886321	-0.499891308106115	-0.418480309620119	-0.237468830087152	2.50659659611798	-0.417700476495788	-0.048623290704098	-0.327910202775167	-0.0887385928008742	0.655546564837015	1.76833803314541	2.10412888384748	-0.41373060528309	3.79516095607583	-0.450787191046158	-0.465427088956403	-0.27767546876279	-0.475105304591434	-0.422295970495077	-0.462394439027011	1.57203130368236	-0.19862990223545	-0.392464371331731	3.1655214277421	3.31782590156542	-0.286225063055776	0.189443523532612	-0.381060863822075	-0.310196811288664	-0.301380678491526	0.655546564837015	-0.108957636267591	-0.123373029794674	-0.458987597497099	-0.416780242809178	-0.360525351476282	-0.169281407278678	-0.447662005404552	-0.300490089803308	-0.386504011519548	-0.247906980479947	-0.291090171724731	2.41822151232575	-0.259605553247833	-0.430413858628659	-0.248299916822145	0.681805134710732	1.3480816226372	-0.451988951589346	-0.489157033028696	-0.463909450550825	-0.4009785312439	3.97086975322351	-0.375322011042009	-0.251771213631213	3.49098551400881	-0.501930592666267	0.884478187483019	-0.391514801600774	-0.45991711685852	-0.475909885899068	-0.460068602355754	0.655546564837015	-0.015596991254149	-0.275215195526207	-0.253718464120899	-0.409303293879398	-0.448308779327917	-0.256917368490362	-0.46927195779851	-0.46752292579269	1.02514368541562	-0.413825300610967	-0.385686811188869	-0.500708665658896	2.00666591513418	3.17038179977119	-0.442334608881292	-0.45237355186692
"B3GNT1"	0.0179975629661049	-0.742862227214112	-1.03390632698182	-1.31332845804732	-0.709426482455138	-0.606254570696671	-0.323096786128342	0.446659508318725	-0.415448325828746	-0.62405631508752	-1.10337539777552	2.37014285270056	0.157384646115642	2.22613134264382	0.478894926429634	-1.09838045671531	-1.18344541676592	-1.19522317006965	-0.819594802249868	0.762436256940808	-0.917871893968653	0.0597431490737364	2.37774815156549	-0.00471731209727804	-0.838748933381451	-0.438069897809568	-0.647904261783175	-0.538586485620036	-0.356898282016787	-0.466945768234421	2.37632581712195	-0.308818420656837	-0.248844929111718	2.05538463790427	-0.751142571987236	-0.610034539423792	-0.316482107228208	0.307534216387139	-1.04521799699217	-0.193443340173711	-0.504248927186807	-0.527074506702181	-0.664650789035	0.571314139348733	-0.752234996755172	0.256342122567511	-0.437415251372303	0.369156221502967	-0.374364603652789	-0.301052070630792	-0.219037889511306	-1.13574226125241	2.82119740825955	0.232848093574238	-0.490298495901992	-1.19295152566531	-0.306939323435611	-0.898510757918845	0.564749737063063	-0.772780432037822	-0.263876021699584	2.12719491193129	-0.402032075797428	3.33200985985892	0.0747394383371892	2.24512922459024	-0.835215030774676	3.31654394819474	2.28093927093491	-1.28237704507529	0.0203719376931461	2.85688773087275	-0.984846783710892	4.42255427952833	-1.25351722397188	-0.622217649810151	-0.647069066441005	2.7721504234939	0.511119895796953	-0.547115537626674	-0.355380748372127	0.709170257705856	-0.586752710335496	-0.0523944146576871	-0.0502997989598798	-1.12930114738815	2.00592240558617	-0.674378466601017	0.43654231392513	-0.251586294246427	-1.06954582661885	-0.812471656338606	-0.81864474561491	-0.48929552331445	-0.754817084472841	-0.962422772606119	-0.789980703117796	-0.161761726451695	0.00575560138601556	-0.412113274296777	-0.396947502832514	-0.333827448760423	-0.827610707591744	-0.185949082189854	0.116311768235347	-0.415209565291793	0.198103061302294	-1.18351423398956	-1.3437614987939	2.17496514131296	-0.922853206935024	-0.761392663347632	2.68420071989668	2.43774577310635	-0.455152710549322	2.00592240558617	-0.449851100852059	0.466758599943756	-0.890569336743743	-0.663258814238341	-0.113267530985269	3.03667215112995	0.902927141385003	-0.469308464770392	-0.55473646900548	2.07356957145982	-0.980181001442042	0.174125070509977	0.53540656823059
"SSX10"	0.17873182671621	1.9949959370365	0.554997698784221	1.88686934395771	0.62515796356168	-0.129898256947087	-0.713148577561068	-0.713148577561068	1.96209825848003	-0.713148577561068	-0.713148577561068	-0.713148577561068	-0.300317778004506	-0.713148577561068	-0.713148577561068	-0.0362474242826958	-0.676210966984414	-0.393233363457647	2.32221085810215	-0.713148577561068	0.19537646016275	0.393703160627752	-0.713148577561068	0.137951935608351	0.10329938497946	-0.713148577561068	-0.361629248317714	-0.00223404513823144	-0.713148577561068	-0.155888817462141	-0.713148577561068	-0.646849873099177	0.674783614414996	-0.481329710934524	-0.349826484420302	-0.713148577561068	-0.634414598379897	-0.713148577561068	-0.293431920620594	1.10660463791982	-0.563481093899624	-0.586039616811617	-0.713148577561068	-0.583026183302889	-0.124844430101244	0.0770160504317503	-0.713148577561068	0.670993097852994	-0.713148577561068	0.481933039585841	2.61508007315188	1.88942730848287	-0.713148577561068	-0.120453741032724	-0.713148577561068	-0.283915120653488	0.919892318197972	-0.713148577561068	2.21372455149522	-0.713148577561068	-0.713148577561068	0.0399737045910014	2.23676239757977	1.89420971751081	-0.713148577561068	1.41756699809407	-0.713148577561068	3.08106330305366	0.553703258684284	-0.713148577561068	-0.293845695307446	0.716106308778251	-0.201321030516311	2.53822636773449	2.93614907143123	-0.628159640425242	2.17421816784187	-0.130901130127987	0.182875055140144	-0.713148577561068	-0.462964894683042	-0.713148577561068	-0.713148577561068	0.213176977215255	2.22742043616365	-0.493779718118552	-0.552312408122143	-0.595873148610755	-0.713148577561068	2.13076555630582	-0.075755358519169	1.98319413158525	-0.713148577561068	-0.31707308647338	-0.713148577561068	2.39931950144429	0.932693471451205	2.47777259605092	-0.509006676382097	0.532007257380716	-0.713148577561068	-0.713148577561068	-0.272721587268694	3.54851345804284	2.06587354475985	2.54156647662985	0.626532288712824	-0.711447594368827	-0.713148577561068	1.37197504634074	1.93491316798635	-0.446631445135892	1.94497872821759	-0.713148577561068	-0.713148577561068	-0.713148577561068	-0.713148577561068	-0.713148577561068	1.97608971441752	2.99525973356397	-0.713148577561068	0.0426547583274192	-0.713148577561068	-0.713148577561068	-0.713148577561068	-0.476208756745837	-0.659055062633825	-0.713148577561068	-0.713148577561068
