"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"
"SYCP1__pos"	7.23965266173509	0.868880329386236	49.1034632229459	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	1.49038906024138	129.270687520073	2.03021188846512	45.2233749962524	4.98442297428827	5.97850565083885
"GNG12__pos"	2.22044604925031e-16	2.22044604925031e-16	121.111082533363	43.4286368391522	26.1433713614798	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	10.847680767023	2.22044604925031e-16	41.1001512106319	2.22044604925031e-16
"RP11.468E2.1__pos"	2.22044604925031e-16	2.22044604925031e-16	58.246140647559	77.404665418913	16.4265700860031	23.3831124509662	2.22044604925031e-16	45.5181845060111	15.5875602741073	16.2286087398931	2.22044604925031e-16	2.22044604925031e-16
"COL26A1__pos"	19.1771513452538	2.22044604925031e-16	3.78434729470052	2.22044604925031e-16	24.7491058444304	8.56485761642839	11.862363127792	4.99756786784402	8.67552359325684	147.35221532437	2.22044604925031e-16	2.22044604925031e-16
"CD300A__pos"	234.877676649511	2.22044604925031e-16	2.22044604925031e-16	14.2056871296162	12.0378542899114	2.22044604925031e-16	11.9296373664592	2.22044604925031e-16	27.9272182622322	0.961190444474835	2.22044604925031e-16	2.22044604925031e-16
"PLAT__pos"	2.22044604925031e-16	2.22044604925031e-16	34.6754177296137	37.1159485134576	11.6412406039491	5.79106782902475e-08	2.22044604925031e-16	43.937843448787	46.5245182539054	0.0042861591715674	8.43697743430515	7.16319902150747
"PECAM1__pos"	96.3796459141109	2.22044604925031e-16	17.3601642306578	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	9.11141939860915	2.22044604925031e-16	118.66599634726	2.22044604925031e-16
"REG3G__pos"	1.84532595491098	132.9270721839	2.22044604925031e-16	16.7153985493096	2.22044604925031e-16	1.04176737042072e-06	5.46082267962466e-05	2.22044604925031e-16	2.22044604925031e-16	13.5668437515795	2.7179579339861	9.00134516556978
"RBM27__pos"	2.22044604925031e-16	2.22044604925031e-16	227.903543116468	3.77720161480619e-06	0.0370132118067787	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.96531065665286	2.22044604925031e-16	2.22044604925031e-16
"CHMP1A__pos"	2.22044604925031e-16	2.44844833508616	16.9276176584835	23.3156970970613	95.5905640725895	9.0050156480781	15.6332972730819	84.9717422821852	3.51032582824546	12.8435149455434	2.22044604925031e-16	2.22044604925031e-16
"MMP24__pos"	13.0636055687777	2.22044604925031e-16	26.084050857707	11.7188429729798	2.69714862248897	2.22044604925031e-16	2.22044604925031e-16	25.3630907611315	2.22287587283041	92.9835079951759	48.3438020053198	2.22044604925031e-16
"SUSD6__pos"	38.0770748965105	2.22044604925031e-16	121.056431560573	2.22044604925031e-16	9.12043194027169	2.22044604925031e-16	2.22044604925031e-16	7.70423420070601	56.4981441745314	2.22044604925031e-16	18.2992216238687	2.22044604925031e-16
"MEPE__pos"	8.67938664978046	2.22044604925031e-16	2.22044604925031e-16	17.5811089678576	5.89269123198205	2.22044604925031e-16	2.22044604925031e-16	32.0419773505097	10.4155694715532	15.1927823274488	2.22044604925031e-16	2.22044604925031e-16
"PNRC2__pos"	5.57150098078641	2.22044604925031e-16	171.262743315787	10.7250412341679	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	28.939180450451	2.22044604925031e-16	2.22044604925031e-16	13.2213308720252	5.36184399285605
"CSRP3__pos"	2.22044604925031e-16	223.130212211043	2.22044604925031e-16	2.22044604925031e-16	2.14300227044963e-07	1.40689164106832	2.22044604925031e-16	2.22044604925031e-16	0.331396384203246	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"INADL__pos"	2.22044604925031e-16	0.966113168847626	130.193247980085	2.22044604925031e-16	19.2542981254799	14.9066873629608	2.22044604925031e-16	62.9398570298626	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"TMEM145__pos"	1.98136727950007	1.70994497493487	2.88468037748631	2.22044604925031e-16	2.22044604925031e-16	5.99808564494285	3.31481645959285	63.798612055878	2.22044604925031e-16	155.751043494641	2.22044604925031e-16	2.22044604925031e-16
"CTRL__pos"	67.61733923158	6.41510467813309	2.22044604925031e-16	2.22044604925031e-16	29.9238132462939	5.33653441218534	27.2633268686664	66.1159920989357	2.22044604925031e-16	11.7440559194853	1.04818526474261	1.61937485510474e-13
"ARL6IP5__pos"	51.766273384978	5.86974115722392	66.3406519881593	75.3730994506589	1.14261655373071	2.22044604925031e-16	2.22044604925031e-16	1.01459905437638	16.618290888236	2.22044604925031e-16	39.8139133412644	2.22044604925031e-16
"ZMAT2__pos"	9.1672190140492	7.66898857116295	127.454764717565	41.9973709674755	14.5524836377125	6.39311706247611	2.22044604925031e-16	21.9326733913513	7.79507718895298	3.95526819957772	1.8608205019952	2.22044604925031e-16
"TKTL1__pos"	18.2679572845735	5.79058153614605	2.52077922687427	2.22044604925031e-16	28.6128722706343	2.22044604925031e-16	2.22044604925031e-16	0.000289125009231537	2.22044604925031e-16	103.394685993593	7.24030134483113	7.60976618162578
"BCLAF1__pos"	2.22044604925031e-16	2.22044604925031e-16	228.655966139489	2.22044604925031e-16	2.91267515829779	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	3.46992171788136	2.22044604925031e-16	2.22044604925031e-16
"N6AMT1__pos"	2.22044604925031e-16	1.34394329012371	87.7164574162033	36.4162751907471	2.22044604925031e-16	4.11731792496053	2.22044604925031e-16	99.3445480374979	0.00188195129773437	18.4159882159874	4.9876135518862	2.22044604925031e-16
"PLPPR4__pos"	30.726687142885	0.488821648089716	32.9542583779233	3.4376899431136	0.861028430121592	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	90.3649346694939	14.3264235681862	70.963717912214	2.22044604925031e-16
"GLT8D2__pos"	2.22044604925031e-16	2.22044604925031e-16	7.78248118202076	2.22044604925031e-16	1.33135186776212	2.22044604925031e-16	0.354579141284121	2.22044604925031e-16	166.785697219621	2.44270104625879	59.636462228576	2.96067216844698
"BORCS8.MEF2B__pos"	47.3868640526334	2.22044604925031e-16	56.0617443270137	20.9902944160991	34.4053204255031	2.22044604925031e-16	2.22044604925031e-16	82.24468178739	2.22044604925031e-16	16.3494052058101	8.62437566082209	2.22044604925031e-16
"ZNF14__pos"	7.77965732160387	2.22044604925031e-16	143.475010041125	5.72652178778442e-14	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	48.8494211280714	2.22044604925031e-16	28.7657490595524	11.5833104131498	7.92013135101321
"GJA3__pos"	5.94439428347648	2.22044604925031e-16	38.7574429157994	4.17720342319529	74.6168317919009	19.3887339471172	2.22044604925031e-16	2.22044604925031e-16	11.0997321309067	54.6357941149575	2.22044604925031e-16	2.22044604925031e-16
"MYH8__pos"	2.22044604925031e-16	132.790624144711	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"CCDC172__pos"	2.22044604925031e-16	2.22044604925031e-16	2.93401210811804	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	0.0047276368379484	1.60850581849457	2.22044604925031e-16	59.4329026854726	2.22044604925031e-16	2.22044604925031e-16
"TOM1L1__pos"	2.22044604925031e-16	2.22044604925031e-16	147.061122892583	29.0054781323311	2.22044604925031e-16	21.6877596079303	2.22044604925031e-16	20.3224960587749	2.22044604925031e-16	6.70931428142456	2.22044604925031e-16	2.22044604925031e-16
"MPPED1__pos"	2.22044604925031e-16	2.22044604925031e-16	1.53765318251372e-10	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	14.7232434965165	0.771351538160988	139.118003759648	5.33642535941429	12.4603368368291
"ZNF140__pos"	1.72027591570426	2.22044604925031e-16	152.792360186122	4.93436828125707	2.76685066769136e-12	0.876472192303761	2.22044604925031e-16	52.8110783625325	2.22044604925031e-16	28.5786056404954	2.22044604925031e-16	5.81110367759269
"SPARC__pos"	2.22044604925031e-16	2.22044604925031e-16	6.0473328480275	7.68814894103725	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	0.42274434729134	229.945388272418	2.22044604925031e-16	9.55023378147363	2.22044604925031e-16
"SCN1B__pos"	20.350809183711	63.5657437352552	0.759886915532297	2.22044604925031e-16	2.22044604925031e-16	21.1346381586491	2.22044604925031e-16	27.7325637509856	56.0208132737105	24.777554520159	39.3861501404782	2.22044604925031e-16
"CELA2B__pos"	9.02696626828714	34.0988957653504	43.9428082605569	1.11478962915821	4.71325038963244	2.22044604925031e-16	2.22044604925031e-16	99.4661053706857	2.22044604925031e-16	0.00203922392585549	37.3143760518168	14.6315956351593
"KRTAP19.3__pos"	2.22044604925031e-16	2.25756494861342	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	71.6974055913868	2.22044604925031e-16	2.22044604925031e-16
"COL5A1__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	9.84462562414154	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	257.052983652283	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"VCX3B__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	3.59130593775781	2.22044604925031e-16	11.519581607647	7.42836935113082	2.22044604925031e-16	113.796485771618	2.22044604925031e-16	2.22044604925031e-16
"ZPLD1__pos"	5.22100890351673	2.22044604925031e-16	22.7902864825636	34.1850915088388	53.2363804754915	6.37364809868798e-13	2.22044604925031e-16	28.3615110916774	51.6070023368581	7.43993523115626	2.22044604925031e-16	2.22044604925031e-16
"KRTAP20.1__pos"	2.22044604925031e-16	3.32416989649177	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	64.9219242943658	2.22044604925031e-16	2.22044604925031e-16
"CGB5__pos"	2.22044604925031e-16	4.99071600481929e-05	0.00240763274448749	2.22044604925031e-16	109.847426466235	2.22044604925031e-16	28.2307673801492	47.8829916837962	43.3751697025689	4.29299455524771	1.42449339989366	2.22044604925031e-16
"TMF1__pos"	11.7662359724335	0.123294113792771	200.719138087467	2.22044604925031e-16	2.16222985374847	2.22044604925031e-16	2.22044604925031e-16	19.0136996343599	0.0998377368839681	2.22044604925031e-16	0.249658969818449	2.22044604925031e-16
"KMO__pos"	161.986409062764	2.22044604925031e-16	7.33825391643442	48.50494671217	10.7616428618539	2.22044604925031e-16	2.22044604925031e-16	15.9511188087933	10.8622621857477	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"USB1__pos"	10.796888589593	3.65853790564233	31.1963184434393	6.23214423371955	158.116438341842	7.40504030116102	2.22044604925031e-16	25.8136984353976	32.5701191580248	0.303716671383476	0.59362022019092	2.22044604925031e-16
"GPER1__pos"	2.22044604925031e-16	2.22044604925031e-16	7.51221476991465	17.4515790445091	2.18828806426971	2.22044604925031e-16	12.6606006410133	33.6993679742233	2.22044604925031e-16	39.6296099375434	83.8723103144325	31.335475776042
"PCDH11X__pos"	14.0703937441651	2.22044604925031e-16	25.3488649960051	2.22044604925031e-16	7.3147412093468	2.22044604925031e-16	2.22044604925031e-16	33.8268308784704	2.22044604925031e-16	76.2270424127101	23.6026261686531	4.03630504368766
"LAD1__pos"	2.22044604925031e-16	2.22044604925031e-16	7.73414188640156	28.2312803608869	114.602175890241	67.6383811728771	2.22044604925031e-16	22.4171441777244	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"SNCA__pos"	2.06331694476363	2.22044604925031e-16	19.8602767202445	3.11515186555084	45.9363601452348	2.65217851769558	2.22044604925031e-16	0.07272575912601	4.90846075816288	55.3479203524427	71.2772273617955	15.5598457533027
"SCAF8__pos"	2.22044604925031e-16	2.22044604925031e-16	214.9183233613	2.22044604925031e-16	1.67154994163856	2.22044604925031e-16	2.22044604925031e-16	1.46261810672636	2.22044604925031e-16	10.9757270492149	8.1857510360271	2.22044604925031e-16
"LDOC1L__pos"	2.22044604925031e-16	2.22044604925031e-16	169.900656833137	2.22044604925031e-16	3.54128386297668	2.22044604925031e-16	2.22044604925031e-16	5.02022034754368e-12	13.1709663061565	40.8187105543331	18.8485720671598	2.22044604925031e-16
"SLC12A8__pos"	5.15181060486727	2.22044604925031e-16	47.7467410281388	2.22044604925031e-16	62.5912647059254	16.4936878358888	2.22044604925031e-16	21.7576108207505	73.1312389478156	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"KRT86__pos"	23.7232316471749	2.22044604925031e-16	17.998262364213	2.22044604925031e-16	90.6986828490247	2.22044604925031e-16	17.9085870908604	51.2663143220625	1.12452671197428e-14	15.5478599431833	2.22044604925031e-16	2.22044604925031e-16
"PCGF2__pos"	2.22044604925031e-16	2.22044604925031e-16	0.00114580492322456	2.22044604925031e-16	2.16505842465456e-05	33.699995322741	10.4135156293135	97.2863183759017	28.2837466628192	57.9337751906544	0.153495859106792	2.22044604925031e-16
"HSPA12B__pos"	14.5807897685756	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	3.00242567166525	4.93988258449078	14.1417527420336	30.7940682946281	8.16463572084301	142.855191246555	2.22044604925031e-16
"THY1__pos"	18.7575676826559	2.22044604925031e-16	8.57279547433906	5.04298280954788	3.40890421092746e-09	2.22044604925031e-16	0.258333062796008	2.6369859371366	211.104145366696	12.3349842970284	9.99970020728964	2.22044604925031e-16
"COL11A2__pos"	1.02949799706689	0.896616016297272	2.22044604925031e-16	2.22044604925031e-16	47.0495030786466	2.22044604925031e-16	21.997821709801	102.737720599864	6.63111972748012	93.0646191363674	3.38512481346934	2.22044604925031e-16
"SLC25A46__pos"	0.277650964838159	3.65258313260885	188.257799400901	31.1461113360594	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	12.7166781635637	2.22044604925031e-16
"TIMM10B__pos"	2.22044604925031e-16	2.22044604925031e-16	155.825850532357	40.7679363678679	6.83966208346266	0.000827342883265962	2.22044604925031e-16	5.29206092226455	2.22044604925031e-16	14.4996463605578	9.87844721160309	4.31697924711956
"TIMP1__pos"	49.0343515154417	4.67403226659158	2.22044604925031e-16	2.22044604925031e-16	13.2262941247665	2.22044604925031e-16	63.0098534775731	6.9251631304947	77.8845659248844	4.85457422512498	2.69602571774192	2.22044604925031e-16
"BTLA__pos"	262.554906565429	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	1.91470499213884
"IL16__pos"	246.194163425621	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	0.180177489803894	2.22044604925031e-16	5.72606925307231	2.22044604925031e-16	19.1550379512073	2.47482547641337e-10
"SLC7A3__pos"	11.90174050329	2.22044604925031e-16	1.43331769764061	4.70275681175137e-14	2.22044604925031e-16	2.22044604925031e-16	5.55920818787163e-15	0.141018613021537	4.11956279629234	56.6860554575604	72.618223594469	0.701766790539288
"CTC.429P9.4__pos"	12.12685621967	2.22044604925031e-16	104.927816988062	107.048420121641	10.6282547789185	2.22044604925031e-16	2.22044604925031e-16	14.1158495594502	5.54138444176689	2.22044604925031e-16	1.35504138255528	2.22044604925031e-16
"UBA3__pos"	20.7537102310323	2.22044604925031e-16	149.218935485758	11.9055125130476	18.3443745802693	3.21720935774698e-09	2.22044604925031e-16	43.7458231341034	0.0312015808414457	4.46479541435163	2.22044604925031e-16	2.22044604925031e-16
"GPBP1__pos"	19.6331514822903	2.22044604925031e-16	159.327235217221	2.22044604925031e-16	2.22044604925031e-16	3.94469438444355	2.22044604925031e-16	53.1117247071875	2.22044604925031e-16	4.44357111565895	2.22044604925031e-16	2.22044604925031e-16
"SCRG1__pos"	0.905619882824491	0.373200920284281	2.22044604925031e-16	2.22044604925031e-16	31.4328385470314	2.22044604925031e-16	0.356404160002956	3.59529676368921e-07	5.77178184535659e-09	17.0630106319253	103.313712930843	2.22044604925031e-16
"MYOG__pos"	2.22044604925031e-16	236.504094270052	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	7.45751958358673	2.22044604925031e-16	10.4350426612893	2.22044604925031e-16	2.22044604925031e-16
"SLC22A17__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	0.194639178538866	67.1490634846436	17.7535158662221	104.741192330685	54.6976413159471	2.37962336959122
"KDM3B__pos"	2.22044604925031e-16	2.22044604925031e-16	196.13289128867	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	32.6944384675593	2.22044604925031e-16	2.22044604925031e-16	2.851793900882	2.22044604925031e-16
"HNRNPU__pos"	2.22044604925031e-16	0.530503442347244	186.042199356036	2.22044604925031e-16	23.9831343940892	4.45937224815202	2.22044604925031e-16	1.01532074592682	1.20964300665619	22.7288341391937	2.22044604925031e-16	2.22044604925031e-16
"CFAP97__pos"	2.22044604925031e-16	2.22044604925031e-16	211.064124351397	7.48463392537905	1.44474313002764	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	5.33288830241615	2.22044604925031e-16	6.49523884639643	2.22044604925031e-16
"MYOM1__pos"	2.22044604925031e-16	124.47041148362	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	22.1370637117736	2.22044604925031e-16	2.22044604925031e-16	83.424828428549	5.73158187485251
"HPCA__pos"	10.3631689596917	0.716040678443109	14.4266113356268	6.29632706845806	2.94717851375781	2.22044604925031e-16	1.6680236650901	74.0670212494936	2.22044604925031e-16	109.051444130445	2.65649705199055	0.00170332776562019
"PLEKHM2__pos"	57.7731141243583	11.2392529593025	20.960274769969	2.22044604925031e-16	90.7516445464497	2.22044604925031e-16	2.22044604925031e-16	49.0305258795233	39.9390432296945	4.5594568803812	13.3994273435871	2.22044604925031e-16
"TESK1__pos"	5.90512093248104	2.22044604925031e-16	2.0311325703414e-09	2.22044604925031e-16	66.5582162665271	3.71077133477837	2.22044604925031e-16	118.311588659145	8.78307190329841	19.0915416143876	10.8916390330921	2.22044604925031e-16
"CCR6__pos"	212.102633882935	2.22044604925031e-16	6.06890912539143	8.1569273473949	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	17.9484740583164	1.74303192967864	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"COL1A2__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	252.399354634255	2.22044604925031e-16	0.74405201238566	2.22044604925031e-16
"OXT__pos"	3.49039926148961	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	45.8348905116815	59.4538125283392	41.9185709472025	40.2581583608438	15.6991512407191	2.22044604925031e-16
"TMTC1__pos"	1.77121300953399	1.19263568336086	68.2443696246269	6.59900762481856	28.4775395585683	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	36.6227283053487	77.9911066533741	2.22044604925031e-16
"HOOK1__pos"	2.22044604925031e-16	4.41905995032227	178.598652756008	2.22044604925031e-16	2.22044604925031e-16	12.2444924536051	2.22044604925031e-16	15.8433808194063	2.22044604925031e-16	15.7853466876788	2.22044604925031e-16	2.0433022214297
"CGB8__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	135.295751827092	2.22044604925031e-16	28.7730771360863	32.0801715732091	34.9385990017784	1.26608281451887	1.52363264750985	2.22044604925031e-16
"TOR1AIP1__pos"	2.22044604925031e-16	0.513505601181164	164.683146485358	2.67638679975124	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	5.01084862686993	2.22044604925031e-16	52.6513335702458	2.22044604925031e-16
"DCAF5__pos"	2.22044604925031e-16	0.95701413380719	159.058092334766	2.22044604925031e-16	15.0287002281621	2.22044604925031e-16	2.22044604925031e-16	28.1623273394293	12.5378161933671	2.22044604925031e-16	19.7161366949492	2.22044604925031e-16
"KRT35__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	11.1001336516612	2.22044604925031e-16	74.4197744568682	2.22044604925031e-16	5.46559115581841
"EIF3A__pos"	2.22044604925031e-16	2.22044604925031e-16	193.613144093645	4.72325005407238	37.1517640411061	1.43058590163897	2.22044604925031e-16	2.22044604925031e-16	1.40676460081649	2.22044604925031e-16	3.82900664816175	2.22044604925031e-16
"SGCG__pos"	0.888913299467246	98.5457478139423	3.33968859971686	13.1311500071294	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	7.73194530298937	2.22044604925031e-16	24.7122424505349	105.430130388719	8.87488237432708
"RGPD1__pos"	29.2119095345673	2.22044604925031e-16	33.15956600796	2.92001071921708e-06	26.975214112295	20.105213094357	3.97115073279586	70.9592384361053	2.20547429122196	45.6106751611689	0.00598945777971689	2.22044604925031e-16
"KRTAP2.4__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	67.3873391935788	2.22044604925031e-16	2.22044604925031e-16
"CAPZB__pos"	46.9619780516967	0.484940140942294	46.9513246820503	29.530886525017	41.6877398220457	2.22044604925031e-16	2.22044604925031e-16	20.7125235036075	77.8715029155725	2.40174472383262	5.468372535613	2.22044604925031e-16
"TRIM72__pos"	1.33039192384187	153.918293251732	3.97310857365178	2.22044604925031e-16	2.22044604925031e-16	8.86624374640359	2.22044604925031e-16	51.2126753891068	2.22044604925031e-16	2.84018465720924	2.22044604925031e-16	2.22044604925031e-16
"TNFRSF8__pos"	131.884107719613	2.0347478416508	2.22044604925031e-16	2.22044604925031e-16	41.299262993553	2.22044604925031e-16	7.67673699861633	3.07306158163621	2.22044604925031e-16	15.3728374771103	44.5920297139341	2.22044604925031e-16
"CHMP4A__pos"	33.1404341878956	0.656295170932484	22.082826193392	17.551139896609	17.3535379222399	28.150492765707	46.2902183472257	54.0551039724342	10.2105488494481	9.99979835155641	7.54012699455106	2.22044604925031e-16
"C11orf57__pos"	2.22044604925031e-16	0.342952412164391	194.648016839441	9.75660006192824	19.4611660013349	2.20947081642236e-14	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	10.0986052699486	4.45392856594707	2.22044604925031e-16
"HARS2__pos"	3.05427206042461	2.22044604925031e-16	121.085010872411	2.22044604925031e-16	15.0887417977194	11.8535271841658	2.22044604925031e-16	76.8073476647655	8.0989297340172	4.46744204728587	2.22044604925031e-16	2.22044604925031e-16
"MRO__pos"	48.4064395338142	19.1950219379631	26.9228684891352	67.9755517662775	7.35306638275535	2.22044604925031e-16	0.928666768202353	2.22044604925031e-16	19.4640527656325	23.4029581512185	32.2270827106479	2.22044604925031e-16
"METTL14__pos"	1.86458597785609	2.22044604925031e-16	213.912229888019	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	16.7206666598607	2.22044604925031e-16
"DDN__pos"	2.22044604925031e-16	148.249923125326	2.22044604925031e-16	2.22044604925031e-16	84.195118437099	22.4308308077635	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	46.0503984083579	2.22044604925031e-16	2.22044604925031e-16
"G6PC2__pos"	2.22044604925031e-16	55.0102001339954	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	23.2032750493306	2.22044604925031e-16	2.22044604925031e-16	10.1306866190282	2.22044604925031e-16
"SCYL3__pos"	2.22044604925031e-16	2.22044604925031e-16	159.496726028489	7.21958439441783	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	67.4085013006537	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"PSEN1__pos"	2.22044604925031e-16	2.22044604925031e-16	167.092079274918	33.8102638836657	27.3056229123532	2.22044604925031e-16	2.22044604925031e-16	2.44861640839271	9.00667854912223	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"GFPT2__pos"	32.9332925195499	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	54.1901928058161	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	104.353753994815	2.22044604925031e-16	43.4359317742618	2.22044604925031e-16
"SETMAR__pos"	2.22044604925031e-16	2.22044604925031e-16	66.7794619575672	20.6530905661629	2.22044604925031e-16	2.22044604925031e-16	3.85308520751408	72.3155279778668	2.22044604925031e-16	33.2605545561639	29.5498100082007	29.9751268748404
"MAGEB1__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	45.7604031493691	2.22044604925031e-16	2.61232020898782	2.22044604925031e-16	2.22044604925031e-16	78.5115043925132	2.22044604925031e-16	2.22044604925031e-16
"KRTAP19.5__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	8.25278394703118	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	88.2829936260025	2.22044604925031e-16	2.22044604925031e-16
"PKP4__pos"	2.22044604925031e-16	2.22044604925031e-16	120.229159597813	2.22044604925031e-16	4.20142140891426	6.99957334768515	2.22044604925031e-16	91.4750657816634	2.22044604925031e-16	2.44075552750829	0.0903890556415906	2.22044604925031e-16
"EIF4E__pos"	2.22044604925031e-16	2.22044604925031e-16	175.31451174388	37.0245719154119	23.415178352578	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	0.441513500444894	2.22044604925031e-16	2.22044604925031e-16
"IKBKB__pos"	9.04454753399718	1.21791905442812	59.4721449418928	2.22044604925031e-16	2.22044604925031e-16	7.74346252924088	2.22044604925031e-16	157.657216907902	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"MYH7B__pos"	2.22044604925031e-16	78.6594322340458	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.61005297130667	147.444778984485	2.22044604925031e-16	46.2255395452514	14.8285363732709	2.22044604925031e-16
"ELF2__pos"	2.22044604925031e-16	2.22044604925031e-16	190.160711222799	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	21.0480772978459	3.19879084095454	2.90325671059839	16.5519799120127	2.22044604925031e-16
"MATR3__pos"	2.22044604925031e-16	2.22044604925031e-16	224.076070808353	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	9.08877972611683	0.297205493559925	2.22044604925031e-16
