"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"State"	"MaxFC"
"AP000349.2"	"AP000349.2"	-0.0675443685112348	0.184079757712615	-0.172870886450163	-0.130173455355041	0.0509990923150452	-0.244660618306768	-0.00781801595308414	0.114995569380123	1.3946129146222	-0.0713451402121514	-0.49174891573848	-0.647485961595801	"IS09"	1.3946129146222
"PDGFRB"	"PDGFRB"	0.165984256102216	0.0489277515523714	0.095497227462718	-0.265400968511718	-0.137801125594778	-0.557565560381093	-0.450300199332858	-0.127736105023756	1.37264244147088	-0.13003059432183	0.604456207056294	-0.564972295869582	"IS09"	1.37264244147088
"ADAMTS16"	"ADAMTS16"	0.0520969186152023	0.369674311002998	0.0322327330471505	-0.142576823808255	-0.0992343404062759	-0.550455388277888	-0.437512419330729	-0.0115323824853565	1.36625834826721	0.0974025560832679	0.339630836541905	-0.698347292196613	"IS09"	1.36625834826721
"HMCN1"	"HMCN1"	0.190278596345121	0.202023056621548	0.23866157193451	-0.135805564028273	-0.144163778351562	-0.798008891228436	-0.837949831836699	-0.0374031397627813	1.33774663387755	0.228453615764667	0.904370968949074	-0.664183161514704	"IS09"	1.33774663387755
"FAM26E"	"FAM26E"	0.279152021353524	0.281486637094194	0.110283758151346	-0.0581526821260323	-0.0243909328903242	-0.763125042098663	-0.600570362382342	-0.17570029672989	1.33126794096623	-0.0504565296119511	0.766782693403065	-0.891869682235448	"IS09"	1.33126794096623
"LRRC17"	"LRRC17"	-0.137631050773922	0.480790516732253	0.0921448262763919	-0.0764923520778266	-0.328491043051309	-0.725310674659783	-0.451547781784708	0.112348144158791	1.32387778308948	0.224729456688725	0.626361832533669	-0.620982011165566	"IS09"	1.32387778308948
"EMILIN1"	"EMILIN1"	0.361126232479938	0.239538565151792	-0.372823934880906	-0.28825230656641	-0.113231619510014	-0.803171209780831	-0.0607848172334178	-0.0745431732859217	1.31301474973293	0.0769644630045703	0.753997341282892	-0.931241664287518	"IS09"	1.31301474973293
"ALPK2"	"ALPK2"	0.814395178286544	0.941560941308533	-0.0196357219647726	-0.285172295352325	0.276355582567604	-0.500075792730619	-0.480154942512414	-0.24035967995849	1.29694011650464	0.182021212245454	-0.21840969760976	-0.843183346963971	"IS09"	1.29694011650464
"PPEF1"	"PPEF1"	-0.0298886764860737	0.0024563418461791	0.133650060800488	-0.129297894267326	-0.11672027635071	-0.247867101931726	-0.32753485334315	0.0268138044142504	1.27616841677674	0.423737627147334	-0.304805888501583	-0.634881763545501	"IS09"	1.27616841677674
"GPC6"	"GPC6"	0.0696402628109035	0.243116252756634	0.165720359996971	-0.0229925795019029	0.123432117016049	-0.622753315647212	-0.621365422627749	-0.365870413631759	1.27272207397988	0.350018539357931	0.537518851890648	-0.727688187280638	"IS09"	1.27272207397988
"GAS1"	"GAS1"	0.186030936048373	0.136944798781374	-0.0959008463142875	-0.176980831436689	0.188918551858288	-0.771006370197399	-0.468489244246739	-0.313557182169258	1.25929227157754	-0.126548040974628	1.00713759592517	-0.649987840945163	"IS09"	1.25929227157754
"MMP13"	"MMP13"	-0.195485851772838	0.103317295556547	-0.0205223139020764	0.0290583443215888	0.466536803437905	-0.242069958243191	-0.188345580048979	-0.197084046789628	1.23983663066081	-0.150305389992058	-0.3962487598242	-0.52122842182256	"IS09"	1.23983663066081
"TGFB3"	"TGFB3"	0.315242487126738	0.266603288265897	0.102159970111793	-0.171923184778821	-0.189076193382639	-0.611554269816415	-0.594036557822249	-0.0263698399199329	1.23856227916345	0.0857772563447322	0.613223513672762	-0.717165507991696	"IS09"	1.23856227916345
"GPR1"	"GPR1"	0.00671138477849961	0.240327303060125	0.00881599152882242	-0.0842542034277136	0.286574186517751	-0.434714293305002	-0.443396863553152	-0.218849031572069	1.22527782491164	-0.125499362566336	0.165257705781411	-0.186843238363483	"IS09"	1.22527782491164
"DIRC1"	"DIRC1"	0.058333910326605	0.110806789829753	-0.10993097386201	-0.116783927001166	0.131664775293999	-0.299901616282162	-0.0799462378293027	-0.232039729206816	1.21045365179253	-0.18403262489268	-0.0758631204469656	-0.426041686661182	"IS09"	1.21045365179253
"MATN3"	"MATN3"	-0.0748517076620242	0.0607520052056478	0.0804799984456457	-0.0333183876903506	-0.0915324161970815	-0.490074714139334	-0.412316596144177	0.0556207352975012	1.20458536321559	0.292101106565705	0.200506766774935	-0.667365862979726	"IS09"	1.20458536321559
"TMEM119"	"TMEM119"	0.827458902348601	0.198843031379113	-0.0170526297233389	-0.129200265560921	-0.391912938954876	-0.889834249254545	-0.457129365038079	0.0464482878393851	1.1756190802738	-0.0181707990928806	0.792468050538986	-0.860243985969408	"IS09"	1.1756190802738
"MFAP5"	"MFAP5"	-0.0515509212382106	0.301522082579001	-0.162354424586589	-0.0904171500313515	0.199415109440964	-0.5892586617649	-0.273531376894652	-0.354228562509953	1.15468972036138	-0.207648772844043	0.794128924481596	-0.612669955747181	"IS09"	1.15468972036138
"PDPN"	"PDPN"	0.292526708160862	0.188694304483235	0.00568517822767877	-0.144900186656178	0.55961538099052	-0.635947345028379	-0.49200107058246	-0.292990603923269	1.14010889418728	-0.207172140630476	0.450449440642482	-0.714528403605373	"IS09"	1.14010889418728
"CTGF"	"CTGF"	0.0469935157731319	0.250153379511583	0.051671374225836	-0.195468904363312	-0.056039106601655	-0.739225338465756	-0.491898285195194	-0.183723204959965	1.13039127130619	-0.142403506409256	1.12357289574765	-0.558072963463583	"IS09"	1.13039127130619
"CRISPLD2"	"CRISPLD2"	0.292723982890796	0.150342650559865	0.130732255237424	-0.145812623817453	0.0523508465665801	-0.779891386398271	-0.567711272811194	-0.168426039384726	1.12623605949856	-0.182178807959157	0.988467988707514	-0.875439065166742	"IS09"	1.12623605949856
"ISM1"	"ISM1"	-0.0234283257804631	0.18019357419473	0.0231178965840376	-0.191397276096946	-0.101402662247333	-0.632486088578455	-0.451636550894345	-0.103561026439012	1.12481957673497	0.0755683031515726	0.80643560663601	-0.273549991593786	"IS09"	1.12481957673497
"COL15A1"	"COL15A1"	0.415072497170885	0.359512639727289	0.120715624143761	-0.139512221184846	-0.0232299378659558	-0.733900786391145	-0.695390099700725	-0.126191519896722	1.11811876561567	-0.00375304656719029	0.870437004484882	-0.753701522717931	"IS09"	1.11811876561567
"GLIS1"	"GLIS1"	-0.0603717590795843	0.104010182202444	-0.100440666514092	-0.273188105663034	0.121387385861966	-0.600054818249405	-0.233916348020612	0.0329498926475863	1.05864451523032	0.201925731187457	0.474116018036279	-0.492596287396294	"IS09"	1.05864451523032
"ATP10A"	"ATP10A"	0.359773805249553	0.0112571840286105	0.182892420736894	-0.215476020618128	-0.0227054344249585	-0.462392419182854	-0.557545753745866	-0.0333027344172438	1.0573598651833	-0.317567350093208	0.495918606764981	-0.50481426608168	"IS09"	1.0573598651833
"CCIN"	"CCIN"	-0.0260529634381463	0.150621114857229	-0.150927610863595	-0.228059636310532	0.117853392198355	-0.479836915142976	-0.319265968934678	-0.267195449513883	1.05661283440271	-0.0269149310480765	0.784865731979277	-0.492405773904827	"IS09"	1.05661283440271
"RGS4"	"RGS4"	0.140003540447093	0.128817528855223	0.217682457006543	0.0296781294759246	0.018268557536272	-0.548084649401315	-0.515297005255649	-0.250696421477399	1.05593283650248	0.41458735839847	0.311370354804952	-0.716346159748157	"IS09"	1.05593283650248
"F2R"	"F2R"	0.489537543900521	0.065055047833478	0.461570627317313	-0.0138547248535925	0.0190548577191364	-0.686736944336262	-0.758866178690901	-0.088780976834888	1.05496137487213	0.158447316056604	0.348594317514213	-0.81146179622982	"IS09"	1.05496137487213
"RARRES2"	"RARRES2"	0.282227049005679	0.247038323184038	-0.407308511667136	-0.164695923661267	-0.269969995612024	-0.769580669872493	0.157460155594958	-0.168215230060739	1.05080840445446	-0.291459305642835	1.00540433681476	-0.806498809662294	"IS09"	1.05080840445446
"GFPT2"	"GFPT2"	0.423017732090498	0.109980543400951	-0.131342273872493	-0.195593748455052	0.511646908519386	-0.645646924995799	-0.430678039554415	-0.368930836106972	1.04477315853044	-0.0345094733927747	0.629553608430421	-0.798513651693208	"IS09"	1.04477315853044
"CDK15"	"CDK15"	0.189057653224889	0.339575136374433	0.0793755098780945	-0.0834705479208272	-0.260924025647284	-0.681447061704535	-0.555716012992088	-0.15237697552879	1.04232296970167	-0.0334827511632971	1.03442195937193	-0.532219928317135	"IS09"	1.04232296970167
"CILP"	"CILP"	0.277826743130063	0.92473415148658	-0.0376977822765433	-0.111638503306074	-0.367482645148118	-0.599129355701395	-0.346782608827902	-0.0462887590853025	1.03452537018349	-0.135755447860088	0.672978076484655	-0.529193885257666	"IS09"	1.03452537018349
"CCL11"	"CCL11"	0.544409900370838	0.311373153914156	-0.118882378897311	0.0317306649386751	0.0449568939632314	-0.512012826923104	-0.0679921195342809	-0.245019059126663	1.02969130572094	-0.249790007461225	0.0342333524139477	-0.7454049385888	"IS09"	1.02969130572094
"CLEC5A"	"CLEC5A"	0.607888670639379	0.0300901255684471	0.139659758258307	-0.0586574762324227	0.381020391967146	-0.326503263251125	-0.422368188704933	-0.174360586003729	1.02808913215394	-0.397463189880323	-0.290204733503925	-0.533675208526788	"IS09"	1.02808913215394
"HEYL"	"HEYL"	0.0606005342697001	0.399464588610178	0.118744750820177	-0.217305353058826	-0.118333648237177	-0.719505707635301	-0.530406205297765	0.0332644608116119	1.01584204624798	0.399891472493834	0.798650473259004	-0.741882707749023	"IS09"	1.01584204624798
"CPXM1"	"CPXM1"	0.294449979908734	0.0414301342599012	-0.0308064974088049	-0.253410326800238	-0.0257182407729498	-0.693902518596389	-0.179270390333478	-0.0264206381504576	1.01164291766452	0.326444228109547	0.450089773255214	-0.815574884109522	"IS09"	1.01164291766452
"AXL"	"AXL"	0.420615606967744	0.0831926825973842	0.011638976916141	-0.245034643903471	0.259504252331472	-0.554635636036125	-0.572354570943997	-0.326356016818305	0.997079767170583	-0.312547764170356	0.890029131546506	-0.611777475944286	"IS09"	0.997079767170583
"FMO1"	"FMO1"	0.41670584199431	0.165030756454627	0.0236226406166981	-0.0250867314666033	0.0310357011358349	-0.543262603587701	-0.461968183072124	-0.196338077454936	0.985114598893706	-0.195377838267438	0.478508915893595	-0.394671556150173	"IS09"	0.985114598893706
"IGFL3"	"IGFL3"	-0.144284441301188	0.0414515188469666	-0.164420807274186	-0.207984048978955	0.403797036328757	-0.153117614714336	0.021387596228502	-0.051532520658678	0.974883463885516	-0.072444088418158	-0.356191160521222	-0.409211755307386	"IS09"	0.974883463885516
"MMP16"	"MMP16"	-0.148974940515343	0.192008864728053	0.239736022941246	-0.195391783139433	-0.0263639137108347	-0.480027292450523	-0.594667521592426	-0.120842230775919	0.960802600135031	0.694831766699305	0.541203653304827	-0.615916613728593	"IS09"	0.960802600135031
"SLC6A1"	"SLC6A1"	0.0241239523692547	0.32297649132845	0.13288216918754	-0.205970101105707	-0.180728182820267	-0.504188909868091	-0.512468559869631	0.237413174708163	0.945292874921866	0.133007040067877	0.367280651055999	-0.0679368759823542	"IS09"	0.945292874921866
"CD248"	"CD248"	0.146240754638132	0.192013547373268	-0.19970395834542	-0.237393335712509	-0.04964328251085	-0.570876700884937	-0.196597038457448	-0.161725037252845	0.940485060333023	0.0467695978213555	0.844609648604551	-0.683745203395318	"IS09"	0.940485060333023
"PCOLCE"	"PCOLCE"	-0.127652878708596	0.0366516631202968	-0.160004747442452	-0.173677023379693	-0.168826648352209	-0.140362954109136	-0.0108083072882237	-0.149164905260857	0.90894112093711	0.231815843428597	0.0438715526957915	-0.14549410846693	"IS09"	0.90894112093711
"PTGIR"	"PTGIR"	0.802731201768395	0.136184303828866	-0.230780764981467	-0.390796629536178	-0.060075106779976	-0.676617480083489	-0.243180873136767	0.12851225140537	0.883367441728833	-0.0887440070002823	0.644405751234338	-0.835417924863263	"IS09"	0.883367441728833
"IBSP"	"IBSP"	-0.0488123315363924	0.0452351629256417	0.103129413533189	0.0309992310221876	0.36854266360879	-0.102409432035815	-0.203899189695845	-0.0537077130662041	0.862708268443339	0.189173135903796	-0.642773447221635	-0.639416988687513	"IS09"	0.862708268443339
"ATXN1"	"ATXN1"	0.351372987981145	0.0306202173611582	0.833009980552642	-0.196716354552046	0.01083748930108	-0.584512751820497	-1.13528371124608	0.064578758450515	0.857541584033275	-0.0600099954486853	0.626256674797389	-0.487318604757476	"IS09"	0.857541584033275
"CAPZB"	"CAPZB"	0.563730885060291	0.137586999608352	0.28374133482781	-0.0417086509610297	0.275552344411547	-0.430185261953881	-0.881112301073421	-0.00899994445462777	0.842930791873526	-0.0125612196990185	0.160090312340458	-0.459257036698747	"IS09"	0.842930791873526
"PRND"	"PRND"	0.0596402847576887	0.31071725474246	0.0312287146206643	-0.195409333741259	-0.424005620012091	-0.425561149948363	-0.381746945323911	0.0868566290890426	0.841809260006962	0.28191768022469	0.645056532179924	-0.458304423834202	"IS09"	0.841809260006962
"TNN"	"TNN"	0.194231663416146	0.215511307673832	0.130182539755699	-0.109757559400355	-0.278921019198057	-0.621892724918223	-0.412127446560048	0.0447825705144221	0.817814613490144	0.167854000678113	0.672156536468275	-0.433635596105961	"IS09"	0.817814613490144
"FOXS1"	"FOXS1"	0.348224788465363	0.116928085847903	-0.281428449019341	-0.260769884593057	-0.21452426487219	-0.604013827900713	0.164928322323995	0.275102750736702	0.788468079185717	0.16156212205006	0.22095526089868	-0.666483265829825	"IS09"	0.788468079185717
"SLC12A8"	"SLC12A8"	0.132285493225423	-0.103083927190929	0.324820552842105	-0.110292004608703	0.379651756394979	-0.0112272601404797	-0.525273804952123	0.085649652204928	0.68257431607538	-0.0814060002190453	-0.481476048936531	-0.416849695431358	"IS09"	0.68257431607538
"AMPH"	"AMPH"	0.0207758798430497	0.21116250461647	0.0905217755436979	-0.0904411105247746	-0.264835809641898	-0.379968990394566	-0.420083555035355	0.0242325579266542	0.66887286775756	0.506065895160684	0.447132851903574	-0.322942603137587	"IS09"	0.66887286775756
"CHRD"	"CHRD"	0.0998826019950375	0.338213409734989	0.0315862957611804	-0.295831948780286	-0.374856762814575	-0.421288228176846	-0.223402076976784	0.221225734678812	0.644797569018822	0.557630017914672	0.355503005190274	-0.399741580620609	"IS09"	0.644797569018822
"TRIL"	"TRIL"	0.0928168735099401	0.0482961798571582	0.207813926255026	-0.0998631793797552	-0.404654372037849	-0.415351932988742	-0.565498731926059	0.208288294080634	0.636547039285301	0.59277390789217	0.451601134244736	-0.216063248516825	"IS09"	0.636547039285301
"NRK"	"NRK"	0.0185035704538532	0.33493411391792	0.15089849786248	-0.0335680697203654	-0.242042874772448	-0.376004057697897	-0.327681568220438	-0.158896351755633	0.594131081799933	0.354843519634621	0.469289641618564	-0.293899903446592	"IS09"	0.594131081799933
"F2RL2"	"F2RL2"	0.321959994014112	0.192210014878529	0.287727035041439	0.0759300212354407	-0.134626493768016	-0.39443243829802	-0.375073331954599	0.0657163168278374	0.577751020976214	0.0688045525001085	0.0431506500870775	-0.569008509368666	"IS09"	0.577751020976214
"SHISA2"	"SHISA2"	-0.124510162649282	0.0096097233184306	0.219197450203943	-0.0768980971053636	-0.290508118315167	-0.163215348474339	-0.271165572441485	0.196893786273	0.559125135617259	0.438588750185326	-0.0726143769195313	-0.202941513698381	"IS09"	0.559125135617259
"CCL26"	"CCL26"	0.193755606460568	0.090457569905695	-0.310284553767134	-0.0656644225893694	0.31400260376614	-0.199336607228407	0.0526976140783255	-0.228705829838936	0.558804454483029	-0.0129620571194041	0.0445348229043424	-0.572121761861773	"IS09"	0.558804454483029
"TIMP1"	"TIMP1"	0.37527722934807	0.142504137833372	-0.337662659158308	-0.105895299166889	0.0414242179179805	-0.459810661735216	0.375734194947055	-0.0567407849099091	0.540587756610104	0.000331963252814716	-0.00300404097650108	-0.543663327206416	"IS09"	0.540587756610104
"ZPLD1"	"ZPLD1"	0.0292289680186385	0.0388436851102161	0.0805179939477106	0.00774335791636695	0.24944407878346	-0.157949071221152	-0.248555276696085	0.00772502926114729	0.524335228049854	0.0176185381853922	-0.204253123504489	-0.274042603280664	"IS09"	0.524335228049854
"HAPLN1"	"HAPLN1"	-0.102584284886941	-0.139211262957177	0.254042555939193	0.173431170302965	0.213259798061474	-0.144123198747152	-0.409147204633522	-0.0784609372570525	0.522765123578624	0.448288239174835	-0.239896132085052	-0.54348409475906	"IS09"	0.522765123578624
"TGFB2"	"TGFB2"	-0.0596203588285961	0.136944052263789	0.195893710198675	-0.202398256489	0.329498002417456	-0.338838188096774	-0.534688935087186	-0.107623713512986	0.494081692638215	0.365571293601007	0.44978398847328	-0.391056014579358	"IS09"	0.494081692638215
"AC037459.4"	"AC037459.4"	-0.0402135655851505	-0.151308524162964	-0.0324700383940279	-0.100541754719902	-0.00432766632815997	-0.130869266929896	-0.0932604879853467	-0.0742441901455153	0.430835777971538	-0.0205170613480956	0.187373905989063	0.0121221225215173	"IS09"	0.430835777971538
"FRMD7"	"FRMD7"	-0.0698688444267739	0.190169264711812	0.165436095746672	-0.0499778151552545	-0.128870971619119	-0.262854384835571	-0.264982319841586	0.0378061029532095	0.428059076586814	0.0932440905674972	0.291131158538688	-0.190420334457433	"IS09"	0.428059076586814
"FAM78B"	"FAM78B"	0.198823103289627	0.137903821791717	0.0128961431254023	-0.234462970291734	0.155488081734089	-0.341279711658279	-0.22441003498439	-0.021107730541423	0.366459771989449	0.253460803969707	0.303425322451809	-0.300687812556959	"IS09"	0.366459771989449
"PLAT"	"PLAT"	-0.0339075804459971	-0.128659993716864	0.184324547190758	0.0821702288717583	-0.101088212717288	-0.215192237192514	-0.326064429607596	0.129426613817876	0.332931748421807	-0.0257513636169564	0.200842289209065	-0.0920512054033411	"IS09"	0.332931748421807
"LPAR4"	"LPAR4"	0.160633213233448	-0.0110689921915674	-0.04007232093792	-0.181873499075882	-0.144060240761944	-0.330860436119728	0.242587742129051	-0.0125033688456995	0.319299179508162	0.0975544314927954	0.151423269460018	-0.34112285908991	"IS09"	0.319299179508162
"OPN4"	"OPN4"	-0.00689367627309954	-0.0252538098827981	-0.00599080240067593	-0.00760602987238156	-0.00885122687039751	0.014714514988098	-0.00574195819368063	-0.00509897502989873	0.0384954913284288	-0.0100596872958333	-0.00224032662267529	-0.0121120121113579	"IS09"	0.0384954913284288
"TMEM145"	"TMEM145"	-0.102270937063287	-0.0534286021075109	0.0363379193102015	-0.399475986096779	-0.235384556768435	-0.043537742534732	-0.157786543018606	0.44883181892925	-0.116408451850942	1.7444437309695	-0.256320847088814	-0.0587101673478318	"IS10"	1.7444437309695
"VGF"	"VGF"	-0.155887795421953	-0.0511867926894164	-0.0800454049084688	-0.157936873245437	-0.000424560376108395	-0.0752650473888083	-0.00539214852946477	-0.0848906574845452	-0.0613748265701451	1.54437536326525	-0.10450122329069	-0.140683420876681	"IS10"	1.54437536326525
"GDAP1"	"GDAP1"	-0.125291517623814	-0.0846083629869104	0.620779342098935	-0.248858958840473	-0.0666624357269714	-0.0151077375139527	-0.649103977037344	-0.00658439271004219	-0.0380054493606132	1.44813808049522	-0.0313671563342595	-0.107244704958991	"IS10"	1.44813808049522
"SYT4"	"SYT4"	-0.100934761736897	-0.0556138646429592	0.0733590962364568	-0.128837079956943	-0.167787912758757	-0.193347877783904	-0.180492706390227	-0.179548319556111	-0.108200507856763	1.44723348500437	0.336294331311966	-0.0172011397591926	"IS10"	1.44723348500437
"KCNC1"	"KCNC1"	-0.106788705467062	0.20837652657072	0.112909279743032	-0.177320098928926	-0.159909733496174	-0.198306152641167	-0.224500543320615	0.100841936841138	-0.106857667474378	1.3905282098634	0.0970233037803321	0.0332774663043562	"IS10"	1.3905282098634
"SEZ6L"	"SEZ6L"	-0.0452487343975455	-0.0544019402760432	0.0601418478362026	-0.120300013736574	-0.161031670325346	-0.109231315983805	-0.137135967186896	-0.0440539251161058	-0.0919995577766557	1.32616452219555	0.0198929220456921	0.0715718100698332	"IS10"	1.32616452219555
"COL26A1"	"COL26A1"	0.00732568712685968	-0.0165158273569934	-0.0988011407470578	-0.2058194288082	0.103413595681383	-0.117812685555116	-0.0416316842341175	0.00762726724961066	-0.00432602140090692	1.299569492462	-0.167697374399739	-0.161193077533437	"IS10"	1.299569492462
"DBX1"	"DBX1"	-0.0546920150321327	0.0275867264353909	-0.00395443180296996	-0.112942717023714	-0.00874132755363491	-0.0708079927953965	-0.078672698464031	-0.045784474700957	-0.0859253769345674	1.25134410650855	-0.112615724530977	-0.0849142939262103	"IS10"	1.25134410650855
"MYEF2"	"MYEF2"	-0.12748932742836	-0.136589055219916	0.786785130632199	-0.384050714723923	-0.379046518711825	0.00552350027775277	-0.705071566222938	0.458886672289836	-0.0368128207672629	1.23327884643001	-0.0777460762521034	-0.126041950344337	"IS10"	1.23327884643001
"CACNG7"	"CACNG7"	-0.0937596869162041	-0.0645414108436734	-0.0847867776741341	-0.117636686936307	-0.029379135149107	-0.112603480176904	-0.0701445614053068	-0.0372980103166708	0.00788142009652311	1.2312474542697	0.0166315034015496	-0.123299522993061	"IS10"	1.2312474542697
"ATP1A3"	"ATP1A3"	0.0930939839160626	0.0415505725991321	-0.0349467396982708	-0.121846439238183	-0.0395321812783852	-0.0616577545120174	-0.146733629054905	-0.0277910634991015	-0.0556455990229567	1.2038988607283	-0.0940066757081651	-0.127812015600915	"IS10"	1.2038988607283
"HPCA"	"HPCA"	-0.0104001329120779	-0.0532590833507254	0.0630910664509334	-0.243026217285416	-0.108870756207341	-0.225414550215071	-0.186048175209505	0.490130668820476	-0.0674980511813757	1.15285273420454	-0.0894131846017514	-0.175424877217532	"IS10"	1.15285273420454
"SLC29A4"	"SLC29A4"	-0.174317180462099	0.0101344768852713	0.0477384363180373	-0.219497936458626	-0.108963746902108	-0.0958635901682862	-0.0895165597843909	0.0141098485241817	-0.0654975412696149	1.14266941569539	0.180518328595004	-0.239811305005559	"IS10"	1.14266941569539
"MPPED1"	"MPPED1"	-0.116384811898372	-0.118032741222016	-0.0153413143241445	-0.124677291681059	-0.201329030779604	-0.084091180916004	-0.0677512324594232	0.0945294312887632	-0.0675364175684761	1.13429683587846	0.0465297476508802	-0.017726761891052	"IS10"	1.13429683587846
"NEUROD1"	"NEUROD1"	-0.0219266725988496	-0.0530940490519426	-0.0665194937905847	-0.0586959954227857	-0.137186256717864	-0.107407124238194	0.0189054855371071	-0.0421191249329293	-0.118325762030096	1.13044248598946	0.0144258015946472	-0.0821248382986217	"IS10"	1.13044248598946
"FOXO6"	"FOXO6"	-0.236151463294465	0.127952217478595	0.244754521356487	-0.315703093408857	-0.280055416402323	-0.111274359054817	-0.159134763749658	0.528510698881004	0.0464507759812369	1.0846732501933	-0.222556865154838	-0.165167486676773	"IS10"	1.0846732501933
"KCNH5"	"KCNH5"	-0.0224558253498017	-0.0470135390431312	0.085292075245455	-0.329466196977272	0.00291127511670076	-0.184806305245809	-0.25055404147796	0.175339753884079	0.0234356668321728	1.06241871195068	0.165547265814958	-0.188699388198829	"IS10"	1.06241871195068
"CXorf67"	"CXorf67"	-0.0238661622166149	0.0823670766485939	-0.107247149882513	-0.181033394048972	0.0979541002505144	-0.195902508399495	-0.0558350573538695	0.0714149576325553	-0.0818774611150848	1.06220437130888	0.0428665797730854	-0.0627489174418621	"IS10"	1.06220437130888
"DLX2"	"DLX2"	-0.1544445247295	-0.0207336801661731	0.0363689383239037	-0.218788871337193	0.367056159151882	-0.0415881671649352	-0.245953575622843	0.050030970651381	0.0299087855440102	1.06004602949142	-0.189076070468666	-0.22508996059469	"IS10"	1.06004602949142
"SYNGR4"	"SYNGR4"	-0.158774672856617	-0.128816009763865	-0.0101906094560248	-0.105449376270215	-0.00762819230442465	-0.0613837859860937	-0.0115533048183716	0.115606145036658	0.00315533775934539	1.05631956501306	-0.207301456055395	-0.189638580693757	"IS10"	1.05631956501306
"SHISA7"	"SHISA7"	-0.119790195278579	-0.0875411063532623	0.110201801680142	-0.27162606587782	0.0307817448221542	-0.101229982244326	-0.307523811425485	0.293778608423376	0.00153418145375873	1.04694968446453	0.0169211832725534	-0.195899406191946	"IS10"	1.04694968446453
"SLC22A17"	"SLC22A17"	-0.133166614963547	-0.047851718938533	-0.0649902606808426	-0.326620986207026	-0.330119596495418	-0.510937554911548	-0.264316954018515	0.363032188796381	0.324188641322972	1.00876160939647	0.706484232919538	-0.0800125808938902	"IS10"	1.00876160939647
"FGF12"	"FGF12"	-0.143341446104315	-0.0755453266142981	0.118742564849223	-0.127210637842296	-0.0830667643450491	-0.0254495951145098	-0.125399603229012	0.0117582497908544	-0.0398444871906895	1.0022158255161	-0.125299784833242	0.18073644730127	"IS10"	1.0022158255161
"BSX"	"BSX"	-0.0235387118286428	-0.0752950597511271	-0.0282987901071717	-0.0905534899103854	-0.0180969368725149	-0.0387094488943122	-0.0704119539947346	-0.0549325305148238	-0.0386594541763005	0.981472688109332	-0.059160410130096	-0.0872961046032346	"IS10"	0.981472688109332
"C17orf96"	"C17orf96"	-0.0138925627303816	-0.191768137129266	-0.063553987432896	-0.310331313101858	0.261084198509372	0.274101209187422	-0.0205830529429098	0.00112848404557292	-0.0745526137383875	0.967530596561042	-0.487412921308136	-0.298155537319373	"IS10"	0.967530596561042
"GNAT1"	"GNAT1"	-0.0657232294346718	0.121770267414662	0.0579611201631444	-0.0844136240213522	-0.0356099126960632	-0.0519341277228758	-0.084170803720699	-0.0244561989244702	-0.0769163300363916	0.964367609090838	-0.0991805295293723	-0.0852286347827424	"IS10"	0.964367609090838
"PRL"	"PRL"	-0.0518819891449775	0.219771711227691	-0.113567404218066	-0.133322935057562	0.0205514887665078	-0.107569561623333	-0.0648174120856296	-0.0955762708710641	0.0523780215516923	0.952314616145487	0.0774310406313992	-0.170283235377645	"IS10"	0.952314616145487
"SLC35D3"	"SLC35D3"	-0.145238723871655	-0.118639897928412	-0.0322477429103513	-0.104414493731315	-0.111295517069557	-0.00209728839984314	-0.109559156047364	-0.0484746453915532	0.222645572326306	0.947872657437569	-0.0805116873834671	-0.087168969909496	"IS10"	0.947872657437569
"COL11A2"	"COL11A2"	-0.0351753737203749	-0.0625988942093535	-0.182383069960941	-0.542563107782387	0.176185741055133	-0.240278611994114	0.0341855130954425	0.55033345662962	0.0680887864945592	0.945672813193423	-0.0843149925557067	-0.286709686403057	"IS10"	0.945672813193423
"ISM2"	"ISM2"	-0.090833448952707	-0.169789155662147	0.0555990752782154	-0.134840554205705	0.138163720400311	-0.165348428015519	-0.237117296996339	0.0624842912973309	-0.0704758998181151	0.937105725801997	0.134348239023924	-0.0376843376340172	"IS10"	0.937105725801997
"CCDC74B"	"CCDC74B"	-0.126888858802246	-0.186598065730843	0.150198926065892	-0.318985341729353	-0.319928242532379	-0.177178013562431	-0.221027895758221	0.641499796602652	0.00696778096268769	0.927584087354902	0.0660082012485953	-0.169234795286357	"IS10"	0.927584087354902
"RPRM"	"RPRM"	-0.159267284729456	-0.0262517404514058	-4.64191935749044e-05	-0.186657322780491	-0.0399295293844738	-0.294999253743263	-0.118594411510435	0.0441714689769383	-0.0999565710997505	0.922154645061065	0.473810245767884	0.0326185569337541	"IS10"	0.922154645061065
"MMP24"	"MMP24"	0.0400921136708898	-0.0684990110957571	0.127652384755636	-0.168475960412863	-0.14921663351707	-0.293193073420523	-0.332366110528583	0.011043717616466	-0.0176103726393792	0.90954988515772	0.528485388183627	-0.0265901905852563	"IS10"	0.90954988515772
"SP7"	"SP7"	-0.107913380245578	-0.0852422546137526	-0.0476877708360685	-0.0774479989092243	-0.0780440449775563	-0.0634271324032959	-0.0687879922668534	-0.0542305106300772	0.122153567620398	0.906760897813433	-0.00039806870052853	-0.115271034402025	"IS10"	0.906760897813433
