"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B03_830732"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C01_830810"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C06_830812"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C07_830734"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_D07_830762"	"MS2010072003"	"MS2010072019"	"MS2010072024"	"MS2010072030"	"MS2010072037"	"MS2010072040"	"MS2010072811"	"MS2010072829"	"MS2010072834"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_A12_841926"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B04_841918"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B08_841908"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A01_830792"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A03_830756"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A07_830800"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A11_830708"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B09_830678"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B11_830836"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C09_830750"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C10_830840"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C11_830764"	"MS2010072004"	"MS2010072026"	"MS2010072034"	"MS2010072828"	"MS2010072837"	"MS2010072921"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C03_830686"	"MS2010072001"	"MS2010072036"	"MS2010072831"	"MS2010072835"	"MS2010072902"	"MS2010072917"	"MS2010072925"	"MS2010072930"	"MS2010072932"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_A11_841920"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B01_841924"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B03_841912"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C08_830838"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_D08_830828"	"MS2010072038"	"MS2010072827"	"MS2010072907"	"MS2010072908"	"MS2010072912"	"MS2010072937"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B05_841916"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B02_830752"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B07_830666"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C05_830694"	"MS2010072023"	"MS2010072817"	"MS2010072821"	"MS2010072838"	"MS2010072904"	"MS2010072913"	"MS2010072916"
"BAIAP3"	4.02344855580845	2.80376712863966	5.0181162972026	3.36262763704962	3.81038900265038	4.21400222441008	5.3446947913408	3.74270723458612	6.07753200430855	3.94350737772611	6.99799594550848	3.65602284516569	4.2036752169119	4.19958550272506	3.62155414355547	5.24791877341362	5.38809315106139	3.63153630539821	2.83377914451715	2.94647356777522	2.93042879184169	3.4902335702036	2.99269098071831	3.7379601642116	4.81886277728979	5.16349985379249	5.18251120381329	6.56662502819721	4.3677469570719	4.27901350377909	4.35303192524889	3.88431561888712	4.25407004388408	4.03060422190552	4.26033979871275	7.62071861659039	3.62199343112676	6.96044393078378	4.87894676633197	6.4337553861289	7.49819107618509	4.35979934894541	2.45544272711269	3.96183760557512	1.66639644603858	5.77369248821412	4.13439522891055	4.06310743544972	3.55227848222563	4.31410531705717	6.2752454517629	5.27619976879819	3.75240573958648	6.24989212799055	3.67630000620262	4.43077128321724	5.00615255852405	5.20098237702048	5.82762238496179	3.89118075425284	3.86732118233049	4.14027001174234	3.75978519086416	6.05288329184258
"ATPGD1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PARVG"	7.99930951144289	7.85971016572852	6.51214916852758	7.86488133982362	5.90427319680811	7.7308604269332	7.46584337052095	7.40512279892342	7.73012251739985	8.16249999723064	7.96846978207912	6.52800807745621	7.35256499116523	8.57929911619746	8.26254701926553	8.66521563581302	7.50023375167089	8.16746329149525	7.65670199094847	8.48041043761043	7.6861636987375	8.75940711925569	8.31612960722417	7.22462050920685	9.01365530391698	7.79288747256459	8.27229562287172	8.38616460946005	8.59020080511064	8.59151704001875	7.55468924293312	8.72819142596357	8.93935037105838	8.87674102578632	8.50554020727846	8.8232713744606	8.48314498474519	8.35911670874298	8.60079892739965	8.91793918823192	8.41050707308592	8.68142501977274	8.34504313608044	7.43862983668227	6.93900121981097	7.24545111149762	7.22183506855274	8.35098136152176	8.77167850155693	7.69521380261605	6.61032966596255	7.96955168220464	7.56246124448788	7.8000164561955	7.97679463004765	7.46003892359682	7.37406581244624	8.2334777784611	7.68931932880293	8.32578047302787	8.82629429509553	8.30231735793698	8.15593917826921	8.19914453739292
"FAM118A"	7.54620264545487	6.66817083773204	8.91153356555381	8.75192713666399	7.3534850570701	7.59090419759171	8.47826058277872	7.49331549489918	8.40570528832157	8.88600870905396	9.13446665742241	7.74195225134771	7.05848794751751	7.55525988792691	7.78213495034165	7.97718975344196	7.96852292550292	6.44185874306948	8.27308293872452	7.88919068881778	7.07108440678199	7.42264875563682	7.86101700572218	7.67586974057213	7.5171129945023	8.18404977548936	9.18644451697147	7.63920051843597	9.56554399331073	7.49363273158444	9.60809641918055	7.25446942467633	6.53283218553104	8.30116834765664	8.27872419423029	7.66724310024165	9.73165476155601	8.16549779697405	8.04387519293487	8.19840697536385	8.83095099580035	8.6335223350454	7.81992658368719	6.39405274358621	7.56727027536307	7.90563843967909	7.27240639051956	8.77712346518726	7.45958296452682	6.2481222767519	7.69102838556446	7.43966430622932	6.61313072932947	7.64942032105655	8.31409281751063	6.73564811572606	7.47268104714647	7.77190905472854	7.52963924675405	7.65814744666053	7.72118124374757	7.21468703995412	7.84751240897998	6.42633284389395
"STMN3"	7.85204466039693	7.43026756910151	6.89197174964214	7.89007294737726	7.91047942908265	8.38052647739131	8.37575152636716	7.79815392650468	8.3417842721707	8.17160301144846	6.92464991233052	9.27209998201973	8.62614106008124	8.05611514160551	8.85712403501747	8.75822349178309	8.49527943895476	8.76209755921711	7.81079306579636	8.54219367816757	8.49179124026003	9.12363965608078	8.84928372644509	7.89492651555608	7.9260557051403	7.80690876856206	8.09565637573123	8.71379143711933	8.37147605521735	8.60194436168597	8.87961765418436	7.66824344740119	8.4556568259128	9.02055314715272	6.88987183409984	8.93621428176651	8.48731837097882	9.15283404599429	8.15671579296091	8.27698436320474	9.64414314736181	9.07253229488344	7.12331070605307	7.53501888058389	7.78426473262184	7.94937265169836	7.92365887400093	7.8120277496512	8.55431602618143	7.374655346844	6.10454617416239	7.62468354618669	8.23359691794098	8.02478697436894	7.74826050986807	7.14725006746401	7.50602262004147	8.12577230146155	6.09393035694173	7.82523214974723	8.23336472961358	7.68405138221686	7.75799818783926	7.45620943842713
"ST6GALNAC6"	6.5797307223077	3.37229708017717	6.69663265975604	6.93830372624069	6.63773687619999	6.13664980664511	7.14272662078168	7.19502821574749	6.99006362797178	7.00785215050112	6.79088715489155	7.11503611127066	7.09614202016369	7.31756626323179	7.21622488779775	8.00718110802772	7.22895020338059	6.14332023833982	6.59775658256051	6.99167955840761	7.17908408586946	8.65723530853852	7.47928513545638	6.82319177709935	7.52239641172368	5.75778150679942	7.62990277391245	6.34342887867349	6.6752678546093	8.45667238522516	8.46008065037487	6.65157940337324	7.55621637814907	8.3112403389848	6.03674793243226	7.65606912994016	6.60810834020177	7.16625620519774	7.92627187837613	7.49687461826198	10.112572413743	7.21241294450076	6.26282666739855	6.49676719238153	7.12071072243814	7.06506379174901	6.69640239470334	7.76558292299507	7.40843893055164	7.29866754265333	6.67388019916713	7.08351684024575	7.37461285413738	2.73549204923984	6.55708188675239	6.22327186721709	6.8462560567197	6.54272418643899	6.76566900931256	7.45497698690768	6.96652814866724	7.48840700939123	6.78465500499206	7.48319169870655
"C1orf228"	5.07523151018387	6.84689735852777	3.85795365870035	4.39960301879473	2.61814305238542	6.39166804088283	6.59143029751189	4.37880221264453	6.74251592677083	5.76366257517954	3.20363527300108	4.60022092242704	4.18736546880946	3.26392832043844	5.58762914349801	6.18230764124055	5.35491545773044	6.11231680372421	6.50133771071085	6.01008918059003	2.63340435886752	5.48644647634974	5.99139036295239	1.70486810047989	2.79121851356624	6.52612482439426	6.2956688533934	5.21352205393967	7.26088557261049	3.84767488028633	3.79922746087743	7.90469844154328	4.15285048337893	7.1453457224395	6.63230596121099	3.67220195740814	5.56938185798746	7.87679412220369	7.83311447057335	6.08632397055243	8.43363496917995	5.90494667861631	2.69449372960191	2.55516101613884	1.82940749601196	6.48327459500295	2.60458540639471	2.81553007238899	6.04351542738735	3.24778418936876	7.20259283009351	3.69177504136926	1.67580847150052	3.45066221286108	3.21507869955772	6.67082989032647	5.64973528363579	7.62877928885992	3.92336457389093	6.01101888682802	6.444960145448	6.41542768843332	4.10087270317054	6.982960356792
"GOLGA8B"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"APOBEC3D"	2.91934659011094	5.22047735478484	6.53456626908758	5.40630723142307	5.60731675808971	3.38964024508269	6.54809629215793	4.15030622443472	5.37275939130142	6.77503962103542	5.89926383733932	6.13006301483235	5.81749284576399	6.65615099281848	5.56627697849025	5.7204412464302	5.5261659494831	5.10021489758984	5.93128993476009	6.00740506858078	5.38471987693023	5.64243208957397	5.94422965743469	5.05244276227003	4.66042722094091	4.94612072514138	6.40771193816982	6.24286134111742	5.84083891927606	6.06169418829958	6.60324735079771	5.73171329628596	8.14222281887368	6.26177445036726	3.67261672468747	6.08677899857793	5.92325802190632	6.41702712774776	6.18507937036116	6.92023455173917	9.62850114010712	5.34680331512399	1.72216358791135	5.03332929489154	5.15626754594518	6.37244541001485	5.26199968628601	4.20367912752356	6.38882535543322	5.72327147454013	5.20581647865027	7.300620512032	6.41534183340472	6.61002610294045	4.92507498938359	5.4405125084594	5.92845310702773	5.27410026109578	5.43066585905131	6.14490047459864	3.69088363716564	5.58246517997829	6.38041314388158	5.71613948016599
"ZNF783"	7.58651241530434	6.61382613470845	8.61583555404287	7.00886734209591	7.34400860088951	7.21643179442883	7.47981152221722	8.12788665736791	7.9445048447865	7.21999162122021	7.05255189606272	7.4519793298896	7.50417143942572	7.8377437872904	8.10223267140599	8.17422002949268	7.88483604456715	7.56858490466318	7.77735813474741	7.65295271971171	7.31660920801113	8.57633057641958	7.97796993703158	7.05532445575995	8.33143172988058	7.55701092085914	8.0249803149574	8.17404652197242	7.92961538720315	7.77584562736621	8.94247855286755	8.21660505506256	8.86454085097058	8.49666931271571	7.73516019793623	8.26059627884246	7.93624570843473	8.53808095826923	8.27139205179553	7.77258493342334	9.99819257187451	8.04325078465365	6.70735053292278	7.1297416164051	7.03125640992006	7.19733564971049	7.30825846775952	8.13509193982739	8.67839589540891	7.32644412669711	6.87516481039743	7.32123207925463	6.98039144176009	7.39129560225209	8.13618816122249	7.03824925625894	7.69997989074541	7.97960949836578	8.65205166504462	7.96693362701839	8.20983196883913	7.83480102127766	8.82681040974399	7.85923873863895
"SYNGAP1"	2.58272364220616	3.13754850229765	3.26393264316348	2.84809572382321	4.17353403318943	3.64201792265135	5.10466367626031	5.0508281161191	3.82131013775845	5.78464000709098	4.20070792049892	4.63558146359072	5.49849019413509	3.91317002620703	4.44164986915892	5.24657448510506	3.14833521708341	5.2853236202878	3.10313299849898	5.64126622071811	4.88528196578632	4.78320669453675	4.78273325348986	4.04135178921032	3.44301008817895	5.50933698392849	5.69091114174913	5.4543423185919	5.94582825439237	6.1775178877694	3.35434450715727	5.21646343482708	4.68646490765662	6.73224161918091	5.49596493280182	6.11784332746506	6.20633124777852	5.68046143071949	3.71652976759334	6.07817756197079	7.88562538162941	4.27155355803009	3.88162697066746	4.64803766071825	4.89507091184854	2.81973010775583	4.73623885024357	5.77302427706205	4.99388247929091	3.21648974302197	3.68100297250381	3.13665530772958	2.80406256629179	5.82565917686558	2.17928398104867	5.65832602950178	5.55744898275222	4.19485422315835	3.86707795115773	3.66928133539071	4.89455874587869	3.44969747600158	5.91394756066819	4.20343898651774
"FLJ45340"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"LOC100286909"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CLCN7"	7.77733708206286	7.19315130024599	7.63872292603314	7.32169235123045	7.15715020705361	8.67232098032368	7.63108682809871	8.46360885369288	7.58304778670718	7.99833523835041	7.63314582471712	8.0778700367268	6.85192623497095	7.65574378647207	8.06175969417149	7.93400273754251	7.9107246613511	7.9321744699709	7.27100223864377	8.4236941060485	7.62609020874514	8.02266733019401	7.81287657627173	7.78867786957706	7.64887647863493	7.49205512772989	7.9524429396939	7.88692713349657	8.7667335900614	8.17964301328752	8.05161752551621	8.61306239048917	8.9999757576491	8.8532078147883	8.55051520465471	8.5170573317463	7.87043448019485	8.40868684970283	7.9011891475454	8.43451934383057	9.05225502429029	8.21315044614841	7.75192290902939	7.41763043402903	7.41423805037014	7.89288007400214	8.49032334905499	8.76309332778389	7.69518852695444	7.29444064990905	7.62409097097953	7.13239855860579	7.69974904138769	7.9837472302948	7.17698679506579	7.23071588929827	7.33469328311959	7.5674415992394	7.5265470422455	7.29578071782891	7.92552894624412	7.78352000988604	7.8996634286039	8.20616403112606
"STARD9"	6.1330466251923	6.41147537812131	6.63660714204647	5.00284658511888	5.2316692984146	6.32778971593058	5.63058136767613	5.76454858458041	6.70024635874368	6.10119561035413	6.93180252315378	7.44479171550342	7.03184696678805	5.2086595746802	5.89936050040039	6.60553579756174	6.33932601980848	3.21208474807202	5.20921545130527	6.79265069558777	7.13855541122255	6.77578574994338	5.36964098786343	5.74782542444627	4.11310694829475	6.38095281579522	6.82701180484843	6.87738777969828	6.29173596075131	6.62572961796444	8.02659718655378	6.83407313972623	5.62539179011702	7.81031614193362	4.58610848590843	7.6564525047099	6.19175375415639	6.48087544382111	6.58243327606125	6.0019169964001	9.02383048980498	6.44831879091782	4.88095641447315	5.75187707688766	5.49908659432528	6.13869441084371	5.2966751288663	5.32664823606807	5.87412658994816	6.21841792472446	5.83815530473368	3.41846602615947	5.33879921485417	6.08905263379837	5.70812492197506	6.17264691067196	5.37057003703855	6.37051384549601	6.66453836977349	6.87953982095316	6.70671811564349	6.00840656095562	7.20435243869871	6.3477929678234
"HEXIM1"	8.01947677882721	7.85626637758461	7.59433291618409	8.4450399861567	8.73016937702594	8.50447453606827	7.82483380351598	9.24279188995306	8.48904425130022	7.97125807185355	8.48519604009043	8.29940578657599	6.72419253328425	8.16872605586099	8.34293165976115	9.0954295654968	8.75533198032226	9.30417561259006	8.82367839181681	9.28514864366222	9.24075031931848	9.42148025492996	8.92750306818562	8.62668420257726	9.21102185591626	8.76078757417525	8.87680520266837	9.06437617556096	9.25184954565321	9.21156593600036	9.29736718204221	9.55197772587895	9.23900938265899	9.76252841206749	8.80025947242455	9.72390446079056	8.87729706809609	9.2186937104832	9.07759789059703	9.26378285484549	7.97836307912873	8.7044745931819	8.40451391904266	8.20956910239863	8.69474112230704	9.27664195838662	8.64202695312595	8.76913566055013	8.60651352657553	7.56907123449792	7.94422556374752	7.94813678234151	7.92752581790973	8.53718531534003	9.30923083582119	8.6553396804031	8.6145928261535	8.82807009264511	9.07652541061544	9.21047604750443	8.60176966140331	9.01387868950532	9.70717800748313	8.49561115038106
"ANKRD23"	5.03323374361546	2.38379498962338	3.76778995304968	3.29408156931512	3.3330225144918	5.51332719693223	5.89191478936103	4.23015587065408	3.70741527309143	4.916907134494	3.7046079648621	3.46321505130731	2.75521243116152	4.0734404097665	3.87477143571884	5.09488329372286	5.30265779594442	3.12865149991735	2.60631871217461	3.30710511498157	2.25183976052284	5.58280573253686	3.98465040069798	3.60144173945616	5.77714929911925	5.10223058552578	2.69026751148071	7.10348258337856	3.94757284216852	4.81839243966693	5.31214150256212	5.64817931019302	4.9366281378454	6.26717129288058	6.04860354679736	6.12939905405555	5.97392723968324	5.47681141491496	6.06364573158265	6.31696773046987	7.29378138672915	6.34007913978727	4.93235585594498	3.14634472585193	5.18431987169333	6.31958965193687	4.13650536830938	5.24148718062244	4.26515557174712	3.96894568917978	2.8972395976064	2.6513211150573	5.28121400552409	3.98357105292306	5.26268867603421	2.25579074759331	2.21226680889845	3.73531362375373	4.01429472070941	4.93352227391058	5.54165462840046	4.32711063318859	3.72820373673813	4.92023897396791
"PLXNA3"	5.01745648116438	5.26411181741779	5.1351020911138	5.84680867854025	3.12897957212579	4.56125992288583	3.06884452955355	4.55108804434815	3.89166402117888	4.82568505821003	4.04348851107295	5.91086771511532	5.58087298647035	3.50366975908376	4.91556028525986	6.09430357018456	3.37625154768591	5.1471119896582	5.50680874920921	5.48509498719196	5.758481868674	4.18247585962117	2.44453192986633	2.82456401718866	5.82335444064884	5.19610327261168	4.62038855935431	4.9316539075636	5.52107485978967	3.81393089356861	4.19917289379906	3.71498733363465	2.16293613624671	5.616746347677	3.35546799134947	6.92548820487507	3.94262294951247	5.77413453090286	6.23089815386073	6.91363094279502	8.4963522226317	3.89706986985673	3.34924931288434	5.97025788791607	4.70035593287681	3.77013871625842	5.07176550894559	5.57939517630371	3.63317386055194	4.82278326691212	5.77482038381267	3.73747837202152	5.37144535329743	3.88374843569043	3.78410059065123	5.5490360994453	2.43554900774889	4.57467666689044	3.8760829616379	5.16690381010842	3.94478198944505	5.60703770773125	6.63149062321832	5.67377300376122
"C11orf21"	4.56021478201897	4.47560196766097	3.94416692581573	4.21213151592687	6.2617634447734	5.75472650575041	6.40431964078609	2.83378430948207	3.57824927806745	6.8583942340372	6.19912991764692	6.53093227074272	3.63865769337102	6.0714438725402	6.52293079306895	5.82514364667859	5.9312283873023	5.77488536717321	5.68723203298218	7.08226703285447	6.1066049275779	6.91130616649135	7.08845876576944	5.8979624655194	6.60386890066228	5.90025491422824	6.94490342316765	5.98062896038917	6.50024171440554	6.97205160821001	5.64831266494172	5.97326863901759	4.32653558967153	7.31624465836148	6.14642001604813	6.34978944017735	6.58890481872273	6.64692712641414	6.32831208373363	6.28638945768889	7.40282815424609	6.63842395970391	5.0006932760887	2.68613511463751	4.41636699796942	4.72119230482923	2.37394504307911	3.40072074770685	5.04179659044061	5.29395321899012	6.14280020960124	3.87901996216095	2.78211601245104	6.3888160794665	6.04456795375208	4.86272172804192	5.63518217989664	5.54302663764497	4.3033826483711	6.41305257358927	6.61244949618795	6.63568844361338	4.57050526290097	4.86417182085228
"CACNB1"	3.19393235629959	2.56164136421442	3.68544222731192	3.49203711459793	2.87734249882142	4.34530485590263	3.42003284395721	3.78544524385859	4.91200316253668	3.6953163798332	4.91762328847712	5.30501293536202	3.72157020643534	3.49146540234179	3.52835340319981	5.17457820043409	4.00021216741907	4.36225027471399	2.76324705867354	2.60700330401721	3.57615479451178	3.82099340646893	3.26037947265584	5.14096784176087	2.92150645872677	3.51827861237034	5.79258826051052	7.36685953503895	4.89551715819768	5.22009428721486	5.63224062733861	5.86842694083596	6.09739548097379	5.01547840984305	5.64809976346419	4.26401694620271	3.82690807466148	5.64229024847732	3.75898326620297	7.07951225964363	7.6097575687201	6.16440881347807	4.23466637422434	3.69164218521482	3.58956885637348	3.02364131227354	2.66844393308866	5.58940474079184	5.19588426219035	3.36466033866372	5.38701544243359	5.15659834672338	5.60953092556348	4.8539866226292	2.85571392062171	3.12477494687632	3.06123272307643	6.00920436213507	3.38586794473433	4.06539292086112	5.15062509434573	4.69242803840388	3.5146360176681	4.44253418406426
"EHBP1L1"	6.64298504079653	6.7903761078846	6.36070798158166	7.33925590754355	7.86057160018615	9.18064631423375	6.89051466689927	9.03658095142835	8.02582593006105	6.85606110919697	8.08698401395495	8.14893067027799	7.86496630330724	8.29751605081462	8.57358800335745	9.39321714528224	8.78278992050187	8.41977383980426	6.94251417124547	8.82233277640426	8.55135494430671	7.47441581377423	8.0356177019011	8.06878912421328	8.12713165268449	7.75841310826632	8.81072581597706	9.01400889062347	9.3406177573829	8.14670731736678	9.08917718456923	9.79177183558748	8.44726187487602	9.54361241790857	8.03495307721723	9.01635887104913	8.60749890782428	9.23270851608542	9.28940155487694	9.48891467309883	8.94747533722882	7.35439292600593	7.75624227755528	6.92141295690737	8.27329810244872	8.13069486696642	8.61724017106163	8.74718362286425	7.92113183292935	7.17792649516529	8.1332720200259	7.69279675162446	8.20370082268153	7.78518987069441	7.3084722917065	7.9825965958792	7.76923398126223	8.73285394185325	8.90003991181209	8.67662213184308	9.00918884975481	8.71612843999297	8.8670811325543	9.12136664983134
"RAPGEF3"	4.95513779737033	1.87132989774567	3.46247719153382	3.3658002691911	3.02862408230058	5.07354322702865	3.95236348771977	3.06122539339328	2.71462098067392	3.15984680568696	3.88903891028084	5.54629460905996	3.48761706167745	3.29118836619727	5.95550399891044	3.56929691411982	2.38531622106593	4.37618665871905	3.16598343309123	3.55144798182657	3.24746557822811	5.89497296238951	4.49034336726346	3.21124739745394	2.93955501703758	2.98150249251189	5.14691085559217	3.42034756352549	3.65274489404011	3.47669584180745	6.90900479260385	3.37852926817496	6.58245127911923	3.42434905325189	3.85062346949948	3.50221721659851	3.87716720141569	3.50948255376343	4.00253686313984	4.30046694191394	8.14732118262703	3.85923198900149	2.51750533047064	2.35325392786634	2.59119579642823	5.53877107161305	3.49430456490837	5.72502651755148	4.04705025862041	2.75347510781424	3.35483118161038	2.94240227514066	4.25842754399727	4.24923410698569	2.82264565066374	3.02433561378647	2.60417127793743	3.21496017937871	3.65959115294776	5.56966709309127	3.95704411953973	3.16656697438995	3.47482917077315	2.99032562740429
"RHPN1"	3.49835939870691	5.6726770127097	3.41869108700153	4.86389413127032	2.88283892876932	5.01151290086582	6.166471027291	4.60726250900485	6.1048053092677	5.61114144756894	4.48756575011343	6.23412152477932	5.05695257127789	4.53181704317587	5.74119831648056	4.52639940096086	3.34021919303494	3.48415629403685	5.26082047468425	4.07600908992218	3.20692470994134	4.90347272427975	4.82043644618823	3.48669413739425	3.38129274357019	5.61362177676355	5.5361530944177	5.33252955077531	6.30514505907876	6.65768552926141	4.13599352557921	3.56148724280848	6.08248964862675	6.24595342989666	5.98152100720158	5.76091870857709	6.12733861484939	5.50233174119177	6.23370557261785	6.76998094930769	8.25126049299336	4.54341996379656	5.2139119091333	5.40359029873995	5.32434315412495	5.78557191345559	3.28743398142583	5.20318355899135	5.33917018866515	4.59294001488958	4.32361442656968	3.59158919272617	6.53143554218375	6.26255914662204	4.65989203709077	4.74768742330066	4.05045372763066	5.64843970051927	5.5460081679329	4.72672647001297	5.45073065273426	4.05250769797284	4.08220631737272	4.32953051812946
"PLCB2"	4.930757324713	3.54264220800543	4.16280488052111	5.3319894232703	5.1126676252035	4.81862021368212	4.98872670985243	6.54743925187508	4.16869404446925	4.35287328714815	3.83140441096668	6.14661089170031	5.36055003444111	5.52486813952159	6.13652698620271	6.78053399561663	5.01581628788855	5.98278180737195	4.71156539804574	6.35636655594585	3.52180323585405	6.51293388577232	5.18086244696254	4.0701967335551	4.28290748777012	5.26960363519752	5.76804694508175	6.21949201304826	7.35809680231942	6.71984571776387	6.67403719975904	6.10805321110308	5.72771788956983	7.04402525448311	6.31795981600355	6.83525494831666	6.06140026341819	6.42637455910888	6.49638950145269	6.59922305849929	4.71228566845574	6.51744356442705	6.00678038915336	5.79792315813422	4.0170075054904	3.87723217781715	5.77632504838073	4.66424855220844	6.03474581262789	6.05303308263779	6.09568647669353	3.12595477802828	4.41036986262855	6.42924218007077	3.33509078428476	2.5797888346869	5.43750796513252	6.41396872063751	6.03741390730831	6.13497611820184	5.8873158997536	6.02595565883013	5.4109928625585	6.23768079542675
"ENO3"	2.5341954008465	1.76292419815706	5.62006543462712	1.90076460267516	5.48748676011402	3.77496310216728	3.28182637249055	3.58054623959947	5.46116638038255	4.15550294840114	5.52698464750932	3.99259106292187	3.11036716887453	2.96186139436424	5.13813487877739	3.06935433036749	1.57570870027858	4.15075454329503	2.64387810171449	4.83999998767361	4.93739416726601	5.05641605301976	4.49600721022226	3.616981208087	5.79945882628922	3.77840729530422	6.65496779934029	7.54573645450733	2.62782515582602	6.14365902652523	3.48334289856263	2.52618229590341	3.03065548935787	5.930655424983	4.65836647505141	6.42849894560038	2.86753480186775	5.10755450734108	2.90114893102122	6.79272012502159	9.90800753437121	4.90974051549888	4.99605171290738	3.88626075668663	5.84255210528681	2.91092627088427	2.91881554735187	5.20986239505742	3.41692895396325	5.05140906791294	2.26940588662523	2.10436434000071	2.62487709301908	4.00045356964249	3.13171212556702	3.07694704971831	5.00529540032148	5.33350965239846	3.73789466780053	3.33602557322866	2.71897307445359	3.96175417963579	3.83068540612549	6.38428650492736
"DPEP2"	9.52817576081905	6.09680551172277	4.87824640828394	7.39988622857371	5.81424085918279	8.02439677909895	7.7305344936279	6.42299030676061	7.13232858396323	7.5316777024392	5.81022926557936	8.27607640720291	6.30141416669025	6.83269878732172	7.88374593634365	8.25671087567792	6.52103133798012	7.42184178817118	6.97714665741188	7.91057413744356	4.72270916939741	7.72242658576571	9.1496986949652	6.7247270397176	6.92535463743151	7.46764200902475	7.92029843928299	8.05342000749335	9.25368735646717	9.03755380674779	7.4832752293381	7.30313217710778	9.06424140920865	7.83369193385463	7.94999678947354	10.3629886134808	6.75001008048947	7.4120201946929	7.94641324817975	8.00479983138465	10.6118999143827	8.4348122241834	6.96122743146903	6.8720209491107	6.46782639348267	4.61275623002138	5.66163149447735	8.92637170937558	7.97084056093076	6.25613795890128	4.25109866822025	7.2305051647782	6.87584944490343	6.28481472461111	7.28305236019888	5.85813081012328	6.41734459322889	6.59099195775666	4.66448820014877	7.43126961268429	7.51674419873988	6.62136736324528	6.62512649367913	7.6680994749363
"GLT25D1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"LOC339483"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
