"V1"	"CTSP.ACY5"
"SLC31A1"	"SLC31A1"	1.78503749180589
"SRGN"	"SRGN"	2.31589438650804
"CD63"	"CD63"	2.175493609265
"DGCR2"	"DGCR2"	-0.771239669183611
"FAM127A"	"FAM127A"	1.0270218394534
"NCAPH2"	"NCAPH2"	0.149574128537615
"RPL11"	"RPL11"	0.070145661175671
"LOC389787"	"LOC389787"	-0.599061308726719
"SPRY2"	"SPRY2"	-0.305904893577636
"TLR2"	"TLR2"	2.06408859132861
"FPR3"	"FPR3"	2.14485447081413
"ATP1B1"	"ATP1B1"	-0.123081084437063
"LOC100130289"	"LOC100130289"	0.74508649638702
"FCGR1C"	"FCGR1C"	1.35422797103515
"APOL4"	"APOL4"	0.457127485502237
"APOC1"	"APOC1"	2.07737969583048
"RUNX2"	"RUNX2"	0.964295959714633
"NPTX2"	"NPTX2"	0.0373420805067547
"IGFBP4"	"IGFBP4"	1.64732202479292
"SNX10"	"SNX10"	1.94745189287124
"KLRD1"	"KLRD1"	1.99230404487633
"TNFRSF1A"	"TNFRSF1A"	1.29458312092385
"RARRES3"	"RARRES3"	0.265864982350106
"JAK2"	"JAK2"	-0.520433943916192
"FZD2"	"FZD2"	1.6971050171567
"C14orf4"	"C14orf4"	1.41840959012763
"RN7SK"	"RN7SK"	0.604860551078513
"ITGA4"	"ITGA4"	-0.0040044969961361
"SHE"	"SHE"	0.647353531541744
"ANKRD22"	"ANKRD22"	0.903041287107645
"ATP2B4"	"ATP2B4"	0.395757596136609
"TSPAN2"	"TSPAN2"	1.62045022465242
"KLRC1"	"KLRC1"	1.96990726134241
"HLA.G"	"HLA.G"	-0.278552620369011
"LRPAP1"	"LRPAP1"	0.624918303019657
"NEFH"	"NEFH"	0.69862451629883
"MT1F"	"MT1F"	2.24227019669554
"SNRPG"	"SNRPG"	0.635412636508029
"FCGR3A"	"FCGR3A"	1.56806902303242
"FXYD1"	"FXYD1"	0.716782977373505
"ANXA6"	"ANXA6"	1.05087894234717
"GABARAPL1"	"GABARAPL1"	1.77680134513765
"FASLG"	"FASLG"	0.647192157872397
"C16orf14"	"C16orf14"	0.290706125262923
"ACADS"	"ACADS"	0.0222025263757419
"ME3"	"ME3"	1.16542926337976
"PRMT1"	"PRMT1"	-0.517781051855733
"FCGR1B"	"FCGR1B"	1.4015621997309
"AMZ2"	"AMZ2"	-0.226142762154272
"CXCL11"	"CXCL11"	0.138379753168925
"TK2"	"TK2"	0.938617593754601
"MS4A6A"	"MS4A6A"	0.740748434956606
"KCNQ1"	"KCNQ1"	0.837437119573451
"ULBP2"	"ULBP2"	1.57646659428703
"PTMS"	"PTMS"	0.780819359673617
"RUSC1"	"RUSC1"	0.114541891161173
"GZMH"	"GZMH"	1.34264581413135
"EFHD2"	"EFHD2"	0.963566615939496
"NEXN"	"NEXN"	2.01867029760467
"FYN"	"FYN"	-0.0175948685754557
"LARP6"	"LARP6"	2.0615782706066
"STOM"	"STOM"	1.9094001717316
"CACNA2D4"	"CACNA2D4"	0.793542989682392
"CNIH4"	"CNIH4"	1.83034719741694
"WTIP"	"WTIP"	0.730147095886422
"INMT"	"INMT"	0.0697963454922869
"LGMN"	"LGMN"	-0.0312812995980954
"CD302"	"CD302"	1.41433825205501
"RAB34"	"RAB34"	2.22082784849103
"TSPAN14"	"TSPAN14"	0.30147571075692
"NINJ1"	"NINJ1"	1.34732391663873
"CDC14B"	"CDC14B"	0.897981331447219
"GIMAP4"	"GIMAP4"	0.10213359814599
"BLVRB"	"BLVRB"	1.3860671999069
"LAP3"	"LAP3"	1.15581455618124
"CD2"	"CD2"	-0.158956370880533
"RNU2.2"	"RNU2.2"	-0.67537608816271
"FMO3"	"FMO3"	-0.215703774975118
"TMEM14B"	"TMEM14B"	0.183021982506707
"GIMAP1"	"GIMAP1"	0.658410175611089
"C16orf54"	"C16orf54"	0.0389490592792259
"S100A4"	"S100A4"	1.81230538123761
"SECTM1"	"SECTM1"	0.932576239464465
"MS4A4A"	"MS4A4A"	1.79683538286302
"ZNF80"	"ZNF80"	0.812250480726984
"CCRK"	"CCRK"	0.117271421729029
"GZMA"	"GZMA"	0.88462567225698
"GATA3"	"GATA3"	-0.0387733893298486
"FMO2"	"FMO2"	0.391626951904073
"LDOC1L"	"LDOC1L"	0.791579549006249
"KLHDC7B"	"KLHDC7B"	-0.387493805955398
"LILRA6"	"LILRA6"	0.677992216697591
"EOMES"	"EOMES"	0.191160044272527
"APH1A"	"APH1A"	-0.857472222132063
"FAM46A"	"FAM46A"	0.72278123828793
"GSTO1"	"GSTO1"	2.13329174490433
"RGS3"	"RGS3"	1.32198616212293
"CHST12"	"CHST12"	0.0125492876718569
"B2M"	"B2M"	0.172225794667451
"MRPL1"	"MRPL1"	0.716827594116438
"CLIP4"	"CLIP4"	0.462895856929421
"CCL8"	"CCL8"	0.924322476870089
"SAT1"	"SAT1"	1.51299108646415
