"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"State"	"MaxFC"	"InitialState"
"RLN2"	"RLN2"	0.200793389546819	0.0173956924092865	-0.465613069326496	0.376866338971972	0.120717109645727	-0.43345027851897	"S01"	0.376866338971972	"IS04"
"NKG7"	"NKG7"	-0.580274848440855	-0.896667535339045	-0.182726587309306	-1.0172763226102	0.381402514891502	1.5152605538978	"S02"	1.5152605538978	"IS06"
"CTSW"	"CTSW"	-1.06286383800549	-0.0366647215486208	-0.418409104264926	-1.02091099440706	0.354186048002601	1.1777104128017	"S02"	1.1777104128017	"IS06"
"IRF1"	"IRF1"	-0.977091641236068	-0.0158390884351214	-0.191046981887122	-1.37595121915453	0.741406613590944	1.13773426371065	"S02"	1.13773426371065	"IS06"
"PSMB9"	"PSMB9"	-0.516126497800708	-0.412928790004224	-0.6828208465085	-0.990334592692065	0.561508427534421	1.1046152581281	"S02"	1.1046152581281	"IS06"
"IL15RA"	"IL15RA"	-0.969042044170434	-0.0562396629096282	-0.781348740478858	-0.935102054604653	0.572577056147812	0.987423244483415	"S02"	0.987423244483415	"IS06"
"CD96"	"CD96"	0.0844470125155818	-0.329368724414917	0.035015599917155	-0.976202261423524	0.189319065298614	0.952398880052671	"S02"	0.952398880052671	"IS06"
"LIME1"	"LIME1"	0.48884106613629	0.135497920810608	-0.822673320443148	-0.941604608836128	-0.198540217522534	0.904024139173367	"S02"	0.904024139173367	"IS06"
"HLA.A"	"HLA.A"	-0.370718911197811	0.0552160045041857	-0.299920196212171	-0.818976053402711	0.0894391742034748	0.847844049329849	"S02"	0.847844049329849	"IS06"
"AOAH"	"AOAH"	-0.156832283705547	0.239602755553394	0.155302296435309	-1.25522784602213	0.386467307413962	0.748935819053946	"S02"	0.748935819053946	"IS06"
"TFEC"	"TFEC"	-0.95379423295419	0.305921713235699	0.167799358842969	-0.949697821431653	0.400969144063077	0.696572628055225	"S02"	0.696572628055225	"IS06"
"LILRB4"	"LILRB4"	0.0197612391703526	0.120102049821757	0.0309972601813141	-0.972265924914226	0.218371805454846	0.648779240424276	"S02"	0.648779240424276	"IS06"
"APOBEC3H"	"APOBEC3H"	0.0899430825398832	0.25300426702877	-0.943071937075418	-1.09952510324178	0.489010982193629	0.639233601045181	"S02"	0.639233601045181	"IS06"
