"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"State"	"MaxFC"	"InitialState"
"KCNN3"	"KCNN3"	0.134496749815552	-0.0261046878571109	0.00455577099751812	0.00609881373294966	-0.126232797310507	0.0333803642716789	-0.0987936098498455	0.0219900824662435	0.272410959515433	"S02"	0.272410959515433	"IS09"
"IL12B"	"IL12B"	-0.312002982087463	0.131925780860382	-0.0524802681071182	0.0114888597271109	-0.0406984194432989	0.118062032054313	-0.091356226088161	0.0626151994740691	0.142645808022176	"S02"	0.142645808022176	"IS09"
"MYOCD"	"MYOCD"	0.072313163575701	-0.101285133019725	-0.0376122004332646	1.80293958787608	-0.429722409798644	-0.201342891613224	-0.145669868499718	-0.148400344354926	-0.0575072467524356	"S03"	1.80293958787608	"IS04"
"PPP1R12B"	"PPP1R12B"	0.000351116965535008	0.0578983237861695	-0.146720411571181	1.5621683114408	-0.335159850457529	-0.280930912771817	-0.166674930301766	-0.105119940024504	-0.00719901335623108	"S03"	1.5621683114408	"IS04"
"NR4A3"	"NR4A3"	0.192593194247801	-0.0482452865317085	-0.200991505354218	1.3426568882375	-0.369648773445008	-0.20671718453013	-0.133522527321192	-0.096131000140881	0.0903317087377965	"S03"	1.3426568882375	"IS04"
"VIP"	"VIP"	0.0802478780122265	-0.0452130274945209	0.0711040023660074	1.33656116815214	-0.242396758983683	-0.308155714525356	0.0494998566910408	-0.168481831046956	0.235836922147175	"S03"	1.33656116815214	"IS04"
"FAM180B"	"FAM180B"	0.105061239682704	0.0729762412912836	-0.0306397411612608	1.27843058814281	-0.246335884162963	-0.350301122086674	-0.0198033887425683	-0.124384509239528	0.00540663676518017	"S03"	1.27843058814281	"IS04"
"GPR182"	"GPR182"	0.515191565741119	0.0512124952529376	-0.0150978344044635	1.25161737215253	-0.478760003274874	-0.361638087417987	-0.148375995481406	-0.079788929725883	0.166135927974673	"S03"	1.25161737215253	"IS04"
"PDE2A"	"PDE2A"	-0.158504533382187	-0.0861692145587726	-0.00524174331233295	1.23768414355264	-0.121860577284652	-0.184282709678029	-0.0974103321453996	-0.136928204562552	0.0267794890299065	"S03"	1.23768414355264	"IS04"
"ACKR1"	"ACKR1"	0.427828035190936	-0.068983685955639	-0.0630838070313736	1.10323408183187	-0.614466312206825	-0.120833143524708	-0.101116352489824	0.124108788028131	-0.201917559156116	"S03"	1.10323408183187	"IS04"
"STAB2"	"STAB2"	0.344969918279687	0.346496740153401	0.071550784064326	1.01729471369186	-0.361567822614528	-0.432138314472214	-0.12114743617981	-0.119357202635501	0.152401855804475	"S03"	1.01729471369186	"IS04"
"GPM6A"	"GPM6A"	-0.0568030092749871	-0.112364978340668	-0.0834077987665711	0.976217378235789	-0.0873763234029251	-0.172125763644926	-0.0580317195643895	-0.154325083803076	0.364563106394744	"S03"	0.976217378235789	"IS04"
"SCN11A"	"SCN11A"	0.244417236428354	0.286008059900006	0.194283729215502	0.940496701642366	-0.299243729061568	-0.471962509241388	0.0307373583704408	-0.123777424505414	0.623643830741945	"S03"	0.940496701642366	"IS04"
"CNR1"	"CNR1"	0.491036168371035	0.113103611155971	0.206884177902481	0.914860221050444	-0.480181819688863	-0.338028695182161	-0.117556950121071	-0.0673205030999362	0.725622690912676	"S03"	0.914860221050444	"IS04"
"NIPSNAP3B"	"NIPSNAP3B"	0.0323078632291633	0.19006801980919	0.0086610238396687	0.893823545904449	-0.184763879376091	-0.383883605571648	0.00677797690695899	-0.0934470154615909	0.614362750137283	"S03"	0.893823545904449	"IS04"
"ABCD2"	"ABCD2"	0.430263434657645	0.0697916980072851	-0.0373246665364333	0.857543835709014	-0.946300721049127	-0.155598566670104	-0.308184344475559	0.598706700332234	0.0729332828151952	"S03"	0.857543835709014	"IS04"
"SLC24A4"	"SLC24A4"	0.487861102557899	0.0599194872376833	0.295636866625549	0.825840944545643	-0.385914819598784	-0.370528340469036	-0.0720479769731039	-0.042319068313482	0.379615081179002	"S03"	0.825840944545643	"IS04"
"KCNS2"	"KCNS2"	0.299943502848342	0.0798235685810197	-0.225935364334751	0.817039594574077	-0.442282839977734	-0.223979960118962	-0.139133302959377	0.110636448222699	0.25392125773076	"S03"	0.817039594574077	"IS04"
"GOLGA8R"	"GOLGA8R"	0.211385599266028	0.773069035777558	0.0189400991978074	0.810942258348551	-0.298235841017824	-0.613631380832793	-0.139505546064626	-0.0764767584373078	0.121442792892995	"S03"	0.810942258348551	"IS04"
"CLEC4G"	"CLEC4G"	0.234020330577311	-0.12908264991855	0.170563608847953	0.807689982815506	-0.448890365177277	-0.119448955496846	0.027181434409926	0.16286005053649	-0.0625969272599868	"S03"	0.807689982815506	"IS04"
"CLEC4M"	"CLEC4M"	0.207816705344838	0.301840369790397	0.222367616655295	0.781212692331631	-0.259854734839946	-0.421494999518729	-0.115061302742104	-0.0258978424019907	0.072272825430981	"S03"	0.781212692331631	"IS04"
"TEKT3"	"TEKT3"	0.223784744778659	0.222843578230256	0.0804804751027831	0.779527556634428	-0.271947477347369	-0.277694774576041	0.30741605235125	-0.154206495362915	0.0961149623927148	"S03"	0.779527556634428	"IS04"
"CHRDL2"	"CHRDL2"	0.236898611029471	-0.179331101758687	0.0810707526532917	0.778883630917781	-0.354077317560044	-0.065361256088656	0.191059114585199	0.0273789412700323	-0.0785994525136642	"S03"	0.778883630917781	"IS04"
"CMTM2"	"CMTM2"	-0.0461906451242218	0.0741345640044805	-0.100701372942995	0.73252845335092	-0.276943937262911	-0.155659347330197	0.251720823465404	0.0774941422531124	0.0305275488352363	"S03"	0.73252845335092	"IS04"
"MUSK"	"MUSK"	0.639526840889835	0.10139671329952	0.167487363233363	0.722226108227345	-0.40250362324245	-0.339986485411317	-0.0357435300987837	-0.0583070437218457	0.0108446225853525	"S03"	0.722226108227345	"IS04"
"HPGDS"	"HPGDS"	0.0264519242498481	-0.0828116544057621	-0.0943371543067183	0.712011799345241	-0.240463559298199	-0.0714067555430931	-0.116302297380163	0.0788253056992701	-0.0831984967645901	"S03"	0.712011799345241	"IS04"
"ZNF781"	"ZNF781"	0.144688990352615	0.200640094054301	0.171693576447346	0.694018908237788	-0.278085169439377	-0.309654423951727	0.686380536052415	-0.0975385666316616	0.261158108219358	"S03"	0.694018908237788	"IS04"
"CD5L"	"CD5L"	0.302243347932725	0.0199444665911891	0.202165621166218	0.659027698199317	-0.359858181561413	-0.258741026529414	0.0649368945343663	0.0973211393569832	0.0424083885022344	"S03"	0.659027698199317	"IS04"
"MAP3K7CL"	"MAP3K7CL"	0.139157715047466	0.102613460793907	0.080825253406475	0.48726261177531	-0.27713494756294	-0.219782197364209	-0.0272477970449372	0.132576574734944	0.0602379243810632	"S03"	0.48726261177531	"IS04"
"LILRA1"	"LILRA1"	-0.0789158592008532	-0.028820100922356	0.0264557918593738	0.466207608567773	-0.169883104546861	0.0776431624860135	-0.0668876676333073	-0.01301211353831	-0.0725825119920757	"S03"	0.466207608567773	"IS04"
"CFP"	"CFP"	-0.0763994142861171	0.111910660406714	0.0430415499256123	0.336876117456126	-0.206920825720276	0.126240886716614	-0.0398255503700114	-0.0591208490219058	0.0520417076421307	"S03"	0.336876117456126	"IS04"
"CD33"	"CD33"	-0.187972143287739	-0.0681294040585125	-0.0765247759638551	0.302940481095098	0.268768405446877	-0.169782008053876	-0.0511550108361406	-0.140942258310585	-0.0170312895818743	"S03"	0.302940481095098	"IS04"
"ITM2A"	"ITM2A"	-0.104483040357593	0.108112930687927	-0.0733501180179952	0.262199763505245	-0.350839111563715	0.0969483392600547	-0.117497162397823	0.208957960641589	0.241096053421289	"S03"	0.262199763505245	"IS04"
"BHLHE22"	"BHLHE22"	0.135909773260567	-0.015754475874502	0.0610707146251139	0.246789840713624	-0.348135036515789	0.0132586599302101	0.0555652241480003	0.170108150921848	0.187183984498454	"S03"	0.246789840713624	"IS04"
"ABCB11"	"ABCB11"	0.220076694420894	0.08350127221347	0.00951495955113656	0.246451807027486	-0.131250541635763	-0.130061929112476	-0.02491826936522	-0.0370780502654966	0.00562535388779737	"S03"	0.246451807027486	"IS04"
"ITGAX"	"ITGAX"	-0.00549284498775549	-0.0106176455497159	0.0116913466659566	0.165408479733973	-0.0203665783324417	0.00711453401964784	-0.0106023784685063	-0.0726867300190589	0.112265199334559	"S03"	0.165408479733973	"IS04"
"GAS7"	"GAS7"	-0.112083921262054	0.0522800171436121	-0.0963446692168185	0.122554240700429	-0.0866813316593475	0.0200410491012731	-0.0943464112334016	0.0991094020416147	-0.00922195064435784	"S03"	0.122554240700429	"IS04"
"PEX1"	"PEX1"	-0.0581641337796162	0.783135959628579	-0.0626886264045741	-0.155041081427758	0.016112378302015	-0.358289757808467	-0.0724498174927673	-0.0334557313376049	0.0843588370596216	"S04"	0.783135959628579	"IS02"
"FAM153C"	"FAM153C"	-0.0103300486155073	0.770939447216188	0.333848957062573	-0.0391344907882923	-0.0667190742896884	-0.336524671309127	0.0963936219435538	-0.140700520878266	0.252916646278767	"S04"	0.770939447216188	"IS02"
"IKBKB"	"IKBKB"	0.000791483040740509	0.755447514583297	0.0859301276666184	-0.20066329299303	-0.011667678305994	-0.380690156463692	0.0896841579132876	0.00996304441213122	-0.130073875533259	"S04"	0.755447514583297	"IS02"
"SHOX"	"SHOX"	0.0479427003842861	0.677528829370442	0.502146651030593	0.0660730530565856	-0.0749375634638628	-0.455564547772095	0.362347572616752	-0.11596476751269	0.252871924169208	"S04"	0.677528829370442	"IS02"
"ZNF675"	"ZNF675"	-0.0260229190607934	0.676483855464373	-0.0402075454810943	-0.194492444497109	-0.0677272981822933	-0.243642075556222	-0.111221308855098	-0.0358841997498161	0.524746696624597	"S04"	0.676483855464373	"IS02"
"ZNF44"	"ZNF44"	0.0543677034707545	0.649333877021084	0.0252042723927483	-0.0371310974822591	-0.0799624974420937	-0.260770023548212	0.00992978619675159	-0.0849495849047377	0.0831297270391067	"S04"	0.649333877021084	"IS02"
"TUBD1"	"TUBD1"	-0.0283330043059399	0.596220681021929	0.187888714354453	-0.122242962811767	-0.0667959419655881	-0.304604427905827	0.0757654059601097	0.0197012957634306	0.220421219615393	"S04"	0.596220681021929	"IS02"
"C2CD5"	"C2CD5"	0.00260270199481287	0.595414139680472	0.232648390298807	0.074065003371339	-0.061118338452082	-0.294118655442477	-0.0872575449209497	-0.103485866922325	0.235094154953582	"S04"	0.595414139680472	"IS02"
"LZTR1"	"LZTR1"	-0.0211309018459148	0.580100296199364	0.111433123649922	0.0874078995749547	-0.094217065226213	-0.460415737641282	0.324178683823183	0.0577922512073441	0.332710547179496	"S04"	0.580100296199364	"IS02"
"MLANA"	"MLANA"	0.029514401157696	0.547386529845378	0.0890540800826412	0.061172074254472	-0.089507847138237	-0.323518619477756	-0.241692755516365	0.0389147447470027	0.113039743091282	"S04"	0.547386529845378	"IS02"
"STAG3"	"STAG3"	0.525067253220035	0.532813353204618	0.0547105993662251	0.136691805846975	-0.379499677546985	-0.662396973924682	0.0948908156506872	0.259470747715279	0.494841602406864	"S04"	0.532813353204618	"IS02"
"EPB42"	"EPB42"	0.0980268864378767	0.482354609210451	0.365789200671027	0.481332765186226	-0.0881807544708011	-0.444511483882215	-0.0646924897897689	-0.120338627099912	0.0121579115066608	"S04"	0.482354609210451	"IS02"
"MMP21"	"MMP21"	0.133711667529817	0.481803988104136	0.22428000535478	0.450638744203591	-0.206023211723606	-0.362913799298955	-0.0350219859489488	-0.0771172887897256	0.246679282710831	"S04"	0.481803988104136	"IS02"
"PYROXD1"	"PYROXD1"	0.00785499151834813	0.464308044184945	0.0569622395261181	-0.0341502046904263	-0.0355800903721836	-0.15840028842454	-0.123395874884796	-0.0656630392294301	-0.0116685428463662	"S04"	0.464308044184945	"IS02"
"KDM8"	"KDM8"	0.0702337278688211	0.438047373259363	0.0270400262018171	-0.0179409593426569	-0.100780830753265	-0.144269256881029	-0.0765830454948954	-0.0676866328608202	0.214536991892056	"S04"	0.438047373259363	"IS02"
"BORCS8.MEF2B"	"BORCS8.MEF2B"	0.211703483985528	0.401696663862223	-0.090024754447628	-0.00658860454459955	-0.155654886379946	-0.266810720301065	-0.0480474307188725	0.0602857455390185	0.15156736005048	"S04"	0.401696663862223	"IS02"
"PASK"	"PASK"	0.167572686784906	0.371056284963838	0.217518802991712	-0.425456855687461	-0.0626986825256328	-0.436579645228513	0.0403354969673944	0.281912242691474	0.362437424622534	"S04"	0.371056284963838	"IS02"
"NEIL2"	"NEIL2"	-0.109337698053712	0.36192016019859	0.148055253078167	-0.0188151635437048	0.0265097657933712	-0.120574163840031	-0.141567656158721	-0.0567953959498445	-0.00304390741022067	"S04"	0.36192016019859	"IS02"
"MAGEB10"	"MAGEB10"	-0.0767336141994191	0.341112876476936	0.331537819853106	-0.105150303666398	-0.0570999741264232	-0.100428878738554	0.116846490396095	-0.023465803294929	0.15690555489263	"S04"	0.341112876476936	"IS02"
"RGPD1"	"RGPD1"	0.192363768274005	0.338749528525561	0.28713075720911	-0.183208213836581	-0.0961419998269564	-0.212581546862214	0.200397597810308	-0.0308731989543016	0.270904179465852	"S04"	0.338749528525561	"IS02"
"FAM133B"	"FAM133B"	-0.0786846933752713	0.332626139910605	0.0881388622315232	-0.0438495271643385	0.00922811492787718	-0.204200868940737	-0.0181937706546596	0.00555969905302894	0.266113534402849	"S04"	0.332626139910605	"IS02"
"CNTNAP1"	"CNTNAP1"	0.114832223462943	0.311108485679255	-0.00159673673635886	0.232420068705641	-0.171673686297931	-0.215498783952096	0.0205742933796074	-0.000792773451123205	0.205634558627543	"S04"	0.311108485679255	"IS02"
"NSMCE4A"	"NSMCE4A"	-0.0771599268586643	0.304899119310844	0.237390936920198	-0.012526007316623	0.0182089795904812	-0.132253050608594	0.174162633522296	-0.09423441216606	0.0659322819379999	"S04"	0.304899119310844	"IS02"
"GPRIN3"	"GPRIN3"	-0.005645930243439	0.271948867263227	0.0174926887727854	0.0264994750959893	-0.156021109807432	-0.0412295731593144	-0.096176391047115	0.0754091548940055	-0.0394942999230475	"S04"	0.271948867263227	"IS02"
"SASH3"	"SASH3"	0.726702894600557	-0.0601145928583887	0.0264781587171009	0.189535540071627	-1.04580825113641	0.0297166500070764	-0.055873310966855	0.749236012429945	-0.101763998658153	"S05"	0.749236012429945	"IS08"
"CCL19"	"CCL19"	0.225684211516839	0.0339348326715792	-0.114271801399448	0.325710468572166	-0.809723126024458	0.0492007338142295	-0.104013956421761	0.670546966894041	-0.0838605127937559	"S05"	0.670546966894041	"IS08"
"LTB"	"LTB"	0.276499374078276	-0.090459596689895	0.184664493873641	-0.0592114259621375	-0.786242661740566	0.150335921636804	0.335055609958297	0.663314471912763	0.0162327274113619	"S05"	0.663314471912763	"IS08"
"WDFY4"	"WDFY4"	0.299658587162736	0.0942729718647101	0.181628841669952	0.192108363319424	-0.933197742284615	0.115652260769185	0.17833445866542	0.635108086757469	0.0871551419372674	"S05"	0.635108086757469	"IS08"
"CCR7"	"CCR7"	0.284738360233728	0.219008641471894	0.0765132199509913	0.178888392340277	-0.951876089434662	0.109111278997786	0.0832422048397409	0.617474480271763	0.198913703785476	"S05"	0.617474480271763	"IS08"
"EOMES"	"EOMES"	0.423609979270033	0.160059704233216	-0.0299021415936498	0.112861374484944	-0.761356773744849	-0.0837612029571583	-0.0319915972222868	0.585835179484948	0.0951655566640682	"S05"	0.585835179484948	"IS08"
"CLECL1"	"CLECL1"	0.55506498131552	0.035617476143566	0.0517504479868492	0.183494006309055	-0.93919042138477	0.131963635103404	0.051090484503096	0.564349305644797	-0.134690012226088	"S05"	0.564349305644797	"IS08"
"P2RY8"	"P2RY8"	0.0158950839424635	0.279088785193025	0.205548516474211	0.319572681322278	-0.841006389326274	0.101670752640805	0.025545212628871	0.549195068727101	0.193665146374427	"S05"	0.549195068727101	"IS08"
"HLA.DOB"	"HLA.DOB"	0.348830052980107	0.0272899574295884	0.0183917700918851	0.115988465499409	-0.770723716082861	0.14219666578376	-0.00834894190492649	0.527821880554656	-0.0770061496212503	"S05"	0.527821880554656	"IS08"
"FLT3"	"FLT3"	0.388388547876566	0.124748355101786	0.0277182826390145	0.281765874718552	-0.719798244435952	-0.0786663583949132	-0.0997539083315456	0.502134305952383	0.00770363320913278	"S05"	0.502134305952383	"IS08"
"ARHGAP9"	"ARHGAP9"	0.261236018737437	0.0568760017423074	0.11828185143329	0.0369307400029602	-0.674677472000447	0.121220620128289	0.0787290053547596	0.481419477475609	-0.0711057610172969	"S05"	0.481419477475609	"IS08"
"RP11.330H6.5"	"RP11.330H6.5"	0.403703520466271	0.0156173677506423	0.298040606579291	0.06092728433202	-0.60247051827432	-0.130254019159422	0.159264099068785	0.473443719113068	0.17576916716354	"S05"	0.473443719113068	"IS08"
"TNFSF8"	"TNFSF8"	-0.0721862561035723	0.174741434646724	0.132372814467297	0.2893967727396	-0.67179244952399	0.185413698184291	-0.158570961289181	0.473115175592211	-0.0733768058485573	"S05"	0.473115175592211	"IS08"
"CD53"	"CD53"	0.398420940930248	-0.0585151552529348	0.187128804865645	0.136755771364938	-0.598128482076073	0.0570245327932916	-0.209743205363286	0.411246354611262	-0.109072548907573	"S05"	0.411246354611262	"IS08"
"TRAF3IP3"	"TRAF3IP3"	0.0298431796398317	0.119815523441707	0.0207599281014119	0.0619595816889299	-0.507762899841123	0.140780198500486	0.166290120807506	0.366507427609501	-0.116819013257239	"S05"	0.366507427609501	"IS08"
"TLR9"	"TLR9"	0.135396800514274	0.256758423987722	0.093692407434625	0.342282127490885	-0.325938605412195	-0.397013914259004	-0.0958845737695222	0.34800010018715	0.0957360928309343	"S05"	0.34800010018715	"IS08"
"DNAJC5B"	"DNAJC5B"	0.0935568934985257	0.00923336378175493	-0.0936317936820459	0.144652757138985	-0.217274796773799	-0.0771373283878297	-0.12958922663574	0.214273904779127	0.138488025015683	"S05"	0.214273904779127	"IS08"
"LILRB1"	"LILRB1"	0.0467105487265602	0.0565434246736654	0.010438623569987	0.0867565562174712	-0.236921930229199	0.0765178281728016	0.0266336406304948	0.0944082506378695	0.0903929119634999	"S05"	0.0944082506378695	"IS08"
