"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"
"IKBKB__neg"	15.0489339971142	2.22044604925031e-16	3.726851039606	15.0176295897747	25.6764596605147	59.2946535953122	2.22044604925031e-16	23.8741909929672	12.9762035326765
"TIGIT__neg"	2.22044604925031e-16	43.667136528105	3.37425075812735	21.9578256025448	2.22044604925031e-16	72.0943555601227	4.95130347607955	20.4488453001282	2.22044604925031e-16
"ITM2A__neg"	27.5505779248123	2.22044604925031e-16	0.0100368720061506	31.0620320371936	54.1039835672139	3.64158355133066	11.7766418882893	17.3357278568202	2.22044604925031e-16
"MLN__neg"	10.323777114518	6.86660139448373	0.00253315777474004	14.778108939735	25.8476359556175	30.9108895113264	4.49900744191821	28.0058057800498	2.22044604925031e-16
"AKAP2__neg"	2.22044604925031e-16	27.2392564898469	2.22044604925031e-16	68.4053627333352	11.6195282228547	27.4960542125033	2.22044604925031e-16	15.783830088251	4.60118466468254
"SEPT1__neg"	2.22044604925031e-16	19.7676932736432	2.22044604925031e-16	16.0822410762865	40.6195271955376	19.4737441311155	0.00193319374213527	45.3391213956056	2.22044604925031e-16
"RAB3C__neg"	5.42708660425556	15.1996445321794	2.22044604925031e-16	2.22044604925031e-16	52.0023707368152	23.2411834001388	12.2567513183197	14.6964097506129	2.22044604925031e-16
"GRAPL__neg"	2.22044604925031e-16	2.22044604925031e-16	0.591287528066793	2.22044604925031e-16	50.913717910053	72.3226126191549	2.22044604925031e-16	9.99229217120404	5.21473599774308
"GPR18__neg"	2.22044604925031e-16	2.22044604925031e-16	0.0570556908303874	10.0888591208241	112.672112663688	10.3358301244281	4.88226528872529	2.22044604925031e-16	2.22044604925031e-16
"CXCL13__neg"	2.22044604925031e-16	3.0773957184978	2.22044604925031e-16	38.2509232097086	98.747070615429	5.6615543832913	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"B3GAT2__neg"	9.8703117121167	1.10738640625543	0.523694595146723	8.6520222310943	22.0619140482481	30.0970111209945	5.66633114148828	26.2416047271262	2.22044604925031e-16
"ZNF781__neg"	5.69470890084635	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	31.5770028114779	42.7542872367425	2.22044604925031e-16	20.5350532903481	2.22044604925031e-16
"CNR1__neg"	0.827368198152452	6.84822255746006e-12	0.87035209926485	2.22044604925031e-16	53.5594464078072	34.764893600927	8.07093105414308	22.1218923811617	2.22044604925031e-16
"STAB2__neg"	6.29077762292175	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	35.5020120877099	53.6498730334649	0.530556942000599	26.1472946323624	2.22044604925031e-16
"FAM180B__neg"	8.23599769105062	0.000740536521656523	1.55707427494884	2.22044604925031e-16	29.1686851068255	40.4819371806317	4.475439702992	23.7977910232504	2.22044604925031e-16
"FCER2__neg"	2.22044604925031e-16	16.6301809898257	2.22044604925031e-16	2.22044604925031e-16	70.515261579662	35.7842356616421	9.60897852262767e-05	2.22044604925031e-16	2.22044604925031e-16
"FAM129C__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	0.191976682837973	33.2807606307128	112.786320579419	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"SASH3__neg"	2.22044604925031e-16	8.41583314751255	5.07651052308691e-12	6.56982655120155	114.022354542369	0.462772450517078	1.83971062619925	2.22044604925031e-16	2.21833122915427
"NOX3__neg"	4.34472907573709	5.61230836289525	2.22044604925031e-16	4.07311202234453	8.47666057498529	8.87435218372799	3.93258705755592	10.8889130097581	0.0459045852744635
"PAX4__neg"	6.40127255671981	7.48792270893093	2.22044604925031e-16	5.84379665585053	16.2141117370272	15.8977163227446	6.59940698523365	17.7757383672978	2.22044604925031e-16
"ITK__neg"	2.22044604925031e-16	67.2681589791236	2.22044604925031e-16	7.97794875716334	2.22044604925031e-16	92.7885500646167	1.83408661544937e-08	2.22044604925031e-16	1.37162285778812
"PVRIG__neg"	2.22044604925031e-16	2.49730365594164	1.12455995877583	13.589101551942	47.1162211575786	37.1167815564537	0.978664351810323	32.282606061071	1.07413231047367
"BCL2A1__neg"	22.623096522694	9.75591457612816	4.2111197485803	10.9365141661827	49.2343322706315	3.07018885468893	10.4499072622329	40.8698528961899	4.1153676718507
"IQCJ__neg"	7.5991231946479	8.02937413527855	2.22044604925031e-16	6.2271392363628	15.808031480163	14.9305088407088	6.60241207520535	20.7289061343499	1.06730634905181
"LILRA1__neg"	19.909398574094	18.4467292508908	0.221388562343113	5.51337031273063	35.0300696384685	14.7642600892116	16.9370087837794	41.2123403242933	2.60716447199255
"UBASH3A__neg"	2.22044604925031e-16	40.4640427217216	2.22044604925031e-16	13.7159786628048	2.22044604925031e-16	57.4179621515253	1.04434061069135e-15	53.3293503436176	2.22044604925031e-16
"CYTIP__neg"	2.22044604925031e-16	39.5218176475531	1.02030517267551	12.5277573265231	2.22044604925031e-16	64.1967080534109	1.27087943844127e-05	47.4784798380381	2.22044604925031e-16
"TCL1A__neg"	2.22044604925031e-16	7.72778288220072	2.22044604925031e-16	6.60986782992485	67.6953548189446	40.1990760867579	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"UTF1__neg"	4.82839270971243	10.0554172906386	2.22044604925031e-16	4.40782117990026	10.6464562411353	12.0672520987269	3.20226541497295	12.3081244805779	1.83898535783071
"OR5AK2__neg"	4.70469232844934	6.48389636154085	5.14607664073551e-15	3.92849241145209	8.26455427785678	9.38731384792271	3.37086047205544	11.2281655627277	0.83821998192039
"GOLGA8R__neg"	16.3559439223669	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	26.8537384799525	89.2803958873334	3.94326167489078	12.2551550900295	2.22044604925031e-16
"SH2D6__neg"	20.2632276725598	2.22044604925031e-16	2.22044604925031e-16	15.753987289598	23.4169281086357	66.7381765996048	2.22044604925031e-16	20.5126067256344	2.22044604925031e-16
"PAX5__neg"	2.22044604925031e-16	7.04986850971484	2.22044604925031e-16	16.1527767564206	71.0164245477466	49.0992204305262	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"RASAL3__neg"	0.00293152150149956	56.8637039623427	9.81766100957669	12.7351417420185	2.22044604925031e-16	92.0111557612779	2.49358020266959	8.12142167275319e-10	2.22044604925031e-16
"NLRC3__neg"	2.22044604925031e-16	11.1214556790299	1.14382545527098e-05	13.636006381752	44.2061839289149	25.5843814225353	6.15615014205719	35.81804794728	5.19142781163657e-09
"PPP1R17__neg"	7.927072702176	16.3015258119964	2.22044604925031e-16	0.0432019943482909	20.4017723354907	23.7814333042284	6.56106663355707	24.2963145729588	2.22044604925031e-16
"CR2__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	11.1947176197795	45.1614050171483	62.803269392274	5.86174526626744	7.77739352109266	2.22044604925031e-16
"FCRL1__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	64.9695618587461	64.1709077027506	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"GPM6A__neg"	6.4809399520953	9.52632699426141	6.19314798203814e-06	2.22044604925031e-16	16.2550476000581	16.712002554514	8.10713146501546e-05	19.9285447884947	0.000798085580147109
"NPBWR2__neg"	4.96915518656402	8.68075361046531	2.22044604925031e-16	6.99245834786262	12.477631193444	13.7357359342949	3.06793407735177	16.7891231853336	2.22044604925031e-16
"ABCB11__neg"	1.63137456342178	8.76200626372475	2.22044604925031e-16	4.17043915845676	18.6522996784112	19.9218544729422	11.7254961319684	15.1220789584344	7.63008910453961
"ARHGAP25__neg"	2.22044604925031e-16	6.23599667990316	2.22044604925031e-16	2.22044604925031e-16	80.3059846404563	30.7448619482082	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"PASK__neg"	11.0339196738943	2.22044604925031e-16	2.22044604925031e-16	39.330194249693	29.016215985327	70.5024677066239	1.05511281631687	6.87493674923086	2.22044604925031e-16
"TTC24__neg"	2.22044604925031e-16	1.80871718047124	1.75428758230853	20.576908127127	73.8192068327427	40.8347557531655	5.93607411877733	2.22044604925031e-16	2.22044604925031e-16
"BLK__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	6.07132736321425	79.9035829909885	53.6161259672319	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"CD79A__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	14.7260863448857	106.309197883927	8.99050553505494	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"PPIAL4F__neg"	3.71771332223453	6.1820660692175	0.174971475444697	4.57942112444105	7.09827035731631	8.06336945797815	2.22125142128839	9.19230723507348	0.670079118427088
"VPREB3__neg"	2.22044604925031e-16	10.9576421292579	2.22044604925031e-16	25.4640923954039	67.0218776047141	42.3178584540206	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"FAM153C__neg"	10.2473440152112	2.22044604925031e-16	2.22044604925031e-16	6.20781781126204	18.3051841308004	46.066691550318	2.22044604925031e-16	21.6005471376369	2.22044604925031e-16
"ZAP70__neg"	4.60809559803552	48.1238517065924	11.6806063827622	14.7635316820802	2.22044604925031e-16	50.0451026619511	2.36955386917157	43.4467350208002	2.22044604925031e-16
"RAC2__neg"	2.22044604925031e-16	21.9810212532247	2.22044604925031e-16	7.94441923894153	89.1791049805274	9.55856748460597	2.22044604925031e-16	2.22044604925031e-16	7.02976058976803
"AC087651.2__neg"	3.88769434031898	6.88300803526826	1.44389945626867	4.49212125191112	7.91687150846113	8.24381862695348	0.556118088878974	10.0435982012937	0.897697975078207
"EPB42__neg"	11.7035701889604	2.22044604925031e-16	2.22044604925031e-16	1.41038184486266	23.2208895890894	63.9691614048709	1.40825292368908	26.9455431981584	8.07850530171333e-14
"DEFA1__neg"	11.0915725920399	28.7286006935727	1.8640867696703	0.143241968605226	28.1188055152425	23.8104979510479	5.01101030052446e-10	29.7779942089797	6.51448919174907
"C7orf72__neg"	2.06642946092877	3.80557615832055	0.644861847261575	2.51276217141608	5.27401145613809	5.02667736817708	2.72684876943961	6.92896006338137	0.00829566536949818
"MS4A1__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	9.62186281619603	82.180958088339	38.3646721012875	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"P2RX5__neg"	2.22044604925031e-16	9.48686858860486	2.22044604925031e-16	28.8099531050423	65.4702639553468	38.9667969846839	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"MYOCD__neg"	9.21639184829502	6.31949660089951	2.24250609928708	2.22044604925031e-16	38.40826707785	24.4630774127738	11.9963603097794	23.1635955082641	3.40925456417946
"GCG__neg"	4.85932758452595	10.5276618495672	2.22044604925031e-16	3.44894618986272	10.0246193905453	11.8423442387586	0.874540865249285	9.32166112428233	3.49101348599181
"LRMP__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	71.5369239250095	57.0575200019949	10.3335811114275	2.22044604925031e-16	0.966668964380727
"DEFB108B__neg"	11.5791366431258	7.22424005575185e-08	2.22044604925031e-16	8.50093486468971	25.702947201835	35.1890323868486	12.0973637726235	34.1694648046331	0.0148551378050582
"CLEC17A__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.27436507660796	85.1214544575519	50.6338798368103	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"SELL__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	126.846750126832	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"MBOAT4__neg"	12.9174096569861	18.6160011939629	0.260515872015025	10.9161980890708	21.2968005012992	22.5433180169475	7.45435460251307	23.4790213922402	2.20361172376985
"SIRPG__neg"	1.17343708715267	48.8111574412611	0.695581460643636	25.7456666157765	2.22044604925031e-16	94.2013437046932	4.04965829604085	0.0346669061353895	2.22044604925031e-16
"FXYD7__neg"	2.22044604925031e-16	12.5916853537112	2.22044604925031e-16	2.22044604925031e-16	41.7530237333176	35.4624297783628	2.22044604925031e-16	7.90883880854753	2.22044604925031e-16
"TAS1R3__neg"	5.67853439527929	9.02594672887469	2.22044604925031e-16	10.4191675579384	18.2361219176824	20.5680524508584	2.22044604925031e-16	11.934441083007	2.22044604925031e-16
"ACKR1__neg"	2.74028796104833	10.3248674472858	1.6874197797512	2.22044604925031e-16	63.8965001849568	13.1659237945197	4.38891248552033e-09	14.193777024733	8.24139470389329
"AICDA__neg"	2.62085535406436	2.22044604925031e-16	2.22044604925031e-16	6.01903962737153	30.6478945691613	100.480523859128	2.22044604925031e-16	12.553206474209	2.22044604925031e-16
"CD1B__neg"	5.51864370629245	18.739720524305	1.44597293048481	7.52957148301092	59.7714764779902	13.4253023178376	16.2870305672731	4.43795441508097	10.9387418578893
"PIK3R5__neg"	0.912302116506295	44.3541368779634	3.06306033619172	3.31815881663572	25.4770534853628	75.1062428457884	7.01957463547481e-05	0.0224222324783047	17.360138185164
"LTB__neg"	18.2803486669934	12.3164840707836	2.22044604925031e-16	19.5971016394623	87.6557115277956	1.58320286442497	2.22044604925031e-16	2.22044604925031e-16	2.16036800854901
"ZNF675__neg"	10.0533975404331	2.22044604925031e-16	1.33082503105077	11.9602870581876	20.6255942700197	35.0488590334801	13.0710290342847	15.7238326229008	2.22044604925031e-16
"TFEC__neg"	24.6525420352182	1.13722884263854	0.140824526970109	16.0321630919362	50.966729485905	1.0388810704479e-09	15.0366237196391	44.7779974910032	0.00791237261298447
"CCR7__neg"	19.1109096864493	2.22044604925031e-16	3.45482232784871	6.36278482784117	104.954919372502	2.99874090463018	3.98409048973527	2.22044604925031e-16	6.76247941161687e-10
"IL12B__neg"	29.4872677327275	8.79602269578452	4.76403166061071	16.0131991206001	40.882761425899	16.612459890599	8.02446190904582	38.2859616440148	0.893111579584766
"TRAF3IP3__neg"	18.7385364741004	9.16741129902542	4.54711534451854e-05	14.6527108926718	64.7247106568804	12.7755504811751	4.10479544175537	20.7466443556845	12.5539943746674
"LY86__neg"	3.1430760190749	62.8136474780884	5.25060416944015	12.280396558176	6.10796048777695	78.8581206655323	0.0446504916440028	0.032365280097966	5.16764481498116
"WDFY4__neg"	10.3598828133081	7.52257946395195	0.237948883614652	6.4053530807702	102.957143985798	3.72182534084358	2.46032228761767e-06	4.81758569256312e-13	0.553978408273448
"LAIR1__neg"	5.88894248575	23.0632209880296	6.59363105191568	23.2227285914874	52.5300586694	20.6227991837027	6.02852125339224	21.3327979059697	2.34317206566308
"C2CD5__neg"	13.1731551881868	2.22044604925031e-16	1.89959823686514	9.56033987719133	24.9254764030126	45.7253648263342	14.1797326295901	31.3884953501364	2.22044604925031e-16
"FLT3__neg"	7.82924457303077	3.05398962901988	2.22044604925031e-16	1.39834414464881	83.5753425614271	15.0433084138485	11.1904951106703	1.19028185069382	0.881932540165756
"FGD2__neg"	4.09293235079568	51.4863282882486	5.97399038283897	14.5410428378714	7.62240069557068	48.7878978540043	3.65225374714402	37.1923963508339	2.28108908153454
"NCF1__neg"	2.22044604925031e-16	21.8457480216283	2.22044604925031e-16	14.4920836808737	66.5651101399326	25.6673325998066	1.70128595417808	15.7612625299311	2.53752203893208
"TLR10__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	3.63506737168502e-11	111.03377614679	19.4831760212905	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"STMN4__neg"	6.26624500744459	3.80815320334048	2.22044604925031e-16	1.48199265125662	15.0005237978361	18.570270667581	1.78705998573189	13.7472268440785	2.22044604925031e-16
"TAS2R42__neg"	13.3218199006269	2.0340466926638	2.22044604925031e-16	19.0320041269994	27.2540310181111	43.0165540391642	12.7447686542693	35.4836295823142	6.33225200470457e-15
"ARHGEF18__neg"	19.0348280061671	23.8919500358123	3.14565196602069	16.3632889697137	26.4092291373251	26.7385514250604	0.429366647126459	34.122935360396	5.80904275687857
"HEMGN__neg"	2.22044604925031e-16	9.08551550975018	2.22044604925031e-16	2.22044604925031e-16	49.7684705935075	70.9104479060539	18.1641320005666	24.3499093259753	9.03275709357489e-08
"TREML1__neg"	15.6297080125392	2.22044604925031e-16	1.52879147802419	14.2296762111936	73.2241992545975	2.0543542616908	13.5372798574996	23.243167377797	8.17851293587201
"GAS7__neg"	22.1382616698754	21.8272273936188	5.77808807852499	17.9871820213185	33.0721790036806	21.8548033536335	9.70242444306611	31.4766191133213	0.000132563784023638
"SPDYE4__neg"	10.5259594750181	1.91880298662985	1.61360319470657	8.28779401354461	35.1749332474275	44.8812778422328	0.000179176946200489	32.523652642677	5.6074210012262
"UBTFL1__neg"	5.9968754354868	11.1448914249319	2.22044604925031e-16	9.39316337763912	16.6407930849871	17.8898765106592	2.79193495080347	19.1911116264033	2.22044604925031e-16
"KLRK1__neg"	2.19294994147205	46.5490774612264	3.20247835331068	18.834000183013	4.916415700808	48.4760202457823	3.20259958514237	43.5872969987311	3.7999993580844
"MAP3K10__neg"	14.0325810477861	2.22044604925031e-16	2.22044604925031e-16	16.0670293705286	20.8956951198142	37.7452830104157	2.22044604925031e-16	20.5100443120669	2.22044604925031e-16
"CCL19__neg"	21.5829046714024	9.68477169826255	3.47475801634734	2.47815661688966	84.2244651654506	10.3029242079364	7.17995917717465	2.0835555895608e-15	11.2851774018801
"CNTNAP1__neg"	13.8105018778651	5.05603671290179	6.04774891748944	11.8002823272309	35.7284918606584	38.395674150369	6.86728627052744	33.8843398611335	2.49824749054777e-16
"MLANA__neg"	15.4659249867641	2.22044604925031e-16	3.6450178319997	9.0408783558941	28.533307348345	46.3863666058888	17.2598100688851	26.5951467956763	0.000128189645363379
"WNT1__neg"	2.98932784703431	2.22044604925031e-16	2.22044604925031e-16	9.63597332747455	57.0174506521269	74.2055979062993	5.92665651126456	2.88915570996987	2.22044604925031e-16
"IL18RAP__neg"	3.90610220995296	59.0449234618055	0.0478351583751903	33.9210513780753	2.22044604925031e-16	63.1151511369838	2.81742483636311	7.59960747468008	0.0249293937188606
"GABRR3__neg"	5.58520020883952	1.1379772678849	2.22044604925031e-16	4.98249618014084	17.6632010212136	23.7253075901248	4.50904461129299	19.1643769068796	2.22044604925031e-16
"GP1BA__neg"	9.08627968889667	0.0363632815314692	4.06048718885285	6.29629099950244	41.5320137118529	35.4334419298463	23.6892672121082	28.253136821823	0.425132537649003
"P2RY8__neg"	26.4743063564476	2.22044604925031e-16	2.89550181851921	0.713917979126232	97.4489137261702	2.75132386781469	18.3283727344565	9.29715140082331e-08	2.22044604925031e-16
"PRPH__neg"	9.84503353559366	16.4569718075755	1.36362614393415	2.22044604925031e-16	25.9500998776975	24.9262191099845	2.22044604925031e-16	29.5024592640513	2.22044604925031e-16
"RP11.330H6.5__neg"	3.41156061088348	20.4813564011322	9.04577825679437e-16	15.6041163285249	71.66015072782	33.9957193254523	0.00840740352028189	2.22044604925031e-16	2.22044604925031e-16
"ARHGAP30__neg"	1.58916661697657	64.5447062326122	2.00916754068051	4.99215966475159	4.44029504258962e-11	77.6877520728952	1.95866340757088e-13	15.0734474315088	7.1729479085759
"CH507.9B2.2__neg"	6.23347674033081	12.5226823689904	3.4528424160139	18.5242805682712	30.8192219654933	35.2038081126384	2.0144282742374	39.5084332009753	2.22044604925031e-16
"LINGO3__neg"	0.0797595544399023	4.6409219119792	2.22044604925031e-16	7.79431572905513	71.1845202384937	51.561168405066	2.22044604925031e-16	8.29984833131026	2.22044604925031e-16
"MEF2B__neg"	11.0249805531222	52.5450204307054	7.60359076922816	1.28803731352777	11.6287503186127	2.22044604925031e-16	60.1517555615562	55.1923275645715	3.61054321855392
"TLR9__neg"	14.357305623632	6.030822792363e-14	5.28528786879134	0.677694575769378	50.4790051833883	70.7529668992675	15.3936811061537	7.73366870213337	1.38523155001376e-09
"GAPT__neg"	4.80853304957742	1.16996550280095e-06	2.99272828278722	2.22044604925031e-16	92.7383511976852	6.88160302208905	27.1080016302657	10.870525086026	11.5060765525557
"RGL4__neg"	6.84926271672468	1.55450194701448	4.24224993538409	13.7034422572043	51.9699450000633	7.15404204474883	11.3537770961647	54.5651091716986	0.645212960418281
"VIP__neg"	10.1829953079232	5.80658832064126	0.09760713615482	2.22044604925031e-16	25.7703788198333	36.5540047130095	2.22044604925031e-16	20.6856318052926	1.21277042868714
"CCR6__neg"	2.22044604925031e-16	33.8020130572269	2.68587345297087	19.3566675826306	2.22044604925031e-16	47.6550643321642	2.22044604925031e-16	65.1826039470491	2.22044604925031e-16
"NCR3__neg"	2.22044604925031e-16	7.45237473953792	2.22044604925031e-16	6.11040254333285	117.477571826524	2.36721984761904	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"CD28__neg"	2.22044604925031e-16	59.1679524661162	6.90383274253695	12.1718411118831	2.22044604925031e-16	77.2691327286849	2.22044604925031e-16	20.1203161537764	3.28631223082178
"H3F3C__neg"	10.2731225020938	8.9120504991759	2.22044604925031e-16	14.8244760044957	36.6418580425292	32.3598780664564	6.44283610357838	32.6307635779397	7.47577773111194e-07
"PDE2A__neg"	17.3465267903998	18.8906486073836	0.372179307678414	2.22044604925031e-16	22.8109750658242	25.7085709281688	6.57462873693934	24.5508750181191	2.22044604925031e-16
"SPIC__neg"	2.22044604925031e-16	24.4166455031123	2.22044604925031e-16	21.7805238654997	50.851325216169	52.1937616730546	12.0524896416747	5.58997852309625	2.22044604925031e-16
"FAM133B__neg"	14.1419678156767	7.37585884714345e-12	2.40428032178913	12.8626355147281	26.8203588221036	31.4433187766471	10.0714993992573	28.7984381341535	2.22044604925031e-16
"TNFSF8__neg"	28.6299881005156	2.22044604925031e-16	1.8426376040623	6.26717339716499	86.9802200590554	2.79883053331161e-08	27.549078666846	7.40933548552215	2.22666893344947
"STAP1__neg"	2.22044604925031e-16	5.3765309232676	2.22044604925031e-16	1.34707124129424	114.465510187963	9.91071106001088	6.97036667994592e-05	2.22044604925031e-16	2.22044604925031e-16
"BHLHE22__neg"	19.4844895784513	20.0097424512907	0.641694838204251	9.65105006364406	53.124914206377	14.0136286213923	8.37073149041596	22.4046206843912	0.653145317715174
"OR52N4__neg"	10.798178392985	44.8238073550235	7.53428175738517	32.4455345991147	5.0958258177008	16.6872307750572	5.71310206936931	59.5211916009896	1.34665243804338e-13
"FAM78A__neg"	1.13885693177772	56.0440693964818	2.22044604925031e-16	6.61444983312478	2.22044604925031e-16	58.0164846693189	12.5925965662906	33.8995609070122	11.109588540708
"SCML4__neg"	2.22044604925031e-16	31.1253119937029	2.19201107915119	16.5213422751574	2.22044604925031e-16	42.5333170545416	8.24841896597936	75.2342804556412	2.22044604925031e-16
"BORCS7.ASMT__neg"	6.34007774657163	10.2204813716403	2.82894377354022	6.80369136612829	13.1799219187585	13.7627746556648	2.22044604925031e-16	16.5483055515229	1.10072194638025
"INS__neg"	4.54947125216682	6.58846037505268	2.22044604925031e-16	3.86395848274599	8.28081381107933	9.69062984921554	1.61334397650414	9.73041215319026	0.842159973949955
"CD22__neg"	2.22044604925031e-16	0.00256834320806221	2.22044604925031e-16	0.637062336413594	73.9679380142268	62.194469423094	2.22044604925031e-16	1.03483749822103	0.200946045029434
"DNAJC5B__neg"	18.3729280812607	14.3259977611508	1.71097111978228	12.7271657002237	34.5417452619668	23.8773203845095	6.04517031160868	21.8504559558156	4.94133563383914
"ANKRD34A__neg"	10.172711472396	1.12310132232331e-06	1.78020890954159	4.78617112849555	31.5349238421994	41.7828005873924	5.65331838823284	25.3051417622905	2.22044604925031e-16
"NMS__neg"	3.81486309376889	6.91490373186952	2.18585923790958e-11	4.93359708764393	8.07963383528037	8.71330873674973	2.94289498224775	10.5649887294052	0.564025347101402
"KDM8__neg"	9.1456145543256	0.689834966376568	0.518726251499015	11.4645817419291	25.8671487169878	27.7454340828183	4.16378984284247	32.8138967483065	0.00649733880899412
"PYHIN1__neg"	2.22044604925031e-16	62.0170335300818	2.22044604925031e-16	12.1301262185445	2.22044604925031e-16	76.38053225451	1.12058458102422	17.534385407887	2.22044604925031e-16
"KLHL6__neg"	4.37563566727235	69.5521670680287	1.16993958044507	7.75636673139066	2.22044604925031e-16	67.2384240654912	4.27446171283215	15.5393998078706	8.08483187104867
"CTD.2545M3.6__neg"	8.14189269224622	24.497068214515	3.45711386603043	19.7792623059934	27.6535764806886	26.1408472614224	2.22044604925031e-16	28.6662042336847	1.21485536965938e-06
"PPP1R12B__neg"	13.8047078217181	1.24133579864164	6.38833798937396	2.22044604925031e-16	34.0695536601927	32.0606059691806	13.1232795999308	22.8627261171698	4.98837628451041
"PIK3R6__neg"	2.22044604925031e-16	40.0723495799337	0.0552606928541187	7.7803817570048	26.8095481543483	77.4727420054511	3.99901189096164e-13	2.22044604925031e-16	2.42358370875528e-07
"RPS16__neg"	10.6696152600756	28.4410061479152	0.27049302669385	16.3978214714555	18.4242381087852	12.8823884224453	2.22044604925031e-16	23.7723622645106	2.22044604925031e-16
"PYROXD1__neg"	7.99275586378655	2.22044604925031e-16	2.52163644380488	5.06255967802215	22.58578438905	24.8197492910749	15.5455473418315	23.3511993648303	4.73923025455288
"FGF23__neg"	7.81287472381632	12.5849753684321	1.79454584813358e-08	9.45931286199337	16.543525486049	19.7549441015484	2.22044604925031e-16	24.9377884721205	1.76051436066582
"ARHGAP15__neg"	2.22044604925031e-16	53.7051649883296	0.0331099275552524	6.80544803874324	15.4835053809715	78.970555480083	9.54161432746604	1.65810379244118	0.63330476671004
"TCL1B__neg"	0.0231596999473405	12.0707253018788	2.22044604925031e-16	9.43732533189457	16.3251304014088	17.7100127170298	3.10377202616401	18.168279369144	2.22044604925031e-16
"PEX1__neg"	16.2289015471165	2.22044604925031e-16	3.00287360743418	13.6851309826182	23.4099793199594	48.8147311820162	7.71314750776103	26.1422184433002	1.84783961838
"FCRL4__neg"	2.22044604925031e-16	3.37624051257164	2.22044604925031e-16	38.3236399951199	75.1843288626138	27.7047950796746	6.71168975722921	2.22044604925031e-16	2.22044604925031e-16
"OR2T2__neg"	0.00494829564190347	0.164863427389746	2.22044604925031e-16	0.0280865842323415	0.110048204387503	0.113262063366002	2.40121346360379e-14	0.0747816845069302	0.247014980803087
"CTLA4__neg"	2.22044604925031e-16	50.9148957000061	2.22044604925031e-16	13.3133073549692	3.97855303108994e-11	79.5219653144482	14.4893221989247	15.7599110627789	2.22044604925031e-16
"MRGPRD__neg"	8.60649430143868	3.89611594085775	2.22044604925031e-16	2.50610762195189	28.6630380740922	31.8125931010574	6.2692461489489	32.8635399769216	2.22044604925031e-16
"OR5H15__neg"	0.0863949910769753	0.21181811241365	0.0061441438865998	0.046418424084094	0.340259949354501	0.140202105814051	3.35326849866845e-16	0.34797264974396	2.22044604925031e-16
"FCRL3__neg"	2.22044604925031e-16	2.22044604925031e-16	6.53991687120181e-15	3.76802881684295	78.3981951613055	58.3230414757897	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"CMTM2__neg"	17.1248973847877	5.81337627838517	2.64668909292823e-06	2.22044604925031e-16	38.9349291870176	34.4722358256494	2.22044604925031e-16	26.2523150859142	11.1605321523455
"CD2__neg"	2.22044604925031e-16	57.6094627310937	3.61446553549665e-14	14.9207003022275	2.22044604925031e-16	97.3075207751259	1.1840986575604	0.000146155319989257	0.0246745144860424
"TP53I13__neg"	9.36780555227764	3.11859660196304e-15	2.22044604925031e-16	16.2991955347686	24.6247271174144	29.2413851485751	2.22044604925031e-16	21.9669750399258	2.22044604925031e-16
"HLA.DOB__neg"	5.46906634945908	9.80694718364551	1.8923370851979	14.4858488865754	94.0781727159281	0.0064997106820433	2.0295907354735	7.00738678420892	6.86537974774843
