"TCGA.77.7465.01A.11R.2045.07"	"TCGA.85.7950.01A.11R.2187.07"	"TCGA.18.3410.01A.01R.0980.07"	"TCGA.56.8503.01A.11R.2403.07"	"TCGA.34.5239.01A.21R.1820.07"	"TCGA.58.8390.01A.11R.2326.07"	"TCGA.37.A5EM.01A.21R.A27Q.07"	"TCGA.22.5489.01A.01R.1635.07"	"TCGA.90.7767.01A.11R.2125.07"	"TCGA.77.8008.01A.21R.2187.07"	"TCGA.85.7699.01A.11R.2125.07"	"TCGA.85.8288.01A.11R.2296.07"	"TCGA.77.8007.01A.11R.2187.07"	"TCGA.55.6983.01A.11R.1949.07"	"TCGA.MP.A4T9.01A.11R.A24X.07"	"TCGA.44.6775.01A.11R.1858.07"	"TCGA.50.6590.01A.12R.1858.07"	"TCGA.69.7761.01A.11R.2170.07"	"TCGA.MP.A4T4.01A.11R.A262.07"	"TCGA.93.7347.01A.11R.2187.07"	"TCGA.73.4662.01A.01R.1206.07"	"TCGA.60.2721.01A.01R.0851.07"	"TCGA.69.8453.01A.12R.2326.07"	"TCGA.38.A44F.01A.11R.A24H.07"	"TCGA.63.6202.01A.11R.1820.07"	"TCGA.78.8660.01A.11R.2403.07"	"TCGA.86.7701.01A.11R.2170.07"	"TCGA.44.3396.01A.01R.1206.07"	"TCGA.85.A513.01A.12R.A26W.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.NJ.A55A.01A.11R.A262.07"	"TCGA.50.5049.01A.01R.1628.07"	"TCGA.38.7271.01A.11R.2039.07"	"TCGA.95.8039.01A.11R.2241.07"	"TCGA.MP.A4SV.01A.11R.A24X.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.51.4081.11A.01R.1758.07"	"TCGA.55.8510.01A.11R.2403.07"	"TCGA.39.5011.01A.01R.1443.07"	"TCGA.69.7978.01A.11R.2187.07"	"TCGA.46.3767.01A.01R.0980.07"	"TCGA.MP.A4TK.01A.11R.A24X.07"	"TCGA.85.8287.01A.11R.2296.07"	"TCGA.77.8133.01A.12R.2247.07"	"TCGA.55.8619.01A.11R.2403.07"	"TCGA.86.6851.01A.11R.1949.07"	"TCGA.60.2712.01A.01R.0851.07"	"TCGA.99.7458.01A.11R.2039.07"	"TCGA.43.A475.01A.11R.A24H.07"	"TCGA.NC.A5HJ.01A.11R.A26W.07"	"TCGA.44.5645.01A.01R.1628.07"	"TCGA.55.8091.01A.11R.2241.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.05.4398.01A.01R.1206.07"	"TCGA.60.2704.01A.11R.2045.07"	"TCGA.05.4410.01A.21R.1858.07"	"TCGA.55.6970.01A.11R.1949.07"	"TCGA.85.6561.01A.11R.1820.07"	"TCGA.21.1076.01A.01R.0692.07"	"TCGA.55.7725.01A.11R.2170.07"	"TCGA.55.8301.01A.11R.2287.07"	"TCGA.55.6971.01A.11R.1949.07"	"TCGA.55.8092.01A.11R.2241.07"	"TCGA.46.3766.01A.01R.0980.07"	"TCGA.05.5425.01A.02R.1628.07"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"TCGA.55.6642.01A.11R.1858.07"	"TCGA.77.8156.01A.11R.2247.07"	"TCGA.66.2767.01A.01R.0851.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.98.7454.01A.11R.2045.07"	"TCGA.55.6983.11A.01R.1949.07"	"TCGA.44.6776.11A.01R.1858.07"	"TCGA.77.7335.11A.01R.2045.07"	"TCGA.77.7138.11A.01R.2045.07"	"TCGA.44.6778.11A.01R.1858.07"	"TCGA.66.2788.01A.01R.0980.07"	"TCGA.22.1016.01A.01R.0692.07"	"TCGA.55.6971.11A.01R.1949.07"	"TCGA.77.7337.11A.01R.2045.07"	"TCGA.22.5481.11A.01R.1949.07"	"TCGA.22.5478.11A.11R.1635.07"	"TCGA.38.4625.11A.01R.1758.07"	"TCGA.50.5942.01A.21R.1755.07"	"TCGA.43.6647.11A.01R.1820.07"	"TCGA.50.5931.11A.01R.1858.07"	"TCGA.44.5645.11A.01R.1628.07"	"TCGA.91.6836.11A.01R.1858.07"	"TCGA.50.5935.11A.01R.1858.07"	"TCGA.56.7582.11A.01R.2045.07"	"TCGA.91.6830.01A.11R.1949.07"	"TCGA.56.8309.11A.01R.2296.07"	"TCGA.44.6777.11A.01R.1858.07"	"TCGA.22.4593.11A.01R.1820.07"	"TCGA.43.3394.11A.01R.1758.07"	"TCGA.91.6849.11A.01R.1949.07"
"FGL2"	0.540526825195616	-0.12613580324553	-0.0644338324657252	0.372320656133177	0.579748060214932	-0.397820211934849	0.438762230193521	0.788694622996968	-0.310898254878971	-0.0329530453442661	1.47008112641825	-0.966437613151617	0.69385544357294	-0.217457734009575	-0.0194257321452114	1.14152815183032	1.30797044976011	1.72945189574917	1.24692085503198	1.6049133180912	0.729017714719372	0.365826113480946	1.1743875661348	0.325681281169922	1.54345914538763	-0.205825751574145	1.20480464857515	1.21250426575363	1.81114048109187	1.62496820724023	1.38669578879512	1.85642664617471	1.59029931545165	0.853152024198083	0.332794548147068	1.61298808389618	0.464218848425219	0.27678875508309	1.54996967312834	1.68275999974999	1.09262443790719	-0.0332082274128939	0.0540072363738772	0.461131443224553	0.465751717849193	1.84736414374053	1.13528405257935	1.85929024750686	1.25265757574969	-0.0433202590228728	1.65699872207592	1.28399478994156	1.32431923539466	0.443486940384056	1.4741271611055	1.21086169251294	1.34905001529406	0.42022803665356	1.16247647316184	0.0413372778223533	1.30157918748085	1.65558963929016	0.577148852049466	1.60035030505265	1.38975689258358	1.35284885003294	0.285383433203009	-0.125472304479627	1.42269393270846	1.95646192964839	1.91102997708659	0.484901276952599	0.679214159169121	1.35394176353662	1.39654303146244	1.64332431364292	0.0953407987568544	0.176061359820504	1.31010252627729	1.79850863370919	-0.0267208492985217	1.39706932955902	-0.00563394872364242	1.14960600900545	1.29156773311237	-0.269902641135229	1.20743360651575	1.27398692728575	1.23312455248004	0.777326743987221	0.857420458930198	0.636620664869249	1.68800967877095	1.63859351604164	0.832279030690457	0.505642721623479
"TRAT1"	1.18378240050875	1.1456158695714	0.686578129788034	0.231407917286361	0.686431745964377	-1.1824717353219	0.168006021533329	0.471299970120435	0.963870955388799	0.124641555786814	1.38075785079248	0.164309844782087	0.354737649411212	1.28995425578398	0.266825395119841	-0.00374434082428206	0.535281198133179	1.58394216571209	1.20005605690807	1.54588313647545	1.05095099767851	0.777647460981612	0.969403358169823	0.610223420498618	0.603917831913111	0.351561667306834	1.40169266440769	1.02913579899884	0.609280158343797	1.41105903909659	1.50126798310913	1.46413364471604	1.58475036387947	1.04846965765939	1.3201496548371	1.48544660861401	1.01901131374947	0.481854750384199	1.02938249245886	1.17657233777629	1.10804131399392	0.317935492294583	1.2368787876491	0.767236569984106	0.880114940643902	1.42770716003592	1.18576388636879	1.4731908550235	1.33880699319211	0.814909937924483	1.43062231927473	0.289711673646939	1.03802747238036	0.403944788290011	1.48356564957396	0.621820043276146	0.797590305642353	0.677106259006141	1.11937846949577	1.0946816362409	1.00766670871015	1.3830780484071	0.810137424744915	1.28642847672007	1.33718694773065	1.60221828572486	0.80550348401814	1.46698297452072	1.00554750949039	1.12759627570993	1.2382765938812	0.871048821592728	0.120991461400384	1.50549544985811	0.158072168614768	1.49850697794573	0.606582424951799	-0.246951790819765	0.397869065438571	1.47157640123291	0.688104319629089	0.896507153409222	0.177190427126158	0.238507976471992	0.192099447547051	0.0970516252213487	0.277325613671994	0.615288774438621	0.169623318873476	0.619652872706544	0.21039298144889	0.366924023394312	0.37818071333753	1.2898936737655	0.299196505543901	0.150991733994138
"KLRB1"	1.13372305728744	-1.28143055372758	-0.776058034788734	0.33709441937539	0.35576453476075	-1.40130633462803	-1.01409862475911	-0.0605744772589142	-0.161766578546839	-0.723337961596796	1.3853704529432	-0.856669016274878	-0.742121275124089	1.73688077040355	0.408211836974679	-0.0652603504769364	0.517822314135147	1.56112950800763	0.600826937695524	1.49063728996549	1.31354268718876	0.0412587715142902	0.262498228811981	1.37194626628254	1.03806861063322	1.24200985255677	1.81769390624195	0.210124188468905	1.20015532269001	1.58134009076121	1.09850805386671	1.7453265539887	1.72108767404805	1.14652757968243	-0.0467718348933436	1.59975044196052	1.29744684789028	1.19494707124579	1.70139572681686	1.32656580118324	1.4155423294187	1.3015314340154	0.722666594488684	0.404594906890589	1.23375178583943	1.37212932061143	0.722411782793959	1.212600864709	0.322349647148274	1.31119506152973	1.69490597468294	0.348014927656899	1.21806933970988	-0.294197056431555	0.382993965767735	1.33210277953963	0.619068358933018	0.512907569781635	1.3845592526115	1.30425963322828	0.576021301077536	1.54708614973162	0.981099753556734	1.4269323993541	1.15942450814052	1.71021306701973	0.402358303025308	0.60756192442336	1.22077264035612	1.41337234689147	0.917771736927678	1.36540147644577	1.12325315222181	1.70342571778494	0.684958896953324	0.726167740814751	0.413695269465128	0.369240776752072	0.509432111187836	1.75021597467215	0.954506104539535	1.3579521633517	-0.183652961900872	0.632401766163584	1.17917877458299	1.25931438458419	1.28173421440588	1.31504958833589	1.03021026516025	1.33250409565704	0.672206180171079	-0.0991923158329129	1.24915158165733	1.25974557383437	0.610429022191878	0.27430072828319
"CD4"	-1.3481351015042	-0.962413586858714	-1.21211678359684	1.60092951754018	0.802418088430689	-0.627580766250407	0.272197061246321	1.42891923437835	-0.58396163134235	1.41073784797611	0.696042286218486	-1.47750574507612	1.33893010695431	-0.0337445857213811	-0.112642793583653	1.35446482206735	1.5262288029129	1.64633328771955	1.47958078481195	1.45052853201254	0.919961007049673	-0.0822860555080133	1.45999812286621	0.557746199401697	1.40081896937363	0.504042793353729	0.233254417430501	1.54400775120315	-0.0728158152960321	1.81176678417041	1.45286064970502	2.0476426142071	1.83326011119045	0.573199773082898	-0.333233695399846	2.1042567271844	1.38468345908045	1.55679599959496	1.47398537600667	1.85479271152665	0.919151997275296	1.47551490085264	0.852972561397418	-0.00841403867054248	1.29968862007587	1.31976731534498	1.04007641656706	1.07476562306502	1.32760631141361	0.718761966546165	1.57557219723384	1.59014305633383	0.842124667261387	0.865869205305722	1.53646272501301	0.736762066220575	0.146235573418422	0.933226753364075	1.45665498328578	-0.441576067061478	0.777775929332787	1.36832590999138	-1.16404610258454	1.50409363184916	0.283370631319926	1.47502534474503	-0.0628848717055031	1.18567145955415	1.45421076851562	2.04948533930855	1.68320132102477	1.51674611155377	0.134884754926424	1.04950174786543	1.27680126526819	1.54677794662903	-0.090121333738895	1.36705699734618	0.205043789349749	1.4704560886521	0.457467929198206	1.28912563782538	0.423733289557091	-0.0120007793252157	1.46128211739678	0.899451487819743	1.5322977910224	1.54868900901879	1.61741969919696	1.19706069445009	-0.101519902932788	1.46476912150347	1.41669263230075	1.46856945381981	-0.181795645449459	0.938703195448762
"SAMSN1"	1.13481681234406	0.445835375732976	-0.216325326739298	1.13559370753036	0.57808280305642	-0.129917149969531	0.542508744838839	0.585229501162691	-0.341226065476339	0.449656452678245	1.27148502893253	-0.457645482242623	0.290053624241282	0.625578030101949	0.657915063115696	1.18902875527634	1.15816934067599	1.25770680212462	0.956147790609338	0.787133196410129	0.163148882434729	-0.132322603279325	0.574420266514906	1.19181653291718	0.162336383025351	0.189316928128805	1.41867410195227	1.51450570806095	1.15878187590751	1.79191161846359	0.655141236972298	1.84074558373713	1.86742511927127	0.126841990734436	1.21890036973097	1.567010723644	1.39421147437175	0.784175206782954	1.26113828979154	1.28337770076074	1.18527419682499	0.122031358737707	1.17731074117238	0.921297168892286	0.289313367519225	1.18503030059957	0.494003706402624	0.814082356561388	1.26216490203423	0.821653505371736	1.02510754257097	0.968528452574704	0.328452930570271	1.06941574432137	1.79752915006722	0.736233012250987	1.27380721297414	1.02412943970478	1.40086087744242	0.0354696855869373	1.06004301967489	1.57154542700262	1.13345537238598	1.13594639703855	1.47698153306547	1.56294544142342	1.4659818317925	0.895934297591811	0.945836634604068	1.57590764172278	1.69413227420622	1.08504852129116	0.0593125366332975	1.27029054713926	0.204866950470332	1.50186991631022	0.512559755360802	1.21865224433752	1.24822074639939	1.2062066171874	0.997225195484067	0.445344209026403	0.413358651521428	-0.0147776868598064	1.15223330270444	0.215778942367152	-0.219427291857433	1.29698797184186	-0.0527274240339222	0.292917064493394	0.544866246285695	1.30011934523476	0.198942933219094	1.91351044221813	0.968390806539157	0.34454198926389
"CD3G"	1.33911712874422	1.26703443075628	1.08744456516547	-0.188109793131832	1.29210660817222	-0.27044139791061	0.130319092614226	1.05371407381868	1.1336301287995	0.226990849689899	1.3201285624555	0.0627644260312961	0.701923625820653	1.07655739583924	0.47342452336127	0.489262674524978	0.514587605018445	1.28123472285756	1.23545927897327	1.4977186802907	0.851661682948707	1.16430564712128	0.404298631410562	0.778933842482955	1.30485379890248	0.468061767654063	1.29235154069275	1.35695094378603	0.914378266539262	1.14943917346001	0.679098139976064	1.04880136569407	1.48089627945352	0.767910651720317	0.94260199232107	1.44710502505382	1.01154009211346	0.50996447635208	1.15345590177938	1.41997530791936	1.31951979572034	0.384840951839004	1.07913114934321	0.658341515471815	0.883137797314372	1.38711863290606	1.13623461014977	1.15642797603	1.344241876248	0.587325063679757	1.30175282443166	0.159148752318638	1.21650329174712	0.290985180222328	0.926934005742464	1.30870820405359	0.671194274890995	1.0976779384444	1.29148014187316	1.15122976659627	1.22036830690183	1.32287020172801	1.11413373622681	1.3565263009946	1.22186127586722	0.904463292149424	1.32224516471832	1.07184816939912	1.12665527927455	1.09976226978117	1.25937932999032	0.816497382033396	0.219414974537798	1.23659864341206	0.554256282245453	1.07038170252992	0.813557901106619	-0.392101052585034	0.133669284196542	1.07026675257516	0.58306292011264	1.06644672531047	-1.80545239204856	0.798612960169146	0.186916286372666	-0.462909902073939	-0.00271550486928546	0.807562367993071	0.306480031607068	0.713665435663052	0.623781945646665	0.360606831996317	0.514733568827799	0.464114537444116	-0.196084695753809	0.00765409802358322
"NFATC2"	-0.393078561728485	1.28122797389682	0.351326765461301	-0.116228815350026	0.390220918489278	-0.751207301046718	0.382589865106036	0.198165383114479	0.182992134953745	-0.184325844706815	1.14515083640678	0.720440510841795	1.18336690493535	0.965802127223965	1.09783168457256	1.04915243656782	1.07058027143949	1.58753850030257	1.49158673154938	1.53898482177505	1.21371283318389	0.163803933556739	0.471733204136619	0.892540051088836	1.04851229569106	1.14193616953856	1.29858817895237	0.427803004551175	0.248650518232268	0.817854493852589	1.74339083931957	1.37756756499515	1.69336157294565	1.07084030781739	1.15850808974541	1.67637758186333	1.37143301773494	0.724283636805971	-0.128148682300172	1.74816408125364	0.326110990618848	1.15775814333596	1.32202345311233	1.34406118753461	1.188447114035	1.65476256593308	1.23646178025687	1.35816620911258	1.226604343023	0.293550033010643	1.65634079577464	0.400969311326113	1.01609222736633	0.83616544593287	1.26297819552223	1.25227537554811	0.43389926138529	1.25651465269457	1.26144631343895	0.419700908873267	1.02227563480062	1.39513626813975	0.00880726917066517	0.269093621085421	0.165072759582891	1.59263192947939	1.32546024846434	0.605080724586533	0.25337125220805	1.25949496641806	1.24425789077745	0.215841191806881	0.2428155951216	-0.00455377409454319	0.846118757999493	1.20523225769191	0.129506758475648	0.303360890705276	0.469550395574722	1.41679444879075	1.05971821234734	0.841870559529611	-1.06384937127284	1.14512669305127	1.75788287358438	1.2871590923996	0.957806613808411	0.566263768073818	1.42330410882484	1.48002769786017	1.30384121562765	0.459185172395074	0.372137678240833	0.185449307364524	0.268998677491899	0.721303012223247
"ITGA4"	-1.10197302773868	-0.230541523230305	-0.285125011298494	0.564939542892224	0.239160640163369	-0.0584844139904564	-0.0438413743552616	1.32386567923409	-0.105446899400187	1.37415253098091	0.920848150058904	-1.2955070321979	1.31832615274901	0.561001830957445	0.622119733769892	1.33750964007136	0.572884110571431	1.5038236114459	1.27918464268488	1.3883612702319	0.896436386958777	-0.336732791633305	0.68815314122704	-0.55708472010998	1.27981826041	-0.215826294702144	1.41128694204255	1.27431003746387	-0.114904634407787	1.39909233950783	1.3615193865442	1.46166419516804	1.37756824901115	0.773829878089332	0.586189686006608	1.38244625503708	0.853520405980364	-0.278865403644858	0.961756575787473	1.57807209337284	1.47343418601411	0.444348259937022	1.35020096336823	1.16007005670447	0.73676739914557	1.41009058401418	1.35147492793688	1.40215892758278	1.40892547644056	0.203049052168857	1.35562728313811	1.45142577968773	1.13739192242118	1.40100822746712	1.52295773517022	0.634449053423971	1.38165823781013	1.40751561879373	1.30029824965906	1.39936336110095	0.753230316395039	1.49428634466942	1.11732456831999	1.44959031902296	0.571617861864471	1.53520522029485	1.38769751235113	0.0991482699348568	0.559073700895582	1.51090287878805	1.49359260146836	0.519864915944766	0.630234971049597	1.33124644889088	0.639612529431935	1.41324715686508	0.967511117140483	0.826932628450628	0.435314991585184	1.35518180579778	-0.052622410658253	1.370481173542	-1.06125723973962	1.37646705550782	1.42883974719697	-0.345369291916578	1.13012814492034	1.17246355683817	1.3869777604619	1.35222097584065	0.816151989709368	0.976303097580818	1.39169715981866	0.777913739975834	1.31382540644967	0.873167160898066
"CMKLR1"	-0.775224593003392	-0.385009392473875	-0.971638433718906	0.357357101599377	0.684987184409453	0.356324333319706	0.511149384561534	1.18689073062639	0.0199334463387531	1.1108635814289	1.479320926673	-0.615597323674429	1.44014672665857	-0.287902043733436	0.277309972377911	1.5658667818696	1.72813751039192	1.24195589835906	1.19494965048237	1.37133955094791	0.714103632095509	0.426970609369	1.02189650088472	0.232784728621503	1.32991717870009	1.30026481813808	0.677588963035591	1.13471502030778	1.20545328073928	1.33782346376497	0.769265599961124	1.69280764808595	1.22582196178702	-0.169972241114037	0.510368474881325	1.67839820911149	1.42157628948897	1.32762642366014	1.15589520477057	1.52918097384362	0.102302727933922	0.474093852256551	1.06538301074109	-0.110304587481894	1.24296524334079	1.75792388566561	1.01935235520939	0.913034477886758	1.77430070906562	1.21619775924024	1.22925459790109	-0.0326757450944137	1.58626495790554	0.334526797578526	1.43337498005078	1.16060615399438	1.28506555662191	1.43905492865884	1.16937217582599	-0.739411659960942	1.25314797144471	1.66342888693062	0.587080559850108	1.21937615381541	0.88749376247609	1.36226508398734	0.503161690524031	1.04750763657881	1.34538352366624	1.6512917227333	1.44440809272661	0.521956512977584	1.22739768000437	1.06866501574756	1.36660909535362	1.36009425178315	0.761906972388317	1.66371840334222	0.644363906896481	1.55986381579871	1.23072671989367	1.31188197183325	0.393373717347448	0.0965600653479991	1.18944836287198	1.25803145744636	1.48304472232746	1.29708873428027	1.50463977141497	1.49968058729385	1.435634582834	1.46242317096969	1.36085074533675	1.34848765861699	1.0481064372587	1.2750530617538
"ICOS"	1.23667547253145	1.44297178077517	1.42631478284375	0.506707312901693	0.426115278114778	-1.12613504425601	1.43945572014086	1.46900685934452	1.23118619176447	-0.0138696458355164	1.57651951865986	0.411010625619039	0.546159897544248	0.141999812351085	0.74338820381299	1.26453792862426	1.25318215656446	1.42570232545545	1.40295462976453	1.5648915367181	1.23616707780184	0.664073208089182	0.363810939253793	0.616404750759682	1.16396087600497	0.120638508971675	1.32361933056771	1.22793413927012	0.939883562908337	1.75233985555101	0.176103377943736	1.6405776013195	0.606692579354127	1.29745545156186	1.3702812947471	1.77390127060996	1.45712238079715	0.597124341851348	0.386746111908748	1.42036586969049	0.577241834088801	0.246871999288513	0.94743755117265	1.25487720096827	0.88507618255027	1.47901315215765	1.37557884018347	1.70159629739224	1.31670012525173	0.258523046729261	1.58165095337041	-0.0186715477193257	0.742063010916472	0.446596397730601	1.38813190239432	0.407526967715094	0.351877887152068	1.13522924470587	1.73027939713285	1.27008404238787	0.717626221013994	1.34244190451503	-0.12345376662318	1.4858432735696	1.29102192718484	1.76983140798123	0.0817483757126289	0.761392910601011	1.69305651548911	1.22794171726454	1.54411102375957	1.55726231469463	0.489170550240367	1.32075433219139	-0.737808325528163	1.6387969115561	-0.0705593735094747	-0.54646503177126	0.784948441814256	0.294544058214497	0.433426554188963	1.10923760269705	0.823253780660123	-0.278429004539688	1.39430599823194	0.675013280512107	1.54554459374901	1.0294542485714	0.980980920887701	0.359671138248555	-0.134633202725445	0.930228173945611	0.730875257980314	0.143533008654069	1.28194585221548	0.421626048900283
"PLEK"	1.75388981597377	1.2811325846062	0.688359638051881	0.807481998622337	1.48501113182685	-0.090648993265681	0.307341091784832	1.84533661751888	1.90829512774807	0.15906623764927	1.57405894853903	1.31354277568147	1.50967018260145	0.46474998918651	0.313345948626955	1.3044932888091	1.47485437802228	1.02194693837616	1.18566967046966	1.42312445164933	0.642275180615229	0.0705971634843489	1.45474933145164	0.56056508209966	0.859951720092651	0.189274657271451	0.649865954178032	1.60066263117233	0.194733966893556	1.63297086389659	0.488018596585906	1.73704703696309	1.42829236303854	0.328050979780439	0.396694813085546	1.69135562840923	1.47583888196709	1.09572183403392	0.816552315276287	1.49785793774513	0.330381463103111	-0.121821781621096	0.367466572931415	1.45717206667258	0.862264962318542	1.55266736592625	1.49600458644538	0.755024295111397	1.69813733844685	0.445282710743692	1.37177543604401	0.21243556340822	1.38687158816408	1.36890743566128	1.46979453152492	0.841216649873541	0.724968546565332	0.56545930253568	1.64597023581153	0.220408414832423	1.28686172918071	1.52684673563229	0.145376988967225	1.43840842197888	1.37610001290667	1.59153492094082	-0.143159801551581	1.20496995537308	1.81693815210378	1.69456983347463	1.51358011902102	1.38889006000493	-0.425702492125152	1.27449686841178	0.990387303257388	1.4075791024569	1.44495987111698	1.08717160428636	0.398585140324205	1.42207288289219	0.216154235100664	1.51786116497047	0.184357950919238	-0.709928939545945	0.572618099457481	1.4094404516331	0.688943084045275	1.40668786638961	0.345460458690769	0.788782063154839	0.320272159278926	0.649166900409983	1.33768342799567	1.69830571602404	0.21592455193774	-0.100293307983484
"CD2"	1.45912563354269	1.26824223134256	1.3356095311827	0.419108369985627	1.26253632691433	-1.15279812086789	0.540877381796244	1.03540252049085	1.19043504052833	0.462823125302426	1.26544089653534	0.367113357634109	0.525248398339419	0.655985960774128	0.547164253453687	0.495056391089015	1.20054948327498	1.54430784952509	1.05454241711742	1.77362266712281	0.594201498423204	1.26676567693225	0.46895689669689	1.12546676798955	1.07948872993894	1.18100470549856	1.23064285678686	0.445256118676648	1.06712223534991	1.09959585789679	1.10152946520314	1.69744401219197	1.52782524770558	0.462673723347312	1.11648068597993	1.57198394825187	0.448944886140787	0.656019067024208	1.23852245437963	1.22293563775349	1.08312705012402	0.529984781931834	1.350953540383	0.793547225000582	0.321691409350028	1.63965804707427	1.38707943082536	1.55204701001575	1.10734341557055	1.1232336445986	1.09423038454517	0.418188738720845	1.10544866292948	0.299090059674967	0.0873140400825718	1.01801289058689	0.415621614135775	1.0939837188999	1.07346555392637	1.15424292059812	1.07889253163147	1.05960976893833	0.998189065380244	1.13814442121985	0.381949293646579	1.48222338843313	0.639757993990108	1.24026503066559	1.23145629254316	1.07274390909086	1.15993552787722	0.597529043465636	-0.0214202355903794	1.07701607138931	0.314136316427112	0.388069519820023	0.263776231676402	-1.33284136017738	0.652002748966798	1.1416463020694	1.05745795087121	0.517055157949814	-0.847761557801711	0.388018197559357	0.529271884829343	-0.61006413305823	0.392369172949737	0.719320231174844	0.595723856935527	0.63706657201305	0.495782097712039	0.0570791691324599	0.802738401905207	0.431933331014408	0.125139068482111	0.198054464713327
"SLA2"	0.805455033435225	1.3558733381447	1.32784261220184	0.74356530058864	1.21206710959892	0.108737453002861	0.449548485468569	0.952732591938895	1.24490806022402	-0.147905149662222	1.24917769360573	0.578557419166452	0.780222052631339	0.792050484824038	-0.111936549668165	0.416099798680152	0.780758414110139	1.23084078448979	1.37041950344813	1.46967383664882	0.606979095263028	1.10025662151308	0.643581983382075	0.8628637335632	0.890274316243308	1.17972126536139	1.3870972859328	0.608687379847502	1.21463649700482	1.23013128049609	0.870507748022468	1.2917459437027	1.1796219320796	0.818220377058033	0.857433432202628	1.42656755576693	1.48227344310995	0.600272914056154	1.2608847956208	1.4461438009061	0.675696192797381	0.846373156510443	1.295539035363	0.633826579399725	0.377645389084821	1.5979003963566	1.18182915053253	1.16752328748644	1.47769787861327	0.732053483274872	0.565965950567872	0.647906597933223	1.22243501933184	0.479253412958381	0.84634747444128	0.652876505205465	0.413461422477871	1.17650880530629	1.29988292485603	0.394485743800254	1.2887217712865	1.35761408784662	1.22432437240731	0.651383300555462	1.17340068394718	1.44225687224784	1.15822456599902	1.39148048401344	1.15312568852038	1.14372219101371	1.35702174640816	0.578890442016772	-0.532167729066361	1.23402628170149	0.486240454040108	1.08831214031133	0.273735393198676	2.0306354141294e-05	0.437309678991395	1.27434303751284	0.905758463715588	0.979910691886014	-1.05667649499358	0.122509616371482	0.760097079037412	-0.384420819088526	0.529049914508153	0.747403101535731	0.294915572917846	0.542715822427853	0.234247710875223	0.549480268116982	0.418972306170633	1.13778738542233	0.286092493888146	0.642792112209663
"IL12RB1"	0.174819349751995	1.18147784009145	1.46310602880068	1.27346526683778	0.162498161470116	-0.96684812314383	0.535344677990454	1.15681181071498	0.445185747218486	0.496047892069403	1.16788777448224	0.517643714774543	0.536532840674822	0.559555046254109	0.425174303780618	0.308692859862322	1.54626115558143	1.562410078183	1.29336491817178	1.16462177842007	0.593743072330149	0.995265171030633	1.09718775628306	1.1177529132549	1.08402006812321	1.22198582445128	1.17236165387989	0.67797304511592	1.02433212757406	1.10886496620413	0.832948112332611	1.19182477438665	1.54890403479452	0.778527794920652	0.923617022120064	1.52345428181617	1.34006341014717	0.999065265115932	1.10469200423093	1.40556804796614	0.235586603923896	0.481372924927128	1.1324320964855	1.55220630175323	1.2158396985577	1.79822148281991	1.21315833058675	0.797610763576228	1.53482118909794	0.615905773777173	0.564233903636973	0.426777484092314	1.32436696466853	0.457025529715083	0.524085973575675	0.938078121530704	0.545862547197598	1.16061663720237	0.856212078679464	0.24506008681745	1.55549364690431	1.6377179032024	1.13765803306806	0.480860020364297	0.631290570761529	1.59642661799761	0.474453910740194	1.47374658633544	1.00953145740371	1.06319351420747	0.393475887764874	1.07801758493688	0.29055682028624	0.520057516411013	0.979003937080787	1.24496061991138	0.270888951666775	0.423752391432397	1.13412675304061	0.431247392116918	0.320935391490367	1.56141996445713	0.796350479154627	-0.531941580585783	0.896704686474907	0.206884207501455	1.03261506797449	1.01436178223977	0.498645183567905	0.770823361955028	1.29461569358027	1.04739774123853	1.12856725149053	1.0828189737532	0.530555922725523	0.427168708324008
