"V1"	"CTSP.ACY5"
"GRIA4"	"GRIA4"	-0.811730414846543
"ADCK5"	"ADCK5"	-0.436561922117383
"ZNF226"	"ZNF226"	0.291271110670969
"OR52A1"	"OR52A1"	-0.0571279625937213
"ACOT8"	"ACOT8"	-0.216310921072557
"KCTD18"	"KCTD18"	-0.213422282042065
"HCP5"	"HCP5"	0.718540702999894
"TSEN54"	"TSEN54"	1.03617695240267
"RNF25"	"RNF25"	1.09161342112594
"RRAGA"	"RRAGA"	-0.450591685793096
"LOC392275"	"LOC392275"	0.418374007155418
"LOC645969"	"LOC645969"	-0.511773537670901
"EEF1D"	"EEF1D"	0.362816715287162
"C11orf16"	"C11orf16"	-0.348903867902666
"OR12D3"	"OR12D3"	-0.20133488681937
"MAPK11"	"MAPK11"	-0.840012528590424
"MTO1"	"MTO1"	1.26374969584159
"C20orf118"	"C20orf118"	-0.382407432700386
"FLJ39609"	"FLJ39609"	-0.307488598303119
"SLC30A3"	"SLC30A3"	0.402837104946275
"SLC22A2"	"SLC22A2"	-0.624570082839843
"C11orf79"	"C11orf79"	-1.35740727116043
"LOC284688"	"LOC284688"	-0.329876510523322
"RCOR3"	"RCOR3"	0.0493124407519992
"COG4"	"COG4"	0.957249099538609
"NGDN"	"NGDN"	0.152315579358391
"C2orf3"	"C2orf3"	2.25545377608292
"LOC100287828"	"LOC100287828"	-0.6207859730308
"TRADD"	"TRADD"	-0.445344549174932
"LOC100288988"	"LOC100288988"	0.487495046879141
"NDUFS3"	"NDUFS3"	-1.27601859560343
"PCDHA9"	"PCDHA9"	-0.051791127697466
"C17orf67"	"C17orf67"	0.189915686253285
"LOC100128093"	"LOC100128093"	-0.318473651160059
"LOC648822"	"LOC648822"	-0.335792333788638
"LOC100130539"	"LOC100130539"	-0.281413281237202
"KCNU1"	"KCNU1"	-0.339792692210917
"SPNS3"	"SPNS3"	-0.6233964044906
"SULT1A3"	"SULT1A3"	-0.719587214766529
"CCL21"	"CCL21"	-0.256114170594862
"CCDC28A"	"CCDC28A"	-0.0271399564283036
"C1orf156"	"C1orf156"	1.28727793393327
"CTRC"	"CTRC"	0.544541865190901
"DNAL4"	"DNAL4"	0.256628460696719
"NMNAT1"	"NMNAT1"	-1.37531761613153
"LRRC37B"	"LRRC37B"	1.04495786114697
"NAP1L3"	"NAP1L3"	-1.56193493060145
"APOL5"	"APOL5"	0.552560234046907
"C6orf70"	"C6orf70"	0.601279752860787
"HLA.E"	"HLA.E"	0.0926133301084269
"SCML4"	"SCML4"	0.277620787581871
"AKR1A1"	"AKR1A1"	-1.39305128057673
"SLC9A3R1"	"SLC9A3R1"	-0.663057549439626
"C1orf91"	"C1orf91"	-0.266201449539626
"CACNA2D2"	"CACNA2D2"	0.09830571087339
"LOC100287737"	"LOC100287737"	-0.310396482313729
"BAI1"	"BAI1"	0.376924709716959
"PEX7"	"PEX7"	0.407725907521301
"KLHL22"	"KLHL22"	-1.43502307522522
"LOC153910"	"LOC153910"	-0.166086235019456
"MPPE1"	"MPPE1"	0.876934633118911
"GUCY1B3"	"GUCY1B3"	0.708876810829214
"ZNF467"	"ZNF467"	0.983323308576532
"OSGEP"	"OSGEP"	-0.210616142556248
"C20orf43"	"C20orf43"	0.935908272594546
"IL17F"	"IL17F"	0.108371395339624
"GPR35"	"GPR35"	1.28752654275323
"LOC100129488"	"LOC100129488"	-0.0437688109532409
"BRD7P3"	"BRD7P3"	-0.509747746695326
"OAZ3"	"OAZ3"	0.829922180123813
"IGSF9B"	"IGSF9B"	-0.248683593012692
"LOC100288340"	"LOC100288340"	-0.350243169540903
"TFAP2E"	"TFAP2E"	-1.12127576903322
"LOC100128355"	"LOC100128355"	-0.23867985911134
"ZNF491"	"ZNF491"	0.893982676149129
"SF3B5"	"SF3B5"	-0.483941432624762
"DMRT3"	"DMRT3"	0.50262045009286
"ABCD4"	"ABCD4"	-0.98305215122278
"POP5"	"POP5"	1.19873850839023
"TREML1"	"TREML1"	-0.890914293492261
"PPM1M"	"PPM1M"	0.822752628035314
"ADCK4"	"ADCK4"	0.384294653031944
"PSMB4"	"PSMB4"	0.0435429414310551
"SUSD3"	"SUSD3"	1.23398490905289
"EIF1AD"	"EIF1AD"	0.441997603507117
"SCNN1D"	"SCNN1D"	-0.0670092125809736
"TAS2R38"	"TAS2R38"	-0.330069332264461
"LOC100289246"	"LOC100289246"	-0.76240552561792
"LOC728288"	"LOC728288"	-0.958978884165931
"PCBD2"	"PCBD2"	-0.945512049474253
"CDRT1"	"CDRT1"	-0.334401587074267
"LOC388514"	"LOC388514"	-0.78129808422303
