"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"IS13"	"IS14"
"INSM1__pos"	13.8762437157095	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	257.718168897981	15.9933034968239	16.012123909471	2.22044604925031e-16	13.2591927877699	2.22044604925031e-16	11.9466645847026	2.22044604925031e-16	2.22044604925031e-16	37.5126911358388
"B3GNT6__pos"	3.962052576793	2.22044604925031e-16	178.600289500284	2.22044604925031e-16	2.22044604925031e-16	103.866185452286	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	22.3539230796139
"ZNF473__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	39.0769489928331	30.5288587505916	15.186896608823	6.74622428652198	8.12891813973763	19.7304775818116	2.72683253211905e-16	9.5227247205186	3.07146100828184	148.460783451965	132.52754553352
"PRR23D1__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	197.595577658943	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"GLRA4__pos"	18.6633063547766	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	177.194251529468	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"CDY2A__pos"	2.22044604925031e-16	84.4379402269284	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"TMPRSS15__pos"	46.8933799435748	2.22044604925031e-16	2.22044604925031e-16	237.135947491379	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"CNGA3__pos"	7.81760375968589	10.0499571395332	27.5887302493908	2.22044604925031e-16	91.9788720707339	46.8962046376596	6.13349612044483	12.0302655219927	8.91219830123539e-08	2.22044604925031e-16	2.22044604925031e-16	122.751307166179	1.00491991415629e-15	71.1617681173508
"MTTP__pos"	76.0433092135825	12.3028055010281	2.22044604925031e-16	24.4695442624479	18.4799962870029	5.37121559923792	14.1418397416138	53.7219712338923	28.5814784011044	2.22044604925031e-16	17.6853495149989	33.1105949418766	64.315265455092	45.180577277443
"DPPA5__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	193.815766663548	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"PQBP1__pos"	0.604042155858355	28.9408616184396	2.22044604925031e-16	54.5505537798617	22.5829057333948	2.22044604925031e-16	8.4941786271594	2.22044604925031e-16	2.63598958835783e-11	95.7317808303507	2.22044604925031e-16	2.22044604925031e-16	31.2627116242924	43.8850799166461
"ADORA2A__pos"	3.04945108652041	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	24.4803389389916	2.22044604925031e-16	127.980938474799	2.22044604925031e-16	80.9070680712513	2.22044604925031e-16	2.22044604925031e-16	16.0793700121077	2.18760375652971e-11	63.4767151286309
"CES2__pos"	55.0110415695489	2.22044604925031e-16	149.496369817209	2.22044604925031e-16	2.22044604925031e-16	4.13954988846287	2.22044604925031e-16	52.701964510341	5.17449776648872	2.22044604925031e-16	12.4993247984717	11.9861028000165	33.6202668080983	68.1416077462668
"TSPAN31__pos"	8.63126967542177	2.22044604925031e-16	14.4260127735859	2.22044604925031e-16	5.79789847799035e-07	12.7321414355716	2.22044604925031e-16	25.8803360775273	6.1185517810462	2.22044604925031e-16	20.2556720175747	54.0822148762783	180.941962684174	22.4016417650955
"S100Z__pos"	2.22044604925031e-16	14.0396415499198	2.22044604925031e-16	2.22044604925031e-16	22.2099926729496	1.3241718918963	57.9588689300569	15.2951351474438	94.7128155746145	2.22044604925031e-16	2.22044604925031e-16	70.2492654107439	2.22044604925031e-16	31.0622842505115
"CTD.2370N5.3__pos"	0.21918729406806	2.22044604925031e-16	8.53150358227637	2.22044604925031e-16	2.22044604925031e-16	7.12371060268423	48.1594895175694	11.6195733145075	138.309309233422	2.22044604925031e-16	2.22044604925031e-16	92.0612561627557	2.22044604925031e-16	2.22044604925031e-16
"DNASE1__pos"	73.375676242818	2.22044604925031e-16	2.22044604925031e-16	18.7869666093013	9.94178515175633	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	0.527592821333881	2.22044604925031e-16	43.6661198944548	175.006105183431
"MORC1__pos"	9.59163781882069	2.60204046707117e-16	2.22044604925031e-16	120.811702386216	60.6382643909877	2.22044604925031e-16	2.23421754365169	2.76017974488344	2.1980648741348	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"MEF2C__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	52.5611567392048	125.912296205472	18.2223175452031	2.22044604925031e-16	2.22044604925031e-16	114.665449503495	2.22044604925031e-16	2.22044604925031e-16
"NPTX1__pos"	2.22044604925031e-16	2.22044604925031e-16	0.107483484203881	2.22044604925031e-16	212.397709527405	2.22044604925031e-16	2.22044604925031e-16	1.45942517860776	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	41.0093154611684	2.22044604925031e-16	2.22044604925031e-16
"GPR183__pos"	2.22044604925031e-16	2.22044604925031e-16	7.82815829129577	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	51.8390029803228	18.0008905497838	131.650716839409	2.22044604925031e-16	2.22044604925031e-16	64.9329983561349	2.22044604925031e-16	2.22044604925031e-16
"FCRL2__pos"	2.22044604925031e-16	12.0261695618799	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	223.942345381267	0.184681037926354	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	38.1782714485812
"CD27__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	251.73580287811	2.22044604925031e-16	41.6861001065745	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	3.18112320355349	2.22044604925031e-16
"SEC22B__pos"	7.55871185424848	2.22044604925031e-16	10.6813676283455	2.22044604925031e-16	3.23022319637025	15.192784153532	5.04865976463071e-08	4.50971003907194	24.2987405815066	2.22044604925031e-16	2.22044604925031e-16	43.7752307689026	186.356154012347	11.4450633227268
"EYS__pos"	5.80963097259998	18.5488039366248	3.24519420679335e-16	10.8411043679366	1.66937955808087	2.22044604925031e-16	2.22044604925031e-16	15.9997895111376	2.22044604925031e-16	2.22044604925031e-16	0.00027938603272625	2.22044604925031e-16	84.6529040307593	183.780404867526
"B4GALNT2__pos"	47.3226485470612	2.95518647342601	12.6744145359523	2.22044604925031e-16	30.6949849075444	7.87357879856918	4.56492674020664	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	142.748709786293	6.37074616369927e-09
"PAX9__pos"	2.22044604925031e-16	2.22044604925031e-16	268.356972434378	2.22044604925031e-16	2.10976682382369	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	9.32176181077492	20.4029271873628
"DEFB118__pos"	2.22044604925031e-16	300.271073933163	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	6.79900940386494	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"RPL19__pos"	21.354879897546	3.40891923458288e-14	2.22044604925031e-16	29.5506734667884	2.22044604925031e-16	2.22044604925031e-16	8.07954948365766	2.22044604925031e-16	2.22044604925031e-16	101.483064858121	2.22044604925031e-16	2.22044604925031e-16	32.4323719424297	2.22044604925031e-16
"CA4__pos"	21.4009482640018	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	212.147503588677	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"FGF12__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	107.587756578943	44.6563026847622	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	6.50516879783985	2.22044604925031e-16	145.761304378265	2.22044604925031e-16
"FOXI3__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	234.96652480668	34.4682949082245	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	9.35715551333116e-16	2.45114470726939	0.000120981618730546	62.1188756349749
"CXCR6__pos"	3.65147958870418	6.45957222078087e-16	2.52086630879717	1.49266318494221	2.22044604925031e-16	2.22044604925031e-16	75.0590558120209	4.25420843468888	193.11587791759	2.55062442724181	2.22044604925031e-16	0.0152914602585104	2.22044604925031e-16	2.22044604925031e-16
"GH2__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	213.599620687506	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"COX8C__pos"	1.13352054571996e-07	2.22044604925031e-16	2.22044604925031e-16	121.033971710081	12.7106056895606	2.22044604925031e-16	2.22044604925031e-16	14.8133775652064	2.22044604925031e-16	5.27211275888747	2.22044604925031e-16	2.22044604925031e-16	33.3895487344895	2.22044604925031e-16
"CLEC4A__pos"	2.22044604925031e-16	1.57803885022745	4.50024566773578	1.40986152615944e-08	0.000177658213387529	2.22044604925031e-16	2.22044604925031e-16	6.93827577534393	208.259198141081	2.67181464680476	20.3450019745051	26.8716093102249	1.64497250293915e-13	0.00330236258859315
"KCNN3__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	0.886718702008803	29.8901331919081	2.22044604925031e-16	187.592122432457	26.7110745961955	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	71.5057538300375	13.0140758523077	2.22044604925031e-16
"BRMS1L__pos"	2.22044604925031e-16	2.22044604925031e-16	28.3394894950127	18.1133845234385	38.7481781788463	2.22044604925031e-16	2.22044604925031e-16	33.4642518873901	2.22044604925031e-16	2.22044604925031e-16	1.19573287492165e-10	42.1087315392832	160.366505051641	36.6678791721699
"RP11.330H6.5__pos"	4.97387407759808	5.96127744677327	2.22044604925031e-16	7.92059948742192	20.9456374498352	1.47051537705114	213.701016964922	2.58012813586212	8.25974888824847	2.22044604925031e-16	2.22044604925031e-16	9.58583892118427	12.0741340529924	21.7222508126862
"MEP1B__pos"	72.3934943243344	2.22044604925031e-16	2.22044604925031e-16	8.96152289912975e-11	38.8591940041846	2.22044604925031e-16	3.84756413827781	30.4288937147856	3.88137116928466	1.42591422762661e-06	3.91773093030902	2.22044604925031e-16	2.22044604925031e-16	175.905812375556
"CD180__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	6.51514693287458e-08	2.22044604925031e-16	2.22044604925031e-16	149.052728147441	8.14552232921113	114.44781231939	2.22044604925031e-16	2.22044604925031e-16	22.1016239454152	2.22044604925031e-16	2.22044604925031e-16
"LL0XNC01.16G2.1__pos"	2.22044604925031e-16	30.6886423152633	2.22044604925031e-16	0.000200380085162611	229.148796511211	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"LYPD8__pos"	100.271438363972	2.22044604925031e-16	21.0214770557162	85.7768398409731	5.39692673945618e-11	2.22044604925031e-16	4.08548761071906	2.22044604925031e-16	1.77768237938681e-14	2.22044604925031e-16	2.04291639656994e-15	9.93489209492551	4.52919277132171	48.3630575940726
"IL21__pos"	2.22044604925031e-16	5.33950361345919	2.22044604925031e-16	0.0670742958805643	2.22044604925031e-16	2.22044604925031e-16	122.353124609636	2.22044604925031e-16	139.853607797226	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"OR2T4__pos"	2.22044604925031e-16	270.639521392832	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	13.6009557412534	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"MS4A18__pos"	72.0833743512588	0.945757242257	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	0.48154418431391	2.22044604925031e-16	2.22044604925031e-16	20.8378562998336	2.93708572337062e-11	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	145.367869839473
"WAS__pos"	2.22044604925031e-16	0.000131854738670296	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.28973572804711	74.1299927976963	6.71491786366462	120.34635798785	2.22044604925031e-16	64.1344910215954	2.22044604925031e-16	3.14620683676653e-16	3.97312603123685
"LEUTX__pos"	2.22044604925031e-16	331.978882198967	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"TFF1__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	315.106092034242	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"CYP2U1__pos"	2.22044604925031e-16	2.44022887815398e-16	2.22044604925031e-16	5.58006806715185	25.4685617711112	2.22044604925031e-16	0.173412673020984	119.882953269408	27.6971759994665	2.22044604925031e-16	2.22044604925031e-16	111.749200436364	38.2926935182732	14.9000829608504
"ANGPTL6__pos"	26.6441708656538	12.1818903575926	2.22044604925031e-16	4.13852583963127	17.9154243415293	9.96945937407824	122.803213188247	2.22044604925031e-16	48.77580606595	2.22044604925031e-16	2.22044604925031e-16	13.008412329431	4.48230787807003	50.6495179004326
"SLC2A7__pos"	55.3909007462352	37.0779630955606	2.06929803167906	4.09252384096457	26.1115020929459	2.22044604925031e-16	2.22044604925031e-16	6.19428733449185	14.7454383554448	2.22044604925031e-16	2.22044604925031e-16	39.6171401014628	83.1399701798809	2.22044604925031e-16
"OR2G6__pos"	2.22044604925031e-16	279.407792979193	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"HMGB4__pos"	2.22044604925031e-16	282.561673793403	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"KLK12__pos"	2.22044604925031e-16	2.22044604925031e-16	183.859309643486	2.22044604925031e-16	44.9956141187967	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"ASMT__pos"	1.00473113904199	4.35636266249074	2.22044604925031e-16	9.92631599683785	0.805784266097727	2.22044604925031e-16	12.4267447447678	2.22044604925031e-16	1.26931826936866	3.44442453768623	2.22044604925031e-16	1.77599040322456	2.22044604925031e-16	148.572653402182
"NEUROD6__pos"	2.22044604925031e-16	233.085419206073	2.22044604925031e-16	2.22044604925031e-16	1.80545586292641e-15	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"CT45A8__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	141.056996438777	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"MSGN1__pos"	2.22044604925031e-16	32.7387575345503	222.755929835953	3.15179691679408	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.61937678482491e-06	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"TBX10__pos"	230.840248922048	4.31237768651168	1.39837051594963e-09	8.25979667557186	27.00805620422	8.82032868451649	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	11.093067531718	2.22044604925031e-16
"MYO7A__pos"	3.95443042495773	2.22044604925031e-16	2.22044604925031e-16	25.1745420371922	4.62985216558168e-11	2.22044604925031e-16	9.35924157425294	0.376719583348997	97.3172437139688	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	7.11840130323984	116.983908649889
"TMEM86A__pos"	2.22044604925031e-16	2.22044604925031e-16	56.4079661022785	2.22044604925031e-16	8.44844296582234e-16	4.76622098590593	2.22044604925031e-16	2.22044604925031e-16	91.5346093321184	2.22044604925031e-16	2.22044604925031e-16	31.2851631541462	119.461477719287	6.80445411801127e-08
"LAIR2__pos"	2.22044604925031e-16	12.5048782920187	2.22044604925031e-16	2.22044604925031e-16	8.49951187701567	22.7258328056514	7.47257756565972	2.22044604925031e-16	160.410133484441	7.07634055037804	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"OTX2__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	175.32255833091	1.37084121373658e-07	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"TNFRSF4__pos"	2.22044604925031e-16	8.19561552124175	2.22044604925031e-16	4.40751504388674	16.9900353807502	2.22044604925031e-16	47.5813237789758	2.22044604925031e-16	93.6676830414916	10.7996201755742	2.22044604925031e-16	22.7802405553671	1.55490958083748	2.22044604925031e-16
"DLL3__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	39.0153775544273	200.366236826579	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	5.60582506065961	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"NOL4__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	227.637654337024	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"BPIFA1__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	190.591854770088	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"OR52I1__pos"	2.22044604925031e-16	28.0292050908812	7.36277670730848	0.642790705646287	21.3044047433387	2.22044604925031e-16	1.62749128381598e-15	21.3970108386905	17.5756618484365	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	24.6309254222845	209.163917660439
"SEC14L5__pos"	2.22044604925031e-16	3.32116405052515e-16	13.4937143179991	4.65218066535845	204.168293661821	15.3210182725864	9.345940372063	15.8168240980521	2.22044604925031e-16	2.22044604925031e-16	0.000879567203808762	2.22044604925031e-16	5.55123517511683	22.083308662763
"AMPD1__pos"	2.22044604925031e-16	0.437558185607445	3.6045115621428	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	202.649657124229	65.7542035973486	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	20.2229060368618	2.22044604925031e-16	2.22044604925031e-16
"SLC6A3__pos"	2.22044604925031e-16	7.48753172067028	2.22044604925031e-16	3.57040302994584	66.7313207482849	0.75661616270842	2.22044604925031e-16	0.369405306390135	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	0.463899149403128	127.92530369468	1.54342974078807
"FSHB__pos"	2.22044604925031e-16	291.226289794559	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"KCNH7__pos"	0.102108624909758	2.22044604925031e-16	5.78136177565721e-12	5.27660071491894	151.91753540966	2.22044604925031e-16	2.22044604925031e-16	0.305179624934703	0.93960843318851	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	3.25270633122726	2.22044604925031e-16
"CREB3L3__pos"	185.255064854655	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	5.81987362827876	2.22044604925031e-16	32.5477628761368	1.97774590635377e-05	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"OVOL3__pos"	2.22044604925031e-16	13.493236264752	3.38557275436483	94.4819999895551	35.108411131456	2.22044604925031e-16	45.4445773114027	2.22044604925031e-16	2.22044604925031e-16	21.9214583696351	2.22044604925031e-16	0.100744684569649	41.716140987282	108.162802840137
"ASCL1__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	217.819446131326	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"SEPT6__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	8.6138916186175	59.7690919065573	2.22044604925031e-16	88.0579449312646	2.22044604925031e-16	97.9075014313391	2.22044604925031e-16	8.16070467223575	5.57806907540276	20.278520117067	6.00533900333934
"OR2T5__pos"	2.22044604925031e-16	86.396916818289	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"SLC5A11__pos"	101.863088597631	1.24455809350865	2.22044604925031e-16	113.20346711063	18.0614623648494	2.22044604925031e-16	12.048968151327	2.22044604925031e-16	1.52509694654721	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.09430307370903	83.4242556997922
"ANKRD34A__pos"	2.22044604925031e-16	2.22044604925031e-16	2.1554249201165e-08	13.0854167304284	55.9412593277594	1.02366736261798e-10	7.47111619616261	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	53.0605863927224	107.460825155547	32.9023164761621
"METTL1__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	29.2714645578947	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	31.5061314689025	4.57140417717381e-05	0.436741680383753	197.446243562994	6.493103756954
"KIR3DX1__pos"	2.22044604925031e-16	51.7404235845066	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	19.5840957282847	2.22044604925031e-16	31.3858355961136	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	168.351216576295
"SCN3A__pos"	2.22044604925031e-16	5.288602484233	2.22044604925031e-16	2.22044604925031e-16	183.602075914686	2.22044604925031e-16	12.2921903993744	84.2545770485051	2.02770953212629e-06	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"TMEM72__pos"	45.994964187405	0.250086340113542	2.22044604925031e-16	0.186413594120382	190.461526544787	4.94802390620665	8.50548643251333	0.00752255743692257	13.4040614861304	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"C15orf48__pos"	1.73303938341361	2.22044604925031e-16	319.838352501044	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	15.3451025931578	14.0813600413285	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"BIN2__pos"	2.22044604925031e-16	2.22044604925031e-16	27.5962840793464	12.6001319809175	2.22044604925031e-16	3.73306872978127e-08	55.1383941580294	14.0868398640403	161.493848622211	13.7239959783387	2.22044604925031e-16	26.3906909123864	0.000607519840779504	21.5534323514238
"C16orf54__pos"	2.22044604925031e-16	2.22044604925031e-16	20.6160731042839	2.22044604925031e-16	4.47323197504183	45.0264823569766	87.9960428582248	20.8873722020801	100.681047716339	2.12400166261602e-06	1.72600971875466e-13	23.2031386110746	2.22044604925031e-16	15.2865056058511
"RPS4Y2__pos"	2.22044604925031e-16	23.2349395918184	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	26.8149188577661	8.70147896640679	2.22044604925031e-16	27.2406132487979	2.22044604925031e-16	7.05652179647894	2.22044604925031e-16	103.583802420275
"FCRL4__pos"	2.69408597617402	8.56623142901636	8.12115998238355	2.22044604925031e-16	2.22044604925031e-16	1.46420370156051	223.260721240694	2.22044604925031e-16	12.7724723140523	2.22044604925031e-16	4.37026123266972e-15	12.342772056487	3.43602357053766e-16	6.61753355648396
"IL10RA__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	67.980507979825	13.4507934381565	160.051468282841	2.22044604925031e-16	2.22044604925031e-16	11.6372947526411	2.22044604925031e-16	4.56703030004069
"CD74__pos"	2.22044604925031e-16	3.40069733458626	2.22044604925031e-16	2.22044604925031e-16	1.42313712905398	13.5827986162026	8.80138488618624	11.5736374128798	184.962053215866	28.2192203746908	17.3592872777262	2.22044604925031e-16	2.22044604925031e-16	7.76807120690665
"ATP4B__pos"	3.7045787498029	2.22044604925031e-16	2.22044604925031e-16	30.6439780334283	104.984736400926	159.492221600283	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	26.47860469516	11.5238167036705
"CLCA1__pos"	168.565686370642	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	15.4551756191063	2.22044604925031e-16	2.22044604925031e-16	0.625330971766828	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
