"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B04_841918"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A01_830792"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A07_830800"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A11_830708"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B07_830666"	"MS2010072001"	"MS2010072023"	"MS2010072034"	"MS2010072042"	"MS2010072805"	"MS2010072821"	"MS2010072824"	"MS2010072828"	"MS2010072838"	"MS2010072904"	"MS2010072921"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_A11_841920"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_A12_841926"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B01_841924"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B08_841908"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B09_830678"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B11_830836"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C03_830686"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C08_830838"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C09_830750"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C10_830840"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_D08_830828"	"MS2010072004"	"MS2010072024"	"MS2010072026"	"MS2010072038"	"MS2010072813"	"MS2010072831"	"MS2010072835"	"MS2010072837"	"MS2010072930"	"MS2010072932"
"TNFSF13B"	13.279597208227	13.8674058364587	13.8747466277041	13.678888332718	12.6997860995798	12.8345823666614	12.572817631799	13.5388384357043	12.7129770272621	13.2131303798547	12.7451526536787	13.3658917174583	12.7457583377344	11.9823263445926	13.5892808599557	14.2646351721588	11.7231970315215	12.667193497524	12.1950767678107	12.0547305180526	12.4969626119035	12.7159593301799	12.2748410173191	12.0424388715559	13.0786210893662	11.7444893346778	12.3875175206077	12.7468367027887	10.8556832707324	12.6930215889212	11.5478493479939	13.2068937193907	11.432935773952	12.0283086571742	11.8280154168002	8.66905062953627	12.9496838743238
"B3GNT8"	6.40382528810224	5.45838744342365	6.53804646809826	4.30749396381566	5.08457258007563	5.70271064972781	6.08635175772692	6.4997092628712	7.08300339805639	5.91006389558482	5.90000827114562	5.63801873655849	6.14764785754593	2.27103449697237	5.21914952924219	6.08746942952426	3.54385478085751	5.74022234328135	3.8920470637161	5.60724287456947	5.23071080690278	5.93141355929597	6.38953000049783	4.46139697596971	4.80239907044269	5.77459457310164	4.62601599263338	6.36926585884554	4.8506038864069	4.4495175667683	6.29210474115214	5.66619305999555	4.71570042958066	5.32181144892946	4.5770435756858	6.1069802114443	6.06209741459745
"MSR1"	7.30839772652895	7.54006991796104	7.84213144583935	8.14662348492957	7.54914228424824	5.73300649092195	6.34262827130655	6.28238918032935	7.09513291132098	5.46084832628192	7.48748501733162	7.73051071699764	7.19580488478589	5.66826558936611	7.16754597167204	8.30267801323785	2.76897043528738	6.92044790906191	7.5051815919	6.90779350732138	5.5724157108498	6.40962591928149	2.75284665466034	5.80409239368493	7.33484578990128	4.985506365925	5.70687672542887	6.51101275176459	2.88644899216816	8.19149264127176	4.77997485732016	6.83271465060911	6.86484406836831	5.95358691522375	7.17325955151849	8.79352686503758	6.31307264488467
"PLB1"	7.34867031816802	7.73924776724154	6.33295966338833	6.74165220992743	6.03708419892703	6.81620180677514	6.51244689473302	7.52869744721118	7.27942596623754	7.51371006795247	7.0471744310086	7.42019107309548	4.74737953165598	7.2059624743904	3.44543146948567	7.44761598355946	7.02371152841442	7.01908073402158	6.47889840379759	7.48974867022175	6.13310324587609	7.12342253626409	7.80172021233581	7.10719914983184	6.6014362422411	7.18287090852902	6.97961616946043	7.73627176996798	7.76584854623004	7.53801169636396	7.34071010133389	7.45657276088411	7.76161607741911	4.42004736171492	6.58637039473686	8.30735474306295	7.26707397563625
"ISG15"	10.8619058962096	12.0240963781591	12.4376904031299	11.65809109495	12.2478706582826	11.6671453631963	12.3302916577577	11.2002242020235	10.77088526817	11.9366150754733	11.4718293616628	11.6071665802909	10.7526256733236	10.799937750682	12.6776288517474	12.9507327467309	9.57758853377005	11.9314797688759	11.6691744266747	10.8355540910846	10.8116498407714	11.0930800684808	10.9596380367734	11.2001473240085	11.5066003631079	10.1454917322451	10.3447824489995	12.4604000942087	10.7849088891499	11.9085264182284	10.1052114938831	12.0834558872775	10.838345472485	11.5877388062038	11.0236987055278	8.08868017411422	10.9788952548264
"FAM157C"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"KCNE3"	8.84069164290333	8.9907339426538	9.12032519303314	8.11075644826613	7.35713976313013	8.50225266534285	7.55030384018824	8.84404077267715	8.46991365150297	7.82004882717901	8.14355643350154	8.77324975469751	8.14611879825438	7.91233417555362	8.78229942996264	9.35035990137941	7.68268046034288	7.92611761459921	8.07869168454788	7.33432303859937	7.19954604930988	8.35444422810638	8.16413188875202	7.66919625731363	8.01087953096286	8.37391745426422	8.65738377264242	7.82745940924934	8.00406744645258	8.28206513823745	9.03479960551667	7.98110025522569	7.69973786149569	7.26897137924104	7.72943577032066	9.98640104316008	8.24531829439027
"KLF1"	5.77101800734494	5.6073705735708	6.08138827704344	5.06998623585056	5.8229349254235	4.71082006107461	5.72435963842274	6.15594377273335	6.17830352580105	5.11315400613197	3.5773030424491	6.07965020424799	6.1980034672486	5.36983920628488	5.22202111003169	5.27800468614508	5.499405043359	5.81677401588031	1.48419106394725	4.63903393938038	4.51184159361796	5.74406969463042	6.30798239494706	6.00711118035739	5.34516134877627	6.75409300911583	6.14361408774552	4.98094911327835	5.59265606259221	3.96908055165852	4.92322276603911	5.50626891258128	5.94385412636343	5.51099464441545	4.63268406854734	7.78107262451445	5.44598539888169
"CPNE8"	8.18983250421924	8.96209859736981	8.62226855005693	7.99924625927462	7.8522061084058	8.36137313728691	7.50698042067348	8.70371309421327	8.16750231347139	8.56617381860337	8.41756751416965	8.53381935972126	8.40104199561572	7.97284577802683	8.39200462940698	9.12372656854416	7.04691429055257	8.00204314906935	7.06172216339179	7.94839688066088	8.27673920312769	8.54177111173232	7.70842245798254	7.9091782487879	8.50386369335557	8.28892757834456	8.54407490171839	7.7682983944358	7.67583080571955	8.08156274095889	8.45445321205693	8.85838357317343	7.62835383610544	8.27618558758453	8.79532598746528	8.30980011719661	7.58020248448474
"DDX58"	9.68393719359802	9.78239705156875	9.6898307337235	9.36581893206838	8.5849402602799	9.36295024095016	9.70151681626296	9.31582008417475	8.53627898334732	9.40920908275143	9.28165855017133	8.87631856008689	8.97894507157086	8.98450147684496	9.47493207324446	9.99833301579384	8.92797093898668	9.37728619167945	8.96038541933479	8.51021408518236	9.40095052088913	9.44474639159004	8.45284174308389	9.03213080987743	8.7959868358146	8.65126041588026	9.0798967330272	9.32779771567026	7.73754314824617	8.6719970156971	8.42489192981344	9.36321743179059	8.67488891187508	9.17286140909692	8.89496066398344	10.3985645777673	8.93811303263129
"C21orf109"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GK"	9.19787373331394	11.4547608644216	10.7121977571274	11.1207468911648	10.1382549079658	9.41635462716382	9.65113950818662	11.213435134938	8.9701040547999	8.75198589867913	10.2796237850606	10.0377881529811	9.63966778035932	8.96737419727021	10.5644877001054	11.1844078092515	9.03361258627156	8.46510153315755	9.06706271675071	8.32872272957935	9.19047747269438	8.63744334539308	9.96414170156969	9.3416803480414	9.66846634598736	8.38076349058772	10.610816484342	9.83211909805842	9.93967431812044	9.41088484389119	11.7115012075227	8.34840997205561	9.17060322306739	9.16269909393519	9.39202234344486	5.09314553889473	9.32203465232493
"MMP12"	11.6009540651569	14.1457817251297	12.6485147609381	11.437971107294	8.89356210026013	9.40758007606208	11.5581321092628	13.9645263339572	12.2246762794977	9.78413101898069	12.3159711191898	12.2417193099793	15.2211428032259	13.0191958045133	11.3442983719909	11.6481694075295	10.9020022220867	10.8668615010898	11.8446699377346	10.5674130323427	10.6332363333028	10.1242761601641	11.5462856583105	8.89620314570256	9.47004837772514	13.0116754717181	10.4432994243381	11.6839157564471	11.871472853498	9.16139308472104	14.1853494728987	12.2408788745673	10.1314450795789	11.0102769740808	10.2300167908717	15.9392745327488	10.4893446562144
"CDKN1A"	10.3533259406706	10.8348302714227	10.0533018686989	9.94357282575339	10.0195411992856	9.46245542591605	9.39463430751017	10.7698427183803	8.55717211816255	8.5813264387907	9.68440803269127	9.2889577958109	9.11561112229522	9.21793610889363	10.0086064710221	11.499505768622	10.1073348684282	9.2652416949598	8.92877403877772	10.1799415196692	8.11316462027879	9.05562940513714	9.09753318556282	9.77248660799498	10.3771078999716	9.7122523446103	10.8924920113956	9.36697596825668	9.38963010843793	9.71203312106545	9.80487944716042	11.6889768125483	10.1779272933738	9.35145456647426	10.3840799626608	6.80973537234578	9.34022583443282
"LOC100286936"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"USP18"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IL10"	8.2665993741156	8.91972966515586	9.53685675754453	9.70815906815306	8.03182204574507	8.76484165848841	9.93321346683929	9.01754146287901	9.13757486301317	7.69614855072795	9.40650101267315	8.79296730169639	7.62737295140098	8.15275121146837	9.26170281224171	10.0681979120404	8.09734248530505	6.46239539228985	6.50531174132626	7.46253646134019	7.65036575854164	7.53191890373421	5.76219865257333	6.87548729569633	7.50124155771276	7.45864394881089	10.4969835131478	7.43686884418793	8.29355227753656	7.94300311173353	8.92712385401548	7.39285113733118	6.83468434115334	5.75645074266585	7.62931059626506	10.3692799280891	7.04882217660169
"EPHA8"	3.32190441294366	4.37972308934741	5.64081392888957	3.13514414938538	4.95771411089973	5.69925211563686	5.0067404892287	4.42175190772778	2.72480849756567	5.05143036912074	5.47067918363047	3.65755194028824	5.73787889589752	4.25696269942361	4.39093977539571	4.11694557171148	4.03796118118237	5.60868357523546	3.40588036096763	5.52167691497723	4.98898914673298	6.26203068947198	4.76298638214024	3.85172953024787	3.14283036628599	5.19439307558982	5.02673557175477	5.21502268938541	6.31866289843971	5.20837363540441	5.48779074734191	3.25337184078727	5.91913096561175	4.74615151752766	5.38011618794159	8.78211501175213	6.44124623459529
"SLITRK2"	2.45904795043622	3.6306528967519	2.36105691679749	2.4828233699748	2.41199063853121	4.39972213765197	2.48198137577028	2.72096685882621	3.22396490460659	3.13253817780873	3.5717933675036	3.69734816760804	3.2556361297381	2.80308672398808	5.76538648340459	4.91603610022317	2.26468947166921	3.47483696025198	2.73668373214763	2.79795655542432	4.71291549659644	5.12340399005658	6.37658365811717	2.77819689124527	4.12834809358549	6.43915718634343	4.09898723153704	4.33426979197313	5.00004988615669	3.31845285479466	4.67626828573219	5.05546035528085	3.29096618701613	4.85799514201371	3.88809390001515	7.80537335779515	2.64957327308625
"LOC729127"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"P2RY1"	5.54828889361406	6.31126217514628	6.48343523652531	5.62575936043844	4.87008174819269	5.74758068796636	5.81567001241636	6.14047454093618	5.30283551666096	5.08616074597039	6.52456498824322	4.66786149912069	6.18436793697103	5.56448930136219	4.27810850561945	6.9983939640138	2.36077109424799	5.86405283531628	5.52389844412398	5.99831563058261	6.53678975271127	6.60972602020422	5.70639655104606	5.77128768824213	5.8674961668337	5.85974457770542	4.88501746337635	7.26396105550665	5.75470356790652	6.04677371663969	5.05938173285838	4.88142362597032	5.73734395691867	8.1578855027055	6.30267739158501	8.0142913808445	5.75510810548314
"ADRB3"	2.22241074462455	1.96118666587205	3.37022503369813	3.21092653296843	2.2259006893998	3.68727072632768	3.36432966337978	3.61413472158215	3.08906947573464	4.0073854937916	3.15054803344343	5.48493504345666	5.04330210520215	3.69898016391405	2.44924705969462	2.88303944938111	2.55920098893392	3.67519202496973	4.37658941418092	2.44104608308356	3.41453705579663	4.28161353885131	5.5258550386062	5.2386451224633	2.2279410561641	2.6799619059268	2.53317144640735	2.71647715779711	2.79366467364926	4.61650031530638	2.3983150066037	3.08753938497522	2.73112661282652	5.53538231970278	3.37482161428467	6.28928316008477	2.92487653051865
"CD244"	6.08728607098203	6.47372635590915	6.67065981324494	6.27405144864353	5.97472407071592	6.50038712409907	6.75052956782674	5.5744292659853	5.42355399986677	7.11244467228151	6.07494616096222	6.2633626899552	6.68322541391074	6.60649048137231	7.10635155257952	6.31969048528262	3.15579581148002	6.0125672850926	4.89857131085893	6.11230053978201	6.13746619391319	6.39254522274577	6.67175878089901	5.84246983716591	5.90677457353656	5.97226031237509	5.23644662104627	5.80447904558877	4.32755825816257	6.17090424969908	5.23105398073291	6.80715024127477	6.01570273373446	6.41390043605995	5.95074714918775	5.93650511951602	6.33402457334653
"NAMPT"	11.1293145295323	13.5598388170086	12.0667015565377	12.4368905487906	11.652562314705	10.5557056076669	10.8848333039203	10.9869291721266	10.8021590742204	11.4205946195061	12.1029595253056	10.5101208020832	11.7435916725152	10.8774149572572	11.893337282079	12.6228414061995	12.0519154405352	11.0189784511485	12.1810006263692	11.7833009828236	11.0252129778686	12.6157404307687	10.8790011708359	11.4442459895376	12.6755757399401	12.1695393815178	12.4755987248277	12.3699384716932	9.32735669005536	10.6883877683353	12.5124136333826	12.7970644185052	11.9954143118624	11.4655266570067	11.6121498534647	6.33755243042264	10.9073239982439
"ACSL1"	11.3605319894827	13.3330641958624	12.7884290304329	12.0322396579916	11.0708555570988	11.1550969493938	10.8656313727137	12.0084587699106	10.3257919556055	9.49869160931811	11.5305603379283	10.9596956490295	9.84907423994699	9.638284138676	11.3705949864407	13.3339003000143	10.8760341878263	9.78793060385156	11.274716212611	11.1225567764143	9.75896691127152	11.9345045705956	10.2490264311081	10.5247232069761	10.8146859522102	11.4547189849336	11.2333224025033	10.5655866753137	11.0424546016793	11.1933566039255	11.5839251697646	9.18684831036235	10.8554507747641	9.73526540317514	10.7977520178494	11.2544641731575	9.7235521664038
"NEURL3"	6.30907088870921	6.84862372447911	5.95089222745338	4.96502871377337	4.70733693869024	7.33639834646619	6.21570179411263	7.61464698158422	3.79159657647129	6.64607905507717	5.84924759025658	6.92235492579583	6.00267911276031	6.51220998151067	5.7269001806177	6.32672506112497	3.72038465903502	6.24781243898923	6.88423868253772	7.74017751007638	4.0555978647703	6.28183498610814	5.9431631669197	5.71641153812873	7.47918064580092	3.39478346272364	7.34230840287954	3.91081995703071	6.91534907885455	6.28459045602117	7.38391614873682	4.26629920948433	6.82221443600457	6.84528980591494	6.25146129460136	8.0355903223153	6.78828662075854
"SH2D1B"	5.30320196980716	6.03899914234212	4.97090661156026	7.02895100828597	3.77911829682692	5.09988878394906	5.71151472265608	5.16339951084688	5.28503426964755	5.41720274497756	5.08659057892249	5.2684469784834	4.40497067227373	4.83843312824369	4.68386383052915	3.57282879031882	2.78165530500132	5.90144297309581	4.13736363188093	5.57350954610875	4.76810707027728	7.26761232374704	6.61602273710305	4.63957063039995	4.87922814521697	7.40149226965618	4.36809362485397	4.97647167192376	3.30417229681165	5.68446172325286	4.90721072604879	7.23643200106511	4.64554131186791	7.02123117236885	5.23910712540301	7.92594172078813	4.62464443579804
"EIF4E3"	8.87147839885429	9.02510967922494	8.75999920761662	8.94316350953182	8.31890094926331	8.83514711224779	7.63642915184063	8.10591274293138	7.91064830670172	8.5512769184163	7.84031994063367	7.77733043186184	7.99596167288895	7.8382981953765	7.63157791420293	8.9869084900971	7.32208365045431	8.2316586991053	7.79046666942094	7.48580619205994	8.71574937619397	8.86849974121859	6.83595017613525	7.70771513624745	8.40542924601509	7.83233428976904	8.42236636671197	7.85095692723742	5.74819596132351	7.95388731825985	7.39707486782052	8.32550133768015	7.45843147679003	7.80191223702658	8.2019727875481	8.95857301018764	7.73770514424105
"TREML3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PPT1"	13.7598371200188	14.0247038811486	14.0324404288587	13.6656501911754	13.6167887068225	13.4415335578646	13.0032383832974	13.8460575661592	13.4420610859702	13.1910404188834	12.4040967712419	13.441411657061	13.3157768869165	12.9039668245379	13.0379540017318	13.4208108226959	12.7202352543721	13.2592673696468	13.2921265517498	12.4385632235502	13.1068064530179	14.0250740214608	13.6084528024193	13.0951509326507	13.6651263456759	13.4147899072605	13.7108289379989	13.1241860539404	12.6139874413779	13.2154480331037	13.1660977399086	13.4456164661998	12.6828879114229	12.5696568987497	12.9087755916172	10.3651417343746	13.2604645761135
"SOCS3"	7.66636669108142	7.50146609328641	7.41923617976963	8.05976883825547	6.1731956828044	7.89902376183838	7.78094263919134	8.15074736482991	8.35768659867463	7.83745422009429	7.61666183088565	7.79691854075573	8.34232637383489	7.40907164929614	8.25916094240651	8.38775544997906	7.68246930681808	7.36178342387295	7.8302564687662	7.68107684412434	7.53962096744564	6.65122452486896	8.08117989884501	7.75293254931544	7.30524785103165	7.55021230292301	8.39167254848453	8.35132051685976	8.25313143616	7.657627528411	8.830660727829	9.05593762998804	7.65166008176698	6.96646605404075	8.66852753242559	8.69379050152736	7.57180378411991
"C6orf100"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MS4A6E"	1.40669109059587	2.86617211807857	5.8452740838816	3.02514966442622	3.44642131078079	5.12455896763063	2.83656752511331	6.16888457133477	3.26490767205384	3.45305483751663	2.07667094529303	5.60539411410948	4.09457014948077	1.00455616037122	2.53012536784359	3.4385352258099	4.949247875046	4.18770955032731	6.27700692206239	4.55180282836778	5.7379493612507	6.37600150287637	5.99888297766929	0.868473390741197	2.52741965900087	5.79837044649047	6.45217276359628	2.15408552349226	1.37759330767486	3.07512598043018	6.29768257539952	6.12327923734839	5.56498402500311	4.69708049287287	8.49993673004569	5.4153507394561	2.37410752242025
"LEMD1"	4.17138799938382	2.88738876781832	6.07481419982614	5.91513237535794	2.58420660247102	2.53387182100718	4.22797663402169	4.85999879441979	6.49212727351023	6.07867059505751	3.18365941149466	5.33756267251059	2.62410603809093	5.24587703899849	3.53862026464367	5.74753816753116	2.68637675631628	5.2860477031634	2.07249082550446	4.40493578904798	5.42764446956665	3.12751447479951	6.70399638256813	5.8715148688219	2.87227193926092	5.98826999351926	3.6347827824773	2.76097359726824	1.62406958470234	4.77946149722389	5.45197463532462	4.50405830577409	3.8984322893483	5.55233686944792	1.64656680434233	7.25647345519286	5.22209644403142
"MARCH2"	9.77562267550465	8.81258297358024	9.43248344890332	8.60394469521361	7.95415631384064	9.3691713556336	8.39752688965171	9.6787592389931	9.17076538512502	8.00585282640372	8.31198193477189	9.20704714670419	8.87699208805662	8.19799348177879	8.56293001054821	9.34194483552388	8.21497725928393	9.35944406725104	8.30291002162625	8.93656574741811	8.75850957030475	8.69783545359209	8.56147444239107	7.92375162084081	8.6873461414048	7.76490707101882	9.31369359532787	8.4118382752374	7.90151705756707	9.22683771639318	9.19963489719799	8.22987173252858	8.50645677001325	8.06884712980845	8.78680637210507	10.4596885025756	8.63204819317463
"CR1"	8.03646755272117	7.86639736564384	8.51594270337256	7.53980418995098	6.63859138401316	8.37626025081429	7.75370537088348	8.90771261772415	7.77753995816983	8.06572047688242	7.66577042101494	7.30190979761616	8.3134165831046	7.84794505503435	6.42579664601475	7.97875877108353	8.36086398746508	8.16413513279203	7.59919948964264	7.77631959746735	8.96028861559104	8.78809936142006	8.10066920068332	7.4717042316568	7.69068756636458	7.94139052408134	9.24999674800216	7.90381946785458	7.0848773846348	8.03232719582206	9.39985859696152	7.82287680997515	9.4362133423192	7.7894165011834	8.7680791494229	7.67846321682253	8.33246638123241
"S100B"	7.37666475826993	8.77301121309105	8.06889667556456	6.66905243082219	6.08293314684933	7.59071392330018	5.92223890619186	7.22000331680237	6.90285683599653	8.1097010462121	7.4559226985338	7.58450177893689	8.26290624545453	8.06561504180871	7.3882935391444	7.31279252606127	6.71911496455343	7.85017428586669	6.5306754570983	6.93391935117438	9.12370219229372	5.8513671301338	6.74626124609174	6.53215200818554	6.30230807585307	5.54274724400337	5.48854164520644	8.02014956978381	5.68147770053434	6.59735856732841	5.84139733177234	9.11362071857337	7.44196333354482	9.17739846905183	8.16341582981896	9.23911077292762	9.40707268730431
"RBM47"	8.70389274979154	9.42791250097825	9.30352150464857	8.95039049739467	8.62348251519363	8.83957739994719	8.58363235970154	9.23477511238839	8.30918841662479	8.50351727008596	8.36886642513076	8.57748032845988	8.18644603437999	8.14809986932204	8.80755425711898	9.44921372636402	7.98041086820696	8.08909156252414	8.12539861231133	8.15420821492769	8.07083973845022	8.77896571979471	8.3036519478043	8.17402894175208	8.50919899316327	8.50948628166144	8.69710164893587	8.53552934411219	8.6292141362469	8.74539398077044	9.09569541322567	8.19637509853131	8.47921107397018	8.40921290070808	8.46703918165811	9.57019431841694	8.42948804799589
"ADM"	10.0382560332514	11.819183511478	11.378964735724	11.9030254779706	11.0710862560103	10.2357163279031	9.83104103571232	10.4446008088262	9.35320584329357	10.0335447659293	11.9377999059499	10.3019058059736	10.479356168164	9.9626074198609	11.0629948889138	11.4725545888019	10.503815728292	9.20225617066752	10.3379838176023	10.4967119426135	9.68103940347444	10.8947228105285	9.33133149888422	9.14393693397918	9.87802898898034	12.5554506262301	13.069147199422	9.08282926755959	10.7600071532771	9.8745511535618	12.6930063073887	10.0499921455071	10.0461228341547	9.00282670225318	10.996966199948	10.1992928646761	8.7224120904264
"IFNAR1"	9.02309995080426	9.67228115252081	9.63589275981979	9.19929999131385	8.58889899999421	8.98645794948279	8.3283570176446	8.92163047435275	8.28036259979191	8.2983611599174	8.56562344170827	8.53179174846138	8.63619289728915	8.62697947811458	8.3273503243557	9.82273821489245	8.44490427258083	8.42320205176497	8.2234249605271	8.29093965654472	8.71932170655605	8.9547874606823	8.17797034520011	8.45716782178369	8.81633933031159	8.26540038189355	9.31093639251718	8.52154784413922	8.39275853917755	8.62181537238916	9.1364964281922	7.10239999288512	8.78963646014219	8.57122007992055	8.80653879902205	9.53566674431252	8.27196046390952
"C1orf138"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DCUN1D3"	8.1146500750602	7.81597303144177	8.34856576860763	8.03434736998097	7.27450116065007	7.81942335519701	7.73180790335816	8.22850685334742	8.16410822174355	7.71176705122698	7.8519843699744	7.36977706571449	7.38546231782775	7.89369519750614	7.66534933328972	8.27192450959779	7.17747989314165	7.43101422738567	7.25862346930456	7.93783936436955	8.43509547582929	7.45999788814692	7.70649362686465	8.08555294847667	7.81831157424411	7.88273824700601	8.49947661009091	7.27458728481874	8.34286762363942	8.00562953903473	8.59239206236822	7.86315310209654	8.1763036489679	7.88822320332193	8.89760815407271	8.74471745373079	7.69370141055223
"TRIM69"	7.24054843316736	6.5764767630072	7.59463317679548	7.17545683797952	6.715373640143	7.2016751373379	6.7472723651963	7.86434908187564	6.90698260654602	7.39150539209697	6.62562834523412	6.56980526758303	9.12211744145565	8.62309887830454	7.08663378906154	6.86798715386346	6.06653361240025	7.67049796456303	6.46855474184179	7.91808945109936	6.88355513974796	6.59474341280489	7.39947551646533	6.18472088981446	7.232507585707	6.15505304792386	8.09295193123387	6.86678992481508	6.82584544470969	8.88615198793225	7.47682764650246	7.36612097591037	9.69833962099563	7.00707911044716	6.16926884582436	8.1283480799539	5.91346206195818
"LOC100288856"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IL23R"	3.61785665650592	4.72113276117825	4.96196573030803	4.50935781483527	2.26598556215417	3.65351594263757	2.09112877084375	4.33772165428144	2.26050417422835	2.1615175195769	2.66605915291189	3.90797166895785	2.43830569974099	2.29081759123681	1.8190050103014	2.97563856668261	5.55400418059033	6.99096633131934	4.57178297260168	1.75137555552096	2.80566337344726	3.91042280419801	2.57002012296217	3.09356764779685	5.02250750532464	2.41606226049582	4.92240839999981	3.58398209992762	2.46018762052718	3.78424609364729	5.07079849440063	5.03813678618127	4.05375404247646	1.89157896885663	2.0833718858915	4.7067211497155	4.91025579994024
"NAIP"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CD5L"	4.37354017678099	8.10689233804922	6.60319251959069	3.0276000282074	5.50027843479789	3.78025856864064	6.18336851235193	6.22757636108356	6.15454867085987	10.5139189396458	5.69596647904426	6.57474835753494	8.00391249329682	7.28741399644561	6.79119207111703	6.64117082296415	6.59699311303998	6.90733865804813	5.83524850900885	6.55778424007417	6.20542443014992	13.901044893079	3.21467440942228	5.09786609493006	6.00934916773522	7.82068024450641	4.91691131110552	8.13864663917574	5.47380268877104	6.00499622217036	6.09257037076881	12.458596899816	7.72635267989628	7.62970496933232	5.66270120867702	8.40945634604881	3.42063993938468
"LOC100288058"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"NPM2"	6.48485627304698	5.94535072342849	7.18958296043057	5.79200933605627	6.45431527693217	5.26509838179203	5.90993135639479	4.6261910429217	4.9328658517634	7.16286542571432	4.67423365789307	6.51760528251947	6.69812019306605	7.39971291487675	5.79181535639554	4.74157664926734	4.87153438742862	6.18847834044501	6.23851873676496	6.70375337404229	5.58602936277645	6.52653164095386	4.64914321563379	4.60666826895057	6.49546664835443	4.62510333000445	3.97383718310776	4.71065904170562	3.44688327719687	7.30203243287826	6.47935929616917	5.9271529705673	5.4930301211349	5.49503705773791	5.16783910748388	6.78717038358417	7.6323255014105
"STX12"	11.4652150459288	11.8895413647123	11.9402711544882	11.6089178741353	10.9751866534816	10.8376329049857	10.3083414837673	10.9632756987885	9.99055610719063	10.3071174260973	10.4684099286033	10.8303271712447	10.6358757635074	10.2894079329786	10.5887209032677	11.5376173187712	10.9512504089769	11.0257400186047	10.6429088522746	10.6585420723941	10.8393033247353	11.4130410155102	10.420904635136	10.7113259168505	10.9763416323445	11.3237741805723	11.4400417928644	10.4208484545179	10.5009983514277	10.4079146106649	10.8655197118521	10.1281143079514	10.5644341959579	10.5336781215402	11.101156793919	10.7862520136748	10.6657315732484
"PLSCR1"	12.4758895625192	13.3095423131754	12.9460305519446	13.0173337282873	12.3045549348508	12.1083514601121	13.3748122351294	12.6174002172715	11.5166124473427	11.8334833093068	12.3826531553596	12.0653147022372	11.8283139413701	11.8894453876811	12.7823296082562	13.4448831786092	11.7851492276468	12.0808217295897	11.7012198158316	11.6218420975535	11.6931893240534	12.0504661810913	11.1787243698314	11.8067997288819	11.7780079560867	12.4891827910301	12.7572005366619	11.9312870231745	11.4279907293584	12.2659835806035	13.0067206454889	12.514833554651	11.8076174079229	11.8833360659151	12.2031187766363	9.22996026096556	12.3420402330987
