"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"
"FASLG__neg"	2.22044604925031e-16	10.7700847800104	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	121.300533296992	2.22044604925031e-16	2.22044604925031e-16	3.0899697668179	1.74542071356017	2.22044604925031e-16
"GTSF1L__neg"	0.974067841886809	9.69450961782848	5.08575309169467	1.26545304609007	1.60576290871201	4.00061543849995	8.16018851695609	3.47407383086796	3.08731160033742	7.07146410700508	5.90168923077242	0.797138865806092
"XCR1__neg"	2.22044604925031e-16	29.7861410399072	0.0641428940811404	0.00822802327739135	5.46329073612184	2.22044604925031e-16	52.1833944649387	9.94317895993366	2.22044604925031e-16	39.3592398489354	2.22044604925031e-16	1.80957515401462
"C1QA__neg"	9.99282356218984	58.9478388588012	2.22044604925031e-16	1.80285643212938	2.22044604925031e-16	9.40812416221924	51.9285954283521	30.6628845543733	15.5452008804178	13.1541536591704	3.48271130818005	1.7215997620105
"DCANP1__neg"	2.22044604925031e-16	13.2033108543065	22.0238659926745	0.0566007131707479	14.1192300534428	10.6027326498252	46.9130732610941	29.145770050513	6.53327690385033	47.0173223164974	4.95605943117928e-15	1.51870422048544
"IL10RA__neg"	2.22044604925031e-16	69.9005252157333	1.44408763984126	9.52185340306151e-14	9.93438356124584	14.0692339200406	40.5819812628776	31.4331822145588	15.932525592119	2.39258710355724e-16	27.4287132869915	2.22044604925031e-16
"GPR25__neg"	1.37562268788918	19.0073283026601	12.4670606642703	1.8133654270639	2.22044604925031e-16	1.59033707082363	42.5118591660325	19.378461555848	4.18635903061121	16.912674105426	15.4137486007508	2.38193495749502
"BTLA__neg"	2.22044604925031e-16	5.19364872926048	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	85.1590155189823	3.01974165720045	1.58528421217981	34.3272600130434	2.22044604925031e-16	2.22044604925031e-16
"DBH__neg"	2.22044604925031e-16	23.8797447827869	3.62999739847916	2.22044604925031e-16	0.579212323984569	2.22044604925031e-16	35.9968727245642	10.5934235670358	2.22044604925031e-16	27.8125964788762	2.22044604925031e-16	2.22044604925031e-16
"LY9__neg"	2.22044604925031e-16	34.1793497969971	4.17032131900549	2.22044604925031e-16	7.50919039376816	10.6993926173726	61.4526405547148	20.7127675107515	8.81962112170494	4.57020179677473	9.38012119501699	1.90411625884597
"C6orf203__neg"	2.90868997365472	30.8667745911626	32.404823446747	2.22044604925031e-16	4.84936332012894	9.67277825619056	23.8259474616274	2.22044604925031e-16	2.22044604925031e-16	37.1497840240983	2.22044604925031e-16	0.385785965639216
"PQBP1__neg"	4.13081520673512	8.82027373460776	26.4132132717314	2.22044604925031e-16	0.510679392946029	29.3207041947123	32.221167696414	2.22044604925031e-16	2.20256921849372	59.549912570607	59.4741415062559	2.22044604925031e-16
"CD7__neg"	5.42766588686739	35.3670480634032	20.7191481095876	5.91394427346689	2.22044604925031e-16	22.8015127586807	46.8500101619292	18.5321795373438	14.1678125055108	29.8963438741735	2.35230694060672e-06	7.80842061032718
"CLEC9A__neg"	2.22044604925031e-16	24.6734840408379	2.22044604925031e-16	2.22044604925031e-16	10.8926891775454	2.22044604925031e-16	71.5754846640649	28.1334471581877	0.00909263631070717	38.149135716165	2.22044604925031e-16	4.09647105024661
"SSX7__neg"	5.34809364174982	24.8767677081283	13.3180923039354	0.881691786046715	7.29066293559135	3.78315300678533	19.4541843636229	10.8815840574524	2.22044604925031e-16	19.5545234492107	12.8720100141588	1.8796549843395
"CEACAM21__neg"	2.51244060272233	35.3626087731962	13.5207096746948	1.61833351893066	5.78431389478212	13.409724884366	38.3736172698249	24.7120864084927	1.20897491126871	2.22044604925031e-16	11.5496571865721	0.691558158171921
"DOCK10__neg"	2.22044604925031e-16	58.8898332390743	1.06694248953509	2.22044604925031e-16	10.3300951048169	11.8062182999407	63.4725944267289	9.76816315025189	1.60199166640781e-08	12.5255187896011	2.22044604925031e-16	8.21392621524735
"LCP2__neg"	0.581658713437505	59.7389840892947	2.22044604925031e-16	4.55670104422867	0.617876300900303	2.19821206622256	69.5790354527039	18.6683875280385	15.9040948848249	2.22044604925031e-16	14.4452545844278	1.1390723991042
"TNP1__neg"	3.23900516535952	15.0739984938269	9.59846179988776	2.22044604925031e-16	3.8109834833611	3.91977500197179	13.7186791643209	4.84571174709018	0.993479480405933	14.7293138501987	7.8473714045497	2.22044604925031e-16
"ZNF831__neg"	2.22044604925031e-16	30.0227933850011	4.19570018595046	2.22044604925031e-16	3.67369642183812	2.22044604925031e-16	67.6827963320604	18.0681147336063	4.30520621070473	12.1191183435867	2.22044604925031e-16	0.410920993855487
"SIGLEC8__neg"	2.65777581691651	42.7658470707708	2.22044604925031e-16	5.86130182804833	10.5940894120527	0.13277270722447	52.3020839228106	28.8953708796363	4.52316886830701	39.1730907124276	2.22044604925031e-16	2.62069746441727
"STAT4__neg"	2.22044604925031e-16	31.0463729449576	0.114214005415318	5.34148489112182	2.22044604925031e-16	2.22044604925031e-16	52.796579145589	3.57370506050337e-09	6.82825131497703	42.1381562189333	5.2495049978117	2.22044604925031e-16
"FCRL3__neg"	2.22044604925031e-16	17.7113474807326	1.95748696446981	2.22044604925031e-16	1.00439849066687	2.22044604925031e-16	65.508545963532	0.0362412419618633	2.22044604925031e-16	55.1736919367393	2.22044604925031e-16	2.22044604925031e-16
"GZMK__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	110.92428129639	2.22044604925031e-16	2.22044604925031e-16	19.5339968213881	2.22044604925031e-16	2.22044604925031e-16
"KLRK1__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	127.330949882178	2.22044604925031e-16	2.22044604925031e-16	1.92960637368638	2.22044604925031e-16	2.22044604925031e-16
"SRGN__neg"	0.799457392996658	42.665178928551	2.22044604925031e-16	7.81295339694641	4.37801508112034	7.32798516422748e-11	52.4349594094133	6.08157504915633	19.7073428839147	37.4030165333251	5.73045335362266	6.66210728880815
"PVRIG__neg"	2.22044604925031e-16	24.2452369902922	2.0147528807887	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	58.8839474922183	3.57578217762766	2.22044604925031e-16	43.5100762535646	2.22044604925031e-16	2.22044604925031e-16
"GZMA__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	131.913157141444	2.22044604925031e-16	0.990768054952705	2.22044604925031e-16	2.22044604925031e-16	0.000645998044609575
"BIRC2__neg"	1.56558713603589	74.3738991756782	2.5545125468178	6.12413198846403	7.48357218410639	0.0170912680345508	55.073000146205	2.22044604925031e-16	2.22044604925031e-16	0.00950996307750944	2.22044604925031e-16	2.22044604925031e-16
"RCL1__neg"	0.799506353863465	67.0828214829348	12.1319045048039	1.11604460161043e-11	2.22044604925031e-16	16.7253557317554	41.5159777006833	2.22044604925031e-16	2.22044604925031e-16	3.07786810799208e-09	10.6999976958309	2.22044604925031e-16
"FGD2__neg"	2.22044604925031e-16	47.0631244419031	2.22044604925031e-16	9.56491823278008e-14	4.48193974321704	7.27048205309403	55.3004459504477	22.5522549791259	6.44188775005114	35.6974763723155	2.22044604925031e-16	4.0797814470188
"SLAMF7__neg"	2.67846273397962	29.1502110282783	2.22044604925031e-16	6.58678240585331	8.41640233667631	19.6206273796696	76.8370503642306	10.0793889036427	13.7583266016527	2.22044604925031e-16	17.2743364517864	5.26721670445959
"GCSAM__neg"	2.22044604925031e-16	38.5826362920578	9.15672815014536	2.22044604925031e-16	5.59979425341267	2.22044604925031e-16	45.0314225916976	13.5380976100387	2.22044604925031e-16	30.8179054734757	2.22044604925031e-16	4.55440269198301
"GPR174__neg"	2.22044604925031e-16	32.0427100404834	0.0225756890656768	2.43011101419994	2.22044604925031e-16	2.22044604925031e-16	80.6607192400676	3.08623951395994	2.22044604925031e-16	14.7296933506399	2.22044604925031e-16	2.81039131938105
"NKG7__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	126.011657052876	2.22044604925031e-16	4.52948388057287	0.474130512474163	2.22044604925031e-16	2.22044604925031e-16
"WIPF1__neg"	2.22044604925031e-16	62.8136851187531	2.22044604925031e-16	1.40727929268093	7.44624136003483	1.25978646926367	60.015379804439	4.32936381584546	9.65083877892842	32.0122305966415	1.64017263152397e-14	6.01323177919331
"FUT7__neg"	2.22044604925031e-16	8.21671016320407	2.22044604925031e-16	4.08320489154438	2.22044604925031e-16	10.2965481514284	67.7950042920161	19.430338979164	2.34780300492802	38.8559015181918	28.9912891866927	1.46995331018804
"P2RY10__neg"	2.22044604925031e-16	34.5959398251654	4.1995574862628	7.36440888636493	3.95080769495923	8.03980427728665	52.6936348526718	12.7256370830792	11.3802241421035	7.87333801803499	17.4831552789624	0.741767851435061
"TSPY4__neg"	2.00630581953639	8.32344303678759	4.35226678573575	1.30822927246916	1.91009651600986	3.03637546491804	7.3635006422285	2.27442122094867	3.27017746655188	7.27038961749852	5.91783801357738	2.22044604925031e-16
"UBASH3A__neg"	2.22044604925031e-16	6.53209596088221	2.20948141547342	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	99.0054179709384	19.8818373032078	2.09597302309854	18.245870522691	5.60201361968358	0.221448591872597
"C1QC__neg"	4.2096704223022	56.8126940043027	2.22044604925031e-16	2.16480283302244e-06	2.22044604925031e-16	2.22044604925031e-16	62.002384405924	13.1695315279464	28.5109366099676	14.3932121350316	0.0767172961937404	6.30923497382803
"CD86__neg"	6.95385492276136	62.0106531568608	2.22044604925031e-16	2.22044604925031e-16	1.85691554667893	14.5716786243298	27.5910245208424	35.0970397723095	19.9086887894741	23.0025305901261	34.5990296491393	4.55856793516938
"CD8A__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	131.278507383164	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"TMEM155__neg"	2.22044604925031e-16	44.6511015130467	5.07435335186086	9.55530742386824e-06	0.267474757972226	2.22044604925031e-16	49.7075037936206	5.50026668452738	10.1143332554652	46.5179742428345	2.22044604925031e-16	2.22044604925031e-16
"XCL2__neg"	2.22044604925031e-16	3.55199922947369	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	97.0928558178353	5.19827951628972	6.66410008166632	31.4825464722929	22.3343285939143	2.22044604925031e-16
"HAVCR2__neg"	3.11562036744587	73.5327710125629	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	44.509369965831	16.5376290756269	21.7215442684222	33.3778528475311	14.7123252638134	2.16631840179442
"PRF1__neg"	0.292457580114925	20.3510185959245	0.304597559081429	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	101.504560040624	0.00019610671039884	19.4051689299216	2.22044604925031e-16	2.39141968819414	6.74786626196972
"S1PR4__neg"	22.7230064580389	16.0883022990672	2.22044604925031e-16	7.44770043667393e-16	3.78873013347357	2.22044604925031e-16	6.4225519705976	2.22044604925031e-16	1.43033305515197e-08	2.22044604925031e-16	216.318530372891	2.22044604925031e-16
"FCGR3A__neg"	8.91902918418261	52.3166830084209	2.22044604925031e-16	3.00073670845314	2.22044604925031e-16	2.22044604925031e-16	67.6246876155222	6.37359693282736	14.2485575036318	16.2560839781583	9.08102717424378	1.64970403130766
"TTC24__neg"	2.22044604925031e-16	15.339186484384	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	87.4970572674504	2.22044604925031e-16	2.22044604925031e-16	36.7426873834626	2.22044604925031e-16	2.22044604925031e-16
"CXCR6__neg"	2.22044604925031e-16	23.2096275259827	2.22044604925031e-16	1.1528368448743	2.22044604925031e-16	2.22044604925031e-16	104.909361101932	6.04971730316315	0.848838656585139	9.43856012154677	2.60217662586708	0.719287996474314
"CD3G__neg"	2.22044604925031e-16	48.9893052597111	0.936937871063941	2.22044604925031e-16	1.54524121740154	2.22044604925031e-16	70.9372810198805	13.1418976047393	7.43110800409316	14.5137587718769	16.6273859311795	1.53411354649242e-05
"CMKLR1__neg"	3.83069122286138	52.7005199794166	2.22044604925031e-16	4.1265931449611	2.22044604925031e-16	3.39876610832999	41.9560755049331	24.1936959875933	9.1923867174607	32.0023924950886	1.4345995526163	5.27505779509253
