"V1"	"CTSP.ACY5"
"IGSF2"	"IGSF2"	0.117976907311839
"TMEM86B"	"TMEM86B"	-0.516220371635038
"ABCA3"	"ABCA3"	-0.276602366417058
"TMEM173"	"TMEM173"	0.118915146252373
"LOC100287563"	"LOC100287563"	-0.0140463076360696
"LOC389458"	"LOC389458"	2.10015662596831
"SPIRE2"	"SPIRE2"	-0.160989264233321
"PPAN"	"PPAN"	-0.368845592387427
"GPR55"	"GPR55"	0.414885870786403
"SPTBN4"	"SPTBN4"	-0.481790148880981
"NUP188"	"NUP188"	1.27571674748277
"RNF166"	"RNF166"	-0.326980105062604
"CNGB1"	"CNGB1"	-0.203138660545741
"EXO1"	"EXO1"	-0.465493244011455
"TAPBPL"	"TAPBPL"	0.759717549623041
"INSL3"	"INSL3"	0.482496144935287
"KCNN1"	"KCNN1"	-0.097454372073766
"KCNH4"	"KCNH4"	-0.94558904960303
"RPP25"	"RPP25"	0.594976540821135
"ALAS1"	"ALAS1"	-0.69211497596903
"CA11"	"CA11"	-0.337587513561753
"TPSB2"	"TPSB2"	0.153786552549357
"PCDHGA12"	"PCDHGA12"	0.530511601813698
"TNFRSF4"	"TNFRSF4"	-0.924381605245626
"SEMA5B"	"SEMA5B"	0.105991679127551
"SLC7A10"	"SLC7A10"	2.22875250311725
"LOC100288303"	"LOC100288303"	0.0368207313965891
"KSR2"	"KSR2"	-0.983068212313058
"C21orf2"	"C21orf2"	0.556852584655104
"EFCAB8"	"EFCAB8"	1.79397805296495
"HS3ST3A1"	"HS3ST3A1"	0.286053421541659
"ZAN"	"ZAN"	-0.723196050639567
"DAB2IP"	"DAB2IP"	0.876246657725473
"LOC100287047"	"LOC100287047"	0.520709724514035
"PRAM1"	"PRAM1"	0.897596661784174
"CHRNA6"	"CHRNA6"	-0.451842782693969
"CPA5"	"CPA5"	-1.18242627043239
"BATF3"	"BATF3"	0.873315153068886
"C19orf15"	"C19orf15"	0.2302835446137
"RGS6"	"RGS6"	1.11310733300526
"HPD"	"HPD"	0.200304974050777
"STRA6"	"STRA6"	0.21189321199236
"FTCD"	"FTCD"	-0.756195503999921
"KANK3"	"KANK3"	1.78430268093198
"SBNO2"	"SBNO2"	-0.172852765400514
"DCST2"	"DCST2"	0.0492313979989476
"CHST8"	"CHST8"	0.75068077633507
"ALDH1B1"	"ALDH1B1"	-0.420171750271883
"TTYH3"	"TTYH3"	-0.825779891744782
"GDF15"	"GDF15"	0.492039547494832
"STAT5A"	"STAT5A"	-0.313703883612435
"PTCHD2"	"PTCHD2"	-0.120676519982496
"TTC16"	"TTC16"	0.864958391464719
"RAB43"	"RAB43"	0.357263415813423
"WFDC3"	"WFDC3"	1.67945587032812
"YBX2"	"YBX2"	-0.71360873630232
"FAM155B"	"FAM155B"	-0.341397699598934
"MRPS24"	"MRPS24"	-0.345778699682625
"DAGLA"	"DAGLA"	-0.335509184016991
"LOC284632"	"LOC284632"	-0.741099642144079
"NOS1"	"NOS1"	-0.724312650632284
"PDZD4"	"PDZD4"	-0.0117394622369711
"NOS1AP"	"NOS1AP"	0.667971035760295
"FLJ10404"	"FLJ10404"	0.183849517332054
"AK1"	"AK1"	0.184231695901167
"ADARB2"	"ADARB2"	0.199054368227328
"NTHL1"	"NTHL1"	-0.208495436596247
"EMID1"	"EMID1"	1.00289759381039
"MEGF6"	"MEGF6"	0.750728644867311
"CDC42EP1"	"CDC42EP1"	1.02788250616783
"SALL4"	"SALL4"	-0.834372703919424
"USP43"	"USP43"	0.277702164459303
"LOC400499"	"LOC400499"	0.39132142917392
"CLIP3"	"CLIP3"	-0.785728480642567
"MDGA1"	"MDGA1"	0.123176561323737
"CYP46A1"	"CYP46A1"	0.241315350988626
"PRSS36"	"PRSS36"	1.73760452599574
"C3orf20"	"C3orf20"	-0.793210363476348
"WFS1"	"WFS1"	0.116675119604107
"PHYHIP"	"PHYHIP"	1.07172325455079
"HAAO"	"HAAO"	1.54680146367048
"TMEM151B"	"TMEM151B"	-0.242921513759606
"VIPR2"	"VIPR2"	-0.721140087484315
"KEL"	"KEL"	-0.548991324450865
"ARHGAP22"	"ARHGAP22"	1.07852628627022
"SERPINF2"	"SERPINF2"	0.130097103424788
"NME3"	"NME3"	-0.410736033920303
"PLCH2"	"PLCH2"	-0.630007289748361
"ABCC8"	"ABCC8"	-0.76871462898018
"IL21"	"IL21"	-0.914837935063253
"NOTCH3"	"NOTCH3"	0.496741024005456
"CCR7"	"CCR7"	0.533620749918957
"TBX1"	"TBX1"	0.186109466824299
"HTR6"	"HTR6"	-0.774796406939066
"ISLR2"	"ISLR2"	-0.187220162109829
"PRRX2"	"PRRX2"	1.26764548955429
"SOCS1"	"SOCS1"	-0.135979245570368
"ADAMTSL5"	"ADAMTSL5"	-0.000360896897315104
"ITGAX"	"ITGAX"	-0.388304862984815
"TMEM91"	"TMEM91"	0.0385414880100321
"ABHD4"	"ABHD4"	0.359460136158529
"CAPS"	"CAPS"	-0.185253886811807
"MFSD7"	"MFSD7"	0.816532635447943
"ZNF692"	"ZNF692"	-1.04264071092274
"ADAD2"	"ADAD2"	0.00397173680962605
"ZNF703"	"ZNF703"	0.658956230949584
"GSN"	"GSN"	1.01130490886471
"DNAH2"	"DNAH2"	0.630579368582671
"PDE3B"	"PDE3B"	-0.249340122365777
"KIF17"	"KIF17"	0.39320221776231
"C10orf54"	"C10orf54"	0.10297268880677
"CD7"	"CD7"	0.121892909843467
"DACT2"	"DACT2"	0.119265803117449
"ROBO3"	"ROBO3"	-0.13310881458107
"SCAMP5"	"SCAMP5"	-0.486031415480122
"WDR18"	"WDR18"	-1.33336553984694
"FOXH1"	"FOXH1"	-0.904228395368222
"MGC52282"	"MGC52282"	0.442448114149849
"TLE2"	"TLE2"	0.80439853610522
"TMEM178"	"TMEM178"	-0.418243413353532
"CCDC106"	"CCDC106"	-0.381724240569187
"LGALS9"	"LGALS9"	0.781443915953978
"C7orf51"	"C7orf51"	0.469976350308304
"REM1"	"REM1"	-0.15016004124296
"SPATC1"	"SPATC1"	0.732420782939359
"METRN"	"METRN"	1.35938963958701
"NLRP12"	"NLRP12"	2.35616195257879
"LOC100287204"	"LOC100287204"	-0.076516052079904
"LOC100287459"	"LOC100287459"	-0.654404797789684
"MUSK"	"MUSK"	-0.889118014833988
"LOC729915"	"LOC729915"	0.030069695581678
"PARP10"	"PARP10"	0.267912413412647
"KIAA1755"	"KIAA1755"	-0.183552675368906
"FBXL16"	"FBXL16"	-0.74441502298953
"TUBB4"	"TUBB4"	0.253472045399464
"LRRC48"	"LRRC48"	-1.11956505394487
"C11orf20"	"C11orf20"	-0.750245449403594
"PCDHGB7"	"PCDHGB7"	-0.0544542520439595
"LY6H"	"LY6H"	1.07011096214344
"TSPAN15"	"TSPAN15"	1.38103291829722
"GIPC3"	"GIPC3"	0.772229900016581
"TR2IT1"	"TR2IT1"	1.68834017206214
"MPND"	"MPND"	0.912275442167949
"SARDH"	"SARDH"	0.664349993233671
"RUFY4"	"RUFY4"	0.0168369636969826
"DNM1"	"DNM1"	0.246408844501164
"SHD"	"SHD"	1.10858041348481
"RNASEK"	"RNASEK"	0.0595743487613945
"LOC113230"	"LOC113230"	1.45429658296129
"IL27RA"	"IL27RA"	-0.607634483165411
"NRXN2"	"NRXN2"	-0.131232067440753
"LOC644253"	"LOC644253"	-0.752422703303686
"SDSL"	"SDSL"	2.11499668099674
"LOC653340"	"LOC653340"	0.545340528374869
"C19orf60"	"C19orf60"	1.52756210831751
"SLC28A1"	"SLC28A1"	0.263048680644165
"KNDC1"	"KNDC1"	-1.04503422039571
"IL34"	"IL34"	0.920461687788165
"THAP10"	"THAP10"	1.16595882708763
"GPRIN3"	"GPRIN3"	-0.454672393008787
"CDH23"	"CDH23"	0.280745460241084
"KIAA0090"	"KIAA0090"	-0.00958024151512694
"CHST1"	"CHST1"	0.390762278582884
"DNMT3A"	"DNMT3A"	-0.362071181098175
"TTMA"	"TTMA"	-0.0853624773214658
"NOTUM"	"NOTUM"	0.708385776557343
"ZNF444"	"ZNF444"	-0.0462108934146648
"NPM2"	"NPM2"	0.13316288187165
"LOC100132169"	"LOC100132169"	-1.05302864701042
"NANOS3"	"NANOS3"	1.84609148981806
"SEMA6C"	"SEMA6C"	-0.0921953059236402
"FLT4"	"FLT4"	0.429696325932944
"TNRC6C"	"TNRC6C"	-0.0736125778491262
"HS3ST3B1"	"HS3ST3B1"	0.273290299198888
"HEXA"	"HEXA"	0.796107070376631
"SOX13"	"SOX13"	0.78671498343991
"AP3B2"	"AP3B2"	-0.611509587345802
"RYR2"	"RYR2"	-0.322767768800354
"MORN1"	"MORN1"	-0.0891284693077937
"SKAP1"	"SKAP1"	-0.326357196469203
"PRKCQ"	"PRKCQ"	-0.314994486434996
"PGBD5"	"PGBD5"	-0.131876047667289
"LOC100287259"	"LOC100287259"	-0.810670446564197
"SERPINF1"	"SERPINF1"	1.59589079001473
"DRD4"	"DRD4"	0.692857011890485
"SSPO"	"SSPO"	0.377782676006595
"PNKD"	"PNKD"	-0.510914408480749
"HMCN2"	"HMCN2"	-0.844907797205862
"C3orf47"	"C3orf47"	-0.137184454338878
"NLRP1"	"NLRP1"	-0.340105846781581
"LOC440995"	"LOC440995"	-0.339509280801882
"HPSE"	"HPSE"	1.5784837433399
"C20orf195"	"C20orf195"	-0.742072228960942
"LPHN1"	"LPHN1"	-0.1663677914597
"RBPJL"	"RBPJL"	0.269120382079501
"LOC100288439"	"LOC100288439"	-0.975490023081291
"TBX21"	"TBX21"	-0.678389614780293
"MIIP"	"MIIP"	1.04722540419377
"ZNF843"	"ZNF843"	0.164048120277004
"SEC1"	"SEC1"	-0.659674928144635
