"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"State"	"MaxFC"	"InitialState"
"KIAA1551"	"KIAA1551"	-0.00520233567499243	-0.273341561904015	0.096062257311591	-0.536258314671803	0.0182886414507477	0.355880225386928	0.00917016792273057	0.301942541624869	"S02"	0.355880225386928	"IS06"
"GIMAP2"	"GIMAP2"	-0.498712786837071	0.32300323880209	-0.29272404932537	0.0697433941785002	-0.154825506930974	0.342828577392428	-0.0146575470787038	-0.235325252661068	"S02"	0.342828577392428	"IS06"
"ZNF154"	"ZNF154"	-0.0849855148013754	-0.11247063969194	0.284689750997436	-0.312518955579292	-0.217296621848266	0.293044309916265	-0.298384576098318	0.24234202276652	"S02"	0.293044309916265	"IS06"
"RAB37"	"RAB37"	-0.00851966251770867	-0.029846242786905	0.0528532617358117	-0.00729584485032647	0.0441535654224786	0.244143862519401	0.083424976258523	-0.473620572822583	"S02"	0.244143862519401	"IS06"
"SIT1"	"SIT1"	-0.16173706377206	-1.26451112502757	-0.589333596794411	0.11205883232926	1.60332601299851	0.580992733838186	0.431926179260195	-0.364676173966114	"S03"	1.60332601299851	"IS05"
"CD79B"	"CD79B"	-0.0774599597161649	-1.20673396395262	-0.82105781766138	-0.228422802381117	1.55476607254615	0.719944879671032	0.864980697450436	-0.315462698536758	"S03"	1.55476607254615	"IS05"
"SLFN12L"	"SLFN12L"	0.0682880280089064	-0.717068512552664	-0.361209402790967	-0.559964394049096	1.53865953922401	-0.275318990918665	0.813206276506917	-0.174868396531332	"S03"	1.53865953922401	"IS05"
"MS4A1"	"MS4A1"	0.270720209739534	-1.22245967276938	-0.766156945628079	-0.259231564385305	1.51960524740366	0.587076067615742	0.988977799461796	-0.38171931381812	"S03"	1.51960524740366	"IS05"
"SCML4"	"SCML4"	-0.0284398741531467	-1.43530015847869	-0.333919758973196	-0.326459391545546	1.49685893211555	0.260779843679805	0.5177755586771	0.523220156328188	"S03"	1.49685893211555	"IS05"
"PLA2G2D"	"PLA2G2D"	0.216874939661795	-1.13885928379618	-0.689781779609858	0.172058516928399	1.48204513188721	0.560889221377262	0.261899550257801	-0.492424866047403	"S03"	1.48204513188721	"IS05"
"GPR171"	"GPR171"	-0.251315511107585	-1.02704553612149	-0.428152881002341	-0.0901623890993333	1.47351921298033	0.0409374747533549	0.103586188626581	0.365207389807209	"S03"	1.47351921298033	"IS05"
"CD19"	"CD19"	0.34715185706276	-1.02778219078156	-0.791079102097764	-0.293703116165861	1.45443593218682	0.728867605025395	0.967620046885474	-0.861521286912481	"S03"	1.45443593218682	"IS05"
"CLEC17A"	"CLEC17A"	0.249383605656945	-1.16856383208455	-0.736354374085982	-0.310288461941982	1.42796048395757	0.672464641111529	0.865713839266417	-0.388109791530074	"S03"	1.42796048395757	"IS05"
"ABCD2"	"ABCD2"	-0.282158581070983	-0.981573938139937	-0.511089782240358	-0.229969467009937	1.41634558666535	0.155616343051502	0.202757841507678	0.386266711622535	"S03"	1.41634558666535	"IS05"
"FCRLA"	"FCRLA"	0.00722583943841041	-0.857400944523861	-0.905486226182489	-0.140911806620447	1.41496331811742	0.631066819294716	0.994880456585425	-0.746978935382959	"S03"	1.41496331811742	"IS05"
"TIGIT"	"TIGIT"	0.558394354553904	-1.25489009313409	-0.455615624467457	0.101729210447251	1.41010081851688	0.549803962840325	0.288303671852469	-0.621979885122176	"S03"	1.41010081851688	"IS05"
"SLA"	"SLA"	-0.504656205557083	-0.901731728221884	-0.393473882243072	-0.29519483321474	1.40822719521427	-0.367942743852054	-0.0905586708702994	1.23045406115824	"S03"	1.40822719521427	"IS05"
"IL21"	"IL21"	0.203180971832499	-0.98149554881797	-0.396546729589214	0.285869428583288	1.39349484818842	0.543249572636228	-0.348515872803488	-0.785462597705064	"S03"	1.39349484818842	"IS05"
"TNFRSF13B"	"TNFRSF13B"	0.151962191097076	-1.17022068796545	-0.62248870920555	-0.720771194341914	1.37549000705809	0.766075031015627	0.93372656266762	-0.215237495669985	"S03"	1.37549000705809	"IS05"
"RCSD1"	"RCSD1"	-0.313578115642495	-1.42580720266323	-0.521499027519308	-0.334862454645323	1.35614477319027	0.298759973103819	0.447205932508821	1.15652017222973	"S03"	1.35614477319027	"IS05"
"BLK"	"BLK"	0.0293791540617212	-1.31562348509668	-0.356924323471479	-0.636292219151831	1.35201312288519	0.564346642682061	1.10856109134139	0.00552182961102193	"S03"	1.35201312288519	"IS05"
"SELL"	"SELL"	-0.415821479343899	-1.39455916001099	-0.469196949890481	-0.0542143605882815	1.32508385813005	0.492778226380703	0.818317713842026	0.441715357919178	"S03"	1.32508385813005	"IS05"
"LTA"	"LTA"	0.440065281361332	-1.48809972208263	-0.200122153625678	-0.150616753774239	1.32381172652026	0.62441256074108	0.727168100367884	-0.38554277260508	"S03"	1.32381172652026	"IS05"
"FCRL3"	"FCRL3"	0.490041293079521	-1.15257715453419	-0.618217553861956	-0.626694731671137	1.31838864405237	0.461055630051465	0.864208366682338	0.0117811562813721	"S03"	1.31838864405237	"IS05"
"CD79A"	"CD79A"	-0.00871555326586877	-0.936967208400445	-0.786908634300947	-0.106146306798123	1.31603493445852	0.793238914050624	0.849553036809856	-0.764718129357341	"S03"	1.31603493445852	"IS05"
"FCRL1"	"FCRL1"	0.108854157484082	-1.25938613789414	-0.560332297169527	-0.736534159874736	1.29423772481558	0.444719029533263	0.791843476773647	0.610370174242854	"S03"	1.29423772481558	"IS05"
"BTLA"	"BTLA"	0.242914254562333	-1.46792541899971	-0.435124883366687	0.231785342398713	1.29352508642963	0.542821386911844	0.542449837526197	-0.0362422880517936	"S03"	1.29352508642963	"IS05"
"FCER2"	"FCER2"	0.0102039062071331	-1.24402771727396	-0.50089144554456	-0.431203257096115	1.28479162693711	0.34482853219444	0.96447483037987	0.400444125351884	"S03"	1.28479162693711	"IS05"
"PTPRCAP"	"PTPRCAP"	0.0599439017040195	-1.45059790476638	-0.470018924948705	-0.0905972610979353	1.28251207773465	0.694771501114936	0.598414908652434	0.128366196570164	"S03"	1.28251207773465	"IS05"
"CD22"	"CD22"	0.214911270321878	-1.38703599103609	-0.313157879755971	-0.820062816345332	1.27718405656286	0.228550556535354	1.00665127619577	0.786282767104696	"S03"	1.27718405656286	"IS05"
"PAX5"	"PAX5"	0.310326655320327	-0.775900722045782	-0.609029632618493	-0.720820681308807	1.2752076631565	0.464905298317656	0.684810468242062	-0.396097382010039	"S03"	1.2752076631565	"IS05"
"STAP1"	"STAP1"	-0.142203747614427	-1.28799262269881	-0.92398648096245	0.021682172714163	1.26380696084821	0.576615173725525	0.988265857212298	0.43971307814394	"S03"	1.26380696084821	"IS05"
"ZNF831"	"ZNF831"	0.375038042297074	-1.64147434757755	-0.418667001559719	-0.453199278378967	1.25602656257171	0.50890277076126	0.729628441073371	0.773655635693341	"S03"	1.25602656257171	"IS05"
"NCR3"	"NCR3"	-0.0670908998283825	-1.55586742415053	-0.672511580676842	0.0949675183697644	1.24216777062383	0.581299137838177	0.695745452111104	0.719795815056726	"S03"	1.24216777062383	"IS05"
"BTN1A1"	"BTN1A1"	0.0385760620919304	-0.782779089667863	-0.878316896130634	-0.214212995581428	1.24196334494661	0.443942170797115	0.893376358020712	-0.283450314562127	"S03"	1.24196334494661	"IS05"
"CD48"	"CD48"	-0.211729679120491	-1.5527075646755	-0.680020241356663	0.677631122757113	1.23521356743898	0.563420487913064	0.265984517606597	0.60449509919569	"S03"	1.23521356743898	"IS05"
"CD37"	"CD37"	-0.0998638694632673	-1.77665634212574	-0.14992862697632	-0.108483794737958	1.233599209376	0.243943595874642	0.756368940287561	1.17310334708243	"S03"	1.233599209376	"IS05"
"GPR132"	"GPR132"	-0.470433119749625	-1.06938750436953	0.0597736579739855	-0.499487062704438	1.23188859214009	0.1830279821401	0.712921267941787	0.185695699089924	"S03"	1.23188859214009	"IS05"
"CLEC10A"	"CLEC10A"	-0.278137403738768	-1.4582935507847	-0.134187018532671	0.132655934881725	1.22705000364162	0.00615686953075453	0.674956899272314	0.85058353384371	"S03"	1.22705000364162	"IS05"
"LGALS2"	"LGALS2"	-0.0826483302446207	-0.853060459721484	-0.380421463616316	-0.115179311978256	1.22662729750509	-0.294552315133057	0.508857552140576	0.550635332688857	"S03"	1.22662729750509	"IS05"
"RBP5"	"RBP5"	0.212746929892773	-0.638247967443529	-0.334730058616336	-1.01818212777251	1.22227767452262	0.201653472746906	0.331414191249196	-0.0513364355260028	"S03"	1.22227767452262	"IS05"
"VPREB3"	"VPREB3"	0.307261855369665	-0.565418378698083	-0.74442436427974	-0.0726120015642961	1.214944816022	0.489927491763896	0.602820088133313	-1.0719700150607	"S03"	1.214944816022	"IS05"
"IL9R"	"IL9R"	0.233667951132532	-0.904136914882147	-0.254764319207875	-0.636052020552646	1.20384709499289	0.133854864846257	0.992632643037552	-0.152469873507318	"S03"	1.20384709499289	"IS05"
"PPP1R16B"	"PPP1R16B"	-0.0566678792138743	-1.45713240056643	-0.516908514356234	-0.491294086561383	1.19634868548506	0.590433964797501	0.635712416425359	0.886662526256038	"S03"	1.19634868548506	"IS05"
"P2RY10"	"P2RY10"	0.00157253787416084	-1.52931222881575	-0.564466271828615	0.182815478996938	1.18532256601419	0.596498022068131	0.456686057195314	0.599135991130531	"S03"	1.18532256601419	"IS05"
"PATL2"	"PATL2"	0.0935438619226879	-0.587169491066236	-0.297584415918865	-0.78608356099171	1.1783405905244	0.00248473388013505	0.82800260657574	-0.190729632138687	"S03"	1.1783405905244	"IS05"
"CCR7"	"CCR7"	0.234693668658498	-1.48210746729573	-0.186351515039693	-0.294628651097539	1.17772661300431	0.413748692197331	0.645904279557921	0.438559424800199	"S03"	1.17772661300431	"IS05"
"P2RX5"	"P2RX5"	0.279785138854367	-0.165385376499281	-0.827175433659473	-0.110004682591838	1.16068095619398	0.0113194072589457	0.457346788649399	-0.842089589897581	"S03"	1.16068095619398	"IS05"
"GPR18"	"GPR18"	0.287233507821461	-1.33583638897365	-0.626159758790537	-0.102259811435234	1.15873493917496	0.703506619185384	0.741253791161918	0.0606015272474505	"S03"	1.15873493917496	"IS05"
"CD69"	"CD69"	-0.4837559939176	-1.2207007525819	-0.560475484324783	0.330230655025461	1.15758894865899	0.0581223884549341	0.255430847686354	1.14784238368479	"S03"	1.15758894865899	"IS05"
"CNR2"	"CNR2"	0.43849690946002	-0.968672812563679	-0.100320597932823	-1.30352806498916	1.15518965632825	0.283085036368093	0.866448868826095	0.101436666193332	"S03"	1.15518965632825	"IS05"
"CTB.133G6.1"	"CTB.133G6.1"	0.188613127881265	-1.23017450044939	-0.330829870730647	-1.15289071238761	1.15438947542756	0.192618743768915	0.975159102706561	1.05274164925287	"S03"	1.15438947542756	"IS05"
"TCL1A"	"TCL1A"	0.339840635418067	-1.10281610968012	-0.536321623584374	-0.0574923410160619	1.12462181989526	0.416301410866921	0.269381180878022	0.129197016685422	"S03"	1.12462181989526	"IS05"
"GRAPL"	"GRAPL"	-0.186400284691687	-1.265462644382	0.0961894645893223	-1.03737241248503	1.12410207722142	0.182745091529187	0.678340630830575	0.963674590271868	"S03"	1.12410207722142	"IS05"
"CR2"	"CR2"	0.0999182267640382	-0.672927969012467	-0.484509766451958	-0.6274879813966	1.11859749920569	0.415794877781954	0.945081098592552	-0.495524975141894	"S03"	1.11859749920569	"IS05"
"HSF5"	"HSF5"	0.0433376592556622	-1.01241268152706	-0.594951894634839	-0.378657122304705	1.11506536147867	0.255473386027943	0.346359277643029	0.710641838910694	"S03"	1.11506536147867	"IS05"
"FAM65B"	"FAM65B"	-0.394679627343082	-1.15922127657978	-0.499256484677749	-0.385682425470718	1.11415587289768	0.234764471260916	0.777799670327112	1.01044962926857	"S03"	1.11415587289768	"IS05"
"RTP5"	"RTP5"	0.739849734702552	-1.18064760340661	-0.545499091779469	-0.501377214758739	1.09975623876641	0.223847121771997	0.453228153341397	0.612249111244208	"S03"	1.09975623876641	"IS05"
"CCR4"	"CCR4"	-0.115686951662281	-1.64016465964369	-0.210153895232319	-0.104960002304351	1.0964603640373	0.585550849508228	0.750587936155415	0.698374506356371	"S03"	1.0964603640373	"IS05"
"PVRIG"	"PVRIG"	0.496776196839824	-0.727759099633691	-0.597268720262556	-0.695420601565015	1.0944322463944	0.311130924646797	0.045600746849471	0.185901061286178	"S03"	1.0944322463944	"IS05"
"CD72"	"CD72"	0.316535048510563	-1.13843030212249	-0.185900458725514	0.193652715159316	1.09440756504078	0.225604084867396	0.336483837278767	-0.135142378491625	"S03"	1.09440756504078	"IS05"
"PRKCB"	"PRKCB"	-0.238290418463594	-1.56776985625522	-0.243161638263603	-0.197271209400431	1.08899159658799	0.504789056669362	0.789880979645193	0.869875009272757	"S03"	1.08899159658799	"IS05"
"WDFY4"	"WDFY4"	-0.0145328433647445	-1.52043719176908	-0.0893346383337538	-0.661462798374097	1.0773978026137	0.423421265054828	0.733433272811458	0.970109828931856	"S03"	1.0773978026137	"IS05"
"SH2D1A"	"SH2D1A"	0.100553478523627	-1.49444086535296	-0.767245989662691	0.258508463406764	1.07298169313303	0.803444631524048	0.466688436961648	0.522732130882073	"S03"	1.07298169313303	"IS05"
"CCR6"	"CCR6"	-0.144184836036347	-1.6823979202398	0.133413209455681	-0.101008410870256	1.07079950218676	0.342698851502808	0.930556583991078	0.675068151376065	"S03"	1.07079950218676	"IS05"
"SLFN14"	"SLFN14"	0.0554892876993818	-0.96055038264784	-0.303893752411468	-0.781441420712672	1.0661210814333	-0.0689243111554267	1.02707186920726	0.774717931185121	"S03"	1.0661210814333	"IS05"
"CXorf65"	"CXorf65"	0.242002776728476	-0.869959234486365	-0.0782602264113756	-0.67317083380878	1.05729329779155	-0.124024695101183	0.91490067836327	0.239564370119016	"S03"	1.05729329779155	"IS05"
"LTB"	"LTB"	0.226726094696242	-1.30699664974925	0.126949359822613	-0.291301453897208	1.0559922309856	0.458212237708007	0.944603545449685	-0.330115306139573	"S03"	1.0559922309856	"IS05"
"FAM129C"	"FAM129C"	0.695621972292524	-0.680412802125812	-0.163154335328494	-1.64965361267507	1.05551544992005	0.184293716346614	0.796648555649942	0.0495076476754985	"S03"	1.05551544992005	"IS05"
"IRF8"	"IRF8"	-0.148797045303642	-1.83957578868303	0.013994308964955	0.295988834386733	1.05518191107115	0.328585618650562	0.623090652916328	1.02292761441725	"S03"	1.05518191107115	"IS05"
"CR1"	"CR1"	-0.665053884000008	-1.36813590115048	-0.0882698440800672	-0.195586012632413	1.05294527302661	0.360834327911226	0.596433825984183	0.943160639995898	"S03"	1.05294527302661	"IS05"
"TNFRSF13C"	"TNFRSF13C"	0.60700741759253	-0.145456412453579	-0.764019591201458	-0.965738280230196	1.05208205800527	0.545870987992848	0.583458842561868	-1.18034030484417	"S03"	1.05208205800527	"IS05"
"IL24"	"IL24"	-0.159536341490125	-0.617756333851466	-0.483683451207514	-0.322158332605729	1.05019816525388	0.14091472772873	0.611163057274363	0.0161499599181848	"S03"	1.05019816525388	"IS05"
"RASAL3"	"RASAL3"	0.367924545822392	-1.55235770862078	0.0110636969002117	-0.871832756057648	1.04564080125069	0.611412228655932	0.812613453736128	0.539199727945129	"S03"	1.04564080125069	"IS05"
