"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"IS13"	"IS14"	"State"	"MaxFC"	"InitialState"
"KDM8"	"KDM8"	0.4275536038716	0.0419599870310053	-0.221460497023725	0.0617648554620561	0.0669812451432948	0.483366351282021	0.854731902932354	0.412621418079345	0.577545163796495	0.0505370383112086	0.124456686303321	-0.547495292717765	-0.609598593017929	0.556965616480926	"S03"	0.854731902932354	"IS07"
"ADH6"	"ADH6"	0.296662677715205	0.0591784517905296	-0.142827260236316	0.351703600869821	-0.179894453405498	0.154138773802007	0.807986449857384	-0.0932504963458924	0.706717191967671	-0.195484413173376	0.701627460510088	-0.298758856781068	-0.490685795263747	0.273013982253534	"S03"	0.807986449857384	"IS07"
"ITPKA"	"ITPKA"	0.16921642483695	-0.0654116250536952	-0.00858778602175053	-0.514448576256347	-0.0392727741284652	-0.0314894253611056	0.700223631930383	0.49640605811227	0.0216389419688437	0.0586685935990325	0.448754073952342	-0.181772898372605	-0.144409684248838	0.217139609062287	"S03"	0.700223631930383	"IS07"
"RHOJ"	"RHOJ"	-0.0319048638509436	-0.0615638017663766	-0.487419272334295	2.16763060865332	-0.0884148933932122	0.414210594473073	-0.199558294334391	-0.315645232826403	0.0832187921690536	0.708713971707754	-0.166482255836066	-0.41148613320959	-0.439985853438218	-0.0844628280471004	"S04"	2.16763060865332	"IS04"
"CLEC1A"	"CLEC1A"	-0.0686609874282556	0.0260193133773387	-0.522083944342491	1.79202095434559	0.075467580416047	0.480925671839776	-0.197699811209866	-0.182795978790669	0.0993032108635623	0.257829698874561	-0.201364055829629	-0.382131127996481	-0.387036297123518	1.08968444688261	"S04"	1.79202095434559	"IS04"
"KLF2"	"KLF2"	-0.242679364316413	-0.138305746815481	-0.434221012306532	1.6431905144075	-0.124294977686339	0.630376597866268	-0.184349646977654	-0.155532055403397	-0.0685723832618165	0.15246335147216	0.36616278543098	-0.384497297831557	-0.0807334893727426	-0.13682692587371	"S04"	1.6431905144075	"IS04"
"OTC"	"OTC"	-0.0826378945965876	-0.00962362119698641	-0.241498217845961	1.63611383812638	-0.216003846914203	0.210810352094408	0.908715871686398	-0.235914849760434	-0.026277187226728	-0.247286075429889	0.16175643200492	-0.305969120110789	-0.11902471152441	-0.131080008205325	"S04"	1.63611383812638	"IS04"
"GIMAP1"	"GIMAP1"	-0.236375683986469	-0.184776826738064	-0.501887443827188	1.3397583182598	0.529142208492436	1.14935388491631	-0.265196233530024	-0.254079143962496	-0.0977779543080223	0.00899614388671357	-0.252964626142282	-0.389889744339924	-0.211259885859602	-0.162039264173547	"S04"	1.3397583182598	"IS04"
"SOX18"	"SOX18"	-0.286908928720994	-0.0492292662584515	-0.421320381981469	1.25856124391422	0.107480122222841	0.340190714701128	-0.142079469272816	0.210106551485785	-0.0922083172188669	0.290103146447741	-0.234066156237812	-0.462181909414276	0.0767989718429018	0.53827533603855	"S04"	1.25856124391422	"IS04"
"FGL2"	"FGL2"	-0.00179906142592417	-0.0670454578587444	-0.890948999869519	1.24304360570179	1.18748700651904	1.03098441088118	-0.143770658746986	-0.434632226077108	-0.143976628495038	0.45703467466959	-0.0659434112320246	-0.204944174159266	-0.486439424537128	0.0213839600086012	"S04"	1.24304360570179	"IS04"
"PLPPR4"	"PLPPR4"	0.219250413161684	-0.0609135296430165	-0.504258566283962	1.08180735339016	0.103157839598506	0.545283554592755	-0.178160057510677	-0.342364543667965	0.0575729360385335	1.02998099726897	-0.105647195379043	-0.15063817322185	-0.581616037443776	-0.120338612377454	"S04"	1.08180735339016	"IS04"
"MSRA"	"MSRA"	0.0164535255747385	-0.154881439264172	-0.410949521879232	1.01202226888825	0.117468277634176	0.329198251312041	0.205161222605172	-0.14236128064511	-0.0879578737805185	0.144546644550932	0.392432695736533	-0.240797934814634	-0.14729367585386	0.349089234836019	"S04"	1.01202226888825	"IS04"
"LRRTM2"	"LRRTM2"	0.271986038642208	0.059967593102377	-0.237058028800425	0.88182619692375	0.0854863133340614	0.172804551179808	-0.152589368645324	-0.219803382417129	0.3767111091592	0.382991326036566	-0.0646220964881841	-0.312903902043219	-0.459319939583333	0.18758272389855	"S04"	0.88182619692375	"IS04"
"TPK1"	"TPK1"	0.0470179995805193	-0.0477880890696451	-0.47523840697194	0.755235665288791	0.332550054428716	0.612070214538517	0.324560905483668	-0.29114747757975	0.0201625371570634	0.213591666310731	0.671442607503208	-0.102264715377534	-0.473730114706858	-0.171968568380283	"S04"	0.755235665288791	"IS04"
"CLDN18"	"CLDN18"	0.0446364246415412	0.0340052382731078	-0.15935620050304	0.668283674624616	-0.0223697396457669	0.117340594014802	0.152440927115465	-0.0785418549796953	0.260402292630249	-0.0407307365183693	0.564642986420073	-0.25127484536076	-0.266032380929108	-0.0349615296538898	"S04"	0.668283674624616	"IS04"
"ENPP6"	"ENPP6"	0.0273275545202415	0.177791799360165	-0.344280995927756	0.464881104667743	0.136079943218528	0.390608450583892	0.254643925398428	-0.172457156216727	0.0333006695792733	-0.104547595093904	0.265802153613992	-0.313923284119669	-0.282110248133638	2.39473023038881	"S05"	2.39473023038881	"IS14"
"LRRC55"	"LRRC55"	0.0799798920469146	-0.0111600990188193	-0.253293906758588	0.0702530256281216	0.0525204144874498	0.350938399163723	-0.151224445755348	-0.183250744456519	-0.0815622476076014	0.274512952186309	0.083167535556385	-0.156858786000273	-0.19200077309789	1.98915174661034	"S05"	1.98915174661034	"IS14"
"ESRRB"	"ESRRB"	0.0728349470706933	0.16420347790134	-0.0769257139413158	0.0318892810303031	-0.0399549645731856	0.0535009614139815	-0.0673675912542972	-0.0361393683646825	0.106786571896509	-0.0158945789861679	-0.08009145119785	-0.1684332205676	-0.155487409410126	1.80518021529743	"S05"	1.80518021529743	"IS14"
"B3GAT2"	"B3GAT2"	0.247967168463676	0.176962391896947	-0.0848880053357309	0.147836577440515	-0.0102907051178558	0.159236786950938	0.0496965126944234	0.0435388349071682	0.716968271289775	-0.0606726507620765	0.0700123728953149	-0.368723965394466	-0.626678137183631	1.79578372902493	"S05"	1.79578372902493	"IS14"
"VASH2"	"VASH2"	0.603882901537371	0.336915075704878	-0.183452471597093	-0.146218357103076	0.0137999469999792	0.262731112601299	0.0179217843855556	0.321641865945878	0.429009978901111	0.2474549806211	-0.173426303118395	-0.514955552753555	-0.53804230760002	1.74058234144679	"S05"	1.74058234144679	"IS14"
"NEDD1"	"NEDD1"	1.18442279631975	-0.0130122447281703	-0.151308415445305	-0.0401552120393194	0.295731008355033	0.0767818450251138	-0.120904802612261	-0.189180441704066	0.0800266610172083	0.24981571289049	-0.183888132363396	0.0983759460093827	-1.08425915303846	1.43854595854253	"S05"	1.43854595854253	"IS14"
"REM1"	"REM1"	-0.182617780169914	-0.0324137558551274	-0.472245024567409	1.2084803832673	0.111529557794485	0.573346814603053	-0.168398973897865	-0.11175497797798	-0.0451535557614451	0.348632111125276	-0.211758560611475	-0.432620045382954	-0.137754494513624	1.39374681949345	"S05"	1.39374681949345	"IS14"
"NPPC"	"NPPC"	-0.0428040850346546	-0.00996950007307436	-0.0802822947881505	0.0649091881185428	-0.097379605874753	0.635914106560817	0.0391562152087298	0.00323177063034475	0.0909224373230131	-0.221418151136613	-0.196083919652365	-0.311814532456587	-0.0604236434094384	1.31947423139943	"S05"	1.31947423139943	"IS14"
"NEURL3"	"NEURL3"	-0.157267436147723	-0.0601183517776979	-0.278220666873826	-0.0976794119671	0.438307031338093	0.0897246186067859	0.307928178409695	-0.0112105079719736	0.125482764423864	-0.0554876257027	0.700733694291849	-0.193684448644664	-0.0989950332145671	1.31589713614289	"S05"	1.31589713614289	"IS14"
"C8G"	"C8G"	-0.274469147015667	0.157368136731316	-0.106546992961927	-0.442828567739414	0.223784904703912	0.107129706664719	0.807086510279235	0.755653834384565	0.299544651529823	-0.326541434815641	0.111537598239321	-0.534284869326032	0.123042568261476	1.18132388111415	"S05"	1.18132388111415	"IS14"
"FAM151A"	"FAM151A"	0.0297280251782631	0.0968736920710973	-0.147919452614797	0.0101696824977498	-0.0580756586475095	0.50047902415699	0.816539331800085	0.0514701652042766	0.146685433789824	-0.142890552943897	0.351565525642048	-0.328637480644338	-0.294606121088071	1.16159867684627	"S05"	1.16159867684627	"IS14"
"LRRC49"	"LRRC49"	0.47011390353263	0.37455008794261	-0.0608676484408141	0.41321611177795	-0.289823336996493	0.0312667019810042	-0.0494775700514731	0.0185181847055333	0.533573478618625	0.0503515386218473	0.0817009130311258	-0.442647140903858	-0.43953849396097	1.06407576312264	"S05"	1.06407576312264	"IS14"
"FATE1"	"FATE1"	-0.0673172156825428	0.0497217687665912	-0.329706308695964	-0.040463174152686	0.480166484812	-0.00875911344959467	0.166843483799531	0.259372677279974	-0.0739315963429838	0.283180217992502	-0.0638793658743752	-0.195734764300028	0.027498179397867	1.03395347955035	"S05"	1.03395347955035	"IS14"
"ARHGEF9"	"ARHGEF9"	0.286794908950849	0.0795610349404798	-0.108885317195449	0.290620236265288	-0.0923774003811911	0.181576480512059	0.0909015145207836	0.0550988049494893	0.432454909439217	0.157751392636239	0.120792661395156	-0.466133648544304	-0.338329923735721	0.87827600968867	"S05"	0.87827600968867	"IS14"
"ACHE"	"ACHE"	-0.0360726393979726	0.133686619190994	-0.140579470114981	-0.0249030986198278	0.0854784644047445	0.225183809146625	0.102899807725399	0.0815117424581064	0.0577318179522998	-0.0273439458510224	0.795137594369822	-0.274444586414859	-0.21570630075454	0.856255992612475	"S05"	0.856255992612475	"IS14"
"PINX1"	"PINX1"	0.376824783510321	0.114271964431324	-0.0973734032149235	0.0914745719285785	0.154261107369475	0.130900297431729	-0.186688949666782	-0.0115173744927897	-0.0470022135395648	0.109573832010448	-0.20965382556907	0.0347247995874964	-0.428997251997808	0.546770215864664	"S05"	0.546770215864664	"IS14"
"ANKIB1"	"ANKIB1"	1.69425614157974	0.0989336990063623	-0.157797073549037	-0.156564457344193	0.172239054467999	0.0893173909791192	-0.0780652041979998	-0.147215834065693	0.40103708866694	0.306700760436954	0.182522691826403	0.0118487293212673	-1.25568086918856	0.0609736877127318	"S06"	1.69425614157974	"IS01"
"KRIT1"	"KRIT1"	1.55993914108881	0.0583400289821808	0.023761006033254	0.0440075957036418	-0.051068456758538	0.0885865804731691	0.00957367374749195	0.0553670217087487	0.733529304434597	-0.0157254307330876	0.0719099817909281	-0.223559980107556	-1.27346343959068	0.0780609945953679	"S06"	1.55993914108881	"IS01"
"VPS50"	"VPS50"	1.49374244499765	0.02969370919198	-0.100976480659794	0.0514816154511844	0.107214939551507	0.195752987416826	-0.0568012573433428	-0.0455919245091243	0.371769953197961	0.14620275018238	0.170652387888648	-0.0849605368946396	-1.19268812252756	-0.0664956502219402	"S06"	1.49374244499765	"IS01"
"LMTK2"	"LMTK2"	1.47795818580713	0.0642336906377827	0.0308198547612007	-0.0431037209348366	-0.0729710044485974	-0.02965865185246	0.164447429884607	-0.0641972291190468	0.34777501570543	-0.00644512219265208	0.537049355882644	-0.0414185785314417	-1.18858600611859	0.0123161381013495	"S06"	1.47795818580713	"IS01"
"RBM48"	"RBM48"	1.46871626438665	0.0465658030451177	-0.0941961699825751	0.092116248663953	0.118051913893825	0.151909304834806	-0.0960867871775504	-0.0913216609749551	0.39723214516982	0.00830688726018388	-0.0857392550074361	-0.108428363019417	-1.03147765179279	0.206186473144149	"S06"	1.46871626438665	"IS01"
"PEX1"	"PEX1"	1.46402239606244	0.128194506388853	0.0050158245192993	-0.208592977212047	-0.0648884814209206	0.0940161365698013	0.0181869332694412	0.136733949116725	0.826018645944491	-0.177809151920908	0.147813396469104	-0.251749991527437	-1.05288144040428	0.164273245080781	"S06"	1.46402239606244	"IS01"
"TNKS"	"TNKS"	1.38131402836848	0.299099191793492	-0.138855109548273	0.147319721242111	0.00133769696379187	0.170724748440491	-0.052885488274168	-0.0913305615501113	0.49148390564899	0.219017533834106	0.119340869741394	-0.158311660229184	-1.17577241759334	0.369030007013204	"S06"	1.38131402836848	"IS01"
"FAM208B"	"FAM208B"	1.29275765233518	0.121242696424127	-0.130860514075315	-0.325676586108638	0.303420317704366	0.167743891853013	-0.0346726616626941	0.154926234977862	0.492002270349851	0.27111038813365	-0.00411595109958449	-0.102001030697846	-1.18542013895041	0.347910954264685	"S06"	1.29275765233518	"IS01"
"RSF1"	"RSF1"	1.28673209179962	0.0744355613889154	-0.112702062396985	0.112535463573715	0.127084572591829	0.154647072024141	-0.0217827306995389	-0.175982019779396	0.350521174199502	0.358822128370235	0.144342763468095	-0.0372169333362178	-1.22463795413223	0.185736099486615	"S06"	1.28673209179962	"IS01"
"GATAD1"	"GATAD1"	1.27890804810754	0.0928120079848156	0.0473700689080422	-0.0223805610760523	-0.157613358193819	-0.0404387096310537	0.10157228643449	0.0557158230376671	0.819581135575675	-0.046016732962239	0.170968056919181	-0.249350996532092	-0.955103868923354	-0.110585167638015	"S06"	1.27890804810754	"IS01"
"FAM133B"	"FAM133B"	1.26661159348492	0.213835838037431	0.0708418828657151	-0.12944833814489	0.0137436030719406	0.0932394980497988	0.0392783216631177	0.0698896940859423	0.715826459642438	0.0251752028992707	-0.106110812662243	-0.140902655080619	-1.280790059143	0.365205940389966	"S06"	1.26661159348492	"IS01"
"VANGL1"	"VANGL1"	1.26311811044379	-0.0760724377251882	-0.0767202680671077	-0.41668442714413	0.233526661404533	-0.032199959298329	-0.319779454841122	-0.175678476547823	0.096091939039653	0.572627831752713	0.15351534994926	0.268109740442995	-1.04781770628596	-0.111523066194296	"S06"	1.26311811044379	"IS01"
"ETNK1"	"ETNK1"	1.2129547197537	0.0178926780244509	-0.0663320759502846	-0.218805956555007	0.0474046884859256	0.102755835953913	0.17336645033168	-0.209637892494306	0.343590827585524	0.00641991376998985	0.969842067477808	-0.0620371374615376	-0.990349415932332	0.089011359294405	"S06"	1.2129547197537	"IS01"
"KAT6A"	"KAT6A"	1.20714736807587	-0.0156895777905612	-0.166852651085066	0.190660480675379	0.0049213937862162	0.231053983358617	0.0124706038281648	-0.213075377241236	0.249450680082061	0.185080196335021	0.0757121158243976	0.0251047005630576	-1.02961886373792	0.589563186642009	"S06"	1.20714736807587	"IS01"
"C11orf30"	"C11orf30"	1.14611036861917	0.283351374554045	-0.12822683224503	-0.00509104124025024	0.0860153721062104	0.255444972371556	-0.000221938026476628	-0.0924987695163911	0.546234459216451	0.180905940169876	0.0455969210456332	-0.154175796169648	-1.104184405057	0.533831801210428	"S06"	1.14611036861917	"IS01"
"C2CD5"	"C2CD5"	1.12712967144824	0.0745925342472493	-0.0555707868496908	0.169667160907447	-0.0318101716225081	0.212343348815755	0.0943953258413549	0.0360604329813232	0.68194924769415	-0.0477748102867684	0.438701196002341	-0.294081751988813	-1.1104386595799	0.258284578122569	"S06"	1.12712967144824	"IS01"
"NAF1"	"NAF1"	1.04389900401932	0.0937511000937231	-0.0792282709742265	0.335132602670502	0.107029983150479	0.040232242818125	-0.0313952888962571	-0.0500576415234992	0.331891905022675	0.117686267372966	0.0169692413345247	0.106933362949015	-1.26087208444959	0.410926704910691	"S06"	1.04389900401932	"IS01"
"PPM1D"	"PPM1D"	1.03575691550439	0.055873696340279	-0.266910532403492	0.639091906438895	0.0829530377288469	0.266612065596356	0.0526562441516311	-0.0900313577729294	0.209750509498758	0.159411711499629	0.264708630874568	-0.0804043063224673	-1.07086490323838	0.31982833630159	"S06"	1.03575691550439	"IS01"
"PKP4"	"PKP4"	1.0076677088289	0.0719545622633818	0.0414248138883783	-0.129884437416779	-0.0133097675289294	-0.104408035051959	0.0479664356784034	0.320100461568278	0.464736155832664	-0.116678079049884	0.376964024217081	-0.17045291420353	-0.907188924323566	0.287389164707805	"S06"	1.0076677088289	"IS01"
"BEND3"	"BEND3"	0.999492816080234	0.165706503685784	0.0100821187234386	-0.578576348716908	0.145358188189427	-0.0369908559968787	0.277089542195482	0.454677491940244	0.158560279717795	0.112236099562113	0.176371589154818	0.0608775646336981	-1.07318589072645	0.517602191526448	"S06"	0.999492816080234	"IS01"
"RPS6KB1"	"RPS6KB1"	0.958277723544715	0.241961564978889	-0.107840857720513	-0.239208541639304	0.189555117643242	0.10186935407221	-0.0617763539815869	0.0302951644282046	0.497985341652502	0.207958299417055	-0.0704833760456658	-0.0302984114315968	-0.850636818740894	-0.0486820483948561	"S06"	0.958277723544715	"IS01"
"CDK6"	"CDK6"	0.938755069771351	-0.00787375208062175	-0.107469565713323	-0.0320974857733192	0.162268189798383	0.0328273453214234	0.031695078965066	-0.18909607256972	0.0105989300654859	0.33186335866533	-0.159042410484736	-0.0282783120586766	-0.556875149083481	0.25419819997399	"S06"	0.938755069771351	"IS01"
"DDX52"	"DDX52"	0.931416103302261	0.0240655304805604	0.0159949092331104	-0.373186301022261	0.206337060209908	0.0235371242284256	0.412610405136637	0.0471843339797336	0.178925912637099	0.226707453859229	0.172939293799541	0.182964331734174	-1.15190031066508	0.141980668782085	"S06"	0.931416103302261	"IS01"
"ZNF473"	"ZNF473"	0.918012335461006	0.155469293412013	-0.0843471872147102	-0.183479702052754	0.147902537916434	0.0088219797926167	0.209271161338791	0.281225803784947	0.600747212720069	0.0854480308929778	-0.0751789441463039	-0.162029014199776	-0.905944925790437	0.458029258539728	"S06"	0.918012335461006	"IS01"
"AARS2"	"AARS2"	0.849769754008844	0.0202576850107437	-0.0348269096897343	-0.383461625794479	0.174464048963222	0.0932222144328753	0.192287856670361	0.492838003030087	0.457256374055369	0.170807605693103	0.0833692175186219	-0.188304814312779	-1.0324024734731	0.691084823131657	"S06"	0.849769754008844	"IS01"
"MTMR9"	"MTMR9"	0.834364900208965	0.0315228081594204	-0.179569025409536	0.75197438538597	0.0786729537391535	0.371209433534503	-0.150351943605483	-0.248601783551931	0.34972557808629	0.589657699801693	0.131597101827225	0.047242874131595	-1.47537561918172	-0.02788868649686	"S06"	0.834364900208965	"IS01"
"ERI1"	"ERI1"	0.776673118342422	0.135241226006464	-0.225974787145519	-0.0193672417307313	0.41745962337688	0.139016960078796	0.0056892412565418	0.0167667112795579	0.140186157555981	0.290840047827432	0.102508511307136	0.150001892479425	-1.04307299476274	0.403972256222471	"S06"	0.776673118342422	"IS01"
"EHHADH"	"EHHADH"	0.770368379718457	0.00566435623945721	-0.0839704842292226	0.12746292110164	-0.0317419956318084	-0.0139608636884044	0.438919123323547	-0.141401120067623	0.271119072991204	-0.0466411954062061	0.562060427193716	0.0778502010249863	-0.79370299550078	0.108534401166825	"S06"	0.770368379718457	"IS01"
"CTH"	"CTH"	0.724291261385563	0.111936338067694	0.0571220028738013	-0.109005715974562	-0.0583518091127807	-0.0811671615916099	0.190080681813514	-0.0355649925624084	0.312204604455624	-0.065817104476998	0.268937193329482	-0.0385556273759227	-0.57592549471784	-0.100216473679041	"S06"	0.724291261385563	"IS01"
"BAIAP2L1"	"BAIAP2L1"	0.601033653553451	0.128757103768197	0.188282108957222	-1.02192552102959	0.0592594083294544	-0.18536317287085	0.00120184670178313	0.168109833673839	0.266133007174403	0.104132292568871	0.273846531458415	0.224118428833913	-0.679846171961008	0.203218449673279	"S06"	0.601033653553451	"IS01"
"PABPC1"	"PABPC1"	0.372479524520921	0.138110258566817	0.169156196406784	-0.670947440445518	-0.00680011792128895	-0.0373576138204198	-0.0168770620770253	0.277802390274955	-0.0655623277502833	-0.0654807554420704	-0.186526196600975	0.330130689280686	-0.493075380748564	0.0267486867412858	"S06"	0.372479524520921	"IS01"
"CYP3A43"	"CYP3A43"	0.273448083857752	0.896433154982091	-0.0877920749826469	0.035813672789129	-0.106955747589562	0.0133617249978295	0.126052192613674	0.0754043923346966	1.34717943886732	-0.138387594914906	-0.0041702781733866	-0.485514623048571	-0.445533996177575	0.193593265730653	"S07"	1.34717943886732	"IS09"
"MYLK3"	"MYLK3"	0.448917197034128	0.832294802334891	-0.134880588387075	0.247127783210593	-0.0649132811086313	0.16270909504544	0.123340609631593	-0.00209013201843992	1.30062632932983	-0.124999579510787	0.0632704717660527	-0.510340508971744	-0.654155188199152	0.1644815204616	"S07"	1.30062632932983	"IS09"
"PLGLB1"	"PLGLB1"	0.309623937286508	0.213907384104885	-0.120684127573143	0.00110984298297377	0.00990637002340519	0.36396785825313	0.489274954398034	0.332127516443607	1.2952967147299	-0.0762920395968206	0.000665192006349578	-0.709715316819938	-0.561683897668315	0.469473446437218	"S07"	1.2952967147299	"IS09"
"OPRM1"	"OPRM1"	0.483055347145571	0.831235992410613	-0.0188843999704066	-0.0342736747010707	-0.0892854366617933	0.264514825330001	-0.0986167666996423	0.249456446333275	1.27174071303538	-0.1225174955341	0.0118866905410881	-0.57188972277863	-0.772794098347744	0.216947390646413	"S07"	1.27174071303538	"IS09"
"TMC2"	"TMC2"	0.513633932423729	0.768160778670243	-0.170229567602199	0.703321747977946	-0.127504327031095	0.284616750838358	0.369811745367145	0.215328871714667	1.16771709778754	-0.0984453333402752	-0.0695718040096887	-0.653864586718119	-0.859332211753929	0.208507554901625	"S07"	1.16771709778754	"IS09"
"LRRC69"	"LRRC69"	0.361213074278993	0.355900416494857	0.0311028589947217	-0.36159507230349	-0.04027926665046	0.126439074221571	0.153692077462533	0.333405319609468	1.16360497689556	-0.157593651803416	-0.107239931502679	-0.402067620462621	-0.511458875161014	0.117155796152848	"S07"	1.16360497689556	"IS09"
"PRR23C"	"PRR23C"	0.305615260654334	1.01450769578383	-0.0487453606977574	-0.234482262124754	-0.0433679037053704	0.132829180125041	0.126641215636626	0.433547669155798	1.10912017375487	-0.161261060940394	0.0371241424229911	-0.563653037808361	-0.534616678460944	0.271611761230496	"S07"	1.10912017375487	"IS09"
"SLC22A25"	"SLC22A25"	0.53363703983695	0.839342611210098	-0.0100792527859054	-0.0688855824204622	-0.0134383874603802	0.0543394541267265	0.398036964080984	-0.0239387471034576	1.0565965761952	-0.0581818616136654	0.0124225778656444	-0.335961328386759	-0.778929843154344	0.0541684664292187	"S07"	1.0565965761952	"IS09"
"SLC22A9"	"SLC22A9"	0.173040173348679	0.622512992562698	-0.0567616435714078	-0.217186037134034	-0.0789608356967859	0.141982146138825	0.637097627464976	0.201272193913571	1.05158389275022	-0.17009667984929	0.124979632198155	-0.512585625834686	-0.332237830606675	0.280899781141293	"S07"	1.05158389275022	"IS09"
"CACNG8"	"CACNG8"	0.188323429433208	0.390430518479204	-0.0109851534368766	-0.207915043864481	-0.0289217330652061	-0.0288029212872063	0.100623031092937	0.436441623085264	1.05076087034166	0.148923902141958	0.0635426541149022	-0.475629209835956	-0.494556575567695	0.195494998188057	"S07"	1.05076087034166	"IS09"
"SEPT14"	"SEPT14"	0.762018992018192	0.449139251073022	0.0374072859193238	-0.145595271168101	-0.0318531347648145	0.0621330120024486	0.314858363578761	0.180412363714105	1.05026246182249	-0.0698786391082372	-0.111726537831285	-0.348927905457351	-0.919492595446322	0.337311079779503	"S07"	1.05026246182249	"IS09"
"ANKRD36C"	"ANKRD36C"	0.673655049704178	0.218605903770649	-0.187277340647816	0.154970779817511	-0.00149136758523973	0.206080787678558	-0.12546381282321	-0.0847923719505606	1.03432074883234	0.0181797857944541	0.545995673560896	-0.339685770549583	-0.734172145381821	0.0969871545038701	"S07"	1.03432074883234	"IS09"
"LECT2"	"LECT2"	0.094700378949884	0.547464167634719	0.0803746012547144	-0.0087839064020708	-0.173950845070549	0.198212264517663	0.218260162144441	0.151008724695646	0.900949241087343	-0.137339438705257	-0.0821096876206017	-0.629036152815993	-0.164656761067204	-0.0972289578493463	"S07"	0.900949241087343	"IS09"
"EFCAB5"	"EFCAB5"	0.292088927527813	0.48593124497732	-0.0159204580823542	-0.0553637461264935	-0.0870311460339398	0.179290825940428	0.280472455748332	0.128897273876006	0.878580703788316	-0.16879441365152	0.367348894485519	-0.550928102078092	-0.440256746823214	0.451028711235387	"S07"	0.878580703788316	"IS09"
"PRSS55"	"PRSS55"	0.0793575664144695	0.616010894699377	-0.0590545284299581	-0.169120789711216	0.0289032427326909	0.110024479230567	0.00782852820429981	0.2572059380524	0.87028159073757	-0.134160062808517	0.205584430496106	-0.470226856834761	-0.35697450100161	0.709974734296321	"S07"	0.87028159073757	"IS09"
"HYAL4"	"HYAL4"	0.417817753344702	0.778831150362126	-0.101259107283155	-0.0440021329463647	-0.00948253297535104	0.117446664110245	0.0411520902385488	-0.00210384699727161	0.85223974130545	0.0732057490470573	0.182866997548998	-0.335934760225871	-0.608825580331802	0.232910164399894	"S07"	0.85223974130545	"IS09"
"CCDC65"	"CCDC65"	0.443797826995941	0.247348539443472	-0.172044866948293	0.307938735944484	0.0705842676966773	0.457720529441592	0.0498736361769456	0.21099286105772	0.844056234295743	0.0343752337928096	0.243820133310102	-0.518244811580021	-0.812591420780972	0.326873468871646	"S07"	0.844056234295743	"IS09"
"PDE6A"	"PDE6A"	0.317865936040394	0.775659469910009	-0.141754589642758	0.107617168201858	-0.0241105994883805	0.22167341132116	0.0778532489335872	0.0798491551016941	0.823364728322559	-0.077297977822625	0.404262902748861	-0.379105631318502	-0.603233757976091	0.154311396292333	"S07"	0.823364728322559	"IS09"
"SPATA6L"	"SPATA6L"	0.127396305513132	0.12725126809202	0.0180132345908354	0.211650253243256	-0.138544485695342	-0.0902865738504897	0.0924164512607152	0.169596423728733	0.697437611289268	-0.252584386459415	0.568931644967193	-0.40212044351922	-0.190844490322103	-0.100573056396576	"S07"	0.697437611289268	"IS09"
"SAMD7"	"SAMD7"	0.248352828757478	0.52995859810038	-0.0320984481718615	-0.279157880061395	-0.00860086437924205	0.131579526101136	-0.0227534428727768	0.321624610438095	0.636800313577316	-0.280763632979718	0.595631694396532	-0.213095348220084	-0.51799669737183	0.090819855662434	"S07"	0.636800313577316	"IS09"
"SHBG"	"SHBG"	0.224525572414144	0.331002596334501	-0.00617451128083051	0.0634401742270691	0.0221532790954019	-0.0365969308720389	0.608744951163488	0.151113830069903	0.614368231764379	0.0271160295367583	-0.0954484282712301	-0.426499244471143	-0.321788760005244	0.180049494726814	"S07"	0.614368231764379	"IS09"
"A4GNT"	"A4GNT"	-0.000993022521488496	0.0139581291056891	-0.162785261160664	0.27482986308211	-0.00533938953081074	0.124860111815637	-0.124180682983705	0.00401713467698851	0.60739235605204	0.216460590786869	0.534672836019989	-0.270148921821183	-0.300381571330516	-0.054489044379222	"S07"	0.60739235605204	"IS09"
"SLC10A5"	"SLC10A5"	0.548779235368005	0.155415457085808	-0.00215969141687223	-0.0300928989925983	-0.155788794571658	-0.0295448029068134	0.456735209503823	0.290790889669569	0.566833752136367	-0.216983807338251	0.495977363295229	-0.285782162310402	-0.547414104179074	0.205250857145484	"S07"	0.566833752136367	"IS09"
"PHKG1"	"PHKG1"	0.0451897829889373	0.295009094246758	-0.0764875685503171	0.353837690166979	-0.034324613553275	0.0500373572388705	-0.00422341982974282	0.0509103008510758	0.382017368782124	-0.0276036381523713	-0.0640494197170497	-0.319105563985746	-0.129013235205663	0.353207996392476	"S07"	0.382017368782124	"IS09"
