"TCGA.MP.A4T9.01A.11R.A24X.07"	"TCGA.55.6983.11A.01R.1949.07"	"TCGA.44.6776.11A.01R.1858.07"	"TCGA.77.7335.11A.01R.2045.07"	"TCGA.69.8453.01A.12R.2326.07"	"TCGA.38.A44F.01A.11R.A24H.07"	"TCGA.NJ.A4YI.01A.11R.A262.07"	"TCGA.77.7138.11A.01R.2045.07"	"TCGA.44.6778.11A.01R.1858.07"	"TCGA.22.1016.01A.01R.0692.07"	"TCGA.O1.A52J.01A.11R.A262.07"	"TCGA.55.6971.11A.01R.1949.07"	"TCGA.51.4081.11A.01R.1758.07"	"TCGA.77.7337.11A.01R.2045.07"	"TCGA.91.8496.01A.11R.2403.07"	"TCGA.22.5481.11A.01R.1949.07"	"TCGA.22.5478.11A.11R.1635.07"	"TCGA.38.4625.11A.01R.1758.07"	"TCGA.MP.A4TK.01A.11R.A24X.07"	"TCGA.55.8619.01A.11R.2403.07"	"TCGA.43.6647.11A.01R.1820.07"	"TCGA.NC.A5HJ.01A.11R.A26W.07"	"TCGA.50.5931.11A.01R.1858.07"	"TCGA.44.5645.11A.01R.1628.07"	"TCGA.91.6836.11A.01R.1858.07"	"TCGA.50.5935.11A.01R.1858.07"	"TCGA.56.7582.11A.01R.2045.07"	"TCGA.91.6830.01A.11R.1949.07"	"TCGA.97.8547.01A.11R.2403.07"	"TCGA.56.8309.11A.01R.2296.07"	"TCGA.44.6777.11A.01R.1858.07"	"TCGA.22.4593.11A.01R.1820.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.43.3394.11A.01R.1758.07"	"TCGA.49.AARO.01A.12R.A41B.07"	"TCGA.91.6849.11A.01R.1949.07"	"TCGA.50.6590.01A.12R.1858.07"	"TCGA.MP.A4T4.01A.11R.A262.07"	"TCGA.60.2721.01A.01R.0851.07"	"TCGA.63.6202.01A.11R.1820.07"	"TCGA.78.8660.01A.11R.2403.07"	"TCGA.85.A513.01A.12R.A26W.07"	"TCGA.56.8503.01A.11R.2403.07"	"TCGA.MP.A4SV.01A.11R.A24X.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.55.8510.01A.11R.2403.07"	"TCGA.34.5239.01A.21R.1820.07"	"TCGA.85.8287.01A.11R.2296.07"	"TCGA.77.8133.01A.12R.2247.07"	"TCGA.66.2734.01A.01R.0980.07"	"TCGA.86.6851.01A.11R.1949.07"	"TCGA.60.2712.01A.01R.0851.07"	"TCGA.43.A475.01A.11R.A24H.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.85.6561.01A.11R.1820.07"	"TCGA.21.1076.01A.01R.0692.07"	"TCGA.55.8301.01A.11R.2287.07"	"TCGA.85.7699.01A.11R.2125.07"	"TCGA.55.6971.01A.11R.1949.07"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"TCGA.77.8156.01A.11R.2247.07"	"TCGA.66.2767.01A.01R.0851.07"	"TCGA.77.8007.01A.11R.2187.07"	"TCGA.35.4122.01A.01R.1107.07"	"TCGA.44.6775.01A.11R.1858.07"	"TCGA.93.7347.01A.11R.2187.07"	"TCGA.66.2800.01A.01R.1201.07"	"TCGA.44.3396.01A.01R.1206.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.50.5049.01A.01R.1628.07"	"TCGA.39.5011.01A.01R.1443.07"	"TCGA.69.7978.01A.11R.2187.07"	"TCGA.46.3767.01A.01R.0980.07"	"TCGA.64.1679.01A.21R.2066.07"	"TCGA.38.4629.01A.02R.1206.07"	"TCGA.64.5815.01A.01R.1628.07"	"TCGA.55.8091.01A.11R.2241.07"	"TCGA.22.5489.01A.01R.1635.07"	"TCGA.05.4398.01A.01R.1206.07"	"TCGA.60.2704.01A.11R.2045.07"	"TCGA.66.2786.01A.01R.0851.07"	"TCGA.46.3766.01A.01R.0980.07"	"TCGA.05.5425.01A.02R.1628.07"	"TCGA.98.7454.01A.11R.2045.07"
"C19orf38"	-0.25009386924095	0.759787788456479	0.683462676100434	1.35110832403675	1.34192573336109	1.20780809608612	1.1386167635158	1.19810051929844	1.59023023297332	1.02291318087259	1.35094268279282	0.49453976215175	1.37276047575767	1.37876046785328	0.6820364125855	1.31493593502514	1.34599818133255	1.54221457603679	0.218721352762848	0.771875546173697	1.636686157171	1.38925914095683	1.19924086213404	1.16028422671162	1.25572007498261	1.0967447549469	0.426194501212589	0.284969005203794	1.08174483282228	1.48566992517516	1.29737291371211	1.44150528641414	1.27084641445452	1.43573808523116	0.917703206348778	0.504057326859982	1.01240780117037	0.811094046982657	0.293513127279322	0.775490187487117	0.356033775212746	1.23493684418115	0.517377129662376	0.187364455926724	1.5403521972516	0.642401660145086	0.279465499621197	0.819934368462739	0.348459698961473	0.428860269455798	1.55200487246462	1.06729370496274	0.549435719392949	0.411822208067969	0.185113976215565	1.29541976504977	1.05878739070648	0.422360256038735	1.06825723251708	1.18404609642384	0.320592136479474	1.16423617990532	0.841318623557445	1.19944298617044	0.124826403819535	1.1125939922283	0.540119171442874	0.828583999105803	0.689247553110547	1.35829209821538	1.06865197722151	1.09343459212394	0.218870756753967	-0.102479898282359	0.595873680704007	0.326377457363844	0.432715215019955	1.07676627650949	0.898192785038584	0.938907137310113	-0.0524164150890575	1.08837387149616	0.404477835443003	1.01032145631103
"CD163"	0.888991145479472	1.49372614462884	0.791851986302539	0.306328022103346	1.41895269087477	0.89875183062374	0.215035629859575	1.28074678059345	0.338544907969222	1.71160597718704	0.700902709048552	1.39985592619733	1.47829395305493	0.69532541440754	-0.887067085789898	0.817262693291468	1.47017600061986	1.43500848923409	1.50101877805005	1.33506578210316	1.51311535268284	1.19421263239088	1.55089089207347	0.757529969118145	1.48185283650182	0.804484731363695	1.38949969420852	0.883130056898512	-0.0476922793825835	1.47399404696812	1.49007384704955	1.60330167976901	1.59811155292885	1.39159540487853	1.23196001308489	0.720899335968323	1.52601948020172	1.04155183467308	0.435930004941998	1.25077771705121	0.89774472899044	1.47406313342903	1.28903677724308	0.468025278087249	1.4682404976211	0.529229787069054	-0.068067242282435	-0.0695973166472563	-1.08302154202425	0.885455641395621	1.47893502424941	0.509388945697995	1.52080841518677	1.38764040656457	1.43147891992824	1.4959592037285	0.57009440917302	0.100257208234481	1.45710417928152	1.29657475681523	0.677348689337369	0.920153582400329	1.43738336363429	0.568217011059732	1.26037621703673	0.387550796150284	0.854731536951372	1.43665699884673	0.854121812162454	1.52906969016312	1.1071191641952	1.49134467541155	0.301877996353936	0.593120860142805	1.44332218168078	0.807003884446943	0.974186139075997	0.527274155238097	0.881319122155067	1.56032967280366	1.16331553629846	1.3012202588307	1.0758028499183	1.55214269824514
"LIPA"	1.46113096379511	1.68335908966402	0.287523296317343	1.44176372188618	1.84641294273788	-0.244970803686033	-0.101388337202933	0.710866090246681	1.54300350686095	1.48673063242121	1.46904131821983	1.55676512217114	1.71767572892795	0.959836545998085	1.49193519155967	0.332740734461852	1.5043661182101	1.28244628436863	1.46995620642473	1.22369887027835	-0.278285362426442	0.390365498737758	1.73004132940895	1.54016494598064	1.98246849020437	1.42988394830723	1.94228768838384	1.56326625484171	-1.20771590933807	-0.0127346689019563	0.432055765468259	1.81517548295324	2.00556269160826	2.08194925337893	-0.292098292599147	-0.164806427988423	0.320400100740616	0.622556904295722	-0.189893195493096	0.26330910819966	-0.574030334996874	-0.663766660953848	-0.14404331491968	0.274840074387302	1.56328702239141	1.60728037962759	-0.269207478765584	-0.12956226629231	1.56418418374677	0.024188511939093	0.362141839421354	-0.118209035930402	0.350855881014563	0.431151838010343	-0.177181553336711	1.80251317303962	1.43361159958822	0.428292520134038	1.57879958254905	1.52423997889757	1.54893323829121	1.46487431021882	0.319034351405186	1.54828544119825	1.70298190976745	0.369888067018126	1.57202203420927	0.921581618639565	0.622324617484393	1.68270186862895	-0.228597350329187	1.14158848855291	0.524860703122655	0.457076426054217	-0.111710801420397	1.46148793226122	0.245052743288512	-0.642427539657695	-0.241327805861274	1.45539744642478	1.49799683231133	1.47123900921522	1.51415670545551	0.603832363060999
"EMP3"	0.618357269372082	0.644803956851346	-0.0593427774341142	1.3193556258174	1.35571595088034	1.42653064319072	0.628836954078569	1.34939161064812	1.34119535397201	0.650793733638311	0.516349003902864	1.32297140763561	1.36272390827577	1.30729549606975	-0.0866689922108242	1.4194258986757	1.31508994281273	1.3060730572367	1.40727787708035	0.977824466653177	1.49530001839363	1.15086618022824	1.33045381959044	1.36373630493093	1.27354981792829	0.721815237776903	0.658423586375788	-0.0834521618988368	0.91477311433055	1.47444915192363	1.46747121428138	1.56665376968754	1.30179398873063	0.694709840470742	1.52521619227074	1.04301307280724	1.5967874232124	1.45740243299923	0.099893420206412	0.33529074283681	0.692740843851051	1.05066347572241	0.617885268750243	0.227932563704543	0.82722855778762	1.06289201639267	0.847696297509243	0.78599431134454	-0.287020449909431	-0.178389117375894	0.490826963079579	0.967452943130304	-0.252623280179333	-0.198436257937491	0.370817689808888	1.01716066642099	1.18714990674337	0.884719064966578	0.724931322418012	0.590350398266498	0.375366857695519	0.487558232188292	1.30203140052276	1.40670299512071	1.15689396862935	1.18514940332171	0.0452112591325639	0.484579185962172	1.18489391144396	1.34031304674737	0.505044579334584	1.19700983008599	0.629316694458914	1.31755475342617	1.53737924678743	1.20828334322166	0.640427736709506	1.44215399039706	0.157315365263349	0.794284838499986	0.200875450734463	1.28348737900388	-0.106914994901289	0.447104463740036
"RENBP"	1.15767443411072	1.24254482506402	0.915661061855013	-0.463349736477641	1.30374789976892	1.03146296668572	0.255755150756086	1.29066926534712	1.61306567390587	0.945313156356514	1.44310955453455	1.47404212420809	1.91103134690488	0.39806107724004	-0.256959740221284	1.55844273509516	1.32316229992195	1.39687688539406	1.23829430830217	1.34859740848195	1.31639018327882	1.36905905490069	1.24469751445474	1.19326481447838	1.54543127470091	0.35777398958517	1.4059971389895	-0.0708196417644359	0.89827117263482	1.45554717882159	1.21329256445303	1.290164448278	1.41755735471798	0.737220972114452	-0.25896875117649	0.884209270671481	0.407294984833916	1.52964515663481	1.20317000329809	0.354857957247375	0.871661782995192	1.3486339156297	0.979130363453473	0.611731072253329	1.4616264722803	1.62654444282109	-0.271756254084336	0.255055635397793	0.679648290827077	-0.608397539936457	1.33785816949885	-0.39578361315907	1.21997313356635	1.47612516122694	-0.838251196672386	1.24768205838177	1.19921193513085	-0.151790677240333	1.51935602470478	1.10729378057701	1.77121488343175	1.25539136113564	0.669700908767328	-0.583777003933723	1.34660117235181	1.40620475734388	-8.79226627015772e-05	0.918640473798911	0.58394509865583	1.43187069120645	0.991444304305982	0.903214197527916	-1.05486569029675	-0.255137050769826	-0.0343418137753194	0.692318608942165	-0.143263452341352	-0.021275741856635	0.0134653728765002	-0.649470762241024	0.929682750743774	-0.286251431383682	0.67486542532538	-1.14960434005261
"DNAJC5B"	1.31180300131562	1.57252998419803	1.28819669723068	1.6653490464011	1.84260761022504	1.29508353011876	-0.638374973262139	0.190887697479452	1.40094406967387	0.86099250123981	1.34135277196909	0.784480019363252	1.72474184795398	1.12851934452716	1.74595761070712	1.41464533682067	1.33905460537873	1.73539063632883	0.371566830025442	0.971309234350107	0.190052780937794	1.53240634407296	1.49571251697435	1.41044324246852	1.6560698552449	1.55330380288848	1.45730664938863	0.0812775099553734	-1.10487827324717	0.671241334443203	0.584227077073988	1.31236754705377	1.57549023692123	1.77819970261554	-0.460761517501212	-0.620351693513922	0.554158193410243	0.531578634273999	-0.754200167168995	1.03800211190977	0.700746152796612	-0.82964636670428	0.0719626078363191	0.322648044313433	1.17811573785602	1.36509249137134	-0.428263355438291	0.163968936072122	0.223674062044899	0.319599419412132	0.904362923164971	1.26375310030483	0.34765480849319	0.910275985543082	-0.424083684374276	1.35591004502753	0.229487598822811	0.792123161351454	1.60276903808784	1.36748973546265	1.35762020328595	1.35175965567253	1.57660989590015	1.61339276854324	0.870010326550598	0.566850658412268	1.37908332606808	0.547592285930414	1.29196035623654	1.62858369492158	1.02515738911491	1.50342444305893	0.216053277692843	-0.0833998687962676	1.34632566262187	0.223064442365213	-0.181224142307325	-0.0209353218187289	0.891588563028432	1.34173409404902	0.13020976302414	1.11448180942662	1.5681385598658	0.00281569660250077
"FABP3"	1.62132892545801	0.51358079875134	1.70025822579765	-0.660203324024673	2.03957796005962	0.580992983300391	1.61688852117156	-0.745243652209385	-0.306637733743843	0.500589956910391	1.98736260582657	1.43010609001389	1.65410680065394	-0.570754406874146	1.61269252146352	1.59103589556427	-0.184079885960576	1.90696819583966	1.91602420798231	0.521040590517315	0.41568582279214	1.54160046830017	2.11831639190696	1.14090781732071	1.67731577016833	0.0678713338437432	-0.56510286307915	1.58838449845231	1.68987735836752	1.57784464622244	1.57418304790264	1.58459654641166	0.565853196722318	1.64787268565934	1.67004946307521	-0.907672389645092	0.354326070687719	1.62121408751931	-0.710733106500764	0.416291616146784	1.19159764886611	-0.133653789788789	0.370200186856532	1.66470131868623	1.67092986340095	1.63404884017709	0.332944333784046	-0.207425316188326	1.43211652944125	0.00256931594476442	-0.0372960956999018	-0.452180152530652	-0.55935471253301	-0.591718704539827	-0.461507870936868	1.6157914218984	1.69917508468021	0.599415134296219	0.715471145250468	0.204863308580152	0.866845019421296	1.28367690126806	1.13099567495753	1.9615636292572	1.8212754237175	2.11626386377958	0.511848458231498	0.0135464677291769	1.00864421837841	1.49657481485462	-0.882468756696609	0.505575764106996	0.0026327084450805	1.62631736312786	1.23372543045023	1.60861841003233	-0.428992042677858	-0.81883258178837	0.40411034040438	1.45603441100199	0.698925434722919	1.28203349203481	1.49279242195231	-0.670708531555669
"ITGAM"	0.58197538775275	-0.675936546494183	-0.386563357713202	-0.61325839429649	1.5951307027713	1.07091356399553	1.32472301377232	1.43695795976082	0.969836642271101	1.33139157516713	1.56073986364872	1.29195560108443	1.4470065915156	1.50984805677782	0.424645672920221	1.26240548418845	1.53919500074557	0.890012993677832	1.4080732289288	1.29733746941913	1.46129446730946	0.330123235246625	0.573352155281308	0.644558088225628	1.54099929203137	0.272830155329783	1.41464662774575	0.162816885916243	1.4891612030888	1.51254181546843	1.4139906532084	1.45980867957797	1.50257771370551	1.2392879170323	1.63838605714266	0.118968727767832	0.95572621750617	1.32562663299425	0.209962214121248	0.583634730714534	0.334416941883449	0.730007963884703	1.38875953710197	0.902323852940215	1.57119576643531	1.12651711663211	1.53752835074402	1.00665884761424	0.917498013197698	0.987481052772947	1.37930073025659	0.708234607343743	1.18857640726105	1.3128783516334	0.278099919567915	1.47171634079132	1.30463615966821	0.481360337133898	1.44627781255097	0.735581278656782	0.703220143264279	0.967088693877315	1.76159295751806	-0.03453750271882	1.76294909025651	0.993264671968312	-0.118354395431102	0.914877584553293	0.732771250611254	0.777371904377576	-0.356613002582735	1.51607591026998	-0.410088542193987	1.35044349413536	0.984282037718152	1.4920936722439	0.959577468230482	0.910486358578759	1.45324282392918	1.59206663868343	-0.514172457871473	1.28408750997273	0.0322411034950792	1.27277626921982
"CFL2"	1.5709209035022	0.606228428286851	1.73185665843126	1.71207711630818	-0.86058194916952	-0.826213738299638	-0.683607051720384	1.61693918977495	1.89304256267329	1.58762086930888	0.27153120519103	1.64343072823722	0.0945147849419564	1.80532539115619	-0.602458209209526	1.66137616612097	1.76022955408175	1.56936606529655	1.797296930918	-0.647273066097808	1.77852380899933	-0.087263151113471	1.68557901675513	1.97905072498729	1.75661459844881	1.68309224390539	1.55388539590844	0.126235848975095	-0.900634016718433	1.16579309320247	1.73128953465767	1.90868327124993	0.254640838628002	2.11876015331612	-0.484914259122973	1.81394192546163	2.75100793713118	1.62483130972999	-0.859960590929628	1.79486074763132	0.204774278366637	-0.815786212544874	-0.952539157136131	0.229775736084943	0.0279470145809731	0.0628159571686876	-0.544763608323313	-0.725108188901373	-0.707606063341913	-0.655139015144093	-0.281212005617529	-0.918141480724378	-0.915995918052222	0.329584648226784	-0.00553131173669163	-0.211482855848352	0.196117726808949	-0.848891205560698	1.6852162912207	0.358871791181822	-0.384846774560038	-0.327929406083628	2.0388728508487	0.778899431006803	-0.199511010496981	-0.345356818192644	0.0435599358281044	1.58753054347522	-0.122205220511686	-0.0194522799568814	-0.403868225083385	0.427223578379183	-0.130248884775293	-0.136394846450514	2.48622763924949	-0.529892697314775	-0.0624790130827245	-0.675698182758438	1.71286008863577	0.327606785960529	0.00473842419267881	0.635625108295337	-0.0234084836664403	-0.119539160764996
"TREML1"	0.708750548192241	0.518566394945247	0.784202478264861	-0.526603790050588	1.54303522161183	1.27334400767775	0.415531796814885	1.39047261789651	0.495993951491751	0.682339358009134	1.23038898970099	1.37050030420657	1.45971962164432	1.05317356641013	0.691165576959576	1.24836044352799	0.789207044309287	0.461393802321239	1.2553669656874	1.22282700691509	1.21900729409997	1.05175439995475	0.515782183964045	1.06134082095667	1.1379482131463	0.694704954580688	1.28660386491058	1.27551961614414	1.20400821805021	1.13999895274896	0.492569540426023	1.55165585768152	1.18579070014957	1.2477136237956	1.6186477005597	0.997666899980821	-0.304055271789777	1.35441758815566	-0.224649312890046	0.159474199039129	0.410894459502537	1.20734806085667	0.778203537541704	0.695506540261925	1.34466331761912	1.42672122625342	0.873732719612029	0.844824241844129	1.36595229573683	-0.584244780788171	1.21471705461967	-0.372482540900724	0.482206653793951	1.07691520048484	-0.0581956128143117	1.41161579667177	1.25263708029652	0.642515475021011	0.700672874139876	0.782360206899912	0.745196923140245	1.23486506190454	0.334401617662271	0.650483693460142	1.29188813056733	1.210721623399	-0.346437339807143	0.501666203194767	1.13190296903806	0.674427588963694	-0.691909076619539	1.14921905075765	0.00267825447086443	0.823625040138582	0.278037776981425	0.957135033016025	-0.486847752523435	1.29356902895441	0.776538464060278	0.768683115420582	0.758945473720539	-0.340856659511432	-1.29907098392384	0.662875941214146
"SLC8A1"	0.943490937254844	1.26856125844811	1.23677852495323	1.09974840987431	1.35911888755996	-0.904500875539823	0.854692290818943	1.23308068164545	1.44662969827292	1.39554376274756	-0.0287873304510596	1.27701283031821	1.38555350392035	1.45201451696218	0.174363767419391	0.692691844444849	1.5048160606442	0.740874099715377	0.219677443512013	1.05617346571804	1.53571306373489	0.00283767364450389	1.22877492861557	0.988224428095185	1.36103413725835	1.42596710235809	1.32893825731137	0.947100018858338	0.2123206862045	1.50177926855585	1.30572079906264	1.47375555375145	1.52925767158714	1.34892294791209	0.345745146060008	0.613516357730403	0.169822791612116	0.35507488205616	0.00692498746524024	1.38480505557998	-0.24284810180991	-1.1735528446426	0.158080191427243	0.0848057817388436	1.4009065688342	0.456302558274351	0.855591227184638	-0.299786255221573	-0.597697569927006	0.63202804832837	1.44279552568515	0.768942291948665	1.43740799499364	1.30093280384222	0.795571668948163	0.823019782182711	0.413733519179878	0.409213087947146	1.46326547522119	1.03285343648737	1.1706108618689	0.966070768370413	1.00581776594917	-0.584971657928783	1.37731008501591	1.00483163904256	0.0911330367486193	0.744998133479481	1.3372562723527	1.37877032002376	-0.405844297553776	1.49153514996828	0.950824092303386	1.31353605060406	0.00394640534679336	0.906031258873019	0.874238552950517	1.27579706312375	1.22405185183505	1.57083726676319	0.140451924490479	0.892596446838838	0.322080286366621	1.51741169674371
"ANXA5"	0.195163834073381	1.31132133475238	1.24445713135873	1.24336829121852	1.10148653669313	0.886696020098042	-0.12031001276522	1.01912471092092	1.31755581407462	0.0870958440455413	0.588677697383707	0.693511490936022	1.20576366247039	1.39391832399204	0.292044364376942	1.18892509086048	1.45117617248016	0.77679799552777	1.1538522897628	0.430979076247833	1.30330394123763	1.17616630242285	0.951273459845335	1.00467259918644	1.03888440021592	0.999080291023083	1.47446431192947	0.0029593239335018	0.468416728758339	1.41235099540978	1.36474200945474	1.46725591474739	1.34422349385392	1.39781186285152	1.37103573496184	0.964555923136977	0.413193498605528	0.630186976486868	-1.48602502944198	1.1981336238879	-0.294222836143512	0.0166504443201032	-0.639310109661939	-0.422442262484398	1.33914181837645	0.328281353329858	1.15389540704477	-0.0432105152424768	-1.09781203352327	0.297566952681961	-0.353218846509848	-0.825563804992056	-1.08633624978531	-0.442930434694578	-0.611680778806407	1.16825166409925	0.866232107043627	1.096394448944	1.21337121983186	-0.0448034658401975	-0.488595921023987	0.218583595905654	1.56397511532418	1.09241505445831	1.31639292682212	0.147739079663687	-0.436934589347312	0.923421260742009	1.43027314272146	1.42816564489105	-0.526197384662234	0.392646639931637	0.899488661359724	1.39609908310496	1.0089223974797	1.29537140268961	1.42348749609236	0.748890390048234	0.721409219046977	1.05956976308548	-0.495968342124064	1.38096793636862	0.319523934388999	1.05012596784593
"AXL"	0.423581236378285	1.42658266893302	1.01765145615578	1.23057285705163	0.411604165785153	0.592635076563949	0.26042336896207	1.35836351991484	0.994079992305709	1.04782579859628	-0.6491800923633	1.45529376251697	1.61810405498964	1.39457930958021	-0.419089137491085	0.681470991169637	1.53970112003505	1.38250365944055	1.32390325845305	0.689058306672601	1.57259556029443	0.176078395271451	0.952226514888508	1.20832291692271	1.19231175615377	1.42884154572304	1.34957612994986	0.406193785129263	0.954479442398246	1.32392225017784	1.25682044451757	1.3802271545619	1.21657570780086	0.632848563031478	0.767607633185201	1.38177698060484	1.54799798958338	1.29516268157612	0.489261187655075	0.723824678480371	-0.65420031149853	-0.571464245471343	0.811122116630873	-0.0759880016892785	0.947430502548116	1.22202996725343	1.29368783164996	1.34355368842316	-1.08431278870333	0.319613222171841	1.31259196440139	0.351500752212009	-0.243788017264165	-0.0145819817546481	0.999470358006	1.09791211851391	0.438043681095185	1.2212424131587	0.50083987319667	-0.129286095159873	-0.044599076983305	1.05635976011692	1.64533554065634	0.143687342882206	1.37477062674509	1.22194813853582	-0.157948543897197	0.324833002537003	1.28755822732161	1.35957555111645	-0.351861300301269	1.42928884018023	1.37691197278398	1.35304807135874	1.42312947122546	1.3964322782289	0.651186429172722	1.44078171190127	0.273213162451235	1.32506640895827	1.27322101392482	1.43667457654984	-0.160200160661199	0.697046044634916
"HEXB"	1.14820927746038	1.21843041418548	0.43903516370611	1.03782539722167	1.51362420177153	1.2681324812929	-0.0235294235689563	1.22621971106737	-0.00762940607950727	0.774840186824209	1.44892384645155	1.16009978659713	1.1549909687804	0.940066532930046	-0.805366707735416	1.19866737769673	1.10804236008353	1.70719317339531	1.15862109730034	0.79289629808529	0.31393186726576	1.11216526908872	1.09226029870035	1.20366949484144	1.42756886688588	0.703508634951629	1.27851476032507	1.22341134140301	1.32144489453067	1.47413636581898	1.14605050999134	0.829418510942743	1.37553315200861	1.26791069952038	0.730311917742292	0.0162306446828299	-0.173154735566709	0.505187134276629	-1.48380582583833	-0.513038955968148	0.052565001772938	0.780424732118058	-0.388962794797381	-0.1978621690715	0.734733797711692	0.96005528579474	0.0720188399894264	-0.710509866334127	0.159275712072124	-0.826941147257297	-0.184796355080896	-1.31654312353802	0.268989823727748	-1.04923726492886	-0.487448238786832	1.51602763070354	0.544595077370773	-0.0574993896343343	0.659418583772881	0.894735982509275	0.784577691578445	-0.0819804716674459	0.293829520742523	0.629343392346233	1.55938770255437	1.16636765315008	0.645956521600878	1.10541390253068	1.10793826356712	1.47179603238822	-0.919697300835454	1.25456187677953	0.649242406936279	0.759067703587481	0.40645101483148	1.15189794803657	1.38666357771622	-0.588206437571406	-1.29640404028408	1.23594023985983	0.210643953129557	1.15781668512502	0.945602203323208	0.84754307010565
"VMO1"	-0.19024700216571	1.62239318624424	0.623600775729484	0.156187404338029	0.72587340929194	1.42412691277683	1.4941042180347	1.39247857199756	1.43582960767815	0.21742411893835	-0.767306995942685	1.21349704600066	1.5378842961131	1.41823650291598	1.46184564270481	1.42019320125861	1.40306713586569	1.32908145944882	0.0348609878387324	0.826145196568375	1.2976543316036	1.39932949413974	-0.30079363456325	1.42532911134622	1.34182392147325	1.51000253179109	0.564064072896205	-0.26173675455236	-1.01831482032048	1.97984425835408	1.40172754576241	1.40294568585483	1.37887949421735	1.23649572324728	1.45861903250658	1.32507272306298	0.87452305049935	1.00625954156253	-1.26861805955208	0.0487948132269471	-1.35771441073935	-0.190585286551743	1.50135350333791	-0.312542468896083	-0.668763516010338	-0.327661726186289	-0.137030683332031	0.79600036841045	0.104179934051707	1.50784692053614	-0.261052232695105	-0.720813595487887	-1.24397704015448	-0.806569251874172	-0.686628061320067	1.26370164060136	1.02226411865716	-0.858869572972258	0.798195896694103	1.3029252579728	1.35429017369148	0.699258483940727	1.08097326440655	0.472513970426221	-0.266969221226547	0.716450493562287	0.629132087635808	-0.14691126974298	1.28507794132267	1.40480525175431	0.296793992831082	-0.56889543630043	-0.0697624042473304	0.485173127924032	1.08804468853383	1.43040679863646	-0.0142916163637866	-0.65166709978273	0.488966153545584	0.437622766399936	1.37939794841977	0.439668076368167	-0.259896559086974	0.588948533660987
"PTAFR"	1.28559173066087	1.26251237066419	0.59097162829791	0.342842485959967	1.19701208580683	0.914791891270451	0.172814866224623	1.19412314944342	1.17254672478836	1.14548478731078	0.202257290036377	1.12209372352151	1.31817056681062	0.963034613015769	-0.636686621362329	1.10643052601497	1.29617146196269	1.32955557508476	0.823147993679317	1.26933553411138	1.20755537088629	0.903190277170814	1.15643539643616	1.13403625109922	1.30349998180525	1.16519798473213	1.08933123747094	0.632690485209999	0.410565275479756	1.20826112231648	1.15326062162595	1.38158603162228	1.39115853071533	1.17083149724328	0.790761824477095	0.62317464727507	1.1640607282664	1.10841061014239	0.150798480947796	1.17937772121052	0.851808787815393	0.507487619371165	1.11702778973021	1.05280176524964	1.30290372107084	0.962872703261263	0.679180923295838	0.385945042660441	-0.0349864603091845	1.27268397130524	1.13135057722979	0.76961302400812	1.12104284374526	1.136791694283	0.924048449427787	1.16660961896347	0.634556595816158	1.09539078655214	1.12535391146537	1.0051672513317	0.695346654923045	0.807320690047961	1.20500370028807	0.617457833895186	1.23737920327883	1.05159582776161	-0.0760173175660774	1.16495093283976	1.19240617078698	1.11597741013232	0.797580221103687	1.35342394138387	0.51862386975271	1.36325342115108	1.19682195135323	0.65732479291465	0.702737880979281	0.61664250607451	1.23768029751282	1.10182527440106	1.35400021379327	0.925131833241899	0.573666929207509	0.925744660075948
"PKD2L1"	1.80529951204425	1.04204530904888	1.47977187074374	0.475229191020908	1.4510580760195	1.46214998930127	0.120600747462644	1.52537951179597	0.0346933462459143	2.01052683169578	-0.45591182497328	1.61184610427065	1.53505975437433	1.45604035334421	1.44817762965665	1.14720403919663	0.933216247185474	1.65191819121006	0.147924519081403	1.57655961457506	0.917352636816116	1.74071351803389	1.62524739167695	1.45757521139244	1.66236686283412	0.0874772229243545	1.48067792211129	1.50389167516406	-1.16174320349076	1.44384230742437	0.269345954177787	-0.349639698095009	1.59555573909698	-0.326075867346997	-0.624591752240371	0.839453725097877	0.421720195830619	0.181602841156821	-0.465440342983562	-0.441007139201043	1.596925480233	1.71492191585908	-0.577622267807608	-1.14456916729676	-0.0685227100316175	1.52450754656737	0.275399317030382	-0.756910934577714	1.6726867837071	1.31210656656195	-0.590262769830852	1.48016777996791	1.45873802450576	0.361212623180994	-0.131877945178221	1.93017826340271	0.153096986920096	0.224403674267548	1.55139326642432	1.62504508056797	0.858285137531347	1.5425523546831	-0.875224655616407	0.489167982051037	0.141015900177185	-0.101472735974978	1.83475510609958	0.620936014574356	0.685324334637089	0.520279542915466	0.682266684585901	-0.262673538178862	-0.228573415092915	-1.11074749105371	1.43196132726663	-0.239506928190715	-0.144625750514434	0.00109572534780263	-0.722904391180548	0.987183077636474	1.51705929304359	0.44517819884836	1.67248274641849	1.45514610554647
