"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"IS13"	"State"	"MaxFC"
"LAMP1"	"LAMP1"	0.420898621231752	-0.00362140244501676	0.472900718465516	0.481980860992316	-0.0171318151859995	0.0523266018317572	-0.603460064919257	0.201335444282408	0.0810065271385284	-0.0620664224175473	0.326611285364377	-0.664870628889724	-0.298199610130596	"IS04"	0.481980860992316
"RCL1"	"RCL1"	0.461001888012685	0.110910483167035	-0.112572000983827	0.467200895082738	0.364888448424256	-0.00883877849916373	-0.508843450589898	-0.208764944164647	-0.0143420169782858	-0.0703091644056181	0.106306527187193	-0.443998508785359	0.0648626744006562	"IS04"	0.467200895082738
"FDX1"	"FDX1"	0.397417181799368	0.00287835837004153	-0.201146952240045	0.413909648313159	-0.0242417796590759	0.206082887776236	-0.336988666890249	0.249566242353016	-0.0380241368215533	-0.0742566758338605	0.0526406596952827	-0.131758418507532	-0.239871606026341	"IS04"	0.413909648313159
"OS9"	"OS9"	-0.153949803638824	0.136284805142794	0.351322162746575	0.352032465871792	0.055759318684287	-0.102665202467514	0.120896087866772	-0.0127177960635727	0.199462029607964	-0.086769709962858	0.00561261335145098	-0.566002659566247	-0.279237199937782	"IS04"	0.352032465871792
"GLUD2"	"GLUD2"	0.232737742050135	0.0245223183076068	-0.0240099440043282	0.324473705561356	0.0112893863696952	0.225166014466258	-0.379864204701646	-0.095570796626916	0.181781534912201	-0.0882106289258463	0.066500416750002	-0.064261179918668	-0.106602811303726	"IS04"	0.324473705561356
"CREB3"	"CREB3"	-0.0232925242926062	-0.00926302452662448	0.24042657270356	0.262209052916125	0.234464750697575	-0.0190441777682322	0.0522285548911389	-0.136591676672096	0.056744310648955	-0.121864136244512	0.0904603072273582	-0.41627175417766	-0.128302871764053	"IS04"	0.262209052916125
"CXCL9"	"CXCL9"	0.227681147189327	1.03204699172123	-0.0816498697920113	-0.0300253651907593	1.95114091335101	-0.403176694822372	-0.324667424868733	-0.246948435739397	-0.146478154244212	-0.874930390475656	0.287542907425299	-0.234800415037156	0.000898538201271507	"IS05"	1.95114091335101
"CXCL10"	"CXCL10"	0.467587141799695	0.396547568592573	-0.130348998717117	-0.131111215053054	1.79140631872552	-0.372022988124082	-0.255413219451841	-0.277505280015178	-0.242292363688473	-0.54978453548418	0.178534413085119	-0.251371196996074	-0.00859511989278128	"IS05"	1.79140631872552
"C1QB"	"C1QB"	-0.0953483759273845	0.683253224244443	0.088470941654195	-0.210716223151099	1.68676721680995	0.136760193218526	0.00657602423496823	0.984482224512588	-0.324950240665187	-1.24330083079391	0.784784019004749	-0.312795637643448	-0.203248723733033	"IS05"	1.68676721680995
"SLAMF8"	"SLAMF8"	0.252849627727188	1.03052528645744	0.32597295237069	-0.109865843408304	1.68368188281841	-0.328140048575891	-0.188515098899841	0.349818809768454	-0.247735372520912	-1.22716169624718	1.03370391939298	-0.404610280279723	-0.158991496321136	"IS05"	1.68368188281841
"ADAMDEC1"	"ADAMDEC1"	0.221676444653964	1.22498764712021	-0.139040123256802	-0.0439797979478535	1.63779735618465	-0.405696297892661	-0.227388356008979	-0.298044354979745	-0.254880910369567	-0.827047542308759	0.535221937663181	-0.231941517194658	-0.107478508244587	"IS05"	1.63779735618465
"LILRB4"	"LILRB4"	0.107833525822174	0.857653270194961	0.159675188111463	-0.0526067087970345	1.62795246996354	-0.259297883105929	-0.156270186692747	0.468863348490296	-0.186799455257975	-1.18212264987703	1.08604812373116	-0.466068554436477	-0.0913445654085959	"IS05"	1.62795246996354
"TBX21"	"TBX21"	-0.0388418904116278	1.59950536207061	-0.243845419122057	-0.265438371306527	1.62185531877873	0.101148737326137	-0.2503008922112	0.322437594993428	-0.0310937619032496	-0.958814417294482	0.178145623291733	-0.244948894891958	-0.299126776713143	"IS05"	1.62185531877873
"C1QA"	"C1QA"	-0.142107964170817	0.753646567611314	0.040464302564661	-0.369174483689573	1.61126887349178	0.246627245034224	0.199659202824176	0.935337372614576	-0.325903116090438	-1.18582249884059	0.645769277028842	-0.297743644850028	-0.255571328800123	"IS05"	1.61126887349178
"C1QC"	"C1QC"	-0.0328295613609958	0.740543283318619	0.192778535461427	-0.157178949066766	1.60193981528894	0.133268587712111	-0.104664561826799	0.871947032065078	-0.291649798005808	-1.27873900664329	0.882063497038503	-0.29573880256281	-0.128976272185473	"IS05"	1.60193981528894
"SLAMF7"	"SLAMF7"	-0.005669428949505	1.41766486629263	-0.160626424152136	-0.198216260915319	1.59745476069178	-0.150939239257292	-0.319520769034671	-0.199955773229067	-0.191855290153971	-0.74699259900991	0.266518848247124	-0.0929049583987793	-0.281802201678989	"IS05"	1.59745476069178
"CCR5"	"CCR5"	-0.0264919078515151	1.46426606134963	0.0276747918935788	-0.132662004137644	1.59346724767627	-0.029297973558543	-0.406622769639924	0.339675979691195	-0.138267055833906	-1.12502942847313	0.70215878761498	-0.19564094349862	-0.255658923318631	"IS05"	1.59346724767627
"IFI30"	"IFI30"	0.168169247658389	0.545168025684923	0.0416404131353996	-0.179480554648856	1.53771557537315	-0.628062618617766	0.12980130271288	0.915675891794041	-0.340131531987307	-0.991660259038922	0.88436457476462	-0.51784136268334	-0.025153676125863	"IS05"	1.53771557537315
"FCGR1A"	"FCGR1A"	0.0106686493300132	0.438218477131843	0.407061221975332	-0.254249834181405	1.53319855518096	-0.409919342080752	0.369798270325717	0.852981649566329	-0.239331776738522	-1.17258257827414	0.843781276414881	-0.484470717056868	-0.0428104967888258	"IS05"	1.53319855518096
"FCGR3A"	"FCGR3A"	0.090947349648493	0.408179570755378	0.441311258902331	0.0258133920438678	1.52924487751438	-0.254584791200033	-0.332033806869048	0.842118142442157	-0.255533450683436	-1.15758797290512	1.12728637898108	-0.439634000986265	-0.0547829512875859	"IS05"	1.52924487751438
"SIGLEC10"	"SIGLEC10"	0.00676371615815978	1.35639158564632	0.13843789866577	-0.14011827622755	1.51821686086697	-0.19918052883005	-0.358345885431206	0.105729476510936	-0.128647742437637	-0.994609629055555	0.857852554631342	-0.298148038807855	-0.339285682389109	"IS05"	1.51821686086697
"CLEC6A"	"CLEC6A"	0.294861644160154	0.739681083836189	-0.212737351473851	-0.128023076165019	1.51554003078377	-0.361624703515064	-0.416831474764825	0.302325336084306	-0.215405569101596	-0.715968057489522	0.77458348617594	-0.279247012836196	-0.23087566798316	"IS05"	1.51554003078377
"IL12RB1"	"IL12RB1"	0.0779145338375826	1.46708040448604	-0.0987920595183474	-0.183606097680319	1.50084033398137	-0.159454827895868	-0.322196882289066	0.304431163214613	0.0270875528952063	-0.922457163199116	0.386505356687402	-0.337071103304176	-0.228656321784494	"IS05"	1.50084033398137
"TNFSF13B"	"TNFSF13B"	0.3214154228132	1.00739403022383	0.0993128542989703	-0.0910855665803582	1.47823267510811	-0.0499967905766636	-0.219025941624127	0.217383877777741	-0.186952491121817	-1.02656390830164	0.683998134770982	-0.302850056328981	-0.229316605318476	"IS05"	1.47823267510811
"LILRB2"	"LILRB2"	0.251758664890552	0.859120523656408	0.179509261450949	-0.185831982773057	1.45461738218086	0.107210869217758	-0.107769352662633	0.541569340873979	-0.280165294535176	-1.24478376948828	1.24237663700193	-0.426831228594921	-0.226326015710261	"IS05"	1.45461738218086
"TFEC"	"TFEC"	0.072466810274352	1.26794473678845	0.0631940734008511	-0.0417141198645273	1.44640340736729	-0.0917084222773947	-0.314528688335196	0.562592711648295	-0.121592645824996	-1.1767935244892	0.841596221601945	-0.309158691187459	-0.185730744589204	"IS05"	1.44640340736729
"TLR8"	"TLR8"	-0.0237540468248844	0.992694995870061	0.0570318331618321	-0.020482055075392	1.43640658062311	0.218418107865642	-0.629349265802594	0.775531646114188	-0.30184086166502	-1.17139684637572	1.19187227202307	-0.245173070005664	-0.237785755639489	"IS05"	1.43640658062311
"HLA.DRA"	"HLA.DRA"	-0.0860877505752531	1.18668170857356	0.138481243565057	-0.300098207765389	1.43247856925605	-0.0100702230535484	-0.305450984597498	0.849632190229826	-0.127110645521095	-1.1883214175793	0.648486410467229	-0.0785593735733508	-0.0434885429924555	"IS05"	1.43247856925605
"HLA.DQA1"	"HLA.DQA1"	0.0251767969185996	1.26856961750029	0.17220678460788	-0.169773375965151	1.43000554377843	-0.0353868560660878	-0.388557804289838	0.705402644532192	-0.127323413023843	-1.17452422861056	0.665456896937007	-0.147168087910233	-0.144016357706574	"IS05"	1.43000554377843
"FPR3"	"FPR3"	0.16679990288291	0.789051329700383	0.432603541563913	0.0769127100256549	1.3841192768375	-0.00130749097452963	-0.537045275666414	0.438994105899837	-0.256221177271157	-1.19943369062562	1.28942942804646	-0.34906047653027	-0.107755068855937	"IS05"	1.3841192768375
"ABI3"	"ABI3"	-0.281411723137217	1.35943113529262	0.0694121619023571	-0.381822504385968	1.37381255881411	0.384013640431413	0.180086095667494	0.772180377100363	-0.172695179103575	-1.1452681617832	0.508969790709724	-0.342934814700413	-0.517249201065029	"IS05"	1.37381255881411
"CD300LF"	"CD300LF"	-0.164944074526486	0.893489525527644	0.073361732478255	-0.166204322525765	1.3677003836691	-0.231162150074111	-0.142718728167887	1.24673988863753	-0.165811986451782	-1.18043322355315	1.02097530247256	-0.36691059136154	-0.15702988810575	"IS05"	1.3677003836691
"IL2RA"	"IL2RA"	0.559075181324025	1.16996824863694	0.261885097277676	-0.0209736517542665	1.35779869543909	-0.147515628334015	-0.376068502462716	-0.272432333842182	-0.292865474405097	-1.00652459930248	1.11336206625011	-0.394667628958418	-0.232383974852149	"IS05"	1.35779869543909
"FCGR1B"	"FCGR1B"	0.0352759837071469	0.464832749986219	0.315734017978456	-0.0538475278143811	1.35008249818614	-0.259923818230223	-0.0796571166809652	0.860770481281842	-0.0749632481931501	-1.05796698163114	0.811797718131209	-0.41751881650371	-0.0925154848730625	"IS05"	1.35008249818614
"HCST"	"HCST"	-0.12361923275363	1.33858546978864	-0.102036675118995	-0.503263391997472	1.34227213241874	0.133778624980738	0.352115752011864	0.725161953052697	-0.278208853017209	-1.15490923617293	0.591909911745613	-0.199946156480029	-0.269972028733006	"IS05"	1.34227213241874
"FCER1G"	"FCER1G"	0.154286423650284	0.643520852407471	0.371834069318836	-0.141737614306486	1.3417508173238	-0.00791580330996495	0.0801404640292027	0.95041381917689	-0.313049245602029	-1.34874409635062	1.05246983684826	-0.343356161933035	-0.0400830375076588	"IS05"	1.3417508173238
"CYBB"	"CYBB"	-0.0243549547681845	1.19106437681112	0.186020459387921	-0.0447269293544497	1.33102657444582	0.183345691518371	-0.602268774460306	0.84169659220055	-0.234562512957564	-1.2478053014175	1.26304655627941	-0.331773998978469	-0.238312557420487	"IS05"	1.33102657444582
"HLA.DRB1"	"HLA.DRB1"	-0.0399463676514282	1.03730973481078	0.189770021815111	-0.310280679753081	1.32109687236868	0.028046876737102	0.00252569792517963	0.833682323299164	-0.0852567859124703	-1.20597907490807	0.53588999163204	-0.0991136905101863	-0.0724110737896243	"IS05"	1.32109687236868
"HK3"	"HK3"	0.295123287948908	0.3383008242023	0.0273542037819345	-0.276662518524176	1.3182764949142	-0.186610166048188	0.0593998785157618	0.942737282613852	-0.210263265791326	-1.04267579027673	1.18135425345182	-0.548857922387451	-0.00571614719319407	"IS05"	1.3182764949142
"HLA.DPA1"	"HLA.DPA1"	-0.105121642290775	1.17598718483754	0.13600849828611	-0.253584604648759	1.31583972308512	0.120163116525487	-0.275666157093284	0.814600945528564	-0.168170913705635	-1.1230961518567	0.546629041772892	-0.0738794334532338	-0.130545934918014	"IS05"	1.31583972308512
"HLA.DQB1"	"HLA.DQB1"	-0.0580098119753398	1.05510290713241	0.153590420476213	-0.40782122664858	1.3115868159417	-0.1913844197884	0.242094204996156	0.685560419959406	-0.156865934910669	-1.04757273838605	0.342278534551533	-0.120766083051418	-0.0981381301207437	"IS05"	1.3115868159417
"IGSF6"	"IGSF6"	-0.198338159168541	0.909833216201786	0.114165563905061	-0.0459448265349889	1.29914708801238	0.00316225036378957	-0.28097934398203	0.859696736662324	-0.0696339528654015	-1.16289469628413	0.912417343533248	-0.221931374704663	-0.117079530734339	"IS05"	1.29914708801238
"HAVCR2"	"HAVCR2"	0.000542423727762757	0.752119352477285	0.318363976366403	-0.0313973297492287	1.29760129500481	-0.0134470127711397	-0.225395649337347	0.810359300683595	-0.112471323894146	-1.24472873636092	1.10735572311558	-0.402820003758892	-0.0107173752613035	"IS05"	1.29760129500481
"LAIR1"	"LAIR1"	-0.0139372466769944	1.0798341414463	0.311796693101765	-0.0685043862133229	1.28392451971428	0.383002987527375	-0.275282388276795	0.907437166065191	-0.147565738595069	-1.408202707466	1.10382319277708	-0.344464162033264	-0.214294912290264	"IS05"	1.28392451971428
"HLA.DPB1"	"HLA.DPB1"	-0.21225536993204	1.23686769774472	0.14358520824995	-0.381252773391214	1.27873952018025	0.123411143847815	-0.00679618634199506	0.858756612960478	-0.0750666412563625	-1.11856092818183	0.452862202217124	-0.123026474569048	-0.265747630945584	"IS05"	1.27873952018025
"IL27"	"IL27"	0.296208468297922	0.39044034097786	-0.127111346136724	-0.166959881015847	1.26708875038817	-0.319460653068056	0.0179925017796744	0.394546769676084	0.0178628544786286	-0.698584330447313	0.51223182532778	-0.435954041690349	0.0121795251829409	"IS05"	1.26708875038817
"SIGLEC1"	"SIGLEC1"	-0.0292257938127444	0.686548006380715	0.117253145017257	-0.136292539219641	1.26648067986869	0.273311856909593	-0.130616041655391	0.969301692889528	-0.155290972596456	-1.17190620619122	1.00150359938265	-0.436376966411487	-0.149299382202829	"IS05"	1.26648067986869
"ITGB2"	"ITGB2"	0.0562507550168952	1.11805255829142	0.305223721913147	-0.164629528577045	1.26513148844397	-0.0608122385164582	-0.0490699899923341	0.855013818845946	-0.161647010458527	-1.34841896048611	1.08969250492955	-0.314592764096723	-0.166648807774211	"IS05"	1.26513148844397
"CD74"	"CD74"	-0.154689775747125	1.07483283310072	0.127587319871265	-0.349354778570162	1.26208028505404	-0.0874700764058586	0.0459887069313848	0.842742992163609	-0.0882834867900879	-1.04779816858213	0.37098726756432	-0.125762388729483	-0.0866548776297692	"IS05"	1.26208028505404
"CLEC4E"	"CLEC4E"	0.391290648059776	0.656530607025448	-0.172743771024098	-0.261788070374872	1.23969440637798	0.12571168216169	-0.0607267141854504	0.437037091874756	-0.286639224555757	-0.88406138287936	0.974144188791531	-0.350823813457669	-0.288743725162807	"IS05"	1.23969440637798
"HLA.DRB5"	"HLA.DRB5"	-0.0635623074446619	0.782026255848774	-0.0486330371229916	-0.285095550236624	1.22667771490482	-0.00957995344851272	-0.110514762795719	0.723247169646829	-0.0917483437025364	-0.785648043684156	0.268256191899346	-0.185383359413548	-0.115805084675221	"IS05"	1.22667771490482
"CCL8"	"CCL8"	0.459281621401013	0.214002509530347	-0.103922435033206	-0.161899455761378	1.22653159006614	0.290471194156222	-0.160234049211161	-0.152306465034651	-0.363137453420284	-0.640762989121258	0.748554218171277	-0.285050782305441	-0.0520030879094789	"IS05"	1.22653159006614
"CD80"	"CD80"	0.282392492340471	1.02627681416114	0.367080537102546	0.0421679408980727	1.21823277429147	-0.47857700732403	-0.35263981552976	0.342877099991771	-0.180139689106071	-1.03054338972347	1.05760502844482	-0.459210774611335	0.00824929438223957	"IS05"	1.21823277429147
"MS4A6A"	"MS4A6A"	-0.175725739439994	1.02205512417099	0.237584851164735	-0.0240386041286569	1.21472287574653	0.416422825491894	-0.248552705880253	0.603153975574943	-0.130528321330242	-1.31248237783988	0.967937173912962	-0.100833677488916	-0.16911605350611	"IS05"	1.21472287574653
"CMKLR1"	"CMKLR1"	-0.177263367615633	0.974931723709855	0.296268209167731	0.00794838094149083	1.21400809229679	0.766701990679608	-0.468122832361194	0.524710606100198	-0.225874800099389	-1.13354481220535	0.971670443613747	-0.324969239721187	-0.480047854084613	"IS05"	1.21400809229679
"SPI1"	"SPI1"	-0.114612759114572	1.06163190418112	0.254935502635061	-0.271029744697115	1.1913466705426	-0.0388695101924412	0.0687247944197262	1.12529170206331	-0.11565577279855	-1.29461421169711	0.966231713840427	-0.30848793996212	-0.20615259131092	"IS05"	1.1913466705426
"CD86"	"CD86"	0.129042072145135	1.02562488157765	0.383969127494962	0.03027323453893	1.18783450482361	-0.0164457234461597	-0.295825489635287	0.670132591657321	-0.292221922994176	-1.30764177425884	1.1411461648875	-0.22326343553008	-0.05809011175871	"IS05"	1.18783450482361
"PILRA"	"PILRA"	0.114117178285948	0.538430364087548	0.225254927486994	-0.238735218309632	1.18159697680326	-0.127204772228206	-0.104551872017938	1.05683618579228	0.081158259738165	-1.07647498061192	1.14130476694964	-0.550777496271461	-0.196263982637533	"IS05"	1.18159697680326
"AIF1"	"AIF1"	-0.188452611088991	0.917179242479503	0.245642476106095	-0.367296438688681	1.17790619902871	0.22981650842714	0.156657404617062	0.769481067413317	-0.283255451221633	-1.13536359038719	0.837191310261349	-0.209696834815646	-0.258806754744062	"IS05"	1.17790619902871
"CLEC12A"	"CLEC12A"	-0.137708589034913	0.721314271739164	-0.00385352353508479	-0.170120420866259	1.13615614136555	0.120071693396266	-0.392454023859431	0.851074551134619	-0.0709292089286051	-0.837957884080867	0.795574396184011	-0.293816451934909	-0.244639326176309	"IS05"	1.13615614136555
"SIGLEC8"	"SIGLEC8"	-0.588725897425114	0.87562434145017	0.121515304878102	-0.0528354964221574	1.11664188806289	0.0340318336278826	-0.291968171375148	0.658119461440707	-0.00328052009704533	-0.659815455670321	0.0891957627108656	-0.154235527160414	-0.257570058403095	"IS05"	1.11664188806289
"DNAJC5B"	"DNAJC5B"	-0.0592035950928332	0.853760125910859	-0.0237352324785494	-0.081139532601846	1.10036235411474	-0.284234795251229	-0.328544032293289	0.92327107297683	-0.0881082523685157	-0.868480689218643	0.800231606193491	-0.33601719921331	-0.0633530280739468	"IS05"	1.10036235411474
"HCK"	"HCK"	0.0183259916044761	0.946834104038611	0.253383630323869	-0.0233035218299523	1.04928287696592	0.0202830341819142	-0.275602988180813	0.826264827738629	-0.178776352658474	-1.08813195357329	1.036848416524	-0.360691398126766	-0.257207426691303	"IS05"	1.04928287696592
"HLA.DQA2"	"HLA.DQA2"	-0.0832509389269124	0.979017286862763	0.20176819200795	-0.238624908987714	1.03219886222145	-0.109526261584027	-0.172133680834971	0.508091983955329	0.0336709405154456	-0.858716797020711	0.408710193795348	-0.0988971326485383	-0.0808850952919491	"IS05"	1.03219886222145
"LST1"	"LST1"	-0.222259138486392	1.00760095814211	0.171654303718131	-0.461643747369969	1.02501460625441	0.0392546098480293	0.489536927781184	1.00623608937519	-0.18496280400106	-1.16030360817451	0.669361276387176	-0.129608382635234	-0.313554585705679	"IS05"	1.02501460625441
"SIRPD"	"SIRPD"	-0.178902980418563	0.605940437726285	-0.162003718076636	-0.171242904274702	1.01559750043782	-0.0244432731522204	-0.291671852576484	0.981968258936706	-0.195279436641178	-0.674084346251084	0.690400098965867	-0.277932310126276	-0.20048856041902	"IS05"	1.01559750043782
"ADORA3"	"ADORA3"	-0.506970161026032	0.601408284647331	0.576191460375953	0.00123164972882287	0.970892767913272	0.143747157463468	-0.242933557676661	0.732891572750444	-0.0137895762990783	-1.01028019994714	0.653147891487924	-0.0840450055403791	-0.123895984148336	"IS05"	0.970892767913272
"SIGLEC12"	"SIGLEC12"	0.214502151216913	0.399320400964155	0.250698817315767	-0.0852593270036183	0.808141293463942	-0.0945776443142472	-0.035615456111039	0.191222907008925	-0.207970257075323	-0.697656352188837	0.763212950117032	-0.216740677863042	-0.0938388114932572	"IS05"	0.808141293463942
"SLC2A5"	"SLC2A5"	0.255340339507421	0.661262887857987	0.330318351933149	-0.0876543678263193	0.796927150331505	0.0981412205458843	-0.332368167243035	-0.19732216280217	-0.25538929389003	-0.617363552982311	0.772030110707036	-0.151258796707446	-0.210152822222942	"IS05"	0.796927150331505
"LAIR2"	"LAIR2"	0.234812740575643	0.648063452584925	0.0619147617238946	-0.205775119511097	0.739583952894961	-0.115828264495316	-0.00372262354824195	0.160412609155819	-0.197230981568803	-0.46023769158366	0.332660745785245	-0.277302216523818	-0.153975031121912	"IS05"	0.739583952894961
"CCL1"	"CCL1"	0.266081871026624	0.283983959530707	-0.0256862292152529	-0.175696099571406	0.739069482165058	-0.170716506937803	0.0234672214868013	-0.18533896593697	-0.00421079399026199	-0.354826817374805	0.382392340667872	-0.191280267837844	-0.0440369387028819	"IS05"	0.739069482165058
"IFNL1"	"IFNL1"	0.430855497679063	0.142472022448761	-0.0879979859780094	-0.0171073728117625	0.719940244007863	-0.296804258833071	0.102266508166577	-0.182508569949915	0.00135416503606241	-0.233677842917847	0.0269349840382866	-0.286567893504775	-0.0128826573908567	"IS05"	0.719940244007863
"AF165138.7"	"AF165138.7"	0.188231406857699	0.4957989250204	-0.000393944958692271	-0.0793535577237546	0.550726274771615	-0.105070938242466	-0.14879005813694	-0.2102607204195	0.0961760929189161	-0.308988129847283	0.37618229582661	-0.254652585121241	-0.0485923918636249	"IS05"	0.550726274771615
"CYP27B1"	"CYP27B1"	0.244031547100436	0.0159682857480071	-0.0589098939009672	0.313443589160269	0.407973599451171	-0.466638805844551	-0.220696339041037	-0.247066995831907	0.204297086397348	-0.0740267688500566	0.326185549341874	-0.453308356895742	0.0989004574631128	"IS05"	0.407973599451171
"EMCN"	"EMCN"	-0.440634820054968	0.474702657132785	0.0365162776235371	-0.0915101270326962	-0.265642471901742	2.26676145363729	-0.398734129221504	0.727923152564687	-0.0659968276137717	-0.473708023624465	0.344185453854822	-0.143663927983778	-0.778907478953021	"IS06"	2.26676145363729
"LDB2"	"LDB2"	-0.452719443667801	0.463977837662029	0.37724694277856	-0.0832707776178749	-0.253140037149057	2.1166179781086	-0.476030254659122	0.779264531567644	-0.0399552236852544	-0.530705053597342	0.3817917101211	-0.158329144513504	-0.795846855984597	"IS06"	2.1166179781086
"CD34"	"CD34"	-0.444769405875404	0.598111567486886	0.446263763534797	-0.0896443708595987	-0.101588024721752	2.02611603446937	-0.331914890628524	0.682915945133388	0.0161937057178854	-0.608923999169195	0.394073392008188	-0.27018214703466	-0.948261257503893	"IS06"	2.02611603446937
"S1PR1"	"S1PR1"	-0.405536218532845	0.880452720716955	0.117472058351058	-0.141583748019044	-0.129023341511314	2.01940874914557	-0.515058806054366	0.752632446978912	-0.140007013599687	-0.647831907710524	0.562602485964189	-0.0992756277526033	-0.729184555050196	"IS06"	2.01940874914557
"ARHGEF15"	"ARHGEF15"	-0.426973123157814	0.508616870672215	0.16800597427607	-0.0903502867209561	-0.131713707745068	2.01045072061809	-0.418051034661746	0.807041121835431	0.098172528777042	-0.532823815434281	0.4337330319894	-0.338920200618094	-0.761157048963336	"IS06"	2.01045072061809
"CXorf36"	"CXorf36"	-0.375148299058235	0.564938819556852	0.282770281953151	-0.0781931981053914	-0.182614598826549	2.00761087408025	-0.303146429645391	0.578433304923871	0.0260862920410233	-0.578524654802717	0.501286828836985	-0.236090498504942	-0.867821973688875	"IS06"	2.00761087408025
"ADGRL4"	"ADGRL4"	-0.296234762256383	0.434548907917607	0.415851426279039	-0.0434679102036181	-0.00231145543407952	1.98673474183035	-0.46633586051471	0.465228244090819	-0.186917818010309	-0.577175948556155	0.640876285763474	-0.305606453201658	-0.768195530498357	"IS06"	1.98673474183035
"SEMA3G"	"SEMA3G"	-0.417394276812303	0.330533279039267	0.0460513109958613	-0.068641544515892	-0.22190697701455	1.94270030181763	-0.403367745840704	0.69686361970117	0.114779366991089	-0.382413236488838	0.138379255991055	-0.146360767476512	-0.580293114626212	"IS06"	1.94270030181763
"TEK"	"TEK"	-0.435706159419357	0.631431201227954	0.304619871115357	0.0386632357844452	-0.157081407125459	1.91360712579402	-0.69987081288084	0.870548756002156	-0.0344914492598868	-0.58674802390335	0.515106475993174	-0.117672401834711	-0.818991113001003	"IS06"	1.91360712579402
"CNRIP1"	"CNRIP1"	-0.457766675311309	0.639256598901341	0.837812921019724	-0.214931477628027	-0.00765201245491037	1.8769140411605	-0.309044422338688	0.618333978406633	-0.115496369097752	-0.759983779836955	0.580619634489473	-0.161675870118027	-0.905307960792558	"IS06"	1.8769140411605
"ECSCR"	"ECSCR"	-0.403559331352128	0.604115941124683	0.249792041877073	-0.204809797793853	-0.0486810626777726	1.86552968209986	0.00713353081774907	0.778220345849275	-0.148714233849469	-0.661120379125615	0.44470922591532	-0.233937767501553	-0.885898789014558	"IS06"	1.86552968209986
"MYCT1"	"MYCT1"	-0.441028177344772	0.669489338030769	0.372851667608298	-0.00443636612156159	-0.191380296486915	1.84888203361957	-0.472056433232616	0.672352481954663	0.0645503453627448	-0.582677781043227	0.464870087369297	-0.104956596487336	-0.962856784520158	"IS06"	1.84888203361957
"CAV1"	"CAV1"	0.000712876106806953	0.0135529085943947	0.27868769389723	-0.179543424870861	-0.0779416693393501	1.82013589382498	-0.413208178603518	0.609854901152115	-0.282021843916229	-0.380479900524805	0.302239596312625	-0.186318183504357	-0.406569730359825	"IS06"	1.82013589382498
"AQP1"	"AQP1"	-0.376452891467092	0.490801842089435	0.200222483790871	-0.190170601315003	-0.145479759928013	1.75304373236002	-0.184999889747321	0.708406430402497	-0.0172262661105577	-0.539628839700561	0.270983471595511	0.00392442709522181	-0.743012710467204	"IS06"	1.75304373236002
"DLC1"	"DLC1"	-0.287821530027818	0.300562630502275	0.550810999560099	-0.0407680685973467	-0.305909782493539	1.7426679442591	-0.527045053771563	0.665148194658153	0.093378971084673	-0.53163004358744	0.620733188348359	-0.247671201667381	-0.585176980745686	"IS06"	1.7426679442591
"ABCA6"	"ABCA6"	-0.400255436894804	0.87653020517826	0.33999949029793	-0.214568567815398	-0.132292879903771	1.72426574997092	-0.466682182315539	0.525765057945045	0.0590418373885781	-0.578185184404766	0.387600541300264	-0.108062529900573	-0.585334148229564	"IS06"	1.72426574997092
"LHFP"	"LHFP"	-0.420124248465249	0.640902797571111	0.891544271849335	-0.1546565759591	-0.0292293237732623	1.71031603238102	-0.414251342823251	0.660702542732553	-0.0555111469783326	-0.622500289433962	0.356284686537712	-0.28123878845087	-0.874655473825769	"IS06"	1.71031603238102
"SLIT2"	"SLIT2"	-0.359630344094811	0.33340283640808	0.576543638982221	-0.019554413961401	-0.162632461303246	1.67592511024818	-0.508259233776602	0.585622103215424	0.098116893495061	-0.486674121098077	0.32920397239422	-0.237216211561547	-0.561738151943471	"IS06"	1.67592511024818
"GIMAP8"	"GIMAP8"	-0.391886830464908	1.11514941915878	-0.0273864314734597	-0.0828806917313888	0.600245306186834	1.66835193162011	-0.574729631866217	0.761083667854098	-0.0940509846389735	-0.862588349103531	0.508465248108594	-0.176572571226107	-0.770976066845111	"IS06"	1.66835193162011
"CLDN5"	"CLDN5"	-0.433090441345793	0.462822876274484	0.0312267664852216	-0.358189095878862	-0.268680962680776	1.66267450524494	0.351713899293265	0.672178199111449	-0.04564224520222	-0.417081009141734	0.00742988742661653	-0.0551650782002278	-0.720882249302592	"IS06"	1.66267450524494
"PALMD"	"PALMD"	-0.228337178726895	0.203050910574328	0.0171198882310186	-0.0914735690611556	-0.168551770470936	1.65152337201533	-0.454885508400928	0.455455542430686	-0.0686110372468417	-0.252871929098354	0.149358080222045	0.040070217913612	-0.512084194343186	"IS06"	1.65152337201533
"CD93"	"CD93"	-0.246918296833251	0.454180401057555	0.557705613100911	0.0422126569531615	-0.0842371379293231	1.60524648957733	-0.600168521710043	0.753443553189812	-0.147501412745737	-0.677135695090417	1.00865948042795	-0.334935024640641	-0.751794610753019	"IS06"	1.60524648957733
