"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"IS13"
"USP35__pos"	2.22044604925031e-16	2.25268374033957	24.2015005742833	84.4998661937357	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	68.9266910473747	2.22044604925031e-16	6.05219862989005	2.22044604925031e-16	2.22044604925031e-16
"AQP9__pos"	32.2874263885206	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	29.9831044866901	2.22044604925031e-16	2.22044604925031e-16	126.043475641086	2.22044604925031e-16	2.22044604925031e-16
"CCDC80__pos"	2.22044604925031e-16	9.71289389542608	100.101433095265	2.22044604925031e-16	2.22044604925031e-16	80.4448151610424	2.64274634560034	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	1.9312508569799	2.22044604925031e-16	2.22044604925031e-16
"GPR65__pos"	2.22044604925031e-16	72.7059888574166	2.22044604925031e-16	0.452153152786753	48.8919962104329	2.17682782215897	2.22044604925031e-16	27.753273310638	2.22044604925031e-16	2.22044604925031e-16	42.4483746941643	2.22044604925031e-16	2.22044604925031e-16
"CACNA2D4__pos"	2.22044604925031e-16	15.6981050906063	15.3446046789482	9.60732262228584	9.18247830304667	0.730086339647024	13.2706028362575	3.33743139278037	30.1037792941979	2.22044604925031e-16	71.2004878239171	2.22044604925031e-16	2.22044604925031e-16
"CREB3__pos"	5.22198342658564	2.22044604925031e-16	26.7272871257228	71.8773526276414	16.2371802228736	3.68132855523884	29.6214191519616	2.22044604925031e-16	7.89533908477651	1.36761489504491	2.22044604925031e-16	1.23060644304265e-10	7.02090879566793
"SLC29A1__pos"	35.8962042573622	2.22044604925031e-16	23.7314787144997	72.5323351124836	2.22044604925031e-16	23.1173891342432	0.525536206455275	2.22044604925031e-16	27.4527296429151	2.22044604925031e-16	1.93963075113439	2.22044604925031e-16	2.22044604925031e-16
"PILRA__pos"	4.41356199668988e-15	0.786740581794911	2.69986296093572e-11	2.22044604925031e-16	59.7815581997517	2.22044604925031e-16	2.65127888116608	52.4726838970362	12.462865587584	2.22044604925031e-16	66.3337259204735	2.22044604925031e-16	2.22044604925031e-16
"LRRC25__pos"	2.22044604925031e-16	15.6968307343333	1.86381209341259	2.22044604925031e-16	57.028574927452	5.15168640914588	0.000478382147022727	41.4673817468948	2.22044604925031e-16	2.22044604925031e-16	75.7586430521493	2.22044604925031e-16	2.22044604925031e-16
"CNRIP1__pos"	2.22044604925031e-16	12.4833641998799	57.5077733359272	2.22044604925031e-16	2.22044604925031e-16	131.127530420452	2.22044604925031e-16	1.57796626667514e-09	2.22044604925031e-16	2.22044604925031e-16	2.49600349335531	2.22044604925031e-16	2.22044604925031e-16
"CLEC4G__pos"	8.23960562898237	12.0141901219054	0.977796686325556	2.22044604925031e-16	2.22044604925031e-16	63.6936873813736	5.97015417052101	2.22044604925031e-16	0.407447445871223	2.22044604925031e-16	47.0229674242447	1.26229593902684	2.22044604925031e-16
"SASH3__pos"	2.22044604925031e-16	119.076464171876	2.22044604925031e-16	2.22044604925031e-16	44.0502068644705	2.22044604925031e-16	2.22044604925031e-16	15.656458235306	2.22044604925031e-16	2.22044604925031e-16	3.04999744948374	2.22044604925031e-16	2.22044604925031e-16
"CDK4__neg"	2.22044604925031e-16	0.231776992451034	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	6.46216575919404	20.3051954100245	25.0642601646037	5.23559804096773	2.22044604925031e-16	2.22044604925031e-16	114.97508531431	2.22044604925031e-16
"CUL4A__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.49867459993051	2.22044604925031e-16	100.328899741846	7.99681388955054	2.22044604925031e-16	2.22044604925031e-16	0.000848652093676796	65.4043245814285	2.22044604925031e-16
"IKBKB__neg"	43.4630882274984	2.22044604925031e-16	5.76237042454447	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	46.6649356250696	2.4094665953513	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	100.217675301414	2.22044604925031e-16
"MMP12__neg"	2.22044604925031e-16	0.818696381153078	2.22044604925031e-16	0.894689208302017	2.22044604925031e-16	20.050600612563	12.9902550261985	22.0145147203752	25.2216253727047	42.2763633354061	2.22044604925031e-16	34.6000425654031	2.22044604925031e-16
"CHIT1__neg"	12.6427583973113	2.22044604925031e-16	12.7564134820555	20.1712402814966	2.22044604925031e-16	11.2762918961948	11.0747705231732	2.51784373051781e-08	5.25185186860081	34.5125578081904	2.22044604925031e-16	26.5870089317395	10.1283180701808
"CXCL9__neg"	2.22044604925031e-16	2.22044604925031e-16	5.64263493470931	2.22044604925031e-16	2.22044604925031e-16	14.1341417004635	11.8962254663192	18.3667966046484	2.22044604925031e-16	83.3092599595456	1.97153732688525	5.48465184799496	2.22044604925031e-16
"A2M__neg"	4.53326188289729	2.22044604925031e-16	2.22044604925031e-16	3.61394449469691	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	3.47374685185141e-10	10.9445501469885	2.22044604925031e-16	2.22044604925031e-16	147.916259850383
"NDNF__neg"	22.2676968986868	2.22044604925031e-16	2.22044604925031e-16	5.90145868962686	13.2517407412535	2.22044604925031e-16	33.475843577375	2.22044604925031e-16	2.22044604925031e-16	2.50144094513013	2.22044604925031e-16	2.22044604925031e-16	108.085312820881
"MARCH9__neg"	44.9750455718356	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	1.82547280949612	12.0841786662136	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	11.5496720101224	119.805577007609	2.22044604925031e-16
"SLC12A8__neg"	2.22044604925031e-16	0.37801104669162	2.22044604925031e-16	2.22044604925031e-16	0.723176988336261	30.5267265753048	35.719393421912	11.0738395232811	13.4541211669322	9.0869931450737	2.22044604925031e-16	80.2043811428247	6.79918979723792
"AQP1__neg"	15.4825154436532	2.22044604925031e-16	3.49042636269098	14.1768803496625	4.49144559087306	2.22044604925031e-16	4.69733176688342	2.22044604925031e-16	2.91850309594108e-13	1.62115734800119e-14	2.22044604925031e-16	2.22044604925031e-16	136.976330099023
"OLFML3__neg"	9.43043178903242	0.987504310391023	2.22044604925031e-16	12.1427297099239	2.22044604925031e-16	2.22044604925031e-16	5.21362805840226	0.823810024879675	7.34541080050756	12.8886006867666	2.22044604925031e-16	9.92215348553425	78.6050937451003
"ALOX5AP__neg"	3.68847817378097	2.22044604925031e-16	2.22044604925031e-16	6.55085931819514	3.70677634365587e-14	2.22044604925031e-16	10.2892175302672	2.22044604925031e-16	9.17316030470515	91.783718690753	2.22044604925031e-16	1.30147315210611	4.68931538714085
"VSIG4__neg"	2.22044604925031e-16	4.58445818438168	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	5.79787878159963	2.22044604925031e-16	7.38679451136988	91.6512840434904	2.22044604925031e-16	1.17853154921334	9.90595743873444
"RGS1__neg"	7.14514735638144	2.22044604925031e-16	0.128761569901291	16.7744376282634	9.2394902248316e-06	6.03075685240781	15.6382246143809	11.9051162337195	4.43497337524292	55.181339626254	2.22044604925031e-16	15.4745275420424	15.5560282479588
"HLA.DQA1__neg"	0.00868475373889481	2.22044604925031e-16	2.22044604925031e-16	1.78678279153401	2.22044604925031e-16	1.04859131467053	13.6017029078276	2.22044604925031e-16	2.22044604925031e-16	105.418766681101	0.795349836630039	2.22044604925031e-16	2.22044604925031e-16
"CCL18__neg"	2.22044604925031e-16	2.22044604925031e-16	10.4948769777531	12.7972568087709	2.22044604925031e-16	0.276602052229736	7.09855717999268	1.21996752510685	25.6196202188061	55.3926128645657	2.22044604925031e-16	30.1094195971711	1.91609094578046
"CAV1__neg"	2.22044604925031e-16	0.00707121079857327	2.22044604925031e-16	13.5494827997843	7.8796575960506	2.22044604925031e-16	22.5697481825205	2.22044604925031e-16	28.8737354661198	0.000158149958173725	2.22044604925031e-16	10.7203910244541	83.7603741527849
"FGG__neg"	0.0283883252139739	5.26132974640571	17.4683639223095	15.9430391688127	4.94856355269344	3.31211160896888	8.26076835239184	0.570794216768712	12.3111515055211	1.76650078160567	2.22044604925031e-16	15.139600668567	23.3804944978063
"SRPX__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	3.11455637566862	6.63910372993971	2.22044604925031e-16	0.860453321971817	2.22044604925031e-16	16.8923048329482	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	151.86353830894
"BYSL__neg"	2.22044604925031e-16	2.45961339390091	0.153324158674048	2.22044604925031e-16	2.22044604925031e-16	23.6442422506001	8.52803793518554	37.2878247230882	18.9014552956497	2.22044604925031e-16	2.22044604925031e-16	101.554410238539	2.22044604925031e-16
"VMO1__neg"	3.83851959437234	2.61890392307724	2.22044604925031e-16	41.0206787488607	2.22044604925031e-16	1.32109700082234e-14	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	49.3046170936429	2.22044604925031e-16	40.7896829615863	1.02740693383648e-10
"LHFP__neg"	4.31017355490043	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	1.09076653741873	2.22044604925031e-16	8.76462497305847	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	160.132234890008
"SLC11A1__neg"	2.22044604925031e-16	9.1605633854974	2.22044604925031e-16	12.8627850233912	0.753461605092266	2.4934656648539	8.75494435071528	2.22044604925031e-16	2.22044604925031e-16	47.2040867522693	2.22044604925031e-16	68.9810060698166	2.22044604925031e-16
"UTP18__neg"	2.22044604925031e-16	2.22044604925031e-16	9.57666586723314	2.22044604925031e-16	2.22044604925031e-16	16.9897586983557	12.0303340912946	20.9627690811483	4.90273102275887	2.22044604925031e-16	2.22044604925031e-16	116.868984598722	2.22044604925031e-16
"HLA.DPA1__neg"	2.99269135664379	2.22044604925031e-16	1.21684849863342e-14	9.11530762834265	2.22044604925031e-16	1.23465982401485e-11	11.7169921247665	2.22044604925031e-16	1.17192247495043	101.879519833591	0.543070532539836	2.22044604925031e-16	2.22044604925031e-16
"URI1__neg"	1.53910505880482	2.22044604925031e-16	1.32558132988357	2.22044604925031e-16	3.31508278037287	2.22044604925031e-16	83.7578461312479	20.2775971616813	2.22044604925031e-16	2.22044604925031e-16	4.38165651625754	66.9874609110276	2.22044604925031e-16
"SPN__neg"	4.64139979876127	2.22044604925031e-16	4.96273059617127	4.82745940672803	2.22044604925031e-16	1.35626559715568e-06	5.1275114322302	2.22044604925031e-16	2.22044604925031e-16	100.786939649895	0.556229657744798	0.637612432384447	6.96728649445938
"IL13RA2__neg"	2.22044604925031e-16	4.28260912199754	5.54965658606274	17.6655901979923	13.0597550081733	1.53843512230855	17.1714098606079	8.38593097074502	12.0068743756165	7.1903815121722	2.22044604925031e-16	32.1615486346982	68.1907708190412
"RETN__neg"	2.22044604925031e-16	2.3112724212334	0.210932957170869	31.8099891718377	10.3285535773655	4.28365239579837e-06	2.22044604925031e-16	2.22044604925031e-16	20.0990267395177	36.9084126791276	2.22044604925031e-16	36.882022990377	9.9853822160918
"CYBB__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	14.8452491988659	2.22044604925031e-16	2.22044604925031e-16	103.59748607453	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"LAMP3__neg"	2.22044604925031e-16	2.22044604925031e-16	22.1765298749089	2.86239893181154	2.22044604925031e-16	5.15589576247694	27.8003769470474	2.22044604925031e-16	5.72061166103336	47.0479651745221	2.22044604925031e-16	30.168077842811	14.5282375723535
"CX3CR1__neg"	26.6260317053957	2.22044604925031e-16	1.83612280911717	4.40392701966561	3.75899500035781	2.22044604925031e-16	38.2422869666864	2.22044604925031e-16	2.22044604925031e-16	36.2821034982871	0.79599879306401	2.22044604925031e-16	58.0302145684689
"C5AR1__neg"	0.389112495235926	0.425016326025193	2.22044604925031e-16	6.06970982015671e-05	2.22044604925031e-16	2.22044604925031e-16	13.2611352757896	2.22044604925031e-16	2.22044604925031e-16	62.5818045160738	2.22044604925031e-16	43.1740320488402	17.6691384975672
"CD53__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	1.37945484441642	2.22044604925031e-16	2.22044604925031e-16	110.466090753553	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"NCF2__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	15.8691035041957	2.22044604925031e-16	8.84259202008789	87.5061691188729	2.22044604925031e-16	16.8512384000011	2.22044604925031e-16
"LAMP1__neg"	2.22044604925031e-16	1.30102363018424	2.22044604925031e-16	2.22044604925031e-16	5.55869903423024	2.22044604925031e-16	49.8198496752515	2.22044604925031e-16	12.6722292175071	2.22044604925031e-16	2.22044604925031e-16	71.9819658251485	38.3098382753936
"MS4A7__neg"	12.8683953889913	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	19.3016463171163	2.22044604925031e-16	2.22044604925031e-16	74.4341542517249	2.22044604925031e-16	0.0668262883668502	25.7633303431851
"SLC9B2__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	48.1167948414737	9.97180659097785	18.8757281279555	3.18915619800505	2.22044604925031e-16	37.0909469777151	65.4585832501017
"SERPIND1__neg"	4.27329048100198	1.69046146593292	16.6071824989372	22.8945893554947	12.5426715378844	3.51756834648603e-11	17.5087194870869	3.52210663489164	1.17848137292431	1.55983674173289	2.22044604925031e-16	24.2719320626487	39.7893563942904
"TOMM6__neg"	2.22044604925031e-16	3.37098907889916	19.0045746154007	8.63900910196991	2.22044604925031e-16	21.4467275905097	2.22044604925031e-16	14.687789702661	26.1026483385469	2.22044604925031e-16	15.3341019217232	80.2736055014631	2.22044604925031e-16
"FOLR2__neg"	7.12363815085922	2.22044604925031e-16	2.22044604925031e-16	0.625673004547585	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	0.733242546924948	5.61215297774554	65.1711145416824	2.22044604925031e-16	2.22044604925031e-16	62.0027056794495
"ITGAX__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	1.92772181329425	5.56015512909895	2.22044604925031e-16	2.22044604925031e-16	90.0488409958138	2.22044604925031e-16	28.9154505387	2.22044604925031e-16
"AQP4__neg"	3.59329456374812	0.634118544431697	33.7056670514781	15.7131622015712	9.37820509012673	2.22044604925031e-16	25.0036114983694	2.22044604925031e-16	2.22044604925031e-16	3.21950688389626	4.33348813969524	10.7563026551782	56.9349131364023
"FCN1__neg"	2.22044604925031e-16	2.22044604925031e-16	8.49508265074944	10.1232727746554	2.22044604925031e-16	2.22044604925031e-16	6.46409159985373	2.22044604925031e-16	2.54596143961937	58.9195785934288	2.22044604925031e-16	0.963300546906403	50.147655095197
"HLA.DRB1__neg"	1.10921338396892	2.22044604925031e-16	2.22044604925031e-16	9.15443236160991	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	0.344048774435572	108.116103805202	0.569435910250346	2.22044604925031e-16	2.22044604925031e-16
"MYCT1__neg"	3.29223903788285	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	3.99187827369895	2.22044604925031e-16	10.5804687334852	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	158.911030082532
"SUSD2__neg"	5.33518393719556	0.286081254096054	1.34372444262943	24.8876024365686	4.93830434676079	2.09323129597471	7.78844052578515	2.22044604925031e-16	2.54861866616218e-16	13.4150546434433	5.65135559201488	23.3351032044366	62.1007505755478
"HLA.DQA2__neg"	8.3338774525289	2.22044604925031e-16	1.95089417411224	22.4218424807714	2.22044604925031e-16	11.6309220503104	16.9399003506359	2.5517410003086	2.17011377945903	64.7837834509079	4.71065750102175	9.97887104391572	8.38683657812413
"MARCO__neg"	2.22044604925031e-16	5.65806725799956	7.5652858982372	33.9006317194445	2.22044604925031e-16	2.22044604925031e-16	5.68215979146178	2.22044604925031e-16	16.1844449476561	42.065207457913	2.22044604925031e-16	29.0395301386091	0.434342055088928
"NCKAP1L__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	18.4385987323778	2.22044604925031e-16	2.22044604925031e-16	102.712396631813	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"ACSM5__neg"	29.6396903325602	2.22044604925031e-16	13.0311510988935	0.0622317509041134	2.22044604925031e-16	2.22044604925031e-16	24.2167565316113	2.22044604925031e-16	2.22044604925031e-16	29.5847655635987	0.925990362992014	2.38729326347712	77.7688692435689
"F13A1__neg"	8.664629198414	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	1.06590529593689	2.22044604925031e-16	28.6875616183015	0.922578258986828	3.91509096172808	36.8411854881797	2.22044604925031e-16	2.22044604925031e-16	81.1094189799972
"CETP__neg"	2.22044604925031e-16	2.22044604925031e-16	3.2368867111818	4.95514690040686	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	3.72371819571295	14.2017732374196	0.0438126799999088	33.4849960670125	102.858033540475
"HLA.DQB1__neg"	0.000749218885681693	2.22044604925031e-16	2.22044604925031e-16	23.9063124476434	2.22044604925031e-16	5.20228701691326	2.22044604925031e-16	2.22044604925031e-16	1.23220636484739	93.525274375072	2.51723636333139	2.22044604925031e-16	2.22044604925031e-16
"LY86__neg"	11.6937272020874	2.22044604925031e-16	2.22044604925031e-16	2.86458778403991	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	100.481367004857	2.22044604925031e-16	2.22044604925031e-16	8.44358418708176
"MS4A14__neg"	13.0198733194899	0.148432706506691	2.22044604925031e-16	13.4519008647836	0.181280494804182	1.30454311390908e-11	13.6258311428696	2.22044604925031e-16	2.22044604925031e-16	66.3827536292051	2.22044604925031e-16	22.3529764903577	15.9266196238984
"CD68__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	20.0618590353007	2.22044604925031e-16	16.2335345714637	85.3792677544809	2.22044604925031e-16	9.96595262572864	2.22044604925031e-16
"LBP__neg"	2.22044604925031e-16	4.35961412972228e-10	14.0104051076775	23.8596222364712	5.07851529630289	2.22044604925031e-16	8.59021046130478	9.62825449469255	17.5014300748353	6.83922465581308	2.22044604925031e-16	25.1799830997917	31.0237441858137
"CD34__neg"	2.35296563067486	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	1.24299216025371e-11	2.22044604925031e-16	0.844365332808357	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	166.707258603282
"APOC2__neg"	9.09680202135899	2.51740256284197e-15	13.6690145246438	27.4466638976724	2.22044604925031e-16	21.7669813903572	2.22044604925031e-16	2.22044604925031e-16	0.795771596798124	42.809022367356	1.54110764431166	31.5616050739498	7.79976534109585
"MNDA__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	5.48820074889955	2.22044604925031e-16	0.102452458366929	107.598969913806	2.22044604925031e-16	2.22044604925031e-16	0.682201266177456
"TMEM71__neg"	2.22044604925031e-16	2.22044604925031e-16	5.14114224729272	18.4143644055092	0.0444743564847581	2.22044604925031e-16	24.4103530191036	1.4729053609705	2.22044604925031e-16	43.0716509936594	2.22044604925031e-16	2.43124246976505	58.0118615670715
"MPEG1__neg"	2.22044604925031e-16	2.22044604925031e-16	0.00262336819889102	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	18.581421926823	0.302494725389036	2.22044604925031e-16	93.2661074703031	2.22044604925031e-16	2.22044604925031e-16	15.9399415513812
"MS4A4A__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	6.5764767579514	2.22044604925031e-16	2.75478221284434	99.0040220448919	2.22044604925031e-16	7.74774908889091e-15	10.3169946184137
"SLC39A8__neg"	2.22044604925031e-16	2.22044604925031e-16	12.9783945320662	11.9065397916836	5.88268540322908	2.22044604925031e-16	32.4255985538234	2.22044604925031e-16	22.033282655041	15.5497057644872	2.22044604925031e-16	29.5884152665726	18.6284153523878
"HLA.DRA__neg"	1.68021982981464	2.22044604925031e-16	2.22044604925031e-16	2.5867380829993	2.22044604925031e-16	2.22044604925031e-16	5.81918893427086	2.22044604925031e-16	2.22044604925031e-16	110.04691428508	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"SPI1__neg"	1.48063832972357e-14	2.22044604925031e-16	2.22044604925031e-16	0.494535398370966	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	109.974323731313	2.22044604925031e-16	0.725717449858134	2.22044604925031e-16
"HLA.DPB1__neg"	6.1903732369271	2.22044604925031e-16	2.22044604925031e-16	16.7656575298702	2.22044604925031e-16	2.22044604925031e-16	1.32071209549542	2.22044604925031e-16	2.22044604925031e-16	102.450342546954	1.49003144500916	2.22044604925031e-16	4.45743255369816e-16
"MRC1__neg"	2.22044604925031e-16	0.70839423733304	2.22044604925031e-16	4.02002728191057e-13	2.22044604925031e-16	2.22044604925031e-16	23.0734817307666	2.22044604925031e-16	12.4508360995123	59.4679401887825	2.22044604925031e-16	1.50587687190716	42.606794346005
"PTPRC__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	33.6468651157369	2.22044604925031e-16	2.22044604925031e-16	94.96807386116	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"ECSCR__neg"	4.27423448177047	2.22044604925031e-16	2.25126199196844	2.92725565320763	1.35028642768924e-12	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.80200028385586	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	155.648868038946
"APOC1__neg"	8.54822776648919	2.22044604925031e-16	6.43658341686067	9.23972287614484	2.22044604925031e-16	13.0473896412328	2.22044604925031e-16	2.22044604925031e-16	3.62209346518334	68.4394439087995	2.22044604925031e-16	29.2048415405162	2.22044604925031e-16
"HSD11B1__neg"	2.22044604925031e-16	2.22044604925031e-16	1.15138918789159	5.19131137151108	2.22044604925031e-16	2.22044604925031e-16	16.7716396895523	0.11532691243555	7.49255741026381	43.6318674913053	2.22044604925031e-16	2.55485213965267	65.9125819089041
"CLEC10A__neg"	4.94307813179561	2.22044604925031e-16	10.3476736222057	11.2036244857107	2.22044604925031e-16	2.22044604925031e-16	3.7142519749585	2.22044604925031e-16	2.22044604925031e-16	70.757490604224	2.22044604925031e-16	2.22044604925031e-16	45.4417685280455
"BCL2A1__neg"	2.22044604925031e-16	2.22044604925031e-16	1.79580825226408	3.8280050635796	2.22044604925031e-16	2.83109858839062	2.22044604925031e-16	2.22044604925031e-16	13.5497237792281	89.0165492850961	2.22044604925031e-16	12.2195400555852	2.22044604925031e-16
"PTPRO__neg"	2.09977870150185	2.22044604925031e-16	0.344836655557828	2.22044604925031e-16	2.22044604925031e-16	2.4646168892614	24.3334349101083	2.22044604925031e-16	5.35398864357173	74.8628264946229	2.22044604925031e-16	19.0271582457492	2.22044604925031e-16
"IL7R__neg"	2.22044604925031e-16	2.22044604925031e-16	2.36741673823231	4.51950655479502	2.22044604925031e-16	2.37673414239829	27.5777543783656	3.89533285672791	0.790737401214829	50.598631883292	2.22044604925031e-16	10.9906631092294	44.4895169713594
"USP32__neg"	10.2293612053773	1.62710568042516	2.22044604925031e-16	2.22044604925031e-16	1.91923217631021	1.02180459118448e-07	58.341638062889	6.15735107555895	5.50236494401657e-13	1.12085656411797	2.22044604925031e-16	98.9768369129143	8.30966578901729
"RASGRF1__neg"	2.22044604925031e-16	2.22044604925031e-16	6.03751346755695	30.4285368142553	2.6322429988034	2.0330460931567	20.0365806192482	2.22044604925031e-16	2.22188358425876e-16	23.6810308774685	3.48863466693707	30.8765842246315	32.5488943649101
"ITGAL__neg"	4.7829068965353	2.22044604925031e-16	6.8509696836608	2.22044604925031e-16	2.22044604925031e-16	3.25211223392448	23.0468237123466	2.22044604925031e-16	2.22044604925031e-16	82.9134896176509	2.22044604925031e-16	2.39141107130766	18.2546629579353
"LIPA__neg"	11.8298983999459	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	54.6665609805383	2.22044604925031e-16	4.91834782742181	54.2595894432582	2.22044604925031e-16	18.0221190184963	5.9922495793369
"ACP5__neg"	7.79330567884001	2.22044604925031e-16	1.28814364992688	5.88443288858113	2.22044604925031e-16	7.01179810020023	2.05298388361866e-08	2.22044604925031e-16	8.83311204695302	79.5402619576766	2.22044604925031e-16	23.6659036047701	0.00199241601379909
"SIGLEC1__neg"	2.22044604925031e-16	2.22044604925031e-16	2.51447066709235	0.749321766375714	2.22044604925031e-16	2.22044604925031e-16	1.38611670778326	2.22044604925031e-16	0.273680492616333	99.1487813535957	2.22044604925031e-16	18.8925471137126	0.298687214669213
"FCGR3B__neg"	2.22044604925031e-16	1.24727358327917	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	39.1254209822121	2.22044604925031e-16	13.9104546478427	70.1927216659548	2.22044604925031e-16	17.2372691005796	2.22044604925031e-16
"MAP10__neg"	2.22044604925031e-16	2.22044604925031e-16	5.20815244640319	11.9913469656567	4.99934401331108	2.22044604925031e-16	48.2742088789328	18.1345950803624	2.22044604925031e-16	4.9748334009624	5.96619505053669	37.8868431484219	50.2063430156044
"CLEC5A__neg"	2.22044604925031e-16	4.06393477599938	2.22044604925031e-16	5.15765051912011	0.00136328806952919	16.8387664309861	18.6449751489723	2.22044604925031e-16	5.31515358738231	63.0360738239467	2.22044604925031e-16	35.8464717481851	2.22044604925031e-16
"SRGN__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	9.29258009451965	2.22044604925031e-16	4.89859070013031	91.7108471567648	2.22044604925031e-16	2.22044604925031e-16	18.9140654614523
"FCGR1A__neg"	0.111561866361889	1.06116972864332	2.22044604925031e-16	4.66210184666795e-09	2.22044604925031e-16	9.54651501586918	2.22044604925031e-16	2.22044604925031e-16	1.44754733187012	97.4860742739496	2.22044604925031e-16	18.6155744654143	2.22044604925031e-16
"CD52__neg"	3.01917853327266	2.22044604925031e-16	9.10356030660766	17.0927686299128	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	80.6134434434818	2.22044604925031e-16	2.22044604925031e-16	6.63387111671601
"CCL23__neg"	2.22044604925031e-16	2.22044604925031e-16	11.914457210676	23.3736567528335	2.22044604925031e-16	2.22044604925031e-16	1.81719592424323	2.22044604925031e-16	12.3605392841615	44.4078869807968	2.22044604925031e-16	2.22044604925031e-16	53.0963955646007
"SPANXB1__neg"	2.66111140636332	4.5815018750032	6.72874488248458	15.3779778451159	6.22136627147615	7.91527824705701	6.99531257022428	7.47449848224287	10.4462583093544	3.73615383386187	1.45200890139021	22.8192797989261	16.6080917694301
