"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"State"	"MaxFC"
"MAFB"	"MAFB"	0.492819370637239	-0.272670987965804	-1.14235210071597	1.55211011787882	-0.454385324727642	-0.0372530305047733	"IS04"	1.55211011787882
"PSTPIP2"	"PSTPIP2"	-0.185098928840775	-0.453840105565408	-0.92064680854443	1.5399798228211	0.188656212579151	-0.0696210672849528	"IS04"	1.5399798228211
"CCR1"	"CCR1"	0.467603628512065	-0.631892643977228	-1.05048702289799	1.53395552113009	-0.0430801913210457	-0.152757798541645	"IS04"	1.53395552113009
"EMR2"	"EMR2"	0.598326982474395	-0.141086548164193	-1.13912217346184	1.53377976046879	-0.589850482931727	-0.110864859070974	"IS04"	1.53377976046879
"SIGLEC7"	"SIGLEC7"	0.0711245452254177	0.0106482497246113	-1.26511056347156	1.53273544702593	0.0564111613772604	-0.166235831009821	"IS04"	1.53273544702593
"CMKLR1"	"CMKLR1"	0.261407925195838	-0.00197002885574824	-1.27434111284412	1.53074503822445	-0.530294679842446	0.180982664498412	"IS04"	1.53074503822445
"PLD3"	"PLD3"	0.480250647775925	0.229902175790579	-0.981760174213325	1.52475698083587	-0.841366870132699	-0.270797621554459	"IS04"	1.52475698083587
"IGSF6"	"IGSF6"	-0.0419192295302362	-0.510784640241856	-1.08728957314969	1.52236612780577	0.438193962104619	-0.151704586875885	"IS04"	1.52236612780577
"FTH1"	"FTH1"	0.581267799741088	-0.0769680166580441	-1.04685583040283	1.52018792742371	-0.199408268361492	-0.568764150172977	"IS04"	1.52018792742371
"DPYD"	"DPYD"	0.806175165314445	-0.834775790235314	-1.17453849043259	1.51680554692262	-0.0640554889767185	-0.109963824181208	"IS04"	1.51680554692262
"HK3"	"HK3"	0.466248721509315	0.10453575544505	-1.20261592028078	1.51664795839101	-0.465182011691813	-0.211054165223866	"IS04"	1.51664795839101
"CHI3L1"	"CHI3L1"	0.216171188432941	-0.105156688399578	-0.949145944553174	1.5130785390277	-0.122705379396631	-0.39128007278694	"IS04"	1.5130785390277
"STAT1"	"STAT1"	0.166308824285148	-0.477868217626462	-1.11286781535705	1.51060484023898	-0.0586732590643321	0.0949257831030855	"IS04"	1.51060484023898
"SLC1A3"	"SLC1A3"	0.597746058458933	-0.568727862806537	-1.2220070263386	1.50599929728346	0.0337294776210343	-0.161163955558843	"IS04"	1.50599929728346
"CD163"	"CD163"	-0.0500213725486986	-0.491062936545493	-0.847528709627621	1.49050995480511	-0.127760643373975	0.0717242246957209	"IS04"	1.49050995480511
"CD300LF"	"CD300LF"	0.16342083696416	0.155936233348985	-1.39539404071961	1.48676072638322	0.523574172856141	-0.566170197524742	"IS04"	1.48676072638322
"KIAA0513"	"KIAA0513"	0.695925400155956	0.151646779279617	-1.28940462831361	1.48596076671774	-0.882419000691537	0.0264286112372035	"IS04"	1.48596076671774
"CD14"	"CD14"	0.381759765944228	0.179187109345379	-1.26555878408718	1.47574600614533	0.0407386184861587	-0.510789052350778	"IS04"	1.47574600614533
"P2RX7"	"P2RX7"	0.468093450558337	-0.687920354152716	-1.05223527256096	1.47415498213586	-0.518915754909704	0.352951635053509	"IS04"	1.47415498213586
"SLAMF7"	"SLAMF7"	-0.415140233144958	-0.344567314460142	-1.0420492989099	1.46639730630066	0.449407407017396	0.0359090153747527	"IS04"	1.46639730630066
"C11orf45"	"C11orf45"	0.770672795238639	-0.153124361255305	-1.14826914852975	1.46550843964501	-0.633590636440244	-0.139977644244837	"IS04"	1.46550843964501
"HTRA4"	"HTRA4"	0.0957520384560998	0.00747798951510313	-1.02690477662581	1.45810790446336	-0.23444036584137	-0.14071477525632	"IS04"	1.45810790446336
"STOM"	"STOM"	0.456643515791381	-0.6241115861815	-1.13557189490673	1.45702871058313	0.424314871903581	-0.36992546278196	"IS04"	1.45702871058313
"TCN2"	"TCN2"	0.118252087120457	0.0142698628560606	-1.30169820053255	1.45647981542977	-0.058115970975038	0.00140509848138651	"IS04"	1.45647981542977
"DAPK1"	"DAPK1"	0.517169571931479	0.00484786628481617	-1.26813727609418	1.44799241025594	-0.823466169844167	0.268602514706688	"IS04"	1.44799241025594
"HSD11B1"	"HSD11B1"	0.19366986708335	-0.58496998413473	-1.09819818577537	1.44418510780979	0.713410907104914	-0.442156642082412	"IS04"	1.44418510780979
"PLEKHG3"	"PLEKHG3"	0.820090772423927	0.257085526823293	-1.3270794918665	1.44240173203823	-0.922734186380067	-0.0508340043213823	"IS04"	1.44240173203823
"SOD2"	"SOD2"	0.631908388618155	-0.602463086547429	-1.10045643283655	1.43898552040372	0.121818771173346	-0.311430845633	"IS04"	1.43898552040372
"SASH1"	"SASH1"	0.543411661538962	-0.555639895713625	-0.854811730342734	1.42917676483061	-0.67121926546224	0.12358753083593	"IS04"	1.42917676483061
"TMEM51"	"TMEM51"	0.930237762593157	0.0925228524643915	-1.31767999136972	1.42632383628503	-0.184495274968955	-0.628674251088279	"IS04"	1.42632383628503
"TMEM144"	"TMEM144"	0.409182076519265	-0.626102154153112	-1.24703191358855	1.42549882652399	0.505361266998237	-0.236150984800615	"IS04"	1.42549882652399
"TNFAIP2"	"TNFAIP2"	0.388262662073537	0.465388995577137	-1.14874646892048	1.42431393700507	-0.961575699116755	0.00710427505328526	"IS04"	1.42431393700507
"ACP2"	"ACP2"	0.556761561832232	0.425182582933996	-1.2876889953636	1.4189906401944	-0.756378429371722	-0.117562922921624	"IS04"	1.4189906401944
"LILRB4"	"LILRB4"	0.530566305320887	0.139877021160545	-1.18794442898182	1.41622840290074	-0.534268007755554	-0.157956393436147	"IS04"	1.41622840290074
"DYSF"	"DYSF"	0.476201264537913	0.157241392231423	-0.916907291997949	1.40880240808508	-1.14133343906015	0.0833851081322476	"IS04"	1.40880240808508
"CPVL"	"CPVL"	-0.298504808804683	-0.42629168366567	-0.83307243131227	1.40769081637932	0.376479503190483	-0.120791145738991	"IS04"	1.40769081637932
"ZNF385A"	"ZNF385A"	0.641326353989037	0.459744420288019	-0.952908816286365	1.40057567941137	-1.1843691505507	-0.226134703770566	"IS04"	1.40057567941137
"TBC1D2"	"TBC1D2"	0.864448085644066	0.0604339579138794	-1.04648398340949	1.3985777457758	-1.03992136838022	-0.108264311116362	"IS04"	1.3985777457758
"CLEC7A"	"CLEC7A"	0.24262498276834	-0.376020578167302	-1.2621068807241	1.39693557836493	0.543480098238109	-0.280944443813966	"IS04"	1.39693557836493
"FPR2"	"FPR2"	0.309483238342496	-0.706571393729535	-1.06797222481429	1.39102755841914	0.323249023196994	-0.0998107838002991	"IS04"	1.39102755841914
"GNA15"	"GNA15"	0.611788385273517	0.0997343897751913	-1.28542829150969	1.38819643824725	-0.2462729793313	-0.300175030627382	"IS04"	1.38819643824725
"FYB"	"FYB"	0.465832149587432	-0.327635287429954	-1.26227762967388	1.3844023027259	-0.313520771350505	0.214017772754211	"IS04"	1.3844023027259
"FLVCR2"	"FLVCR2"	0.486705866380603	-0.345504323702096	-1.10860835354276	1.38424922470823	-0.251576280104578	-0.0174202969248446	"IS04"	1.38424922470823
"RGL1"	"RGL1"	0.2552821696319	-0.58907998226032	-1.10669759790108	1.38386631464907	-0.208512850963515	0.349796204957863	"IS04"	1.38386631464907
"HEXB"	"HEXB"	0.555700414881065	-0.553695640384915	-0.968175816123819	1.38226468365543	0.253712339355508	-0.49076604344512	"IS04"	1.38226468365543
"CTNND2"	"CTNND2"	0.105371629020151	-0.0415180997086621	-0.806377766576688	1.3797367666064	-0.0135146652143108	-0.470422044097394	"IS04"	1.3797367666064
"RBM47"	"RBM47"	0.625003104294274	-0.623259821022549	-1.12510371949468	1.37542948994451	-0.252679922241785	0.116580945860351	"IS04"	1.37542948994451
"DMXL2"	"DMXL2"	0.478398242980552	-0.568309728476913	-0.997527633015393	1.36955791079179	-0.52525596854383	0.290255633710251	"IS04"	1.36955791079179
"LOC100288649"	"LOC100288649"	-0.00351505676974935	-0.177097928684368	-0.950643721004821	1.36916789530844	-0.349345776361757	0.194924876425859	"IS04"	1.36916789530844
"PLA2G7"	"PLA2G7"	0.371456169042538	-0.324677024814471	-1.10147676344882	1.36867751642363	0.0633216570418498	-0.189972184890607	"IS04"	1.36867751642363
"CECR1"	"CECR1"	0.22095026076032	0.303817258948557	-1.01748596308621	1.36242835083523	-0.976107675214747	0.210554756899386	"IS04"	1.36242835083523
"RAP2B"	"RAP2B"	0.61865800832989	-0.34764739256001	-0.711129957286627	1.35211974957027	-0.618453853379921	-0.24751733804453	"IS04"	1.35211974957027
"ATP13A2"	"ATP13A2"	0.0256561225957296	0.406970023383214	-0.693078562928617	1.3469430193967	-1.37709691386754	0.279983698303511	"IS04"	1.3469430193967
"P2RY13"	"P2RY13"	0.0250896821606716	-0.136671419825066	-1.16746817451348	1.34390457292289	0.220088536542921	-0.0695767708589392	"IS04"	1.34390457292289
"YPEL4"	"YPEL4"	0.375053382494171	0.391813253661775	-1.0873987385928	1.33853328288418	-0.484534287174196	-0.308150859160984	"IS04"	1.33853328288418
"LOC100288835"	"LOC100288835"	0.563314456407196	0.0170364861396808	-0.835765377737656	1.33804774873801	-0.755591985294221	-0.226604179535656	"IS04"	1.33804774873801
"FGR"	"FGR"	0.326197334143165	0.265805640757107	-1.0466278726244	1.33191944918569	-0.646823858680591	-0.0651351572166564	"IS04"	1.33191944918569
"APOE"	"APOE"	0.644614102836055	0.120073889204206	-1.1903456798536	1.33154769178691	-0.173112935986705	-0.460972488153213	"IS04"	1.33154769178691
"DIRC2"	"DIRC2"	0.606796501003047	-0.717148571768802	-0.770705707945588	1.32799339444408	-0.302745365603777	-0.107096404003694	"IS04"	1.32799339444408
"HAPLN3"	"HAPLN3"	0.389051125764184	0.548081023793005	-1.2137185532872	1.32549487100856	-0.429802702644714	-0.337778539314194	"IS04"	1.32549487100856
"SNTB1"	"SNTB1"	0.340589338332376	-0.559453312824597	-0.959977898636508	1.32181778063514	-0.229027862061695	0.159786392692159	"IS04"	1.32181778063514
"NPL"	"NPL"	0.360147157498845	-0.561485653734418	-1.19012252853543	1.32065021385809	0.273159256776994	-0.0135587322516132	"IS04"	1.32065021385809
"LGMN"	"LGMN"	-0.0320825534034404	-0.156125187916404	-0.81815896955289	1.32055844859004	-0.315905477118607	0.0707923744109731	"IS04"	1.32055844859004
"FAM20A"	"FAM20A"	0.614470730187446	0.344820270519123	-1.29112265247076	1.32036106769008	-0.656054607417922	-0.0869478932242872	"IS04"	1.32036106769008
"LIPA"	"LIPA"	-0.0373967765271726	-0.788849280502622	-0.756836569807092	1.31468155408999	0.411528814225692	-0.0803373257069612	"IS04"	1.31468155408999
"KCNE3"	"KCNE3"	0.626446162772196	-0.445019910236249	-1.19007600452398	1.31108448452579	0.40683483611827	-0.44831350614459	"IS04"	1.31108448452579
"KIF17"	"KIF17"	0.371219074865017	0.160125223643696	-0.95480509705187	1.30922434925575	-0.383482842634305	-0.322378825719769	"IS04"	1.30922434925575
"FCAR"	"FCAR"	0.721707304581597	-0.606226370444522	-1.07289146888528	1.30811403552249	-0.225997042451021	0.000355172146435919	"IS04"	1.30811403552249
"MT2A"	"MT2A"	0.261584884846445	-0.0610044875078154	-0.918661561378428	1.30791309988048	-0.0713723231295811	-0.34585915081122	"IS04"	1.30791309988048
"B3GNT8"	"B3GNT8"	0.514754051150854	0.0581125135309514	-1.01996632501501	1.30719070968177	-0.366706335244272	-0.303389184513904	"IS04"	1.30719070968177
"CARD9"	"CARD9"	0.47046797946137	0.700724429980028	-1.21568490710116	1.30691947863314	-0.848846912713698	-0.162871088775518	"IS04"	1.30691947863314
"RASSF4"	"RASSF4"	0.188102372277947	0.4467797928275	-1.20593931750209	1.30678350367	-0.408764267573766	-0.0847974559934689	"IS04"	1.30678350367
"SCG3"	"SCG3"	-0.1006203827839	-0.311300427521699	-0.475795182183319	1.30589359924673	0.0703419662286151	-0.442731902198774	"IS04"	1.30589359924673
"NCF2"	"NCF2"	0.0604139687519839	-0.545641983475285	-0.614199106562541	1.2993507817182	-0.31648728054173	0.0967522491602615	"IS04"	1.2993507817182
"ASGR2"	"ASGR2"	0.369044751726327	0.245227375211911	-1.08362816997224	1.29639737764162	-0.216417852793278	-0.370944203420598	"IS04"	1.29639737764162
"PDZD7"	"PDZD7"	0.452776189720592	0.28497366185846	-1.08422206546711	1.29625273799851	-0.395243760113618	-0.326721616416103	"IS04"	1.29625273799851
"C1orf38"	"C1orf38"	0.261177785454321	0.213527530497359	-1.0534249149158	1.28952189815184	-0.679902585567863	0.112323795363458	"IS04"	1.28952189815184
"GLIPR2"	"GLIPR2"	0.479322661148849	0.0237066574823443	-1.26777476339506	1.28384372893616	0.340571752436582	-0.531925761614917	"IS04"	1.28384372893616
"NUPR1"	"NUPR1"	0.478611353558186	0.0570395205721541	-0.988340411122632	1.28137458951012	0.224344844471253	-0.778133916906977	"IS04"	1.28137458951012
"TMBIM1"	"TMBIM1"	0.843883072936085	-0.416791829871996	-1.35411621264384	1.28013537420867	0.125063888087585	-0.20971035696044	"IS04"	1.28013537420867
"CPM"	"CPM"	0.749411912544851	-0.411009627242751	-1.08615715494034	1.27934709945598	-0.0584169551845394	-0.282190488362636	"IS04"	1.27934709945598
"EPSTI1"	"EPSTI1"	0.0681275961435482	-0.46130041610623	-0.841480817571246	1.27885911465464	0.192333863014517	-0.127071880538344	"IS04"	1.27885911465464
"SLC22A18"	"SLC22A18"	0.358248990111946	0.670910827206217	-0.875146462740889	1.27819869261528	-0.735364689176691	-0.49568477983878	"IS04"	1.27819869261528
"LYST"	"LYST"	0.375836155928238	-0.301846174433533	-0.886718510021833	1.27788985983275	-0.640086762409895	0.22135954309812	"IS04"	1.27788985983275
"CLEC10A"	"CLEC10A"	-0.314187767833653	0.0836361283273779	-1.04090332200637	1.27679372439543	0.208353423873414	-0.0193347869310078	"IS04"	1.27679372439543
"FCGRT"	"FCGRT"	0.137572282906301	0.253889704834223	-1.04584593903852	1.27440519827696	-0.0215790112514353	-0.358402861138569	"IS04"	1.27440519827696
"MCTP1"	"MCTP1"	0.45635487128009	-0.87646362317007	-0.870699378518499	1.27299941750127	-0.0501567731351326	0.11280559296388	"IS04"	1.27299941750127
"SLC7A7"	"SLC7A7"	0.390226980732879	0.0684125593449381	-1.03955434870892	1.27022248214297	-0.250589505269285	-0.240632440922366	"IS04"	1.27022248214297
"CTSL1"	"CTSL1"	0.479588088261267	-0.548358713374162	-1.05021886191732	1.2650156315493	0.245278663436872	-0.212532809471429	"IS04"	1.2650156315493
"CP"	"CP"	0.522982482109806	-0.5532539504445	-0.9728146923338	1.26475300912066	-0.1483402814979	-0.00447065724533447	"IS04"	1.26475300912066
"ARHGEF10L"	"ARHGEF10L"	0.870311016180276	0.267220816226852	-1.24243357020063	1.26447958083109	-0.833080323945912	-0.102408215201781	"IS04"	1.26447958083109
"STARD8"	"STARD8"	0.676509297660438	-0.200327650527582	-1.02772630653732	1.26294127760289	-0.916460055605067	0.27951572693606	"IS04"	1.26294127760289
"SIRPA"	"SIRPA"	0.813816608220954	0.0970024741147139	-1.03636986076226	1.26031450780203	-1.12188144211308	0.0986107060827199	"IS04"	1.26031450780203
"GADD45G"	"GADD45G"	0.315484886733783	0.32780013618593	-1.04702241446318	1.25649874585289	0.113342949817688	-0.671382177102201	"IS04"	1.25649874585289
"SLCO2B1"	"SLCO2B1"	0.543788601595984	-0.0930727927015287	-1.25728406741119	1.24998239579572	-0.72822128584552	0.42597542353418	"IS04"	1.24998239579572
"GPX3"	"GPX3"	0.35195572727507	-0.0883459787143654	-0.923165750652313	1.24882424880179	-0.0242687270233465	-0.380338656580007	"IS04"	1.24882424880179
"ZDHHC18"	"ZDHHC18"	0.127331569154328	0.41737906001937	-0.815219632791674	1.24634097711814	-1.26535615379215	0.325126826517423	"IS04"	1.24634097711814
"SAMD4A"	"SAMD4A"	0.748882206730396	0.155310592323726	-1.01349959066483	1.24583928608746	-1.08688762318985	0.0668083022657732	"IS04"	1.24583928608746
"ZNF438"	"ZNF438"	0.481284103773149	-0.562544612686257	-1.0033205610706	1.2454496223538	-0.562857463931819	0.442126509221231	"IS04"	1.2454496223538
"RHOU"	"RHOU"	0.358362838423078	-0.574729752003198	-0.820227588279445	1.24537010606288	-0.24625771684177	0.0857610886297449	"IS04"	1.24537010606288
"ADAMDEC1"	"ADAMDEC1"	0.644129216953692	-0.718581669599027	-1.14539289071397	1.24335784391234	0.389102735244172	-0.209437071212017	"IS04"	1.24335784391234
"PIK3R6"	"PIK3R6"	-0.0716018655168169	0.524920233777809	-0.810487959503045	1.2342135782389	-1.08433780549155	0.267388617434987	"IS04"	1.2342135782389
"CYFIP1"	"CYFIP1"	0.823826328672969	-0.436947845412701	-1.05218970955083	1.23043721539772	-0.590658234601897	0.129225397072447	"IS04"	1.23043721539772
"NFE2L2"	"NFE2L2"	0.770972285883634	-1.00980658915791	-0.732803451070694	1.22963625956811	-0.454402146977054	0.167773290991237	"IS04"	1.22963625956811
"IRAK3"	"IRAK3"	0.616251427627103	-0.459892739432707	-0.879488381976571	1.22419116733218	-0.404632294214856	-0.0156618695309772	"IS04"	1.22419116733218
"WDFY3"	"WDFY3"	0.970504398208392	-0.622255141756897	-1.12707111029476	1.2221914547422	-0.655451227812545	0.299569667782368	"IS04"	1.2221914547422
"RILP"	"RILP"	0.375083907064029	0.147463318523355	-1.26146476781861	1.22081964601438	0.37938351974025	-0.519622736263435	"IS04"	1.22081964601438
"CLEC4D"	"CLEC4D"	0.387719528347004	-0.42745712438872	-0.965459279548875	1.21935922385182	0.599316324981058	-0.580358146785731	"IS04"	1.21935922385182
"BEST1"	"BEST1"	0.914986858637075	0.124398565209059	-1.18292971053807	1.21914540920104	-0.77225316768793	-0.0996440041057113	"IS04"	1.21914540920104
"FAM124A"	"FAM124A"	0.739036242590979	0.0235130016940646	-0.879027113738963	1.21666038407148	-0.898133794463826	-0.100126112538722	"IS04"	1.21666038407148
"SAMHD1"	"SAMHD1"	0.523661094653516	-1.0707677295029	-0.801239980751242	1.21545939705926	-0.467859534352684	0.540421491749515	"IS04"	1.21545939705926
"SMPDL3A"	"SMPDL3A"	0.0866347456068401	-0.794649614166657	-0.921145532418753	1.21353172912263	0.630950551760948	-0.083422932619369	"IS04"	1.21353172912263
"RAPGEF2"	"RAPGEF2"	0.41088888677372	-0.497637232567504	-0.691026934797892	1.21231783128618	-1.03153489548221	0.520205890633272	"IS04"	1.21231783128618
"ACE"	"ACE"	0.197664956507311	0.0935216173407914	-0.677102645915328	1.21135483365104	-1.06161981268767	0.233818010968927	"IS04"	1.21135483365104
"IGF2R"	"IGF2R"	0.344831599574908	-0.303705332775109	-0.669743777671374	1.20936004999955	-1.40674849709993	0.713261895226189	"IS04"	1.20936004999955
"PDCD1LG2"	"PDCD1LG2"	0.501402932907181	-0.663942272174453	-1.1041395087069	1.20850797385317	0.545525247455024	-0.272480318574321	"IS04"	1.20850797385317
"TMEM176A"	"TMEM176A"	0.737608067440928	0.244889800757725	-1.29884690714411	1.20822064784193	-0.0384083156627947	-0.514872284102185	"IS04"	1.20822064784193
"NAAA"	"NAAA"	-0.0673620763128666	-0.0506841100462166	-0.825779801057592	1.20640284657742	-0.156639814094677	0.00156662130110051	"IS04"	1.20640284657742
"FNIP2"	"FNIP2"	0.964955528188066	-0.92419179922906	-0.964257795483542	1.20260739019975	-0.617421946343098	0.353497943066936	"IS04"	1.20260739019975
"RENBP"	"RENBP"	0.300319595311767	0.780752784254618	-1.1328336396131	1.19752636299289	-0.734293116615799	-0.162209682070518	"IS04"	1.19752636299289
"GRN"	"GRN"	0.486288531812749	0.436140682517142	-0.764099265562049	1.19614097265176	-1.36210044054692	0.0633351683354238	"IS04"	1.19614097265176
"AQP9"	"AQP9"	0.47348990115801	-0.587987570019465	-0.825652173651122	1.1960906068226	0.177096710872497	-0.30689592033347	"IS04"	1.1960906068226
"CDA"	"CDA"	0.826043636768368	0.0627755457088773	-1.01530870537106	1.19607304781321	-0.171445972471875	-0.644226194499697	"IS04"	1.19607304781321
"UBD"	"UBD"	0.054485313799648	-0.129630371177949	-1.21938600464857	1.19487596619975	0.699975109907242	-0.300061163176932	"IS04"	1.19487596619975
"SLC46A1"	"SLC46A1"	0.132277662282586	0.0425291807160864	-0.790646716451878	1.19457007523697	-1.01604663222997	0.441558402308549	"IS04"	1.19457007523697
"PDE4DIP"	"PDE4DIP"	0.706883387934914	-0.256648650863874	-0.943285297530749	1.19436154154381	-0.868940831425167	0.229211705866162	"IS04"	1.19436154154381
"ZC3H12C"	"ZC3H12C"	0.74096278225994	-0.659185543142988	-1.05523292137852	1.19289672024373	-0.171518805051149	0.0731083823184492	"IS04"	1.19289672024373
"CLIP4"	"CLIP4"	0.393222053311636	-0.451595319859402	-0.804673836912669	1.19105034027486	-0.135687269647256	-0.104055152197844	"IS04"	1.19105034027486
"CPPED1"	"CPPED1"	0.279948676246776	-0.333298831533261	-0.714765274571394	1.18700592049124	-0.395375985906851	0.0184988079085859	"IS04"	1.18700592049124
"NRP2"	"NRP2"	1.15057493880571	-0.357271824956295	-0.923225163315477	1.18619388056512	-0.95197097603402	-0.0265675905154181	"IS04"	1.18619388056512
"C13orf31"	"C13orf31"	0.44793827426774	-0.703094505934135	-0.571472852437199	1.18545969784645	-0.671620089854164	0.243195846906393	"IS04"	1.18545969784645
"RIN3"	"RIN3"	-0.053001626445928	-0.206884911552294	-0.602594348415148	1.17892122556298	-0.800184502506305	0.429503201312386	"IS04"	1.17892122556298
"PLA2G4A"	"PLA2G4A"	0.268702379322908	-0.84919260009938	-0.956075311869806	1.17740156932069	0.231931270460582	0.210464763416606	"IS04"	1.17740156932069
"DNASE2"	"DNASE2"	0.470864654445058	-0.524171420261631	-0.987095484339794	1.17488476049078	-0.116469448618768	0.094954365713375	"IS04"	1.17488476049078
"MMP25"	"MMP25"	0.210905132048826	0.564353537832937	-1.012190149294	1.1728410914755	-1.00973909927337	0.212375544244357	"IS04"	1.1728410914755
"DISC1"	"DISC1"	0.499244269434772	-0.288054028533012	-0.624010206572161	1.17221385605741	-0.884386362038024	0.1085198692597	"IS04"	1.17221385605741
"ATG7"	"ATG7"	0.350562323911346	-0.296749422319743	-1.01821145768766	1.17174599596943	0.285215872533619	-0.284152931221476	"IS04"	1.17174599596943
"ACSS2"	"ACSS2"	0.551558475166693	0.295625791370115	-0.860810539796717	1.16822265497398	-0.859309319631438	-0.163770421192347	"IS04"	1.16822265497398
"KCNMA1"	"KCNMA1"	0.635617425813526	-0.370576004235323	-0.986922602204774	1.16197829241947	-0.0933330887077736	-0.18430936313763	"IS04"	1.16197829241947
"RRAGD"	"RRAGD"	0.549794579507326	-0.355812946156868	-0.596478472469606	1.15978437194236	-0.328869039498515	-0.366779277504343	"IS04"	1.15978437194236
"DLL1"	"DLL1"	0.319318202420155	0.306774736112569	-0.947735054544882	1.15540429464576	-0.852812940710314	0.139328987686788	"IS04"	1.15540429464576
"TMEM106A"	"TMEM106A"	0.14616043244548	-0.128263681294581	-0.849628429627728	1.15343325815601	-1.0517213219722	0.707076637856957	"IS04"	1.15343325815601
"LASS6"	"LASS6"	0.490543116301277	-0.671801641247868	-0.733965979741633	1.15224737904956	-0.519167442812056	0.269794976749846	"IS04"	1.15224737904956
"OAS3"	"OAS3"	0.223292348194436	-0.208844147812811	-0.643761720773866	1.15168038001052	-0.97943690020045	0.410482230958239	"IS04"	1.15168038001052
"FMNL2"	"FMNL2"	0.687974558133147	-0.482961104446249	-0.740820886116694	1.14979613307651	-0.769985424414666	0.160661530688105	"IS04"	1.14979613307651
"FBXO6"	"FBXO6"	0.0267813644859109	-0.0492732073747505	-0.997694508774962	1.14933482451785	0.474380123791446	-0.361076561461749	"IS04"	1.14933482451785
"HLA.B"	"HLA.B"	0.0108714949058554	0.608914222989095	-0.702265684990322	1.14713908783297	-0.427964126418358	-0.465147884016628	"IS04"	1.14713908783297
"SLC16A3"	"SLC16A3"	0.977268407221876	0.150483715855865	-0.941593377151732	1.14608276126557	-0.795436784461157	-0.361552591269496	"IS04"	1.14608276126557
"BPI"	"BPI"	0.057838215321077	0.0109237191908679	-0.629811580029571	1.14443372588932	-0.130628176565202	-0.345560959179178	"IS04"	1.14443372588932
"LOC100287938"	"LOC100287938"	0.267505299404987	-0.0370836177266398	-0.760546913771748	1.14170088228282	-0.385654119466257	-0.125494719994064	"IS04"	1.14170088228282
"PVRL2"	"PVRL2"	1.00274498548585	0.395576063721347	-1.11593100076339	1.1318626564626	-0.837182604859122	-0.337199398373602	"IS04"	1.1318626564626
"GPNMB"	"GPNMB"	0.696938047607532	-0.476971285829624	-0.973099680163257	1.13007567831312	-0.108889708750931	-0.122893348020554	"IS04"	1.13007567831312
"FMN1"	"FMN1"	0.730622988508146	-0.606925699409858	-0.927173903731636	1.12809848866535	-0.708192857705261	0.407014857089755	"IS04"	1.12809848866535
"PGD"	"PGD"	0.46514583196599	-0.150025437631351	-0.4596055113048	1.12678405656534	-0.628360194689304	-0.333511251726692	"IS04"	1.12678405656534
"XAF1"	"XAF1"	-0.113981569384067	0.252557520548641	-0.644170056826335	1.11844224311124	-0.634041091488826	0.0729675360270165	"IS04"	1.11844224311124
"CITED2"	"CITED2"	0.532820710003526	-0.520300180962552	-0.616003656623322	1.11468108099122	-0.463032640413832	-0.0375865256677783	"IS04"	1.11468108099122
"HLA.F"	"HLA.F"	0.119454380287893	0.577631298673885	-1.08993419128516	1.11362748429264	-0.219999151520357	-0.234488940460971	"IS04"	1.11362748429264
"TIFAB"	"TIFAB"	-0.0452438987748505	0.105843793290499	-1.07162649343866	1.11286477350146	0.149991880667228	-0.0320175874863847	"IS04"	1.11286477350146
"C5orf20"	"C5orf20"	0.142957112458979	0.59375281729107	-0.985402251837549	1.11202857454251	-0.819686649977463	0.117376256472003	"IS04"	1.11202857454251
"TDRD6"	"TDRD6"	0.464935431419843	-0.442969157966456	-0.963780897157198	1.11181231287814	-0.0435876189435367	0.00706177770882994	"IS04"	1.11181231287814
"DDX58"	"DDX58"	0.277743079579385	-0.507329944913396	-0.825363380203904	1.1110726871462	-0.3456791009711	0.322130658009211	"IS04"	1.1110726871462
"GPR155"	"GPR155"	0.0722353561784544	-0.140602970759325	-1.07768706441286	1.10971592565625	-0.014183607027943	0.214282105917345	"IS04"	1.10971592565625
"ZNFX1"	"ZNFX1"	0.389592986369802	0.0164924356239352	-0.625175079516259	1.1096494544477	-1.56527594565016	0.589950047149512	"IS04"	1.1096494544477
"CSF2RB"	"CSF2RB"	0.611681074312854	-0.225745206251271	-1.01968592787823	1.10847061282259	-0.610923592311539	0.242453707271972	"IS04"	1.10847061282259
"ATXN1"	"ATXN1"	0.554950031892846	-0.126990764383222	-0.839963856115665	1.10823723586988	-0.706568171149403	0.0866924441304695	"IS04"	1.10823723586988
"LOC389634"	"LOC389634"	0.208183784518893	0.620398638624766	-0.962847080821254	1.10721357401054	-0.318019312503285	-0.404967903113083	"IS04"	1.10721357401054
"PPT1"	"PPT1"	-0.0223084992873306	-0.736656674103734	-0.750884512261003	1.10689511280124	1.10383474188138	-0.522641176818511	"IS04"	1.10689511280124
"HAAO"	"HAAO"	0.5532588692599	0.475131482262462	-0.891373521345851	1.10332925587558	-0.541324130732919	-0.481760953942629	"IS04"	1.10332925587558
"HRH2"	"HRH2"	0.750326930433127	-0.550237233444288	-1.03077160658187	1.10222564289562	-0.696868768847795	0.477138368403645	"IS04"	1.10222564289562
"ARHGEF11"	"ARHGEF11"	0.732601828633168	0.03156983882852	-0.735605090820827	1.10173581133539	-1.5282263916104	0.376413665553914	"IS04"	1.10173581133539
"PADI2"	"PADI2"	0.387603581765968	-0.117795729065044	-0.601140552331885	1.10095421734881	-0.389886252056602	-0.304639503523346	"IS04"	1.10095421734881
