"V1"	"CTSP.ACY5"
"C6orf145"	"C6orf145"	0.346030784050444
"TNFAIP2"	"TNFAIP2"	0.877990022112146
"ATP10D"	"ATP10D"	0.338805066224161
"IL23R"	"IL23R"	-0.533404212180835
"BAZ1A"	"BAZ1A"	-0.0749748402804213
"TMEM51"	"TMEM51"	1.73288965229365
"LILRB1"	"LILRB1"	-0.080831091306045
"GAS7"	"GAS7"	0.382355656254308
"ALPK1"	"ALPK1"	-0.268191749345483
"TPPP"	"TPPP"	2.06073203863085
"MAN2B1"	"MAN2B1"	-0.246440355479281
"PDRG1"	"PDRG1"	0.482007991305664
"PTPRJ"	"PTPRJ"	-0.383828278010706
"CPPED1"	"CPPED1"	1.53974419692095
"SLAMF7"	"SLAMF7"	0.261134971007325
"XPO5"	"XPO5"	-0.780415722579167
"H2AFB1"	"H2AFB1"	-0.650266018401218
"GPR132"	"GPR132"	0.700345947654169
"FHAD1"	"FHAD1"	0.379724849765828
"CYP27A1"	"CYP27A1"	1.0453793574505
"LRRC8C"	"LRRC8C"	-0.173310150549741
"TMEM171"	"TMEM171"	-0.444215001508197
"FLVCR2"	"FLVCR2"	1.0210872888482
"APIP"	"APIP"	1.33740423931611
"IFNGR1"	"IFNGR1"	2.07491840647926
"CMKLR1"	"CMKLR1"	0.715253590125473
"ZNF385A"	"ZNF385A"	0.568888552968178
"TXNDC11"	"TXNDC11"	-0.698125611647324
"MGLL"	"MGLL"	-0.110761211538011
"CCL2"	"CCL2"	1.02260500909367
"IQGAP2"	"IQGAP2"	0.51023737003206
"TM7SF4"	"TM7SF4"	0.684126365689291
"TNFRSF9"	"TNFRSF9"	0.134597094754911
"ADAMDEC1"	"ADAMDEC1"	1.08772192009887
"MDM1"	"MDM1"	0.738872522779439
"JHDM1D"	"JHDM1D"	0.0422858797492611
"ARNTL"	"ARNTL"	0.563275274556012
"SLC7A8"	"SLC7A8"	0.806594741225014
"ANKRD58"	"ANKRD58"	1.83751107452208
"ACSS2"	"ACSS2"	0.329288692500586
"SOD2"	"SOD2"	2.05866053673472
"TDRD3"	"TDRD3"	-0.555029492932647
"RASGRP1"	"RASGRP1"	0.0270418385706165
"DLL1"	"DLL1"	1.24091317646568
"EPHB2"	"EPHB2"	0.789385899906078
"TEX14"	"TEX14"	-0.32441367474907
"CYP4F22"	"CYP4F22"	-0.66633261681634
"RAD51L1"	"RAD51L1"	-0.0812106797657569
"SGK1"	"SGK1"	0.367883509066174
"CSGALNACT2"	"CSGALNACT2"	1.2902992281166
"RGS1"	"RGS1"	1.55695745793446
"CPN2"	"CPN2"	-0.132904298797253
"PLA2G2D"	"PLA2G2D"	-1.14227179142233
"MRFAP1L1"	"MRFAP1L1"	0.149392461434801
"IRF1"	"IRF1"	0.571575031053706
"RABL5"	"RABL5"	0.316781961645322
"SLC9A9"	"SLC9A9"	0.0418556688079686
"ATP1A4"	"ATP1A4"	0.507686533625698
"TRIM14"	"TRIM14"	-0.40136869081821
"BID"	"BID"	0.534568652365564
"DAPK1"	"DAPK1"	0.721893219382554
"FUCA1"	"FUCA1"	-1.29001772428114
"GMPR"	"GMPR"	1.42850715305546
"C2"	"C2"	0.686581478075859
"TMEM104"	"TMEM104"	-0.0857908078727209
"VAC14"	"VAC14"	0.0163104850341125
"RRAGD"	"RRAGD"	0.738344680786203
"TMEFF1"	"TMEFF1"	0.940526698176152
"CREB5"	"CREB5"	0.695167834554637
"TNIP3"	"TNIP3"	0.493467862847875
"TEKT5"	"TEKT5"	-0.661132174293111
"WDFY3"	"WDFY3"	1.53571741419232
"CSF2RB"	"CSF2RB"	1.59643476804782
"AVPI1"	"AVPI1"	1.87024668862612
"KIF13B"	"KIF13B"	-0.515898617794745
"NCOA1"	"NCOA1"	-0.608763285510623
"CCRL2"	"CCRL2"	1.82804457266293
"CRYL1"	"CRYL1"	2.01935081309303
"NAAA"	"NAAA"	0.369752999268654
"EIF2AK2"	"EIF2AK2"	0.179003060137416
"DDX58"	"DDX58"	0.442421277473089
"SCD"	"SCD"	0.0491339659185028
"ADAMTSL4"	"ADAMTSL4"	0.911588437830556
"KIAA0020"	"KIAA0020"	-0.594905426669676
"STAT5A"	"STAT5A"	0.134040601584327
"LILRB4"	"LILRB4"	1.57962601276305
"TBC1D2"	"TBC1D2"	1.07729951466507
"PTGER4"	"PTGER4"	0.935406460499771
"NT5C1A"	"NT5C1A"	-0.475961687253338
"ACP2"	"ACP2"	1.45099881341781
"LIPA"	"LIPA"	0.0485913181169897
"IRAK3"	"IRAK3"	1.81511581520307
"MVP"	"MVP"	0.209853852006302
"RHOU"	"RHOU"	0.713809439260172
"DPYD"	"DPYD"	1.26415613843913
"ETHE1"	"ETHE1"	0.598048864325486
"SLFN5"	"SLFN5"	0.123806067940847
"NCF2"	"NCF2"	0.898746427442989
"TLR1"	"TLR1"	1.07520106862357
"ACBD7"	"ACBD7"	0.292602928961454
"TRIM4"	"TRIM4"	-0.710661173799094
"GPR155"	"GPR155"	1.0308249281495
"C3orf59"	"C3orf59"	0.511087265518921
"MORF4"	"MORF4"	-0.438887241692431
"SHPK"	"SHPK"	-0.276187735555857
"TJP2"	"TJP2"	-0.137094619193205
"SAMD4A"	"SAMD4A"	0.0408220013162463
"SLC31A2"	"SLC31A2"	1.69530193852185
"NPL"	"NPL"	1.47736668486822
"BPI"	"BPI"	-0.513538154014024
"SKP2"	"SKP2"	-0.060070545205983
"RASSF4"	"RASSF4"	0.594707658975854
"CBR3"	"CBR3"	2.10183362396809
"C1orf226"	"C1orf226"	1.04366397263182
"PFKFB4"	"PFKFB4"	0.708641528197185
"TRPM2"	"TRPM2"	0.784921647343469
"HAAO"	"HAAO"	1.41470740472544
"EIF3M"	"EIF3M"	-0.346914930245505
"PDXK"	"PDXK"	0.717262754795063
"CCL4L2"	"CCL4L2"	0.0341891878415524
"TTC39B"	"TTC39B"	1.04723658835677
"ENTHD1"	"ENTHD1"	2.26867406177702
"TPMT"	"TPMT"	0.767247573291094
"FOSL2"	"FOSL2"	1.71710725691455
"SASH1"	"SASH1"	-0.127867402864395
"LGMN"	"LGMN"	1.37801357004136
"APLP2"	"APLP2"	0.796958699588535
"LOXL3"	"LOXL3"	0.365150999304657
"FADS1"	"FADS1"	0.14505461518598
"SCPEP1"	"SCPEP1"	0.767823898604064
"AMACR"	"AMACR"	1.73285759228005
"ZNF185"	"ZNF185"	-1.01609615262412
"GAS2L3"	"GAS2L3"	-0.227466108820508
"RILP"	"RILP"	1.68490261241852
"RENBP"	"RENBP"	1.1007593905065
"KIF21A"	"KIF21A"	1.47726527218581
"RAP2B"	"RAP2B"	0.321675625565385
"PDIA4"	"PDIA4"	-0.352100966590598
"TDRD6"	"TDRD6"	-0.219557218826721
"PPM1H"	"PPM1H"	0.369803151561315
"MT2A"	"MT2A"	2.01526501079789
"ZMYND15"	"ZMYND15"	1.8838431228999
"FAM149A"	"FAM149A"	1.53403384204955
"SELS"	"SELS"	2.06991953509068
"STAT1"	"STAT1"	0.378088768520968
"IL18RAP"	"IL18RAP"	0.345113616283962
"TMEM106A"	"TMEM106A"	0.699873603801714
"PIR"	"PIR"	1.00235472534174
"CCL3L1"	"CCL3L1"	0.24477362214459
"FLJ32810"	"FLJ32810"	0.0694324818596576
"RPL22"	"RPL22"	-0.748820013055675
