"TCGA.05.4410.01A.21R.1858.07"	"TCGA.22.5489.01A.01R.1635.07"	"TCGA.38.7271.01A.11R.2039.07"	"TCGA.50.6590.01A.12R.1858.07"	"TCGA.55.6642.01A.11R.1858.07"	"TCGA.55.6971.01A.11R.1949.07"	"TCGA.55.8092.01A.11R.2241.07"	"TCGA.55.8301.01A.11R.2287.07"	"TCGA.55.8508.01A.11R.2403.07"	"TCGA.60.2704.01A.11R.2045.07"	"TCGA.60.2712.01A.01R.0851.07"	"TCGA.69.7761.01A.11R.2170.07"	"TCGA.77.8133.01A.12R.2247.07"	"TCGA.85.6561.01A.11R.1820.07"	"TCGA.85.8287.01A.11R.2296.07"	"TCGA.85.A513.01A.12R.A26W.07"	"TCGA.86.6851.01A.11R.1949.07"	"TCGA.MP.A4T4.01A.11R.A262.07"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"TCGA.05.4398.01A.01R.1206.07"	"TCGA.05.5425.01A.02R.1628.07"	"TCGA.18.3410.01A.01R.0980.07"	"TCGA.21.1076.01A.01R.0692.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.39.5011.01A.01R.1443.07"	"TCGA.43.A475.01A.11R.A24H.07"	"TCGA.44.5645.01A.01R.1628.07"	"TCGA.50.5049.01A.01R.1628.07"	"TCGA.51.4081.11A.01R.1758.07"	"TCGA.55.8510.01A.11R.2403.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.63.6202.01A.11R.1820.07"	"TCGA.66.2767.01A.01R.0851.07"	"TCGA.69.7978.01A.11R.2187.07"	"TCGA.77.8007.01A.11R.2187.07"	"TCGA.77.8156.01A.11R.2247.07"	"TCGA.78.8660.01A.11R.2403.07"	"TCGA.85.7699.01A.11R.2125.07"	"TCGA.93.7347.01A.11R.2187.07"	"TCGA.95.8039.01A.11R.2241.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.98.7454.01A.11R.2045.07"	"TCGA.99.7458.01A.11R.2039.07"	"TCGA.NC.A5HJ.01A.11R.A26W.07"	"TCGA.22.5483.01A.01R.1820.07"	"TCGA.33.4533.01A.01R.1201.07"	"TCGA.37.4132.01A.01R.1100.07"	"TCGA.37.5819.01A.01R.1635.07"	"TCGA.43.7658.01A.11R.2125.07"	"TCGA.4B.A93V.01A.11R.A39D.07"	"TCGA.50.7109.01A.11R.2039.07"	"TCGA.55.7815.01A.11R.2170.07"	"TCGA.55.8620.01A.11R.2403.07"	"TCGA.60.2695.01A.01R.0851.07"	"TCGA.64.5774.01A.01R.1628.07"	"TCGA.66.2756.01A.01R.0851.07"	"TCGA.75.6211.01A.11R.1755.07"	"TCGA.85.7950.01A.11R.2187.07"	"TCGA.86.7701.01A.11R.2170.07"	"TCGA.86.8358.01A.11R.2326.07"	"TCGA.05.4397.01A.01R.1206.07"	"TCGA.55.8094.01A.11R.2241.07"	"TCGA.91.6830.01A.11R.1949.07"	"TCGA.05.4249.01A.01R.1107.07"	"TCGA.22.1016.01A.01R.0692.07"	"TCGA.22.4593.11A.01R.1820.07"	"TCGA.22.5478.11A.11R.1635.07"	"TCGA.22.5481.11A.01R.1949.07"	"TCGA.38.4625.11A.01R.1758.07"	"TCGA.38.4629.01A.02R.1206.07"	"TCGA.43.3394.11A.01R.1758.07"	"TCGA.43.6647.11A.01R.1820.07"	"TCGA.44.5645.11A.01R.1628.07"	"TCGA.44.6776.11A.01R.1858.07"	"TCGA.44.6777.11A.01R.1858.07"	"TCGA.44.6778.11A.01R.1858.07"	"TCGA.50.5931.11A.01R.1858.07"	"TCGA.50.5935.11A.01R.1858.07"	"TCGA.50.5942.01A.21R.1755.07"	"TCGA.55.6971.11A.01R.1949.07"	"TCGA.56.7582.11A.01R.2045.07"	"TCGA.56.8309.11A.01R.2296.07"	"TCGA.77.7138.11A.01R.2045.07"	"TCGA.77.7335.11A.01R.2045.07"	"TCGA.77.7337.11A.01R.2045.07"	"TCGA.91.6836.11A.01R.1858.07"	"TCGA.91.6849.11A.01R.1949.07"	"TCGA.22.4591.01A.01R.1201.07"	"TCGA.34.8456.01A.21R.2326.07"	"TCGA.37.A5EM.01A.21R.A27Q.07"	"TCGA.50.6673.01A.11R.1949.07"	"TCGA.56.8308.01A.11R.2296.07"	"TCGA.62.8394.01A.11R.2326.07"	"TCGA.85.8288.01A.11R.2296.07"	"TCGA.NC.A5HL.01A.11R.A26W.07"
"TM6SF2"	0.188047177244612	1.01734645575663	0.232401198676688	1.48649710206513	1.27354154469305	0.599177387559445	0.795304752600198	0.631425923972292	0.90243484189474	1.37800650974234	0.873779100065391	1.15648693888545	0.354518759485798	1.35019882005936	1.44966089195282	1.07628268641329	0.728616337945098	1.14036968405576	1.04097469047356	0.814910425751435	0.24409072259705	0.612708221214818	1.17633018793166	0.950320186348096	0.384594214676162	0.522290384255979	0.198446625738643	0.901606626960091	0.463482953008211	0.659855562683264	0.4467761677702	0.565173922732441	0.651086330743841	0.700825430528157	1.05126324952903	1.33869661979682	0.594515053398415	1.31547725582208	0.726867966981175	0.273341462005439	0.188483727797312	1.25833251415389	0.866957493849269	0.471490760969074	0.547310931639962	0.858396521923617	1.82246083127984	0.390620195298734	1.38736836053101	0.680530531932635	0.64664116549204	0.608980178491914	1.3226187347666	1.61969688604099	0.681315680324934	0.804231180253488	0.485845023995235	0.613536937900353	1.27947023981423	0.606803699790514	0.433886663168451	0.540523038423653	3.87107287791718	1.84226945924556	0.520013871998354	0.806690870347043	0.806224519058259	0.142481733558036	0.3992726449805	0.515553604688487	0.62913802500506	0.343763438115137	0.462166345819655	0.285414758109984	0.15957223425822	0.318075018087959	0.162331723324438	0.261856462190265	0.739810299064439	0.435588878217835	0.403469146126475	1.06287925682406	0.308064341378112	0.513519824954426	0.315597162212586	0.335421487171082	0.279772570973603	0.486903382582542	0.693879446548505	0.684498841172228	1.43314698607781	0.671219894445385	1.09858186824086	0.326053395748171	1.69497553318377	1.19227441662191
"LYPD8"	0.139292960249779	2.15846661458838	0.537210080800922	2.35622863318566	0.0620212203401522	0.0794575497125941	1.89254650478327	0.312809368355124	0.136890163896547	1.37480216370436	0.0647575914927786	0.099754420669337	0.302139910813062	0.0529300627449808	0.202343476519906	0.141196893061943	2.16866208930391	0.0458060491855569	0.379147301027113	1.54247912773972	1.84618531151513	1.89183889217821	1.03100379236813	2.00813816343669	0.0592716895310532	0.210925736090286	0.107209241166335	0.925732957163448	0.115536903062591	0.916019201809363	0.234160291035825	0.0791014509958968	0.757519997067289	0.156538422224071	0.098888717617169	0.247805406241775	0.368386705000488	0.084590692132818	0.180681273533546	2.21749393288679	0.112498737777387	0.492150218455803	0.718195246725136	0.138782662882321	0.196583892118517	0.0221151213043437	0.137690554802066	0.258589146771895	0.191385997800441	0.163409898005181	0.378896405589682	0.165300754413397	0	0.348555497634363	0.162717413503704	1.86512308422908	3.01989734848309	0.189921073928674	0.973252784229521	0.0834558935282508	0.875399289722188	0.377940128917241	0.847711757151363	3.51130691072136	0.116281749542123	1.26164335235418	0.0942072181336425	0.162032760404748	0.046576174526971	0.0887197946138666	0.899939143997199	0.0566223112874905	0.165158907803393	0	0.165193594427334	0.058492886935884	0.192740199287424	0	0.179838520930634	0.0493082882585331	0.101612102724047	0.0606062944762936	0	0.0290082971801496	0.0369049007411231	0.0370905124557189	0.113972250324972	0.0681006353992743	0.318463596586193	0	1.9668975694709	1.58254048994762	2.36664449133118	0.147164514221193	0.522764802805907	0.788934469446824
"MTTP"	1.17062198833332	0.149605759857265	0.792014343508777	0.0174127673103033	0.247056329320984	0.226084603439423	0.0932128428602749	1.13202769449987	0.346564172247534	0.298516706824681	0.0345374735920993	0.285619843553719	0.1767439184654	0.0861699981919201	0.168346904139775	0.12811733657014	0.244658522571057	0.897111914937717	0.46897569405968	0.12403250886994	0.127567688474488	0.784780547246957	0.135889591662377	0.33692420299913	0.711795987250333	0.736975677648134	0.752874992705603	0.136137695667502	0.111209316247508	0.131469980446281	0.35754661844572	0.274605200258246	0.444125030717429	0.331273610119958	0.232816291624604	0.5741977366677	0.202722442613292	0.250269230239622	0.186974978147427	0.0807462547527526	0.212702239286126	0.479062292201967	0.232480650707013	0.23409415732024	0.254109075819047	0.20185080561165	0.221048047536094	0.141740680926048	0.432844661636582	1.21798455771602	0.165602697646211	0.19324431849127	0	0.28866904951151	0.904345948729594	0.403026581140465	0.447933238412179	0.036094037664738	0.622625921373457	0.814864698729778	0.966483465220047	0.36836893995292	3.0470650377809	0.22899241626765	0.149311174635888	0.18516669432192	0.247128473869514	0.172888929243467	0.182965563739265	0.186621772815775	0.164078431152919	0.225367199720298	0.164746481505665	0.321571005240348	0.323142530868838	0.298241447554125	0.247009728229546	0.0655111893404426	0.76517220975875	0.316563405142518	0.399823544600199	0.440269013130655	0.680025944296843	0.103023366200447	0.333137666782686	0.167143101123492	0.328478103602243	0.314026396030519	0.532620759084897	1.77190730931485	0.0245126647550719	0.0702338006518018	0.777164479356787	3.15659269343308	0.250726447806569	0.767430752985296
"SLC5A11"	0.241214254287514	0.235072954911068	0	0.159263856978059	0	0.0450960989435045	0.152332336876582	0	0.0400501181760147	0.225263440639958	0.215083543516018	0.12035909198473	0.0757230602927228	0.0638204081101977	0.927284058374698	0.0549948938183696	0.127281998575011	0.0806241403843713	0.197298974954344	0.0655469804529243	0.171238794113955	1.25847019323943	1.01686297085446	0.258145173601484	0.111124307730678	0.10717530678084	0.0905562198499157	0	0.0478338751993321	0.127386623883735	0.23763031899126	0.0144714069728133	0.285978464361372	0	0.0426057851345297	0.425506697507011	0.0645178558701627	0.0932450277518856	0.129772906956605	0.0673691745254891	0.0189495898370615	0.249305832961415	0.0472961454375319	0.238226772093642	0.275581394437453	0.385669484212525	0.0530392927198773	0.148334169212827	3.45376200626208	0.0954689256920652	0.304617196936565	0.144915445472581	0.39618022909675	2.31967432389144	0.238694062140003	0.272177157472664	0.2365005419679	0.202519341743237	0.0274266319329906	0.239858432642511	0.788562378723692	0.348951523444509	0.0808277140963344	0.648370739798803	0.20349257955311	1.64197528267829	0.0464350072189654	0.0137164810381052	0.0349346219434075	0.102747840679104	0	0.0952975803709768	0.0707326080672218	0.0672423476204284	0.0649939867093198	0.113798138476723	0.172556140984739	0.185554523782024	0.0897086566710513	0	0.118211788024974	0.792549577788886	0.0463662213317102	0.0559406604496523	0.0170505645620517	0.03950255088598	0.186546678577792	0.0923948560171575	0.329022985612494	0.313790461458383	0.444955016426028	0.546816184127256	0.969249227604591	0.0645959126768813	0.083025148299811	0.0143396491534524
"DNASE1"	3.79699587952983	1.68637062859021	1.61168195951386	2.37654642822138	3.84399770121285	3.78922891338747	4.05281686481874	2.54893938834908	3.96087167495745	2.64886058644094	1.88785428530223	3.59342245387933	4.14612009683467	2.71279397481727	3.63679041993779	3.46747500158054	4.73275054655597	3.56441859460824	3.27540349068493	3.24289546242832	2.46200491383091	2.01209833473129	2.74755290860273	2.83728649980485	2.22826909699168	3.66938816172192	3.44378122987142	1.75395461271842	2.82923022353126	3.43579408817395	2.98445740451384	2.23959405890549	2.50449385118546	3.77773175988505	3.58243189271269	2.93076885067444	3.51135641819758	2.69092367629961	2.11248300770057	3.17930469414885	3.0012695207275	3.77965658288414	2.60778395595616	3.96880697899635	3.19380002356479	3.82643489346388	1.56251838111361	3.10686194706667	2.36141277552806	3.80017145389981	3.35216561840214	3.26097006375495	1.80571990844456	4.74212453201739	3.58798526224873	3.1919160516185	3.16727227376912	2.9973399978589	2.90357142077691	3.62575774900258	3.63779157904927	2.54415676842806	3.45322572983443	3.00934586100856	2.97380995570093	3.66808854519245	0.76809552051486	2.04879071098187	2.04689452701194	1.12863927803282	1.78972703917437	1.60494916378902	2.11100494423306	2.44564137060759	2.23731031198362	1.69614286645825	2.89814951989245	1.24374045344518	2.03836202501538	2.09195254029898	2.71928783787608	2.93715188725716	2.63893204842593	2.50190215918298	0.869820612286569	1.82232856908679	2.40188755815096	2.68760354862322	3.00774087271511	4.24350532851513	2.34050690013412	2.7824762854466	2.66565640392543	4.12884821198205	3.29160161609933	4.49116638311394
"CES2"	4.36246646090355	3.32917622244623	3.88594084498791	4.32731462050791	4.44410769274022	4.41947450996815	4.92309619108709	4.00878983655289	4.54122278280909	4.35545795442461	4.09371138862763	5.29252995284196	5.15845202153429	4.57539846953407	5.10476189208022	3.93177469099414	4.15922380572334	4.38782763278629	4.60147053755139	3.70123511407792	4.01853198010537	3.33421343503907	5.64418275372546	4.28494551326061	3.48324680794767	4.72063731686144	6.43584717787301	3.53878170357323	4.50346378299004	4.54325614580425	4.39856551222551	3.20983205687829	4.24818923719753	4.32937589995589	4.25679854311872	4.24423376240919	4.26482543523652	3.77679232724225	4.30952564897545	3.97195784729188	4.79462053208514	4.97117968222192	3.70855215211753	4.86020660127255	3.958236385302	3.62850931929747	3.66622591699262	2.79748303932876	3.37490197522865	3.53119874108081	4.25717252376993	4.60349508793779	3.384313045016	4.31400101255985	3.78971198540443	4.29307872100276	3.65748245037729	4.84456227741972	3.92602789038527	3.83655173896634	4.90857747880164	4.01094499376797	3.91450309653509	4.81160316751356	4.13038120629177	4.65624932482536	4.4635757949965	4.54606408400083	4.52949844261425	3.98508561588336	3.54559241474598	4.42036491936878	4.87354454752376	4.77655199865484	4.56432892917094	4.50036583844279	4.41001567955062	4.43987850201078	4.80702404646227	4.90442142049554	4.56994190695651	4.52122372127426	4.61101727599514	4.56524854773857	3.5304636993975	4.32745617930036	4.49378456659431	4.75442943895228	4.88840261801928	5.54792464841399	3.77466278233677	4.62024342835259	4.521338883206	3.93405639374771	4.63897996516183	4.59262114964434
"TRPM6"	0.191995491855535	0.217764235939209	0.262757191283424	0.41193112399503	0.303032703220219	0.635123622705228	0.234114147725373	0.164074806156432	0.200348107856759	0.987226507561304	0.132435206678703	0.0838271972958061	0.758234253080708	0.34539727575971	0.679070984426752	0.329976857619481	0.338899208803053	0.741024903356457	0.433017376947644	0.163243422107252	0.242513632661943	0.600338270225409	0.51796232073903	0.220461338400562	0.165680134648105	0.503527002046599	0.181237235420601	0.123881718506777	0.5225107039147	0.297325228338117	0.221894931529304	0.165847655346959	0.478640995976821	0.451816392489703	0.283629831679111	0.667450876961041	0.314955103479961	0.102974365011973	0.313161947818756	0.197161324063863	0.489258312176166	0.589408248734051	0.286884905555655	0.366373884250362	0.186755446164438	0.240105865064815	0.220138263521154	0.0954454128155665	0.925203708616764	0.117387084955151	0.596380913276799	0.162185152425821	0.968987730696811	0.192192668582267	0.243746183327793	0.193260297551634	0.609301562437694	0.0661347651824168	1.22147841877097	0.303133674298332	0.926781436637012	0.173100373279008	0.383891230259231	0.273552750860674	0.140842598601279	0.536465564898878	0.362551629846803	0.300854517804974	0.315908951676583	0.193722609969894	0.11706991608275	0.254758693510602	0.602634770015542	0.411643371696218	0.397594832618413	0.36702554619098	0.782889289060113	0.494027920187976	0.447786315875835	0.346286802502322	0.573134584396687	0.393355077149251	0.406336901457686	0.529117842891738	0.282837575619488	0.347654289320228	0.334846486274423	0.821573550084577	0.824817616029335	0.519910256319313	0.660692438824036	0.344479060762958	0.828961432681586	0.249581564860486	0.250263773008796	0.417835467767304
"B4GALNT2"	1.06615392653298	2.80513079342957	0.182404476438511	0.320590312085079	5.12274349107828	2.97489030511539	0.88538624279354	0.796582922592021	2.5131646349242	0.941518527925964	0.738838313583426	0.510964811607409	0.640436926130426	0.384691527941474	1.71125120092607	1.55677925229125	2.10680248184464	1.61296019653046	1.02967271152359	1.28312171927285	1.56626460038309	4.96103989334188	0.723630850902871	0.486599360854865	0.611291271585229	0.894120969465294	0.806658293477437	0.209492917258959	0.630580256507418	1.37856421106951	0.425921115018847	1.11330064763835	0.67791455083126	3.15300859508654	1.04287888383415	0.838238858899264	0.576384459498431	1.70047009626504	2.00896904352994	1.13330052047461	0.602935824098867	0.879481352832449	0.554530323028934	2.19333565475205	0.741787421948207	0.605075394951797	0.729877189627616	0.322008103970181	0.689563476838127	0.798645702903704	1.37609106078032	1.61584513235602	2.01309414699367	0.633916590618108	0.659631566153149	3.5516235667446	3.87907063881731	1.53032929603283	5.91177456437242	1.73491403242213	0.829030037304956	0.975120354581673	5.94393477478156	0.989459943438012	1.21438944004685	0.940284666948394	0.27104838413679	0.635203536217465	0.513310728322192	0.249255874279285	0.185150934683062	0.571089541880781	0.595969208218852	0.947406096416491	0.955716426828802	0.398097720728759	0.866939909145371	0.792026576027235	0.676634650648336	0.940068394499606	1.14046764048272	1.06053335048191	0.586757544326667	0.897501032096455	0.289061048093147	0.612167710425104	0.870826357217887	0.885938044621233	0.952444263082134	0.760322134444903	1.23657264240472	5.56971177820388	0.6592558295776	3.41902392536102	2.46054889134376	0.759461254465181
"CIDEB"	1.96202477727003	3.12243007975639	2.46578703578228	2.53629748059739	2.43137117556387	2.50345003785597	2.23872277168784	3.02166476276603	2.12816931913712	2.42511202566759	3.35118555869079	3.15560671444103	3.13297335766143	3.72915499736708	3.84984174663804	3.38516376101727	3.53043523701415	3.19798012301858	3.61012573383661	3.67869393067342	2.89466550768746	3.16664010421055	3.49181281579857	2.56858940607247	2.88397904096454	2.80548380257211	2.45135881056183	2.70956659525411	3.46338406977972	3.33791397595103	2.26553848707965	1.77663382517637	3.62854699150521	2.94921490934492	2.82290869916336	1.87455825743745	2.16295725083092	2.73816029083511	2.91352963856974	2.68914408618071	3.10250587192152	3.37674348584238	1.90910060981948	2.53627918924325	2.53833396347106	1.73948261294963	3.50809391325275	2.21770396086301	2.98486574159353	1.74627350738364	3.47554644480222	2.78373516348575	1.59539118736372	1.76449629827005	2.89819347119511	3.46243596957936	3.63448003071283	2.51848729950509	3.20424436751072	3.04726410440261	3.94678369371511	3.44825041466441	3.11409428537412	1.88861070194767	2.36593010225822	2.58871402318574	2.93842784580428	3.05236032125209	3.02154441496597	2.75735540666638	2.16584763145632	2.70876713710413	2.85638628886224	3.52883801997236	2.69839594591488	2.73006013397026	3.04113491114781	2.64572350132349	3.04874431430524	2.19316169631343	2.5878238025668	3.38123831368849	3.51980238461592	3.01025544845321	2.23706781713214	2.61435190315373	2.81497204528197	3.47916974790453	1.9100269096348	2.55268941510256	3.61404582494443	1.88495531626407	2.88332929668227	3.71021855715713	3.30363047052586	1.23861773445805
"CA4"	1.83988233482788	0.780559487792881	1.98747901032219	0	0.749836843327008	2.61207264942776	0.650894948873493	0.817414713672657	0.421105485632742	2.27996256155767	1.15744239184589	0.706343877022315	0.329006619290517	0.121282975473959	0.798188612101149	3.78873556374583	1.98625447041444	0.439071544738571	2.65791133365371	0.962545088675378	1.81120132730465	0.194779398017116	1.06947270865759	2.32312235583348	1.69341055697813	1.32162889566585	0.533968985930963	0.492628016284619	5.54542789936416	3.06410684777264	2.52188851490099	1.47288784191525	1.65889931211837	1.62904254832578	0	0.157715715870578	2.75255132248963	0.10188778579639	0.0593035104557375	1.68142937374357	4.41202186748344	1.47673675859647	1.0436330851381	2.5668706234979	5.26851255229977	0.140223806743868	1.0636662737539	1.56864733053444	0.839595454987046	1.13502605378123	0.280011589444118	1.90552932439077	0	0.944461901096719	1.84888479663686	0	0.287320501374188	0.463710626337605	1.16938682420313	0.239471449937473	2.11928176482788	0.744411811089011	1.35256299619444	3.97173400880403	1.33166537736748	3.0644305972135	5.64222557867544	6.54277525964627	5.83371037899783	6.35284576783728	0.125523754773979	5.90149254001009	6.37412810709291	5.83166688385537	6.49189059132724	5.99315826232668	6.3622260580391	6.83970959042701	5.63918195023113	1.19316210183786	5.58934843495554	3.19020261074665	6.73940666013057	6.32795208021643	5.75113121181631	6.14669162736218	5.49556184235059	6.74572097287694	1.66675398844051	1.70192000619987	0.0776883588972137	2.30926634731946	0.333568268511275	1.48782186743805	0.352531898237504	0.202482672042489
"PGA4"	0	0.00998980025445478	0	0.929696370193772	0.0566932865731967	0	0.0715225183764985	0	0.222388746829445	0.317728030619323	0.0745121675869922	0.756196400496139	0	0.0510559809682809	0.504663542698141	0.0152889554197442	0.110995259293638	0	0.107370787438071	0	0	0.104937402510463	0.045803661309029	2.41800396115123	0.424033238159072	0	0.0446375318514404	0.0594213607476278	0.0588661849592855	0	0.0702328347115803	0	0.0759410727303992	0.1775448202257	0.110619426902518	0.0486111479901626	0.0842266388012198	0	0.314752151987912	0	0.512971223903302	0.133246592728933	0.0299519667174412	0.134607249110483	0.0738351648841282	0	0.379040172948971	0.0608420505968067	0	0.0499507750456686	0	0	1.22304613115115	0	0.0303477058656287	0.0432597606488812	0	0.0913529275359298	0.254370890851959	0.254524965686924	0.0120176279686888	0.0200888368126675	0	0	0.707478967146215	0.361309540141424	0.479496363716866	0.10026913488556	0.110349692235259	0.182824673730342	3.34134528891598	0.443894692948768	0.111425670288468	0.0958193481931393	0	0.0367342866898091	0.0357227652734263	0.0934798816877478	0.0939585017269328	0.191634530144678	0.162599958074883	0	0.258111801790435	0.0107979326881016	0.189359845427854	0.206295207982949	0.135837980119639	0.0202944714771815	0	0.176083636691064	0.0046903064972974	0.141543173187311	0.0724125343812281	0.0580165592276423	0.295761814346468	0.0244978377321178
"ERICH4"	0.0971904137755675	0	0.0747856149470834	0.182818814900306	0	0.391845633618204	0.325347852306669	0.258143154572523	0.0960133443484076	0.309937699797939	0.125627984920742	0.0679783254074847	0.142039913289613	0	0	0.303952312584035	0.116161133921328	0.222819052000523	0	0.131423746748576	0.0536913208246841	0.135344779182854	0.182192135439531	0.0973132263019656	0	0.0478610246706113	0	0	0.493006790851144	0.0627750920303354	0.261276171548781	0.235111142067494	0.113827039285627	0.0438281193198292	0.13149773838204	0.168208430989313	0.177069037027434	0.0748624491160975	0	0.110192518098374	0.407547664795167	0.0607233106563121	0.204018345873237	0.151283677902661	0.349663183406615	0	0.0492717875505614	0.0757282896901026	0.254227470303739	0.457831066117863	0.220574867908352	0.115367532399946	0	0.274921015552917	0.0459027913362617	0	0.0875346476282983	0	0.0650646096103653	0	0.0982847015112121	0.13628188003391	0.136294975081562	0.17674820960747	0.118060767542228	0.297316715213914	0.0770282990008546	0.244795188095336	0.344104791469732	0.0879147371498454	0.0759660236177663	0.29210003787048	0.54662377208683	0.710886678965036	0.9669711503725	0.155359491670571	0.841938681496064	0.210569077737287	0.234157911497168	0	0.766227121917878	0.15811184249872	0.395805378296779	0.960213830832312	0.224479829298131	0.622191702936546	0.533125137947895	0.807537818259818	0.0382927784052867	0.207440029697682	0.0552333739114152	0.0654846059115523	0.20560145756996	0.0518493486517355	0.0555432646396458	0.0502306945656828
"PGA3"	0.302641042456622	0.408695369482837	0.0800759913048181	0.400969108466846	0.297029629006492	0	0.277398480497871	0.249228380453754	0.222427597997416	0.103192040884423	0.0842264460746677	0.963718346579906	0.245921635637121	0.138393732567636	0.602700475300823	0.222727531209752	0.232654553119101	0.177970151800007	0.384592596447582	0.240005149700164	0.113110381081313	0.169344641201411	0.14751151173218	2.75235323311658	0.533232665021895	0.309163604202478	0.544994201132649	0.14880673294786	0.498353393389526	0.195179728193968	0.196345081456427	0.219409373301708	0.208903538717875	0.338122132901386	0.321305449848016	0.221646366368342	0.4273310890159	0.346489989786208	0.845114487870452	0.181725142123496	0.548776904513894	0.386722574619109	0.438612051457772	0.298355107615059	0.309766957240975	0.123161534762619	0.120878316817917	0.21378156654889	0.0676401628343763	0.14310449736635	0.151789813901809	0.0885564328484273	0.569358829557841	0.144217403214495	0.21906284661738	0.0429947752242589	0.0683060809637746	0.198074838214266	0.109859484450244	0.240961450301174	0.300442644231687	0.4630616372327	0.136996864783191	0.221766014778439	1.09436841757718	0.671231915371245	1.41622084871466	0.231082543477019	0.0715337156616974	0.0996084986493857	6.74772947680617	0.756088027116611	0.499034394631723	0.142499635529045	0.0809976708716751	0.178817650621781	0.396468395987994	0.238723843747728	0.204403688598033	0.156682111601514	0.426174776283547	0.0818677766791597	0.339333962054019	0.15940003923427	0.03352480138101	0.593655686187711	0.130027487799139	0.260077288853175	0.094697505138641	0.318057151897058	0.4980976578863	0.0360051703903146	0.264675322173107	0.111311226639932	0.587007708344194	0.150598129012103
"SOSTDC1"	0.527349488581921	2.08645228065148	0.581377942791441	0.0942368711740911	0.334831766070373	1.71940010866202	0.0833619730218275	0.125871147316509	0	4.34195828194271	3.01602067260447	0.430325362616205	5.79028192497882	5.87437837852214	6.63576630848112	1.67883263228149	0.0879272889576796	0.234187738641695	1.31252195609581	0.264556682880431	0.20311621607172	0.578086654607563	4.57150948160692	1.0594269657221	0.140043350037667	3.57606399815343	0.512935363153513	2.66287578891327	2.50696533241813	1.48605737324097	0.863169104195008	0.169007636131556	2.85219027717954	0.215855358950388	0.0126127523686116	5.37813832990471	0.959988714452041	4.45567570366158	0.0621146208937735	1.50350811285467	2.06695109436357	1.21914100319535	0.924026903349482	1.73482619681482	3.70755203116816	3.12683903702943	4.33432940839779	1.18932370280714	0.286569094364113	2.49100380765964	0	0.444852772801191	0.103796613393544	0.136240907186646	3.12786201184912	0.801064561260348	0.154657780786588	0.0792130210302633	4.63845455387981	0.109913555093082	0.479976056489978	0.026265087594065	0.467691590816411	2.82511183632608	1.94645871048838	2.77710581372208	4.41810410883559	6.07158538726385	4.19999975485835	3.49351854766712	0.102153614589035	4.91557132968498	5.74968995918973	5.03404969625436	4.91513172492537	5.2041218060018	4.38974800406977	5.4089049136186	4.91194430109222	0.986525981315885	4.3331691756197	2.11733838124539	3.94433656983209	4.56284217843998	5.68392462428012	5.89536753321769	3.76637599014899	5.71609926036316	2.76839419865766	4.33437852184328	0.20457458832673	3.93209191110488	2.89940674447904	1.24574424001268	0.39843311115649	0.728510531043731
"CYP2U1"	2.13339092415032	1.87972332623727	2.51684493982106	1.66054302337266	2.55084088736681	2.26269631148329	2.20536306391061	1.78876743617274	1.47723129817265	2.51494249464528	1.51874111416096	1.94893034309883	2.23809642345754	2.43603069532727	1.93796693859095	1.57353210385482	1.81030048555982	1.7312180120362	2.27190295099385	1.32299101575755	1.34415954050488	1.07176517021532	1.90530826748764	2.0482283560705	1.47494163482281	2.35322001740175	2.98160994489252	2.68756579974388	2.14391893954551	1.63019015752889	2.00976882486093	1.65452320767226	1.92509072491928	2.2923691165256	1.63656465096812	1.55138941718329	1.41677537777442	2.0365431606743	2.37280212715893	2.17874121144383	2.66091642543995	2.20806981237906	2.41823889115312	2.88723757323993	1.98760776714924	1.900506435689	2.62568363524191	2.34817650778968	0.943398910558762	1.96679263734962	1.17601510031159	1.91011959089147	1.83197745104865	0.896971018005285	1.33220161591914	2.68406343055889	1.81253516377258	1.67165158951106	1.14526777639732	2.05171124732614	2.17930904560896	2.58725156886691	0.622693330761107	2.50325350796627	1.96452409173059	2.15084116809434	2.45163744725639	2.87127452845194	2.42779535702646	2.49863808398314	1.78859927840559	2.43000237881183	2.51235698089516	3.02506180756666	2.78798337358419	2.79007602826902	2.72929162535142	2.37618225950517	3.02253360102966	2.48559137817798	2.34966819927134	3.01059177425172	2.45674468165697	2.76561840733724	3.15901873237661	3.07427884216734	2.3276345497293	3.02677045935828	2.08201544951851	3.03254779041247	1.66309960906244	1.81773646519047	1.98352648530719	1.65772077627659	1.96271930918537	0.89567596524598
