"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"State"	"MaxFC"
"SEC11C"	"SEC11C"	0.238813986552623	-0.1584022256138	0.524181272085022	-0.152827161067651	-0.330476743574722	-0.104826925900271	-0.288693274195249	0.279318622863622	"IS03"	0.524181272085022
"TBX3"	"TBX3"	0.131231583857798	-0.625666236717537	0.51796342277584	0.423688470515958	-0.250535168186418	-0.0942275542188643	0.222668542770643	-0.451775690334411	"IS03"	0.51796342277584
"ARMT1"	"ARMT1"	0.38070213158297	-1.03961828523051	0.516288798432032	0.098968712361353	-0.147400148447005	-0.324863968968769	0.390926173900368	0.10052508283671	"IS03"	0.516288798432032
"GSTM3"	"GSTM3"	0.0150278971797152	-0.062911750958973	0.510492166978903	0.118699428446672	-0.0261286091005129	-0.100062353927223	-0.0998053486027466	-0.394221035852137	"IS03"	0.510492166978903
"SYT7"	"SYT7"	0.132791766658123	-0.458675387646221	0.508023464155063	-0.390628756088272	0.0751757057682343	-0.0158835183086437	0.330735533330852	-0.297415038874415	"IS03"	0.508023464155063
"SOX2"	"SOX2"	0.0426872584745774	-0.287962369445445	0.507462130402583	-0.256831701464594	0.403242777120587	-0.112739179644803	-0.18032641808289	-0.0575684842444501	"IS03"	0.507462130402583
"MRPS30"	"MRPS30"	0.0864760075452213	-0.51356553021605	0.497832015834998	-0.604265272193244	0.0348544320901131	0.0270425596328364	0.272398140684163	0.0925197577914993	"IS03"	0.497832015834998
"G6PD"	"G6PD"	0.121954348931991	-0.545583821244302	0.497517863108271	-0.472847380597619	0.342102074092433	-0.239162164285887	0.117765915789475	0.233736310132312	"IS03"	0.497517863108271
"STMN3"	"STMN3"	-0.319769555819467	0.0932533170869618	0.493907211587618	0.074654930935067	-0.204440714716745	-0.598952726432863	0.449912862790878	-0.00685928593108504	"IS03"	0.493907211587618
"INPP5J"	"INPP5J"	0.408611609849732	0.0131422653718688	0.493819470449512	0.0209508692301743	-0.367269702340057	-0.0965927995736541	-0.262998704909366	-0.221472117065455	"IS03"	0.493819470449512
"ABCC4"	"ABCC4"	0.134212314130923	-0.798459097449735	0.493388045912448	0.232772035762866	-0.301526422704786	-0.147409046846897	0.105047701997874	0.223571591296068	"IS03"	0.493388045912448
"STC2"	"STC2"	-0.164874532644016	-0.244478503906628	0.484478439163144	-0.212738817112205	-0.0691927469064923	-0.0380583683683255	0.309970444902862	-0.207415630509197	"IS03"	0.484478439163144
"CADM1"	"CADM1"	-0.0580320908198864	-0.44633019217893	0.482917683044651	0.407142280527139	-0.340038584124093	-0.438768706745569	0.369637530539577	-0.0266093208371832	"IS03"	0.482917683044651
"MYCL"	"MYCL"	0.107748278452069	-0.478940265193218	0.482732914247215	-0.193123773523177	0.286341504529385	-0.135519223511384	-0.1062842825315	0.0878318294776992	"IS03"	0.482732914247215
"MYB"	"MYB"	0.470083755086829	-0.31670259907024	0.470136457358009	-0.292371380923099	-0.405645023970771	0.0226764044947241	-0.130700455199946	0.129818272793108	"IS03"	0.470136457358009
"CRABP1"	"CRABP1"	-0.0746422728628081	-0.0223143079090776	0.462539446672928	0.110389953857383	0.0304638649452187	-0.16074720416773	-0.194570162700779	-0.134422993045329	"IS03"	0.462539446672928
"IGFBP2"	"IGFBP2"	0.0505331662805754	0.173271824592165	0.450683944643321	-0.295035567694573	-0.0286881621561417	0.0248145236669308	-0.0224445581747682	-0.435417084346632	"IS03"	0.450683944643321
"AC073333.1"	"AC073333.1"	-0.0858411203067189	-0.056523928434254	0.442440359313711	-0.326268345735543	0.353080437217303	-0.192556710606968	-0.0961173387323752	0.0239960523546111	"IS03"	0.442440359313711
"C3orf14"	"C3orf14"	-0.00211314126767784	-0.152400197558139	0.442370475024794	-0.097687538535157	-0.137189083881386	-0.166889329836315	0.137825929003082	-0.0782716828879433	"IS03"	0.442370475024794
"ARG2"	"ARG2"	0.00583266615371114	-0.461096343928894	0.428089992165093	-0.0587497534104874	0.23660339216187	0.0420144626536757	-0.0182453092615078	-0.218315900375806	"IS03"	0.428089992165093
"HOXB13"	"HOXB13"	0.334849269745817	-0.085454817767777	0.423111449392163	-0.388080519206907	-0.193096131224264	-0.0676089814595885	-0.154013547489522	0.134056329601773	"IS03"	0.423111449392163
"PEG10"	"PEG10"	-0.150871408612972	0.0485688735902317	0.414112600687849	0.0962626197565688	-0.200272410408519	-0.221046810475891	0.0966545030046238	-0.133610124020048	"IS03"	0.414112600687849
"FOLH1"	"FOLH1"	0.12372147032978	-0.354567016051572	0.401198026533141	-0.154486785670014	-0.0189452269126286	-0.130485304059682	0.0671066973038184	0.0522710061268957	"IS03"	0.401198026533141
"DNAJC12"	"DNAJC12"	0.358275423128611	-0.112773681270822	0.381746519811532	-0.0240613807905107	-0.519544453928944	-0.201941300582831	0.257006059193643	-0.225518991671509	"IS03"	0.381746519811532
"NPNT"	"NPNT"	0.202715425941769	-0.243754098303701	0.379037638378642	0.218050018579572	-0.2130141334744	-0.169710978534562	0.0804404575325997	-0.292740426363964	"IS03"	0.379037638378642
"CKB"	"CKB"	0.00268026567803306	0.173176164027155	0.377930169655189	0.362872315370022	0.0215211621960082	-0.221140777546792	-0.237120840704233	-0.435476944468205	"IS03"	0.377930169655189
"CCDC74A"	"CCDC74A"	0.193554942924164	0.215417306011264	0.365171463100927	-0.0701235376555365	-0.309694047400941	-0.480748598957453	0.326683079837955	-0.237376242744894	"IS03"	0.365171463100927
"FGFR4"	"FGFR4"	0.201266458673684	0.0293003556983918	0.359880549362767	0.157143149212174	-0.293550290733014	-0.143499177369645	-0.191944809848151	-0.114162241107592	"IS03"	0.359880549362767
"NEFH"	"NEFH"	-0.14096084450522	-0.137615396314206	0.357884713358818	0.213985910668347	0.0583826049249891	-0.356596192247887	0.0514640427090094	0.00289313081460957	"IS03"	0.357884713358818
"QPRT"	"QPRT"	0.168493717662027	0.228647204259808	0.349880978847839	-0.126465629409211	-0.220410439558254	-0.316421871403228	0.0311895903425488	-0.0881583096344261	"IS03"	0.349880978847839
"PRAP1"	"PRAP1"	0.280232567519849	-0.111055790212202	0.340062304787522	-0.198716480396946	-0.130582985136712	0.0130953314512493	-0.168306451013298	-0.0373592497332839	"IS03"	0.340062304787522
"EEF1A2"	"EEF1A2"	0.0410239318501613	0.189533393623322	0.337816113898442	-0.323173528739011	-0.168775854401388	0.0197275545837577	0.143729476984429	-0.352521385274641	"IS03"	0.337816113898442
"GAGE12H"	"GAGE12H"	-0.111711905042854	-0.041610160122987	0.33561776251486	-0.0811665527957052	0.0281016520657153	-0.0689514829152896	-0.019693382024307	-0.0680817223457681	"IS03"	0.33561776251486
"PRR4"	"PRR4"	0.263073885755427	-0.286790187449374	0.331324371368847	0.0988642313826303	0.00123717496671565	-0.194975296867529	-0.0456818298246645	-0.126034126041894	"IS03"	0.331324371368847
"STARD3"	"STARD3"	0.262965656467348	-0.0284779077062716	0.311765137695906	-0.22132539285019	-0.0919738535660956	-0.615179883112473	0.30232543369622	0.192175613814515	"IS03"	0.311765137695906
"GAGE12D"	"GAGE12D"	-0.132142498121183	-0.0586636396612596	0.310103538899608	-0.0776163553019822	0.043254800541749	-0.0633746167378841	-0.0380102832042992	-0.00249915213185768	"IS03"	0.310103538899608
"GAGE12C"	"GAGE12C"	-0.132142498121183	-0.0586636396612596	0.310103538899608	-0.0776163553019822	0.043254800541749	-0.0633746167378841	-0.0380102832042992	-0.00249915213185768	"IS03"	0.310103538899608
"UGT1A6"	"UGT1A6"	0.210597356522046	-0.198187316059163	0.298694906327859	-0.326272710954298	0.293831329317022	0.030146109842054	-0.152518594530897	-0.124184686441152	"IS03"	0.298694906327859
"KLK2"	"KLK2"	-0.0245717142947403	-0.119168541290011	0.29598221442618	0.0435846266821459	-0.0757680499498207	-0.0173678941009976	-0.0447629030970815	-0.100212082470764	"IS03"	0.29598221442618
"CALCA"	"CALCA"	0.0473431114595	-0.0349044474760391	0.293919393436469	-0.136265539210686	0.00739283866671779	-0.116120601034342	-0.0475573477062371	-0.00224609570806299	"IS03"	0.293919393436469
"ATP6V1B1"	"ATP6V1B1"	0.158919873486689	0.162437303980883	0.287631680131952	-0.150772978529158	0.141110314079678	-0.214495675328333	-0.0699956718608332	-0.252480490605767	"IS03"	0.287631680131952
"RNF212"	"RNF212"	-0.119637420238005	-0.0208723434861816	0.270995149078968	0.213002552490893	0.081603356897228	-0.341373072174323	0.0578908416201679	-0.0860525837337343	"IS03"	0.270995149078968
"OR51E2"	"OR51E2"	-0.0019719235633604	-0.240886191288141	0.264250757900701	0.244525361823152	-0.159003661313266	-0.183615423532013	0.170630524666165	-0.13252895030026	"IS03"	0.264250757900701
"TRPM8"	"TRPM8"	0.169625561821233	-0.174978926541246	0.257858732115982	-0.206713637953629	-0.00956555727422802	-0.147116160758794	0.0495357650983303	0.0810865647437117	"IS03"	0.257858732115982
"MAGEA4"	"MAGEA4"	-0.191807898202156	-0.0843151339113131	0.255966412272419	-0.298248382619523	0.252837380659403	-0.0935160283824333	0.00768928571584062	0.172703605165517	"IS03"	0.255966412272419
"NELL2"	"NELL2"	-0.13450975682462	-0.332878123554994	0.255830571335025	0.0593175298147665	0.152470668855296	-0.300555547080999	0.227092717115049	0.104269191802952	"IS03"	0.255830571335025
"XAGE1A"	"XAGE1A"	-0.12284907652611	0.0931840215806929	0.228471245518703	-0.185627563302352	-0.0616929500221733	-0.0901832152942772	0.0405741930130072	0.0741559895399757	"IS03"	0.228471245518703
"PRAC1"	"PRAC1"	0.0744185215691244	-0.021018423691812	0.210893917312831	-0.0120256363052948	-0.126341537626849	-0.0816337532536167	-0.0762148716240092	0.0347077022213267	"IS03"	0.210893917312831
"XAGE1B"	"XAGE1B"	-0.125786584101104	0.0882653306445962	0.202638900456918	-0.129506152466466	-0.067878376050711	-0.100712176116605	0.0366590834178617	0.0787024023713323	"IS03"	0.202638900456918
"TRH"	"TRH"	0.0561851639932155	-0.0253273794220383	0.198018006054421	0.00396545670912755	-0.0594696524126284	-0.037303065165439	-0.036284128876593	-0.116373645636391	"IS03"	0.198018006054421
"NKX2.1"	"NKX2.1"	0.102416677737312	-0.0167017072004418	0.197080279053858	0.170138613736192	-0.150128692193195	-0.158324110175898	-0.00456801996855378	-0.134618287706643	"IS03"	0.197080279053858
"DHRS2"	"DHRS2"	-0.0412987407434586	0.117857227523021	0.196220164773527	-0.165553741389536	-0.102690933501424	-0.013653362024864	0.0543921844388306	-0.0984347185887784	"IS03"	0.196220164773527
"DEFA6"	"DEFA6"	0.0759947859703562	-0.0223097164287487	0.189330052733898	-0.0684010532055716	-0.0956621005335549	0.0298476540950215	-0.0492287233099215	-0.0953784277477751	"IS03"	0.189330052733898
"CPB1"	"CPB1"	0.0298050664322891	-0.0240022170521232	0.170247723527759	-0.0104435273370251	-0.104101649644652	0.00556520574118444	-0.0144706981851438	-0.0897849189010791	"IS03"	0.170247723527759
"SST"	"SST"	0.116488293177564	0.0270723657557209	0.144469402214193	0.134451697658874	-0.0823726675158476	-0.10056755828536	-0.103134754345403	-0.112106791015005	"IS03"	0.144469402214193
"PATE1"	"PATE1"	-0.0102422082413858	-0.0197173992434746	0.0967211762169002	0.0255347689893717	0.0194265606399576	-0.0389597865318232	-0.0121902848313517	-0.0601245092249982	"IS03"	0.0967211762169002
"C2orf40"	"C2orf40"	-0.0782842317213025	-0.158263800162618	-0.130198542194364	1.57576416492664	-0.143917635320296	-0.677664741679627	0.126065181599117	-0.358316319237286	"IS04"	1.57576416492664
"ATOH8"	"ATOH8"	0.0459314203508922	-0.0111495875368931	-0.147338806701492	1.3728815162461	-0.291013573144072	-0.428890056612068	-0.115684071912506	-0.305260348766693	"IS04"	1.3728815162461
"METTL7A"	"METTL7A"	0.261694063154747	-0.464326372065711	0.210404132698757	1.36632363134684	-0.299940852272401	-0.405098045275435	-0.292106623082543	-0.259885806059968	"IS04"	1.36632363134684
"PLPP3"	"PLPP3"	0.159956453374921	-0.904425857602041	0.290391806079198	1.36104853197948	-0.255619395773558	-0.867280559649345	0.401939726976538	-0.0594331418459011	"IS04"	1.36104853197948
"GPX3"	"GPX3"	-0.176186281090219	-0.234625664211142	-0.195301791476983	1.31654184605555	0.104488426291603	-0.661730102196358	0.0831850398330654	-0.0274762653581837	"IS04"	1.31654184605555
"IL33"	"IL33"	0.159569376286255	-0.53666825705911	-0.357606319574166	1.30866536504027	-0.124612406656341	-0.524087568395405	0.159933115019818	0.0906044041435534	"IS04"	1.30866536504027
"ADAMTS1"	"ADAMTS1"	-0.0647545292214645	-0.735012348588969	-0.0198320468228678	1.3026004730845	-0.00955691864322232	-0.766133405559934	0.496152781806978	-0.0710367290423774	"IS04"	1.3026004730845
"DUSP1"	"DUSP1"	0.0978981577426349	-0.471966071380769	-0.366973674443376	1.27415656080443	0.139469683856654	-0.640792313814894	0.368518215009079	-0.210214259108144	"IS04"	1.27415656080443
"PTRF"	"PTRF"	-0.467970492036164	-0.23901392627152	-0.334565579417795	1.26617402212196	0.201441662760119	-1.12599245612562	0.991405533890966	-0.105703768643822	"IS04"	1.26617402212196
"TXNIP"	"TXNIP"	0.336202862157177	-0.626538984427908	-0.237134669491466	1.24197580027002	-0.194687362835658	-0.647047661416481	0.17801275173931	0.152273263251767	"IS04"	1.24197580027002
"SOD3"	"SOD3"	0.0790005251998438	-0.0219797421748046	-0.130289568565303	1.24131504122988	-0.257915755930176	-0.698865260667298	0.0759894184061049	-0.105112486803055	"IS04"	1.24131504122988
"FXYD6"	"FXYD6"	-0.28818798283485	-0.269684321924926	0.39219650668868	1.23095048834818	-0.164071068119455	-1.00210011787838	0.309001187305353	-0.0599850152734724	"IS04"	1.23095048834818
"TSPAN7"	"TSPAN7"	-0.0768057499253447	-0.463021347250345	0.244949505362882	1.21064732830828	0.0104993109845893	-0.479403757983803	-0.0240397049095713	-0.32658532662073	"IS04"	1.21064732830828
"SEPP1"	"SEPP1"	0.18541051406912	-0.707941538715159	0.0353074036705195	1.20995717014175	-0.192249087285918	-0.419151390034175	0.0360178246624366	-0.0456063691421977	"IS04"	1.20995717014175
"RAI2"	"RAI2"	0.208947979904689	-0.419462769018206	-0.00521270950286325	1.19962100475942	-0.408305671643674	-0.762078427051554	0.463362120275551	-0.177157498985732	"IS04"	1.19962100475942
"CRYAB"	"CRYAB"	-0.469006093211876	-0.128714789184081	-0.280395417249721	1.1958782263554	0.477631713414884	-0.501246061759125	0.136011299655567	-0.254292225909746	"IS04"	1.1958782263554
"FOSB"	"FOSB"	0.0794502549966262	-0.359016063072339	-0.247609694303395	1.19096580340859	0.0686296943226924	-0.443579034235346	0.139396362551497	-0.286331138729831	"IS04"	1.19096580340859
"GSN"	"GSN"	0.0508006831307392	-0.0040592608245744	-0.302773079553951	1.18952180970803	0.104083547162765	-0.957099214493706	0.343313909402481	-0.144541397762101	"IS04"	1.18952180970803
"ZFP36"	"ZFP36"	0.213968313853657	-0.516448891909446	-0.448185510420064	1.18810795702915	0.231645050899424	-0.502139411760499	0.217357167283752	-0.174099669768196	"IS04"	1.18810795702915
"CYBRD1"	"CYBRD1"	0.100527303919098	-0.731755286830237	0.0582691403029858	1.18796234125355	-0.297015224773312	-0.69180595639147	0.601068989313487	-0.177538939980199	"IS04"	1.18796234125355
"PER1"	"PER1"	0.0239217254409356	-0.365712103795416	-0.148249388271285	1.18536283113719	0.0508944776417728	-0.648231938142776	0.21601794728596	-0.135850680331855	"IS04"	1.18536283113719
"EGR1"	"EGR1"	0.0735865329529437	-0.59248087742849	-0.158521784787317	1.17179719727585	0.0809761396969592	-0.563215915031045	0.362158678319647	-0.245691953653875	"IS04"	1.17179719727585
"MGP"	"MGP"	-0.0933246356878374	-0.00922211600182444	-0.166742231205322	1.16728019332092	-0.28999205638017	-0.568540246361752	0.212339793508368	-0.151427182182413	"IS04"	1.16728019332092
"MT1M"	"MT1M"	-0.130684432575182	0.0247115603840629	-0.252997166642166	1.1440786488105	-0.0771672617944794	-0.438779534474508	-0.0557254511742679	-0.0616792843577988	"IS04"	1.1440786488105
"C16orf89"	"C16orf89"	0.1428811582577	0.0605239566394137	-0.0905516905227641	1.13545197005634	-0.274546936151494	-0.27291290624672	-0.243638729351564	-0.361151733143764	"IS04"	1.13545197005634
"SPRY1"	"SPRY1"	0.299424150912843	-0.712183755417671	-0.0279451295916269	1.13336648603696	-0.294919662658666	-0.668894838520415	0.556625809062737	-0.207708482970097	"IS04"	1.13336648603696
"SORBS2"	"SORBS2"	0.537839672283036	-0.781028576941568	0.17007156140429	1.12907894883876	-0.185197170988579	-0.385924121898507	-0.000687434397719136	-0.389660754015616	"IS04"	1.12907894883876
"MAOB"	"MAOB"	-0.0105963370050343	-0.263221042822281	-0.00969228340423109	1.11856975242225	-0.17468813940496	-0.390601061154022	0.0356737436106646	-0.228898341923801	"IS04"	1.11856975242225
"KCTD12"	"KCTD12"	0.0425727826300553	-0.714393991402943	-0.222947552710234	1.11488403991941	-0.28644939961963	-0.92521637978024	0.708858338329356	0.448374364112421	"IS04"	1.11488403991941
"ID4"	"ID4"	-0.14063458230646	-0.390858784709855	0.239675764510051	1.11353975826574	0.0540657537507634	-0.448674568234854	0.0136095225075762	-0.361142945110329	"IS04"	1.11353975826574
"FOS"	"FOS"	0.353245812712147	-0.465302787930963	-0.320282611821908	1.10125189640233	0.0552784345704941	-0.369074053499078	0.124427073440453	-0.329277099748121	"IS04"	1.10125189640233
"C10orf54"	"C10orf54"	0.250804654381012	-0.486020439426987	-0.571637220908736	1.09414599859064	0.294031640116228	-1.06807330990276	0.310554072109458	0.609922309544119	"IS04"	1.09414599859064
"PDE5A"	"PDE5A"	0.201759409509675	-0.757939048542535	0.221080674056517	1.09262398112507	-0.281267998988595	-0.66375468859884	0.425458770854266	-0.174384070960405	"IS04"	1.09262398112507
"NR4A1"	"NR4A1"	0.226381619464364	-0.402340801309252	-0.0582420930253732	1.09210672767096	-0.104499368455915	-0.441639447641291	0.160771536524748	-0.375190583522346	"IS04"	1.09210672767096
"SOCS2"	"SOCS2"	-0.0534859871971006	-0.394567394203886	0.157969369148151	1.0891077364914	-0.257297626143437	-0.422586812478868	0.074178455692382	-0.146744210013212	"IS04"	1.0891077364914
"AHNAK"	"AHNAK"	0.0915868981372248	-0.976736140268582	-0.336732925889198	1.08654909172349	0.489266649781786	-0.668402499326189	0.655157578849308	-0.149857841731842	"IS04"	1.08654909172349
"MYADM"	"MYADM"	0.0601759444869207	-0.559787853643351	-0.0310919094317833	1.08582492235757	-0.176809761207854	-0.915695032333445	0.816532709411453	-0.175504516408373	"IS04"	1.08582492235757
"RAMP2"	"RAMP2"	-0.0862918592419732	0.233494227831233	0.226190915840705	1.08266303717071	-0.518437696692474	-0.823937593201303	0.202802709018216	-0.219913887197212	"IS04"	1.08266303717071
"BTG2"	"BTG2"	0.340864427149269	-0.565587778797401	0.0483415451222017	1.07263522927587	-0.199226619643575	-0.428113053086624	0.0763667950893951	-0.247344214319796	"IS04"	1.07263522927587
"RCAN1"	"RCAN1"	0.0727649802175339	-0.649668696948767	-0.116007443135622	1.07027493581266	0.16266030935032	-0.743390491272992	0.412710194302737	-0.0177807962197095	"IS04"	1.07027493581266
"CITED2"	"CITED2"	0.201138098473937	-0.688202174981996	0.00964324804590932	1.06533093006728	-0.170268161392855	-0.415365036916698	0.162481379476231	-0.0815595489906776	"IS04"	1.06533093006728
"PDZRN3"	"PDZRN3"	-0.158801712867898	-0.525125544647729	0.0302537641678964	1.06228514801953	-0.138691963327257	-0.701037043036392	0.681624606568495	-0.210720500327887	"IS04"	1.06228514801953
"MEIS1"	"MEIS1"	0.0750023736357125	-0.587494794552834	0.0760502834270812	1.05951149215688	0.0279141180420588	-0.698207637851023	0.328460991462326	-0.136688870363286	"IS04"	1.05951149215688
"MATN2"	"MATN2"	0.0479442157575123	-0.472449293388155	0.310508110597636	1.05456359195668	-0.103603005700691	-0.481215379688391	0.00750599101518874	-0.283419723700034	"IS04"	1.05456359195668
"CAV2"	"CAV2"	-0.266191785337869	-0.685879993551258	-0.415265122773064	1.05294839730772	0.471583807873242	-0.72397658715737	0.77307921914722	-0.0364871087387218	"IS04"	1.05294839730772
"PLPP1"	"PLPP1"	0.0527247251121255	-0.397443872446207	0.188359444834221	1.05055898979409	-0.396662290794342	-0.590756695535658	0.242299725371179	-0.0932085510799407	"IS04"	1.05055898979409
"PROS1"	"PROS1"	-0.0296059605268886	-0.582088851795026	-0.227815661502324	1.04887010571504	0.106268460871076	-0.593642846174819	0.534229226128962	-0.141103658747247	"IS04"	1.04887010571504
"PTPRM"	"PTPRM"	0.0620348497659542	-0.309424371197332	-0.0292017246460277	1.04685987956158	-0.442566480296738	-0.648327625377765	0.501448926560673	-0.134574479418753	"IS04"	1.04685987956158
"KLF4"	"KLF4"	0.394828718632143	-0.717963262529984	-0.35987749438338	1.04135266832071	0.503106406597484	-0.370902140554103	-0.0204876526988464	-0.217597878704962	"IS04"	1.04135266832071
"CAB39L"	"CAB39L"	0.213046380609846	-0.716537143271958	0.304138390192792	1.03887488737041	-0.201625142057622	-0.208974416414955	-0.0270472380591462	-0.404384181214788	"IS04"	1.03887488737041
"CPQ"	"CPQ"	0.0225314837587302	-0.500526284756255	0.220899198138029	1.03836506962073	-0.291675719853282	-0.898263107802165	0.522617249942261	-0.00375351380477671	"IS04"	1.03836506962073
"ADGRF5"	"ADGRF5"	0.166995091883162	-0.716329923637399	0.00542624916414799	1.03596471339171	-0.390593192634594	-0.636231712100415	0.599556978723054	-0.0242907175956015	"IS04"	1.03596471339171
"TSC22D3"	"TSC22D3"	0.111646908487412	-0.280090545940243	-0.0371279526619134	1.02884297812915	-0.266050841154216	-0.725273945703858	0.310341326008278	-0.000927384563407187	"IS04"	1.02884297812915
"EHD2"	"EHD2"	-0.146262363273703	-0.372001864694113	-0.450053423478675	1.02559012115992	0.320993838847001	-1.04199308755754	0.985844510773326	-0.102516708408505	"IS04"	1.02559012115992
"RGS2"	"RGS2"	-0.112880443458849	-0.312475274243325	-0.297816428215127	1.02496053972823	0.0959718633996566	-0.794638233364327	0.452048512787203	0.152810001297034	"IS04"	1.02496053972823
"KLF6"	"KLF6"	0.152173535814855	-0.831196817281253	-0.419529243039682	1.02406518297556	0.208995433290287	-0.628036489065805	0.59609775123174	0.0761213452093727	"IS04"	1.02406518297556
"ESAM"	"ESAM"	0.230196625023255	-0.332527195261326	0.179586049033713	1.02373486177613	-0.355165831366605	-0.923220758117195	0.440965664456365	-0.121832234472811	"IS04"	1.02373486177613
"IL6ST"	"IL6ST"	0.336785678407873	-1.0265849941318	0.0308279142150182	1.0091246093567	-0.291138557328606	-0.68993628899013	0.623675947109912	0.0894749637292425	"IS04"	1.0091246093567
"LMO3"	"LMO3"	-0.085047487951133	-0.239655053583365	0.0758569541021253	1.00655411419189	-0.198588666203575	-0.467395305553385	0.155996414888573	-0.188266644171614	"IS04"	1.00655411419189
"ARRB1"	"ARRB1"	0.498404623471134	-0.560917504374209	0.0739623478610329	1.002984775901	-0.542162185231921	-0.596585305884729	0.13866212199942	0.104804298715846	"IS04"	1.002984775901
"RNASE4"	"RNASE4"	0.644685100147608	-0.0524367625111096	-0.167508519707382	1.0018207990353	-0.513849806648095	-0.474287277525582	0.148138443307224	-0.487873832471276	"IS04"	1.0018207990353
"SFRP1"	"SFRP1"	-0.267110397172493	-0.307048419114435	0.0574350080791997	0.992804942435199	0.0784442604827849	-0.493798624504477	0.0791321021774026	-0.0253127343705838	"IS04"	0.992804942435199
"DST"	"DST"	0.0105617121090505	-0.662797439956594	-0.142258898368026	0.985018544678266	0.242702005300959	-0.73643211672584	0.609032677568476	-0.1503188621271	"IS04"	0.985018544678266
"IGFBP6"	"IGFBP6"	-0.42707403380447	0.24774991425306	-0.50386865270595	0.984424167483068	0.265928301894594	-0.812956561157027	0.607690911839958	-0.168820257277585	"IS04"	0.984424167483068
"PEBP4"	"PEBP4"	-0.0553683255409625	0.0845788833733243	-0.189620537982804	0.981458448721634	-0.268283725984072	-0.0667964803591705	-0.175867806407527	-0.289244185479105	"IS04"	0.981458448721634
"SGCE"	"SGCE"	-0.167965765492225	-0.34467576966524	0.234260558625606	0.977050883254695	-0.216243856556398	-0.921381323837714	0.615478019645102	-0.0878072389435811	"IS04"	0.977050883254695
"GPC3"	"GPC3"	-0.0512704551920187	-0.349505283835164	0.506998560297957	0.975007022957666	-0.294538624596922	-0.3777176884638	-0.0916889429770973	-0.311680414795951	"IS04"	0.975007022957666
"ANTXR2"	"ANTXR2"	0.23305479367218	-0.917186777515281	-0.0942188483298393	0.973385496321153	-0.132605106875866	-0.995799301900769	0.866621835943225	0.234387181007832	"IS04"	0.973385496321153
"STOM"	"STOM"	-0.0395084278409002	-0.502225186882883	-0.315836059350647	0.972448765742447	0.121334704205068	-0.8397942793457	0.594264006231817	0.219805161794094	"IS04"	0.972448765742447
"NFIX"	"NFIX"	0.153823353116027	-1.01349051885499	0.138428047661201	0.972002816429883	0.0439394212494456	-0.478974660881725	0.281316241998434	-0.00450160860898135	"IS04"	0.972002816429883
"GLIPR2"	"GLIPR2"	-0.24339676140954	-0.0637800167099579	-0.180489593178247	0.970716427962504	-0.122498171216826	-1.16427195048635	0.436363038715485	0.661902505647637	"IS04"	0.970716427962504
"UTRN"	"UTRN"	0.265367463652595	-1.35123219204299	0.366411208936496	0.969828263679532	-0.202858415203846	-0.619036479711771	0.440726252106092	0.192328950017874	"IS04"	0.969828263679532
"CYR61"	"CYR61"	-0.105489193041446	-0.298501202172725	-0.0614403734380081	0.965121182125358	-0.0767725069324303	-0.971029660263569	0.764373106816609	-0.0767789297068662	"IS04"	0.965121182125358
"GADD45B"	"GADD45B"	-0.0786098620653123	-0.0293823189335971	-0.265959091040675	0.961615212832745	-0.151346582934352	-0.729831066569678	0.492457604769383	-0.0633968643323769	"IS04"	0.961615212832745
"PTN"	"PTN"	-0.192908201743699	-0.254232087554956	0.126010509903187	0.959698629585126	0.012903733700732	-0.512260828426905	0.112614844495161	-0.155676047216174	"IS04"	0.959698629585126
"CLU"	"CLU"	0.232805045446512	-0.0962120729612218	-0.212839369919171	0.958651457074799	-0.133946888592324	-0.531703538404513	0.0398037700119044	-0.0768971840427749	"IS04"	0.958651457074799
"RP11.903H12.5"	"RP11.903H12.5"	0.82355000850679	-0.656831352850481	-0.0531828691964977	0.957951681638517	-0.40893155059253	-0.458545315555144	0.22809983366516	-0.33183878926551	"IS04"	0.957951681638517
"SPON1"	"SPON1"	-0.092751770742768	-0.481829165081045	-0.217799240698755	0.957486194560661	-0.154111779858609	-0.69960159425247	0.883951290761774	-0.154998315996355	"IS04"	0.957486194560661
"THBD"	"THBD"	-0.130796954119369	-0.643960720515226	-0.236119725311626	0.953549992564393	0.46410489645173	-0.741575322386471	0.552100900816099	-0.0123727350335563	"IS04"	0.953549992564393
"TCF4"	"TCF4"	-0.0615231762389467	-0.953392348848961	0.489187996510496	0.949697610730713	-0.119557051352804	-1.04644278237585	0.769805027989788	0.0664820916950991	"IS04"	0.949697610730713
"IL1R1"	"IL1R1"	0.0984067093280702	-0.744426609787597	-0.0658802710855127	0.947237531054883	-0.0145956517214454	-0.886693792584311	0.726149084505142	0.0943913318066102	"IS04"	0.947237531054883
"RERG"	"RERG"	0.125424314554153	-0.365379533610492	0.168112054222533	0.945462512355571	-0.346815106654159	-0.397234773311299	0.192613932932465	-0.311721773896593	"IS04"	0.945462512355571
"GAS6"	"GAS6"	-0.152266799566098	0.0104359871023217	-0.31132792791367	0.941726181450338	-0.0465614906574413	-0.896684107694774	0.651982022118891	-0.024097798191946	"IS04"	0.941726181450338
