"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"
"RAC2__pos"	7.08962987697925	3.76990394367928	2.22044604925031e-16	11.3937710839135	3.90212568453359	2.22044604925031e-16	32.6514833313779	100.80673928414
"FABP1__pos"	38.1022160119462	9.43039635274532	4.62834001825614	3.36472640297122	2.22044604925031e-16	4.81427240837045	2.22044604925031e-16	2.22044604925031e-16
"GJB6__pos"	2.22044604925031e-16	2.22044604925031e-16	20.1991141652326	2.22044604925031e-16	96.2192313189775	1.8458051463352	2.3905962867783	0.115802283767327
"PSMB9__pos"	2.22044604925031e-16	11.3120379983099	2.22044604925031e-16	0.365759833540636	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	158.463808351062
"SDC1__pos"	29.5933754430472	4.34088008955159	14.5257378780911	2.22044604925031e-16	69.0455192523115	1.77914494940713e-13	36.958023907486	2.22044604925031e-16
"RAMP1__pos"	24.8934842231323	48.4851414872016	28.5083014881811	14.4305334606169	2.22044604925031e-16	2.22044604925031e-16	36.299665816149	2.22044604925031e-16
"FST__pos"	2.22044604925031e-16	13.0505275504897	13.4681904208363	15.130524214381	31.8669612718645	5.22602729622168	68.6352986671756	4.50470867689732e-13
"C16orf89__pos"	30.3708032414875	20.9093472180535	6.46944733735305	82.4888610562365	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"CYP4B1__pos"	59.346478729237	8.53559103330066	2.22044604925031e-16	54.938088220505	16.2621238392185	4.2933273671046	2.22044604925031e-16	2.22044604925031e-16
"LDLRAD4__pos"	32.0275856697943	8.56428904001331	43.1054206055	28.0623204315167	2.22044604925031e-16	2.22044604925031e-16	36.2322667032505	3.24904900236341
"S100P__pos"	88.2168414633994	23.1471778147702	2.22044604925031e-16	2.22044604925031e-16	30.281626794118	2.06581804970882e-07	2.22044604925031e-16	2.22044604925031e-16
"FAM3D__pos"	76.3027062817516	8.87777361004632	2.22044604925031e-16	10.5990081165125	30.5308068269893	4.78768121764875	2.22044604925031e-16	2.22044604925031e-16
"KLK8__pos"	2.22044604925031e-16	24.737923072816	0.295256322295803	2.22044604925031e-16	111.112673684245	2.22044604925031e-16	5.1019822550764	3.84101391275003e-14
"TRPS1__pos"	7.67813528144037	2.22044604925031e-16	46.3094726919612	7.5531722126533	26.0287764042793	2.22044604925031e-16	56.9350600991328	7.89462950866811
"STEAP4__pos"	40.8590930505113	2.22044604925031e-16	2.22044604925031e-16	53.404063942878	18.4445460966114	3.89278865658824	34.6047031067765	2.22044604925031e-16
"ITGA5__pos"	2.22044604925031e-16	1.56559537433167	2.74223097156642	23.6772789136596	6.02838193433851	2.22044604925031e-16	110.053840948209	4.41855880624593
"SEPP1__pos"	26.6501060138404	2.22044604925031e-16	22.9516606461658	85.3757689587227	7.9935472623297	0.239353630077802	0.34911026128785	12.3160974942505
"CDKN2A__pos"	3.6924087440567	27.7415120916657	19.216046804887	2.22044604925031e-16	39.9915857779317	3.71522666080454e-13	11.2037807927086	54.1362437271428
"LMO3__pos"	12.722715199698	8.84283365792935	27.0740678075854	73.8449654450577	1.59598363278284	0.460612461260964	16.09776967222	3.00906627919941
"ANXA1__pos"	0.382961144778372	0.898162249092467	2.22044604925031e-16	29.9446443026351	97.7421714953304	0.798737861330714	20.7079927824852	4.06371140834241
"CFB__pos"	55.6265730926543	31.7341792338399	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	10.2561637482545	62.2042715300497
"TGM2__pos"	17.4890913754954	2.27897317952504	2.22044604925031e-16	19.9453723192965	2.22044604925031e-16	2.22044604925031e-16	64.6986158547105	53.4166182687049
"SNRPN__pos"	18.4968153130206	13.3960721002004	53.0609897174945	46.4061498859816	2.22044604925031e-16	2.22044604925031e-16	15.030183688644	2.22044604925031e-16
"ANTXR2__pos"	17.6244634002367	2.22044604925031e-16	2.22044604925031e-16	53.8472192074721	2.22044604925031e-16	2.22044604925031e-16	73.583372499361	7.11031708053782
"IGFBP4__pos"	5.91224995355342	18.055429045601	10.6558856532988	42.6658883990957	2.22044604925031e-16	2.22044604925031e-16	74.4392748784447	2.22044604925031e-16
"HLA.F__pos"	9.74074504467188	16.4985513762202	2.22044604925031e-16	3.85692431355878	6.83662493446162e-16	2.22044604925031e-16	2.22044604925031e-16	138.630245414144
"LOXL1__pos"	9.05434814540045	25.580036956315	5.48643506156928	2.44439223598448e-16	2.22044604925031e-16	2.22044604925031e-16	112.822118879831	2.22044604925031e-16
"TBX3__pos"	35.5247839252712	2.22044604925031e-16	55.0916523182933	36.2682304384324	2.22044604925031e-16	5.4642297966517	15.1788370051239	2.22044604925031e-16
"CASP1__pos"	5.80671488197669	2.92458437634632	2.22044604925031e-16	25.1129023014309	19.4305335946335	2.22044604925031e-16	2.22044604925031e-16	110.426525013194
"PHYHD1__pos"	38.8383828197955	25.7867683040292	10.3074157444915	53.3972160460103	9.63317916206218	5.92616649417211	15.159053643394	2.22044604925031e-16
"FAM20A__pos"	1.91234335524114e-07	11.8251428767474	2.22044604925031e-16	31.5269772545771	10.216135255363	2.22044604925031e-16	51.5332581890683	48.7746751527011
"AREG__pos"	19.6817062712794	6.18663807708188	2.22044604925031e-16	11.8886437403347	26.0706469234873	8.42730753674428	71.2274973276632	1.12304461740335
"F3__pos"	30.32540612249	2.22044604925031e-16	2.22044604925031e-16	31.6426834668154	30.286179861759	6.82176765043228	51.8287310259776	2.22044604925031e-16
"BHLHE41__pos"	43.033863635459	2.22044604925031e-16	3.34353213921157	38.3572107316994	4.28049830283422	1.10707650387068e-11	53.1641393817934	12.5285071686182
"ALOX5__pos"	47.9943252768853	2.83279303944067	2.22044604925031e-16	27.784649932667	9.08023971372795e-05	2.22044604925031e-16	29.2677441998327	54.5854732394659
"RBP1__pos"	2.22044604925031e-16	33.0924566936131	32.1308933677296	4.8082465120296	42.9954273504826	2.22044604925031e-16	33.9857116082684	2.22044604925031e-16
"ESAM__pos"	22.3309980553585	2.37240209539725	11.558422536154	79.7740454869794	0.153664419740815	2.22044604925031e-16	34.371815170136	2.22044604925031e-16
"SCGB3A2__pos"	18.3760042589763	2.22044604925031e-16	4.99695018120395	13.045686773971	38.3654511879267	4.05792852364568	3.76764674089147	6.96264311705179
"PRKACB__pos"	36.0263889080078	2.22044604925031e-16	43.0886730090673	37.7433526376518	2.22044604925031e-16	2.22044604925031e-16	24.785644805437	13.228323831887
"GLIPR2__pos"	2.22044604925031e-16	9.39619785816888	5.70090987159383	64.6152488621921	0.452185785394471	2.22044604925031e-16	22.8182798586069	56.4589753096604
"LTBP2__pos"	1.03658374223647	2.22044604925031e-16	1.03793131653262	47.963076601437	2.22044604925031e-16	2.22044604925031e-16	103.353412227544	1.14325826503864e-07
"CCDC74A__pos"	35.6773661830967	29.2577430975932	46.0762815382634	8.07565280633281	2.22044604925031e-16	2.22044604925031e-16	33.0462122168567	2.22044604925031e-16
"SCUBE2__pos"	32.7560905208491	9.35667074004482	48.2844168228862	34.7769113603256	0.207359967518516	2.22044604925031e-16	10.7780828667417	2.22044604925031e-16
"ID4__pos"	0.000385633321547562	0.729366347873567	29.46915179083	91.2991745688861	26.3100440158584	3.72520803557018	2.22044604925031e-16	2.22044604925031e-16
"SIRPA__pos"	0.538806156790022	2.22044604925031e-16	0.541312636546785	37.483388133804	19.4262047744935	2.22044604925031e-16	52.899901312899	50.7262011486598
"APCDD1__pos"	5.1489603203529	2.22044604925031e-16	30.1139489725205	41.6449459728486	28.3168649947135	1.28978407512863	43.0771032480472	2.22044604925031e-16
"PRSS3__pos"	30.3685534951998	17.1998198858401	2.22044604925031e-16	2.22044604925031e-16	47.4452518997046	8.64440638514	2.38596796934629	15.2329662457622
"APOL1__pos"	22.6671423281795	0.828379150142484	2.22044604925031e-16	2.22044604925031e-16	29.8896734583277	2.22044604925031e-16	12.0242310633773	98.7290329767999
"CPB1__pos"	10.8486760250927	2.66473159648574	23.4734260426092	5.33224231046069	2.22044604925031e-16	0.709042867421556	2.22044604925031e-16	2.22044604925031e-16
"AGR2__pos"	134.498360321275	3.7503978945158	6.64500774520559	2.22044604925031e-16	2.22044604925031e-16	2.07952266120916	2.22044604925031e-16	2.22044604925031e-16
"ITGA3__pos"	31.8927447218911	4.50123917947949	2.22044604925031e-16	1.54868754939551	32.2524523168031	2.22044604925031e-16	78.3644912088671	4.50182007997763
"SECTM1__pos"	32.8507884898433	4.6381592386666	0.00268377908640842	12.5531175430535	6.08188625391843	2.22044604925031e-16	5.02164326614691	103.784069144979
"KCNJ15__pos"	23.2903686628266	2.22044604925031e-16	3.38137114201812	32.4864465506457	26.5194209186867	1.15725070955867	55.9380949189712	7.34821098371305
"UCP2__pos"	59.5034395467007	9.70214151200558	28.8978937877486	5.36702414118948	2.22044604925031e-16	2.22044604925031e-16	10.6446206672936	39.6393604725791
"C10orf99__pos"	9.23597113510214	3.8876669733544	2.22044604925031e-16	2.60629184802943	81.2471430565708	6.42323464157933	2.22044604925031e-16	2.22044604925031e-16
"IRX3__pos"	40.4915883455165	28.3762342636575	25.3307119864026	10.5252428366675	31.1807988391673	0.00412186638764669	11.0520129073226	3.23628310944171
"COL18A1__pos"	5.09717523914882	21.0003510523447	21.4438703874541	6.13829849874165	3.52507321575804e-13	2.22044604925031e-16	97.5232761258997	0.850228521783104
"DPP4__pos"	43.0471143868826	2.22044604925031e-16	1.62101264820835	32.7666397466245	0.00369071809844431	6.05517305860118	44.9940957564796	20.4560955711613
"TSPAN4__pos"	0.642340311148303	22.9381055378283	2.22044604925031e-16	57.6595358490261	2.22044604925031e-16	2.22044604925031e-16	60.0834323801137	9.86684160675759
"COL16A1__pos"	8.04256576574686	14.6884540563058	2.91854553727241	20.6108090831503	5.43738133834317	2.22044604925031e-16	95.4452507317339	4.76017068862794
"CPQ__pos"	7.07645550070864	6.44748662114455e-09	26.7316286272134	70.9595736084915	0.288841184759389	2.22044604925031e-16	39.0712460935308	10.9399448624355
"SFRP1__pos"	2.22044604925031e-16	1.99707583355803	18.364809505229	76.7305845587674	22.5466105939424	2.22044604925031e-16	15.5094164940241	10.6627281557906
"AHNAK2__pos"	8.23096205328186e-14	7.63904075133911	2.22044604925031e-16	7.83306697999098	69.0324907301146	0.104122813544853	74.2700216897442	2.22044604925031e-16
"PEG10__pos"	7.76561335535457	25.6334769346718	62.6134348162097	8.83512402528428	6.20464797435514	2.22044604925031e-16	26.9700756207881	3.30919531663225
"HMGCS2__pos"	79.8839973862521	1.06030956391713	1.06499089362327	26.6089068781245	2.22044604925031e-16	6.90621219627383	2.22044604925031e-16	2.22044604925031e-16
"ARMT1__pos"	43.4758744870375	2.22044604925031e-16	47.6928860714159	6.42541232352117	1.84446445477951e-14	0.000175134262565453	29.1743241642646	16.902369769721
"CITED1__pos"	28.6932189060606	28.4940549888177	25.1903574189371	28.0914199682597	2.22044604925031e-16	4.81150273497054	11.0001312433861	2.22044604925031e-16
"SLC2A1__pos"	1.68446712862596	2.22044604925031e-16	21.8851437003603	2.22044604925031e-16	87.5075522610197	2.22044604925031e-16	40.2208073183319	2.22044604925031e-16
"KLK1__pos"	30.5618849828469	15.9329267677707	19.6403100032223	25.7726545598303	36.9211006594455	7.65100646316403	8.5166918716623	8.34629927353128
"LRIG1__pos"	32.3420309252133	2.22044604925031e-16	66.80818920835	40.1174085155315	2.22044604925031e-16	2.22044604925031e-16	11.0277811671438	2.22044604925031e-16
"TMPRSS4__pos"	70.135293442972	10.1695217455778	6.17020842408576	2.22044604925031e-16	50.7303703780323	2.22044604925031e-16	4.79685604156697	2.55372637782012
"STEAP2__pos"	56.1225610740991	2.22044604925031e-16	35.8480532522933	16.6184194068087	2.22044604925031e-16	1.3556692276931	36.7490633729295	3.92232480410911
"PITX1__pos"	26.6548880029107	7.73040695602056	16.0625946332046	0.543273551367738	74.5724251946322	4.17559024429552	4.64725844082147	11.4953965817089
"COL7A1__pos"	2.22044604925031e-16	40.0296288845055	1.09624394966803	2.22044604925031e-16	51.0880743424918	2.22044604925031e-16	54.6244754342728	2.22044604925031e-16
"DSC3__pos"	2.22044604925031e-16	2.22044604925031e-16	1.88551699159604	0.996955525590203	116.640093108269	0.931725772402698	15.411704092904	2.22044604925031e-16
"MUC3A__pos"	66.4922624557165	10.9523264602705	9.05285900087377	2.50748301555097	12.3224665936135	1.31174173279603	14.9364944779222	2.25652024284195
"TUBB3__pos"	2.22044604925031e-16	23.556026576421	23.832986569043	2.22044604925031e-16	24.6682440859097	1.19258400426719	70.856582953076	12.9912211601623
"GCNT3__pos"	89.5473272330603	2.22044604925031e-16	1.35003449402422	2.22044604925031e-16	34.910723913411	0.775125748613871	2.22044604925031e-16	2.22044604925031e-16
"SLC43A3__pos"	11.4343167757185	2.43541261940627	11.2315348673154	23.8280721624249	14.7611652654528	2.22044604925031e-16	39.2690921355603	54.4907522887486
"FOLH1__pos"	21.0687686936764	1.14930292447347	58.0309700700034	7.37555598159797	20.9720923170876	1.16196325441975	9.39097550260369	12.8315915383404
"NKX2.1__pos"	32.3828753934615	10.4545378639895	31.8941018080405	12.3407443847651	2.62114230672839	2.22044604925031e-16	3.42419343246686	2.22044604925031e-16
"VIL1__pos"	50.8695713489178	37.0886307735005	20.0984957529649	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"VSIG2__pos"	94.995013155764	11.9660604770577	2.22044604925031e-16	43.2167468850268	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"EPSTI1__pos"	4.71709572323432	2.22044604925031e-16	2.22044604925031e-16	1.02224720680772e-10	0.908053345343528	2.22044604925031e-16	23.9834927117233	140.494626247672
"CDC42EP5__pos"	56.1658385360534	36.8563661822574	2.22044604925031e-16	20.9479492459081	5.18360932661384	2.22044604925031e-16	36.2213203368792	2.22044604925031e-16
"DNAJC12__pos"	50.4758233568049	12.3972562186944	52.6239615389472	1.87408518938965	2.22044604925031e-16	0.000228776993104009	30.1725368093838	2.22044604925031e-16
"DAPK2__pos"	53.8073956996832	8.88338849633653	11.857131514024	43.8768619370996	17.0236507764349	2.51822058947317e-09	5.24888939651502	14.0646449678278
"THEMIS2__pos"	2.22044604925031e-16	4.79001637999481	2.22044604925031e-16	31.6233857395848	2.22044604925031e-16	2.22044604925031e-16	36.0384305645173	93.1905181531988
"ESR1__pos"	37.8508893030056	0.902514361349047	31.5280293165747	20.7236478595306	1.52057780303198	2.22044604925031e-16	29.8526923335833	10.5335776040585
"PAM__pos"	11.6917994254245	2.6801042401301	14.8030775723777	32.5166362420319	9.0091358667757	2.22044604925031e-16	77.2804443440342	2.22044604925031e-16
"EEF1A2__pos"	19.9207267965134	29.1152130893949	46.9091991770119	2.22044604925031e-16	2.22044604925031e-16	13.0271583983305	24.9788515221551	2.22044604925031e-16
"PLS3__pos"	2.22044604925031e-16	2.22044604925031e-16	4.86214265414268	19.1328875943475	45.5603968233155	2.22044604925031e-16	77.6183700173097	6.38958600798748
"MMP10__pos"	19.7914434394411	2.59860382980558	2.22044604925031e-16	2.22044604925031e-16	24.6478635349043	7.57592006793753	85.4846514117659	5.05537806051903
"AC009060.2__pos"	2.22044604925031e-16	13.1252759121818	56.2499773378739	2.22044604925031e-16	62.9060535037365	2.22044604925031e-16	2.22044604925031e-16	11.765855152476
"TMPRSS3__pos"	79.8383065600709	18.2382483711948	8.94415791058414	6.66889351377234	6.59851239176318e-13	2.22044604925031e-16	5.93664740480525	36.1974283944523
"S100A16__pos"	22.4747678617135	20.7702994240053	2.22044604925031e-16	2.22044604925031e-16	84.1969560941924	2.22044604925031e-16	28.801403610932	1.23946977989254e-09
"LCN12__pos"	48.6803409861871	45.8233752559766	41.8886508867904	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	7.72427995896774e-11	2.22044604925031e-16
"GSTM1__pos"	29.4829622847329	19.7386321342481	36.3959206348025	26.9819707076411	26.0747523298639	6.61992089669233	6.88597034553893	5.03280009758798
"CYP24A1__pos"	28.2337854105784	2.32354988711945	7.03449074424159	2.22044604925031e-16	44.6610295645123	2.70423626545078	43.664872281967	12.4858929125163
"NFIX__pos"	15.3011288980579	2.22044604925031e-16	29.2713897997442	65.9377070334753	11.9405863139409	2.22044604925031e-16	20.6639903733014	11.3830171568359
"AQP5__pos"	72.9482711006506	23.9876146603532	0.610725020161977	9.18635775952562	27.7500553174635	2.22044604925031e-16	2.45552505468278e-05	1.84004038571316
"DAPL1__pos"	2.46632237947924e-07	10.8750184323203	41.229815455611	5.36605218522332	52.6097751002494	10.0850230349416	2.22044604925031e-16	1.28790783516664
"ACOX2__pos"	45.601587149085	19.4951700154163	16.083456721991	43.4323825727755	1.4634461254195	5.50288787392625	18.6378118743112	8.05606809802355e-06
"NRP1__pos"	3.01862056322334	2.22044604925031e-16	13.2238482480225	42.8946050665223	2.22044604925031e-16	2.22044604925031e-16	73.2929177477821	19.7722339037348
"CAMK2N1__pos"	60.9490439819068	12.2367996374381	4.63489340163735	13.1012625733614	2.22044604925031e-16	6.70582979096348	54.8848630044412	2.22044604925031e-16
"NTN4__pos"	56.9202258380006	2.22044604925031e-16	3.04657880697923e-16	55.4816638316724	2.22044604925031e-16	2.22044604925031e-16	35.6071032754637	9.57093949035034
"RAMP2__pos"	1.06805059466178	25.2117470393427	22.0414387070646	84.9449827809032	2.22044604925031e-16	2.22044604925031e-16	16.335827220841	2.22044604925031e-16
"MAGED2__pos"	30.5411193365736	1.60895235472404	80.1817552429624	4.25549974864321	2.22044604925031e-16	2.22044604925031e-16	30.5645531901913	2.22044604925031e-16
"S100A14__pos"	42.2939830707611	22.3513806337392	2.22044604925031e-16	2.22044604925031e-16	69.6154749981233	11.1523532819357	6.47524247182021	0.755535249417717
"LCN2__pos"	59.9744598630837	14.1469236638686	2.22044604925031e-16	2.22044604925031e-16	52.7486944634131	2.22044604925031e-16	2.22044604925031e-16	14.7120144369164
"CAPN8__pos"	118.286017551589	17.0211702109535	2.22044604925031e-16	0.957932719360175	2.22044604925031e-16	2.22044604925031e-16	2.10896785178002	2.22044604925031e-16
"CDH3__pos"	2.22044604925031e-16	0.570570178769041	1.27731936288981e-11	2.22044604925031e-16	79.9540632159633	2.51241269954808	56.7347248560404	20.0766265685831
"SPHK1__pos"	2.22044604925031e-16	23.0958261659836	2.22044604925031e-16	2.22044604925031e-16	30.5059457126661	2.22044604925031e-16	84.4738024669785	17.533683676708
"KRT23__pos"	30.0558098588224	12.8924282473945	5.91039497915013	2.22044604925031e-16	72.8389190794824	2.22044604925031e-16	18.2873120182829	2.22044604925031e-16
"MT1E__pos"	6.18599195396594	38.6668979306441	2.21275002197776	34.4927937423144	12.7388478697936	15.0299258063792	21.2053415277758	24.130171916313
"NRP2__pos"	0.0124010835547096	2.22044604925031e-16	1.57941248972985	27.6562806990234	15.1175124239555	2.22044604925031e-16	97.7585609631172	14.6195510716884
"OLFM1__pos"	8.56182827502481	5.53123761070841	47.5495264505312	46.4321582769213	11.3287282274481	2.22044604925031e-16	22.7719665892707	14.6020175272684
"NID1__pos"	0.933960604262212	2.22044604925031e-16	21.7562947031196	26.6643538553523	0.0193307354865704	2.22044604925031e-16	103.157923177632	2.22044604925031e-16
"UTRN__pos"	20.5392907417747	2.22044604925031e-16	28.6491178856958	65.94832798948	0.163697442437566	2.22044604925031e-16	28.5012738028995	9.22335830618491
"WFDC2__pos"	87.0766305844435	38.6095046672538	5.14682043884304	0.548637052500844	8.49674041445961	2.22044604925031e-16	5.82531248988915	2.22044604925031e-16
"C16orf45__pos"	25.7309678742735	2.16482352366613	17.9677869352206	45.6660160868304	2.22044604925031e-16	2.22044604925031e-16	61.5108271400687	2.22044604925031e-16
"CDH17__pos"	74.4662302643752	0.668693308039666	13.9489537206486	11.2587548679476	3.83009738497637	2.22044604925031e-16	6.20182895649507	14.1018809620877
"MBIP__pos"	30.7251710395761	2.22044604925031e-16	34.1410479503872	36.7636357470231	8.1383950402417	2.22044604925031e-16	28.9990808198025	4.22080836727407
"ERBB2__pos"	91.5909429966667	0.511771131991139	22.3071145424784	2.22044604925031e-16	9.79951867497675	2.22044604925031e-16	7.93974407103781	2.22044604925031e-16
"MX1__pos"	5.58084915082794	0.236909549336181	2.86953718708335	2.22044604925031e-16	13.2750232908918	2.22044604925031e-16	4.43307740253213	139.898073304966
"UGT1A6__pos"	23.4324426606459	2.22044604925031e-16	42.2557723566902	2.22044604925031e-16	47.7485823054674	3.84211131244803	2.22044604925031e-16	0.92526116856504
"PRAP1__pos"	45.5466599567457	16.2221245386471	41.1344398132389	2.56833257300071	9.95491701308623	4.86970191919303	2.22044604925031e-16	10.8818591595435
"ALDH1A3__pos"	11.9114492964446	2.22044604925031e-16	4.83885763337049	31.9061202426308	33.1041043186571	2.75903106838606	63.9796353457069	4.44098925033037
"MAFB__pos"	2.22044604925031e-16	2.22044604925031e-16	16.2642603052618	31.3736359552487	24.5278226266739	2.22044604925031e-16	50.5135634402135	37.2367580368095
"KRT20__pos"	61.4204089431411	0.673898397332693	14.9729558306814	1.82687827856406	2.22044604925031e-16	0.304958640737924	2.22044604925031e-16	2.22044604925031e-16
"CAPN13__pos"	112.292907955537	2.7099267867746	19.7695652642311	7.73969136336059e-15	4.94717894532324	2.22044604925031e-16	7.34828236467617	2.22044604925031e-16
"AOC1__pos"	77.9562434730028	23.2430317676329	5.4406178993086	2.22044604925031e-16	8.86054093162869	2.22044604925031e-16	9.77384258853746	0.00401807326019264
"MME__pos"	3.20601897390572	2.22044604925031e-16	19.9386098810186	48.4703202557781	21.8409237945831	2.047060777116	49.9097521602992	7.03687922306422
"DNALI1__pos"	67.4292849153676	23.464503698147	42.7060650100938	13.3949750620684	2.22044604925031e-16	2.22044604925031e-16	1.77690837014809	2.22044604925031e-16
"SPINK4__pos"	65.0168861012068	12.1648889404388	3.2596703802126e-09	2.22044604925031e-16	2.22044604925031e-16	10.7481465712203	4.93497285999751	2.22044604925031e-16
"IVL__pos"	8.42659559421004e-07	1.2710742313583	2.22044604925031e-16	2.22044604925031e-16	108.640154547418	2.22044604925031e-16	3.8266128748657	0.647170962484359
"CTSF__pos"	9.3495224027274	15.3821632720429	51.9587817387433	50.0517501088636	2.22044604925031e-16	2.22044604925031e-16	24.8179798031609	2.22044604925031e-16
"SPOCK1__pos"	0.75088683716123	2.22044604925031e-16	38.9743280095936	5.68173795581576	5.76391014680616e-08	1.11442377098787	108.673045185525	2.22044604925031e-16
"SCPEP1__pos"	7.54795146493837	1.12543565598225	35.6668706854318	34.7535719609816	35.1225858336174	2.22044604925031e-16	3.48408441076307	37.9594928619128
"PTRF__pos"	2.22044604925031e-16	1.41807803121192	2.22044604925031e-16	63.1000309679987	9.48825743437942	2.22044604925031e-16	79.289923079709	2.22044604925031e-16
"IL33__pos"	15.8650720013168	2.22044604925031e-16	2.22044604925031e-16	94.6500326916392	13.6517626123658	2.86157267298166	18.3159189737785	18.2261257376669
"SCARA3__pos"	10.6146843599736	0.56314527808392	13.2012796201809	60.4350691311658	27.0847357209061	2.22044604925031e-16	35.2173493083878	9.06583182011451
"TSPAN1__pos"	122.280121949093	12.5255333872417	2.22044604925031e-16	2.22044604925031e-16	3.53258297654289	6.26733816173901e-16	12.6850081834191	2.22044604925031e-16
"PRR15L__pos"	111.955939185978	5.91570725182176	24.8650424014149	0.602761173523907	2.22044604925031e-16	2.78072848991767	2.22044604925031e-16	0.771594370639232
"GOLM1__pos"	86.5722800886508	2.22044604925031e-16	32.7186890214149	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	25.0583749220938	5.60509671062694
"MXRA7__pos"	2.22044604925031e-16	2.86687546022253e-05	31.175766150609	49.1931920431804	10.9619553216936	2.22044604925031e-16	59.9254296078302	2.22044604925031e-16
"PERP__pos"	7.93596518510412	2.22044604925031e-16	4.121465741246	2.22044604925031e-16	116.325155689382	6.43129011477489	19.686238612002	2.09559943501021e-11
"CLIC3__pos"	16.7401182325937	35.7737460910154	2.22044604925031e-16	30.07675267863	67.0909880378902	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"GJB1__pos"	95.9580005477778	7.75283003191039	23.3014517191947	2.13175102616685	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"RDH11__pos"	33.6252284781618	2.22044604925031e-16	63.6479034225021	0.912907772068984	12.7961784406797	0.932995220437009	29.7814827404122	5.25532798805134
"IQGAP2__pos"	62.3629543849863	2.22044604925031e-16	24.8892820659674	41.4646970136894	2.22044604925031e-16	0.300020311416835	7.7692942722971	18.0679306197416
"FOS__pos"	34.6671486585718	2.22044604925031e-16	2.22044604925031e-16	90.896558174536	21.3324436108572	2.22044604925031e-16	9.62085169978226	2.22044604925031e-16
"PDZK1IP1__pos"	46.4820825217375	25.0745310700178	2.22044604925031e-16	2.22044604925031e-16	44.1049375873973	2.22044604925031e-16	2.22044604925031e-16	43.7477155856186
"PVRL1__pos"	15.0382453369259	2.22044604925031e-16	18.2212314067297	2.22044604925031e-16	96.8877859981216	2.22044604925031e-16	21.3394302072645	1.28839819745403
"COTL1__pos"	14.7971608567344	13.0231747487715	5.19556208550912	9.62612921717879	0.0587211965057925	0.168361135548501	26.2848434102136	87.1780995659349
"TMC5__pos"	133.493028634255	7.88977031395636	2.22044604925031e-16	0.159828120910452	2.22044604925031e-16	6.53414776251486e-09	3.68091741304008	1.80920204931576
"UPK1B__pos"	33.8807910025597	0.385934190763257	11.1364642755862	1.32853371269866	61.0441349586119	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"TNFSF10__pos"	32.3692811760888	2.22044604925031e-16	7.01265914480628	16.4962002365132	17.3314068125155	2.22044604925031e-16	14.4472170095922	72.1983075555732
"RFTN1__pos"	3.01296541819694	2.22044604925031e-16	2.22044604925031e-16	63.4546160785248	2.22044604925031e-16	0.0861420015226032	55.8415378092877	41.9856037687073
"CECR1__pos"	19.055259133574	0.128369116667556	9.80127241940172	48.8229077183711	2.22044604925031e-16	2.22044604925031e-16	8.39524169914407	77.3219654495162
"EIF1AY__pos"	29.943454928011	15.5537979344429	26.648527761445	16.4933063286048	10.1136478430583	9.09021642492308	16.1485628591492	11.0151060485168
"NPDC1__pos"	54.6119796466864	59.484875862347	19.82385689813	15.7637702403976	2.22044604925031e-16	2.22044604925031e-16	3.27462302219136	2.22044604925031e-16
"SCG5__pos"	8.6153410995521	21.8764353099191	31.9546201064817	13.4312866887482	5.99348630000054	0.761072450383574	67.5923738693498	0.0346526827875646
"TFPI2__pos"	26.0894928306855	13.5242774470964	2.22044604925031e-16	20.2192229490059	7.87162128333936	4.61847345125536	62.2312241298959	12.9042287493582
"SPINK5__pos"	29.2771125938721	2.22044604925031e-16	14.9600914575932	20.1588561122003	68.7076913470058	5.35380968953331	2.22044604925031e-16	2.22044604925031e-16
"TNFRSF6B__pos"	11.5721923357308	32.3599384781146	2.22044604925031e-16	2.22044604925031e-16	17.6723248510098	2.22044604925031e-16	40.1378472617788	52.7248993456226
"SYTL2__pos"	89.6971956947343	2.22044604925031e-16	7.155675670829	1.6460453533138	2.22044604925031e-16	2.22044604925031e-16	51.3884540743909	2.22044604925031e-16
"ARL4C__pos"	2.22044604925031e-16	0.315313567321002	13.4803790757707	13.1442885767951	26.5872501999204	2.22044604925031e-16	71.5647314056502	30.2108868102333
"CRLF1__pos"	2.22044604925031e-16	34.0092271698426	18.7430924137778	6.74965806886207	21.4652375287845	2.22044604925031e-16	47.8446038874452	2.22044604925031e-16
"IL1R1__pos"	15.5650921880926	2.22044604925031e-16	11.1956857505768	59.1193966018899	0.216387153459629	2.22044604925031e-16	56.8032089428965	8.83575772102108
