"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"State"	"MaxFC"	"InitialState"
"ATP1B3"	"ATP1B3"	-0.245934231236914	-0.357704877056456	-0.0429862049747856	-0.203416803321269	0.853544862720848	-0.244004759936972	0.188310904260317	0.202901011542937	"S01"	0.853544862720848	"IS05"
"NDRG1"	"NDRG1"	-0.108206094928165	-0.47461818781961	-0.0655391760139304	-0.0900560125736805	0.84642119480835	-0.259953694918992	0.30090820309472	-0.0117430494449255	"S01"	0.84642119480835	"IS05"
"RAB38"	"RAB38"	-0.084406166132503	-0.365182488420987	-0.231346082993298	-0.220675772533448	0.831463106546561	-0.188537532610667	0.40710885898236	-0.0320875800648837	"S01"	0.831463106546561	"IS05"
"FERMT1"	"FERMT1"	0.0686103875026971	-0.540418276488127	-0.0287199740365229	-0.400108763389146	0.823035277375178	-0.111810099113025	0.198288057734612	0.115483206296847	"S01"	0.823035277375178	"IS05"
"FOSL1"	"FOSL1"	-0.200570522727733	-0.0516534705968837	-0.524692815608628	-0.123191734454407	0.817980591233093	-0.336991232611398	0.470910455923216	0.133331073592182	"S01"	0.817980591233093	"IS05"
"TMEM45A"	"TMEM45A"	-0.134184256270593	-0.609579501066974	0.107307936023723	-0.149376024342724	0.817535725028028	-0.611007866327635	0.663648552833934	0.0688470389141073	"S01"	0.817535725028028	"IS05"
"TRIM16"	"TRIM16"	0.230039349770619	-0.682366838114833	0.103721534314383	-0.284929125550016	0.808012027140762	-0.238755105920322	0.109548472682948	0.129315845731976	"S01"	0.808012027140762	"IS05"
"UPK3BL"	"UPK3BL"	-0.0878859178321563	0.198934207800423	-0.0332620489128531	-0.378606621119107	0.802266106095203	-0.143167006557221	-0.0568672981244664	-0.147178725891386	"S01"	0.802266106095203	"IS05"
"SPINK5"	"SPINK5"	0.137254232815949	-0.345592076594128	-0.0215467224814101	0.144213729382869	0.79155141242473	-0.1183471600309	-0.285086777528464	-0.0967353624364652	"S01"	0.79155141242473	"IS05"
"FSCN1"	"FSCN1"	-0.486846799517068	-0.0808285439221038	-0.00905659875370653	-0.380975421530644	0.785510643106819	-0.642697228263897	0.710910734434029	0.249391850044788	"S01"	0.785510643106819	"IS05"
"ALDH3B2"	"ALDH3B2"	0.0835378683814049	-0.235414990691985	-0.0851578846997328	-0.458074036115595	0.781341240877295	0.0546226389300885	0.00709276076179008	-0.0436378869008552	"S01"	0.781341240877295	"IS05"
"RAPGEFL1"	"RAPGEFL1"	0.490337620198262	-0.312636238507063	0.0807472930590985	-0.368672801842601	0.778632644817653	-0.00557682509969533	-0.22813600336553	-0.267064981380484	"S01"	0.778632644817653	"IS05"
"SLPI"	"SLPI"	0.348424574983421	0.0939265319969898	-0.696881731006357	0.0997175516889693	0.778167278361214	-0.221155069067589	-0.0960401091565976	0.00539803557831594	"S01"	0.778167278361214	"IS05"
"KRT1"	"KRT1"	-0.211167568484025	-0.277796792008302	-0.237707460762674	0.334726946724022	0.774027396718657	-0.298156065577216	0.163245293711962	-0.0721904485834766	"S01"	0.774027396718657	"IS05"
"ANXA2"	"ANXA2"	0.266525249353469	-0.268195596836703	-0.707020956120608	-0.158107017394387	0.773892546649173	-0.564873081127144	0.736212430411336	0.186837156316121	"S01"	0.773892546649173	"IS05"
"CLDN1"	"CLDN1"	-0.0218278270377067	-0.347922994580631	-0.335646191477644	-0.289907472548265	0.769082197425108	-0.327655997681704	0.486760310823311	0.235170932707053	"S01"	0.769082197425108	"IS05"
"CALML5"	"CALML5"	-0.0968297023257554	0.0725317568428945	-0.099708870805259	-0.25755531794748	0.765803707114469	-0.129344838447108	-0.136420560821965	0.0589933940524448	"S01"	0.765803707114469	"IS05"
"KLK5"	"KLK5"	-0.273966109269186	-0.0195219869812107	-0.349732903390992	0.139463616899125	0.765537027597362	-0.231644384738586	0.205978214252026	-0.0811580812962991	"S01"	0.765537027597362	"IS05"
"RND3"	"RND3"	-0.175507720438579	-0.622823683255151	-0.423019954152533	0.497538154760177	0.756365350047076	-0.52487625874947	0.639101198401072	0.0387709598092336	"S01"	0.756365350047076	"IS05"
"KRT15"	"KRT15"	-0.106838527652271	0.0377837635211734	-0.212384759000026	-0.0431983169148847	0.743979513024361	-0.223556125555874	0.0479216644567325	-0.0674092113495367	"S01"	0.743979513024361	"IS05"
"AQP3"	"AQP3"	0.356951373227362	-0.282968468681286	-0.444065205296748	0.0595930326235331	0.743254283731372	-0.0937899795104263	-0.154723213159631	0.0645945372229697	"S01"	0.743254283731372	"IS05"
"IGFL1"	"IGFL1"	-0.266159230142505	-0.00651075721824186	-0.279528751352879	-0.317833688775602	0.739489766620752	-0.120613013191648	0.41804527620925	-0.0975330299634372	"S01"	0.739489766620752	"IS05"
"SDCBP2"	"SDCBP2"	0.666375869712256	-0.122093138544943	-0.446654345250445	-0.240282318979629	0.736480022566608	-0.141453264989529	-0.153588303659015	-0.0130618321542786	"S01"	0.736480022566608	"IS05"
"CRABP2"	"CRABP2"	-0.0800347094923234	0.231646573213301	-0.150524196321791	-0.488303462551067	0.732008932119383	-0.272632714047024	0.244838990155766	-0.0685644189596857	"S01"	0.732008932119383	"IS05"
"S100A10"	"S100A10"	-0.0584887166350885	0.111249335001231	-0.683533861594853	-0.0805370495631815	0.731633973387957	-0.388830700843619	0.495138998155815	0.0887549155559444	"S01"	0.731633973387957	"IS05"
"DEFB1"	"DEFB1"	0.142477592705486	0.0495814305981737	-0.42220871802296	0.098484802000716	0.717194774607942	-0.108548094571607	-0.181780065271823	-0.0672609393567057	"S01"	0.717194774607942	"IS05"
"PPP1R14C"	"PPP1R14C"	-0.186531059276846	-0.272877042937528	-0.123808676872154	0.0013827183995915	0.712540995693978	-0.33945927506173	0.319282226982481	0.0329009298713168	"S01"	0.712540995693978	"IS05"
"KLK11"	"KLK11"	0.187470009266977	-0.0906267100894936	-0.195507753734298	-0.0181207739168717	0.71022892263129	-0.101022645676825	-0.070839057856432	-0.25232347574328	"S01"	0.71022892263129	"IS05"
"FOXE1"	"FOXE1"	-0.221713876089295	-0.40408542508149	0.378986588234589	-0.172330343351233	0.708412695315521	-0.132481985038246	-0.0254413644019993	-0.0607697419379893	"S01"	0.708412695315521	"IS05"
"GPC1"	"GPC1"	-0.121908541937206	-0.28600032814935	0.27400194913509	-0.278683961242149	0.705293873515679	-0.49760736904231	0.625542805006396	-0.351129135385589	"S01"	0.705293873515679	"IS05"
"ADH7"	"ADH7"	-0.075726443884042	-0.218820063559442	0.087641508312161	0.000955325452705089	0.700438971084753	0.0214558145457631	-0.267995797570343	-0.134324414492708	"S01"	0.700438971084753	"IS05"
"LAMB3"	"LAMB3"	0.241037601627221	-0.20660224062047	-0.545343648595324	-0.159409583755096	0.697186755634441	-0.534295597535428	0.687517064065592	0.0443509824404766	"S01"	0.697186755634441	"IS05"
"S100A3"	"S100A3"	-0.361001440533113	0.13199208432742	-0.496685475633424	0.0980768678168741	0.695378927868766	-0.424631404301679	0.401300108034712	0.147446788070002	"S01"	0.695378927868766	"IS05"
"ITGB4"	"ITGB4"	0.22796846475653	0.305817371183093	-0.690289731950043	-0.477802356086039	0.684064783112759	-0.300055576912299	0.41649765282292	0.0543230105656793	"S01"	0.684064783112759	"IS05"
"CLIC3"	"CLIC3"	-0.0104320216549169	0.352525052483674	-0.422296696527688	0.128635119603984	0.678800939857805	-0.385351983713683	-0.0360998732763593	-0.0357844138973821	"S01"	0.678800939857805	"IS05"
"ARHGAP23"	"ARHGAP23"	-0.123664802163533	-0.736809391689928	-0.169754617256154	0.556911990638992	0.673366762208015	-0.681052149194544	0.666453895382071	0.00120888793514738	"S01"	0.673366762208015	"IS05"
"UPP1"	"UPP1"	-0.220745904533661	0.462109485522687	-0.694399386605397	-0.269098427274525	0.672015334794528	-0.478640856833573	0.437951993401227	0.337345415700776	"S01"	0.672015334794528	"IS05"
