"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"
"CFHR2__neg"	3.1494722101217	2.4858969478227	2.22044604925031e-16	6.00617476898033	2.56649971452067	5.70700610523468	13.0244950755489	2.22044604925031e-16	4.30264709482164	4.46994710020151
"ACOT12__neg"	11.4254693753237	8.27337680027961	2.22044604925031e-16	20.0176508690708	2.35852904274241	12.0925518529012	45.3134082877198	2.22044604925031e-16	11.1993833645695	0.702288461269194
"ADGRE1__neg"	14.1256896803797	2.22044604925031e-16	2.9038530949528	3.59841274738751	6.33905573620515	12.7409812901794	75.8292207494735	2.22044604925031e-16	1.73084720772121	26.200656597619
"PON1__neg"	4.75217487129924	6.51464537294046	2.22044604925031e-16	15.3508877506104	2.22044604925031e-16	12.0825748797121	36.6963953711639	2.22044604925031e-16	10.1604550999257	6.49055937296185
"SERPINB12__neg"	7.97963804780077	7.45233712071442	2.01606969087959	11.971033110786	3.70520714914221	8.61361474925348	24.6514454053949	0.613843601151841	6.60033036846182	7.29694131602875
"CFHR5__neg"	8.03950970513864	10.9353014044906	2.22044604925031e-16	14.9238015685967	0.417735654144958	16.1577301687118	33.3020861450695	2.22044604925031e-16	9.73158346194033	10.6965799190393
"C1QL1__neg"	2.17679690079051	17.0611792588772	1.60212569747039	22.560334097436	2.22044604925031e-16	5.44272517798897	43.6565506643334	1.26207216770383	5.27961091354504	16.8551025542816
"CTD.2287O16.3__neg"	11.8070442806105	11.7643413357717	2.47599977495303	16.3600770589942	5.62994548664844	15.7399005758197	44.5941003666624	1.81257433952128	8.87885895714352	17.9992192281157
"HBG1__neg"	11.7076812352271	4.00334097615579	1.86871369981346	19.3075053654409	4.96520620824063	16.835429288944	44.1359334397803	2.22044604925031e-16	14.1767990740675	24.4788931878446
"SERPINA7__neg"	2.72938402668531	4.90367746897969	2.22044604925031e-16	9.76647170956672	3.18538943933293	8.39858528059979	20.8486019842429	0.991605312085485	8.73226348638776	8.59471437752027
"ALPP__neg"	5.41940522049921	2.22044604925031e-16	2.18774546856671	11.9133960808572	1.3999898030521	13.7729210184992	32.6529343995618	0.514783719579896	2.22044604925031e-16	9.29192839018428
"CCDC64__neg"	13.8918179038535	34.2110658529584	1.95023879017793	3.50165122376877	2.22044604925031e-16	37.6056985387901	52.4624942023447	2.22044604925031e-16	24.0751944922706	2.22044604925031e-16
"NCR1__neg"	26.2774655366752	2.12915260163986	1.23561036263297	2.22044604925031e-16	4.99245403225731	16.0169719649827	101.749877100989	2.22044604925031e-16	3.70472891019887	0.00175248837730528
"FCGR1A__neg"	9.46361026327195	13.8321666045757	2.33350826729845	12.0671129491627	11.6605194671548	16.6731613901291	65.4851583417462	0.755140004412401	8.67282138969521	32.399740952719
"GDF2__neg"	5.42620019075491	2.21529499720586	1.11242223467207	11.2580132482089	2.41228167624723	9.05334525416255	26.1231432832406	2.22044604925031e-16	10.5594998786375	12.3352263960875
"LETM2__neg"	11.8356170386065	15.2747445195679	2.08131109153463	27.3208958471799	2.22044604925031e-16	11.9344855367444	58.7493206628941	2.39422976990281	2.22044604925031e-16	1.70014105507308
"MGARP__neg"	9.75266285277332	9.92280512569801e-11	2.13934053953075	21.405852866888	2.22044604925031e-16	2.22044604925031e-16	55.0299859492057	2.22044604925031e-16	8.90617923335896	8.29113800043227
"CLDN15__neg"	2.22044604925031e-16	11.3761407630856	0.939888081604465	10.7890663486172	2.22044604925031e-16	3.76592381374029	71.7470066952024	2.5674127853037	29.2038890187998	2.22044604925031e-16
"PRF1__neg"	13.5684531087347	2.22044604925031e-16	1.58348929319766	2.22044604925031e-16	15.3324435850275	4.56779850591294	104.334353545107	3.63118981943067	2.22044604925031e-16	13.8947431047195
"CCDC184__neg"	2.22044604925031e-16	6.40629208873482	3.61639910332191	26.0057092692479	2.22044604925031e-16	2.22044604925031e-16	76.3820867577911	2.68444441319749	11.4983821024769	11.1304212985158
"UBAC1__neg"	17.4815513890421	10.1075082794051	3.96735920178536	29.1239283601137	4.57840168905781	21.0606059977481	61.7036348874834	5.24290018154502	20.7339441537591	20.7965935331766
"C9__neg"	11.647074063929	11.7634740546071	2.22044604925031e-16	17.3322076477188	7.3051722494014	12.4760125869325	40.5803666770681	2.22044604925031e-16	1.29825236631124	6.11691033735911
"RGN__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	27.324203652483	2.22044604925031e-16	2.22044604925031e-16	67.5800337112881	6.88076065783475e-09	24.0589228594159	10.587440701627
"H2AFB3__neg"	2.22044604925031e-16	7.83229856614882	3.16021851764775	12.1742306498014	0.0160571738925226	13.9424760865539	34.8437711640689	2.22044604925031e-16	5.73462911438809	4.97697807302628
"CPN2__neg"	12.649471120102	15.6403622130192	2.22044604925031e-16	22.0988172142775	2.22044604925031e-16	2.60154281215154	72.0297152240992	2.22044604925031e-16	6.66411598563559	2.22044604925031e-16
"ASIP__neg"	2.22044604925031e-16	21.091264610259	2.22044604925031e-16	14.6996129415899	2.22044604925031e-16	0.000779873037413513	80.1135381711726	2.22044604925031e-16	22.2865978037529	13.6093847228736
"CYP2E1__neg"	2.22044604925031e-16	14.6167918098786	2.22044604925031e-16	17.1623643071347	4.5064068414861	8.20518223233096	46.5262264897905	3.85786952744909	18.6788375736266	2.22044604925031e-16
"RASGRP4__neg"	18.2437977725154	2.22044604925031e-16	2.30921736031376	11.3627756788132	5.28615541635069	2.22044604925031e-16	80.8542048545281	1.32594982511873	8.16434172971499	18.5183543595272
"IL18BP__neg"	16.0126527773606	8.35609322594142	1.44582589038607	2.22044604925031e-16	10.7491566895224	7.6750385372916	74.0956524333022	1.88702486297478	6.01826979954774	16.0054026595013
"VAC14__neg"	2.22044604925031e-16	24.2331536784223	3.15936113379341	18.4637986699918	3.77339973541613	34.6170260037944	59.4771556733896	3.4707771889886	5.63547662036321	39.5825301423206
"UROC1__neg"	2.22044604925031e-16	11.3988300456107	2.22044604925031e-16	22.7865561447543	2.22044604925031e-16	18.2677935480086	57.8067993538254	2.22044604925031e-16	8.05547105446018	2.69631844780584
"AHSP__neg"	1.33681245964495	1.82636613289146	2.25501234233988	12.7475832745543	3.22022852384334	9.15186585374673	36.7898034624753	0.477037961926297	11.6350488226934	17.9528332224267
"GDF5OS__neg"	1.95726389368402e-12	8.73490950818912	2.74813997516442	26.0683461067641	2.22044604925031e-16	14.6265099066518	78.5918508823867	2.22044604925031e-16	15.8363318950843	2.22044604925031e-16
"VTN__neg"	2.85703114696142	0.290773895706854	2.22044604925031e-16	11.0604834441454	2.22044604925031e-16	4.54418649636083	33.8779355227389	2.69740400335983	7.20119260156302	7.31766728056728
"OPN1MW2__neg"	3.25061663092954	3.47994259383433	1.0950229679936	6.86623207026477	2.40334345932293	7.06160696711816	16.5397353000277	0.645484569506876	5.81843056867718	8.70231641343088
"GNGT2__neg"	16.1032698229326	8.36751490485055	2.86405203946462	2.22044604925031e-16	10.764947969509	21.6208514450572	68.8175277793856	3.21500054493627	19.5673254731751	50.1669941356012
"ARL14EPL__neg"	17.8828839555208	1.55753416092828	4.82423848466199	13.1220943626315	3.96171508521145	24.3205338533478	69.7793504121207	2.57255434717335	2.22044604925031e-16	25.9362329268015
"EFEMP1__neg"	29.4435640496447	2.22044604925031e-16	5.28272705721062	18.507774184894	2.22044604925031e-16	2.22044604925031e-16	81.954662217244	4.23506893381894	2.22044604925031e-16	13.1885159554771
"CRB1__neg"	21.9230149613184	2.22044604925031e-16	3.00027724412643	19.5519494676	2.22044604925031e-16	4.17031466765182	54.0977806980753	2.22044604925031e-16	16.1832097800221	0.00112225669516146
"BAAT__neg"	5.64972468969566	7.1561118522571	2.22044604925031e-16	11.4158255981462	1.28721574874935	6.37864131715129	27.7665696638463	3.38180926284803	12.5642185653477	4.01480909851271
"KIR3DL3__neg"	13.730130049935	13.527794444177	2.85952995419537	5.52261311605556e-05	5.82316747104823	21.677324716796	45.9198560880727	2.22044604925031e-16	13.1594422985869	18.6395601359165
"APCS__neg"	4.1062648197578	4.44501790223367	2.22044604925031e-16	7.68907284501037	4.42535515896784	6.67127520280965	16.7575036802819	0.0491879409663048	5.81917306019227	6.54465045996224
"RP13.512J5.1__neg"	2.22044604925031e-16	12.507399943646	2.00261715033553	19.8518414709844	7.19935010290826	18.975177428628	42.1446294823746	0.404966232820294	12.8392949706079	25.2677541136875
"KLRD1__neg"	19.5852429827044	2.09064740315934	1.91064484278996	2.22044604925031e-16	9.0308856866915	10.542654126198	112.902094479471	2.22044604925031e-16	2.22044604925031e-16	0.525078392548559
"IFFO1__neg"	1.73001496326628e-09	14.7653467968775	2.2575872227681	16.3467505923087	12.8117734974008	1.75792719620198	83.4785771634621	7.07703695259608	16.8103923333443	26.4294110624197
"PRAMEF27__neg"	2.2661623135635	3.38316861701873	1.72828801566483	5.2513660018513	1.67820614423056	4.9247790170392	13.1933587344603	2.22044604925031e-16	6.1066532341876	7.94527188215136
"SLC17A2__neg"	3.41660247651863	5.15612510718741	2.22044604925031e-16	10.6934456620431	1.5624145769974	8.52045728146167	24.7795094333321	2.22044604925031e-16	11.9010915846909	10.384208939093
"TVP23A__neg"	2.22044604925031e-16	4.26013962617775	3.19192165673785	2.22044604925031e-16	2.22044604925031e-16	0.967074431541026	75.8040493293696	2.22044604925031e-16	19.9020447873683	1.86578557422492e-10
"LCAT__neg"	2.22044604925031e-16	2.6306605987432	0.0629741344698256	31.3343957704745	2.22044604925031e-16	2.22044604925031e-16	107.18294381289	0.749429406081799	2.00414185671338	2.22044604925031e-16
"RP5.860F19.8__neg"	6.43572831770229	10.2169769891892	0.361933552376154	10.5697768971382	1.73722830527174	9.85740158051551	31.528980204248	4.17212203707222	2.22044604925031e-16	22.4601111295385
"DAO__neg"	10.5373488734183	2.22044604925031e-16	2.22044604925031e-16	8.34221686286973	1.35081506270064e-10	13.877082224381	54.7682339965707	2.22044604925031e-16	13.0195944272127	19.5828511057996
"ASGR2__neg"	2.03558419960441	2.54732224413607	2.22044604925031e-16	0.0983096834920945	7.41002367914677	0.845727666098023	47.4937673144911	0.833053333179538	3.79315058880872	12.8356212739702
"IFNE__neg"	12.7167731693898	18.6249774923537	4.54163548279162	19.0816779316344	11.5211205350238	15.1646595675814	62.3183084641213	5.82853813069185	2.22044604925031e-16	0.0174352811252014
"DCDC2__neg"	21.078803583606	2.22044604925031e-16	0.957619393266465	25.8999815425788	2.22044604925031e-16	16.260923421389	56.2384676278215	1.33166130911645	12.1308266865617	3.02432103793615
"P2RX6__neg"	1.26192463278393e-14	4.64023331483338e-13	3.07081745618765	31.9384327378952	2.22044604925031e-16	4.22608464819939	75.2665551177325	2.22044604925031e-16	14.8138449589505	0.0550091179840031
"GAS1__neg"	19.5813076446397	3.44984426707825	5.25011578707705	13.0723951335513	2.22044604925031e-16	2.22044604925031e-16	77.594806249567	1.11739320674336	2.22044604925031e-16	20.3907787903609
"MMP24__neg"	21.8503178389526	0.0019702604274189	1.18069979349914	32.0215071455375	2.22044604925031e-16	2.22044604925031e-16	78.0731449569077	3.44500042503911	11.5743625048644	2.22044604925031e-16
"FGF9__neg"	17.2719073866886	0.374613275978958	2.88980261177314	26.5564517480037	2.22044604925031e-16	1.59673037633569	64.5789797557954	2.22044604925031e-16	16.6528155503115	6.26764011487574
"MAT1A__neg"	7.50531819226943	9.28053296713546	2.22044604925031e-16	11.369073290383	2.22044604925031e-16	13.0450499394345	30.3065431218495	0.606328020925963	10.824986057416	8.19244227981591
"HSPB2.C11orf52__neg"	8.38261357831138	2.22044604925031e-16	3.85302851334254	18.0492285589582	2.22044604925031e-16	2.22044604925031e-16	76.7875527692414	4.90745626507204	5.54591966369166	23.0270900513669
"FZD2__neg"	2.22044604925031e-16	23.2126003504062	3.60775175441843	14.7593949199081	2.22044604925031e-16	3.22662438296201	80.7237641479903	3.43288316784949	2.22044604925031e-16	20.9462937666134
"RNASEK.C17orf49__neg"	2.22044604925031e-16	10.2165117662316	0.825847161464053	12.1208737843084	2.22044604925031e-16	4.02345709970472	49.8353747852339	1.04790461031992	10.8495397687275	15.4450882734958
"FOXS1__neg"	2.22044604925031e-16	22.0184797778604	2.08964902005088	15.4354867084685	5.00012861558194	2.22044604925031e-16	64.5604778185791	2.22044604925031e-16	16.1324868324267	27.6743763306751
"FBXO2__neg"	2.22044604925031e-16	13.1892835562406	0.919759803141263	19.9029039440762	2.22044604925031e-16	14.6879082626994	58.0797765082145	3.59275660148025	2.22044604925031e-16	23.3046242189093
"DPYS__neg"	7.12488435861185	1.7770360794656	2.22044604925031e-16	5.62049537338423	1.66925516077086	2.51448411166947	44.5749752741981	2.22044604925031e-16	10.0223889549849	9.32973267825079
"KIR3DL1__neg"	22.7250129104028	2.22044604925031e-16	3.31044351311524	2.22044604925031e-16	20.2687091605499	9.7967509839949	88.2647791668013	0.0893004417651122	5.70837845524946	15.9539172841347
"FAM179A__neg"	2.22044604925031e-16	1.53813093468133	3.0508487791404	2.22044604925031e-16	2.22044604925031e-16	12.1951152924654	94.9912607200917	2.22044604925031e-16	12.4251499574817	2.22044604925031e-16
"KCNH5__neg"	2.28408671660291	8.37333150167348	0.969105568886666	17.5619149197809	2.22044604925031e-16	9.78209051029279	46.2233419652258	2.22044604925031e-16	8.26638428565906	2.22044604925031e-16
"LIPC__neg"	4.15489894517238	3.09738882003887	2.22044604925031e-16	8.17161136927984	3.14124723057982e-13	6.06868121083458	27.4239404208095	1.75908956776108	8.94867829252227	7.88672300239308
"RP4.608O15.3__neg"	2.81305121624799	2.61072261534739	2.22044604925031e-16	4.7994226336986	1.38910837317519	4.50406842486274	10.9960123025939	0.459779631481995	3.38642362812722	4.21093104779208
"CYP2C8__neg"	4.23458296466888e-16	3.47345467737218	2.22044604925031e-16	19.8826709346533	8.02496508830543e-12	12.3709126542835	48.1317920543274	1.9931356580289	18.7357700374134	2.22044604925031e-16
"PCDHGA12__neg"	46.5711270770158	2.22044604925031e-16	1.93523929808015	14.7756407272295	3.28106227360596e-14	2.22044604925031e-16	69.8125635689367	1.10321034747856	0.850491643287613	7.12807333337818
"SERPINF2__neg"	2.22044604925031e-16	4.66609657438672	2.22044604925031e-16	10.0343285192782	2.22044604925031e-16	6.08242818958515	58.7796539748458	1.54864559795427	16.0762779569906	11.6522053609639
"APOA1__neg"	2.22044604925031e-16	0.746169862292325	2.22044604925031e-16	9.82596633387137	2.22044604925031e-16	6.87232649144649	20.0642262673843	4.22192246943339	8.2618432729834	8.12347075531012
"C7orf61__neg"	2.22044604925031e-16	19.7817177469913	3.16651389822685	15.598059095544	2.22044604925031e-16	13.2184174731072	59.2853790926456	2.22044604925031e-16	1.00885743035893	1.41287406935971e-06
"TRPV2__neg"	2.22044604925031e-16	2.22044604925031e-16	2.27798546227081	7.06308495773049	11.1479324050269	19.0451849035752	65.5994743846566	2.28569779026414	17.4291471306791	42.3760813586343
"NPFFR2__neg"	8.51107991633299	7.93601198077322	1.28160114404504	9.90730781555772	2.22044604925031e-16	6.77604188618844	29.932177100874	2.22044604925031e-16	9.06124807270747	10.7120530461984
"CD300LD__neg"	9.55773553396503	11.9271664070896	3.29183788336513	12.5894905552196	2.22044604925031e-16	17.6634683654525	75.6184469868659	2.22044604925031e-16	17.8908517205686	2.22044604925031e-16
"LILRA1__neg"	22.9273175522784	2.22044604925031e-16	2.74941363381207	4.14296457381586	6.5839442961362	6.03618300551043	82.6732183458452	2.90874477556754	9.92347151599934	32.0441465992903
"SLC39A8__neg"	42.6410284841434	2.22044604925031e-16	5.76186724752876	9.70602576963975	3.3563643600122e-15	15.697125796446	63.322477218757	4.27211005925962	0.561328529260475	28.9533045149009
"FTCD__neg"	2.22044604925031e-16	12.3244133999379	2.22044604925031e-16	18.291664183042	2.22044604925031e-16	12.0284963080815	42.0694664910134	2.22044604925031e-16	7.65143179063256	1.42899021117889
"SLC22A7__neg"	1.84491437278485	4.98535270934774	2.22044604925031e-16	13.1197726893331	2.22044604925031e-16	11.0120074632154	35.1603669985196	2.22044604925031e-16	12.6672960675822	1.8666971456896
"SLC12A8__neg"	30.6129224768073	40.6801651026333	3.98993672126818	13.9471045308535	7.05502634628527	12.943883401475	54.0723962330631	0.509872806996884	2.22044604925031e-16	3.8395667966063
"UGT1A4__neg"	10.1004004839939	15.1115291101971	2.22044604925031e-16	12.2335594820559	4.45105549878013	9.20637219018396	22.2350623931279	2.22044604925031e-16	23.4547314180003	2.22044604925031e-16
"NEUROG1__neg"	4.44754045598533	9.73709137654447	1.82324403070424	8.36876143591911	2.22044604925031e-16	8.36924895238341	22.5232993603969	2.22044604925031e-16	17.571855562823	11.3156577067445
"GNLY__neg"	2.22044604925031e-16	2.71841542376582	3.13211337689288	2.22044604925031e-16	24.4253473475621	11.7120640018039	91.3727879202762	0.858428477805557	2.22044604925031e-16	17.0229116146936
"TMEM151A__neg"	2.22044604925031e-16	10.5526516197459	1.28005840415079	19.5459093326747	2.22044604925031e-16	15.5051012208259	39.4235572024648	3.34869899875197	5.017217050129	13.1304722354311
"AC064829.1__neg"	4.89308572055122	7.65811645539931	3.03345284251351	11.3833739847157	4.03097141513499e-11	9.95205720020263	27.2733122030561	0.22775550125405	9.83692287757316	9.2197113053865
"GPR1__neg"	29.0251362558871	19.1250767737206	5.03024410806472	19.8402698061486	3.95574868758756	2.22044604925031e-16	67.3485451156934	0.185766289323756	2.22044604925031e-16	23.5150616984349
"C20orf141__neg"	11.2003281477032	34.1402400676374	2.66209820067784	8.10525966801824	11.694619448807	1.92496226805308	67.5976161977629	2.22044604925031e-16	2.22044604925031e-16	45.9038898079164
"BTN1A1__neg"	19.0441283974415	15.3228718184809	2.5828431447032	2.22044604925031e-16	2.22044604925031e-16	12.1105112800371	82.8480357170598	2.22044604925031e-16	31.6731327811094	4.53623626734021
"CRB2__neg"	8.74660001201264	4.80335125811002	2.81916176994185	10.0234456038967	2.22044604925031e-16	6.40233816980137	53.9008114600999	1.20780004359651e-14	21.0334259763916	0.10850704564471
"PRODH2__neg"	3.41064480265815	4.8226107245131	2.22044604925031e-16	8.67816887288194	0.981397420459916	10.7529208664044	27.2138342573474	2.22044604925031e-16	9.97065301457969	10.2102300943083
"PRAMEF9__neg"	3.0615854348809	3.53736727699302	1.3980459601082	6.76635643787523	1.98197346291974	6.69905390833702	15.7221852913385	2.22044604925031e-16	5.66773852689125	9.3261145197675
"AHSG__neg"	2.90603309064101	4.70057712937255	2.22044604925031e-16	10.8489222629413	1.52054345278801	9.35998475240679	19.0639986688236	1.56184310609147	3.70715199306837	5.79552766450285
"FAM153B__neg"	7.45481486610375	1.7456411400912	1.90154948367359	16.2308632037925	2.22044604925031e-16	11.6439667145823	63.1126552806605	2.22044604925031e-16	23.8777299538799	2.22044604925031e-16
"NRG4__neg"	18.5445908529234	12.2874396363374	4.38771605056552	21.3285536061715	4.52431381853478e-09	22.3038593462522	60.9945342639979	2.22044604925031e-16	14.6343185687684	2.22044604925031e-16
"RSPO1__neg"	10.6615939883755	2.22044604925031e-16	4.41274522233862	10.2411831321287	2.22044604925031e-16	2.22044604925031e-16	67.8011908572932	2.88309161411217	23.5557362991706	11.7616015098139
"ISM2__neg"	11.1348751978287	13.5172597609933	2.27149252351381	20.230081807506	2.22044604925031e-16	7.21541702453978	45.896747805719	2.22044604925031e-16	5.88549753282985	7.89968590523386
"CPA4__neg"	12.4997555230384	13.8391827975622	2.093100606451	14.1711259515369	1.58147964653198	10.3026354708629	48.3549162751753	1.18761644839837	2.22044604925031e-16	11.7981737463963
"PROCR__neg"	6.18040248199137	3.55331382377839	2.35557469856694	24.9304338627607	2.22044604925031e-16	2.22044604925031e-16	86.8087083685692	5.97670967727498	2.22044604925031e-16	17.7921232204207
"ANGPTL3__neg"	26.9923805002848	24.8744907653446	2.22044604925031e-16	33.6495881724342	2.22044604925031e-16	27.5014859022803	72.8578928258805	2.22044604925031e-16	13.8888697478457	2.22044604925031e-16
"RIMKLB__neg"	2.22044604925031e-16	2.13250150174984	3.52105388663946	32.8453946676337	2.22044604925031e-16	2.22044604925031e-16	94.9072626982296	0.64624030084632	10.2454298900881	2.22044604925031e-16
"GYPB__neg"	18.0313278343332	2.22044604925031e-16	5.12077699501592	25.9619268859983	3.90794057294627	19.2448075761667	80.6234859494373	2.22044604925031e-16	24.2836857626204	8.31194754910944
"ZNF683__neg"	1.08397834418412e-10	12.5712983965675	5.32025711519712	2.22044604925031e-16	29.0936083320244	12.3101864581228	104.794227384704	2.22044604925031e-16	2.22044604925031e-16	0.889981753759561
"SLC17A1__neg"	8.1158836119735	6.70658302301616	2.22044604925031e-16	19.975137514742	3.25934673653541	16.4852661493765	41.6698093697524	2.22044604925031e-16	14.0797872096926	13.2036113408879
"RTP3__neg"	16.9712497750811	18.4251556457267	2.22044604925031e-16	17.4057978168095	2.22044604925031e-16	17.1020335023715	64.1374073938267	2.22044604925031e-16	17.6609261659603	14.4577909648581
"C10orf105__neg"	11.7070482731215	2.22044604925031e-16	6.25360697702069	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	115.04784257721	2.33175717388962	32.1968267706989	2.22044604925031e-16
"HBD__neg"	18.7466812054095	2.22044604925031e-16	0.89033472814338	5.77275307008184	2.1924334435609	13.5610674786643	81.5906046749084	3.08751349219552e-11	27.2770659718935	42.6177232563754
"CPXM1__neg"	2.22044604925031e-16	21.0645458656443	4.75692965889913	12.2794081770105	2.22044604925031e-16	2.22044604925031e-16	79.5111061645644	2.53133912285378	2.22044604925031e-16	17.207365425425
"CD14__neg"	14.7025775549452	16.7373589905955	4.35023396319919	23.1654020395537	0.00196410738916001	21.790582201763	66.2505794055016	2.22044604925031e-16	4.72612432089154	34.2928386375211
"SH2D3C__neg"	3.38440885558123	2.22044604925031e-16	1.72382565968197	2.22044604925031e-16	0.380047364958698	2.22044604925031e-16	103.120218680302	3.41092845402199	20.8413954067034	6.1403112173577
"STX11__neg"	44.0917384695462	2.22044604925031e-16	3.65000420281722	2.22044604925031e-16	13.1712156372854	4.21206816420182	80.1383996142217	1.7070595279249	0.00205446414993076	18.9979975308758
"HP__neg"	4.85487654881645	2.79908999786311	2.22044604925031e-16	11.7201172756733	6.43591562055679	3.99287341080262	31.5675005196466	3.10340116881167	8.82525106293792	13.6766393173781
"IFNK__neg"	19.5866611031014	10.566564623158	3.79262914679203	22.7277404824687	10.576413925895	21.5192017755608	62.6841161685332	2.22044604925031e-16	2.22044604925031e-16	10.261609189249
"IL26__neg"	19.1802405258246	15.6066831775449	3.5068757414994	2.22044604925031e-16	11.0121744700463	22.2921018716312	86.5227247352373	2.22044604925031e-16	15.0086924633482	13.26807281057
"HPR__neg"	5.6827324894997	2.22044604925031e-16	2.22044604925031e-16	23.057919446326	7.10105292553649e-10	2.22044604925031e-16	86.4153643123662	2.22044604925031e-16	37.9547827574437	15.4696093748829
"AMBP__neg"	1.06408631384111	5.87497337546731	2.22044604925031e-16	13.2308602909362	1.13140842400982e-14	13.4391307335066	26.6305687017591	1.75552449302554	13.2527020136226	4.99827896548595
"SMTNL2__neg"	2.11181040438944	2.22044604925031e-16	1.95215037814553	24.0806514693319	2.22044604925031e-16	0.547948663187793	59.5963083065715	2.5139001919161e-06	21.7164753128236	22.4806821139507
"OR52A1__neg"	2.38866051418291	1.87410733908299	1.14407377222252	6.86936691295588	2.06733421082777	7.33220487452918	15.439573461648	2.22044604925031e-16	5.45217081852565	7.17213916047284
"CCL8__neg"	23.2930181062085	11.4257319952391	3.83118724664887	2.22044604925031e-16	5.88456015996871	5.10455674130774	86.3949811576579	0.977458494450113	2.22044604925031e-16	40.596622792347
"DNAAF1__neg"	2.22044604925031e-16	2.55186676179155	1.83201338358712	21.9725381855665	1.56661328579322e-05	27.2173126886521	70.9930909785922	2.22044604925031e-16	24.4587693699219	12.4139063199776
"TMEM100__neg"	15.731893229538	2.22044604925031e-16	1.51975557338372	17.5137117377488	1.64590871141428	2.22044604925031e-16	58.5156375024735	1.99211370657531	19.2670168528546	18.5642982836144
"C8B__neg"	6.91904914305783	2.22044604925031e-16	2.22044604925031e-16	14.4123512145651	4.76352759089609	10.1914232403165	32.2810776249923	3.64255916215021e-08	9.87725044239147	14.0848395949945
"HAS1__neg"	5.46938161722793	3.08319212598547	2.55651723992646	14.4296249991129	4.00750667800984	2.22044604925031e-16	46.7733365517608	6.28367626700914e-14	1.69124569326037	19.3815867622763
"SLC25A47__neg"	1.86432308265622	4.41534086193788	2.22044604925031e-16	7.91232199425704	1.07524650191512e-12	9.0956576650636	21.4167167272405	0.901905100075318	6.82755892209256	8.31653746571088
"OR4N2__neg"	10.0418450422844	8.05610502579119	1.7114446283088	18.7412707567463	2.56588348493615	19.4125755312133	46.0831299564797	2.22044604925031e-16	13.9862707825811	18.1707331570199
"KIR2DL3__neg"	21.545417737106	2.22044604925031e-16	3.23946495445239	2.22044604925031e-16	16.454718090858	14.2911840329259	88.48649022888	2.22044604925031e-16	2.22044604925031e-16	15.6485894831933
"RXFP2__neg"	12.5695422405277	2.22044604925031e-16	2.51127266149637	18.4642472888573	4.19363232429866	11.7970499154874	44.1913434445418	2.22044604925031e-16	9.59607570336222	21.0868841770237
"PRAMEF25__neg"	4.36504310482498	3.35863389383505	1.60831108597603	9.45906129460501	2.37779312343988	10.6497980900907	22.6579371184185	2.22044604925031e-16	5.65788046330338	11.4405362685486
"TEX40__neg"	2.22044604925031e-16	18.9368148404825	3.77971657418762	24.0556453729232	2.22044604925031e-16	20.5896265860966	50.7009843625789	2.22044604925031e-16	14.1451887425382	0.302939924276728
"KIR2DL4__neg"	24.0898796372274	12.8366729030463	4.05148927063808	2.22044604925031e-16	17.6688417264522	22.5444729556615	89.0110674505642	0.903517428998655	2.22044604925031e-16	1.34622758163979
"MEDAG__neg"	18.45116358196	5.08723169199793	3.93433627454722	15.8970350030578	0.613819947819466	2.22044604925031e-16	71.087798402351	0.609452527422909	2.22044604925031e-16	27.9753633363636
"AFM__neg"	2.31150000898691	2.4089683906544	2.22044604925031e-16	8.90553514615966	0.738831671017767	6.98603287240508	17.7546321522478	0.602804389191014	7.34910730298626	6.55582255784306
"KIR3DL2__neg"	17.5395986009364	2.22044604925031e-16	1.25222913069447	2.22044604925031e-16	20.2201236581611	13.365344451129	97.8283260808358	2.22044604925031e-16	2.22044604925031e-16	8.39422551482668
"ELFN1__neg"	2.22044604925031e-16	22.7232697966519	0.798806288095978	23.4370514305489	2.22044604925031e-16	2.22044604925031e-16	90.8916739898805	4.2660597441436	3.49397949831362	17.6394945031347
"PAEP__neg"	4.80398025111226	10.8480086861055	1.36418291774465	10.3460901399895	1.65525243286232	7.21386025726955	30.2569655398121	0.131963933022332	2.22044604925031e-16	10.5739910528344
"OLAH__neg"	7.4409901298323	2.22044604925031e-16	2.36192409201764	18.8741975091813	0.0787923728458229	11.5747836011339	48.6287113539692	2.22044604925031e-16	2.45946335790918	0.710672384416017
"CD247__neg"	3.8067929134337	2.81163346260209	1.67169228887382	2.22044604925031e-16	19.6760118568272	11.8155799374158	110.542322472652	4.17666050648377	5.31881907744126	10.290748368707
"INHBC__neg"	21.5015301767612	22.2340334955225	2.22044604925031e-16	27.6068330623025	2.22044604925031e-16	24.5761195643676	63.5433739324745	2.22044604925031e-16	19.4313906232469	3.15482761222652e-15
