"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"State"	"MaxFC"	"InitialState"
"AP000322.53"	"AP000322.53"	-0.424677862335503	0.0319620194156199	-0.0574139802693962	0.0911231920067244	-0.0510801090294706	1.08115675041654	-0.00147474505500278	0.447033590950995	"S02"	1.08115675041654	"IS06"
"AZU1"	"AZU1"	-0.221267475401302	0.0794491854557238	-0.0736590824134733	-0.0412154199187651	-0.103716508413156	1.02212571389465	0.342724265276427	0.0134991649266892	"S02"	1.02212571389465	"IS06"
"AGER"	"AGER"	-0.355869840079154	0.434379611386401	-0.0351448404015625	0.132735055982154	-0.404625113262744	1.01646412435079	0.0654370313554321	0.240749844482808	"S02"	1.01646412435079	"IS06"
"MS4A15"	"MS4A15"	-0.218097618219961	-0.0687394916553263	0.196927647166768	-0.130551730687175	-0.0317218570114331	0.878014789064742	-0.0141889441670751	0.262694224529843	"S02"	0.878014789064742	"IS06"
"SUSD2"	"SUSD2"	-0.251332519505236	0.143257454006589	0.191291607185787	0.148414634358744	0.130188317898455	0.781328416622197	0.129091849726661	-0.191753624982268	"S02"	0.781328416622197	"IS06"
"SLC46A2"	"SLC46A2"	-0.348213924760999	0.302007204019359	-0.0249903781819928	0.299055526108652	0.0956039512371518	0.775785986211858	0.229385459449758	-0.190265176533205	"S02"	0.775785986211858	"IS06"
"CHIA"	"CHIA"	-0.130472873155935	0.0169271801552234	0.145455136109517	0.117354886813551	-0.101225128255375	0.750183927885693	0.00545601489155088	-0.0321680800406848	"S02"	0.750183927885693	"IS06"
"SLC6A4"	"SLC6A4"	-0.299458277738306	-0.156882333678142	0.226041811503223	0.128905660718136	-0.028631503701296	0.740120681506036	-0.137064924888711	0.408522206581877	"S02"	0.740120681506036	"IS06"
"C4BPA"	"C4BPA"	-0.296810808876382	0.16476592404762	0.427758714419806	0.315994915788256	-0.160838985268634	0.730278237887481	0.263314085113065	-0.103820025790164	"S02"	0.730278237887481	"IS06"
"MOGAT1"	"MOGAT1"	-0.093090240075091	-0.129573494574155	0.110189638788915	0.15003202818673	-0.109706742229816	0.707827104684007	-0.0284408168059767	0.0373700597684483	"S02"	0.707827104684007	"IS06"
"AQP10"	"AQP10"	-0.19909751312417	-0.00314162100172015	0.354690140295302	0.0273141674330072	0.122432876277173	0.696693982785157	-0.100024121513285	-0.000597955354919784	"S02"	0.696693982785157	"IS06"
"CLDN18"	"CLDN18"	-0.223334145307252	0.0183698307618159	0.449283252363259	0.103806154401675	-0.103206638650875	0.689867443901477	0.175224627507309	0.0114131164694465	"S02"	0.689867443901477	"IS06"
"HHIP"	"HHIP"	-0.504210381401506	0.071128816934966	0.320456601042335	0.54052858191908	0.339405629303218	0.669804849168953	0.0267278333638985	-0.0317628887722517	"S02"	0.669804849168953	"IS06"
"RTKN2"	"RTKN2"	-0.263026499933855	0.113969796217579	-0.205117304579838	-0.365994004987102	0.0944141859232759	0.640781110121858	0.298496341207272	0.288233809665726	"S02"	0.640781110121858	"IS06"
"SLC39A8"	"SLC39A8"	-0.292619071341122	0.0535513295449365	0.159378978549129	0.0794469445452886	0.141250149228359	0.609481606182882	0.563009740809903	-0.146814507880618	"S02"	0.609481606182882	"IS06"
"CEACAM8"	"CEACAM8"	-0.408645514908076	0.100641178942592	0.179172374028944	0.12549879798857	-0.162761349148464	0.573326665228233	0.193710309473154	0.432994396224474	"S02"	0.573326665228233	"IS06"
"TEX14"	"TEX14"	-0.471276817235066	0.244704128357821	-0.0574031568183153	0.0539888249133995	0.083809731979873	0.519648129008447	0.134740341170053	0.39013749460915	"S02"	0.519648129008447	"IS06"
"LRRC49"	"LRRC49"	-0.264253321301083	-0.0979317044342386	-0.0968550663718855	0.0956035527910915	0.0339713554501279	0.449354883483491	-0.0738387273043865	0.412312975136107	"S02"	0.449354883483491	"IS06"
"C5orf38"	"C5orf38"	0.00693446877545549	-0.0791262742288564	-0.154325723200676	-0.174988981086647	-0.0187216380238015	0.365076799613416	-0.134626582943733	0.170306843038964	"S02"	0.365076799613416	"IS06"
"GPATCH2"	"GPATCH2"	-0.455093448736222	-0.0362422371656944	-0.102918868408626	-0.293404509112314	0.203026498555277	-0.0682510803579726	0.205866519744214	0.871708150420211	"S03"	0.871708150420211	"IS08"
"FAM234B"	"FAM234B"	-0.414983938350835	-0.126263860041858	-0.247053637978703	-0.0218719911431695	0.20896291616345	-0.0289071377453527	-0.095991840552495	0.853207553733772	"S03"	0.853207553733772	"IS08"
"TPH1"	"TPH1"	-0.595349125500007	0.328871358356552	0.307759729408449	0.199476651877756	-0.169846657008655	0.279172171728612	-0.127325818346084	0.770164981596087	"S03"	0.770164981596087	"IS08"
"C1orf111"	"C1orf111"	-0.367372995938432	0.00372083886942146	0.0147375344239358	-0.0933981134751081	-0.0293438549243199	-0.0656956943008935	0.132054857005693	0.735073955653085	"S03"	0.735073955653085	"IS08"
"MS4A10"	"MS4A10"	-0.504107173936612	0.130573633599656	0.700524002600505	0.0446687167190987	-0.117287821247809	0.102325651183977	-0.00028404570004498	0.701702153717257	"S03"	0.701702153717257	"IS08"
"NAV3"	"NAV3"	-0.647330240792048	0.0871601691661305	-0.0478734770126534	0.286372784498206	0.210663530994256	0.0894535328453417	0.237200806011169	0.678132445862286	"S03"	0.678132445862286	"IS08"
"PNLIPRP1"	"PNLIPRP1"	-0.375445376745089	0.166032812413899	0.447793037628036	-0.0895386139264328	-0.244542843106234	0.13419976197651	0.0025071367276234	0.676856368849852	"S03"	0.676856368849852	"IS08"
"NEURL1"	"NEURL1"	-0.275909062169668	-0.0267033457112995	0.184130984949299	0.177190459931194	-0.113376051152201	-0.214371412334936	-0.13807366362609	0.60455453542655	"S03"	0.60455453542655	"IS08"
"FRS2"	"FRS2"	-0.599314600165114	-0.0429602082647008	-0.111287014758066	0.199808510470344	0.515460366200464	-0.076767752848628	0.15991129012423	0.601879972904705	"S03"	0.601879972904705	"IS08"
"ZDHHC11B"	"ZDHHC11B"	-0.25505319468361	-0.0899732254747485	0.0228101433211789	0.186917612137876	-0.212965315819967	0.241434524003853	-0.14831803830933	0.597738864721453	"S03"	0.597738864721453	"IS08"
"C1QTNF3.AMACR"	"C1QTNF3.AMACR"	-0.512108479922149	0.00336060510847081	-0.0253366755018872	0.0591191782500176	0.434203897463585	0.0244541902444091	-0.0401198857912316	0.595894369526344	"S03"	0.595894369526344	"IS08"
"KAT6A"	"KAT6A"	-0.426266818522758	-0.0330354104010918	-0.0314980050750946	0.0925141047692025	0.216584005307623	-0.0183873668281953	0.10977028717087	0.5627649358238	"S03"	0.5627649358238	"IS08"
"AGL"	"AGL"	-0.497109804506277	-0.0240295104952685	-0.0985372606534248	0.356522938736828	0.290574878925482	-0.033050516087449	-0.0560080538903773	0.558222291657329	"S03"	0.558222291657329	"IS08"
"EXOC2"	"EXOC2"	-0.536539665450046	0.160864760295097	-0.160746239500212	0.0449060645257419	0.3736676946207	-0.0518689893406297	0.136600125690544	0.55335108482997	"S03"	0.55335108482997	"IS08"
"P2RY4"	"P2RY4"	-0.441215411798676	0.164525399881679	0.282475164807686	0.114955841451155	0.0912938042874337	-0.0627717727842133	-0.0630129563586322	0.531656478814308	"S03"	0.531656478814308	"IS08"
"TTC36"	"TTC36"	-0.184177349570452	-0.0565684819041108	0.411262451401343	0.0212075121004362	-0.119694458386407	-0.0850340336768296	-0.274794866716752	0.52306819618639	"S03"	0.52306819618639	"IS08"
"SEZ6L"	"SEZ6L"	-0.20189878150763	-0.0637514907020601	0.00618069170626872	0.0119475951270261	-0.0610413920257623	-0.0684741199121077	-0.0538298738055321	0.521386967285769	"S03"	0.521386967285769	"IS08"
"CCDC117"	"CCDC117"	-0.343457807784831	-0.00640352766281652	-0.0523634285615473	0.00749191161614147	0.25277214882481	-0.133720664447582	-0.0244214262266484	0.51355655740135	"S03"	0.51355655740135	"IS08"
"SLC1A2"	"SLC1A2"	-0.305357844214474	0.132316082992205	0.341437067502589	-0.0551620750374609	-0.11950699242748	0.142831558107227	-0.0727924245033311	0.506930118179949	"S03"	0.506930118179949	"IS08"
"ZNF703"	"ZNF703"	-0.167619530340613	-0.144274191289717	-0.0583532924258406	-0.069138810724883	0.11667615283295	-0.0899660476370398	-0.171776610951723	0.506678382284349	"S03"	0.506678382284349	"IS08"
"ATRNL1"	"ATRNL1"	-0.345639072939348	-0.053761474575351	-0.0170095643262164	0.423862451904916	0.028753263621944	-0.0105095453886216	-0.191025691687207	0.498142364295059	"S03"	0.498142364295059	"IS08"
"SLC18A1"	"SLC18A1"	-0.514113390314804	0.468411181915177	0.364234255815586	-0.0205249166049952	-0.0408837257733494	0.0950276866944132	0.0756428967259749	0.489187303246537	"S03"	0.489187303246537	"IS08"
"GRPR"	"GRPR"	-0.39168542051951	-0.134596523724295	-0.0529784743701465	0.212338980557215	0.380705947821345	-0.062955961474377	-0.0964609155051274	0.481532756844868	"S03"	0.481532756844868	"IS08"
"MON1B"	"MON1B"	-0.527996507885083	0.122499507403224	0.220925906887177	0.0543277216432028	0.244152774810296	-0.0208882305176639	0.313138658010544	0.472782886951264	"S03"	0.472782886951264	"IS08"
"RDH8"	"RDH8"	-0.33762561358419	0.0946414502625169	0.0305668235456056	-0.0254425547170161	0.016831610866754	0.00429516252607889	0.204759409392849	0.464509784588306	"S03"	0.464509784588306	"IS08"
"CUZD1"	"CUZD1"	-0.212894838347883	0.312070205950672	0.319597444207481	-0.136173704446379	-0.214273505594653	-0.10892117022454	-0.19493013057317	0.458739479558785	"S03"	0.458739479558785	"IS08"
"BEST2"	"BEST2"	-0.28805239020744	0.174787671752949	0.114900769565726	0.176101494981666	-0.253995116379376	-0.0596502956917522	0.076703670588154	0.453681900038317	"S03"	0.453681900038317	"IS08"
"NAF1"	"NAF1"	-0.364506245007407	-0.112347479220541	-0.182143017671182	0.0932152222211896	0.162423244642131	0.222440300282137	0.256397667556909	0.45001044231639	"S03"	0.45001044231639	"IS08"
"ETNK1"	"ETNK1"	-0.288874225335443	0.0155674028085876	0.174917517174866	-0.113998271414839	0.0897769606824174	0.0402311984641879	0.0760284274208419	0.442709581566081	"S03"	0.442709581566081	"IS08"
"CBLN2"	"CBLN2"	-0.385889395750238	0.210953334739252	0.152803193699297	0.0258684491506619	0.150918990013697	-0.0772461444307853	-0.0377265309762159	0.42620802976619	"S03"	0.42620802976619	"IS08"
"OTOGL"	"OTOGL"	-0.206350735726988	-0.0657848140525991	-0.062486291724988	0.114368686437813	-0.0534874068055915	-0.0579905888399555	0.066390983445019	0.417938101013209	"S03"	0.417938101013209	"IS08"
"SLC7A2"	"SLC7A2"	-0.323825539944685	-0.0619831732390245	0.0400369090720403	0.104061493455355	0.0907072236519674	0.16290533925352	0.125821126068103	0.403650103775032	"S03"	0.403650103775032	"IS08"
"CYP51A1"	"CYP51A1"	-0.205090091756518	-0.306969369703591	0.105209114964833	-0.184777828495385	0.238574968256085	0.0747067359277374	0.238419326805163	0.396711707489211	"S03"	0.396711707489211	"IS08"
"TOB1"	"TOB1"	-0.240681161475423	-0.0990691330657877	0.052778238281495	0.0136553293956318	0.0157433808939447	0.179562075225498	0.134473027978266	0.382428790607369	"S03"	0.382428790607369	"IS08"
"NLRP5"	"NLRP5"	-0.186254178843839	0.0138083474052301	0.185052947593912	-0.00600146981352412	-0.0840543389844429	0.128558563777621	-0.0808184778368394	0.364021015637135	"S03"	0.364021015637135	"IS08"
"ANKRD30A"	"ANKRD30A"	-0.240765656409817	0.0655105472566884	-0.0481933210311911	0.0169855062332934	0.134756907302131	0.142759619851272	-0.162023722521221	0.329017822844864	"S03"	0.329017822844864	"IS08"
"SSFA2"	"SSFA2"	-0.283434370857491	-0.154695008619552	0.120597433599409	0.0925022934080469	0.204141257977885	0.0734121439044736	0.124035175305618	0.322182860715184	"S03"	0.322182860715184	"IS08"
"PVALB"	"PVALB"	-0.150707170061182	0.157005968748945	-0.00969120246553395	0.0104667995301701	-0.0587732813752375	0.007637742842688	-0.109808831397938	0.254391157872869	"S03"	0.254391157872869	"IS08"
"TFAP2B"	"TFAP2B"	-0.142156717639845	0.0172408700091331	0.0324644329278595	0.150072682669616	0.0449629869612052	0.0229211393554971	-0.166181272227779	0.184074178348458	"S03"	0.184074178348458	"IS08"
"GRAP2"	"GRAP2"	-0.672979557706042	1.4636981388483	0.0757941301038958	0.279984709476684	0.0202971702953894	0.093902626139486	0.281518017139224	-0.263771893062497	"S04"	1.4636981388483	"IS02"
"AMICA1"	"AMICA1"	-0.679323954210801	1.44806401012007	0.109698802930411	0.281571015806617	0.152467960432086	0.171955605652393	0.514792393930709	-0.49033566031191	"S04"	1.44806401012007	"IS02"
"KLRB1"	"KLRB1"	-0.590078909771855	1.437340258419	0.100764819079572	0.419428004456097	-0.0070053725719983	0.310247913097021	0.0832562328400771	-0.44978903142252	"S04"	1.437340258419	"IS02"
"DOK2"	"DOK2"	-0.603529270778999	1.31838428971906	-0.103333831939397	0.261966320078166	0.0740338857834322	0.373306363467741	0.545139039314356	-0.473477577090132	"S04"	1.31838428971906	"IS02"
"CD1C"	"CD1C"	-0.60925510178829	1.2383497526784	-0.0467701809162996	0.505630621268303	0.16167592816554	0.28623452910903	0.11145403019144	-0.41492063610786	"S04"	1.2383497526784	"IS02"
"PIK3R6"	"PIK3R6"	-0.523092718628488	1.16061281967334	-0.0326835818696104	-0.0247624625088307	0.185336298850231	-0.0075448773578007	0.281397340704046	-0.18405568903114	"S04"	1.16061281967334	"IS02"
"NCF4"	"NCF4"	-0.457072187229747	1.14919975626784	-0.0052191161482625	0.0633369075273634	0.0728626347727918	0.133731074511799	0.420789680825622	-0.381846332601294	"S04"	1.14919975626784	"IS02"
"CLEC9A"	"CLEC9A"	-0.601940035999546	1.14676336860005	-0.146058386650099	0.665067574666618	-0.0586683462871267	0.264581466419495	0.10574663009937	-0.243383563368586	"S04"	1.14676336860005	"IS02"
"PIK3CG"	"PIK3CG"	-0.919272519508536	1.14550417139362	0.181373635638437	0.38349869101899	0.523393100677031	0.192905380724318	0.55308224669376	-0.206308585919679	"S04"	1.14550417139362	"IS02"
"PTGDS"	"PTGDS"	-0.608086228666188	1.11792243566105	-0.125170955662025	0.972416597304184	-0.0807468595612941	0.422418709484205	-0.0258647710290218	-0.383340437958194	"S04"	1.11792243566105	"IS02"
"FLT3"	"FLT3"	-0.628241754402974	1.0892686533536	0.00285919001450024	0.189461646147614	0.133931092364333	0.106454839567894	0.0218445728913425	0.0517977031639184	"S04"	1.0892686533536	"IS02"
"GIMAP7"	"GIMAP7"	-0.670400477737818	1.07827587974999	-0.0806737520250981	0.95711743937206	-0.0348173754976971	0.306940704938521	0.0712814221605936	-0.282513223507163	"S04"	1.07827587974999	"IS02"
"DPEP2"	"DPEP2"	-0.541072996464076	1.04150212925634	0.00658692147361275	0.28648491010707	0.0510859910704114	0.432514071482396	0.257507556608655	-0.282870452625992	"S04"	1.04150212925634	"IS02"
"CD69"	"CD69"	-0.595647866693809	1.03923397713956	-0.122998676220419	0.317725886526647	0.054237233399783	0.200441059729888	0.635803708564798	-0.270037974495718	"S04"	1.03923397713956	"IS02"
"GIMAP1"	"GIMAP1"	-0.699976124055093	0.98494107443156	-0.0759742123530622	0.924858802185611	0.0499304744964705	0.425545736751948	0.0763367814274798	-0.240573632414404	"S04"	0.98494107443156	"IS02"
"CD300LF"	"CD300LF"	-0.493394542755594	0.95528697239467	-0.0947453235361665	-0.127688382338167	0.179853696964771	0.399849559858783	0.808867071274992	-0.360924248257754	"S04"	0.95528697239467	"IS02"
"S100Z"	"S100Z"	-0.543907612295077	0.922591783058485	0.0690111107283473	0.184272362346657	0.167548594049143	0.21714535839158	0.178395333379162	-0.125070706664256	"S04"	0.922591783058485	"IS02"
"HLA.DRB5"	"HLA.DRB5"	-0.482308710807399	0.879917915095711	-0.0252510539510416	0.139946120987567	0.267637163074901	0.326410858447094	0.541869493775064	-0.439158007728609	"S04"	0.879917915095711	"IS02"
"P2RX1"	"P2RX1"	-0.57497803697206	0.878423867370029	0.4007583922948	0.721966783338464	-0.0349706912957381	0.152005805466169	0.0808260956575324	-0.238244009192701	"S04"	0.878423867370029	"IS02"
"TPSAB1"	"TPSAB1"	-0.666028746777583	0.847661482804933	0.132327089859272	0.687033521220987	0.391049508580751	0.405521498791524	0.0686181330258611	-0.36649631100066	"S04"	0.847661482804933	"IS02"
"CTD.2370N5.3"	"CTD.2370N5.3"	-0.661674484363284	0.833606360823628	0.158174135309404	0.115639003094468	0.605300623126347	0.064647745396655	0.370558629682234	-0.210037136244064	"S04"	0.833606360823628	"IS02"
"TPSB2"	"TPSB2"	-0.596212269950105	0.817222729535646	0.101936845108385	0.596451397543636	0.33547144039507	0.352776504150345	0.00543723389326489	-0.316857158833791	"S04"	0.817222729535646	"IS02"
"CPA3"	"CPA3"	-0.841775746016726	0.790998318636558	0.135056975593366	0.754072382086748	0.634129698278972	0.390448850764944	0.222820675036749	-0.297413169827812	"S04"	0.790998318636558	"IS02"
"HDC"	"HDC"	-0.672866208377121	0.788091914417391	0.0408176799656701	0.628610449735041	0.0411250281886492	0.435139800392572	0.23584334177392	-0.0446545369901802	"S04"	0.788091914417391	"IS02"
"CD101"	"CD101"	-0.282490098338861	0.726218150217928	0.0324628165417741	-0.0490232885480929	0.136454774986312	-0.0376345432173307	0.246487920227108	-0.232273417874803	"S04"	0.726218150217928	"IS02"
"ADGRE1"	"ADGRE1"	-0.543618954035025	0.701594257477048	0.0309584769929245	-0.0155517115032077	0.36215126776006	0.234189023617078	0.518314436430794	-0.132596872151113	"S04"	0.701594257477048	"IS02"
"COL6A5"	"COL6A5"	-0.402023149781451	0.685793132890727	0.199953807744915	0.106363548675122	0.0823163136610571	0.446765868285524	0.094977205094043	-0.153468439428838	"S04"	0.685793132890727	"IS02"
"CLEC4A"	"CLEC4A"	-0.410021366067257	0.675906395086622	-0.0291921783613526	0.0159479185534404	0.28888505145326	0.0422540481481282	0.546213175644142	-0.264364757617904	"S04"	0.675906395086622	"IS02"
"MS4A14"	"MS4A14"	-0.51822649588309	0.660373907326301	-0.0951711337809457	0.0543849542672951	0.294752860407136	0.412540673932196	0.412855455369797	-0.110395390288974	"S04"	0.660373907326301	"IS02"
"MADCAM1"	"MADCAM1"	-0.347155852518506	0.616029726894248	0.408419646987099	0.069131806522712	-0.28521507937627	-0.0112507429902079	-0.145142521857245	0.319592482905679	"S04"	0.616029726894248	"IS02"
"TPSD1"	"TPSD1"	-0.483117030325394	0.614966970514764	0.199116783549166	0.375013554763176	0.319665122613697	0.220611465218899	0.0475176494194463	-0.21922109417091	"S04"	0.614966970514764	"IS02"
"LAMP3"	"LAMP3"	-0.278549506339598	0.601522016545252	-0.083706775240633	-0.159987298829763	-0.0402961898020743	0.384784758877035	0.408031069798863	-0.0985348562245874	"S04"	0.601522016545252	"IS02"
"GYPE"	"GYPE"	-0.606826524314549	0.596956260376265	0.137301405711162	0.508439112119597	0.238863166345204	-0.0134787808964324	0.129556497743521	0.0603951722030656	"S04"	0.596956260376265	"IS02"
"LTF"	"LTF"	-0.2371246459835	0.591004357565176	0.0633540365995988	0.13167332893013	-0.100701215009485	0.20956536971692	0.0866787751757715	-0.144637930303206	"S04"	0.591004357565176	"IS02"
"KCNJ5"	"KCNJ5"	-0.598570638937478	0.537108129191293	-0.0027459508013781	0.406382166620367	0.47882145489483	0.228723870723164	0.229328548460372	-0.121161067313552	"S04"	0.537108129191293	"IS02"
"NINJ2"	"NINJ2"	-0.403262610535242	0.474064929264111	-0.043206350873414	0.144050037304554	0.426830441353691	0.45485057117952	0.276123701205389	-0.310285559815428	"S04"	0.474064929264111	"IS02"
"SPTA1"	"SPTA1"	-0.282996773204651	0.289850348310057	-0.0892881818766647	0.278404858331853	0.0502022313860172	0.0100511882322062	0.130228610903074	0.0458938092449409	"S04"	0.289850348310057	"IS02"
"OMD"	"OMD"	-0.724931300838237	0.139749216131709	-0.135874545820663	1.07572542305716	1.10981049461828	0.0581431277720669	-0.0236297251890908	-0.308815413236753	"S05"	1.10981049461828	"IS05"
"TGFB3"	"TGFB3"	-0.744104703286004	0.294835310707091	-0.251809000674193	0.531915579474711	1.10388299726407	-0.112246805318485	0.19666692186126	-0.0565576378117569	"S05"	1.10388299726407	"IS05"
"TMEM119"	"TMEM119"	-0.86255823477759	0.750048827102731	-0.0586779657299637	0.573221860965263	0.881953783375663	0.225705342295584	0.209559160050049	-0.201210132022733	"S05"	0.881953783375663	"IS05"
"TNN"	"TNN"	-0.57194123468334	0.198586416000552	-0.0691542968235788	0.512130470009428	0.838545142829852	-0.114174820166028	-0.109944067181702	0.0167669934106274	"S05"	0.838545142829852	"IS05"
"ETV1"	"ETV1"	-0.469517718276348	-0.087887797315447	-0.130156368483044	0.316492882664054	0.757413677889395	0.107374672995405	0.0977087979485795	0.0944534125550035	"S05"	0.757413677889395	"IS05"
"NTM"	"NTM"	-0.422221204341135	0.0793760065681797	-0.172758449565698	0.129284884886085	0.711947657867771	0.107186576240246	0.265086647182011	-0.0363230264517829	"S05"	0.711947657867771	"IS05"
"PRND"	"PRND"	-0.535764365351219	0.0901064640672835	-0.0461824517481248	0.495787472381042	0.695354974719943	0.127110271255083	0.0016584691272801	0.0291903951707345	"S05"	0.695354974719943	"IS05"
"CCL11"	"CCL11"	-0.408107291558196	0.451194634775243	0.0962980797956749	-0.0232644453118066	0.628800607476396	-0.157406239167879	0.612593901765169	-0.344652676042307	"S05"	0.628800607476396	"IS05"
"ANOS1"	"ANOS1"	-0.461035159862715	-0.0500215313557653	-0.204224813325314	0.0552194056421721	0.622388182421641	0.345164692494194	0.173396096116095	0.23948592950816	"S05"	0.622388182421641	"IS05"
"OLFML3"	"OLFML3"	-0.436178702180265	0.110756195725943	0.00557670302824114	0.509351105527256	0.592105820632034	0.0820265020147368	0.0233647573392564	-0.11117000920588	"S05"	0.592105820632034	"IS05"
"CHRD"	"CHRD"	-0.518984195856346	0.119048606705898	-0.0413665379141861	0.420470095834937	0.48727014519024	-0.14494339627092	0.106296561943059	0.227169580148599	"S05"	0.48727014519024	"IS05"
"TYRP1"	"TYRP1"	-0.321666076595128	0.0755939046119125	0.122376091110083	0.261065588671483	0.358454792733349	0.281498864812021	-0.0307364980534773	-0.0165000396084647	"S05"	0.358454792733349	"IS05"
"GPR85"	"GPR85"	-0.289479173634459	0.124528749258515	0.236897704839682	0.089944797958019	0.280062956525683	0.123045487918231	0.120748969650574	0.00606458403022293	"S05"	0.280062956525683	"IS05"
"OSM"	"OSM"	-0.330587520982242	0.216491270156406	-0.0595406372483284	-0.203167948469167	0.150426580372482	-0.0292089928250773	1.78464256008154	-0.341726784018969	"S06"	1.78464256008154	"IS07"
"CXCL8"	"CXCL8"	-0.106891631421216	-0.217226070598963	-0.0866465154154711	-0.198667129098773	0.104785085089407	-0.101944766557931	1.66213030958795	-0.300822004930257	"S06"	1.66213030958795	"IS07"
"IL1B"	"IL1B"	-0.269699834134507	0.166751562785884	0.0223988335867074	0.0171599966246958	0.0166124827979265	-0.0441479825814948	1.56510085409507	-0.366752351944107	"S06"	1.56510085409507	"IS07"
"MCEMP1"	"MCEMP1"	-0.416646214520535	0.122384195910957	-0.0865241200827172	-0.0148539304908679	0.228481402083067	0.657624455731732	1.55367903267994	-0.386443889440113	"S06"	1.55367903267994	"IS07"
"ADAMTS4"	"ADAMTS4"	-0.498331732788445	0.0177771422942219	-0.116977480032582	0.538748061795423	0.323962374927995	-0.0836235594803573	1.22374794400777	-0.194596978816133	"S06"	1.22374794400777	"IS07"
"CSF3"	"CSF3"	-0.266186756518735	-0.104490890916019	-0.107782674697982	0.610248228121628	-0.204367226995796	0.337051358209429	1.21294869380575	-0.280761398597112	"S06"	1.21294869380575	"IS07"
"CCL3L3"	"CCL3L3"	-0.307395853045845	0.517538689418161	-0.149589196533723	-0.120855385663656	0.0445851963200123	-0.136993347716837	1.18344520650113	-0.254421738686204	"S06"	1.18344520650113	"IS07"
"ADGRE3"	"ADGRE3"	-0.670803571406744	0.651113009796818	0.030005564647639	0.367644327741537	0.153055055058236	0.561398940134473	1.17959808251513	-0.337751947039713	"S06"	1.17959808251513	"IS07"
"CXCL2"	"CXCL2"	-0.285657776886073	0.00345408328473658	-0.0402721172761752	0.625900668121811	-0.249994873438255	0.446881884794492	1.1624429718882	-0.331008787427201	"S06"	1.1624429718882	"IS07"
"FPR1"	"FPR1"	-0.628609072210319	0.631461152079151	-0.107291227522903	0.224112144895315	0.42967442696154	0.197984917691189	1.1620482415292	-0.377871755236543	"S06"	1.1620482415292	"IS07"
"OLR1"	"OLR1"	-0.522169464257865	0.409559173692121	-0.141145015120338	-0.301905864167946	0.647736784754059	0.456238817879858	1.05574641052402	-0.261350134313124	"S06"	1.05574641052402	"IS07"
"CMTM2"	"CMTM2"	-0.420756791864025	0.127633072535837	-0.0576006947901232	0.418871357831793	-0.13200705258026	0.348750787234554	1.04347378519893	-0.0443859044946375	"S06"	1.04347378519893	"IS07"
"FCN1"	"FCN1"	-0.672963899875281	0.853260607579487	-0.0845062209715471	0.573898332534691	0.0718471477947874	0.362124893963136	1.03615232775677	-0.402834572233732	"S06"	1.03615232775677	"IS07"
"SLC11A1"	"SLC11A1"	-0.331227892064594	0.175899861169354	-0.148373048557733	-0.226421051300608	0.272730638160529	0.4088108298287	1.00584404470428	-0.141246157177083	"S06"	1.00584404470428	"IS07"
"SIRPB1"	"SIRPB1"	-0.54444958015655	0.713690041782133	-0.0264315066258	0.05660286617784	0.219379424340977	0.396614203052955	0.990275839375823	-0.32562721605645	"S06"	0.990275839375823	"IS07"
"CCL4L2"	"CCL4L2"	-0.299556002947047	0.685781366257996	-0.142300367826511	-0.137385553115602	0.155896223462757	-0.155473431137369	0.958102525355744	-0.374586456322869	"S06"	0.958102525355744	"IS07"
"CCL4"	"CCL4"	-0.409944737618056	0.851441749754345	-0.214978720380991	0.161343207989029	0.0987710748070705	0.0286557497877489	0.939612624104255	-0.472493414180799	"S06"	0.939612624104255	"IS07"
"SRGN"	"SRGN"	-0.591826165793946	0.737213917346435	-0.0746376809722158	0.397142021083736	0.296984216556359	0.164599261769453	0.8774252454786	-0.401647455945057	"S06"	0.8774252454786	"IS07"
"FFAR3"	"FFAR3"	-0.424251796997753	0.336697965211611	0.0362292819466035	0.611965505892298	0.0221032034672882	-0.0330942423931028	0.865390444915974	-0.279743442706008	"S06"	0.865390444915974	"IS07"
"MRC1"	"MRC1"	-0.668957691399507	0.642232291464228	-0.142844252175568	0.655144633621896	0.321675075914916	0.352409816560687	0.828947399534412	-0.384216038740006	"S06"	0.828947399534412	"IS07"
"RND1"	"RND1"	-0.236917827505527	0.00243738799110177	0.139332442472276	0.0429928162769795	-0.14518479363068	0.338435204353049	0.778772117564001	0.0341861937897632	"S06"	0.778772117564001	"IS07"
"IL13"	"IL13"	-0.402677343537667	0.511808121008589	-0.0264842478171776	0.455035227088019	-0.169168342464213	0.179742542652078	0.687106776747014	-0.167515551913659	"S06"	0.687106776747014	"IS07"
"PGLYRP1"	"PGLYRP1"	-0.542638786349345	0.241109460602305	0.188757033922161	0.439045180390823	-0.321466987006393	0.314050317257194	0.683382183009477	0.351228645889751	"S06"	0.683382183009477	"IS07"
"MMP19"	"MMP19"	-0.391958504534994	0.205505769252289	-0.0573970913606872	0.482904011259959	0.14899258793005	0.266565623068662	0.589277201706912	-0.195238264255158	"S06"	0.589277201706912	"IS07"
"RASGRP4"	"RASGRP4"	-0.584128601075897	0.52353935182022	0.065253894356172	0.434924951093451	0.208380489205783	0.306728652551727	0.544799625503816	-0.124829582156159	"S06"	0.544799625503816	"IS07"
