"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"State"	"MaxFC"
"AGER"	"AGER"	0.419506862313949	-0.254879482980646	-0.17651823638486	-0.0128823038723758	0.466916859138084	"IS05"	0.466916859138084
"SSTR4"	"SSTR4"	0.095761718259542	-0.229152954148579	-0.059158285716304	-0.0367813384710774	0.431837904716579	"IS05"	0.431837904716579
"DKK2"	"DKK2"	0.0642894463674022	-0.413906732929426	0.237913897456048	-0.165510789744335	0.421880407903183	"IS05"	0.421880407903183
"NDNF"	"NDNF"	-0.0102379097133094	-0.332192638112899	0.0855032389317281	0.122539590879099	0.42165605231174	"IS05"	0.42165605231174
"CYP3A7"	"CYP3A7"	0.170513810581581	-0.278068937665837	-0.0852418019588592	0.312549703152018	0.403569881322086	"IS05"	0.403569881322086
"PGLYRP1"	"PGLYRP1"	0.284413609979357	-0.289146627488731	-0.0323826803097936	-0.00315821760036988	0.401132582415003	"IS05"	0.401132582415003
"TMX2.CTNND1"	"TMX2.CTNND1"	0.056367711570459	-0.359231508547042	0.161104490131116	-0.0341533442214849	0.389365553589105	"IS05"	0.389365553589105
"CCL23"	"CCL23"	-0.0103670557668996	-0.408799023217919	0.265251812919415	0.0376544850955473	0.349228914255024	"IS05"	0.349228914255024
"COL6A6"	"COL6A6"	0.0194500812271418	-0.416696207883213	0.303058638870253	-0.117094544696873	0.349169095041141	"IS05"	0.349169095041141
"HIGD1B"	"HIGD1B"	0.0525797847838402	-0.197589151547722	0.0202920454806324	-0.198599559597809	0.347825080700615	"IS05"	0.347825080700615
"SLC6A4"	"SLC6A4"	0.177088216728225	-0.115586335906573	-0.162708581453742	-0.0187580880252498	0.327408996678961	"IS05"	0.327408996678961
"DEFA4"	"DEFA4"	0.176404293156887	-0.388705141446089	0.205028085460158	0.156587105382978	0.26748962407738	"IS05"	0.26748962407738
"LRRC32"	"LRRC32"	0.0236056578080121	-0.225378586184278	0.104073510516091	-0.0575294286373925	0.257290508463789	"IS05"	0.257290508463789
"COX4I2"	"COX4I2"	0.013766798000082	-0.169873425317692	0.037302757427569	-0.0570781898306064	0.252610036332003	"IS05"	0.252610036332003
"S1PR1"	"S1PR1"	-0.00767982235794181	-0.232248539441395	0.125225276050362	0.0230535580184192	0.231217913941701	"IS05"	0.231217913941701
"LRRC28"	"LRRC28"	-0.0603979910531771	-0.105336394344681	0.0331953704631262	-0.124777139532258	0.204028979799921	"IS05"	0.204028979799921
"NRGN"	"NRGN"	0.124543104139737	-0.155520504206583	0.0177760698300444	0.113739388788357	0.147799504963349	"IS05"	0.147799504963349
"FLI1"	"FLI1"	0.0279847709219885	-0.086070345042587	-0.0276663679170574	0.0754290621500651	0.144808548563621	"IS05"	0.144808548563621
"STXBP1"	"STXBP1"	-0.0386888386430549	-0.0898519930978426	0.0667108030459664	-0.148367435370437	0.132249645941217	"IS05"	0.132249645941217
"DR1"	"DR1"	-0.0181267805237026	-0.0071239035484391	-0.0186550277858267	0.00268132374728334	0.0435146946607584	"IS05"	0.0435146946607584
