"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"State"	"MaxFC"
"SEMA3D"	"SEMA3D"	0.986906832336014	0.398643602419936	0.0308624511002471	-0.822438419489682	0.330138045674654	-0.151508213827927	"IS01"	0.986906832336014
"PRKAR2B"	"PRKAR2B"	0.985125280716593	0.133609106311175	0.397058974985522	-0.737690955167255	0.206652463281588	-0.0367722405978417	"IS01"	0.985125280716593
"EML1"	"EML1"	0.979696770987887	0.272783653589259	-0.082882593607901	-0.726812863284575	0.369516365660801	-0.053596469890681	"IS01"	0.979696770987887
"HAND2"	"HAND2"	0.978779824704713	0.161908468462218	-0.00717661667958183	-0.502065773721194	0.000428679219804182	0.0381383217994424	"IS01"	0.978779824704713
"MAP1LC3C"	"MAP1LC3C"	0.976825669051111	-0.116402271467068	0.554151568615896	-0.582913744639135	0.0234261931955012	0.30306088110449	"IS01"	0.976825669051111
"KLHL4"	"KLHL4"	0.972817965755798	0.296993601156861	0.0307113393262535	-0.551109905867127	-0.121896399922694	0.105086601600396	"IS01"	0.972817965755798
"PTGER3"	"PTGER3"	0.972106289633231	0.569370877104138	0.119750548895866	-0.769004751871222	-0.132505212343005	0.149035599469649	"IS01"	0.972106289633231
"LPL"	"LPL"	0.971090540881817	0.00791290805137474	0.365590720609926	-0.5675238492884	-0.0122320369373732	0.268282692066218	"IS01"	0.971090540881817
"GAS1"	"GAS1"	0.969225696123712	0.697007960534428	0.129008867375548	-0.766121384272925	-0.239176312925351	-0.0821094825182241	"IS01"	0.969225696123712
"C3orf70"	"C3orf70"	0.9671772707845	0.19123882267784	0.0246626702757944	-0.704813826859569	0.332556970885217	0.0493085083945459	"IS01"	0.9671772707845
"NMT2"	"NMT2"	0.962377725781427	0.137268861093076	0.110025736225156	-0.668877627778801	0.314714215358308	-0.0909857421016298	"IS01"	0.962377725781427
"KCNA2"	"KCNA2"	0.959751469684645	-0.0313293853788893	0.483903388783177	-0.707147020559124	0.26594880966754	0.132917332355602	"IS01"	0.959751469684645
"HSD17B13"	"HSD17B13"	0.959149280646009	-0.31549852194428	0.220698652032627	-0.424498054854721	0.277128176204954	0.157523179257533	"IS01"	0.959149280646009
"GAS7"	"GAS7"	0.958057012912161	0.643170706388109	0.628309245301955	-1.00219243276993	-0.0977379880298002	-0.0132501331913726	"IS01"	0.958057012912161
"STON1.GTF2A1L"	"STON1.GTF2A1L"	0.957879245302522	0.352962062109488	0.0814005941333515	-0.578676290315676	-0.110893955288915	-0.0876202791018025	"IS01"	0.957879245302522
"CLIP3"	"CLIP3"	0.957659682114309	0.345702577228348	0.142752985791499	-0.786155697754858	0.249865301196122	-0.0869109269964167	"IS01"	0.957659682114309
"HEPN1"	"HEPN1"	0.956731452461127	-0.217300995162523	0.206009546798439	-0.332536545865106	-0.0290952920689086	0.216383431190877	"IS01"	0.956731452461127
"MTURN"	"MTURN"	0.950815049748218	-0.113562564906258	-0.0270391502279582	-0.414182582367115	0.233572451670327	-0.00263994427168013	"IS01"	0.950815049748218
"GNG2"	"GNG2"	0.949179202224311	0.432880318364141	0.857513268860469	-0.933380479084864	-0.141273906292227	0.0550489280564573	"IS01"	0.949179202224311
"SYNC"	"SYNC"	0.9490202800431	0.602702889364638	0.174344174763291	-0.816956008082822	-0.12562213980869	0.215934398171754	"IS01"	0.9490202800431
"PPP1R12A"	"PPP1R12A"	0.948406678362289	0.568187089621971	-0.0264041552062601	-0.947779566486268	0.396681693434712	-0.0584232457815237	"IS01"	0.948406678362289
"ZCCHC24"	"ZCCHC24"	0.94272750513329	0.710186717460586	0.514424863080425	-0.966575316582676	-0.205385329321872	0.15558053137681	"IS01"	0.94272750513329
"GOLGA8M"	"GOLGA8M"	0.937575532241097	-0.000986289963459829	0.226746301021579	-0.715633545992039	0.461071824783387	0.0926772655991832	"IS01"	0.937575532241097
"HRASLS5"	"HRASLS5"	0.93730816975126	0.0239077007256894	0.104969814606953	-0.494039697979693	0.0908151200692392	0.108233163797366	"IS01"	0.93730816975126
"ABCB5"	"ABCB5"	0.934746115470369	-0.0771451575831936	0.139835397740039	-0.51934532067302	0.255550681595474	0.0723359700577241	"IS01"	0.934746115470369
"AC013461.1"	"AC013461.1"	0.931686185894201	0.420797234934736	-0.171552813607126	-0.576330138695723	-0.0400125154705889	0.0627530734629693	"IS01"	0.931686185894201
"SPX"	"SPX"	0.930590750105831	-0.20006916255954	-0.0209224946175807	-0.466374850393368	0.200793422011216	0.872669892236559	"IS01"	0.930590750105831
"RNF180"	"RNF180"	0.925694022371128	0.357644910055894	0.237809045678117	-0.803142497302566	0.212479077629774	-0.0561131534333147	"IS01"	0.925694022371128
"SLC19A3"	"SLC19A3"	0.924956356673035	-0.146580192606518	0.486068424560354	-0.532127312170754	0.0464709077801608	0.331286289623547	"IS01"	0.924956356673035
"GIMAP6"	"GIMAP6"	0.923391373260897	0.271649115447121	0.91261817891653	-0.834103373120632	-0.130787122603394	0.00569755867574753	"IS01"	0.923391373260897
"LEFTY2"	"LEFTY2"	0.922588201665992	0.0527056620334507	0.430059489341008	-0.654543715881269	0.144365679126503	0.0681200058204675	"IS01"	0.922588201665992
"NPY2R"	"NPY2R"	0.917233435427133	-0.134476882771995	0.05416259782353	-0.370570943096983	0.123624519026506	0.0635629448681706	"IS01"	0.917233435427133
"LAMA4"	"LAMA4"	0.915851641145521	0.872988754848779	0.292296350137175	-0.983368335489127	-0.125519756586926	-0.0944209413045711	"IS01"	0.915851641145521
"PLPP7"	"PLPP7"	0.914491072128994	0.645894514608133	0.569416661877785	-0.972075961116434	-0.220359432948373	0.461809113854166	"IS01"	0.914491072128994
"SOCS3"	"SOCS3"	0.9059902842623	0.211347702722934	0.435234191248336	-0.496891213245163	-0.308244291490586	-0.0812947523857616	"IS01"	0.9059902842623
"EDN3"	"EDN3"	0.905681476198029	-0.211869835267457	0.0225080371104403	-0.355131337553705	0.182896784593121	0.210069326785599	"IS01"	0.905681476198029
"DSTN"	"DSTN"	0.904278544945068	0.305499257234688	-0.29805584133636	-0.435071087305114	0.00845119533478712	-0.132069315210193	"IS01"	0.904278544945068
"TPM2"	"TPM2"	0.902697293643726	0.342605688781675	-0.0201647426253013	-0.554718517150355	-0.220995196671886	0.581070791135351	"IS01"	0.902697293643726
"DCT"	"DCT"	0.901164552262433	-0.141776251608518	-0.0215693810452183	-0.43128778220067	0.307253953656744	0.0971957571371839	"IS01"	0.901164552262433
"WFDC1"	"WFDC1"	0.893872780388155	0.208570702178706	0.16916867782589	-0.537246912492545	-0.0354019973906924	-0.0369731851384069	"IS01"	0.893872780388155
"TPM1"	"TPM1"	0.893180014146352	0.528359014543533	-0.0835316868559812	-0.705925080286585	-0.0531253482844897	0.363603097079272	"IS01"	0.893180014146352
"PAK3"	"PAK3"	0.892835587445783	0.0744336040199199	0.085199499812979	-0.572112584598733	0.271977248817028	-0.0578930334499413	"IS01"	0.892835587445783
"PDZD2"	"PDZD2"	0.892612853311684	0.204885648517316	0.0587950380716701	-0.626654705908238	0.250981139721149	-0.135227083027124	"IS01"	0.892612853311684
"MEOX1"	"MEOX1"	0.887095002823479	0.132548899397176	0.835817993709183	-0.647706254010749	-0.232274206639184	0.0324085964889951	"IS01"	0.887095002823479
"LVRN"	"LVRN"	0.88609380079904	0.0233161500430587	0.0467339253788439	-0.49597010998134	0.0948992695098408	0.391173263637024	"IS01"	0.88609380079904
"CCBE1"	"CCBE1"	0.885918376742419	0.275324903554713	0.134351301529021	-0.596237659656281	-0.0697149837951369	0.283431932458842	"IS01"	0.885918376742419
"GYPE"	"GYPE"	0.885502428775165	0.0309929283154032	0.823051517058979	-0.733601183643113	0.0497938589581059	0.111589170849757	"IS01"	0.885502428775165
"ITSN1"	"ITSN1"	0.885377554567652	0.441445357345357	0.0306091573395097	-0.876733130951736	0.385202577763898	0.0940498837564005	"IS01"	0.885377554567652
"ASB2"	"ASB2"	0.883521627686771	-0.0647112481126132	0.378614462909469	-0.374799946649325	-0.25459513899168	0.351695463132421	"IS01"	0.883521627686771
"FILIP1L"	"FILIP1L"	0.88006610030041	0.82679899804292	0.39827442095719	-0.960446479537635	-0.240276482433621	0.178992895764432	"IS01"	0.88006610030041
"FAM129A"	"FAM129A"	0.878727864448262	0.205441779625091	0.153479174934682	-0.481383460367252	-0.0960033716435562	-0.102652204105491	"IS01"	0.878727864448262
"GEM"	"GEM"	0.878662769106997	0.602244641189312	0.542938850960197	-0.866702729592773	-0.178705184217795	-0.020905184336035	"IS01"	0.878662769106997
"FAM180A"	"FAM180A"	0.87682063811032	0.667703203294421	0.301392828023577	-0.796689880211776	-0.192327821663724	-0.10706084722968	"IS01"	0.87682063811032
"KLHL13"	"KLHL13"	0.874822794847198	0.1309720718037	-0.0929415368568091	-0.457488069971248	0.128451664547141	-0.0692954308409829	"IS01"	0.874822794847198
"PDGFRA"	"PDGFRA"	0.863768796926297	0.721828722223934	0.300350832438238	-0.87225017396407	-0.141628815896783	0.0134463768121089	"IS01"	0.863768796926297
"LEP"	"LEP"	0.862346087351664	-0.0851981829364862	0.194992464723662	-0.399966331768978	0.0960893728192012	-0.0784760549651924	"IS01"	0.862346087351664
"RBP4"	"RBP4"	0.861708376223107	-0.153041813624794	0.26160746072564	-0.411999538495584	-0.0171508244594236	0.522670896139327	"IS01"	0.861708376223107
"SLC8A1"	"SLC8A1"	0.85988287074046	0.445904423634847	0.418111937536839	-0.803882104155549	-0.00481213208104922	0.0228842066411462	"IS01"	0.85988287074046
"MYOM1"	"MYOM1"	0.859626071302509	-0.143980014097905	0.234373200948225	-0.523053152342478	0.107240116677104	0.859502588655434	"IS01"	0.859626071302509
"PRDM6"	"PRDM6"	0.858242850556323	0.321517600353711	0.153165257943816	-0.616339170509075	0.0418033524917314	-0.146944322483304	"IS01"	0.858242850556323
"PTCHD1"	"PTCHD1"	0.851237125854809	-0.0638853874221833	-0.00595210215360263	-0.342830391176116	0.12640083879721	-0.114759480722301	"IS01"	0.851237125854809
"ART4"	"ART4"	0.846594547116195	-0.107080894059515	0.642832375027852	-0.50620347010839	-0.0892660516221712	0.262035279062952	"IS01"	0.846594547116195
"COL6A6"	"COL6A6"	0.846101450561506	0.180289882128011	0.485391374676824	-0.657827557524387	0.0194052656814662	0.0170154255611252	"IS01"	0.846101450561506
"C10orf142"	"C10orf142"	0.844106461898134	0.10415098484584	0.320349820640076	-0.511070328729559	-0.0978599776634611	0.214308666648802	"IS01"	0.844106461898134
"NDNF"	"NDNF"	0.83878787228044	0.204368371878968	0.244209361836427	-0.536921763303829	-0.0642482953808485	0.0331159074101722	"IS01"	0.83878787228044
"KLB"	"KLB"	0.837643975353796	-0.322972350271723	0.292564416850324	-0.500423783877263	0.411679794892903	0.363554721044044	"IS01"	0.837643975353796
"RAB3C"	"RAB3C"	0.836372155828152	-0.0141134400037907	0.575015020950532	-0.58634065145453	0.00351919001087175	0.258066975419652	"IS01"	0.836372155828152
"S100B"	"S100B"	0.833591916617008	0.034060704569251	0.550602604183153	-0.429519077386111	-0.292436497360877	0.101365998478612	"IS01"	0.833591916617008
"SNCA"	"SNCA"	0.827355926300815	0.130192549792988	0.0401207677010786	-0.505749923808841	0.194481894497241	-0.188024236423148	"IS01"	0.827355926300815
"RDH5"	"RDH5"	0.826009614729291	-0.294761223835167	0.315540244450927	-0.431016096647777	0.162384709748243	0.612563284218737	"IS01"	0.826009614729291
"SELE"	"SELE"	0.823253937468847	0.268330339570932	0.461125363672464	-0.587884045207193	-0.195975006907842	0.0307817916585034	"IS01"	0.823253937468847
"ZNF385D"	"ZNF385D"	0.822917057440259	0.455486169297856	0.513974809374811	-0.745340835492244	-0.226197960618307	0.211450555640899	"IS01"	0.822917057440259
"CACNA1C"	"CACNA1C"	0.815175849633258	0.288764211089753	0.16633550615561	-0.65302244314901	0.141002698033808	-0.0228576671882873	"IS01"	0.815175849633258
"PLAGL1"	"PLAGL1"	0.810391665372628	0.197023915757804	0.356703776676494	-0.701677531508539	0.204372585215358	0.0146038782363651	"IS01"	0.810391665372628
"HDAC4"	"HDAC4"	0.810106345603475	0.196681233603906	-0.0296612792825497	-0.698910758387184	0.496680219449204	-0.0288646584546613	"IS01"	0.810106345603475
"ARHGEF6"	"ARHGEF6"	0.809225349763495	0.349313522340357	0.683253089526987	-0.801248870075026	-0.0653915348918785	0.101837987461703	"IS01"	0.809225349763495
"KCNMA1"	"KCNMA1"	0.808391680075135	0.250723097962318	0.493386629610094	-0.624453788258407	-0.131677725290363	0.0850834870242408	"IS01"	0.808391680075135
"ITIH3"	"ITIH3"	0.806659851732706	0.129631380307282	0.640231604990326	-0.810953179650706	0.120147391779636	0.612466428501986	"IS01"	0.806659851732706
"KCNIP2"	"KCNIP2"	0.805516663637928	-0.374278206416861	0.511777231673335	-0.583023294775816	0.570850961919403	0.114897695067538	"IS01"	0.805516663637928
"PLXNA4"	"PLXNA4"	0.804006018249254	0.383016976682049	0.0548471427092639	-0.664277471575548	0.136657940279842	-0.038321564090633	"IS01"	0.804006018249254
"HSD11B1"	"HSD11B1"	0.803569408608078	0.32117982292749	0.615249852322787	-0.635459570338583	-0.300929290417162	0.132947452460373	"IS01"	0.803569408608078
"NIPSNAP3B"	"NIPSNAP3B"	0.800740545130384	-0.127334710438707	0.239437598227507	-0.630426071944653	0.50299301807696	0.272259839756365	"IS01"	0.800740545130384
"CEP112"	"CEP112"	0.795053565413906	0.0944226123800285	0.289131377992391	-0.658307539349012	0.294797638802325	0.0823472853979186	"IS01"	0.795053565413906
"MRAP"	"MRAP"	0.790530826853865	-0.289709601432808	0.268875967534186	-0.187367620140781	-0.0980270468934588	0.094910765930254	"IS01"	0.790530826853865
"GOLGA8R"	"GOLGA8R"	0.789870844626384	0.00517913924841174	0.365666126861941	-0.823752804147241	0.716022212840089	-0.0650221490363474	"IS01"	0.789870844626384
"APOD"	"APOD"	0.78499787128374	0.0813606001839549	0.263153150506484	-0.460743825746108	-0.0936310387139387	0.269107233937531	"IS01"	0.78499787128374
"FOXF1"	"FOXF1"	0.775553703495258	0.2987464504216	0.614378094590609	-0.779722241494566	0.0656127396550688	-0.00463658422466133	"IS01"	0.775553703495258
"SMTN"	"SMTN"	0.772862401184785	0.140623275719087	0.0056565573314516	-0.388644497894363	-0.0416508974576118	0.03824621458044	"IS01"	0.772862401184785
"GRID1"	"GRID1"	0.772666743940267	0.372555229153606	0.378068718630399	-0.707460499391889	0.0456764940415055	-0.131229445297763	"IS01"	0.772666743940267
"SSC5D"	"SSC5D"	0.76993030954274	0.68984631822482	0.296842311099195	-0.829571762075298	-0.0997344481215911	-0.0153340202297269	"IS01"	0.76993030954274
"ADRA1D"	"ADRA1D"	0.768897335220102	-0.00641948330109813	0.00430741432907101	-0.424932770588851	0.186219942123887	0.155688417908758	"IS01"	0.768897335220102
"EGFLAM"	"EGFLAM"	0.763773219392159	0.284684048380838	0.178135517979779	-0.639537480971662	0.0989153102730448	0.156137362452344	"IS01"	0.763773219392159
"F10"	"F10"	0.763549004139645	-0.101267115412393	0.215826688954549	-0.386872954545487	-0.0327648674713771	0.555877794324393	"IS01"	0.763549004139645
"PTX3"	"PTX3"	0.763454848890094	0.12843854946102	0.112623269339617	-0.414239723748539	-0.0468181175508304	0.0320023784514027	"IS01"	0.763454848890094
"THSD7A"	"THSD7A"	0.76336896036243	0.288971241619341	0.183853782546546	-0.670702425395217	0.208509030179589	-0.0482678049924595	"IS01"	0.76336896036243
"PPARG"	"PPARG"	0.76123776317344	-0.156525539962754	0.107877405989092	-0.224790265754258	-0.082561228765476	0.184426412145891	"IS01"	0.76123776317344
"CTNNA3"	"CTNNA3"	0.760338168786793	2.67275803309172e-05	-0.0519647007331969	-0.537555152974028	0.27096751726233	0.741251087233264	"IS01"	0.760338168786793
"TCF21"	"TCF21"	0.757191111214224	0.245483611658703	0.374948326763557	-0.548882029148182	-0.125200528634081	0.022967043344508	"IS01"	0.757191111214224
"GOLGA8N"	"GOLGA8N"	0.756849463896405	0.0105415137773975	0.411734548049785	-0.810194463566054	0.645286123555053	0.035440867397437	"IS01"	0.756849463896405
"MRC1"	"MRC1"	0.751339908572604	0.393396775592783	0.678919770839843	-0.638476513980316	-0.367129818385025	0.0375795350276175	"IS01"	0.751339908572604
"LRP1"	"LRP1"	0.750594841429441	0.671092155294927	0.541045332708066	-0.940853453983273	-0.0457519609100866	0.0460650492548619	"IS01"	0.750594841429441
"MFAP5"	"MFAP5"	0.749878460259534	0.618277677609657	-0.0425684052352883	-0.548530012035928	-0.31730511105344	0.112479354283157	"IS01"	0.749878460259534
"TMEM200B"	"TMEM200B"	0.748997985290028	0.430756722674203	0.093055064676436	-0.527413386891494	-0.156138647041823	-0.0943253343019913	"IS01"	0.748997985290028
"CAT"	"CAT"	0.743631001457302	0.058988851634347	0.162323539145553	-0.4547455168978	0.0648406879913777	0.146899628705929	"IS01"	0.743631001457302
"WFIKKN2"	"WFIKKN2"	0.738923012681431	-0.0718378914094748	0.0107511171953785	-0.374013785796262	0.130264387044314	0.364278476739247	"IS01"	0.738923012681431
"GLDN"	"GLDN"	0.738665254787219	0.0736182813649801	0.1992038188172	-0.426994519716539	0.00790895438763652	0.0153469545078656	"IS01"	0.738665254787219
"CACNB2"	"CACNB2"	0.73157632967798	-0.102337852436421	-0.0386200094043054	-0.414109371642485	0.351513521217958	0.145660728313773	"IS01"	0.73157632967798
"GNAO1"	"GNAO1"	0.731277941555752	0.0217899240143623	0.0839207627800748	-0.540730820625301	0.359132132005932	0.094977506952454	"IS01"	0.731277941555752
"SERPINF1"	"SERPINF1"	0.730398686335464	0.639650999139243	0.645707815345153	-0.864381435916378	-0.283606306601339	0.288161929385926	"IS01"	0.730398686335464
"PRX"	"PRX"	0.730201937034876	-0.0331406694047388	0.288298992964172	-0.439120965605702	0.0814474386205301	0.109886263178426	"IS01"	0.730201937034876
"LIPE"	"LIPE"	0.726850638167877	-0.229505408521147	0.189754248945063	-0.378042984366408	0.279673779271118	0.151075069514373	"IS01"	0.726850638167877
"C10orf10"	"C10orf10"	0.724922569469953	0.391225894579224	0.616349491628877	-0.646611053043474	-0.298764948049951	0.0931157550044126	"IS01"	0.724922569469953
"LRRK2"	"LRRK2"	0.719446657787249	0.26778852716258	0.718220391915141	-0.699430031587157	-0.100035669207331	0.0580166898393326	"IS01"	0.719446657787249
"TLR4"	"TLR4"	0.718164278705084	0.615063559118638	0.678518332987117	-0.859598825202303	-0.186428865971499	-0.0200853130620432	"IS01"	0.718164278705084
"ENPP6"	"ENPP6"	0.713743996901987	-0.0473172091506228	0.343764450619377	-0.477847854733883	0.161936483171046	0.0529733151700353	"IS01"	0.713743996901987
"CD93"	"CD93"	0.709114077236393	0.495914109432321	0.452913269614799	-0.742040368648994	-0.121288039177711	0.103335053327983	"IS01"	0.709114077236393
"CSDC2"	"CSDC2"	0.707689805962437	0.627839966884574	0.406763239526335	-0.855183841958936	-0.11239787318401	0.355213976450576	"IS01"	0.707689805962437
"HPGDS"	"HPGDS"	0.70318446385918	0.336574683145516	0.493160836880619	-0.565465185599107	-0.249489938907822	-4.89811092413933e-05	"IS01"	0.70318446385918
"MT1A"	"MT1A"	0.702812143882897	-0.151434273195807	0.163315359880447	-0.209589647732177	-0.164935511187069	0.358203288453656	"IS01"	0.702812143882897
"PRRT4"	"PRRT4"	0.696665385516757	-0.210122192324164	-0.132878790656737	-0.238458444287273	0.213881413998347	0.269757851334296	"IS01"	0.696665385516757
"TLL1"	"TLL1"	0.695407226948348	0.43145314455941	0.146874789488681	-0.576487991763807	-0.0872593591880531	-0.00736860219567721	"IS01"	0.695407226948348
"GPAM"	"GPAM"	0.689228419148744	0.035846641721051	-0.134509405147316	-0.519064131952098	0.449595992156513	0.242420795292316	"IS01"	0.689228419148744
"MTMR9"	"MTMR9"	0.687205892363385	0.496193274981899	-0.0441318917193722	-0.781139545890216	0.412453626180192	-0.161263447854006	"IS01"	0.687205892363385
"FRRS1L"	"FRRS1L"	0.681089692105899	-0.0648053053531029	-0.0611189830614787	-0.431494718983025	0.479405594404192	-0.156306879841859	"IS01"	0.681089692105899
"IL17B"	"IL17B"	0.681065220302748	0.166573867017519	0.13943744577396	-0.455336018223234	-0.0200376954720791	0.189960789998452	"IS01"	0.681065220302748
"ALAS2"	"ALAS2"	0.679752009101972	-0.0849585419174874	0.170950176358315	-0.330633548268461	0.10179782190976	-0.0156026623270918	"IS01"	0.679752009101972
"FAM47E.STBD1"	"FAM47E.STBD1"	0.678736651078261	0.126479784744817	-0.110778953440417	-0.371788690665201	-0.0551437506250992	0.57773756720258	"IS01"	0.678736651078261
"ACSL1"	"ACSL1"	0.667800259500224	0.135319765860694	0.124988200015716	-0.455979750380667	0.0917877173968901	0.0187671802208619	"IS01"	0.667800259500224
"OLFML3"	"OLFML3"	0.660968367582995	0.550052702305012	0.473685153574406	-0.7291450415067	-0.187863927720923	0.0822805923146579	"IS01"	0.660968367582995
"MS4A2"	"MS4A2"	0.659328617904334	0.320175180809651	0.449578896145036	-0.611100914119993	-0.0949635401657336	0.0661402603869297	"IS01"	0.659328617904334
"KCNQ4"	"KCNQ4"	0.656879957028604	-0.128822266274056	-0.0435734617792568	-0.309589615437146	0.216871659831782	0.246714672817805	"IS01"	0.656879957028604
"TACR2"	"TACR2"	0.65647579230192	-0.0431015249495679	-0.0170631723737191	-0.35417942874281	0.229568825490616	0.0519404292361099	"IS01"	0.65647579230192
"ERICH4"	"ERICH4"	0.656118200687723	-0.190274903209207	0.188956851591169	-0.338737620462447	0.0919205416691382	0.552816846049556	"IS01"	0.656118200687723
"BAG2"	"BAG2"	0.655587745509858	0.335471606783203	-0.192364056530335	-0.431236137556669	0.0624078194848375	-0.0907840062057011	"IS01"	0.655587745509858
"STBD1"	"STBD1"	0.650802200561278	0.12601512192725	-0.0657346244353299	-0.367322308808697	-0.0479302811909003	0.484801300105123	"IS01"	0.650802200561278
"RGCC"	"RGCC"	0.64844727955375	0.126495869920795	0.539805727848291	-0.515030746392232	-0.019462504591039	-0.170578147492783	"IS01"	0.64844727955375
"THRSP"	"THRSP"	0.648257642938514	-0.209891893204239	-0.00114300250726654	-0.177660004952292	0.0414584599387476	0.255488138397434	"IS01"	0.648257642938514
"G0S2"	"G0S2"	0.648027603622509	0.213058658738858	0.446039653459711	-0.393358495499051	-0.412056904850206	0.236311940841309	"IS01"	0.648027603622509
"FFAR3"	"FFAR3"	0.645875328955506	0.177798845715251	0.628520505724264	-0.501888413677992	-0.208935984579469	-0.0494162165566105	"IS01"	0.645875328955506
"IL1RL1"	"IL1RL1"	0.642235628787644	0.299908287648854	0.341221044539053	-0.443307765817873	-0.325840900382567	0.165461426527271	"IS01"	0.642235628787644
"PGM1"	"PGM1"	0.641773029028096	0.369339444916973	-0.0449272699742994	-0.446222428342229	-0.162099846309125	0.293656960638073	"IS01"	0.641773029028096
"PDE5A"	"PDE5A"	0.640157078760668	0.247819326269098	0.0807664030251633	-0.519492098784876	0.125079492726195	0.00987729078741528	"IS01"	0.640157078760668
"JAK2"	"JAK2"	0.639084644014366	0.351307116368543	0.634428144709256	-0.7223995736197	-0.00424569151162895	-0.0662436502792418	"IS01"	0.639084644014366
"MUSK"	"MUSK"	0.638916789664308	0.0111535015047615	0.593414896141011	-0.57247631197121	-0.0116935154518462	0.57877886291628	"IS01"	0.638916789664308
"PQLC2L"	"PQLC2L"	0.631956063699029	-0.0587986927543369	-0.139929410851489	-0.200527611020704	0.073356777318615	0.0234275295606059	"IS01"	0.631956063699029
"LGI1"	"LGI1"	0.628636367320317	-0.110717146545944	-0.0425748165586522	-0.290485239178392	0.0956111679286068	0.529853296362404	"IS01"	0.628636367320317
"RGS9"	"RGS9"	0.626002867015944	-0.10757313962564	0.132435915538861	-0.356311645475436	0.215772759274112	0.099374821600287	"IS01"	0.626002867015944
"C9orf47"	"C9orf47"	0.621877189442397	0.12675794359438	0.160283759909584	-0.522107684207153	0.216290332966582	0.0941686733438843	"IS01"	0.621877189442397
"FLNA"	"FLNA"	0.618521886234765	0.496805698931054	0.311489550702015	-0.500670327524303	-0.318248361235595	-0.214898180859479	"IS01"	0.618521886234765
"PDE3B"	"PDE3B"	0.609986598622001	-0.00952970219974745	0.360648933416657	-0.514221612835723	0.261790225958252	0.0111721485167183	"IS01"	0.609986598622001
"DMPK"	"DMPK"	0.609214753123346	-0.070213480257161	0.194782397786105	-0.597147019237396	0.502182703753097	0.419244173292971	"IS01"	0.609214753123346
"SLC5A7"	"SLC5A7"	0.605763462521524	-0.0986413844314274	-0.113873451080937	-0.219901623077243	0.16583757132985	0.0112200009498569	"IS01"	0.605763462521524
"CPM"	"CPM"	0.602079333106214	0.1738637976261	0.250928790256315	-0.464430435044455	0.0170020468155978	0.0150021016631671	"IS01"	0.602079333106214
"DEFB132"	"DEFB132"	0.601091558433389	-0.0836227758127894	-0.0847684972549139	-0.207010746408938	0.0396861578800392	0.23272413753594	"IS01"	0.601091558433389
"C2CD2"	"C2CD2"	0.597036519320921	0.216915625916723	0.163506271557644	-0.649630412705345	0.444115221620193	-0.191846768727722	"IS01"	0.597036519320921
"CLEC4M"	"CLEC4M"	0.592637886867072	-0.109870086903007	0.429401609275535	-0.404814316530301	0.0877733611758745	0.204547796189205	"IS01"	0.592637886867072
"DEFB124"	"DEFB124"	0.591471713537112	-0.179407293761856	0.42860097232709	-0.364173063821757	0.154774528130867	0.0187227461581109	"IS01"	0.591471713537112
"KCNK2"	"KCNK2"	0.584971084633839	0.137758457510118	-0.0594882853325309	-0.445778248684726	0.280341612762601	-0.0236169097321516	"IS01"	0.584971084633839
"NNAT"	"NNAT"	0.583247961851152	-0.0318178538504666	0.0115830336594925	-0.298220880445649	0.0884824122183731	0.238952854507599	"IS01"	0.583247961851152
"TPO"	"TPO"	0.581276726891709	-0.0171116909416559	0.156418869909301	-0.433636054310413	0.284329016161975	0.0293834791552332	"IS01"	0.581276726891709
"RP11.407P15.2"	"RP11.407P15.2"	0.577317746870195	-0.128914859626855	-0.0712289367081505	-0.211431964567024	0.139793529222744	0.145333393272814	"IS01"	0.577317746870195
"SLC7A10"	"SLC7A10"	0.576854985835642	-0.225621652669211	0.156302266854616	-0.408900908176038	0.441089216843629	0.25947294028999	"IS01"	0.576854985835642
"PRPH"	"PRPH"	0.573965950920461	-0.165713812265488	-0.0597995787980406	-0.243103652025878	0.308844808872308	-0.0857019752282728	"IS01"	0.573965950920461
"BPI"	"BPI"	0.573091410127389	0.0397007961298589	0.197963588719496	-0.329933519064092	-0.0402783424350035	0.129672617280602	"IS01"	0.573091410127389
"PI15"	"PI15"	0.57225005877924	0.408717367598988	-0.0284984236307357	-0.427844986246641	-0.0808618957603526	-0.139790713466206	"IS01"	0.57225005877924
"CHRDL2"	"CHRDL2"	0.571107159072348	0.249090580069696	0.430927527528674	-0.506332509224157	-0.229922525949472	0.433606385585606	"IS01"	0.571107159072348
"HTR2B"	"HTR2B"	0.56939759255396	0.434796794260119	0.451474896009767	-0.617538589321687	-0.126086798026962	-0.0593235878493772	"IS01"	0.56939759255396
"ALDH1A1"	"ALDH1A1"	0.567679489906759	-0.163734145500437	0.0473000468938011	-0.326250293685163	0.306374813079441	0.206240644402481	"IS01"	0.567679489906759
"CPO"	"CPO"	0.555390714717931	-0.0607459191887764	0.148567663295489	-0.40523935358606	0.241748976128171	0.269413060019716	"IS01"	0.555390714717931
"GPC3"	"GPC3"	0.554356876129109	-0.0888092317663871	-0.0295292481677229	-0.305128250296784	0.215347664197211	0.279254103589037	"IS01"	0.554356876129109
"C1QTNF4"	"C1QTNF4"	0.553020296293643	-0.191579143547638	0.332233698200535	-0.305126517362271	0.155104921896863	0.0277304451129976	"IS01"	0.553020296293643
