"TCGA.55.6983.11A.01R.1949.07"	"TCGA.44.6776.11A.01R.1858.07"	"TCGA.77.7335.11A.01R.2045.07"	"TCGA.77.7138.11A.01R.2045.07"	"TCGA.44.6778.11A.01R.1858.07"	"TCGA.22.1016.01A.01R.0692.07"	"TCGA.55.6971.11A.01R.1949.07"	"TCGA.51.4081.11A.01R.1758.07"	"TCGA.77.7337.11A.01R.2045.07"	"TCGA.22.5481.11A.01R.1949.07"	"TCGA.22.5478.11A.11R.1635.07"	"TCGA.38.4625.11A.01R.1758.07"	"TCGA.56.7731.01A.11R.2125.07"	"TCGA.55.8619.01A.11R.2403.07"	"TCGA.43.6647.11A.01R.1820.07"	"TCGA.NC.A5HJ.01A.11R.A26W.07"	"TCGA.50.5931.11A.01R.1858.07"	"TCGA.44.5645.11A.01R.1628.07"	"TCGA.91.6836.11A.01R.1858.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.50.5935.11A.01R.1858.07"	"TCGA.56.7582.11A.01R.2045.07"	"TCGA.91.6830.01A.11R.1949.07"	"TCGA.56.8309.11A.01R.2296.07"	"TCGA.44.6777.11A.01R.1858.07"	"TCGA.22.4593.11A.01R.1820.07"	"TCGA.43.3394.11A.01R.1758.07"	"TCGA.91.6849.11A.01R.1949.07"	"TCGA.35.4122.01A.01R.1107.07"	"TCGA.50.6590.01A.12R.1858.07"	"TCGA.50.5049.01A.01R.1628.07"	"TCGA.60.2704.01A.11R.2045.07"	"TCGA.21.1076.01A.01R.0692.07"	"TCGA.55.8301.01A.11R.2287.07"	"TCGA.55.6971.01A.11R.1949.07"	"TCGA.46.3766.01A.01R.0980.07"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"TCGA.66.2767.01A.01R.0851.07"	"TCGA.98.7454.01A.11R.2045.07"	"TCGA.05.4249.01A.01R.1107.07"	"TCGA.55.6983.01A.11R.1949.07"	"TCGA.93.7347.01A.11R.2187.07"	"TCGA.69.8453.01A.12R.2326.07"	"TCGA.38.A44F.01A.11R.A24H.07"	"TCGA.NJ.A4YI.01A.11R.A262.07"	"TCGA.85.A513.01A.12R.A26W.07"	"TCGA.NJ.A55A.01A.11R.A262.07"	"TCGA.38.7271.01A.11R.2039.07"	"TCGA.O1.A52J.01A.11R.A262.07"	"TCGA.91.8496.01A.11R.2403.07"	"TCGA.MP.A4T6.01A.32R.A262.07"	"TCGA.55.8087.01A.11R.2241.07"	"TCGA.50.5942.01A.21R.1755.07"	"TCGA.95.7948.01A.11R.2187.07"	"TCGA.NJ.A4YG.01A.22R.A262.07"	"TCGA.44.5645.01A.01R.1628.07"	"TCGA.44.7659.01A.11R.2066.07"	"TCGA.55.7725.01A.11R.2170.07"	"TCGA.78.7147.01A.11R.2039.07"	"TCGA.75.5146.01A.01R.1628.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.38.4628.01A.01R.1206.07"	"TCGA.MP.A4T9.01A.11R.A24X.07"	"TCGA.44.6775.01A.11R.1858.07"	"TCGA.69.7761.01A.11R.2170.07"	"TCGA.MP.A4T4.01A.11R.A262.07"	"TCGA.73.4662.01A.01R.1206.07"	"TCGA.44.8120.01A.11R.2241.07"	"TCGA.62.8394.01A.11R.2326.07"	"TCGA.63.6202.01A.11R.1820.07"	"TCGA.78.8660.01A.11R.2403.07"	"TCGA.44.3396.01A.01R.1206.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.95.8039.01A.11R.2241.07"	"TCGA.MP.A4SV.01A.11R.A24X.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.55.8510.01A.11R.2403.07"	"TCGA.69.7978.01A.11R.2187.07"	"TCGA.NJ.A7XG.01A.12R.A39D.07"	"TCGA.50.6673.01A.11R.1949.07"	"TCGA.MP.A4TK.01A.11R.A24X.07"	"TCGA.64.1679.01A.21R.2066.07"	"TCGA.86.6851.01A.11R.1949.07"	"TCGA.99.7458.01A.11R.2039.07"	"TCGA.38.4629.01A.02R.1206.07"	"TCGA.64.5815.01A.01R.1628.07"	"TCGA.55.8091.01A.11R.2241.07"	"TCGA.05.4398.01A.01R.1206.07"	"TCGA.55.8207.01A.11R.2241.07"	"TCGA.55.8090.01A.11R.2241.07"	"TCGA.95.8494.01A.11R.2326.07"	"TCGA.44.4112.01A.01R.1107.07"	"TCGA.97.8547.01A.11R.2403.07"	"TCGA.49.AARO.01A.12R.A41B.07"	"TCGA.77.8007.01A.11R.2187.07"
"ADORA3"	-0.980892076577828	-0.688334389443159	-0.665366456024451	-1.20806904059408	-1.01286433693486	1.06948489472255	-0.610588650368123	1.5593862610473	0.143781271030678	-0.204703323089043	-0.0945178439642886	-0.424809542509767	-0.259124041278369	0.618878438352518	0.863970523527701	-0.148376365627513	-0.0230737785329404	-0.0700017669234443	1.3908315646241	0.574945731525047	-0.605539014815108	0.0977718785681381	0.417363590962798	0.0456333233319251	0.0625574829107989	0.418874360156899	0.304833563944332	-0.816205249599612	1.43932843986421	0.394806582940861	1.36874955442906	1.4652835891394	1.24006387903039	1.23515526235907	-0.0634907604017764	1.98862771045326	-0.31384022922225	1.39444334812464	0.243516573013558	1.202753115843	-0.156513552466166	1.18698386547265	1.24903789771944	0.515198782811209	-0.578959749857241	1.50625305359627	0.652779282053078	0.468569992467758	1.50466011594874	-0.312141718799019	-1.07535894197743	-0.334347860471779	-0.546347852680653	-0.151361663109836	-0.0676913150401237	0.781493320178579	-0.626475639925345	-0.516565402297082	0.752979728014797	1.61393788114704	1.39304320419633	-0.568745848153943	-0.133972012275669	1.7382489132025	1.770634636146	1.15629115878196	1.31933066614233	1.38403033543525	-0.394254234888922	1.31294747637566	-0.193460540153732	0.517522235107504	1.37947450105915	0.00279861509574136	1.0279264070198	1.89442118729355	1.24243070832258	1.66373199510288	-1.2679372868421	0.295012827498342	1.76852946359462	1.88961102887894	1.7337934813475	1.19898447203643	1.3303752472278	1.17048938211458	0.0983789125142406	1.53882175607283	1.48309961999665	-0.332409017403243	-0.66553236402916	1.54070007830702	1.72851966621875	1.14175287372618	0.0821092172955422
"IPCEF1"	0.130566141514731	0.0759443937728844	-0.13888740518258	-0.508248345030984	0.768306968971279	-0.0664332157585526	-0.150110796321663	0.912858219354346	1.05688101134479	0.154777346492869	-0.228029957083287	-1.16868368919333	-0.0713785162509593	-0.108575103968138	0.144245833833494	1.64252232870654	-0.474024331203756	0.085559064410297	0.00259861603942986	1.55545452383997	-0.232360324199969	-0.099080936188754	0.0456426447314612	0.7123227886126	0.406720878449444	0.284675961815592	-0.0672018450419683	-0.456846839047971	-0.355405700732433	-0.243940953773943	0.758048902884428	1.55113309726431	1.6003260699384	1.69861896392906	1.54350521409621	0.0979720078455958	0.590245671567228	0.331949750845547	1.57221145741684	0.395495627920999	0.192430429939508	0.571529140196896	-0.183757020093439	-0.88061803014049	1.5513600646798	-0.0587739782939769	0.656674183501353	1.6480959095711	1.67051575214035	-0.339237611086494	-0.216293128235732	-0.623585563266018	-0.140858707679495	-1.37651054566907	-1.05453646565952	1.63866548640671	-0.301893922130312	0.147791023261544	-0.553173625660694	0.533334000493001	0.65970048104868	-0.952381461573275	-0.175255013196666	0.449607239180522	1.56732942233348	1.57413015327912	1.80879925473969	0.600710316751121	-0.710886436939253	0.00669284768625452	-0.271329689253463	0.645317717118904	1.64609486307052	1.55647019988516	1.65161993304189	1.55042252629227	0.286038772249532	1.63230047260773	1.58944659881933	1.5810416304568	1.62111840256925	1.5090189415002	1.63217372001547	2.05050956482631	-0.768706300528477	-0.263720666516698	0.105741002136594	1.63090664356401	-0.240593124653031	1.65765790310098	1.89536007738947	1.75399290394957	1.64891814647057	-0.880484514236041	-0.329937203452536
"TRABD2B"	-0.781646404269847	0.0221041061500312	0.0308863379124512	0.114756669584051	0.180936665979725	-0.302895895937142	0.0173713480370768	-0.188859580984628	0.113242109229734	-0.408808528253782	0.147460635307213	-0.00784790719742834	1.89355154739424	-0.104650963371211	0.389433935739419	-0.361549217712376	0.0263969390272183	0.507423053122928	-0.237290836898733	1.8150199223542	1.8565585065684	1.83733698592232	0.219197193750039	0.0640672457885937	0.354430013171075	1.94147056316726	-0.12938301696472	1.77788831312522	-0.486107323202481	-0.135933340605507	1.79939619530212	1.77198446511726	-0.286507498470003	-0.397637530203765	1.64584718495816	-0.410920435314186	-0.0167114495994804	-0.387060908815651	-0.160825674870713	-0.669681823306761	-0.190865469946494	1.87266500015012	-0.453632083202752	-0.100281253894615	-0.300992550010597	1.58887959340185	0.361883049930675	-0.253338988542947	-0.629543875231146	-0.722694506973185	-0.38911405061147	0.0346901388150702	2.00525007617228	-0.835244032405219	-0.0133707585650147	-0.262773861348111	0.109635961589501	-1.08886001915854	-0.37167591023238	0.21614853237277	-0.365763005229696	-0.577256253475664	1.98578816240231	1.89930723430203	0.0688721639348261	0.210780798412682	-0.374788604565638	1.77409837210061	2.1765521773894	-0.149898261131188	-0.194682254092531	-0.135205965509706	1.76378656284941	-0.416904817194283	-0.407695179064519	-0.0349016744233367	1.00278682360863	2.94960635628852	-0.812978313351301	1.84622022346097	1.89196892087683	2.02753538001635	1.79651356482455	1.68901118253896	-0.824169356721211	2.04527220339273	-0.284553917512998	1.91884294432246	1.77568600480563	2.02549821435696	-0.334728787289757	-0.166982939675685	2.04201291415691	1.80137986399291	-0.765287693764841
"PAM"	0.611736364999136	0.422047298750692	0.960014108046123	0.82853784727172	0.372837805730156	0.680315558071174	0.334671214254016	-0.485218627855748	0.633919982887837	-0.204238439079656	0.538706877036457	-0.112244071994171	0.725161624265037	0.710253033547332	0.391630017502208	0.528809412941459	1.01066692575931	0.834193636643997	-0.044209980743024	-1.4001469567167	0.41660397496597	1.45885076562567	1.03852076208437	0.730448451867239	0.361418052101521	0.369570558203316	-0.01799140459663	0.485881756422369	-1.08756765363512	-0.31550718206746	0.854640761605704	1.60290006230986	-0.325381231243331	0.165052588707739	1.46642241614856	0.787789636037116	1.04337453577504	-1.42065185670814	-0.480544631402194	-0.214632866625203	1.0652205795706	0.740225436870077	0.610414111247405	0.735811182683737	0.524854741954283	-0.250424108496337	0.78131155104815	-0.139164452563216	0.488874615256765	-1.40873695578853	0.819923988221286	-0.193851000968385	0.354507466883703	0.749387817790483	0.323916272512927	1.52185295514718	0.477449516583199	0.544270921150218	1.03418208067519	0.535650966888142	0.597176357925884	-0.214326710711478	0.799947463441362	0.836397200391171	0.59824834155566	0.368101327147807	1.04584690608756	0.54745202340499	0.615373448311576	-0.107543655626152	0.405046054414943	0.705311789823619	1.02305664785184	1.05347135114359	0.441760541420809	1.68793582331983	0.571334245519852	1.0397287295466	0.847222848629201	1.00429478497254	0.838305991277413	0.904692065353721	1.02742666973857	1.02360439127791	0.915960112376994	1.21242972130197	1.14597641768158	0.945588100694885	0.661731383694412	0.977510022100394	1.94501656110711	1.26883282746761	1.4244696366832	1.15084681714406	0.806197442605884
"PDGFD"	-0.065039346742256	-0.677973337213801	0.210913648370807	1.53318466344342	-0.128843681696314	3.50794800750568	0.145662221754402	0.158409992847639	0.211104836409883	-1.13474950008319	0.150497094258557	-0.0735350632260167	-1.21096985856885	-0.721200868493047	1.84421983386525	-1.30713090043402	-1.21045878086862	-0.208016496963564	-1.01284818455699	0.0765378489072731	1.53497607649985	2.09344323272441	0.26573553699879	-1.16709396664243	-0.0620844561790007	0.47972093469006	-0.987902220841202	0.337765678018304	-0.222139451898417	-0.239252302911479	1.84351698449458	1.44716577179482	-0.179206244200027	0.601536439235654	-0.639981383495252	-0.035877402411732	-0.525491617252507	-0.96568829278717	-0.100125675029854	1.21912947964065	0.0836819953914246	0.790487804344673	-0.489117755865847	-0.455232818105873	1.66988812368707	0.151788898557099	0.141727417160934	-0.10343129335118	0.121241362264111	0.0653383715193324	-0.109148121676819	0.0574790563469875	1.21326048124311	0.341742139469598	-0.102323210365937	-0.220505417026133	1.94710722629304	-0.133052887743516	0.0696388401169874	0.672457922636629	0.0762153945002877	1.81115823417041	1.54632134789832	2.37676435197163	-0.110991854678813	0.532701046533513	1.84838976631139	2.60900064843621	1.03558693133219	-1.14723362035295	-0.229882000741027	2.07649925549354	0.0263944112962548	0.157867047991058	-0.0468685149681329	1.4796498856984	1.23274362589292	0.0872488026877807	-0.326490742585293	1.50260112033019	1.62091890003817	1.16809999524953	-0.0408946958007894	1.52004496707182	0.976543846302729	1.28247594061068	1.99429439192558	-0.70038855079011	1.78775110914045	-0.36234744080078	0.284793016950723	2.02201500771074	0.0166722510291815	2.12630657765801	1.07960403386261
"EVA1A"	0.386033102066053	0.0882247079612963	0.342407555133939	0.445274347909235	0.324433539959345	-0.553670600331112	1.45686394139807	0.483758753757836	1.33019114242242	1.01857222663107	1.32468540884945	1.34290336216882	0.710802282861028	-0.511551317631575	0.456039307976943	-0.858899612121782	1.32068777515004	1.0528660760938	2.26418206384877	-1.16997557119486	0.507059800650531	-0.300903367780013	-0.584386499642763	0.816331384205683	0.698998857477396	1.03391583005106	1.16349034888646	0.30712271326844	1.26184034911655	-1.21299521154461	0.628730978042579	0.334397616816178	-1.61624093600106	-0.0399003354251397	1.10572241648919	0.0518179439484536	0.393923687239341	-1.48562178552015	0.0796746157606547	1.90647485015624	1.23363477839083	-0.611022335017999	-0.779315532180291	0.200768764183949	0.674727762434823	-0.100285536688541	0.709941314810574	-0.341282461625887	0.0719869643750927	1.00249709935354	0.973060124770167	0.805970693323498	1.18597261883591	-0.494667163906791	0.321692196137268	0.728141029144005	0.0109528607821686	0.853261230893393	0.0976960189440937	0.82020301390099	0.363018966494522	0.524115401596227	1.27859738888035	2.30048050472524	-0.0100024298181277	1.44340347702019	-0.598556786065972	0.984442975925139	0.98285325641765	0.189585100432055	-0.144207654944232	0.210452305612086	0.653784928574689	1.23162162900369	1.44965281416832	-0.672463255967437	-0.186924049404742	1.89314455569766	1.16335122901778	1.56572249605296	0.81327418594524	1.45452621537987	0.396289386542744	0.302149733229745	0.543055583928452	0.788265895190128	0.883394162986259	1.48818119306332	0.476001435946817	2.36598472759003	1.100653353174	-0.740685211041717	2.07123939944122	2.48793239426454	1.20295173038444
"SLC22A18AS"	-0.568650030610486	-0.810610570625978	-0.812810513160576	-0.794993439151975	-0.697252431673302	-0.495992203918054	-0.778674843009224	-0.647617439060282	-0.793574448916505	-0.76655552924434	-0.590041096824547	-0.587964433847222	-0.369382281947897	-0.27613220499007	-0.80316961726637	-0.580440013544671	-0.72679610146005	-0.635688719783252	-0.78681926391897	-0.784704046797301	-0.564865987484571	-0.498130713510354	-0.139549121895866	-0.777535805462798	-0.744691214780222	-0.829130133005549	-0.750933792567831	-0.678498683435027	2.72892248419119	-0.687891971572808	-0.376992136388871	-0.725931481364297	-0.186473529792444	1.5919426468601	-0.800699805015062	-0.214995715817231	-0.346369467116549	-0.480025868750301	-0.787431521353458	0.525292034322931	0.0335636143512057	-0.223491342378408	-0.175624588846665	1.69240625579417	-0.499461594634717	-0.452714188274787	-0.266613904982321	-0.576604972828829	-0.356570370478105	1.688370131468	-0.16483835705124	1.29041448942734	-0.31629628441772	-0.744554275723867	1.92537709606162	0.0792400157505845	-0.253437686018921	-0.361721411165669	1.66565993552017	-0.60447760188763	-0.449236398818502	-0.524808814765764	0.62326021736343	1.44212168785999	1.65984460103749	1.70191058671757	1.7014925210129	1.53335197136042	1.7806105662339	-0.0458729451577991	1.46239228576718	1.57321095822262	-0.381679744967278	3.18674775815951	1.84712200994721	2.14985487594816	-0.106104939158985	-0.707013010128026	2.81791563140687	1.54450387269676	0.0497206070512887	-0.213403530758562	-0.327104997336618	2.22662412002851	-0.14696274188896	2.12029974924235	1.61106956665554	-0.764651381467493	-0.780706290363886	-0.364794390390257	3.07361251612163	-0.807482203034821	-0.057085849201893	-0.0589445647426779	-0.134905785828095
"CCL22"	-0.135855251643821	-0.605829414643601	-0.841915514744401	-1.09680451634682	-0.228809336947116	-0.282088168505969	-0.148645326524853	-0.223359846487816	-0.810961188514194	0.0818293522923186	-0.0507016012545542	-1.0300423234734	0.707407398263657	1.23295445153017	-0.407069516917849	-0.934201035587137	-0.238576815683007	0.0168134443766662	-0.755648711453818	1.34663758154952	-0.116640908142661	-0.730321060030174	-1.06277524514164	-0.53774158738574	0.473784710324792	0.353672575230052	0.720379685791573	-0.191500446924163	-1.01827876647527	0.634751925373157	-0.123035195237419	0.577165716574782	1.20729741043984	1.29977806616629	0.740319021688633	1.60272919774608	1.112231267496	0.744514727808424	1.21666059542624	1.33110219279651	1.06646412016884	1.93673296244876	1.30510161522744	1.51548916214426	0.636561458303831	0.667992057264199	1.26281626935222	1.53829224159445	1.31642549052066	-0.174041340690819	0.846558231575359	0.277753180931409	-0.70128293269784	-1.0036214136429	1.22443205129587	1.79888876696884	1.21319659131513	0.823676355561839	0.19948195200512	-0.141850910297791	1.47252080182502	-0.905635613599046	1.212327180652	1.61987996916887	1.11456548356497	1.27691849394009	1.5052726841234	0.805784779418488	-0.81072943363063	1.26910431180635	0.6168766875164	1.35925591802919	1.74361326840686	1.78611703542887	1.13656829234731	1.38860780651603	1.07791801878653	1.11549662076617	-0.279332300119993	1.14421452565299	1.32903735039455	1.28585491699131	-0.21433573458131	1.53855087200062	-1.07543587214885	1.93616936366055	-0.850298110637193	1.02505917538102	1.18687476871233	-0.494539423028208	1.53615339170543	-1.0541140484693	1.95307042618099	1.82904101008802	-0.2480587970878
"PRTN3"	1.01595418679659	-0.888603838942852	0.133708925241373	-0.0211510224174269	0.705858413274331	1.03246165847566	1.48511845226795	0.906899015336062	0.0620579632169427	1.15927947115696	1.14816617950431	1.41064311693065	0.267049636046106	-0.200288005608012	1.32079201826719	-0.111384335535201	0.440303717225647	0.936245376076671	0.393177466454477	-0.156995929897739	0.86493036867916	0.507612184643109	1.39100102227348	0.536045895914374	0.508585411131288	1.47156550626597	1.326044318324	0.49678442956119	-0.130873260826095	-0.143782801686022	-0.180308234966295	0.477304235962229	-1.00273475278915	-0.307955100288626	0.790567287362729	-0.00902985423968007	-1.13895662023063	0.855387039616095	0.346487573745472	0.643584355915279	-0.593454986834731	1.55650903122378	-1.38626772134424	-1.05795501715297	1.49430697403612	1.31699920706128	0.206344271180412	0.415125069503135	1.69447437542307	0.365907463269969	-0.338733891096334	0.0471138799928111	-0.142769237368788	0.550713900812718	0.78503327176857	0.339217992867356	1.2844421732934	-1.38626772134424	0.337900447430679	1.33412768573686	0.207301922866421	1.62530439020274	0.99837939853898	0.274340767108264	-1.38626772134424	-0.163304107269538	1.41233817748946	-0.375487260839372	0.197962596077908	1.44307492632778	-0.705107514912051	-1.38626772134424	1.30919298195409	1.45195077840292	0.820220500763254	1.54950974490378	0.32678656239819	1.31065556706409	1.2495233743581	1.41235058395479	1.61494293215002	1.2958538635763	-0.416661895530461	0.247885258905924	1.02643276732373	1.64380133953644	1.50669101061395	1.55778447966609	1.28913233793759	1.66721934163914	1.51375901576958	1.49573842346267	1.66022196539351	1.17680589774257	1.35452330236523
"CSF1"	-0.0963440760227204	-0.0470127433539421	-0.720189641984608	0.844130241888398	1.75523204313752	0.319355739935654	0.0984119999739869	1.64286087303694	1.66081961799181	1.63500074581063	1.65338390581603	-0.125997050004632	0.0967934337858965	0.121099654806122	1.8786018858553	-0.463380102841716	2.05356602464873	0.777229160628334	-0.201946181873373	0.199693247868039	0.557033388708755	-0.137734581248467	0.323851105462413	1.48600838797697	0.505462531111935	1.55043454013535	1.91981476979345	1.64840390809334	-0.13821829605428	1.59612090733887	1.78458013959981	0.726038310300069	-0.410120466810658	1.36948604252535	1.21998394576663	-0.199902200301105	0.657498283659333	0.104666281812972	0.434093379015459	1.78502007248748	-0.749286129598448	0.452843955963869	1.56310896034024	0.0810941429658425	-0.215980867310302	1.41845776369595	1.55596579123637	0.993783309732569	1.8859052415602	-1.42557570462539	-0.903740931636027	1.82842306389676	-0.209595961539364	-0.568547645092737	0.172985145590055	2.15450917298264	-0.48706524171972	-1.02602667821298	0.208868375115169	-0.0277421880647569	1.68623964599838	-0.519571472345614	-0.467989364501495	1.69988492555973	0.512991641449031	1.46885970608478	-0.364716501998244	0.121924067151867	0.212998620434391	0.387379358682415	1.60299760287369	1.53909107461583	1.48921111507122	0.426311045298792	0.57462014757113	1.56193858046932	1.50609130187469	2.04779777200726	-0.59939765237045	-0.233527025623455	0.821654817373458	2.23473742979601	1.58263420803568	1.10058261150284	-0.0197380655701856	0.0351053026004244	0.904686844345257	1.75908907143478	-0.0962751432953974	1.09012478963647	1.4681068366121	-0.776767574868862	1.54387828764998	1.71806108523078	1.25784337858963
"RNASE2"	-0.490856178635047	-0.904203475673325	-0.754933007240112	-0.677887725285665	-0.242446710922159	1.75528400934293	-0.229355065383372	0.148753162139423	0.152426822487447	-0.532064571468566	-0.636943014089774	-0.357297713585045	1.51580460331452	-0.309118049790196	0.0454527385163769	-0.663365853170164	-0.783936963660125	-0.705975924231066	0.0766720502462673	1.51621540871132	-1.01218066865024	-0.634144762292409	-0.695130352587321	-0.392125176345427	0.279959770877106	1.96519127047185	0.178994554988628	-1.0471356709858	1.8675270179644	0.168864195077769	1.57426765937417	1.93415581663871	-0.0639999197051492	-0.85815096387055	1.58507872202496	1.80988324645539	-0.56189473914131	0.008634018379436	1.91143234543397	-0.489875866153211	0.147321828848499	1.93096394749426	-0.307771830963977	-0.340903372031954	2.17805880741253	1.44973924092377	-0.887084924491687	-0.383689146039223	2.33367446845748	1.70044319780747	-0.841917339762509	-0.692428044903985	-0.937520336629357	-0.13815103849645	-0.174855863889936	0.567183222140869	-0.603505741841057	-0.856028230524814	-0.226074440878297	-0.506838644365665	0.0164437853904963	1.48067717085136	-0.160244505180921	1.64105960736738	-0.329221373866014	1.5634222782913	1.37659381898261	-0.433034581844183	-0.169619126172025	2.16182830826826	1.65429750212995	1.61635568653522	2.8739827267105	-0.177030378687647	-0.59538826222459	-0.321971091964303	-0.375847209432998	2.0294524304368	-1.02417378758165	0.519886198320252	1.59630094754081	-0.274245853758115	0.330330287231648	-0.413501029629187	1.67488202099601	0.747844400137656	2.23856200429243	2.30372292943961	0.121922965402073	1.67114626806835	1.78004040535558	1.64350210065943	1.63360386900792	-0.214956039972981	1.3412208424392
"CX3CL1"	-0.585011746475584	1.54903170623234	-0.560745236554208	0.0907069679670496	2.08746618424728	-0.558423123262043	-0.644457160828246	-0.142003878917392	0.189702042935454	1.41809138148016	1.4932608032765	-0.255892095460117	1.11926929103642	-0.396534397453884	1.49610683980743	0.0634994566153826	2.25531649466381	1.42852783329709	-0.288834674875779	1.49660526887273	1.50352346439425	-0.311023134084102	-0.0742355399813931	-0.0739955575106199	-0.0320809007238625	-0.274655988162598	0.628580130071658	2.10463870849796	-0.552653842540186	-0.742038879824643	-0.687892317092856	-0.506471611997637	-0.0229020022331625	-0.273528532480081	-0.539127028065798	1.56959404596087	-0.303098740776255	-0.0426223319146379	-1.15704565505128	-0.151039062861322	-0.561996740824617	0.143638558476959	0.0258493334376339	0.789130010216097	-0.0799652303714254	-0.68230969693585	1.5408375982796	-0.463107069195846	1.20345755232521	-0.88040637986931	-0.407268111699265	-1.25304285679922	1.28462107964259	-0.569878833165022	-1.21889480813144	-0.417298704915457	0.77679910589549	-0.203976271781064	1.26533054813998	-0.809350558606744	-0.0597900552637825	-0.491526064465941	1.41620060888053	-0.235907114477478	1.26074495624664	2.07293195552308	0.087529147646864	1.70971290642353	-0.173616936178878	0.00653116063948831	-0.299390025750624	-0.300593420765634	0.085692255022035	1.68760192853131	-0.0228157084334677	1.69221522475684	1.72299205527883	0.640032006923391	1.44056276086385	0.631254573706781	1.80168705971165	0.364295328205794	-0.531691080500998	1.5497149431467	-0.537713746894607	2.09653825578261	1.46797251338501	1.73110014204563	1.88949717389246	-0.204601973197504	1.98932881850062	-1.26466249426595	2.00458320567739	2.10587144386716	-0.0381424583624828
"TSPAN15"	0.292782772510556	0.216407853035065	-0.779719934678632	-0.0396872839906722	-0.240899145257961	-0.347240564668088	0.216119399505057	0.36791403851996	0.198163433826844	0.113033697781267	0.656807316451419	-0.227543376970484	-0.47995978670126	1.40722434217306	0.612785985096148	0.706831122560966	0.476931586659788	1.31278369247201	0.0873280133463388	0.268642408438851	1.34067449881193	1.12185929287157	1.38857756170781	0.636462676560659	0.736009880060845	0.672058457044509	0.275838535156831	0.767347860582747	1.42621476227665	0.133117363211868	0.347029995468238	-0.796443415706892	-0.54154218379771	1.23490618632043	-0.770885209209181	-0.372811868291452	0.294570018611897	-0.524401157790348	-0.633994526050161	1.18743044528108	0.736899255618707	0.0859629719006525	1.34847096783534	1.28056222364422	0.453058405590739	0.120041394355197	0.15950336426576	0.209454753448999	1.58962972165341	0.987263212428746	0.590661529748518	1.3134995623828	-0.650932646865212	-1.32550200228841	-0.707160901921233	1.33650417780471	-1.22853644616552	-1.02616948218459	0.814859459103091	0.749049070428695	1.42378768973392	0.421779967497187	1.55593843457504	0.560819257347457	1.27948864758859	1.50592153282673	-1.00394699991178	1.61371465238999	1.52784499723203	0.405602582890015	0.791962526818012	0.421930240027138	1.17047470472854	1.17219516069784	-0.172719986680164	-0.343506637540976	1.3243501856046	1.56014295562364	0.970553598939342	1.32610852807267	-0.874246160229507	1.36429815073062	-0.402391931707288	0.292112115232765	1.56876368473387	1.52116796209991	0.107067993284785	1.49370480743413	-1.66495439752066	1.2339017267693	1.91663447396078	1.41750829103405	1.28179985890196	1.4690792566366	1.42870205671786
"AZGP1"	0.449180523410317	1.76235458089369	1.69295811687966	1.76910799046844	-0.635431233995765	0.441461250971994	-0.80293279752585	0.296983953487444	0.221134666615858	1.67446867590863	1.69983134355872	0.111242770289881	0.0154745844512911	0.274417286036864	-0.751300129764858	1.58090102471037	1.67046049771731	0.394244595253696	0.102944523733097	-0.754236095006667	1.72640392189106	0.113495489802632	1.77222227821343	-0.609615854260799	1.75713607050165	-0.692639874510926	0.229818733991238	0.26774911602658	1.72445215769359	-0.709794467933408	-0.922198804399946	-0.739204277069756	-0.593401440846368	-0.376379917370769	-0.716575843664429	-0.691171303457814	0.133411817331229	-0.747588491092935	0.119092557515528	-0.716794113111138	0.347187938919158	-0.714739394612157	1.73684962798725	1.69804945269177	1.93183934763626	-0.699640620717427	-0.468647100045122	0.388815641247177	0.240476936023314	0.582807830933559	-0.586940419988313	-0.607544610719472	1.60081280674021	-0.719177607664764	0.456134881599663	0.587580979511454	-0.705140538605685	1.58515650925698	1.61892613597277	0.549558757568773	0.194626300283456	-0.760533605024323	1.71957369129598	-0.804032892328378	1.70074872904261	0.289502606200761	-0.812531839928923	0.100542885601393	0.233840588409098	-0.600236144194216	-0.614856002739427	-0.78950267076634	1.97576938673296	1.7365666230672	1.63574007566282	0.444776023187598	1.91612755468612	1.635474090802	1.58521927156484	1.65954656927961	1.651616134239	1.77333103202878	0.319804975351729	1.61248785939335	0.422053457895404	1.68208605158452	2.1581932326414	1.82585374514999	-0.72747272805132	-0.712920168880432	2.28536744634888	0.0472880069755312	1.62741448822296	1.7124433438306	-0.953635147959798
