"TCGA.05.4410.01A.21R.1858.07"	"TCGA.21.1076.01A.01R.0692.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.22.5489.01A.01R.1635.07"	"TCGA.34.5239.01A.21R.1820.07"	"TCGA.38.7271.01A.11R.2039.07"	"TCGA.38.A44F.01A.11R.A24H.07"	"TCGA.43.7658.01A.11R.2125.07"	"TCGA.43.A475.01A.11R.A24H.07"	"TCGA.44.3396.01A.01R.1206.07"	"TCGA.44.5645.01A.01R.1628.07"	"TCGA.46.3766.01A.01R.0980.07"	"TCGA.46.3767.01A.01R.0980.07"	"TCGA.49.AARO.01A.12R.A41B.07"	"TCGA.50.5049.01A.01R.1628.07"	"TCGA.55.6970.01A.11R.1949.07"	"TCGA.55.6971.01A.11R.1949.07"	"TCGA.55.6983.01A.11R.1949.07"	"TCGA.55.7815.01A.11R.2170.07"	"TCGA.55.8510.01A.11R.2403.07"	"TCGA.55.8619.01A.11R.2403.07"	"TCGA.55.8620.01A.11R.2403.07"	"TCGA.60.2704.01A.11R.2045.07"	"TCGA.60.2712.01A.01R.0851.07"	"TCGA.60.2721.01A.01R.0851.07"	"TCGA.66.2767.01A.01R.0851.07"	"TCGA.69.7761.01A.11R.2170.07"	"TCGA.69.7978.01A.11R.2187.07"	"TCGA.73.4662.01A.01R.1206.07"	"TCGA.77.8133.01A.12R.2247.07"	"TCGA.77.8156.01A.11R.2247.07"	"TCGA.85.6561.01A.11R.1820.07"	"TCGA.85.7699.01A.11R.2125.07"	"TCGA.85.8287.01A.11R.2296.07"	"TCGA.85.A513.01A.12R.A26W.07"	"TCGA.86.6851.01A.11R.1949.07"	"TCGA.86.7701.01A.11R.2170.07"	"TCGA.90.7767.01A.11R.2125.07"	"TCGA.93.7347.01A.11R.2187.07"	"TCGA.95.8039.01A.11R.2241.07"	"TCGA.95.A4VK.01A.11R.A262.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.98.7454.01A.11R.2045.07"	"TCGA.99.7458.01A.11R.2039.07"	"TCGA.MP.A4SV.01A.11R.A24X.07"	"TCGA.MP.A4T4.01A.11R.A262.07"	"TCGA.MP.A4T9.01A.11R.A24X.07"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"TCGA.MP.A4TK.01A.11R.A24X.07"	"TCGA.NC.A5HL.01A.11R.A26W.07"	"TCGA.NJ.A55A.01A.11R.A262.07"	"TCGA.05.4398.01A.01R.1206.07"	"TCGA.22.1016.01A.01R.0692.07"	"TCGA.22.4593.11A.01R.1820.07"	"TCGA.22.4613.01A.01R.1443.07"	"TCGA.35.4122.01A.01R.1107.07"	"TCGA.38.4629.01A.02R.1206.07"	"TCGA.44.6775.01A.11R.1858.07"	"TCGA.44.6777.11A.01R.1858.07"	"TCGA.50.5931.11A.01R.1858.07"	"TCGA.55.6983.11A.01R.1949.07"	"TCGA.55.8091.01A.11R.2241.07"	"TCGA.56.8309.11A.01R.2296.07"	"TCGA.56.8503.01A.11R.2403.07"	"TCGA.64.5815.01A.01R.1628.07"	"TCGA.66.2759.01A.01R.0851.07"	"TCGA.69.8453.01A.12R.2326.07"	"TCGA.77.7138.11A.01R.2045.07"	"TCGA.77.8007.01A.11R.2187.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.22.5471.01A.01R.1635.07"	"TCGA.33.4566.01A.01R.1443.07"	"TCGA.37.A5EM.01A.21R.A27Q.07"	"TCGA.39.5011.01A.01R.1443.07"	"TCGA.50.6590.01A.12R.1858.07"	"TCGA.50.7109.01A.11R.2039.07"	"TCGA.55.8092.01A.11R.2241.07"	"TCGA.55.8301.01A.11R.2287.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.63.6202.01A.11R.1820.07"	"TCGA.63.A5MM.01A.11R.A26W.07"	"TCGA.66.2788.01A.01R.0980.07"	"TCGA.77.7465.01A.11R.2045.07"	"TCGA.78.8660.01A.11R.2403.07"	"TCGA.85.A4CL.01A.41R.A26W.07"	"TCGA.O2.A52S.01A.11R.A262.07"
"TIMD4"	0.459940450860256	0.881249597444443	1.32645148093401	0.867572777707698	0.321503405451909	3.5780846307071	1.15314788098645	1.02701738789206	1.38165655786156	1.18327230937019	1.10949558368403	1.91830797766547	1.1534752324926	0	1.46680568545525	1.39635947847639	1.18624551735195	2.24673827885152	0.823283434467262	0.723449797849039	1.05840181026627	0.778245430446846	2.66868737656093	1.36050808358365	0.466020567835252	1.65776505704077	1.36939683800667	1.26160034366561	1.44537606631329	2.28853383491507	0.578065826948359	1.38512278315048	0.911138876488006	1.05288631017595	0.979142905284309	0.676921604021003	1.85202819349113	0.422657167348627	1.63247132459189	0.580887937690293	2.05832216220836	1.84061636711377	1.81033413458758	0.658434243127023	1.34817105580076	0.505299799968578	0.234453828906531	0.893265609467772	1.29361173982965	0.366341316818388	1.66231761945125	1.71885409308913	1.73542049444219	3.33860371709992	1.36167747391956	0.838054129468925	0.701978592085763	0.823694212797063	2.7567940889814	0.138179206396195	2.20418716105765	0.371667968629613	1.96186994697067	0.85687834234343	3.16016525800271	0.55932167457318	0.966268282332834	1.71436345980228	0.46023255316405	2.65054319960389	1.28261695092909	0.79692589753402	0.278933202674134	0.68499092458598	1.8081936977638	0.371403488707857	0.682805309150731	0.67385410838377	0.393881151416618	0.450969647855651	0.895953753216347	0.791079013572108	0.159454800433415	0.550903891065015	1.05297258418691	0.46077367624586
"CST7"	4.31800001880421	4.79841932164797	5.43418487180942	4.36139632631528	4.80127139722605	5.85721296303319	4.69338372411695	5.12893560111845	5.41796457402302	4.97014516499519	3.59312030851661	5.30726457566135	4.74269817350238	6.52826820833383	5.61938329956281	3.68604743014059	4.93105586260927	4.6610390007909	3.18261513020361	5.43456873837222	4.94982387521165	3.85223208366072	4.63135118337953	4.69204390117863	4.4395291724358	4.94368122226937	4.51000414404959	6.8946540130263	4.25362284398027	3.49337397648938	5.82471272716043	4.49449985815356	4.80674090499454	5.27208457156878	4.77379375862829	5.50055365927083	4.58897562124955	4.42178840761426	5.31186663418988	3.85735832354267	4.87463969947776	4.59479370399214	4.56384797794845	4.37409255198422	4.78647387613013	5.19389297846216	4.91024324249827	5.67706371301868	5.57299780117662	3.97553114990781	4.64313732544338	3.35410567157653	3.58995001581851	5.12249697352111	3.23260556701707	4.20183197349039	4.54907527740377	3.64920433366336	4.95115018323062	4.59271596952359	4.44790500398339	4.24127716854951	4.27426759771559	4.2021307983803	3.89238796543652	3.41430480926	5.19399494653012	4.95102996237416	5.07079993706368	4.97814749547354	4.67187369202376	3.61005605507294	3.90660291536735	4.93492933437933	4.25882395078806	3.49756976705688	4.34445172738578	4.75749699783765	3.97760211246482	4.95061548991889	3.89457262461996	4.01396342598	3.7842524560244	4.6335764027409	4.23110466232967	2.6469846734105
"FCRL6"	1.90592088262787	1.60966027851384	1.8390559703582	1.05295116972579	1.1904463402899	1.64680330481983	1.7969134677713	2.00520351472702	3.4325006416252	1.45329441977825	1.46627668428165	1.19257666321316	1.34912448911848	1.59674621086062	2.46785401375092	1.44750432248709	2.97949022247537	2.38308639098048	0.856773928433322	1.94311121964235	2.33948830536702	1.39023759196377	1.17885880208726	1.66426743877142	2.16191358866388	1.80448937251704	2.12866795902991	2.3333133173334	1.22764565980288	1.22075150504311	2.27164697141736	1.65370939670085	2.00443031246599	1.6428064880439	2.20081347702286	3.35598642178659	1.87850297934476	0.627253532540515	2.65015458905706	1.37879334821861	1.95740597810922	2.61262792984346	1.07631956839688	2.02692136418564	1.80087939393273	2.14214137320437	1.59989335548358	2.62356452375787	1.80327514313235	1.63353314758813	2.06929310621927	1.98813633706331	1.5400330522271	2.10942132971417	1.09653850761323	1.13339053980797	1.08207393726419	2.44504258800531	2.24724431039142	1.60105846792029	1.58329131129416	1.58153123835556	1.76353299475071	1.13512022764252	0.67203375227901	1.19387729658389	1.93988319986014	2.58604031672321	1.63831547143523	2.65023292120294	0.749669070007446	0.612514220233608	0.99797011279179	1.73366360790973	1.5405984331588	0.738588859688991	1.55732318389889	2.34379441759277	2.39468921294646	1.89582008980648	0.904030133871817	1.21514547128847	1.03887688158374	1.45233353248873	1.24913262331482	1.60857909437976
"WIPF1"	5.25253350833055	5.89738201792145	5.71769657084563	5.84746764759934	5.83701341591644	6.19530964423649	5.00695955792503	4.77209961345323	5.80336232771465	5.52107715002316	5.56288828253992	5.52119036048738	5.50296559490303	4.56714306553369	6.26082140341763	5.2676383901345	6.37710049846517	5.55059594463944	5.45163453321116	4.99210827968711	5.34340032524063	4.65483679128217	6.61105898556145	6.44429871302111	5.26762497793525	5.37622019971858	6.29064750845369	6.68777658112558	5.20586833720237	5.92287527748364	5.9798554048765	5.67728024538661	5.90808892345473	6.30084685300745	5.0290524752333	6.31980810701836	5.99535109882259	5.97741172327704	5.88779500676341	4.7940605675867	4.73137097266311	6.322428615883	6.65353476735428	5.51045160211815	5.30995399019042	5.84918715377865	5.14793310189956	6.38315068877875	5.82434145962328	4.99888430791556	5.25524052052656	5.3935722301199	5.27299377742455	5.2845150450001	5.15371175258617	4.85982190437755	5.13416123727857	5.97804013835046	5.37458964390531	4.81806530975101	5.12949067751248	5.5829854546359	5.19943178965477	5.20065896487771	5.26165304866822	4.44647435643288	5.1805751154443	5.25015194152138	5.5456032893839	6.11825196147214	4.53249073806792	5.57096615290243	5.13147729906274	5.01218162058957	5.74227408757224	4.67918074103444	5.20492402006174	5.63470564524655	5.45798865504498	5.25006369001275	4.68865757335351	5.16762295265661	5.14229000111472	4.89029003543865	4.23991468120603	5.41222985753891
"TMEM155"	0.373128646139266	0.560705962140647	0.170926375611434	0.477839977257459	1.75983817426639	1.20053776186928	0.264603460110383	1.80046611556828	1.82990429832754	0.668356828818263	1.12416770814753	0.24872264999393	0.360695445982489	0	1.50631103920413	0.461831739112069	0.281150912322764	0.393064804453274	0.258977036065493	0.304574948822095	0.540603486042933	0.787489253980064	0.337080086916521	0.834335170204339	0.255496295019809	0.591872611086519	0.783545472003309	0.963220286034542	0.404443200499297	0.243999910607821	0.700801465324962	0.397622450791183	1.05775063801552	0.437454534309302	1.28097789953162	0.460143787465031	0.0562624554112913	0.596561463099793	0.288794319744048	0.413517026996369	0.708592559353144	0.297303618743849	0.387394633451462	0.553994959966466	0.32938644641643	0.380505908579319	0.251451688411266	0.542896010464345	0.222306088223865	0.342916606857095	0.882662493543796	0.395091353614432	0.184389734168141	0.437410890926561	0.298216281339968	0.273271300702586	0.216173475930103	0.27190594276938	0.559956461867808	0.426645367722166	0.695157390632154	0.40687308637185	0.468328088493019	0.577751519770643	0.142046196667357	0.521859131522189	0.40264031779828	0.29928205506162	0.325865817294714	1.03075364261833	1.11619990136065	0.783311943036551	0.793491979786911	1.47688072919193	0.236526200743087	0.139519395169649	0.180961264474512	0.410922719227134	0.834349794401592	0.190173766032915	0.267140370918536	0.293367181513709	0.446587351309417	0.343358420841229	0.181636801648267	1.10624045383096
"TMEM244"	0.406158290087825	0.571286840864086	0.113283133860144	0.154650869459391	0.367593745443262	0	0.228305381079111	0.165625326786359	0.379853374488903	0.704592302281313	0.552488508892897	0	0.594017088720258	0	0.449859636535441	0.167674032933604	0.460980199845169	0.165400305436005	0.456695942364408	0	0.134157889142689	0.435528107697452	0.771216204346702	0.263680540328983	0.286109580052933	0.452465473640822	1.03287722277338	0.43740888053157	0	0.170773007831741	0	0.403682861388695	0.0848760939850264	0.512647144687462	0.143992011688464	0.635943433716181	0.268377206151265	0.531960979962083	0.690619129611819	0.161165451723733	0.132000415097383	0.382482724857203	0.460384739254008	0.254335118803854	0.476970487066154	0.381250887852549	0.624719417965251	0.417664643692689	0	0.114924433146124	0.451025314447814	0.337824551788965	0	0	0	0.209757382689769	0.124855265585841	0.441477058675886	0.496317547407314	0	0	0.259919943640325	0.260500486911357	0.341776343113087	0	0.0953745722104419	0.105167109521906	0	0.220403072752264	0	0	0	0	0.0971893830996396	0	0.982797719306219	0.185704881237186	0.277217577880882	0.120447212133942	0.245238162226701	0	0	0.164123619769359	0	0.0716722748452947	0.12705385223549
"DOCK10"	3.85149431654676	4.06766030372435	4.21800565471966	4.19232357399344	3.75134564558463	4.14652518616092	2.89346158086947	2.84830239079496	4.52497738190134	3.61859726241506	4.64554535656832	3.58117879642997	3.29977880023683	3.78898723755474	4.27427101901889	3.44094548035008	4.36445549945744	3.87490626958212	3.72968065331364	3.70111525888933	3.4192107818309	2.805312847307	4.1505947088446	4.75682645721503	3.12969107783107	3.79774526535119	4.32370134730843	4.38560788924195	3.6213977542054	4.0063674970985	3.70588137139519	3.48875777418409	3.7813317479136	4.03589123372036	3.81662835628361	4.53268368239089	3.88981071641455	4.54234381377526	4.13224873336092	4.12485261241506	3.207781159579	4.559389265288	4.3058042900853	4.06577425516032	3.43834770043918	4.056758043335	3.34501769880815	4.95381310897978	3.67295458517668	2.99952820415493	4.49109929699924	3.6118108797998	3.44848163063786	4.14585701660013	2.96486752690097	2.28941843078906	4.10062021080034	4.32808382909006	3.88314698363136	2.83015920540363	3.53107784676293	3.65241192593851	3.82102062066031	3.6113333402626	3.58052766306255	2.25245834724609	3.84768982032574	3.79385618130445	3.91667087631253	4.56207233635677	2.23968193185871	1.99976483114378	3.32371796634668	3.80010036930467	3.65992254274525	3.30218126711318	3.93771531239694	3.92905353558318	3.45894153927608	3.82441459891408	2.70911088634395	2.94561328061637	2.90638844380385	3.79363210267739	1.77444015284304	2.74631504717303
"SIGLEC8"	2.77019839192754	3.22917111372707	1.13270763680897	1.38591725340934	1.43600341734804	1.80688536025016	1.27285554801272	2.35481734691158	1.8862664784893	1.49648001811616	1.28756861653124	1.77140847970499	1.34425798746718	0.622993929074279	3.10755346808655	2.27818920713439	1.24352275830171	0.664991764866705	0.492194925989974	1.88188047253372	1.78131839123455	1.88360451332047	1.4065812109023	1.97922502463684	1.77143323390729	2.49865288019424	1.76657164789878	1.86621613008688	0.843799450687759	1.75144409889517	2.45002231259568	2.08885643704083	2.51615094305553	1.48886173127488	1.53985165517525	3.17820971027747	1.05648875515081	1.22594485096188	2.0895299902754	0.950822549427729	0.68245906073224	1.63467783277799	1.58202389476425	1.51111192940256	1.35733700604827	1.75048220749486	1.04664047206724	1.47805003961176	0.548997575082023	1.61034985385693	1.1506162046028	0.688273271529303	0.919516689768563	0.783441810110759	2.0924069953203	0.9526678246027	0.371883329032972	1.5129077177614	1.36868014038236	2.83364936537838	0.825744571187155	0.766319086803013	0.960517787561049	0.833368166395002	0.308555500956132	1.02320404411675	1.18328176674061	2.03815184412194	0.68025320807214	1.87699218301852	0.912234931295774	0.593861980427389	0.652329333005734	1.04691489291019	2.12701905256905	1.95584482460343	0.962202135974913	1.32528747828219	2.42332629011524	1.48615850558087	0.221672582098376	1.88767978768408	0.627760419163249	1.41957521509835	0.963364712275204	1.48398396087919
"IL10RA"	4.96625142938441	5.28442304671559	5.07168692217913	4.84265862806261	4.60396892961298	5.35338692662944	4.32864350949911	4.55815949982612	5.01739413509768	4.7764898424916	4.7800267006148	4.57785514153982	4.77810575387832	4.27991006795252	5.5042873676586	4.5647837040555	5.66352580618844	4.00973057110448	3.57676955514412	4.54867242519065	5.06821838225025	4.12580478446059	5.446058248578	5.13372117242321	4.5001405588307	4.92319548650871	5.28287459254619	5.40880843473908	4.45159919599458	4.35730747028498	5.08257123846601	4.95291121391346	4.42667575396109	5.2296721246595	4.8638966254959	6.20739333172113	4.68565471007603	3.67456642111247	5.01841869167316	4.25107457596189	3.71564999895305	5.7047836766036	5.23523231372612	4.85096205484447	4.82695441172462	5.40799286455612	4.24268881008022	5.68353428012337	4.20520613588152	3.91599162076297	4.56111857594129	4.51509843129507	4.76175597890527	5.03500687359604	4.58639451739276	3.69492953410458	4.0805834347729	4.74514405916699	4.66177937213504	4.03752738333095	4.71099143701312	4.14860596736721	4.9699621521461	4.59095140118843	4.03639647256944	3.70004206626398	4.81226174915628	4.4964529985887	4.77804555895859	5.37045545636063	3.25502911694986	2.92437303895292	3.55032880173837	4.12305743352796	5.02833150331219	3.77179755333932	5.24867515364931	5.13185410772319	4.79481707496995	4.67813514258159	3.81213497944428	4.2535894976442	3.41533441702084	4.20866023291225	3.0310307222799	3.98586059759311
"IKZF1"	3.78859312281954	4.07516944011922	3.92033251070902	3.8857334906746	3.18008564396269	5.28496026641444	3.22979453181318	2.92076971926066	3.91743254339609	3.49521334407841	4.04067962060534	3.8057160438648	3.58676734291792	3.13105988038563	4.08722772393102	3.41662066701564	4.35001217099941	3.63906872060859	3.69458670807409	3.18005321550994	3.78142372564829	2.8658616211333	3.84888178618447	3.88223313216988	3.27330015211846	3.58300806511528	4.1819273017327	4.08090939079175	3.5482146257545	4.14106603323968	3.4788831713855	3.84824708467754	3.70199077560353	3.80813567981999	3.35702487324033	4.50468712478798	4.22202348999621	2.88962782948522	4.17487635938623	3.45989511027169	3.06179978114112	4.5286960401775	4.07806038866754	3.86214261125154	3.37168825484304	3.57715573744962	3.47822160154298	4.61088698489606	3.0978916274525	2.49033285347778	3.93101277488022	2.98116553246799	3.27299789132679	3.63357977758778	2.93078828578645	2.1498851722926	2.3701316255284	3.6403330755584	3.88142640618845	2.73509687544406	3.48218379573601	2.70229607994577	3.36984533645653	2.83044250158298	2.59907492177751	2.39309287453886	3.34957326953184	3.43695549130869	2.94303541281959	4.28953768151617	2.27241899066874	1.54738918181302	2.82947976758622	2.87126807505935	3.59809389623545	2.83882778775101	3.49721978017583	3.72847510615532	3.79181019329935	3.34045801206387	2.12737255249671	3.04475417323129	2.92592681809195	3.04297750416533	3.53624258726859	2.47894450430871
"CCR5"	3.63647826232545	3.74537732079796	3.69893824526034	3.23108573228858	3.38607476714322	3.95073256835326	2.99075110083898	3.70632696014165	4.22690303050172	3.0928556605652	3.41195447559685	3.57545078887781	3.01325410614987	2.86819895181501	4.16282147598101	2.99097368488767	4.24875740447666	2.76780988158256	3.34026922519591	3.40248279375543	3.3958569170021	2.88656767297754	3.17527820885389	3.45848050361233	3.310733846228	3.47856070186416	4.20885637543162	4.1155724267831	3.2253334749909	2.40259063294943	3.79879478218986	3.62096195930089	4.26790319954465	3.48886420708045	3.39504286907894	4.46928521582871	3.41216162669636	3.3807192055772	4.18363756356917	3.00425881195078	2.03557229796479	4.1723817300085	3.79386718811778	4.26939374918866	3.13995368421206	4.03908001758109	2.65272959744001	3.76298024194219	2.40218906549933	2.53633477938935	3.42283542517356	3.18341824487101	2.48262026899044	3.70385240211559	2.84701055827345	2.55010110399104	2.83720768569309	3.58920457051327	2.92467270774609	2.43517146883206	3.06089954042848	3.01209743763033	2.71536865459337	2.49636262468927	2.18124133073528	2.38029675533907	3.30670796314877	2.056068550588	3.94186146276667	3.90467207298174	3.29154086602011	2.21144794517721	3.05928191766886	3.2374111960622	3.56809403702133	2.72047973151974	3.13041802906737	3.94413286618695	3.82192009987464	3.61251377652686	2.31601206901603	2.35348193549493	2.84757439515813	3.12631858005644	2.16367020987684	2.67405585204244
"SLAMF7"	6.21912446326428	5.8961525037202	5.17060081697289	6.26831143465669	5.24301865492455	5.23603496103317	4.76757160033736	4.22703826180006	6.36284947673114	5.92985184708934	3.96668174176346	6.04471819209413	5.24126150946416	4.27017543380532	6.79520411681492	5.5331592008764	6.71070923195414	4.04804546529182	4.23850923977019	6.23823972327647	4.90437585213452	5.31097956427045	5.75061674624422	6.50781003557035	5.2117100738916	5.99411927106674	6.73743306748542	6.23233868787763	4.42623633459557	4.56279563223036	5.64656144982358	6.09483967863075	6.32527587396278	6.33398528328139	6.37395585030013	7.48100346309441	6.36009444397941	3.05692471668364	5.34244850454601	3.57658000182752	3.29750846428965	5.86694738817093	5.94464731631572	4.26221440870479	5.25401157349857	6.14710922498711	4.18914440604845	6.64212762520994	5.31266285169359	4.71843485489346	4.80053125343728	5.72773254097393	3.63287699186842	3.67601302455042	5.98156123303124	5.41371587775598	5.51493536484239	5.37506663071174	4.5466872573471	3.59861251298229	4.08076904955437	4.53313893569072	2.99364474004451	4.66972882822873	4.80019119439456	5.06365074114161	4.113801463316	3.45561557900027	5.19115505693818	4.93235575211622	4.52619425074654	4.40124172622434	3.73479179392407	5.42342480461646	6.58373312287766	5.08068798744415	6.39618711085571	6.62641170115269	5.6255276552454	5.38996069651215	3.47435076519664	6.13377810080382	4.92295633170945	4.92612291348305	4.12555056193311	5.57081784054007
"LAIR1"	5.51763255517033	6.26456354175605	5.94008010350145	5.29633394258092	4.71568235777533	5.43491682959758	5.29755262721403	4.46996334561067	6.05706568280663	5.89976854621693	4.90906981209575	5.17592794319924	4.968962762452	5.41075590368178	6.58092266770508	5.08258023341635	5.9573462792982	4.89876607765528	4.74728468799137	5.81343909168482	5.84167463612364	4.57934530974758	6.0723084109518	5.30523340700507	4.83527740661398	5.98745490648466	5.39825664592776	6.32150404415061	4.91770543882086	4.5548474544727	5.54962521523871	5.65667370801013	5.4384283996125	4.80778265508926	5.70174145004357	6.05657947282595	4.91113858328658	4.10783505623688	5.52474100879095	4.75412934297132	3.97289093039881	6.5696333893675	6.06084919228911	5.03590252101889	5.04088925310827	5.74675242324898	5.63058182441753	5.47371411590158	5.44702163596181	4.32952662007709	4.92613758921262	5.67841055315732	6.29954052379241	6.67940907190121	4.91343328207306	5.76183828933261	5.57978865051335	5.68521060753257	5.76279865256016	5.2035235070079	6.60968343059241	5.42537608599214	6.16229876610267	5.58863844549809	5.44558463051847	4.77076807779003	6.24338836250343	6.03057352730627	5.80299087332112	6.68799930021772	3.91159191157834	4.15245384381318	4.700843746004	5.76398053417687	5.81791429560926	4.18879533299578	4.40703471187717	5.49021548967814	5.7463875738678	5.84331098777551	5.00306397750571	4.44532038397919	4.16435663662435	5.37042213903898	4.02631902391146	4.32517362388678
"CMKLR1"	3.73644331245469	3.8353600084459	4.1113549174758	3.5213291002733	3.0920854241814	3.661327797045	3.01143072909505	2.62061142453191	4.3932555219999	3.60844971911311	3.39727597998158	3.55086243728551	2.67856706699242	2.22598960110563	4.34908468185247	3.73687548006038	4.30310913627331	2.50611932585271	2.3428360654361	3.44477391647655	3.84286510049943	3.00886873512165	4.18702732049552	3.39693312427959	3.09057203898334	3.93176123751354	3.63079669612182	4.55210486036592	3.04690385917924	2.65840363551557	3.33329172698738	4.0495774528011	4.0885259026246	3.26805665469086	3.30904399423759	4.31709777914848	3.10931602744198	2.60717357046868	3.4283633262809	2.51990990811415	1.98833627816439	4.46930584466989	4.19824927053266	3.18198368522919	3.01560400124679	3.67959187199065	2.9909473381369	3.97698390050613	2.92387571888737	2.59547229305077	3.09652569057207	3.01383196042211	4.26745472160884	3.50515887504458	3.02436264051584	3.07513392737734	3.37714117323809	3.43234878939783	3.9432438415468	3.57464610968219	3.0240295228005	2.79768795473345	3.49448791846055	2.90328346479987	2.77333968095577	3.02739347906184	3.35143634638453	3.84581130737114	4.04485998584068	4.44776765865059	2.141162272089	2.4678305083169	2.82327306272857	3.56879156307824	4.42239044309054	2.51719038114508	2.8874001275278	3.66248875491614	4.20966070759046	3.91830274060833	2.90445314676496	3.13776871535797	2.38496100163155	3.85498081062359	2.16265448934488	3.26431995545442
"C1QC"	8.49838409104219	8.71406979233585	9.16585470920126	8.63649704457563	7.71063052484915	8.19141694987784	7.85829449817817	7.91214668116695	9.27708020217022	8.57847747094847	7.47515720863956	8.56664012689843	7.59375409763302	8.02353016013064	9.8818651368944	8.09939187902666	8.70868213259445	7.00519498945347	5.43069893595142	8.68125739290854	9.22419473975407	8.25569272394731	9.01732589190393	8.45932051425553	8.00459671436685	9.43849287457737	7.96387601865757	9.65012068142598	7.56677396160931	6.93727958134449	8.90048328458384	8.23099325288844	8.65411231737818	7.71369351738974	8.05289465208295	9.34801167379935	7.39602806692998	6.67281082476239	8.47836588992941	7.8716579913758	5.88681207547732	9.62055420820075	8.42908821782294	7.56849695857838	8.2805710165063	9.02261653548774	8.39936213143674	8.55757847855334	8.63091986268489	7.58352180390711	7.05718243807574	8.65600419108486	8.68324868376345	9.32741033991067	8.29759891325592	9.46158857412737	9.38410830765977	8.71487802389041	9.40572399501814	8.56367348056008	9.91748700848525	8.4531402008565	9.25308597277809	8.31019295225757	9.01849022515296	7.811425654318	9.61116240565507	9.4258155235075	8.81100325306549	9.72153543053206	7.71370461293877	7.98534065991772	7.91647576063662	9.27513782429983	9.39760003933279	7.35440840625065	7.73523939753433	8.89015787037826	8.70339704789545	9.30554619360774	8.3956980404554	7.81132964334899	7.12318916545154	8.6208401328078	7.30273516387095	8.00718241874144
"FCGR3A"	7.1912442163065	7.02310392887806	6.99406112965766	7.07320147632452	6.68011171396509	6.06725735873428	6.39128030785857	6.06441240285407	7.27821684560146	6.34560697041995	5.3092043007808	7.33688166909974	6.62029146559229	6.45463243958249	8.29753102602804	7.08005124646072	7.60743362979717	5.03472917263126	6.8347007059638	7.01077598808985	7.99985924389941	6.16508110433144	8.11254336154452	6.43752587046288	6.10035235064852	7.64084117262239	7.2815940617757	8.30690174516304	5.94448250649752	4.51387612389272	6.54652613200986	7.29076973282153	7.31769387942063	5.85795877798555	6.95099959782565	7.8799167790642	6.25724181799817	5.81888145820713	6.90359207063995	6.01121449953093	4.40990021162988	7.86434199192421	7.89300569813803	6.48506180103602	6.39941429619428	7.43876652714998	6.66358652094056	6.86307542853383	6.52537993938156	5.65776552793506	5.22615652840913	8.15495825388334	7.4850845705854	8.26281626290111	6.56771851488646	7.75371176969993	8.49868153546541	7.88410577219325	7.85288995747492	7.02726782813984	8.47649157421408	6.98131619781217	8.53303689302249	6.67438812490798	7.69632273175418	6.47521182351991	7.46796426503878	7.98081268653516	7.97590000713189	8.82287638841015	5.49691832385599	6.16760793837084	6.38870536347845	7.35631889330627	7.6189310296086	6.08384264539692	6.76543820819419	7.21199318080698	7.25133769789324	7.47945924193455	7.14025271342166	6.85360355213283	6.01912275618642	6.24868231014188	5.64428467248323	6.37376343191549
"SRGN"	7.31756307826628	8.48572805217945	8.41936283589184	8.08023724900948	7.41226003582449	9.26504100385071	7.38576041619721	6.53209938553757	8.04792103225187	8.89953081407073	7.40981706347268	8.66751676680446	8.24566955892392	6.8073026779057	9.23540012058996	7.67135426133944	8.69476520754428	7.4710302344323	7.76721670306445	7.00980922927588	7.64892153511427	6.34043408069948	9.29040621083869	8.00481519310892	7.22176930044235	8.16289604006627	7.86828521646997	8.1620548051578	7.88567703684203	7.4316912151784	7.39402644247122	7.56886363801081	7.47530214584582	7.58743940937778	7.83693985317647	7.71535991822515	7.87075018297908	6.98145218432152	7.98962508750275	7.40778989037398	6.09779002707979	8.03979583131428	9.34549873230488	7.45292177202745	7.36741478394354	7.40268558713676	7.56193661204359	8.36698908714178	7.73797597666061	6.56145665501056	7.00559766698413	8.37491993015425	8.57530178800011	9.73224862725286	7.39175956589779	9.2084737084615	8.82297806257307	8.57154742921029	8.53438116302927	8.28023290300704	8.45070074280088	7.97154446115409	8.7975427812381	8.15673739710944	8.00001977694828	7.41581158453902	7.83621959867306	8.49010770932936	8.46043248566	8.88468315930444	6.24344735637817	9.9159079332017	6.77152410188472	8.30043920375288	7.8456150532857	7.11086877046173	9.57607805373577	7.67709428791015	7.3871303972112	7.73619431149125	7.5273486881139	8.4367171328737	7.69460929159855	6.7719246957326	5.88945621215721	6.3041482402889
