"TCGA.05.4410.01A.21R.1858.07"	"TCGA.21.1076.01A.01R.0692.07"	"TCGA.22.4613.01A.01R.1443.07"	"TCGA.22.5489.01A.01R.1635.07"	"TCGA.38.7271.01A.11R.2039.07"	"TCGA.38.A44F.01A.11R.A24H.07"	"TCGA.44.5645.01A.01R.1628.07"	"TCGA.46.3767.01A.01R.0980.07"	"TCGA.49.AARO.01A.12R.A41B.07"	"TCGA.55.6971.01A.11R.1949.07"	"TCGA.55.6983.01A.11R.1949.07"	"TCGA.55.8085.01A.11R.2241.07"	"TCGA.55.8508.01A.11R.2403.07"	"TCGA.55.8619.01A.11R.2403.07"	"TCGA.56.8308.01A.11R.2296.07"	"TCGA.56.A5DS.01A.11R.A27Q.07"	"TCGA.60.2712.01A.01R.0851.07"	"TCGA.66.2767.01A.01R.0851.07"	"TCGA.73.4662.01A.01R.1206.07"	"TCGA.77.8133.01A.12R.2247.07"	"TCGA.85.6561.01A.11R.1820.07"	"TCGA.85.7697.01A.11R.2125.07"	"TCGA.85.8287.01A.11R.2296.07"	"TCGA.85.A513.01A.12R.A26W.07"	"TCGA.86.7701.01A.11R.2170.07"	"TCGA.94.8491.01A.11R.2326.07"	"TCGA.95.A4VK.01A.11R.A262.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.98.7454.01A.11R.2045.07"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"TCGA.MP.A4TK.01A.11R.A24X.07"	"TCGA.NJ.A55A.01A.11R.A262.07"	"TCGA.18.3410.01A.01R.0980.07"	"TCGA.33.4533.01A.01R.1201.07"	"TCGA.34.5239.01A.21R.1820.07"	"TCGA.34.8456.01A.21R.2326.07"	"TCGA.37.5819.01A.01R.1635.07"	"TCGA.43.7658.01A.11R.2125.07"	"TCGA.55.8620.01A.11R.2403.07"	"TCGA.66.2756.01A.01R.0851.07"	"TCGA.77.7465.01A.11R.2045.07"	"TCGA.85.7950.01A.11R.2187.07"	"TCGA.86.8358.01A.11R.2326.07"	"TCGA.90.7767.01A.11R.2125.07"	"TCGA.L3.A524.01A.11R.A262.07"	"TCGA.22.1016.01A.01R.0692.07"	"TCGA.22.4593.11A.01R.1820.07"	"TCGA.22.5478.11A.11R.1635.07"	"TCGA.22.5481.11A.01R.1949.07"	"TCGA.38.4625.11A.01R.1758.07"	"TCGA.43.3394.11A.01R.1758.07"	"TCGA.43.6647.11A.01R.1820.07"	"TCGA.44.5645.11A.01R.1628.07"	"TCGA.44.6776.11A.01R.1858.07"	"TCGA.44.6777.11A.01R.1858.07"	"TCGA.44.6778.11A.01R.1858.07"	"TCGA.44.8120.01A.11R.2241.07"	"TCGA.50.5931.11A.01R.1858.07"	"TCGA.50.5935.11A.01R.1858.07"	"TCGA.50.5942.01A.21R.1755.07"	"TCGA.51.4081.11A.01R.1758.07"	"TCGA.55.6971.11A.01R.1949.07"	"TCGA.55.6983.11A.01R.1949.07"	"TCGA.55.8091.01A.11R.2241.07"	"TCGA.55.8207.01A.11R.2241.07"	"TCGA.56.7582.11A.01R.2045.07"	"TCGA.56.8309.11A.01R.2296.07"	"TCGA.60.2704.01A.11R.2045.07"	"TCGA.69.8453.01A.12R.2326.07"	"TCGA.77.7138.11A.01R.2045.07"	"TCGA.77.7335.11A.01R.2045.07"	"TCGA.77.7337.11A.01R.2045.07"	"TCGA.91.6830.01A.11R.1949.07"	"TCGA.91.6836.11A.01R.1858.07"	"TCGA.91.6849.11A.01R.1949.07"	"TCGA.MP.A4T9.01A.11R.A24X.07"	"TCGA.NC.A5HJ.01A.11R.A26W.07"	"TCGA.O1.A52J.01A.11R.A262.07"	"TCGA.22.4595.01A.01R.1201.07"	"TCGA.37.A5EN.01A.21R.A26W.07"	"TCGA.44.7659.01A.11R.2066.07"	"TCGA.55.7725.01A.11R.2170.07"	"TCGA.55.8087.01A.11R.2241.07"	"TCGA.58.8390.01A.11R.2326.07"	"TCGA.60.2695.01A.01R.0851.07"	"TCGA.60.2703.01A.11R.2045.07"	"TCGA.63.A5MB.01A.11R.A26W.07"	"TCGA.63.A5ML.01A.31R.A27Q.07"	"TCGA.63.A5MW.01A.11R.A26W.07"	"TCGA.85.8052.01A.11R.2247.07"	"TCGA.85.8288.01A.11R.2296.07"	"TCGA.85.A4JB.01A.51R.A262.07"	"TCGA.96.8170.01A.11R.2296.07"	"TCGA.98.8021.01A.11R.2247.07"	"TCGA.MP.A4T6.01A.32R.A262.07"	"TCGA.NJ.A4YI.01A.11R.A262.07"	"TCGA.O2.A52S.01A.11R.A262.07"	"TCGA.O2.A5IB.01A.11R.A27Q.07"	"TCGA.05.4249.01A.01R.1107.07"	"TCGA.05.4398.01A.01R.1206.07"	"TCGA.05.5425.01A.02R.1628.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.43.A475.01A.11R.A24H.07"	"TCGA.44.3396.01A.01R.1206.07"	"TCGA.44.6775.01A.11R.1858.07"	"TCGA.46.3766.01A.01R.0980.07"	"TCGA.50.5049.01A.01R.1628.07"	"TCGA.50.6590.01A.12R.1858.07"	"TCGA.55.6642.01A.11R.1858.07"	"TCGA.55.7815.01A.11R.2170.07"	"TCGA.55.8301.01A.11R.2287.07"	"TCGA.55.8510.01A.11R.2403.07"	"TCGA.56.8503.01A.11R.2403.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.60.2721.01A.01R.0851.07"	"TCGA.63.6202.01A.11R.1820.07"	"TCGA.69.7761.01A.11R.2170.07"	"TCGA.69.7978.01A.11R.2187.07"	"TCGA.77.8007.01A.11R.2187.07"	"TCGA.77.8156.01A.11R.2247.07"	"TCGA.78.8660.01A.11R.2403.07"	"TCGA.85.7699.01A.11R.2125.07"	"TCGA.86.6851.01A.11R.1949.07"	"TCGA.93.7347.01A.11R.2187.07"	"TCGA.95.8039.01A.11R.2241.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.99.7458.01A.11R.2039.07"	"TCGA.MP.A4SV.01A.11R.A24X.07"	"TCGA.MP.A4T4.01A.11R.A262.07"
"ZNF804A"	0.295224495576341	0.630764347079371	0.259118260728925	0.310442884475862	0.822027817923011	0.142097497872095	0.318003076908032	0.207750580572187	0.121967455506022	0.499379891160105	0.213174252966532	0.216275808803327	0.0935932844129022	0.245625965494837	0.124542846103514	0.110586445829911	0.215104129138569	0.407513039925091	0.30271780168463	0.650186229244027	0.271941395079138	0.101803006140151	1.40364627191877	0.225641832758333	1.17891376671503	0.0602590953601373	0.205968573270448	0.685082786406199	0.4657169437467	0.59741251275977	0.281835018077157	0.469161308372809	0.213320992441528	0.967217697931563	0.304535415690944	0.12715144545527	0.254927932247177	2.50372130592298	1.10902123613902	0.128418645919342	0.254903790426374	0.658301489546823	4.20030602445719	0.331643633722982	0.0333502393707805	0.397118813104862	0.54808607449135	0.515567187008355	0.393552614530929	0.355227339271906	0.732079473533423	0.381930968060217	0.466858718498111	0.491023507958591	0.539782413517069	0.415123622346576	0.200902224352825	0.355104719085747	0.353887748476901	0.226761415888147	0.505343372468818	0.431582616878776	0.387427701156373	0.273724372157747	0.324570724158316	0.380244183388099	0.46172266263901	0.503043650582084	0.334370939558007	0.381303917288865	0.458900328558314	0.504068545143528	0.22476995941613	0.655544157567885	0.372589378451985	0.239281629618927	0.435007892109882	0.333646150820992	0.266376476567226	0.0791262508158797	0.127092684549444	0.33127501748162	0.266133769140272	0.210234137445992	0.672855840884857	0.0588995320766506	0.121925222892245	0.0887753524983277	1.14753546890342	1.37033577957987	0.08727154840562	0.04600243188846	0.18944999669034	0.0839482921164156	0.216658922745043	0.17753581818567	0.152617192478847	0.890540667415178	0.307058066293357	0.27912401027828	0.228561749327628	0.492031859050265	0.440836824090608	0.308213094893672	0.40961987852003	0.21556067380115	0.609319664020343	0.102336459852988	0.106789715705765	0.204243522175354	0.732565913645317	0.392893316921252	0.313734632505793	0.391354067745759	0.1680175117411	0.289334484522067	0.90948127839348	0.641125571726589	0.749520237320573	0.304390164360797	0.236403670574905	0.422920416454222	0.413048043464342	0.246231325870643	0.220762985694766	0.696958392328506	0.327791929684557	0.26888685023903	0.372685764324812
"ZPR1"	6.45815310980817	5.58868271775089	5.46857629820633	5.82929702600553	5.25603414472358	5.12163101302496	5.69458222309693	5.48233233487189	5.6623551625912	5.56926531871475	5.44595101681235	4.88182498991881	5.66105381139874	5.54441262172605	5.4347140929811	5.51283371876912	5.26353314305875	4.91183738112454	5.21375451698824	5.24007483838326	5.71538227377561	5.87850567356065	5.52134438942401	5.46295726412395	5.35020909788795	5.64783672851746	5.34532120526029	5.61164200481807	6.20056533054332	5.76097991809891	5.1566210145685	5.2700633088086	5.89028658081499	5.59789205461997	4.98784934291201	6.09182798001229	6.47974598069108	5.00785647882865	5.61324908277777	6.03315405448658	4.47964179814055	6.29159311934402	5.89329715763524	5.29729012717091	6.08198099756659	5.80062225539722	5.49516462811212	5.41050356434314	5.18496801171502	4.88597207793645	5.26760163003466	5.39320421278591	4.84285402357516	5.45839391979094	4.87311669691223	5.45032262941355	5.83207408921892	5.04708885302274	4.98790780499096	5.40994364131167	5.43543923285844	4.81039416592774	5.21717483516247	5.36256087684688	5.38920492535032	4.93825176973334	4.99611180219856	5.80225886738752	5.13358481781091	5.21125773595151	4.88022201867244	5.06257632815334	5.63340027785845	5.11152156641695	5.17197867555217	5.87772477990496	4.95353234134683	5.81785760765216	6.79620236943667	5.67899722378093	5.80949548456163	5.40747541777661	5.42999388595846	5.48674519029416	5.62992600185163	6.18361595453658	6.15454581826929	5.15273769937282	5.80547952482071	5.73170933879664	6.03078408588927	6.61401077936133	5.21896862600073	6.24016887481715	5.53245865060817	5.5798655937422	5.73012789994828	5.74353343300735	5.08385326537454	4.55668132566062	5.4272477994499	5.56819809890996	5.13468767029005	5.63310154619168	5.52343806674829	5.23660930338208	5.63258195703528	6.52117122663088	5.73271836756962	5.17888473283118	5.51082779776195	5.36449223606289	6.00978785265095	5.84503681634584	5.8232079052531	5.7093831251789	5.61632735980466	6.14223887744818	6.52709924072892	6.60145244520972	5.30644088936508	5.36539190127055	6.02191461654604	5.2635949686508	4.8397514755939	5.64561096643293	4.79389395064751	5.91479054204551	5.85099493112774
"CDKL4"	0.786791469190606	0.609381387655047	0.254675779914114	0.0286426863220258	0.0654138267227741	1.07019210287696	0.375895464759745	0.599267730374488	0	0.266155093412432	0.252351220903618	0.0542827019149745	0.075163862676032	0.437966089752882	0.329382335362589	0.273433683482686	0.179224955799254	0.323721726778386	0.142606965628762	0.290261324182314	0.0773971011546376	0.113630102455814	0.326896462269462	0.111857078630536	0	1.71006933881834	0.216628419868266	0.31182770301688	0.0675147685470398	1.00055361779004	0.202214315628442	1.28758299242294	0.237991817836179	0.0268091044718811	0.099883908682113	0.815833580459514	0.10567913854444	0.022851637140648	1.21670016335819	0.135741297054856	0.0315418169619882	0.056028005655023	0.133548335969949	0.538404038855708	0.208586422598715	0.326030774711138	0.65280515592901	0	0.101725147989613	0.208678296198474	0.488236820563464	0.118067622797988	0.225417269018158	0.485958625390869	0.0700545653231065	0.379334213282682	0.0965316262843583	0.0642847915478478	0	0.510248462921478	0.124083070000744	0.24756165849254	0.214102233939343	0.373483206287205	0.0309830784038764	0.423771908844138	0.946698418955979	0.276780559873572	0.319585223079851	0.171685006996717	0.120294178569835	0.113984557423067	0	0.365508337501835	0.145234420376167	0.198414305312334	0.165579979651811	0.0957019770139632	0.0672259808756449	0.933399049808476	0.486565694358146	0	0.159596699619659	0.416779422204619	0.767011978799153	0.251016907739241	0.403989316830842	1.55905548121389	0.221868215741351	0.328804004918857	0.915106722922481	1.69649798396596	0.313803997736895	0.296209817358327	0.768300559935416	0.24622173257634	0.0438680236643066	0.160379880749142	0.472926528198208	0.0744708623780129	0.0459263201938299	0.17928271040297	0.335007556827122	0.201764206242617	0.459185370713985	0.0565249720642939	0.297687946349941	0.293332963115473	0.194031438344162	0	0.174329728997175	0.0992691324760022	0.170926184052292	0.237069709640475	0.300889446366833	0	0.452679207621623	0.177578999369994	0.136092015819195	0.388262170819568	0.362673909267852	0.199797561987051	0.271987444502411	0.158938595168334	0.590610551643213	0.249193592144	0.148317769686886	0.608027901523327	0.271962031904185
"SH2D6"	1.78866913830962	1.61490920832712	1.63181017073115	1.54776301140331	1.15980561855998	1.93543767185163	1.83854643850903	1.35242010706256	2.35302396928213	1.88578018445783	2.047161880435	1.66551024114105	2.03747978976719	1.48408331757219	2.0950502964019	1.81059951680413	2.51369824639503	1.99307159316007	1.2230146211178	2.04895972439774	1.23493431258053	1.25516678128164	2.7742525708972	1.79678057909321	2.67803613455829	1.27585992425585	3.28492621214428	2.01498619839085	1.70139004090586	1.87631545995722	1.79647792138178	2.14018522190674	1.46207102086742	1.15472984642611	2.13684380369412	2.15853806865513	2.75470011486231	2.54369047438736	1.78182085272917	1.58446678183964	1.82764274147844	2.86838047888733	2.06390340537398	2.85915144438835	2.20858793489755	1.85333052389086	1.0590554202937	1.40416162246955	1.41587594778572	0.900633798086571	0.960596120556635	1.88068119989518	1.78721862392764	1.7935892353464	0.624336919415835	1.57213897919464	1.49596119062832	1.37893255759709	1.33992978621961	1.33334008261211	1.65161591998332	1.72520741299271	1.77921159978893	1.23677733226522	1.40430363927195	1.63349378117415	0.984571536392777	1.93568161507604	1.62427769940828	1.811200493963	0.835503453655342	0.516319918792734	1.55945151984618	1.27934924706235	1.08843994160579	1.64109960429701	3.92485406809849	3.23694181350674	2.00169872795856	2.02431911753596	1.98111531867839	2.00615935803298	1.95448633681585	3.32624434072336	2.98036787285179	2.01693838530487	1.82946063452131	1.93110640410875	2.17587680562205	1.31313455609491	1.53963262774081	2.34287302828343	1.99674707103338	1.78092558817865	2.8402148173135	2.41033312412617	1.89252092423647	1.68065734523632	1.53043906480487	1.36640241859702	1.07234971442432	1.32650058122124	2.1483474511352	1.53861635776711	1.7033682226486	1.02311675184262	0.982782397343642	1.25440152366179	1.56799041554993	1.78051041471138	1.23645878099919	1.7013848803619	1.36893815249504	1.95871618715284	1.85232489774399	1.15083660682826	1.63720957128941	1.56931517380191	1.67478059436711	1.84473426365845	2.51855692893757	1.69932079192282	1.89880614927133	2.0316279903895	1.45664058568921	1.29300557953974	1.28584408753063	2.05821548444003	1.55644221184424
"KCNN3"	3.00576714489065	2.15298298016235	2.3753496529668	4.01725413596965	2.00328350010449	2.2077733964397	3.04493054963203	2.44933851503353	1.3824243955225	3.56914054312933	1.83355754998774	1.83510690258639	4.05591140481221	1.8388305289376	2.34699601071896	2.25913154481807	3.68046617726555	2.03922262065414	2.2382645719724	1.70204573136151	3.72964199558163	2.05221971695117	3.49138595510608	3.40064802158435	3.84053042070575	1.58049889993168	0.715188401425475	3.01356074180055	3.29671365884321	3.36469826834651	2.6032532995143	1.89700699215534	2.72509901070049	1.34547914673707	3.04098226860156	1.34574903763288	2.49165689195599	1.02037813044316	2.39778791628214	1.51064677508391	1.69440801381392	2.91986318323745	2.74736888707736	3.23927590591912	0.75240222563926	1.16414874362144	1.12334017798194	1.97334488821179	1.67399666197322	0.586182459661368	1.32744640503199	1.53271645125902	1.41408538422889	1.42500762160903	1.84191334280295	1.13127119987913	1.05618286031865	1.83718805209119	2.9954484866465	1.76555159935579	2.7653661020418	1.20253242453757	1.09174947553222	2.10274752605199	0.736947426522658	2.78449593523712	2.00694394755444	3.45348826820245	1.03774804929861	1.2035292922245	0.717882319269011	1.39491161022397	1.37941727787189	1.16752247330987	1.7211768890527	0.922955285527144	2.11590530270075	0.976669455085366	2.27357323218745	1.80520066209513	1.70999194350783	0.389433694457191	1.01927783357555	0.974365474124768	1.93829669228303	2.57389533741518	1.88496650448273	0.844995371115129	0.743573298933967	1.02730822839712	2.15876342198272	1.79684764386942	1.26746678140065	2.07833155653485	1.75557886415058	1.45546489823005	1.72181638703976	1.7463613982952	1.1811220738252	1.97471402002114	1.47617664039436	2.18436463347336	1.94933116194313	3.1089451632844	2.18212573372861	3.36416135598387	3.30091987960916	3.53930246073217	4.75789312904149	1.19374799546004	3.28650836147778	1.43921823574954	2.47124263376192	1.59722384161113	2.18010406243438	0.849313541747344	3.26282407655028	2.82357435820921	1.31859732374917	2.92046438926151	1.50637087987367	2.72373219978709	4.0049290207511	1.56689424692522	0.646732275130388	1.97534672658406	1.4378813427609	2.24449016864746	3.27391904903233
"IL12B"	0.707885121569659	0.679252388239014	0.293739144231525	0.160612973950612	0.33723690770097	0.546426366585772	0.776904958930272	0.306022472325692	0.333434013354845	0.838125206731576	0.490192660754078	0.259663060832069	0.134634423095688	0.387547958772357	0.159447819132436	0.200902926240615	0.420081142895212	0.516534232086558	0.817586154363669	0.211527469511106	0.294883089964756	0.145586960320321	0.474080830957807	0.7606914673433	0.231417436294986	0.307663265453527	0.955030375306748	0.741046982500251	0.37738500072193	0.771125421756973	0.318268575078987	0.912325854123525	0.261278648458142	0.109625390661071	0.215799531699042	0.123789858240863	0.180719374276188	0.709517315878918	0.240014964923622	0.18190256448073	0.338513859702437	0.21102488099598	0.265995817914886	0.38020719849993	0.227126113280445	0.500439591203856	0.196890329543211	0.243674910166752	0.378774839886643	0.188629017853216	0.213018426261435	0.207556280095608	0.381829379495179	0.265775260118068	0.458560948781316	0.309521710155476	0.159693995415966	0.112880985129894	0.265682982525618	0.786436373386404	0.384535861557277	0.500065789952826	0.403351422289328	0.564694042869047	0.353824421989676	0.368518858981236	0.254427782004535	0.30527405921356	0.48451957018325	0.234697991917702	0.203110154820066	0.372906683365699	0.482082880972212	0.385350600679477	0.383750776745484	0.279083400174426	0.472101008477011	0.3685755552524	0.187379771405819	0.19589264688903	1.05907965260047	0.90234553652767	0.23083889236296	0.280598772081903	0.275698883482423	0.216857263083507	0.251864227129821	0.220324086661202	0.152729850001702	0.118499970069551	0.266789993031532	0.0826836162795737	0.288912049373653	0.106955933426939	0.618306994920842	0.715818338679389	0.262333912452779	0.228415652120376	0.421534005208011	0.520083768757804	0.525628732671926	0.9168462151177	0.71680688712804	0.600925433663788	0.376116678608519	0.385882583488725	0.737994571418015	0.448246504748293	0.346935513385069	0.298759692346418	0.23217978517867	0.556682474667522	0.282283495187162	0.254571643903706	0.358810177367677	0.550043332823579	0.695427084308701	0.263264794156387	0.133374963287055	0.632121244492976	0.415498274750646	0.800445615376358	0.63953174211918	1.11828490074078	0.442032472251347	0.466351109318039	0.699224427676533	0.524460525037143	0.443223498077214
"MYOCD"	0.711061620063992	0.394727441561394	0.0610610995259913	0.29816496896928	0.549778477913055	1.08791041782953	1.74336926672679	0.600131351945384	0.637031928141004	0.233766431529845	0.558165461910622	0.118712913969488	0.385526595428951	0.938718593581284	0.176948824102728	0.677892694979217	0.0516389599876028	0.100102799397251	0.196626682752338	0.430645583979166	0.265777017753912	0.0667502150811669	0.461141961257315	0.137441572079883	0.612564253978857	0.0641778550082919	0.451203147307763	0.439015699180305	0.504327337143058	0.213267741937316	0.909349433142476	1.78917500267224	0.0568059333235806	0.428440622439251	0.763772988345153	0.595966550379036	0.104562649182846	0.106290536180453	0.134416514891044	0	0.0373706604714529	0.121634995797239	0.421695982466513	0.0632830318189433	0	1.10272940380989	0.780720241590617	1.23365518763879	1.20404887987976	0.924184441032991	1.44041343913199	1.72886707360005	1.18228507506075	1.64074071374597	1.88370766069965	1.03648130285907	1.71042369518682	2.04524396391516	1.92299761513199	1.25810752393918	1.06203826423833	1.26925985400427	0.289170358606715	0.366577935684449	2.10123607596622	0.953722695619757	1.02546469236923	0.385441788911737	1.03972081824913	1.24946627337385	1.51902092320346	1.73778445387209	2.08794098148943	0.691044689241384	1.437897166433	0.489444267083962	0.206650254539519	0.366452545006329	0.0903295898377045	0.0754583790530357	0.23536387765838	0.0863208897026493	2.05132486544575	0.206894682455675	0.165566089960568	0.223154178751513	0.102312512057619	0.0194718526463674	0.135254403765918	0.0312031192925015	0.0621672518114142	0.0842346127781671	0.309559876587854	0.37571612161247	0.0626980831937221	0.0849915266510226	0.0173563392991675	0.0920244737948671	0.211922964755676	0.149182226632147	0.143065463516796	0.287964073403527	0.533982760510253	0.0704720510048463	0.133330846498153	0.494325145926111	0.294629380487622	0.0424938153648055	0.282867934824828	0.0399542473413842	0.57530922260883	0.452336009149482	0.0714443324353761	0.148501670934363	0.0845473329537258	0.281281497388153	0.840972846244239	0.497034175968257	0.412370054451161	0.183145076242055	0.123150240801844	0.0177463172536132	0.108958336441629	0.553718350255099	0.243804303558246	0.773872041604088	0.899715693799089	0.244948774408638	0.258647193285167
"PPP1R12B"	3.53881539778545	2.27731890525831	1.88279622209768	2.40898957976111	3.52378428126671	2.69719808624039	4.00645695072945	3.69728376829764	3.07709329018287	3.32776026608113	2.93868189851497	2.52891037837137	2.62885173016849	3.65325402805542	2.69293651409511	3.96463459074051	2.35789967848979	1.87640525390602	3.72557048967781	3.33445649773021	2.74462940096938	2.81014392977438	4.43434209173674	2.16207370570454	3.73229337173428	4.94266966226966	3.42681654358792	4.29172998349405	3.86519955547516	3.46574133994883	3.02742250897849	4.5760559370599	1.46481907619651	1.98002049428144	4.17682758300802	2.88082983241646	1.67389467044446	2.28553757423772	2.28906169074705	1.90320662705039	2.78454020565469	2.11459343971659	3.57220878167641	2.00163550153155	2.17950899918917	4.50461738802802	3.23852708733865	4.03830034912797	3.66702349928295	2.66864644539417	4.39311778894961	4.18895513399978	3.37665542503642	3.94572018755005	4.11080432690491	3.71476469055465	3.28046006168594	4.00144130301748	4.52225195531483	3.6739237683759	3.78839599948648	4.34210451743172	3.04792843316844	3.43365832468567	4.119240939391	3.95240868222024	3.71482544996513	3.77563922840412	3.36298645429285	3.92071112675179	3.91758599180254	4.22457730541503	4.46100367308111	3.49298693307747	4.3486879989226	3.41116776859168	2.79824563247607	4.61548010502097	2.33809486877162	2.17065930927962	4.24975295326581	3.09910157323315	3.67156873549583	4.38539818934215	2.87174008825916	3.84253253763035	2.04591203772291	2.90148108445545	2.93181975737136	2.26507584279572	4.05688880598835	2.77639729950951	3.54520876846689	3.07497635353663	3.19573311357771	3.29307301906827	2.93809357082774	3.13875511370337	4.4951615103857	2.13709326540586	1.59823135494837	2.8687651397489	2.78275361597316	2.49874553928285	3.73901291962498	3.10293201456037	2.2673753533964	1.92108299915105	3.38214219724874	4.10765047947538	4.51862813569306	3.45128733044969	2.93700379647751	2.9713138375836	5.00525013450764	1.92956364189167	4.15748412111952	3.3832521713253	2.9230477016751	2.52148003998013	2.52499770257141	2.39558762075351	3.44790828141299	3.94954325213781	3.57696749589167	3.589840481149	4.69045465784295	3.61095321469543	3.16822729113397
"NR4A3"	1.19112665174066	2.03111313519056	2.38432417040686	1.63258907074351	4.68664232000488	1.67008938846535	1.59379846387273	2.63663400292488	1.21617184888772	4.2346295855868	2.02351714828549	1.299417483218	0.466711947423572	1.01469840578386	1.77347834766765	0.871633073898724	2.31306857455986	1.24981142875819	2.02862497207572	1.45625027148749	2.05316314246009	0.902023184219626	3.60644455054006	1.65770393858679	1.11497678619088	0.398069218055011	1.62516350932933	1.2451706639241	4.77859486140219	4.05624392417302	1.18043530484039	2.0836818432746	1.16353093718509	1.51149682783377	1.64474785452015	1.42899411380214	0.442255488734752	0.877848611062843	0.718792818756565	0.455497001638707	1.19481685779835	2.47593233011589	1.98765230480051	1.18111829723903	2.28377119868458	4.71684669032268	4.98124423771744	5.07885906723606	2.77037373674618	2.9235776402178	4.6618811386279	4.66626450421951	1.0456905278922	4.75321965963679	2.06600547431473	6.36304853123444	3.16371502413286	4.76595531095196	2.73666680219844	1.50044658553048	4.98137486484265	4.26953991119861	4.13802621852994	4.29944268728725	3.14125364064748	1.91548417609998	2.67470404138552	5.58928230161438	4.12506103050418	3.33759787242033	2.27343082886844	2.42424740956965	1.84511700557888	3.2381063815321	4.58295871109512	3.34507885094895	1.65800763018883	2.62600173529523	0.69121389042954	0.63990528716334	3.11971865767071	1.6121200205797	0.769890459689346	1.08797892398267	2.35003919685587	2.84014367005956	1.90670808522229	0.974921489040504	2.61929801661783	0.663469719399606	1.88730099270879	2.11216279822301	2.04635168017636	1.50373147457083	0.714437453090647	0.405035347207373	0.812539997081072	1.58498105548184	1.05294966208278	1.51312746248313	3.49625990342164	1.99018419910682	2.04598796924428	2.8271092241395	1.33437774118663	1.33109439110673	2.34083491783618	1.25489884514631	1.05122722337804	0.920537168905894	0.690144629385607	0.837083591760586	3.08995500940068	1.14412158094043	0.791557316836837	1.60760942035328	2.20788728735344	1.61547996577169	0.947749611151527	1.03333919470319	0.801536734134512	1.21354970350964	0.93033828135654	1.25154800328131	1.61804333396301	4.21210702524353	1.22152335453823	2.61531901756967	1.34420411873464
"VIP"	0.11651457755841	0.256499056519766	0.0557169526174979	0.118266431318079	0.0644107566060184	0.699057634997274	0.223946214582974	0.21919372784296	0	0.311664254336832	0.117183043881851	0.0264267417185565	0.137038518710569	0.609268627165713	0.200046087349959	0.279327844233635	0.179987167671185	0.316050144447395	0.120936034633658	0.155894157087665	0.0271199465635353	0.819401197619829	0.0768955088420482	0.317371772084706	0.183682767622401	0.0732739159555087	0.545689964869868	0.57125228187289	0.322815689202862	0.351729367283616	0.202206458975037	0.773876363012736	0.0249501562227608	0.106356549090865	0.0174690162066695	0.62862381495999	0.280065353752209	0.0687005122488315	0.107465733478799	0.374637084328177	0.21067395507926	0.265234127686151	0.334103027212914	0.121248356231982	0.0932461636075397	0.77268223887917	0.175066476568498	0.45206932887226	0.402235299238909	0.185140123661926	0.355728608487589	0.516787617462091	1.02897790333703	0.547509009430572	0.366928689212515	1.43617858055362	0.15834109991701	0.296410753732099	0.244603101488212	0.0393578081526116	0.536340306645965	1.36823856421343	0.339345450402353	0.253061674111471	0.0442031178265956	1.26136004066397	0.732240935567248	0.230617659242175	0.326971622803798	1.02882515823862	0.167520369963954	0.681137861285133	0.466485035328582	0.600611976588521	0.248549656094985	0.912927242259229	1.18550454176994	0	0.0640604970142307	0.359337749705954	0.264436641846536	0.13297030707902	0.271180956289091	0	0.123307136727653	0.147408692358656	0.167310090948929	0.0568079594581472	0.34251158122229	0.0637610283899101	0.120589350764882	0.245730110777	0.162625228101422	0.125121300731641	0.149855365371394	0.0632257488281323	0.0912522270970554	0.0952129945598519	0.193726402210758	0.216142127815729	0.0452373263239692	0.180400124481942	0.108942608546068	0.308490219111482	0.0423493606734058	0.0536346665774038	0.0354410174837605	0.0543151752409044	0.0691408599872547	0.252905091391427	0.103016138898758	0.433024320707153	0.12571829067547	0.120973672861532	0.241720675359659	0.027493315589842	0.163633981554206	0.203010295291237	0.0212187522568155	0.177432943855348	0.137832168845571	0.0609645906175991	0.169404462261575	0.174391621392839	0.150595890512061	0.482232193611192	0.250735115944693	0.246707888998355	0.166803561343651
