"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"IS13"	"State"	"MaxFC"	"InitialState"
"MX2"	"MX2"	0.246480305600676	0.743437138417266	0.638464848629503	-0.580338586133029	-0.875921184938272	-0.500763275449951	-0.101446544914409	-0.600920235472876	-0.0490156785392653	0.265882959469492	0.832425222803651	0.60429846529073	-0.150181133939687	"S02"	0.832425222803651	"IS11"
"SYNGAP1"	"SYNGAP1"	0.382246888348142	-0.00527009419615482	0.609492097423996	0.0910572103855152	-1.23075003836354	0.633748323523924	-0.346374729370599	0.126462030524382	-0.280407531390092	-0.546209334316512	0.830377005632578	-0.307099253811068	0.233798271237653	"S02"	0.830377005632578	"IS11"
"REL"	"REL"	0.351040521722482	-0.650300723435007	0.761861473306965	0.133343781666336	-0.897028505858524	-0.313202579092355	-0.35830799298263	0.114975983342882	-0.253043312308971	-0.617258686017287	0.816374979891427	0.300816797658702	0.455033742046487	"S02"	0.816374979891427	"IS11"
"TLR5"	"TLR5"	0.437312336219374	-0.13110024907793	0.777136724273741	-0.570345077306401	-0.665345824616226	-0.589161265726289	-0.355585267615662	0.599993612734108	-0.918343173706499	-0.540018807343622	0.807096073997817	0.778677837105993	0.228321860026941	"S02"	0.807096073997817	"IS11"
"NFX1"	"NFX1"	-0.122334064863708	-0.610908285940314	0.0345707724257847	0.509755431437981	-0.788433793936247	0.0609165469648133	-0.253215876293337	-0.0352861330762344	-0.452565703792129	0.550785238552638	0.796953375518141	-0.019966518777813	-0.185611166396086	"S02"	0.796953375518141	"IS11"
"TMEM135"	"TMEM135"	-0.358584907300509	-0.483497514321033	-0.449315233966658	-0.487490041709507	-0.640790008042601	0.562822169496623	-0.346507970147116	0.185714203643719	-0.196674278326911	0.743834178191636	0.781374461510498	0.484780071665935	0.425264708850461	"S02"	0.781374461510498	"IS11"
"NME8"	"NME8"	-0.421459088600076	0.680935326293813	0.413782834203328	-0.605326285650724	-0.236496733335662	-0.327267057094931	-0.63109070391084	0.487436000557708	-0.0058723551709799	-0.149780104236028	0.779993806503223	0.263494852665866	0.560543075726648	"S02"	0.779993806503223	"IS11"
"LRP10"	"LRP10"	-0.204754156501713	0.463406890024436	-0.729439914763767	-0.43706616956049	-0.865133529501281	-0.682448865745313	-1.07695241551698	0.601915283266502	0.464863944610251	0.396318365182553	0.764144650242631	0.645079931118975	0.763865855011066	"S02"	0.764144650242631	"IS11"
"IL1B"	"IL1B"	0.590429359499274	-0.118103438737497	0.375726080642665	0.0503767686241274	-0.177499383550044	-1.09000660009086	-0.612422181539046	0.697699339793315	0.619957282808568	-0.61645316558984	0.763716961657095	-0.912502778727081	0.446030850982025	"S02"	0.763716961657095	"IS11"
"MBOAT1"	"MBOAT1"	-0.0956336943934515	0.180841080773224	0.462167059816156	0.0123664462275257	-0.386173991216792	0.62110137258719	-0.157072094829519	-0.480678771761999	-0.203242907395763	-0.405615724190818	0.735842094411951	0.284519017187744	-0.171527409385893	"S02"	0.735842094411951	"IS11"
"SLX1B"	"SLX1B"	-0.0590591304523798	0.642421573132193	0.528705544581338	0.0420533341693518	-0.626648024271002	0.249822821786151	0.0574421565580864	-0.133100850348411	-0.493505816605998	-0.552534577439335	0.734757093443312	0.0467145489243634	0.115930074579683	"S02"	0.734757093443312	"IS11"
"SEPT2"	"SEPT2"	-0.00667471141673038	-0.460422055464138	0.309544469453934	-0.358630134231817	-0.604858709588349	0.617892278565491	-0.552349854462201	-0.392417032684659	0.041450375768422	0.17034357829351	0.730584778564362	0.473946332344845	0.396814160343865	"S02"	0.730584778564362	"IS11"
"TP53"	"TP53"	-0.214958661890853	-0.145281046926164	0.45318753459241	0.364549962559683	-0.730733452288947	-0.0545437677069259	-0.350583383092168	-0.79987841802838	-0.0241050167335702	0.329776985379755	0.692681212329774	0.442709944624763	0.111471655806154	"S02"	0.692681212329774	"IS11"
"GXYLT1"	"GXYLT1"	-0.568247139625686	-0.614436521007161	-0.192584442454964	-0.0484666726297699	-0.733382037644044	0.608265672081823	-0.445548272129573	0.260534774291603	0.126235707065301	0.381717713458411	0.680276937337988	0.253510170377199	0.444923686274113	"S02"	0.680276937337988	"IS11"
"CCNH"	"CCNH"	-0.799761733672835	-0.113898617992937	-0.264765733307071	-0.343530102126097	0.0754995772824747	0.533838914798964	-0.659662617435793	0.631532349336657	0.0113523372104133	-0.093067769217758	0.655005811251087	0.58406771890091	-0.0134957699174059	"S02"	0.655005811251087	"IS11"
"AVIL"	"AVIL"	-0.0115790254736458	0.610508671063006	0.615383465193593	-0.331357630492212	-1.21435844149586	0.553813014577488	-0.237538967991691	-0.202359993916781	-0.0651630453927866	-0.11691546680798	0.653798590879473	0.0411317609583575	0.55920779087834	"S02"	0.653798590879473	"IS11"
"TVP23C"	"TVP23C"	-0.0974554079641136	-0.442940438596421	0.594735647427173	0.30620704880311	-0.889516646877596	0.271498609542504	-0.427443601041513	-0.425688258528856	-0.383565834374543	0.447417147027018	0.618852025348373	0.22265565884239	0.0565495133990992	"S02"	0.618852025348373	"IS11"
"GNE"	"GNE"	0.177564635095259	-0.379384900154054	0.0551673227775565	0.3543383041909	-0.442087110533806	-0.0335134178853156	-0.277401967770158	0.00436989995184868	-0.445947923560854	0.487332544655933	0.5591222048845	-0.19426282152561	-0.479460370907443	"S02"	0.5591222048845	"IS11"
"AC107081.1"	"AC107081.1"	-0.00834835338448245	0.0315907616632886	0.329479646025963	0.321171873165875	-0.983104197015856	0.530288543399793	-0.414889465818599	-0.126871174948538	-0.151860441677959	0.000960579703225335	0.547368633998771	0.0753173802079758	-0.41035508108164	"S02"	0.547368633998771	"IS11"
"UBE2E1"	"UBE2E1"	-0.211344588119029	-0.444333868803642	0.0649033675426829	-0.500217754055381	0.533726058110982	0.475958640487137	-0.570734101643867	-0.46260637948394	0.13830685218755	0.340015939276713	0.537046430555754	0.331456429243961	0.313946965000572	"S02"	0.537046430555754	"IS11"
"RNF141"	"RNF141"	0.399561678119057	-0.768433156401704	0.270360855776331	0.0862388398185385	-0.027072614052137	-0.207994722145684	-0.102335688290472	-0.29348971976212	-0.187414775902064	-0.275494709208715	0.525593223145026	0.0985932231279452	0.448012261915222	"S02"	0.525593223145026	"IS11"
"ZC2HC1A"	"ZC2HC1A"	-0.239877242000741	-0.246256976516584	0.323334259773573	0.198608912833963	-0.386314501663659	0.110982536264289	-0.807407591571699	0.420605462477182	-0.386729330553041	0.220614306239921	0.47434746752322	-0.119703138283304	0.30557233900399	"S02"	0.47434746752322	"IS11"
"PCDHB8"	"PCDHB8"	-0.0574214580516459	-0.348478550549022	-0.0696660184276074	0.156787917188795	-0.0144542600567395	0.168444577507826	-0.165608786782072	-0.504488088329571	0.0894949321544823	0.214258881766184	0.397950907128432	0.0275670694400879	0.281829369361064	"S02"	0.397950907128432	"IS11"
"PPP1R3F"	"PPP1R3F"	-0.581843081626887	0.119698796531419	0.270926334397227	-0.024726714384079	-0.382000103991344	-0.0945444005064323	-0.0143413015490908	-0.22724570007221	0.363439418512562	0.362309139795661	0.391690223350321	0.2322739027504	-0.0895985912613065	"S02"	0.391690223350321	"IS11"
"PRRX1"	"PRRX1"	0.19780918759865	-0.349902475841684	1.508531138866	-0.477982448640162	-0.277607593883965	0.11997471916671	-0.526731942707771	-0.48117792590251	0.303456767354124	-0.355117976977566	0.411500872286974	-0.378783826414866	1.71059091906306	"S03"	1.71059091906306	"IS13"
"GPC6"	"GPC6"	0.0422561350164566	-0.3989104616019	0.138565665589857	-0.809497028407665	0.119332750176102	0.320140310377029	-0.677552701190259	-0.352975091775903	0.997145481449524	0.297177460358987	0.679981817140954	-0.519041263932953	1.64528921838777	"S03"	1.64528921838777	"IS13"
"CILP"	"CILP"	0.20579492037265	0.523123696089889	0.823545035085523	-0.545651631781961	-0.272307475104264	-0.711684155443428	-1.1274623817634	-0.580319916325299	0.474461747759717	0.0531431259868821	0.940072368192044	-0.0643303812378399	1.64054368604617	"S03"	1.64054368604617	"IS13"
"THBS2"	"THBS2"	0.543931624934223	0.0335055780655783	0.824890423869132	-0.333333828893592	-0.332252209674345	0.0898504519423046	-1.20375700628918	-1.0762357387744	0.423566877932515	0.124941120053996	0.863368715811433	-0.336413066435551	1.63187310458267	"S03"	1.63187310458267	"IS13"
"LRRC15"	"LRRC15"	0.458006219175603	0.266794973639672	0.867278163705438	-0.213545756172514	-0.0743887782651964	-0.277157221063434	-1.09851097488585	-0.972375020590762	0.379870509634961	-0.0641350836616059	0.588344646745216	-0.285472912201244	1.61680563483089	"S03"	1.61680563483089	"IS13"
"WBP1L"	"WBP1L"	0.230195962762879	-0.505833105936011	0.282489881329976	-0.852079258831201	-0.644320485549614	-0.8521161846885	-0.96133055783258	0.752402093328554	0.180295111836386	0.0136602545756079	1.0313103317767	0.282003343354087	1.59478650559098	"S03"	1.59478650559098	"IS13"
"COL11A1"	"COL11A1"	0.61821965014236	0.0410650277832981	0.926434236149084	0.031272360690418	0.210222408489498	0.033204015374112	-0.784141239698363	-1.47729293108206	0.430960792235793	-0.0982578048114249	0.38714454728793	-0.632880792680458	1.59468620820533	"S03"	1.59468620820533	"IS13"
"VCAM1"	"VCAM1"	-0.285424613663774	0.279650284546802	1.51903916589809	-0.568512851064626	-0.192623599631178	-0.351956821780047	-1.09857491173728	-0.154187497824923	0.110077545707046	-0.129284213000564	1.05852593121531	-0.200323116985263	1.57418385869267	"S03"	1.57418385869267	"IS13"
"MXRA5"	"MXRA5"	0.726507711955121	0.051614622152062	0.885280698462854	-0.0800421954067767	-0.587628272082945	-0.0648441782022977	-0.834168287284671	-0.799054260147526	0.0673298140559073	-0.0516551322542782	0.83538604028823	-0.674345046705658	1.55996271433949	"S03"	1.55996271433949	"IS13"
"RGS4"	"RGS4"	0.274057230143109	-0.463983183586058	0.627863877754615	-0.579514761168108	0.571359412336149	0.416051213055612	-0.895343586706818	-0.447717063948912	0.230433560206924	0.0611427025007454	0.619878005745886	-0.664948802742661	1.5521486281967	"S03"	1.5521486281967	"IS13"
"MEDAG"	"MEDAG"	0.166837573416131	-0.300078083573322	0.266674132078804	-0.594873505132672	0.0914822671362093	0.00413933410706092	-1.25152153692503	-0.129753704714906	0.248254237817229	0.473751554475658	0.742132295830335	-0.313994048970919	1.52984381194518	"S03"	1.52984381194518	"IS13"
"COL10A1"	"COL10A1"	0.175933026434141	0.246716599426863	0.808027645542132	-0.329272282222644	0.147922859521808	-0.218781783632856	-1.30131833015824	-1.32600982913949	0.214035017571939	0.213874623883222	0.447809855769374	0.50661572623837	1.52066681352884	"S03"	1.52066681352884	"IS13"
"NETO1"	"NETO1"	0.593244235582539	0.376365001947006	0.714196851657076	-0.071328240419313	-0.00717093704543767	0.126326485483547	-0.582571339338774	-1.35640788854642	0.463329222689364	-0.590743717766084	0.6335586049488	-0.380574139767545	1.51966843706526	"S03"	1.51966843706526	"IS13"
"COL12A1"	"COL12A1"	0.770036175496129	-0.08533819393093	0.767496180898767	0.0195510679825598	-0.442097214834296	-0.10366432393988	-0.964231583446154	-0.132241996892264	0.197302127650349	-0.350604229492753	0.309547822372924	-0.869216577274772	1.5092577311248	"S03"	1.5092577311248	"IS13"
"SFRP2"	"SFRP2"	0.546889985945016	0.0927954609002329	1.03139898849356	-0.220253676198837	0.032405435374341	-0.581410415415144	-1.06491275727331	-0.79758669975062	0.0762054818588399	0.254176603734407	0.790144501775632	-0.601921796336033	1.49756308925316	"S03"	1.49756308925316	"IS13"
"SUGCT"	"SUGCT"	0.717999300300245	-0.0604586886559116	0.781183870476929	-0.0312453088697032	0.272166954462153	0.0620032957902404	-0.674227136539698	-1.11392750156615	0.300994274142782	-0.410665549639189	-0.294485251022776	-0.206227312161422	1.48550013195484	"S03"	1.48550013195484	"IS13"
"MFGE8"	"MFGE8"	0.397248601059134	0.238076581736865	1.14570576013001	-0.230197981908205	-0.651322714047816	0.0383983352910109	-0.599994524369941	-0.476822593460397	0.411541213233261	-0.663998566267935	0.107130498479586	-0.143618675000869	1.48041658714617	"S03"	1.48041658714617	"IS13"
"ISM1"	"ISM1"	0.310362665659153	0.551474528937631	0.454762498754902	-0.706822234451866	-0.617389020995412	-0.524252106402474	-1.34447604201961	0.0247875263109203	0.618616350379944	-0.318435878509796	0.809892478392759	0.247658148340416	1.47868519337704	"S03"	1.47868519337704	"IS13"
"ISLR"	"ISLR"	0.0673895652655363	0.75811430955466	0.793725524285699	-0.360657826773215	-0.444248440784894	-0.501977423419899	-1.09239693668111	-0.371382591887799	0.358135877143608	-0.0708333954694521	0.832415690820128	-0.174835668022644	1.47697089761015	"S03"	1.47697089761015	"IS13"
"TIMP2"	"TIMP2"	-0.178188136303462	0.369148150404847	0.512650755369166	-0.801656188133603	-0.677097903357562	-0.30916510147323	-0.876176987689932	1.13665667963629	0.512951305941511	-0.678474661826132	0.613391186329215	-0.0701873121025662	1.47544736806372	"S03"	1.47544736806372	"IS13"
"FGF1"	"FGF1"	-0.117608856954533	0.0612215812001835	0.917534523810225	-0.263893733859701	-0.0888058862179322	-0.405342826748693	-0.907553265687479	0.0953423927689367	0.233895047955923	-0.0602509556225225	-0.0804496697781367	-0.0816364432898773	1.46364345866656	"S03"	1.46364345866656	"IS13"
"PDGFRA"	"PDGFRA"	0.117976674864747	-0.347413241265801	0.856380245297654	-0.647755663286373	-0.396927303733054	0.0478889545065193	-1.39254261534557	0.4803637541234	0.0653146113069065	-0.085364553963526	0.726221587368725	-0.125102185577866	1.46087952543071	"S03"	1.46087952543071	"IS13"
"FMO1"	"FMO1"	0.583186905468811	-0.334481832345302	1.04460300220506	0.104225760312855	0.186435803890743	-0.444856866664016	-0.676833439687185	-1.01712023292527	-0.00101111107778821	-0.423521239560507	0.733240075016939	-0.313203926191792	1.45459117527603	"S03"	1.45459117527603	"IS13"
"EPYC"	"EPYC"	0.0813072830917794	0.282476735638672	0.55546318451152	-0.271612615623698	0.269405859485926	-0.218578066112421	-0.690926229358154	-0.984095506693753	0.508708719396271	-0.139881651336902	0.98263948609498	-0.310004996578163	1.45438425804233	"S03"	1.45438425804233	"IS13"
"DOK5"	"DOK5"	-0.260406749389471	0.220299907479395	0.671791881621704	-0.699329334512808	-0.0258988137164748	-0.140289686723975	-0.0454192822340133	-0.459329243988933	0.525137819067487	-0.164077608055318	0.434158224483039	0.0828184878034019	1.44924928110906	"S03"	1.44924928110906	"IS13"
"FIBIN"	"FIBIN"	0.194671409111089	-0.13955811365644	0.581095854781833	-0.752994878982984	-0.247807808070538	-0.288612901271474	-0.819185881117898	1.43728273893348	0.0829114452613956	-0.408100797556048	0.0125732789860575	-0.544064501824931	1.4470131194288	"S03"	1.4470131194288	"IS13"
"ITGA11"	"ITGA11"	0.22636167626279	0.283856166201965	0.909432533145693	-0.353272513515315	-0.177393661012723	-0.022310879387571	-1.26091540467724	-1.12604995808127	0.256089803704681	0.38009418929583	0.81557399356889	-0.104235691498852	1.44650073643276	"S03"	1.44650073643276	"IS13"
"GREM1"	"GREM1"	0.335317855860873	-0.307505301645593	0.785841300903877	-0.0478014273218824	0.729006255850995	-0.0522119099732137	-1.16314748389358	-1.36920810420891	0.481083067386994	0.079716646534474	0.921856203170901	-0.564066490206028	1.43721040674581	"S03"	1.43721040674581	"IS13"
"ACTG2"	"ACTG2"	0.162452337125234	0.519463566596726	0.220567839138223	-0.379864797871462	-0.28357778226872	0.00242330162933233	-1.05257893466058	1.11197542116072	-0.12776443765594	-0.519174595348752	0.0774439422974259	-0.550569113878114	1.43438790870992	"S03"	1.43438790870992	"IS13"
"ASPN"	"ASPN"	0.0978677806235093	0.0193197099824414	0.498472506592648	-0.362891133386981	0.35796241739758	-0.363846052446005	-1.09843554361696	-0.196145948735991	-0.00398027494084098	0.055273238214341	0.0559507139019122	0.182988685350557	1.42189552630528	"S03"	1.42189552630528	"IS13"
"THBS1"	"THBS1"	-0.0513373594896785	-0.0916844745318061	0.192249860819707	-0.822704685569836	-0.376004256929342	-0.330140440461322	-1.06139183320108	0.689450595553429	0.634802127274192	-0.082970257704916	0.809372061997222	-0.0466222848041389	1.42017032669132	"S03"	1.42017032669132	"IS13"
"WNT2"	"WNT2"	-0.182548745045418	-0.168313196584423	0.200538435873067	-0.642471589835176	0.358956559844205	-0.553697282695452	-1.09036887201856	1.0297301958035	-0.060424463445883	-0.0370122100004335	0.803437788172067	-0.331605428019953	1.41564733720788	"S03"	1.41564733720788	"IS13"
"C1QTNF3"	"C1QTNF3"	0.39756259313072	0.465413427706296	0.634448647658953	-0.67455639658647	-0.376843476506569	0.496175430415064	-0.952026950900774	-0.458541306463025	-0.20007136769523	-0.283941058843672	0.415869802261935	0.251775806674616	1.41120577460154	"S03"	1.41120577460154	"IS13"
"FILIP1L"	"FILIP1L"	-0.464102091707827	0.392617612136213	0.0320903223968716	-0.800807884798941	-0.978930436161074	-0.413744326567556	-0.631087122153268	1.30264305274845	0.344515618554762	-0.490089996231644	0.611841646375751	0.492029144668316	1.40033741758928	"S03"	1.40033741758928	"IS13"
"FNDC1"	"FNDC1"	0.521694390096763	0.0027561668818956	0.881503893928673	-0.17319838062097	-0.348518847325107	-0.198005016738965	-1.19167825482811	-1.00208740370532	0.146282588859095	0.340536960066076	0.768831159269659	-0.239185727598105	1.37517867245275	"S03"	1.37517867245275	"IS13"
"DDR2"	"DDR2"	-0.0383493653330594	-0.372787488690157	0.702284559925119	-0.92589706224077	-0.738446271217815	-0.255096189957704	-0.853256974107517	1.29403629803237	-0.0224459776920382	-0.0951368597558603	0.928715289297687	-0.244675915597246	1.36198776492084	"S03"	1.36198776492084	"IS13"
"PODN"	"PODN"	-0.324921200931001	0.43032353238527	0.357917911255846	-0.868006478414663	-0.741968407102988	-0.725584574775929	-1.31373579126453	0.805700032296064	-0.00444847560312965	-0.081782738176473	0.99723340288535	0.837776269342324	1.35886409871165	"S03"	1.35886409871165	"IS13"
"SPON1"	"SPON1"	0.299846702106467	-0.117494303272971	0.426271253354014	-0.942573150106468	-0.373562851163526	-0.598599253812681	-1.62406844432506	0.961053268309537	-0.0852122046058817	-0.00287487305188786	0.715775725077782	0.336197291087316	1.3523919294163	"S03"	1.3523919294163	"IS13"
"CILP2"	"CILP2"	0.2025612029203	0.249372442366855	0.59679301393763	-0.177296162005152	-0.428572891726883	0.0430939160837028	-0.142148402301743	-1.27679692867597	0.31813748412993	-0.0617395217371137	0.510757074767011	0.0958241945329696	1.34924837397394	"S03"	1.34924837397394	"IS13"
"SFRP4"	"SFRP4"	0.116542228842338	0.205056196529944	0.786180835047742	-0.644428958152675	0.0411651650116835	-0.669329932937276	-1.21500959934124	-0.486645051351488	0.0602830547024188	0.478245700450374	0.533727284118839	0.33732622932886	1.34868815904293	"S03"	1.34868815904293	"IS13"
"PODNL1"	"PODNL1"	0.527377751162794	0.624077787703915	0.231304039411568	-0.322573845176114	-0.390020196066383	-0.516757259465028	-0.279058555985587	-1.14429252996742	0.189745794837456	-0.229534663048616	0.473988452249857	0.507188306317044	1.34642030577887	"S03"	1.34642030577887	"IS13"
"MMP11"	"MMP11"	0.384332624814405	0.584602375814275	0.873368983029294	0.696190759570839	-0.127629120452483	-0.0174529299626906	-0.673565315551109	-1.29194298924262	0.338539801513979	-0.812844097453165	-0.0554435109904703	-0.354810342314945	1.33259822604306	"S03"	1.33259822604306	"IS13"
"COL8A1"	"COL8A1"	-0.123835435347713	0.249810533006633	0.374886907061258	-0.994853472677144	-0.511862651304673	-0.349592879379552	-1.49067072960122	0.610486626059408	0.321558178892639	-0.128962905374385	0.974442140076967	0.595190172435536	1.32990283741037	"S03"	1.32990283741037	"IS13"
"DPT"	"DPT"	-0.171311711741384	0.211489314850866	0.449982500194559	-0.812465976478142	0.348312889276449	-0.908042505601912	-1.19197376365234	1.1534474864247	-0.148110763730089	0.0126306740287586	0.530590636069885	-0.117982271369818	1.32597303595174	"S03"	1.32597303595174	"IS13"
"SPOCK1"	"SPOCK1"	0.475072299439313	-0.454426785493267	0.868250691256596	0.737214529519342	-0.201395975859855	1.23971506274941	-0.774059826555964	-1.0698144259396	0.199293464578299	-0.501621093681819	-0.329734319258133	-0.898956542066798	1.32481607800647	"S03"	1.32481607800647	"IS13"
"COL8A2"	"COL8A2"	0.336536279715952	0.88064505720191	1.22122210711153	-0.30102715751263	-0.548007984692229	-0.470232766042456	-0.971188309547226	-0.0751265745512174	0.0180008655882774	-0.837129799763263	0.577646550881525	-0.0889241202100113	1.32409314634562	"S03"	1.32409314634562	"IS13"
"LTBP1"	"LTBP1"	0.524885682389509	-0.623166721398292	0.695260081619268	-0.0679587322023577	-0.559089677430857	0.80082047146953	-0.389896089697481	-0.311521213107372	0.0162018738465115	-0.519841819182042	-0.0538168279360624	-0.270924405918977	1.31903437840957	"S03"	1.31903437840957	"IS13"
"HTRA3"	"HTRA3"	0.130572948385172	0.260011210329551	0.535523794780724	-0.1392828724571	-0.228244977849865	-0.0885423733274792	-0.856880605903104	-0.670706218582359	0.583204474968883	0.367858497003534	0.254713901023012	-0.473725417830504	1.31583837628884	"S03"	1.31583837628884	"IS13"
"LOX"	"LOX"	0.479433410195165	-0.593974413053644	0.564989655401731	-0.527048596487104	0.195981705283907	0.298871643700309	-1.27792875503155	-0.36917216265304	0.869116064801762	-0.0471532948606783	0.464606454414394	-0.500687913754553	1.31143720522149	"S03"	1.31143720522149	"IS13"
"OMD"	"OMD"	0.0621188286405325	-0.0472215508994942	0.622661320495086	-0.593167663777873	0.507714433134737	-0.488173946244912	-1.33045577074373	0.827256386377567	-0.343954192698082	-0.361515489307167	0.0338262020295676	0.189871621133217	1.3082027662129	"S03"	1.3082027662129	"IS13"
"MFAP5"	"MFAP5"	0.470292515700788	-0.118572021370737	1.13185146081088	0.163141531194026	0.0647021847589464	-0.125312859716716	-0.775018546412902	-0.219172131855798	-0.00755302330387585	-0.439999524186963	0.146121126541788	-0.899833038181737	1.3057412654102	"S03"	1.3057412654102	"IS13"
"IGFL2"	"IGFL2"	0.557510178740761	0.139756062790542	0.15971394871415	0.424586179552043	0.576472933633087	-0.304986471411157	-0.913446496121659	-1.14265166527081	0.127463562111735	-0.265886900222972	0.3895293842226	-0.39667684523791	1.30404735404982	"S03"	1.30404735404982	"IS13"
"FGF7"	"FGF7"	-0.21926954454297	-0.430588046589011	0.0709432148292722	-0.959815696999572	0.280880003815014	-0.167969076097026	-1.38833567846692	1.16874234717888	-0.0899299339581221	0.0453262130415995	1.02763957000619	0.0270726073044571	1.3020369257728	"S03"	1.3020369257728	"IS13"
"COL14A1"	"COL14A1"	-0.223218945340983	-0.0191139946057512	0.311286985311136	-0.913240951775755	-0.891648517094126	0.501515122709494	-1.19248719425392	0.715766846820176	-0.302806029932771	0.0342530622188687	0.646178141229442	0.700268645530152	1.30150397733963	"S03"	1.30150397733963	"IS13"
"LRRC17"	"LRRC17"	0.522780577167239	0.152058152303933	0.780123975173528	-0.934148268834762	0.0799082022743072	0.886775010768042	-1.41363298638972	-0.270947860072075	-0.112535954494086	-0.28535555723615	0.403257965021978	0.0118763579373751	1.29393222696927	"S03"	1.29393222696927	"IS13"
"SYNDIG1"	"SYNDIG1"	0.11032930520375	0.264762720131198	1.03244076083006	0.241633911910326	0.28416151168201	0.379401497120454	-1.12345014491798	-0.779148869605679	0.0773226300326835	-0.549231743824945	0.236432919145667	-0.441914052516308	1.2907057316932	"S03"	1.2907057316932	"IS13"
"ANTXR2"	"ANTXR2"	-0.134462458083616	0.219481608503332	-0.0226668412517163	-1.13141345187944	-0.945647957222307	-0.898619593422985	-0.861527849190617	0.75035539123239	0.828183276941523	0.0178835350561396	1.05112516022699	0.671940281073006	1.28327757752711	"S03"	1.28327757752711	"IS13"
"COMP"	"COMP"	0.116233361352032	0.742547347359725	0.616630857408043	-0.698882073591185	-0.592384468138377	-0.308346489579902	-1.00318748342034	-0.689240298583502	0.521158140102445	0.163298194002078	0.443286654777633	0.54326490732196	1.28046236843919	"S03"	1.28046236843919	"IS13"
"SUSD5"	"SUSD5"	-0.484074935470229	-0.25402545457984	0.347050486488718	-0.829960191237828	-0.610626817012161	-0.103738720121595	-0.571568881377118	0.477619125054141	0.635338666872726	0.327319836318899	-0.015110783487206	0.53304824052938	1.2750995714201	"S03"	1.2750995714201	"IS13"
"MYLK"	"MYLK"	0.175737700805881	-0.416869627632447	0.493512352523764	0.0218003632334623	-0.273382984206755	-0.646808211195563	-1.15352643502414	1.2097909249743	-0.280339863921371	-0.576682159146355	0.652365868198754	-0.442823989732105	1.27486965218303	"S03"	1.27486965218303	"IS13"
"LTBP2"	"LTBP2"	-0.0707163685842836	0.46954619107333	0.585121455859019	-0.961357070100477	-1.08266202418321	-0.406626606085445	-1.20816831115422	1.09859959744316	-0.0505788333739529	-0.361963292757402	0.843229732988607	0.566421666973212	1.26835033492869	"S03"	1.26835033492869	"IS13"
"DIO2"	"DIO2"	0.699880050835862	-0.287613246659354	0.840518666679056	0.262278215510401	0.202032041127802	0.0866360557267742	-0.731363822141874	-1.35480803423274	-0.0524343677371573	0.13870198893598	0.496531374452971	-0.748369185110376	1.26375784993575	"S03"	1.26375784993575	"IS13"
"LAMP5"	"LAMP5"	0.310766922223621	0.508675229356196	0.885820453208191	-0.434316566493225	-0.256363625997956	-0.15440567030046	-1.24147993447524	-0.712630161580223	0.191480750784255	-0.185921586914318	0.426592951979876	0.356236623647513	1.25586129580035	"S03"	1.25586129580035	"IS13"
"SH3PXD2A"	"SH3PXD2A"	0.595399550136064	-0.445793110781879	1.25180391081406	-0.255859664193008	-0.725872220197225	-0.267639388586111	-0.601550094021389	-0.757106596414094	0.132354645055578	-0.00114565385729352	0.757450603880361	-0.160795889140066	1.25549456444815	"S03"	1.25549456444815	"IS13"
"S1PR3"	"S1PR3"	-0.423222565212135	-0.426598520311857	0.953598694532306	-0.266583470059897	-0.228534566148599	0.337337761944916	-0.721279279885162	-0.116430963605044	0.623301888620978	0.453804747810219	0.0431794368700246	-0.505877327617932	1.2521712976498	"S03"	1.2521712976498	"IS13"
"TAGLN"	"TAGLN"	0.12842878039121	0.578791984532899	0.27245451262161	-0.509635568386908	0.324057024418172	-0.597048553341143	-1.36237843048265	0.643602643372394	0.402068367759696	-0.186108026082833	0.351808894860846	-0.525851703692535	1.25022548187116	"S03"	1.25022548187116	"IS13"
"KIAA0226L"	"KIAA0226L"	-0.115404443186466	0.828012520803441	0.916274044058925	-0.824628860924426	-0.550594660821547	-0.304160504745247	-0.79156488761443	0.549661433393204	0.257328375053405	-0.497237214087311	1.10250887096077	-0.341180162173744	1.24756518958272	"S03"	1.24756518958272	"IS13"
"ACTA2"	"ACTA2"	0.0640869438969259	0.508261964187192	0.245449288692097	-0.633000670284109	-0.0683983151783748	-0.491417212151211	-1.46196121008387	0.647516166503696	0.27038377567275	0.152302479633834	0.537720400467331	-0.301754678474173	1.24709717887727	"S03"	1.24709717887727	"IS13"
"FAM101A"	"FAM101A"	0.465489240057413	0.34652423874032	1.02564982291626	-0.244304297965372	0.142815750938725	-0.0258378602739727	-0.937709515633119	-0.970698747892216	0.380204306959269	-0.0637987770412573	1.07857556243584	-0.957848399357819	1.24398122905588	"S03"	1.24398122905588	"IS13"
"C5orf46"	"C5orf46"	0.341332199399006	0.274239438698371	0.821132778396755	-0.175646833400225	0.525216998170745	-0.0716717318151508	-1.05787325460025	-1.02157003682347	0.227716879378667	0.0616886022457492	0.0902820597493421	-0.256199420765088	1.22895306122433	"S03"	1.22895306122433	"IS13"
