"TCGA.05.4410.01A.21R.1858.07"	"TCGA.38.A44F.01A.11R.A24H.07"	"TCGA.43.7658.01A.11R.2125.07"	"TCGA.44.5645.01A.01R.1628.07"	"TCGA.44.7659.01A.11R.2066.07"	"TCGA.49.AARO.01A.12R.A41B.07"	"TCGA.50.5942.01A.21R.1755.07"	"TCGA.55.6983.01A.11R.1949.07"	"TCGA.55.8090.01A.11R.2241.07"	"TCGA.55.8091.01A.11R.2241.07"	"TCGA.56.8309.11A.01R.2296.07"	"TCGA.56.A5DS.01A.11R.A27Q.07"	"TCGA.66.2786.01A.01R.0851.07"	"TCGA.69.8453.01A.12R.2326.07"	"TCGA.95.8039.01A.11R.2241.07"	"TCGA.97.8547.01A.11R.2403.07"	"TCGA.99.7458.01A.11R.2039.07"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"TCGA.NJ.A4YI.01A.11R.A262.07"	"TCGA.NJ.A55A.01A.11R.A262.07"	"TCGA.22.1016.01A.01R.0692.07"	"TCGA.22.4593.11A.01R.1820.07"	"TCGA.22.5478.11A.11R.1635.07"	"TCGA.22.5481.11A.01R.1949.07"	"TCGA.38.4625.11A.01R.1758.07"	"TCGA.38.7271.01A.11R.2039.07"	"TCGA.43.3394.11A.01R.1758.07"	"TCGA.43.6647.11A.01R.1820.07"	"TCGA.44.5645.11A.01R.1628.07"	"TCGA.44.6776.11A.01R.1858.07"	"TCGA.44.6777.11A.01R.1858.07"	"TCGA.44.6778.11A.01R.1858.07"	"TCGA.44.8120.01A.11R.2241.07"	"TCGA.50.5931.11A.01R.1858.07"	"TCGA.50.5935.11A.01R.1858.07"	"TCGA.51.4081.11A.01R.1758.07"	"TCGA.55.6970.01A.11R.1949.07"	"TCGA.55.6971.11A.01R.1949.07"	"TCGA.55.6983.11A.01R.1949.07"	"TCGA.55.8207.01A.11R.2241.07"	"TCGA.55.8510.01A.11R.2403.07"	"TCGA.56.7582.11A.01R.2045.07"	"TCGA.56.7731.01A.11R.2125.07"	"TCGA.60.2695.01A.01R.0851.07"	"TCGA.75.5146.01A.01R.1628.07"	"TCGA.77.7138.11A.01R.2045.07"	"TCGA.77.7335.11A.01R.2045.07"	"TCGA.77.7337.11A.01R.2045.07"	"TCGA.85.A513.01A.12R.A26W.07"	"TCGA.91.6830.01A.11R.1949.07"	"TCGA.91.6836.11A.01R.1858.07"	"TCGA.91.6849.11A.01R.1949.07"	"TCGA.91.8496.01A.11R.2403.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.J2.8194.01A.11R.2241.07"	"TCGA.MP.A4T7.01A.11R.A24X.07"	"TCGA.MP.A4T9.01A.11R.A24X.07"	"TCGA.NC.A5HJ.01A.11R.A26W.07"	"TCGA.O1.A52J.01A.11R.A262.07"	"TCGA.05.4398.01A.01R.1206.07"	"TCGA.05.5425.01A.02R.1628.07"	"TCGA.18.3410.01A.01R.0980.07"	"TCGA.21.1076.01A.01R.0692.07"	"TCGA.22.4595.01A.01R.1201.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.22.5489.01A.01R.1635.07"	"TCGA.34.5239.01A.21R.1820.07"	"TCGA.34.5241.01A.01R.1443.07"	"TCGA.35.4122.01A.01R.1107.07"	"TCGA.37.A5EM.01A.21R.A27Q.07"	"TCGA.38.4629.01A.02R.1206.07"	"TCGA.39.5011.01A.01R.1443.07"	"TCGA.43.A475.01A.11R.A24H.07"	"TCGA.44.3396.01A.01R.1206.07"	"TCGA.44.4112.01A.01R.1107.07"	"TCGA.44.6775.01A.11R.1858.07"	"TCGA.46.3766.01A.01R.0980.07"	"TCGA.46.3767.01A.01R.0980.07"	"TCGA.50.5049.01A.01R.1628.07"	"TCGA.50.5066.01A.01R.1628.07"	"TCGA.50.5946.02A.11R.2090.07"	"TCGA.50.6590.01A.12R.1858.07"	"TCGA.55.6642.01A.11R.1858.07"	"TCGA.55.6971.01A.11R.1949.07"	"TCGA.55.8301.01A.11R.2287.07"	"TCGA.56.8503.01A.11R.2403.07"	"TCGA.58.8390.01A.11R.2326.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.60.2703.01A.11R.2045.07"	"TCGA.60.2704.01A.11R.2045.07"	"TCGA.60.2712.01A.01R.0851.07"	"TCGA.63.6202.01A.11R.1820.07"	"TCGA.63.A5MM.01A.11R.A26W.07"	"TCGA.63.A5MT.01A.21R.A26W.07"	"TCGA.63.A5MW.01A.11R.A26W.07"	"TCGA.64.1679.01A.21R.2066.07"	"TCGA.64.5815.01A.01R.1628.07"	"TCGA.66.2734.01A.01R.0980.07"	"TCGA.66.2767.01A.01R.0851.07"	"TCGA.66.2788.01A.01R.0980.07"	"TCGA.66.2800.01A.01R.1201.07"	"TCGA.69.7761.01A.11R.2170.07"	"TCGA.69.7978.01A.11R.2187.07"	"TCGA.73.4662.01A.01R.1206.07"	"TCGA.77.8007.01A.11R.2187.07"	"TCGA.77.8008.01A.21R.2187.07"	"TCGA.77.8156.01A.11R.2247.07"	"TCGA.85.6561.01A.11R.1820.07"	"TCGA.85.7699.01A.11R.2125.07"	"TCGA.85.7950.01A.11R.2187.07"	"TCGA.85.8287.01A.11R.2296.07"	"TCGA.86.6562.01A.11R.1755.07"	"TCGA.86.6851.01A.11R.1949.07"	"TCGA.86.7701.01A.11R.2170.07"	"TCGA.92.7340.01A.21R.2045.07"	"TCGA.93.7347.01A.11R.2187.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.98.7454.01A.11R.2045.07"	"TCGA.MP.A4SV.01A.11R.A24X.07"	"TCGA.MP.A4T4.01A.11R.A262.07"	"TCGA.MP.A4TK.01A.11R.A24X.07"
"TNFAIP6"	1.31193700800444	2.8324666764789	1.2693237446945	1.06208164694402	1.55578419059194	3.29080443635067	0.527452535246227	2.79071977365809	2.95410550101536	3.84225918939561	2.31994176962703	2.94238250411753	2.66296904985501	2.10768333949195	1.96556854747123	3.52693041667995	2.66039116417973	3.97289229124063	2.10235366233709	1.66009958978318	3.61241127398983	2.82336344674147	2.03207767022625	1.5563892303475	1.25633760258714	2.11178666071907	2.42244863203192	2.85567782665456	1.48989891437869	1.20530043780895	2.03668999086031	3.76192910346725	2.82029490304639	2.94656079862859	1.24856791080687	3.54869199355126	2.19318367806574	2.40777995266566	3.02427445829891	2.59707217785416	2.44223840126935	3.58853257758751	4.02802957079007	2.64051851565055	1.23816367178961	2.32107894630536	3.00326350767201	2.65834399421413	3.46162082871831	2.79893873014478	1.43580583066838	1.80144637251703	1.64863088123059	3.53940310003116	3.66875146705218	1.66436948009339	3.56777094286442	2.19667508838043	0.755590129438665	3.29033591849224	3.75718283196176	5.60888692298687	4.03203095764287	4.16717892492423	4.24110070446437	5.00318365105771	4.31654459554625	5.22982112198715	3.64302980761833	5.68540673174039	3.89936457139426	2.18196177269318	2.36232763215372	5.09944508331848	3.80058851466837	3.47553355882737	5.11538878207476	5.72632251412009	4.02615562210317	4.10425165591335	4.55759362606018	2.93685114931859	4.33391895132065	3.419907942919	2.5636788756157	5.71265303172202	3.61205273291114	3.55496115991998	5.81949811689257	5.13067743313135	4.53945772718299	3.27074776802191	4.05591279100426	5.21809831417472	4.24860890387639	3.80469879681424	5.00575740225598	4.62497616453168	2.93061075238457	4.83710231780592	3.69526677803169	4.4087806058175	2.81691841408087	1.70220479902892	3.67373118324483	6.23635615007871	4.15188853860862	4.93330163289194	5.46242738121659	6.49822882687953	5.79235520820082	3.82994424559734	2.3749982236619	3.74721375194561	5.28826669980375	2.91356637436195	3.34117180156479	5.6566990181636	2.65315278276752	3.22443122017222	3.36342991805354
"DIRC1"	0.186031615553746	0	0.0372222916057875	0	0	0	0	0.104193021669923	0	0.0786878363830674	0	0.0564297013870303	0.174135914801137	0	0.106043224917681	0	0.224469915210454	0.404150432291983	0.0756142611950932	0	0.048821360206467	0.119507158992441	0.0310130108325152	0.0299895324203933	0.0293092982433791	0.147679964787795	0	0	0	0	0	0	0.0381672250512125	0	0	0.0370537688951734	0.109296445374288	0	0	0	0	0.0416346011894331	0.0373861666450909	0.0829034916807273	0	0	0	0	0.0622854027781612	0	0.0783153464968268	0	0	0.0517341102077286	0.0481828040238072	0	0.101109258861359	0	0.111115175852871	0.0920176892872951	0.0536262814797248	0.121313746615936	0.341100544176725	0.641445045800011	0.212463624460528	0.32908651796295	0.262228535565817	0.514648063300065	0.24127574267538	0.106789130171501	0.0535881834919839	0.338668263557086	0.0451328141176371	0.430441555245221	0.0813745636355719	0.068591897460333	0.723703124217774	0.358321672343544	0.11136737410652	0.15490956280122	0.124252249618936	0	0	0.55445725461472	0.0842261484050545	0.54314136708183	0.328769227648504	0.148480229304221	0.437172449092762	0.183641008771759	0.286540688881646	0.0987078422077379	0.313711981015622	0.48303682168382	0.0906417049642087	0.106028140324091	0.374177817055846	0.399874240539097	0.0359514949054461	0.213257833524326	0.0937233130987035	0.249565373094522	0.166272927311014	0.166241250932384	0.162305909070199	0.817614228474808	0.0764969560880726	0.378382720023385	0.141260869745669	0.593049742905769	0.489973372892919	0	0.106653962558087	0.406763398070342	0.864602406282326	0.0825999608914997	0.0564857958787888	1.21151447341113	0.0541353032570426	0	0.104075513417894
"MMP12"	2.3991053542095	4.19005482830274	1.95817585512223	3.04434799427385	1.24221320792665	5.44065385386636	0.796501698211312	2.55641558970525	4.76017426028352	4.75441772106231	0.832240828226846	5.91311286446844	5.3380009978791	5.01328401368311	1.82469867416035	4.01976785568498	4.33433780794026	8.11559098444291	3.12364275896179	1.30025616545415	5.18777185585635	1.37986663763694	0.703603407229623	1.08550883035731	0.138465709229884	4.79675143409976	3.2941995958236	0.676181010296597	0.734897792906757	0.488420356958257	1.10628909984633	1.6352571743501	2.84090979379632	0.332892563125105	0.0826631584796457	3.10936630960171	2.25620588594376	1.46164093326193	1.37685562471338	5.44255954135988	3.50046015473753	1.6388004075987	6.16599701191547	3.3651850025142	1.29819247099593	0.0758122229424786	0.216622687861752	0.217118208054337	1.38617215820738	1.51736157203151	0.730740491285825	0.276278698498186	2.27317917019137	4.29932059623543	2.59458234089084	3.96218361031001	3.26906359256657	4.54052624524909	1.45734297784424	6.94034383975767	4.61338246526866	7.34693870619957	7.01540188611454	6.31235286922536	7.23874694212963	6.62330084935568	5.80948014646075	7.15547782222167	6.04295782562577	6.50633879758179	5.26698061929818	7.7300844501041	6.38191690978257	6.27579902984346	4.8111323196668	5.53957454508585	6.1710784256684	7.88298605911238	4.25728634801721	5.37152987115395	4.20279464446656	8.71005909921975	5.62714656796442	6.57769461229274	5.22312936944848	6.80666296215082	6.03685555323261	7.0038336306827	7.10573246328948	8.32272964477106	7.47006994601978	6.26412910679788	7.94318158340078	4.26581913593865	2.84028756527425	5.35810312764856	6.26481323972001	7.62988006052942	6.7941201608869	7.27136248404153	8.09060761958506	6.0077405483475	7.88833150629912	4.73136550804949	9.99503868788959	7.53398395224307	6.41164445159302	5.65578031977981	8.15023121744162	6.80262931508904	6.06654378866916	5.07320322809805	3.29137247572578	5.65158991988537	3.03269121596861	3.73989780102085	5.94960369880965	5.60443479272103	5.17951856568414	3.56134314135109	4.20744929193625
"IRG1"	0.0780070615710328	0.0631396866716745	0.0445679061923835	0.0296188794923993	0	0.11846167300027	0	0	0.0864334118717148	0.125041914736924	0.467210594203385	0	0	0.130290928891319	0.0606898438606573	0.0642854618763159	0.0771738260286023	0.300763644498077	0	0.0415657884971168	0.0418759681508355	0.306923080322287	0.453195096894162	0.0252791625028626	0.0120424235094918	0	0.0371794873509078	0.0669402576515714	0.0435939382354618	0	0.0957310073693025	0.175510007945197	0	0.0302261985532737	0.100018271291456	0.074932521228624	0.139257672137771	0.327339761693136	0.25989114261017	0.0150285752326694	0.245554598839458	0.160786354994406	0.0158774801394421	0.0176920669810852	0	0.200585129186481	0.605591798557833	0.330866530991006	0.436519324058853	0.405223342558114	0	0.0353818286643103	0.0612241255515582	0.525717786419564	0.0601701408171963	0.133008398212537	0.236822594967082	0.395755291397319	0.0225361749976581	0.22137934276782	0.0658884162943606	0.130940194869339	0.125224663079644	0.267149032018296	0.766146264947077	0.361899842175082	0.0811563731248619	0.0468944505756134	0.123885280095195	0.088202504560292	0.0721279732974104	0.837056634735661	1.06053617140747	0.0727473202435658	0	0.0280163836497735	0.108624327414606	0.115230575700145	0.45315282014564	0.105693869145289	0.096669693767536	0.339037691846783	0.0995241077828655	0.61059636488865	0.232988014818383	0.11578985752495	0	0.713244988172899	0	0.265318891160638	0.128475822719576	0.397941643776165	0.122874400903145	0.0388685631010488	0	0.014716876205739	0	0.0585523627106565	0.290245821549584	0.316618006224684	0.0198892993958518	0	0.232290799602588	0.0566432463396211	0.225987676504572	0.0328065883701784	0.1279562905496	0.261077310662746	0.380169192391961	0.304453897128765	0.0550704096267124	0.0277377273179562	0.523256754273566	0.0903974639006757	0.0587447111341076	0.163545156801091	0.301038186756813	0.114803489371713	0.259476542050736	0.218228020390729	0.0226448261770394
"WISP1"	2.32081289468557	1.68482654782666	1.79503957370735	2.48963590192758	1.34867400916429	2.27652652274068	1.55439149050601	2.54464504597341	2.01563364654331	4.44146657432663	0.638067734134826	2.10895374076572	2.4738803944016	1.63658865474622	1.56679561263928	3.33827854555112	2.60144984347692	3.63867309055077	1.73801253536495	2.40268489994279	3.46544992701999	2.53326418784231	0.743254507506316	0.934482036510313	0.623838691738678	3.17828339229366	0.520211313411156	0.791104284127818	1.14873964205286	1.02716231210338	0.835796924066412	1.18906076894043	3.50232298036477	0.599199595932352	1.70815253972707	2.3510057612944	2.15216259161479	0.864797549233887	1.27876050384867	2.56403605225264	2.26701290226219	2.57916496178031	3.76224135712819	2.73165785355291	0.869503673234482	0.28598286935687	1.20230308576094	1.0954537475846	2.31064697126044	3.04155208391507	0.648088820020858	1.40101162650172	1.44649444708239	2.20605690836216	3.4458016869156	1.423493523523	2.76279666346007	1.32091132089885	1.80978878622429	2.99145316920561	2.83380046465068	2.0017159468894	3.66512238633416	3.97968191569002	3.81415232116149	2.90132810794222	3.86032358577258	3.85624972787802	2.74134170883753	3.74419310528885	2.87512542847346	1.67341565510845	5.99376327411872	4.79776188302104	3.43684352372533	4.02813532669446	4.05581498357988	4.19440824521917	3.8785310190033	3.14902317213761	4.30767639885904	2.57516502480949	4.20147941928342	3.56898984889282	2.83218398662272	4.70065540189752	3.43321552056841	2.93169245301204	4.90780166457679	5.52222412174031	4.48076417103165	2.9321580774896	2.40093450760285	4.4442664548197	3.98074023651906	3.8127787982402	3.8637331515112	3.08179509767671	5.89718472158594	3.95345733664325	2.61022662620252	3.25343348052464	3.60269897990372	2.63716022599639	3.72514464455553	5.03714797750017	3.04553852070311	4.52645944718484	3.34948307212493	3.46589879339514	4.71431740795565	3.07101896069144	3.15657171466977	4.12006867176745	3.72942862315307	2.55196967761127	3.42171620206477	4.365168487813	2.47415033118814	3.23847736877585	3.47251426092189
"PRF1"	3.65302174903156	3.10964243623594	4.06441477267971	2.577327464221	1.89344672435085	2.60271915646893	2.0119732583448	3.04080803212872	1.58429509388926	2.73754899238644	4.15781315249816	2.1799161149665	3.03246699928082	3.64183064198015	2.32905805438168	3.49732123193377	3.42631766774497	4.91013588771629	4.29624506844238	2.74216856944346	2.83704130217469	4.14092261306409	4.97426213735503	4.58467988093196	2.98780576158566	4.44242456535797	4.10093076872612	5.16894034691765	4.95820166937437	4.33433124196513	5.16420500426499	3.87360101161939	2.18519366116989	4.18235991950221	4.7876196065252	4.45134155657682	2.6846045682295	3.80894980241194	3.50293798023309	2.77090684323028	3.29233566041932	3.61352759202423	2.38031141074257	3.56242724139943	2.01112222878934	4.62631429464913	4.26583659344733	5.37676999379605	3.86273155074748	3.69206855927548	4.25510858149879	4.59053167240284	4.23276395820216	4.11887576873994	1.85128069558727	2.42899790711021	2.93906732922254	4.47912193526222	4.45537509552622	2.19967985535777	3.93328592044598	3.1379924050235	3.24409888336996	3.31683214308643	3.2964611932504	3.16856170635255	3.64232459685752	3.15864918980824	2.91693764780962	3.12852638863011	3.37383216953942	3.98773309603392	4.91436305805907	3.14012719460153	2.24904273645091	2.03054836137117	3.39915178324295	2.65617219957387	4.09177368953024	2.87633642627048	3.02909380286953	4.16403363951371	3.71014136477114	4.63617936174999	5.21084241959749	3.32751177115099	2.26366784479196	4.55599105363263	2.34938051979839	3.08096120376673	3.36435025065286	4.525007018217	4.22820737235978	1.79697427782686	2.046028221412	1.11533015653821	2.00895556878832	1.82472568049889	4.21820826485906	3.21603923873018	2.14965501261562	3.52523158894137	4.35021028966727	2.4377093075846	3.4488033815434	2.31768472320204	4.39827737971351	3.94412350450917	3.9071298019573	4.22194642010108	3.60022882395721	2.38298533600706	5.47327355836143	3.4422303031262	2.94458178164919	3.41150307295916	3.82331545894479	4.28989892922453	4.20152491328348	4.41467974328088	2.44934861354155
"SULF1"	4.69954249953904	4.84716103418005	4.46704923598534	5.02107883575708	3.47072941492921	6.16392495414739	5.34375637230906	5.74991469679065	5.94628406974887	7.74552243212668	3.51296861718943	5.66892749350517	4.57180803528921	3.7545338947041	5.24377213182767	7.07666348749497	5.32638310786489	7.09453801986372	5.59646854930383	4.32687829427848	6.00708509118618	4.46244354168532	2.88526957283604	2.66748465197466	2.39695581379994	4.69585154216283	3.44108494656463	2.85819893305479	3.99053181271779	3.58919349419262	3.61387207826357	3.4666577305035	6.76044860597776	3.06187812778221	4.56978561167118	3.78642601274272	4.6278474331348	3.33761821708144	2.98907119597375	5.59849412615528	5.42966304413369	3.72149795063808	6.28152449695368	5.6766078062587	1.90335458068747	3.02768969662537	2.99312226861645	3.64380888076158	6.70669640150954	5.46647522952848	2.85219365790862	3.96475477709443	2.59020493597575	4.46572386640198	6.29286200778607	4.16370510631118	6.50410336559872	2.86961762308575	3.85222302620007	6.66665979868136	5.18285737701608	5.03856071857874	7.37991902977386	6.69501758038322	7.11407224691962	7.20932101961844	7.52405664384554	6.62254730432671	5.12627787313335	8.42555991657477	6.3275017104047	6.92372700375252	5.28715582347512	7.27272421428251	7.34405855644134	8.38822255699715	7.56142705994299	7.59938039303317	7.14648322935175	5.61313927301586	7.5298919138973	6.2868306626934	8.21651826478842	6.73816358987045	5.776421555808	8.57895588605776	6.63446593432182	6.32491400750059	7.68049582699701	7.84866154063417	6.5408877564628	6.47994117640363	6.68049224570876	6.57643266941264	7.88966701302162	7.66047338169772	7.1981498110708	6.78885241707678	5.76216472674649	7.41603838535813	6.9767411691812	6.83582996401475	6.91181837120315	4.66149352118381	7.33779346332346	9.03380545466702	6.89310791675089	8.53892313729398	7.41670450316778	7.09422201861717	7.1744586296723	7.85975076681053	5.5315375163755	7.51614240996516	8.12483192211224	5.89984156743484	7.20829808248424	6.5866251550868	6.20311375838047	7.33711777370726	7.20747517975913
"SIGLEC5"	1.5043488767886	1.51935032184876	0.543270614735627	0.271191788578079	0.880068817966996	0.377289175379832	0.777277202590275	1.32784410700489	0.645102669193023	0.874769046403717	1.99178695578398	1.38340907810986	1.349747088755	3.21073907750314	0.655300681662544	0.882450768595709	1.06304281584308	1.4722359390074	1.34798804397331	1.6394532733931	1.68107836874595	2.81956784073846	2.58529455101635	2.36634621955913	1.91946421023141	1.34921461126155	2.49085544658182	3.10892157239082	0.387074434343452	1.24774810109462	2.85140729666702	3.21597947085703	0.981601451234443	0.486755635186206	2.3579031667266	2.87272164391383	1.01842108895946	0.311539767700714	1.34708010026145	1.80276079441392	1.35877162444552	1.28645123608265	0.779791134640219	0.80921621734051	0.997166930938666	2.36166897787731	2.04984876599392	2.19117922240796	1.64789468758561	0.897469586415701	2.71988561888387	1.6872844557202	0.535528474659089	1.75360173081191	1.16669996952946	0.723279610510918	0.394811759967868	1.099529308234	1.22330817900636	1.77880285266525	1.37263167264664	0.453218674722963	1.82685478230047	1.67097071940954	1.61926481053478	1.7664137515216	1.27208015836436	0.679654376560651	0.157431692588887	0.8648492127635	0.927308507971504	0.913544402960966	1.54839752234739	1.49226547993954	0.438640672844088	1.41779653393119	1.17531961983115	1.12714833435157	1.53147453599041	0.681453138300566	0.195853530453491	0.970798717075845	0.661826935264394	0.757739624921705	0.884318405507441	1.92083551560438	1.22264195918825	1.47433364174084	0.604981779483641	1.32113080444055	1.02645020371959	1.24948926989667	0.951316411513878	0.971045748184253	0.409233978704513	1.11469843994453	0.675703532316537	3.14178379043038	1.00100774272057	2.03624569324428	1.00870249336603	1.33527555017169	0.390811389152507	1.46483993418914	1.55960687021713	1.39016590874328	0.594813221623973	1.27050683924658	0.770836147453097	1.24302202559958	0.920233042556772	0.827106066838275	0.96741855635952	1.57487865581038	0.980598509276147	0.973381807195836	0.284481973001078	1.27191595402192	1.07058476082706	0.444716235848737	0.85405107385449
"KLRD1"	2.72682747757381	1.45782982126851	1.70666025227663	0.843875201402318	1.60565532625687	2.09891450811633	1.14046612042423	1.65246716133074	0.885338021463571	1.83289596079832	2.65065491218975	1.7692583740002	1.84073407519403	1.67118258581178	1.46918348337699	0.938076829224056	2.17020134020276	3.53002827738726	0.757689218209613	2.08816254702033	1.35838665333352	2.78919818017583	2.93195001261721	2.58318019976333	1.32169940958523	2.9042648494681	2.51325750598111	3.09643602611189	2.90729139356581	2.90942029330643	2.9738839922947	3.45735487120425	0.667006609732771	1.89634498177797	2.86564245039783	3.34803527605845	2.19541573679762	2.271722440418	2.29750249471589	1.0419514376689	1.82979871310727	2.63181009492294	1.59356960901168	2.31486822163577	1.78570190643219	3.14212210350854	4.16578450967446	3.81668023700365	2.69808539034881	2.85483988774712	2.64359407607313	2.88791610231622	1.73640612668271	3.33910618126337	0.994290290993249	1.66603975817058	1.97412074885293	2.9451767741171	1.035650291156	1.59982191894761	3.44011069709904	2.29805227448303	2.76751941221102	1.61887813163578	2.21517599863375	1.54130604953436	2.16232647448316	2.34237123352606	3.62090887681702	2.48104583189708	2.87704295038919	3.71153102242119	4.06554092831223	2.15756589077995	2.16690940526929	1.47964479815187	2.13070907445735	2.32427532698521	3.70365811194173	4.24757348950735	1.62328049928254	2.93658055922874	2.38791177493943	3.56904158994711	2.72080867767166	1.99774634710508	1.28515731432966	3.02237023406964	1.46256927543208	2.18370115180816	2.03454530946792	2.72156972846276	3.10869027245747	2.24899723484313	1.42170027312192	1.48548723030551	1.49683080478071	1.70096734225302	2.88332389882334	2.33891247255693	2.29797560650355	3.24755367283629	2.98386683754297	1.63164732273958	1.96230086998338	1.4143598322634	2.68151555790843	2.90754870780285	2.35297955317377	2.92928881879477	2.77933018548913	1.7407582130247	3.94543597972632	2.62101506419197	2.60446135527777	3.1193516814053	2.85446750323259	3.50949607246007	2.6935329297635	3.67799412627294	1.46789090869036
"LUM"	8.96715476823927	9.14781343208904	7.36939422239583	9.64456235398783	8.58941626513535	9.07368870893871	9.22962517610609	10.4890233248352	8.92050416332956	10.13423235509	9.07482297165404	9.180139926747	9.10031794120426	8.76049879702389	9.76175013020434	10.9444063494631	10.3173466453375	10.1207643377956	9.85513681439868	9.69632378479495	10.114543469029	9.97982330202111	9.03751612549838	8.64438899065049	8.83459127901117	10.1360853890124	9.02039139569252	9.1560908910872	9.01933052717751	8.01269696455883	9.63972766180617	9.53338078673505	10.4647350039532	8.10408358390696	9.19234943329713	10.1945274576015	8.64268844748375	8.89056347661168	8.61190142316516	10.4041225057121	9.69164033131505	10.7440505465275	9.75990076280823	8.63363360287957	9.8427187728413	9.47344797061103	10.5957960869392	9.8582699656	10.1292338141166	10.0281907816504	8.67846883105527	8.91346568782587	7.91994042000307	9.48619177330504	9.859663075213	7.86238201409795	9.3920070183767	9.07651959872853	8.29575362859443	9.17492690579073	9.49983331584178	7.89167270565394	10.5724755093591	9.94202635719577	10.408224815019	10.2647543440149	10.8524257355297	11.0062976895537	9.85742268446081	10.444516413808	9.80763065709965	8.2475277126054	8.20914474758791	10.8947595798811	10.5420784230458	11.1268255300202	11.5682978155535	12.1552615724095	10.9249123231023	10.1253594101306	11.0893114998404	8.70425286938928	11.2065414012292	9.48599763963456	9.1857963029288	10.8136164292984	9.95948979428219	8.51210607913252	9.97173103733999	10.69378777052	9.75625044333286	8.67196234195389	9.02179979465962	9.50997129809071	11.4096408891855	10.5772280881037	11.0749945030758	9.23187619200835	9.67966340581047	10.636649009302	9.08252903818898	9.85410910745828	9.82696424109495	9.36351836767695	9.55233071748966	13.2566174111531	10.2008724573102	10.754902676545	9.85577831513435	10.7583234029206	11.0744425123525	10.2052784561674	9.04486575430245	10.0692926924652	10.7743186918637	10.5061783594215	10.3052542770662	11.2739558476988	9.21797873953045	9.98597580767962	10.7879833842964
"FPR2"	1.44433474805511	1.34001299355677	0.892133160756892	0.541720743372941	1.13426826975072	1.46075858457469	0.413685250421523	0.897793749449117	1.36369785929971	1.77168157760774	5.67669395846865	2.17846911009567	1.901682222063	2.31822081444059	1.31756032511007	1.57493379742796	1.66127948021376	2.50097476615547	2.61621909452183	1.52363758184142	4.07296341475091	5.01294328539451	4.69226767669054	3.10735296404421	5.14936103187541	2.27215601864653	3.67556265192214	5.70899779419758	2.30495652420721	3.65258062524461	3.72480331484852	4.55788143036551	1.81966348592465	2.67893759918023	3.20733385139371	5.16985835934353	1.84499458078951	3.78689052565341	3.42522270593931	2.17560708978582	1.19062806290493	2.53107609868567	3.4433039850553	1.98978770357745	1.01689490023657	3.20303228107894	3.60071596581983	4.09370943122528	2.32981366277109	1.75813334574929	3.8979584252203	5.03974775072584	3.04493013873248	3.51146826398783	2.78688144324857	0.876857381544723	2.84868613061083	1.98035414125561	3.01431663293084	1.91144124441336	2.99578271662438	2.05699566793295	1.85873791609597	2.35279257175722	2.30075113808174	1.90833066670954	1.25486503548999	2.4864573819902	1.95596553147259	2.30570748800764	2.13923631794894	0.844712270748788	1.989127867921	4.65657001150876	2.59461673897426	3.05639002969355	1.85927343781619	2.28756774914798	1.96450580786319	1.77002747718546	0.942927502016582	1.30054506123947	1.98156376690365	3.37340024073097	1.50832436496447	3.03006088462321	2.20599138556423	2.54992250971541	1.87834029441368	3.86223591083972	1.70409446630791	2.11037362870809	2.64811708596928	3.13904055014965	1.28827058972657	1.05006766320715	1.64876040913079	4.87195010644504	1.73894150453961	3.60478035523691	2.48064541852247	2.5130537135238	2.10671456701	2.32230128098885	2.29639659620172	2.09766544949923	1.941990444775	2.29081338404712	1.47453345160767	1.71336680839349	1.58081213406781	1.48125913062742	1.82672803121745	1.44185529484685	1.63645486199603	1.30875906371926	1.64660417721071	3.5697058285603	2.00064849116915	1.36780105209	2.09304515770731
