"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B01_841924"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B09_830678"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C05_830694"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C11_830764"	"MS2010072817"	"MS2010072827"	"MS2010072838"	"MS2010072913"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_A11_841920"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_A12_841926"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B08_841908"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C07_830734"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C08_830838"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C09_830750"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C10_830840"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_D08_830828"	"MS2010072004"	"MS2010072024"	"MS2010072038"	"MS2010072835"	"MS2010072837"	"MS2010072902"	"MS2010072930"	"MS2010072932"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B04_841918"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A01_830792"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A07_830800"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A11_830708"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B11_830836"	"MS2010072001"	"MS2010072023"	"MS2010072026"	"MS2010072034"	"MS2010072042"	"MS2010072821"	"MS2010072824"	"MS2010072828"	"MS2010072904"	"MS2010072921"
"SIRPB1"	6.87810898358171	5.76841793497606	3.82925612021671	6.84463202558381	6.77895316942391	4.4713719891073	6.60270932817884	5.66070592477338	4.38037224798547	7.09977237448469	6.96097293915329	5.80837124028642	6.01664630390576	6.47610791364315	6.28929507413365	6.24709920344674	6.53298243794516	6.17162972345079	6.45182823731043	6.22529402730482	6.44285326987113	6.75265412220216	8.43375456431429	6.23810500726272	6.93141572021613	7.47292040163169	7.41162512253118	6.55826197589734	7.48795349901517	7.7950511312196	6.23533986894684	7.06145174181149	6.64111844185301	7.26186118094703	6.68824202882307	7.26319561501259	6.983822002594	6.99258583891396	7.80821819646251
"GNS"	10.887832887376	9.81250877944977	10.4705971080696	10.3719957871096	10.7271972400318	9.96257534959095	10.9542540345544	10.6765711609615	10.3844275745226	10.8259808189445	9.9087275492049	10.80044278727	10.2803388932295	10.7983821454185	10.653110083451	11.3532825919327	10.1618169110019	9.90106126713874	11.7267427294795	9.83888461549285	10.8283347646882	9.81202221525912	9.45191243749966	10.0148300281491	11.6034810264392	13.0377033360231	13.2076058247141	12.1827686257876	11.5337827100663	11.369278047105	10.3846029473314	10.8422648036693	12.4323531423374	9.9055335194472	10.740440075486	11.2211542737458	10.8457476228731	10.7627613541806	12.7462719907524
"C1QA"	11.5670424309033	10.6862499670112	10.9066419856743	11.0815065647091	12.0999495554663	12.1700241763116	12.968911869472	11.8765104327844	8.70049144537004	11.9053687063923	11.6625159790971	10.6122311742497	9.54755680248877	12.2660197990445	11.9619634674754	10.940824159245	12.0447034662234	8.77137594132983	10.4672736084019	10.5069316550691	12.0383704401945	10.0113102027513	11.1329598402749	10.9690908768252	12.9459669077353	14.1729660578347	14.4352938015894	13.6339021523051	13.0497022438013	13.6388202789105	13.0138854411941	13.2319367531341	14.4475443657887	14.412231464351	13.5614535669703	13.8268179060845	13.6206120750286	14.6873857390217	14.8190206111289
"OSCAR"	6.41641961140461	5.09744635313648	7.30041436238418	5.94484291110412	6.89544443055972	6.21068006030045	7.90421123598407	6.60757026653272	5.53437528642309	7.4272733091648	7.21341027093663	6.92831580930951	6.98116737535392	7.88462242293835	5.30390952308041	7.02413166353073	6.37500233377844	8.0367981940579	8.63281936842337	6.15024681040648	6.79929106003742	6.28511005456975	9.36537279618578	6.85392484704994	8.10056297351339	8.92443978808124	8.00785443969038	7.71113651338235	8.06073936164571	8.20280171446274	6.80121915064301	7.53212743478526	9.28074235354616	7.46548664676643	7.39695321063049	8.04852730348446	7.70971052691274	7.66011069225867	7.83816617819264
"LPCAT2"	8.00168716129456	7.38998010033681	6.90530726710969	7.52240344089002	7.09330342790434	6.80436442655475	8.02895030856896	7.05694379718762	7.1777878132757	7.8885874915537	7.62162698204441	7.8573268815523	7.59957819731126	8.2852414197629	7.81228823138742	7.82782631624307	7.84709473541447	6.59461126810517	7.71011368172012	7.31387765811014	8.77124418116721	7.59257046921947	8.52946242423126	8.22163850864222	8.19128994827605	9.8745867682979	9.33549314645959	9.14454696156172	8.25138183436074	8.16790938276221	8.12816277221326	8.57242735404121	9.29431036053969	7.57464701929495	8.31597311751518	8.54079097369922	7.83149640124131	8.32841342799099	9.93077524516287
"C1QC"	11.8135719765103	11.2468005109929	10.5495138755137	10.692036938039	12.2759915632554	12.2765435405594	13.2905068728057	12.1529289909041	8.78663218810015	12.1164140420591	12.2144160459046	10.2154472058235	8.89682822911821	12.0282976493753	11.7958585832094	10.7110591589317	11.7594902176273	8.1978576041413	9.35399361346398	10.667331378391	12.2534592008267	9.44434254103726	11.2949585843931	10.4745565718484	13.0646463738236	13.715369633227	13.935345541337	13.1904795690342	13.0049294814918	13.708262065344	12.7497980780866	13.4228027801115	13.8181183420791	13.3673608987064	13.3901772047516	13.5436279166873	13.3805277963681	14.3021851109576	14.5267981230148
"SERPING1"	10.8874017498239	11.577839452591	9.40099903793206	10.105627010785	9.4798930118949	8.99226107123288	10.465047655813	10.0273705461042	10.312697726928	11.3677155442641	11.5542089791783	11.4033039484997	10.6224318584035	11.2461066883904	9.83295948830486	11.4285634772108	10.2410232891827	10.5682573554582	11.3583883664825	9.36142274803294	11.6390651545576	11.6771352772367	8.15126234117816	10.8530590535523	12.4931024804392	13.349863504105	14.0918300929219	12.9626786174743	11.0888830689878	12.0179060509974	10.8162582368877	11.8937455153459	12.7490181297378	10.3415651564653	11.2804816759167	10.8894296878031	11.3208407586429	12.1491748523206	12.9938121325077
"C1QB"	12.6307991338867	11.2252580979566	11.109415886642	11.0974406549828	12.9674671558733	12.6565666043487	13.4986411912063	12.2330759533658	8.81015011735924	12.4210644015009	13.0180549566631	11.5562953995196	10.0675646257678	13.0935093529491	11.8463809679329	11.4230259896355	12.2110472805013	8.25197848680932	9.42318101066668	10.842923958217	12.4825404278123	9.8326450290815	9.95040870919759	11.2231627803019	13.6796584627063	14.5657381200994	14.9377395537356	14.1588287599402	13.8274425845856	13.9045194678192	13.3068943804661	13.8071238598552	14.9087650998854	14.6602777875182	14.0429904385077	14.2900758108758	13.8413316806539	15.1630816039894	15.0064586652918
"APOL4"	5.83421710716206	6.46401436392004	5.66993175537942	6.44095913676367	6.57157342985817	5.14830252247981	7.28149290652645	4.93167669998172	6.73323438331138	6.59971029440235	6.95350219899205	6.72137179873733	6.78661895992099	5.95623389797969	7.2994840222931	5.52344050942293	6.16976149925243	5.71173581615882	7.59969616858416	4.87471786883425	6.89846083668645	6.25385128361116	9.63609930524279	6.93281290865077	8.09507239926806	7.63355618988755	7.96783986321464	8.30140794355983	6.49510902611582	7.29843618859513	6.72939165859486	8.28571983741922	8.2580916350436	6.42487769460047	7.35894208090654	7.93221162041545	6.56963050282895	7.62751729695885	8.91099021235325
"LRRC25"	6.66758231100738	3.64234627667767	5.6959550314688	3.03170770653705	6.6454776676186	5.32164004966803	7.17075691421748	6.57442401626214	2.73450038436869	7.23895337207473	6.06629976101056	4.4567178417609	2.95865883208272	3.9393454541844	7.7246130014746	7.24726329045963	6.39744873418735	1.98097981069	3.09660488245552	2.36331869838581	6.64270667909071	3.44702988857587	8.69390158679345	4.09244780520078	7.85533888985594	6.91590156811411	8.41351056217427	6.6263160965783	7.63320779875589	7.79889584136374	5.71333080356129	6.96936525181202	8.08156841876641	7.50835590431245	7.24338589198306	6.27915122506198	7.27975377922972	7.10808630397526	8.68885123825391
"CCRL2"	8.45417315649997	8.32349935852888	8.43240802404102	8.62324496810528	7.95462973676444	7.82039298549181	9.20451479305519	8.90830652355289	8.09341231592805	8.32801480991499	8.07536598449561	8.92054328977929	9.06398202843005	9.73294068620695	8.49204161312971	9.31331683587674	8.87769645594666	8.48328997140304	9.59257103349381	7.53310119120248	7.91137568025231	7.40194395899071	8.96390577973434	8.64096521171166	9.75118568674485	11.5889204313679	11.1089368939467	10.6802300072355	9.43141782347836	10.0174935254125	8.89908738902676	9.26117353852107	10.8051143029041	9.10379532946771	9.05687953760227	10.1086314263234	10.1355070841174	10.5415972894457	11.6834760163928
"FCGR2A"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GPR84"	7.42100707083804	5.34619660941958	6.70000590800725	7.20659686028016	8.27086199427089	6.73647494911183	6.88363189780056	6.16973899918083	6.25400095001995	7.19629156391267	8.46845950429938	6.83128348057491	7.53986912989192	8.8578330093757	5.87507546060955	9.07475745067394	7.24242427281175	6.33504953209388	8.52855775790398	6.36301873068447	8.03070691186778	5.59809258878411	9.55150675632357	8.02024836905326	8.39630565974745	9.91179612219784	9.46322038124292	9.59207139335407	6.76561425416371	8.97043662546836	8.83560397028601	8.36077603237592	9.96244973502791	7.99977612762211	8.46431271617935	9.61573910836634	7.73774672791776	8.21330058772135	10.8408238424702
"ALDH1A1"	10.2776205817538	9.43018687301455	10.1422321036406	10.025967049331	10.0734733522427	9.51693668893572	11.03340427303	8.1733229667129	9.70093100269426	10.0309292598103	9.65162918241164	10.4975596907765	9.11094667294272	12.7098468612595	10.3810767852933	9.31706624692245	8.87664322496644	11.3610743520721	11.1848449079848	10.358334655019	10.6428323513736	9.45627118997908	10.3569084428619	10.5663745541575	12.2071993665875	13.0706019260879	13.2591082714287	12.2662518874911	11.378599438365	11.6100650705361	10.5946862871428	11.4453084237942	13.1163239548576	11.2853338604249	10.7941508850482	12.3326557365588	11.2556189048385	12.6280300005779	12.656258431164
"PTGER2"	8.81431547104516	7.84979322162552	7.95632374462259	7.77221686205032	8.67481939249053	6.96275897734311	8.58564130270362	5.91414796429429	7.53117886706345	8.89429586672159	7.48362661639272	7.20612821734438	8.12909330893945	8.65917581852863	9.80963609699179	8.4485388180861	7.99471301080351	7.44005330685898	7.92828519970962	6.81717172443578	8.74630017156315	6.53161280486619	10.3506844017194	6.99293871763786	8.41116110069546	10.8053642572306	11.769741614867	10.2332132104724	9.47515717413715	9.54314610576186	9.19704162516	8.20849877983108	9.98328905752815	8.41298970873872	9.42386862842232	9.78647057339262	7.59632563955875	10.4570151274255	11.0879885957152
"LILRA6"	6.04531411664116	4.85999089673574	7.17304458896494	5.26402288644498	7.41913606967304	7.95317039650735	7.41639628345166	8.72275165731473	6.53271454167121	5.64438183869639	6.59105527840368	6.88247476679233	4.71544035990491	6.74196245588356	7.59658580862014	3.77148186348763	8.38468111293629	6.72084049660633	7.89182318105156	1.9778914352834	6.96859448071368	5.83082316745613	10.8328959327485	7.04507072235261	6.96729425911433	7.59770775524983	7.25143783253825	6.49339128731247	6.8013726583548	7.38683786160351	8.00661058751061	7.68173514112178	3.69203238746029	8.54537715779455	7.47792664927637	7.17983249900334	7.86515691716197	8.73547470637185	6.90849116980207
"AOAH"	9.52533242290658	8.5767485598625	8.95033021915656	10.1747993174801	9.23678932571291	9.21769747798215	10.3067884131586	9.08943842060173	8.91291619870491	9.94798851178923	9.56312898191677	9.64898164040347	9.11726331444553	10.0680986571134	10.227387168758	10.1138048432241	9.97703281804237	9.03914028059256	8.68867705419506	9.09554232670231	9.13793706841339	10.0734347056531	9.06463156712267	9.56602849807829	10.7362792339626	11.4699638962598	11.5298339951296	10.550670204978	10.968872940714	10.4573130441884	10.4374232619583	10.3534591760224	11.4997835757497	10.3711515697592	10.5257761392207	10.2016446663627	10.2374866747747	11.2163338639644	11.4037895498024
"IRF1"	9.12502637005789	10.4841342845359	10.5340818742299	11.219158615023	11.5800218321538	9.96525864525687	11.1205796538369	10.1108124890005	9.43969504921928	11.0686532392647	10.4729153961953	9.82732186468209	10.867959828812	10.8033593877877	9.45088581230229	9.72281068403878	10.5646795352655	9.63827796961497	9.54388225306985	10.2486753655401	9.69427071783257	10.520497648931	11.8194044359906	9.46357724058022	11.4582175336364	12.5866055462503	12.646458595173	12.5042391986185	10.7324736921828	12.2820974795491	11.2593569438858	11.4925975362604	12.084747195045	11.1573002873003	10.7976930759496	11.3487536540428	10.7421753508234	11.8585902687205	12.7133627876763
"KCNJ10"	7.51815308236072	6.67708124438283	7.14032031073753	6.85960227622193	7.60155788166673	7.11948261130683	7.71529200563994	7.20508048768916	6.72660287843958	7.05343571425717	6.84986443563071	6.74068179009228	7.54033575769463	8.08846579217732	8.11299311674391	7.71344094090767	7.09588291180316	6.22475638293314	6.88084641174534	7.04074106554512	5.43043646224166	7.48875825361198	8.56305198456089	7.56199748208904	8.3152836941803	8.70248411969302	9.68724775697425	8.11362556029085	8.40537976019874	9.28459661155514	7.21110813692834	8.10109626625812	8.71041833654874	7.50095102595047	7.45190541380861	7.29219828451236	7.82848760777186	8.83565785643037	9.44282978145894
"GMPR"	6.58262788445751	6.98449968526354	7.12843329065963	7.14960273977944	5.40074912562513	7.06957779144514	5.81895237354028	5.80081284448325	3.20395653663963	5.78293747582058	6.04935434342041	7.49504953785943	6.44928275481574	6.03411047768791	6.77826070610921	6.53171484815433	6.74574542661332	7.63106308296682	3.07454974455116	6.16488608852915	6.80828075652153	6.22561652961367	7.9204647690743	5.5166262856112	8.55105242068764	8.92549972544337	9.69667988608614	7.63781211884205	7.82785916314173	7.65829947343307	8.11953506226279	7.03222430902389	8.36222998140886	3.3121179906044	6.36457422855171	8.42728070223214	6.29082443728881	7.91989646214195	8.29550311799706
"LAIR1"	9.17605093337764	8.5756981708949	8.98787208084149	8.72282262584873	8.99506994400173	9.30471389452068	9.13946327324467	8.33148801242104	8.81920474886274	9.77294280678601	9.19562432950974	8.88404231372559	8.07391778272475	9.56269900432512	9.71559741212094	9.77406010948897	8.95354172759867	8.92844896487698	9.90667192682558	8.23056075423928	9.76762481627987	8.70113714925991	9.92708940208476	9.36637014545616	10.598749278507	10.4064170797148	10.788499929485	9.77635024407213	9.42591523763691	10.142884587189	9.51454070365616	10.0468718417131	10.6780081833131	10.2256688042301	9.41280823395321	9.71503355534291	9.30336600179653	9.66280993081084	10.6580261245777
"MAFB"	11.5590944074053	12.5106688815974	11.1806800519966	11.5050084258591	11.4764086013452	10.9935482031635	12.0066524789049	11.1456743130483	11.4215710969405	12.2594790817366	12.6762255381564	12.0742528969846	11.9610076867953	12.5403799992722	12.8252734094579	13.0236576410496	11.7157024359515	10.3884407095576	11.1241538697276	10.8221408716039	12.7828733773661	11.9444611730155	10.230479613869	11.710859385567	13.1397312985047	13.8949491907533	14.1483414054881	13.3109852310137	13.6879156507146	13.045703312501	12.2979189905351	12.2275399308787	13.2016672643658	11.5281131002183	12.7482801398822	11.6867839586379	12.5063714242636	11.9944152444087	13.6603078534403
"PSTPIP2"	8.76291665609362	8.46037855700044	9.45709315490531	7.90026829110243	10.7657002581028	8.41469961832622	9.76810067997755	8.14693521015522	7.42379232173088	9.41175293259557	9.24244181086953	8.24363977118531	8.90183866645987	10.1720365638413	9.39662699555889	9.7844705232666	9.1152244576199	7.20602108916098	8.41249406707211	7.98395865249122	8.75681771086104	7.03243519461312	12.9060142597177	7.98865335185542	10.4727782024883	12.2670927497004	12.330246585397	11.6342036387491	11.7051351366449	10.5878975367377	10.5701028979497	9.6812264861305	11.5681071821893	9.58142298574216	11.031747175527	10.2823095262397	9.41790727064049	10.7098292086409	12.3411429761546
"CCR1"	10.5573647891863	9.5578784171028	10.0674110884513	10.2567408957689	10.5555581845437	9.67198699950675	9.91036413402634	10.052983421358	9.80589534192201	10.9034992314471	10.246716819509	10.2975330965629	10.3875179395995	10.189887971641	9.13228368833164	10.9002242522069	11.8284563030073	11.0418929372297	11.8154339240832	9.45588202209958	10.7555424364357	9.21423245051776	10.4227575013628	10.9493413387854	11.2099519814126	12.8367481751374	12.4588333712255	12.1143732936125	11.5251996136233	11.1335663261814	10.79228546113	10.7218771084937	12.2969915356225	11.0907331743005	11.4287287511972	11.3750679876854	10.9427264399829	11.6587781630198	12.451415448176
"EMR2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SIGLEC7"	6.91271332083766	7.13670128894851	7.08521200074473	7.13531219518905	7.02435738280274	7.36101524478999	7.73371640741736	7.37724413745726	7.12391751613453	7.98058379839849	6.93649169432053	7.09844399783574	6.27248009686599	6.69503124412903	8.3523662307966	7.68308061544961	7.66896944433238	6.72133165117601	8.03532416484462	6.4287603529632	7.38752201762635	6.76275012160372	9.33351637004126	8.01165915166761	8.00775439903195	8.40358772247572	8.3504032068575	7.43094152831828	8.13906384951533	8.32401438134522	7.602457779247	8.11815667472521	8.8987038309004	7.62163237389768	7.76698351950762	8.21364569968373	8.23115645168787	8.36598039011266	8.83686742494458
"CMKLR1"	8.13251386897534	7.52278203397127	8.04854978932464	8.26974561973962	7.59490265839247	7.59642153295257	8.53094738463015	7.75291309338715	7.60889726300023	8.0774918080397	8.08987229411701	7.92825329547652	8.22262960063362	8.66851762172479	8.63013905547674	8.9621576473059	8.41107600489925	7.21543092191146	8.18741004758417	7.32669365871917	8.43968516918237	8.07215886887926	9.55232808516577	8.0914136590094	9.41219641659707	9.90214993848429	10.4259107329953	9.31891900360801	9.00569864222019	9.07747036906253	8.32468182707633	8.75279526803265	9.35842077365122	8.94802375109884	8.30788785754861	8.37838587899821	8.84502215255479	9.26730238121077	9.86878879120011
"PLD3"	9.45395369259883	8.31843459769028	8.59590172098248	8.69776637206296	8.72590135989253	7.97046976363696	9.57520337875874	9.36517404272614	8.94912516296623	9.73548776742137	10.0424557214897	9.21434402349631	7.962481518479	9.42954262949045	8.7781864489147	8.60960916680355	8.06188631447876	9.72420874437937	10.0491606229184	8.3190441214094	9.29140310998744	8.55487590591187	9.84265930439031	9.11103584599139	11.1084271285555	10.329164700228	11.1437795150388	10.2233571792277	9.83315350577159	10.5082479424702	9.08838824646917	10.0728709460269	11.3900339784382	8.6687381274552	8.47513967507313	9.90545713395734	9.9147835044533	10.0654189666391	10.8821807239679
"IGSF6"	10.6161787435759	11.3846358932195	11.5776851442088	12.1458718097485	11.4378297089669	12.4029914581157	12.6003709897106	10.3368714579569	10.2273647461194	11.4241642140044	9.95849997727989	11.526413590971	11.1624972334301	11.9529203567047	11.9839665307687	11.1289700936848	12.1514424358124	10.1593746663883	10.716770980845	11.4887218731858	11.202399632297	11.3222539649891	9.02066146386213	12.160866571755	11.9383778806924	13.3618359339918	13.2540460886838	12.4881438360906	12.6246092393604	13.3626612220755	12.1911366077818	12.4455223208402	14.1667744335522	12.7259813457594	11.9142913736885	12.9850178951186	13.3543866518271	12.8590648795092	13.2436726837905
"FTH1"	12.7489171123518	12.0308112685184	12.3688920624332	12.410920532461	11.858028098797	11.7329234423282	12.2116685614299	10.7356109180789	12.877051040713	12.4976389012887	12.5396565703153	13.4522130314842	13.0109537781278	13.639506999183	13.1252455302661	14.2680956242081	12.4845836006052	13.7745457703007	14.6856831626246	11.3791025472008	12.5535997949436	11.6692418837732	10.5036455021887	12.3781740855036	13.710032822261	14.5158151450024	14.9329381307922	13.9027880291955	13.5382404813557	13.636210406612	12.1553179262967	12.7725399480259	14.4517069725998	12.6974661123787	12.4243323938452	13.2515337523084	12.5387642366914	12.7719204302101	14.5590705275495
"DPYD"	7.00779842584151	6.97196216815068	6.20126751072696	7.54399614468613	7.20968672523291	7.23071335982749	7.5426389026724	6.74142564140733	7.68594712633127	7.12566617184741	7.59396305772057	7.08256522025367	7.23390219190062	8.63220740435257	6.74674595716909	7.88680678078948	7.15108122287535	7.70960336508917	7.51413506238561	7.26733358442527	7.43820590800552	6.67257551448728	7.48779305031029	7.272021180743	7.6440642163587	8.00757562869925	7.26199099726683	7.77000086125888	7.74345396452489	7.84994056190876	7.04316837568257	6.81198442204957	8.06454147496105	7.66660689457682	7.86324984245212	7.7220982667329	7.51059144528114	7.65649705050293	7.84712839672763
"HK3"	5.65913582688511	5.43478743495377	5.98278119626628	3.41864609459438	7.56050747223378	5.25930891548984	6.97663404983558	4.35581055441524	5.80744611976804	6.0144512159583	7.99047343152187	7.25907520139309	7.20341553682854	6.93278160156598	7.73863420282098	7.96411035524877	7.27686889444305	9.52380134400311	9.24740322880618	5.36722902289951	7.70589753577137	4.56527691244709	9.6312033103887	7.52733421938235	8.80114913359913	8.8820427968217	9.80034058343334	8.10546278791611	7.93090355534239	8.58630740438469	7.83655008377291	8.41338390367882	9.5248540016522	6.97926081508903	8.29702894977672	7.85791426460212	7.13141797725486	9.23303561350509	9.97441476639377
"CHI3L1"	10.7395742233606	8.83347249596701	11.9709137934559	12.2659326971693	12.0741995961602	9.4546954160223	10.6377531145004	9.68075073230777	12.0342901995861	9.20240059882304	9.74711078229816	11.808367416301	11.1390598019555	11.4415124873174	10.9935755124872	11.5973997203463	10.8040141708288	12.8550981159078	12.1860069400693	11.0878641196163	12.1135913482813	10.7260682428321	11.3759795178723	12.5364322552978	14.5532839222351	14.7119779919136	14.8956028848671	13.7624399308344	10.5352836601173	13.7602811064701	11.9752717244422	12.4577279822135	15.2073645775043	11.2425526913176	11.6972587142254	14.3037689167946	12.0236711869466	13.5433085759761	14.8539546997371
"STAT1"	13.036879446521	13.6969732564339	12.8946477071428	14.0947926071315	13.4297855032647	12.5552716997721	13.683196810416	13.1161505953284	12.3759561133106	13.8008288916668	13.6395496640963	13.6288872199873	13.6504848424781	14.1891916393573	13.1516797580528	12.947047564376	13.5205396480376	11.8702356256922	11.9911810136035	12.6892761126284	12.6320292424042	12.9028175156401	12.3772516696695	13.117620409557	13.9393214611351	14.5838407599975	14.9067737727114	14.500869801609	14.1654060171403	14.3015632369094	13.8678714859619	13.9902083651422	14.6451723974256	13.3138174502481	13.6718695947566	13.7612970038169	13.8551892035384	14.0824586404478	14.5867933952066
"SLC1A3"	9.19020046245929	7.91013525007171	7.79396317923376	7.61631525252566	7.2082456862893	6.60670546715499	8.24165384945711	6.23117615440321	8.44750554673367	7.46731167552828	7.08233381449768	8.73219480676038	8.50331052261406	9.39372489392469	8.69191989387923	8.97789790004154	7.94395234679307	9.6191237149599	9.85082903829394	7.67427508794049	8.61818491784559	8.29362820472369	8.73119570971191	8.71177945890348	9.19658928784914	9.9065357918145	10.1866413344561	9.17395902363529	9.17618789699176	8.90705438821798	9.25161365234402	9.24737904487064	10.3787398625389	8.29420235799833	8.86761267667248	9.0466491092797	8.43245433805832	9.34224052357649	10.5342679099771
"CD163"	11.8371410254543	9.97661374020909	8.50669462106279	8.63132008101111	11.392514677748	9.92199162305369	11.7547892531872	10.1727641552887	8.70172009816519	11.330865895083	12.468730720806	9.4217617700195	8.51354582467293	11.5237397490169	9.09273362238859	11.6889617329527	10.3102727289014	8.19280564741537	10.3368557504954	7.26792500813861	12.4626871640804	7.69127582734614	10.537359727055	9.2062179438338	12.5720409698924	13.8457172664138	14.4836212147682	14.1816703199985	12.705380311969	11.293828553215	11.48315313974	12.2960857751447	13.2561780949125	11.8814003048786	13.225166403768	11.1972313801028	11.3318463983191	12.9221088526647	14.2056945709668
"CD300LF"	9.18562962845338	7.33707449824872	9.69092526156136	9.41581993594298	8.64501830678403	8.94404761203235	10.1191779449124	8.24829112520426	8.72811117119804	9.51963907451073	8.33160969324484	9.70413509812408	9.33584597753532	9.62262737534203	10.958670879934	9.6183276823927	9.52370603118819	9.20096744552252	9.55321388278013	8.7293062216585	8.80835946479678	7.70730190646452	11.227270214337	9.5819902314063	11.1176910426676	11.5225235186847	11.9497668303061	11.0845556266557	10.4839055306981	10.2129699546187	9.97196994360527	9.87675939328049	12.7882998728255	8.60861750959104	8.73541542707147	10.3821841890763	9.20922768238634	10.62149953199	11.9366983984717
"KIAA0513"	5.21750932703145	6.08689752812319	6.30151697664949	6.15258893093946	6.10782343538082	4.37552322825659	6.37603806960097	6.22182197458131	6.32920926739834	6.07610344733415	6.47222126040319	5.71648804995766	6.58803977114757	6.83376239791295	7.1721812440624	6.83917011855645	6.76194029801075	6.3455299483629	6.74852507006043	6.2425543893496	6.94248433783645	6.85426947938347	9.31505721273971	4.96621826352732	7.20810373228777	7.27469394568853	7.96413612363225	7.08289348306679	7.089049264401	7.0084784525607	6.14812964023066	6.38462713205202	7.12247847651898	3.68394136435926	6.13149898599909	6.43986169897268	6.54443135614552	6.12580795980188	7.68616621792877
"CD14"	11.1649302090765	11.3125595095658	10.8251909392301	10.5894466061376	12.2817116773502	11.2269633067403	12.4195997662245	12.1303325989335	10.0383495108525	11.719836637177	12.1554381171409	10.5131280804109	10.1118845654683	11.931396990819	9.95580075754272	12.4800923961241	11.5738320274151	11.8121737329724	13.1122866368144	10.4291538517212	11.9845595525716	10.3030412130393	10.6283506787225	11.9441902535073	12.654192995916	13.5799058210572	14.0842299567897	13.0022108975637	11.2653555326194	12.7389292422752	12.4485668359387	12.711796121264	13.5514576339931	13.3058962002677	12.2397544091154	12.6191324456389	12.8880314823574	12.7428878391905	13.3946309662254
"P2RX7"	8.59998961363868	8.71573805271947	8.47354443214294	9.18783428965328	8.85908152694473	8.29561334928639	8.92570522561959	7.68461053067503	8.38468606074368	9.05688227828891	8.42508744676874	8.84132637977521	8.70361497761358	9.47004025295228	8.21582425918507	9.31034416234177	9.0855367750878	8.94532120894459	9.32604938314256	7.90819314415279	9.04926575339249	8.78622700322415	9.68703065535969	8.75453866736155	9.9660213071009	10.9261387067778	11.0784031205078	10.099907064253	9.13123131840238	10.331124054384	9.48289353691457	9.69256182965293	10.8758712801563	8.48355613824518	9.14738066870039	9.48569668460076	8.59410902676539	9.98514674337061	10.7923189541509
"SLAMF7"	9.74399750783541	11.0479487224383	9.98352884699829	10.954344499437	11.8992833838255	10.5434869203854	11.6597310454022	10.4379231234994	8.6661337141824	10.7564885679396	10.464727526721	9.85605070516498	9.49163370563111	11.9729243226715	7.85695482721381	9.6846846228878	10.8593240059901	8.49673935339793	9.13299258149626	10.7038748593298	8.7326040568514	9.24334193776337	9.73904163215247	9.54251689563189	12.1706710802858	13.6444258117007	13.9274344607767	13.2593808081853	11.5006497838276	12.7445580539402	11.4902227592672	11.2189833084485	13.3361759402526	11.1831512986427	12.0342826458066	12.8394684683036	12.7974641566732	13.1403236013497	14.1006904609972
"C11orf45"	5.32376344594656	5.01841578926987	4.2736715017587	2.53074909111451	5.79110988310908	5.67081588637259	5.18338485360433	4.8055480007016	5.70153424748056	7.18878910070543	6.60726555987025	5.68007048293616	5.99227794249315	5.95360476031281	2.69857005201686	6.38553417311784	6.1123007462699	6.0584848590418	5.70477468873033	6.11428231793636	6.29710670521843	5.15028037721007	7.86762484756742	6.54603741701883	6.51249610306272	6.96453834772298	7.15043597919297	6.53474014248138	6.57851233421442	5.95434293734155	5.29046316425133	6.31083010906113	7.185754212581	5.4395908864604	6.73250533598425	6.60099119986341	5.74107148213969	6.69484360733255	6.93953951498304
