"TCGA.MP.A4T9.01A.11R.A24X.07"	"TCGA.55.6983.11A.01R.1949.07"	"TCGA.63.A5MM.01A.11R.A26W.07"	"TCGA.69.7761.01A.11R.2170.07"	"TCGA.44.6776.11A.01R.1858.07"	"TCGA.66.2800.01A.01R.1201.07"	"TCGA.77.7335.11A.01R.2045.07"	"TCGA.69.8453.01A.12R.2326.07"	"TCGA.63.6202.01A.11R.1820.07"	"TCGA.77.7138.11A.01R.2045.07"	"TCGA.44.6778.11A.01R.1858.07"	"TCGA.44.3396.01A.01R.1206.07"	"TCGA.J2.8194.01A.11R.2241.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.38.7271.01A.11R.2039.07"	"TCGA.22.1016.01A.01R.0692.07"	"TCGA.O1.A52J.01A.11R.A262.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.55.6971.11A.01R.1949.07"	"TCGA.51.4081.11A.01R.1758.07"	"TCGA.77.7337.11A.01R.2045.07"	"TCGA.22.5481.11A.01R.1949.07"	"TCGA.22.5478.11A.11R.1635.07"	"TCGA.38.4625.11A.01R.1758.07"	"TCGA.55.8619.01A.11R.2403.07"	"TCGA.43.6647.11A.01R.1820.07"	"TCGA.63.A5MT.01A.21R.A26W.07"	"TCGA.43.A475.01A.11R.A24H.07"	"TCGA.50.5931.11A.01R.1858.07"	"TCGA.44.5645.11A.01R.1628.07"	"TCGA.91.6836.11A.01R.1858.07"	"TCGA.05.4398.01A.01R.1206.07"	"TCGA.55.8207.01A.11R.2241.07"	"TCGA.60.2704.01A.11R.2045.07"	"TCGA.21.1076.01A.01R.0692.07"	"TCGA.50.5935.11A.01R.1858.07"	"TCGA.44.4112.01A.01R.1107.07"	"TCGA.55.6971.01A.11R.1949.07"	"TCGA.56.7582.11A.01R.2045.07"	"TCGA.91.6830.01A.11R.1949.07"	"TCGA.46.3766.01A.01R.0980.07"	"TCGA.05.5425.01A.02R.1628.07"	"TCGA.56.8309.11A.01R.2296.07"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"TCGA.44.6777.11A.01R.1858.07"	"TCGA.22.4593.11A.01R.1820.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.98.7454.01A.11R.2045.07"	"TCGA.43.3394.11A.01R.1758.07"	"TCGA.77.8007.01A.11R.2187.07"	"TCGA.91.6849.11A.01R.1949.07"	"TCGA.NC.A5HM.01A.12R.A26W.07"	"TCGA.63.5131.01A.01R.1443.07"	"TCGA.73.4670.01A.01R.1206.07"	"TCGA.60.2721.01A.01R.0851.07"	"TCGA.66.2781.01A.01R.0851.07"	"TCGA.43.5670.01A.21R.2125.07"	"TCGA.78.7159.01A.11R.2039.07"	"TCGA.60.2703.01A.11R.2045.07"	"TCGA.22.4595.01A.01R.1201.07"	"TCGA.18.3406.01A.01R.0980.07"	"TCGA.98.8021.01A.11R.2247.07"	"TCGA.85.A4JB.01A.51R.A262.07"	"TCGA.56.8503.01A.11R.2403.07"	"TCGA.66.2788.01A.01R.0980.07"	"TCGA.94.7557.01A.11R.2125.07"	"TCGA.92.7340.01A.21R.2045.07"	"TCGA.60.2695.01A.01R.0851.07"	"TCGA.34.5241.01A.01R.1443.07"	"TCGA.58.8391.01A.11R.2326.07"	"TCGA.85.7843.01A.11R.2125.07"	"TCGA.46.3767.01A.01R.0980.07"	"TCGA.56.7731.01A.11R.2125.07"	"TCGA.43.A56V.01A.11R.A26W.07"	"TCGA.66.2734.01A.01R.0980.07"	"TCGA.37.A5EM.01A.21R.A27Q.07"	"TCGA.85.7697.01A.11R.2125.07"	"TCGA.60.2719.01A.01R.0851.07"	"TCGA.38.4631.01A.01R.1755.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.33.4547.01A.01R.1201.07"	"TCGA.39.5035.01A.01R.1443.07"	"TCGA.56.A5DS.01A.11R.A27Q.07"	"TCGA.85.6561.01A.11R.1820.07"	"TCGA.66.2768.01A.01R.0851.07"	"TCGA.77.8008.01A.21R.2187.07"	"TCGA.55.8508.01A.11R.2403.07"	"TCGA.94.8491.01A.11R.2326.07"	"TCGA.96.8170.01A.11R.2296.07"	"TCGA.66.2759.01A.01R.0851.07"	"TCGA.66.2786.01A.01R.0851.07"	"TCGA.51.4079.01A.01R.1100.07"	"TCGA.56.7822.01A.11R.2125.07"	"TCGA.68.7757.01B.11R.2296.07"	"TCGA.85.7710.01A.11R.2125.07"
"CXCL3"	0.604829607211532	1.43468255807299	0.947788781201998	0.617496090396567	1.41235517519196	0.231861734805647	0.1578065348586	1.0198346266545	-0.274034994204192	0.757596099316633	1.90969364663422	1.49683135126026	1.22012859352928	0.772320376571258	0.519204153613757	1.2994783412066	0.336462128178702	0.899539280569344	0.768551548047761	1.18041297268147	0.663821635087683	1.26885237622085	0.868702702346072	0.872419099779384	0.846586483169594	0.829948508546544	-0.40632757011786	-1.23306671738567	1.19223889993336	0.608373817583242	0.769165376037819	0.929335844669398	1.01261208248807	1.28256920249998	0.171716448461589	0.204534536719079	0.674147351783352	0.158209293080331	1.30587497661919	0.762992689997276	-0.748987744712547	0.713039228188584	0.470794119109961	1.03026627890666	0.326000471321724	1.30395235987681	1.24645090688781	0.578051799018459	2.72830335999646	-0.0407483272563301	1.30337851139431	1.57682179263066	-1.49601646368085	0.062458724161748	-1.60808917312503	0.374729650890493	2.13725887477923	1.39870877887803	0.823071873058421	-1.4070997341421	-0.378518575113324	0.500203756849726	1.3458926887994	0.953347065858574	0.586193618313963	-1.04765207408699	0.487214105125305	0.716134072907967	0.640540869179184	0.694648928896783	-0.499517801962847	0.329852595664019	0.83412106633215	0.572959352056417	0.917235157393504	-0.517380009931173	-1.75936845736205	1.00538530595083	1.75416482586478	0.817299520522797	-1.34240676707512	-1.58873120936938	0.654174759080825	-0.737118522018491	0.881689380585564	0.775770600478153	0.775160260881037	-0.368559892765278	0.205509311487168	-1.5836064444243	1.09937569968937	0.26986102668216	-0.986957215050817	1.04964034987404	0.536110053072457
"MGAM"	0.127156968695022	-0.950675747431366	0.630569099877332	0.872419876584116	0.514121476423305	-0.382184474020949	-1.18586052556169	1.70108474169865	-0.42616339368819	0.948733981505893	1.85104394529209	0.734131057974688	1.4242646506637	0.884427356021888	0.0596456543492741	1.29410411417953	1.07518134307733	0.990933928713204	1.13892245943118	1.40636994351899	1.12677106317562	0.607526892275579	1.21452352713041	1.4509283155061	1.26742867980948	3.26241658675126	0.371287754191544	0.60798899269502	-0.116354210320621	0.120693863271693	1.03726989629212	0.640112837885289	1.34287925305612	1.35043949692315	0.429842407319931	-0.638598093644295	-0.730001261786445	0.44020129647437	3.2413128931708	1.07447124823345	-0.971924408541179	-1.14098654556981	1.10538362048825	-0.938233164021458	1.82060175529741	1.32142443748443	2.02027462065777	0.100907408154718	1.72397059406972	1.31905886846245	0.976249947672983	-0.99757021725362	1.27572158262049	-0.984840901485545	-0.0852263597132119	0.957354898145307	-0.557870816575199	-1.02632906553493	1.07319474777864	-0.667043397036235	0.741800591732886	0.844953284521292	-0.829924644371493	1.01740232762054	1.96903560210958	1.20760868169467	-1.08344384410093	0.403339547536329	1.21296667009849	0.0325728353575755	0.0268663451001264	-0.787304281754619	0.0641987508617472	0.335444851175778	0.963418933866733	0.76466599032803	-1.05716259927637	0.0733698192537514	-0.514346989794501	0.761835270291736	0.884308393503967	-0.973311755679487	1.57890657661879	0.609172662045201	0.987587673330335	0.0974261337389102	-0.771712658150639	0.998122724365572	1.0111773285544	-1.03595080249394	0.39509537105834	-0.663676413792973	0.738349568621792	0.929656195344515	-0.985427861245479
"PADI4"	1.33791580649196	-0.198533125377024	0.327697177599198	0.0246309256368907	0.120264146053109	1.39815345075538	-0.570471146592858	0.362711652993362	-0.262166061418659	1.5881804931566	1.90359742813483	1.40633369223639	-0.456079350294626	0.70778080347648	0.180601414646183	1.49543370151751	-0.0452611238101799	1.42881633962616	-0.28460158566348	1.79532637378136	1.39794713612741	1.36552040203989	1.45228964962747	1.46297267073476	1.33097802290165	1.8958985761077	1.39635688863924	-0.347895839469343	0.0996049646641081	1.43548552947082	1.57571281463943	1.11515773587937	1.43011156870329	1.39788063859842	0.403996305377734	-0.689192876151788	-0.640153933712762	0.16236193690972	1.39245468581368	1.57098903198915	-1.28174494513976	0.0683803194721138	1.47589547879251	0.218210500228107	-0.754642680950149	1.66869861036891	1.5074617334423	-0.192759893390765	1.39961580518497	0.347558259088564	1.49008954750438	0.357258268317454	0.0484503096469116	-1.30266794497925	1.3869627274486	-0.363702935505925	0.238017694511044	-0.253119238111003	1.34611230067023	1.39655251699139	-0.293657604206843	0.539792695570883	1.43007321661621	-0.339990027124704	-0.00707877023965195	-0.282620658965998	0.104222966782784	1.5359733696718	-0.704968216463588	-0.06602891173917	-0.244338995323087	0.482718391248432	1.33926912357734	-0.15759189316692	0.778887622860531	0.342919385575908	-0.458847303054693	0.148027318796094	0.23805874661387	-0.128566769949327	-0.109886239120002	-0.601814709835925	-0.233905784823843	0.384760980246549	-0.0518819745382001	0.327384450706595	0.609088418050465	0.13389203504405	1.34812057246284	0.0935320737794816	0.0681243755029001	0.329637724625832	-0.0157400395325763	-0.13151310589459	-0.506572169127708
"PCDHGA9"	0.20581560203329	0.246339890882445	-0.46124501634359	0.748393789672656	1.45036189012564	1.4362019581176	0.34432913014149	-0.0134666851917175	-0.815850461475054	1.52965517836499	1.64670741642723	0.347010503001923	0.126505331974992	0.581548367258787	1.65804877654082	1.46033463234264	-0.0037047394581789	-0.951000315021385	0.628307647449631	1.40327018517811	1.71233873120076	0.285139780837543	1.85235507962648	0.271002984978396	0.624154146151455	1.79001493158324	-0.795222087890419	0.0927378532291907	1.39464700397744	1.58093385027835	0.831897328746074	-0.524542886217235	0.674303280202617	2.06332696010882	-0.564830538388891	1.68672446451357	-1.1474269367396	0.409307288699233	1.77138368680795	1.54831034971951	0.875250107361037	-0.503253615869172	0.220860919808512	0.754488366081813	1.67317536146636	1.57651622807364	0.377228818868229	1.65360263410449	1.67126683251769	0.287682028784576	1.51915169383334	-0.992142160699974	-0.809604038472071	-0.890966437786082	0.172489569806694	-1.19969565902192	-1.00451805504678	-0.600979904020678	1.61309451576979	-0.291788246043129	-1.11646877379409	1.36521216686739	1.2974161290183	0.582714538272252	0.522961186498372	0.387506232886007	0.740510481877854	0.844734685663497	-0.0142976464814182	-0.824894767158316	0.110247126162101	1.47651791337875	-0.274007804342079	-0.597732524516022	2.22720584660004	1.55087267486955	0.12745861168577	-1.1696635728187	-0.900984512739709	0.554458393852338	-0.184522752532436	-0.692325091714554	-1.07684232330957	1.62667926638054	0.206458708150893	1.68242207603994	-0.488410774155681	-0.533130910150712	0.0415730532131625	-1.19658400640248	-0.348218727110056	-0.762332999800175	-1.15074967049202	-0.415649493058912	-0.720704227078615
"TREML2"	-0.385435485467907	1.033507977609	1.14949362567449	1.2676074393607	-0.955985634188875	1.19996009050299	-1.01166314419862	1.12400270478126	0.797659679273763	0.764881125248176	0.910786843833962	0.940589540773622	1.08128605907392	0.911662858078378	0.911125195319619	0.669482455751317	0.228913045347741	0.719547324911784	0.797561480398622	0.753193204468162	-0.531952734947671	0.629528658148063	0.598733307524118	0.487733135090823	1.04211426651747	0.943156960972949	1.14919707681017	1.14193891009728	-0.934015915089399	1.26482068139605	1.15429983794136	0.97380612759064	1.02883934008962	0.95149487071594	0.62269590639882	-0.0422491398109398	0.233681951678024	0.843898414453182	0.342877355471557	1.28117733866092	1.04902326126102	0.176665216241511	0.602380654927003	1.40776594774555	1.19957429433895	0.992851072254181	0.667367821293457	0.971061127882183	0.724412061365207	1.16984278873929	0.949389267898786	-1.1070973430558	-1.51996177418928	-1.16996371181143	-0.975895723383709	0.979879915565314	-0.391376771585403	1.53329156208093	1.25084127586827	-0.897862900312442	-0.787005257240324	1.28876639306966	0.950901619283606	0.981219158577071	1.21342614842882	0.13354436403567	-1.02430233371331	-0.244266148909029	-1.14548944395842	0.0332680851217786	-1.03956522820901	1.47873599416429	0.88931495409633	-1.39274272649863	0.906602778960231	-0.505856679057234	0.627459096774036	-0.115595658716924	-1.40831505850459	0.901206918156496	0.44838135771262	-1.38290084420176	1.27980333089245	0.884045833949946	0.845489427339037	0.969383840570067	1.04689843089805	0.392552581934697	-0.0254929675953674	0.234896276349991	1.12313444407423	-1.27458161255631	-1.28988736957454	-0.0933445008388503	-0.151054057953514
"IL6"	-2.83012447588774	0.518501509089449	1.35056114558786	-0.353585390898402	1.11029328964067	1.69731470731103	-0.478914480530606	0.681639122121695	-0.464772958559885	1.44602500567655	1.92497600669204	1.65473845947624	1.72224822830396	0.392547312127608	0.570144160993447	1.62129772645898	-0.865335925816388	-0.104601292773595	1.58659558934653	1.77962699817538	1.51908294708925	0.517342430377044	1.0607060720688	0.467250239819534	-0.450430848614839	1.83876771319085	0.86079078903769	1.50873553133433	1.69759153894318	-0.262644487147947	0.950942168193569	1.67473443440211	-0.474975360689227	1.7573339435328	-0.0971557654070556	-0.257785103058629	-0.0654659009493009	1.40553384639392	0.633372225083724	1.12817039964147	-1.84049362965325	-0.775053653107381	0.0899741800644061	1.78520304113753	-0.680940008171033	1.64401470340439	1.65282149582703	1.58873372178683	1.81489580212463	0.231868268628958	1.62211132102293	-1.23939700922083	1.09850195950007	0.121893881951998	-1.18405050419171	-1.07608757016056	-0.214039498705838	0.580929694112461	1.65280951699987	-0.593519399102515	1.52544165431627	-0.269923597723425	1.09537338867021	0.0719980535337878	-0.467051769919338	-0.533394279013784	-0.414838735931619	-1.22248961361924	1.41768838273349	-1.67771117106991	1.4005397613382	1.34017334919609	1.41442294280244	-0.297187081366521	-0.811301788449643	-0.417042600157988	-0.404511169676234	-0.225272525742103	-0.621354869061919	-0.227485774095431	-0.39040034509403	-0.350435338219623	-1.10783856729402	1.95999706876075	-0.21253303262448	-1.18389876206231	0.65057664030936	-0.246147040702577	-0.365722783420958	-0.502257817407615	-0.28511410356661	1.62483263124247	-0.539914556044395	-0.223033114549681	-1.99724838262043
"VNN2"	0.514426162920349	0.448701807863767	-1.38306441638706	0.614295711513109	0.656383454579801	0.768963106240186	0.889358310644826	0.853716032398775	0.215551410949519	0.690764774484378	0.837980022699828	0.550527911665089	0.750343432104295	0.545099722977686	0.948024773216632	0.544117551489296	0.29611911650994	0.812968255226494	0.485647986595445	0.975087709637782	0.521907828875268	0.761726254643339	0.576643997534818	0.92378082660169	0.848851743694669	0.795085627789106	0.627777788844487	0.613907753469714	1.01205949700429	0.271541075431605	0.726098768878227	0.486914194864612	0.53428739056013	0.941353107209991	0.591469588542005	0.459591040648661	0.654659837676346	0.968593138274172	0.747435373587362	0.82293615797087	0.690996317971818	0.977119966657563	0.830972742029038	0.889280749385489	0.767009022895161	0.543598405533543	1.0176049978584	1.06487394157282	0.957685596022686	0.727683052487941	0.589249167199894	-1.7426449863452	1.17543210884514	-1.03700612356946	0.814377857932017	0.998976502379743	0.663359738799767	0.602407215207154	0.559106971255864	0.34110618779667	0.939318265749862	-0.763494631708874	-0.907467278939256	0.368531045712131	0.865407380580725	-1.53366145252331	-0.669768084504769	0.368483852648205	0.473980400632649	-0.904774400743093	-0.0948759715323256	0.770778109514212	0.740985846635933	-0.74005252429694	0.475117229524853	-1.07731824008646	0.405161007941354	0.246950110372593	0.937133235751587	0.493675280620768	-0.274861162591853	0.669870147368603	0.689890319786235	0.730893349185437	0.380208714456046	0.0317367409594312	0.975175911143171	0.624961021773112	0.701543194748594	0.853874875400382	0.258227494498175	0.242377778358075	0.583808303431687	0.449270186707575	0.143961424206263
"HAS1"	0.258210733645392	-0.500733282603069	1.75608646583214	-0.0506934189402759	-0.820420418042652	-0.442558491369408	-0.664919458843583	0.364825441702977	-0.783801574592031	0.261161484559682	2.03215584130834	1.81485982324052	2.00150789752218	0.176066548076713	1.83771811150505	1.86156926923708	0.198751498658614	-0.44453035418545	2.08088940327256	2.56203261408996	0.515648828044294	0.151318589681624	-0.506064174000301	-0.725051558139019	-0.676538064420915	2.63635266485077	2.03907637856769	1.68484905770048	-0.453156478334328	0.180411965006185	1.74412344692772	-0.287918792385278	0.220784361167238	1.93696443433826	-0.508464633411167	-0.0742824627949548	1.97104925614835	1.89636184930808	1.64812540696659	-0.767871216183043	-0.756283823018821	0.241698381738016	0.289745614755036	1.84425995617171	1.71993384467494	3.02261952892113	-0.341016624848057	0.112405228731495	-0.786296595179072	-0.83224514628409	1.86339683278041	-0.817329824391557	-0.752156575776829	1.06913211480977	-0.538474676727383	1.81940393662135	0.302154149412294	-0.811561513983899	2.19092800591807	-0.406711425714351	0.0970294095774924	1.60333565456115	1.95350481626848	1.9014346753448	-0.760174137930618	-0.534117801571237	-0.655130007981867	-0.351321587900717	-0.617266353633593	1.71219593931911	-0.196758936189321	1.85267249471244	1.92773179008414	-0.721640701971956	1.94728255552479	-0.377608091397457	-0.189822549935444	-0.813427932025721	-0.0436523680667907	-0.595816985136647	-0.70333063935213	-0.720250916523988	0.124519321079113	1.72532409994189	-0.465625245129273	-0.697587751672574	-0.362843895406843	-0.723647349218587	-0.365321982967831	-0.817215057785426	-0.765159158778098	0.166803146751921	-0.741064770073344	1.58103327283818	-0.546739668156651
"AC018755.18"	0.975956564391699	1.02981470392502	-0.454165665024481	-0.103025058673756	0.654448365555156	0.860377092847488	2.98492656184475	0.112143793406879	0.184862386147796	0.00791051658061864	1.40047018166504	0.172842642736104	1.13198514237911	0.0123759488702701	0.439895813400219	0.593013045056392	1.36177355955639	0.878862486271382	0.249523585684091	0.273964932512808	-0.150745566003087	0.220048454932397	1.11128107785512	1.43406940296563	0.82389032124519	1.51929400337479	0.293292816250871	0.530642388524027	0.209828146444848	-0.0272315728295881	1.2523685906439	0.3066072080154	1.22136248350745	1.6957665898657	-0.686139845184355	1.60827031489389	-0.870816269141363	1.46524305943333	1.51899449241037	-1.2018742202952	1.42462753003888	1.77097121934031	1.17612316331795	-0.636609344472602	0.959445452280743	1.16237424031323	1.07712604795954	2.07222099354625	-0.691704853863839	-0.578644698843027	-1.24430199392805	-1.05646472711191	-0.536645135161809	1.19236096832874	0.0675011917168901	1.52379961612588	-0.418875087110864	-0.759987465553443	1.04446856149051	1.082693635123	-0.0894289125086736	-0.873087207336854	-1.24517152227411	-0.815332368366879	-0.788126058361825	-1.25283962741005	-0.476150444336586	-0.111933437719886	-0.619976565484896	-0.492052896528363	-1.27201954015928	0.77940000203443	-1.27260774414104	-1.27281084636534	0.857679480143133	1.10468943921564	-0.194760757130871	0.37977658250093	-0.90441945135633	1.55279155555781	-1.07454571535477	-1.0462601049851	0.335595176106037	1.7664226963379	-0.479539936021954	-0.71161264486255	-0.644305942986189	-0.844015396564125	0.00830158571425349	-0.164520909769459	1.62464860476394	-1.27303189571161	-1.25237030121307	-1.27104157462161	0.131313215832918
"AQP9"	-0.13176455995845	0.849985725818359	-0.454512295660167	0.764484160298994	0.369223166701763	0.736116509316282	0.149984563196574	0.458003259778803	0.273198620567249	-0.00683031389418486	0.908806526814699	0.947004780101469	1.17943751493791	0.775447530707774	0.354989004842414	0.26717212930637	0.834672344377971	1.02253945610788	0.185214465450708	0.544377506462981	0.559377792177038	0.417059531554523	0.650503865869633	1.02330682777698	0.668740489330385	0.542716271205504	-0.139934164317721	-0.0159072366424129	-0.326792045331149	0.449236613677564	0.753100919428487	0.528623466376047	0.748550686158886	0.769131190713934	1.05330665865419	0.836246958424629	0.735043608045134	1.04774095520466	0.770148541689839	1.53375265257642	0.298651327326777	0.513543891430817	0.883650655310863	1.63111204412386	0.47793621878075	1.21294993835609	0.599179602025722	0.977862604424009	0.0450341739466937	0.999744461112715	0.429453966960893	-0.717808722410022	1.22490050968351	1.5570594965597	0.712184371372499	-0.0988337071420903	1.07649179178268	0.735551398077579	0.435339317229718	0.533585478099575	0.12206332122058	-0.763090184086446	0.350329451066367	1.85726980031494	1.28764458253235	0.546813276004065	0.268922173602449	0.983063348646963	0.99286197818773	-0.233210735043845	1.04312241951381	0.254327380412766	0.150380635852818	0.00236725751683385	0.223565265825038	-0.00703233995150512	-0.479605723108254	0.952867200933339	0.981848259891142	0.587413748344645	0.801162486470728	0.183839022448733	-0.615603724158734	0.866507055476453	0.653063359447791	0.470409916862198	-0.125777835052778	0.354877376763347	-0.113719216438428	-0.0505689577824072	0.488911399314733	0.487727996195373	-0.511466908512861	0.547113707576709	0.571634327658784
"PGLYRP1"	0.24127659281832	-0.404623837941972	0.159681539750154	-0.00891428283566775	-0.489637595854936	1.54753753908006	-0.181763432703221	1.62518360086202	0.438838611172548	1.60887609867878	1.68382861549598	1.55010442868003	0.27644014753062	0.0536509960442293	0.207208345579723	1.64360663920272	-0.74161904654608	-1.72681204139515	0.642241492349248	1.61585863296685	1.6012544260684	1.5822263870942	1.62805295112549	1.63225041392656	0.552641786220936	2.00746446265551	0.199221053913543	1.45790680765834	-0.415783688073981	1.47112023994998	1.45691145126379	-1.15104775046179	0.258861154629878	0.797674685844327	0.244324917686066	-1.80276038204447	-1.25087343681743	0.208824877702557	0.387041204466772	1.67107913187719	-0.39284811842431	-0.24915592286054	0.17327618220929	0.236708305966816	1.63350986590907	1.72482788892569	1.51244681139702	-0.399001888480346	1.63478292489391	-1.00775130703925	1.42864435338664	-1.40668748678248	-0.0101930796592914	-0.283614385563834	0.234805575161705	1.46774395369317	1.44194261320333	-0.0919425806481288	-0.138413813289524	0.119527675830113	0.308412972273378	1.49484498613595	0.225778688721749	1.4350592348047	-0.274279037752951	0.245784218337346	-0.14819617156757	0.233493824210807	0.693993262536583	0.156650015162783	0.0188120394395971	0.0548052117646972	0.70955164579319	1.55535470478611	-0.481478917199539	-0.589377574967501	-0.262446084940869	1.42985477549699	0.474501270333575	0.644004723579062	-0.7169341261432	-0.549478723870322	0.731760734077641	-1.08274078893496	-0.226725199160992	-1.03484220707672	1.40468375127127	-1.43933918707552	0.666820609002863	-0.0561548236294325	1.56939614153792	-1.99217666403942	0.203376151276156	0.55352908163625	-1.09271048221143
"PIK3R5"	0.157683900815115	-0.177298245861546	-0.217890376901591	-0.00346210763322174	1.06307001266927	-0.746085911826294	-0.747091035891354	-0.119747519170082	1.0330613696877	-0.0781766258596208	0.828467638969403	0.907128429358297	-1.15241925291378	0.626135569038301	1.82284132003193	-0.045909936900208	0.0283966737657625	0.0430811040680165	-0.131176699000378	1.72318985953952	0.508459836370289	0.5486815438962	0.549967418273244	1.38424158641929	0.44423886858994	0.941106296372167	-0.140627771229363	0.450904912831399	1.44112899678979	1.75229036843751	0.0302930112511712	1.52986699739139	1.58782475056947	0.0128547303592702	0.0367436432284544	0.577657830061318	-0.230265671623772	-0.081786822510207	-0.134437280705658	-1.24573109719302	1.84127519368833	1.22581996797108	1.54170738788813	-0.168716120500373	0.926846604047086	-0.161972100329301	0.599138465733798	1.8108649283819	0.543626679872329	2.33309185316979	2.28054106480849	-0.835063548780344	-1.35773573621942	-0.586669754742673	1.03527586614971	-0.0567348308850164	-0.34716003034673	-0.303187972510822	0.666273702619228	0.604388046707619	-0.951215336659021	1.53833350090672	-0.659197874854485	0.732393121223576	-0.889411103580275	0.641280553520932	-0.564483738129999	0.00787848029951893	-1.1722872117695	-0.607073487386	-0.837633892862636	1.69078022076586	-0.831540313749794	-0.903684043307282	0.506056282172488	-0.0449473334696563	0.164378905435829	-1.46529639982777	-1.28592773348134	-0.212054019925896	-1.30872838312444	-1.29065657887246	2.43570792344294	2.7726674480355	-0.977864243078913	1.33374527937504	-0.959851864512278	-1.16160422614173	-1.07121244836008	-0.644851277411323	1.26779100424572	-0.819461436125527	0.18934981417223	-0.63674652448525	-0.221792756741052
"MS4A6E"	0.979664197019927	0.290673406275677	0.241903286732767	-1.6007766071955	0.493093435888582	1.14248613666877	0.622731013486775	0.781878324926294	0.769745009668498	0.276151899724259	0.261703326354866	0.50566498767677	0.0955594694587077	0.425546007575648	0.585891094867194	1.19399691410047	0.267740083571265	0.828029994952214	0.971974905408387	1.20200576326254	0.230033745428474	0.486828656316157	0.780450376530887	0.651725446822727	0.939099312385878	0.174398422351326	0.397131915498905	0.950590261397355	0.235018688804562	-0.185869637073116	0.864681906683971	-0.115135860683246	-0.23752031323441	0.74401611003619	0.819651450960214	0.500054772654271	0.436580873277677	0.740044289396456	0.806458229489364	0.106066875127381	0.497004765599513	0.851311426955093	0.830244019011495	0.500685855369435	0.20346684923545	1.36621294156739	0.966097398942045	0.822767555795108	1.03795574499764	0.282288766413407	0.19036100983762	-0.79583494119173	0.518836723926157	0.797641094164953	0.291264370089392	-2.48324379722634	-0.953043158127184	0.327526056219917	0.954811904120083	0.364583710376752	0.258484210600981	-1.80038176040097	-0.8911169792806	0.417681722926263	-1.27348933365681	-0.550542608546996	-0.526686480524798	0.211205657770168	0.153486719405909	0.509163640619222	0.67620904654791	0.472112473801491	0.469811429686319	0.910403712207365	0.695608700672451	0.282828707063437	0.316148850764487	0.845745381294313	-0.52612945631347	-2.8629340216148	0.238361129449157	-0.896267571393565	0.32200142863067	0.161387027012867	0.308069994389159	0.457876673918472	0.373523063154043	1.13604064158532	1.04363117235136	-0.664068545032162	0.924211181670434	0.335421121818691	0.0710154708809317	0.303241775511111	-0.10521341965987
"IL13"	-1.51650811936167	0.035675393764429	0.175157625070857	0.87409294667923	0.838727627714875	0.0331343328035086	0.500181642943266	1.36394742918876	1.28791576812114	1.30641279821198	1.33475884654136	0.207261424898265	0.385190989142049	0.479185848878297	0.159899238488153	0.803516942663286	0.527752800333924	0.0056450180570033	1.33025611773219	1.37020012015078	1.03751334718863	-0.34938913157924	0.604264964735163	0.0275391563009891	1.36252615750262	1.32505131237509	1.01362995748086	1.31827461548044	1.22523712616621	-0.179791927921215	-1.51650811936167	0.274873895886644	0.0635853374611813	1.28921641994111	0.813539438289904	1.02069622681094	1.37100759085611	1.0961558921231	0.159388129814008	-0.145506080627028	0.828327151605005	1.20098739596459	-1.51650811936167	1.27546552198233	-0.386705478091278	1.24077259502534	0.472071578952459	1.33700154976458	0.160333402536148	0.296198687018718	-1.51650811936167	-1.51650811936167	0.213545885524667	-0.665174798573267	-1.23227171095545	-1.51650811936167	-1.51650811936167	1.09154979246605	-1.51650811936167	-0.167549164757164	1.11315268562501	-1.51650811936167	-0.477051999977628	-1.51650811936167	0.0246944977564213	-0.977397342406869	-1.51650811936167	1.3253453723245	0.520500167478091	0.433997470644225	-1.51650811936167	0.711418173809973	0.476323180906326	-0.561240036448056	-1.51650811936167	1.10133617561105	0.142817558273388	-1.51650811936167	0.494345455954307	0.288279130245159	-1.51650811936167	-0.998165043780575	0.192099107752434	1.33257518403167	0.241034533780584	-0.987126687834506	-0.0202720900383124	0.343616486949599	0.322234865805339	0.973237693265051	-0.890829149916647	-1.51650811936167	-1.51650811936167	-0.492165580232408	-1.1609459501497
