"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"State"	"MaxFC"	"InitialState"
"P2RY10"	"P2RY10"	0.00511226538905865	-0.00468800314880813	0.370084468860348	0.209311306155118	-0.0704155460106949	-0.307435529637572	-0.0510631834526154	"S01"	0.370084468860348	"IS03"
"C9orf142"	"C9orf142"	0.130660576050031	0.0634231896997254	0.367854136579709	0.24254112415997	0.0704572054201307	-0.505578416340131	0.02707803102639	"S01"	0.367854136579709	"IS03"
"ATP8A1"	"ATP8A1"	0.328830818151543	0.0198088594492344	0.367625132318625	-0.171034085881708	-0.246951694331337	-0.229421306257731	0.00529644208812659	"S01"	0.367625132318625	"IS03"
"CDC42SE2"	"CDC42SE2"	-0.00647864606439321	0.116497792374834	0.364393898245375	0.0878924771339142	-0.0761120912565343	-0.371260440177202	0.122384059715377	"S01"	0.364393898245375	"IS03"
"PTPN4"	"PTPN4"	0.180830988994146	-0.341429879226943	0.362692030610145	0.242746166124962	-0.142536444123562	-0.26486586983873	-0.119894897427223	"S01"	0.362692030610145	"IS03"
"EVI2A"	"EVI2A"	0.151948177007175	0.136897466394873	0.360584809944998	0.218126718744773	-0.0696649779080769	-0.410530746129095	-0.0267755857730415	"S01"	0.360584809944998	"IS03"
"UBASH3A"	"UBASH3A"	-0.19102904066266	-0.112422581952962	0.358348997011402	0.161286792538023	-0.12262487175242	-0.0977436738421341	-0.123452198009341	"S01"	0.358348997011402	"IS03"
"PDE4D"	"PDE4D"	0.165645699177456	0.0277976709589568	0.357435499135839	0.0693351421669874	0.28855005620503	-0.350185387749873	-0.234869270336708	"S01"	0.357435499135839	"IS03"
"ITGB7"	"ITGB7"	0.161475115144549	0.329303903610633	0.349886584684414	0.310194215650559	-0.0129275591198345	-0.344544865272476	-0.274200205613765	"S01"	0.349886584684414	"IS03"
"SPN"	"SPN"	-0.0345858934126487	-0.0626941978146019	0.342191366520327	0.254922452933528	0.0476066612943638	-0.286747293487494	-0.124586481821309	"S01"	0.342191366520327	"IS03"
"CD53"	"CD53"	-0.00592482917505762	0.0499720181353282	0.340276223940648	0.270858488838765	-0.0300759022012361	-0.513102277540604	0.213985837243743	"S01"	0.340276223940648	"IS03"
"TSEN54"	"TSEN54"	0.0387569596808923	-0.0674454718042701	0.336187064698453	-0.0521445761017858	0.204983433230842	-0.295533371446587	-0.0379274093942208	"S01"	0.336187064698453	"IS03"
"FYB"	"FYB"	-0.158540933392337	0.0293026620517425	0.331042431099156	0.236950490626593	0.151625123136706	-0.445912801553793	0.131925757392625	"S01"	0.331042431099156	"IS03"
"RNF166"	"RNF166"	-0.000452710251389623	0.306909670383724	0.326236924980875	0.049645995340114	-0.136557657689272	-0.270952777390795	0.0319069121939651	"S01"	0.326236924980875	"IS03"
"PDCL3"	"PDCL3"	0.161631317248291	0.10877562025479	0.317578590468703	0.152149652632577	0.0876374262264812	-0.406106751282776	-0.0457306782246064	"S01"	0.317578590468703	"IS03"
"CDC14A"	"CDC14A"	0.0147568814180377	0.0789315561396258	0.315548059115388	-0.00225549829178701	0.0472478290799905	-0.197801023542253	-0.109984142247943	"S01"	0.315548059115388	"IS03"
"KIF5C"	"KIF5C"	0.00583822896203188	-0.164685962766174	0.31551606896764	-0.0502273860278686	0.00468095578480996	-0.141732905255958	-0.0648085896796235	"S01"	0.31551606896764	"IS03"
"CYP4F22"	"CYP4F22"	-0.0126140034840603	-0.0890075563280164	0.30717295570667	0.0594324507061697	-0.0960379594358925	-0.121473083471223	-0.102777465361218	"S01"	0.30717295570667	"IS03"
"SLC7A5"	"SLC7A5"	0.0488252976542447	-0.0640090791686559	0.296523480242851	0.296295625888138	0.0173135506147527	-0.497698378971957	0.178321365071498	"S01"	0.296523480242851	"IS03"
"PARD6G"	"PARD6G"	0.0630673793702238	0.0458126684583349	0.295257487200269	0.0645969497279816	-0.00366387454474497	-0.195568495196451	-0.129638013225229	"S01"	0.295257487200269	"IS03"
"SH2D2A"	"SH2D2A"	-0.00899330263184264	0.0799718686839167	0.288833330039002	0.250185450434048	0.130045088667702	-0.450121772913899	0.0754903834921096	"S01"	0.288833330039002	"IS03"
"ZAP70"	"ZAP70"	0.00278755091849672	0.195598891627249	0.254843941129895	0.168534885775956	0.0508135203842694	-0.259448479944026	-0.0971498195172466	"S01"	0.254843941129895	"IS03"
"PIP4K2A"	"PIP4K2A"	-0.0682499863286667	0.00385509709963386	0.250295683907963	0.150962667783355	-0.199371474939467	-0.25112331951981	0.1754364384089	"S01"	0.250295683907963	"IS03"
"FAM118A"	"FAM118A"	0.105253170292975	-0.117693565229292	0.248098096278571	-0.0297550682207162	0.240850170291201	-0.28505035279256	-0.0306437093855771	"S01"	0.248098096278571	"IS03"
"LPAR2"	"LPAR2"	-0.0250888368012844	0.0586287940587858	0.241974962103241	0.0368818917528285	0.104100274857287	-0.215784281701468	-0.0370095393802989	"S01"	0.241974962103241	"IS03"
"PARD6A"	"PARD6A"	-0.100736687843797	0.00629798221044692	0.240801275485301	-0.0528546878775632	-0.0496938392695379	-0.167739987573811	0.127367461542501	"S01"	0.240801275485301	"IS03"
"APBB1IP"	"APBB1IP"	-0.0704002029009943	-0.0669120469642711	0.240255719102782	0.00720104975620859	0.229852519248893	-0.275068360627494	0.0512219431102044	"S01"	0.240255719102782	"IS03"
"APBA2"	"APBA2"	-0.0337740211137668	0.205435746426116	0.236046995794761	0.0266153757564244	-0.174635307566978	-0.202237876276311	0.118260767056352	"S01"	0.236046995794761	"IS03"
"CAMK4"	"CAMK4"	0.0470790326557119	-0.1234678929846	0.213603487296441	0.0874405073953642	0.183042507254124	-0.237384508687613	-0.0690720922717963	"S01"	0.213603487296441	"IS03"
"RASA2"	"RASA2"	-0.0627679503380593	-0.047878257566485	0.19867387402621	0.0689112771918386	0.0869514748510058	-0.158685556882388	-0.0352225514972551	"S01"	0.19867387402621	"IS03"
"ITGAL"	"ITGAL"	-0.00585576953750984	0.00517394331560505	0.194901090111306	0.132019604077276	0.0811269271202512	-0.237572392235417	-0.0058079134955244	"S01"	0.194901090111306	"IS03"
"SYNE2"	"SYNE2"	-0.120000247523213	-0.241847913574097	0.146395387026048	0.120491014231451	-0.0712698639583516	-0.109740544321152	0.106212757094411	"S01"	0.146395387026048	"IS03"
"RP11-318A15.7"	"RP11-318A15.7"	-0.0288382974401148	-0.0267471225566811	0.138816607390947	-0.0290982971165096	-0.028859786484407	-0.0365031418115685	-0.0308850346587514	"S01"	0.138816607390947	"IS03"
"ATP1A3"	"ATP1A3"	-0.0179051546437314	-0.126343239283835	0.0698630675466624	0.0289094534715676	-0.0774952753980015	-0.0117474573776414	0.0158504855657756	"S01"	0.0698630675466624	"IS03"
"RGPD5"	"RGPD5"	0.037757996852217	-0.150434633778515	0.0381804684559308	0.0237724858639513	-0.0628986474226269	-0.00164437662624927	-0.00287007075011393	"S01"	0.0381804684559308	"IS03"
"ARRDC5"	"ARRDC5"	-0.0764521229265861	1.68231861418694	-0.0195049956089116	-0.0771413982647672	-0.0765090917216133	-0.0967721028184779	-0.0818781507897967	"S02"	1.68231861418694	"IS02"
"GPR174"	"GPR174"	-0.0707572197195449	1.51193000169799	-0.0080895600480748	-0.0713951510768962	-0.0708099449205282	-0.0895635684103193	-0.0757790638623196	"S02"	1.51193000169799	"IS02"
"TTC16"	"TTC16"	-0.00407826729571284	1.38349393148936	-0.100609188904686	0.07154179744061	-0.0915378685936074	-0.0762204046975229	-0.0979615786703518	"S02"	1.38349393148936	"IS02"
"FBXL16"	"FBXL16"	-0.0817581423568872	1.29128970305969	0.0309427133226738	-0.0824952555862505	-0.0818190649666911	-0.103488393200094	-0.0208223743641162	"S02"	1.29128970305969	"IS02"
"IL2"	"IL2"	-0.0894313350034342	1.2872923619441	0.0112290605590326	-0.0902376280312638	-0.0894979753424829	-0.0504315909916214	-0.062018870596801	"S02"	1.2872923619441	"IS02"
"AIPL1"	"AIPL1"	-0.0407971217385034	1.05366412490019	-0.0448734926247421	-0.0411649395152593	-0.0408275219782489	-0.051640466064854	-0.0436926112398804	"S02"	1.05366412490019	"IS02"
"OTOF"	"OTOF"	-0.0407971217385034	1.05366412490019	-0.0448734926247421	-0.0411649395152593	-0.0408275219782489	-0.051640466064854	-0.0436926112398804	"S02"	1.05366412490019	"IS02"
"SLFN12L"	"SLFN12L"	-0.011459536906287	0.913875701672459	-0.0480237048831952	0.111724286367706	-0.146611332993853	-0.0360080320835875	-0.0885222773557688	"S02"	0.913875701672459	"IS02"
"CHI3L2"	"CHI3L2"	-0.082881359724814	0.789231388616334	-0.134747309107919	0.212208624061486	-0.0505757964370261	-0.0837387260443687	0.019275451820032	"S02"	0.789231388616334	"IS02"
"TPRG1"	"TPRG1"	-0.0924144906795588	0.743282675780511	0.137389153566832	-0.0592893840723856	-0.17807600481332	-0.109085569276682	0.0603642640991497	"S02"	0.743282675780511	"IS02"
"NCR1"	"NCR1"	0.00534109074945366	0.693162385153923	-0.0384164878531681	0.0851118015791922	0.0047618023982166	-0.0681161003487495	-0.0929033431457725	"S02"	0.693162385153923	"IS02"
"TGFBR3L"	"TGFBR3L"	-0.0365644715823083	0.621250219865069	0.0748228321909767	-0.0446230843170972	-0.0372749915646469	-0.0708804769704001	-0.044090852657849	"S02"	0.621250219865069	"IS02"
"PPP2R2B"	"PPP2R2B"	0.115995262657438	0.569973960368501	0.0582668090149249	0.390790540238466	-0.147811092149755	-0.290071935163614	-0.0281276631714039	"S02"	0.569973960368501	"IS02"
"DENND2D"	"DENND2D"	-0.0878216757201288	0.565462086186029	-0.0929485078051045	0.201687059105186	-0.202270813474018	-0.0945898645090348	0.159435763102948	"S02"	0.565462086186029	"IS02"
"IL12RB2"	"IL12RB2"	-0.0119848746424249	0.554607017111747	0.265775710336853	-0.077505033782494	-0.072951963882126	-0.168405636217115	-0.0597418298050331	"S02"	0.554607017111747	"IS02"
"CD200R1"	"CD200R1"	0.233084592652996	0.542752271376673	-0.164093732267982	0.302069968449836	-0.017220664469334	-0.129175286645528	-0.123967426879925	"S02"	0.542752271376673	"IS02"
"NPIPB9"	"NPIPB9"	-0.0407971217385034	0.507912678991944	-0.0448734926247421	-0.0411649395152593	0.152974006399515	-0.051640466064854	-0.0436926112398804	"S02"	0.507912678991944	"IS02"
"DNASE1L2"	"DNASE1L2"	0.154093587203392	0.507912678991944	-0.0448734926247421	-0.0411649395152593	-0.0408275219782489	-0.051640466064854	-0.0436926112398804	"S02"	0.507912678991944	"IS02"
"AGAP2"	"AGAP2"	-0.0335867720362595	0.497061816454344	0.0352712323273613	0.0901304301901883	-0.0111645394426556	-0.118944861717959	-0.015770576755016	"S02"	0.497061816454344	"IS02"
"KLRG1"	"KLRG1"	-0.101572818157871	0.491096102312617	-0.256450938860071	0.24041962537243	-0.20637428499205	-0.131377914562378	0.397665940504799	"S02"	0.491096102312617	"IS02"
"SLC38A1"	"SLC38A1"	-0.0602338527951257	0.480965776155589	-0.0703463974185007	0.342684795259527	-0.0793408116408729	-0.273269507515543	0.218723932293948	"S02"	0.480965776155589	"IS02"
"JAK3"	"JAK3"	-0.064205124937761	0.431385936826394	0.0144314296589399	0.295586356236039	-0.0921644746113816	-0.0832601273679237	-0.103817413799706	"S02"	0.431385936826394	"IS02"
"ITK"	"ITK"	-0.0921220599023076	0.38948642536249	0.114126143797183	0.107521220816677	0.0316709911618425	-0.133890688116859	-0.0561405933608543	"S02"	0.38948642536249	"IS02"
"ZNF80"	"ZNF80"	0.0320110710429404	0.384258393664224	0.0956067090681509	-0.0256314474344047	0.0308357750607045	-0.177699222831753	0.0445527541485569	"S02"	0.384258393664224	"IS02"
"BIN2"	"BIN2"	0.00801808529791972	0.36722157203673	0.0852315903650078	0.10557755062411	-0.038040961966473	-0.245204786065655	0.130162146714833	"S02"	0.36722157203673	"IS02"
"SLAMF6"	"SLAMF6"	-0.00903234175868158	0.349394514300783	-0.112416122588009	0.280869216928464	-0.0103886409814743	-0.136455789956866	0.0534050366659911	"S02"	0.349394514300783	"IS02"
"IL2RB"	"IL2RB"	0.142358281946451	0.327676441745445	0.268030000247179	0.257609724246793	0.0848921971971951	-0.433075252896283	-0.065563402922149	"S02"	0.327676441745445	"IS02"
"INPP4B"	"INPP4B"	-0.0755312399812981	0.312865380264475	-0.0910236800050932	0.128175588375437	0.15548321764843	-0.169298448513824	0.131067722978155	"S02"	0.312865380264475	"IS02"
"TMEM71"	"TMEM71"	-0.00465297689982328	0.289071531195787	0.216933388070017	0.0491507893478419	-0.0167771389922616	-0.213870933401886	-0.00832178881209814	"S02"	0.289071531195787	"IS02"
"SRRT"	"SRRT"	0.0269175901573974	0.279923219062197	0.157746878234654	0.108916778739897	0.085646327232601	-0.336969148190216	0.10957723461671	"S02"	0.279923219062197	"IS02"
"DZIP3"	"DZIP3"	-0.0809904494840488	0.266704221140908	0.00203554136419159	0.0537113909034766	-0.0254181354529839	-0.00412812684436108	-0.0274494017600178	"S02"	0.266704221140908	"IS02"
"PIK3CD"	"PIK3CD"	-0.147525037394109	0.256170972098184	-0.089957187625166	0.123927423637991	0.179963839077885	-0.162067406941834	0.168289276374845	"S02"	0.256170972098184	"IS02"
"THEMIS"	"THEMIS"	0.143318930104101	0.240284397859992	0.175409567866343	0.166719009839271	0.0218598247888453	-0.194895291168716	-0.192634901876001	"S02"	0.240284397859992	"IS02"
"KIF21B"	"KIF21B"	-0.0783589298719021	0.235698327041284	0.101763123865138	0.09082052743503	-0.0790140876514743	-0.11181818386931	0.0405716595018522	"S02"	0.235698327041284	"IS02"
"KLF12"	"KLF12"	-0.161034910051014	0.2108281114868	0.11436359107788	-0.109198958635707	0.0297881176483287	-0.0496151131339128	0.0663810790411628	"S02"	0.2108281114868	"IS02"
"HRASLS2"	"HRASLS2"	0.0786381128621778	0.200136101477114	-0.0352560606492751	0.0654657771651146	0.119436823058784	-0.183925371860326	0.084211125532255	"S02"	0.200136101477114	"IS02"
"PPP1R16B"	"PPP1R16B"	-0.0345411942906275	0.192324877572477	0.164298128255967	-0.0206858394150335	-0.0374021957185767	-0.219892215514482	0.168037744439935	"S02"	0.192324877572477	"IS02"
"DENND1C"	"DENND1C"	-0.0155018197528368	0.172023336031775	0.0811477947477436	0.128853725031584	0.0357757334253773	-0.159735381777197	0.00163247817463262	"S02"	0.172023336031775	"IS02"
"GZMK"	"GZMK"	-0.433001265883671	0.416310606503268	-0.724603640991124	0.719925324156265	-0.77085596284312	-0.0325827654164905	1.0486160661879	"S03"	1.0486160661879	"IS07"
"CXCR4"	"CXCR4"	-0.119885949561966	0.178375824448766	-0.0163085511458906	0.331985613833362	-0.388490110174443	-0.436157342099655	0.73991859757694	"S03"	0.73991859757694	"IS07"
"DUSP2"	"DUSP2"	-0.248335261776255	0.323237768982917	-0.0303213796815455	0.415893385388842	-0.378089400519258	-0.425480057791736	0.723376498810572	"S03"	0.723376498810572	"IS07"
"TUBA4A"	"TUBA4A"	-0.242640529246613	0.41951412130957	-0.00651549348466057	0.29841712667649	-0.550659810712358	-0.316571090410196	0.709531268837076	"S03"	0.709531268837076	"IS07"
"CST7"	"CST7"	0.0102898075402711	0.37682286940453	-0.132174746291514	0.527940990835037	-0.458537951270693	-0.460279398541622	0.67213910084177	"S03"	0.67213910084177	"IS07"
"LYAR"	"LYAR"	-0.258257078548439	0.156156372564008	0.193155090607499	0.187438254812369	-0.438713588884032	-0.305914471505275	0.551877019831849	"S03"	0.551877019831849	"IS07"
"GZMM"	"GZMM"	-0.171780275668206	-0.126025256900513	0.370873158909576	-0.176543733401936	-0.326621500888775	-0.296110476153785	0.538948827459788	"S03"	0.538948827459788	"IS07"
"CRTAM"	"CRTAM"	-0.244096102589542	0.310188818184386	-0.20925795464195	0.151699674117354	0.157286690227125	-0.254421979261472	0.487637404457331	"S03"	0.487637404457331	"IS07"
"RGCC"	"RGCC"	-0.259749605292729	0.116659396813445	0.432527543099361	-0.0309651299618783	-0.398361079031716	-0.33781718125098	0.477886638420116	"S03"	0.477886638420116	"IS07"
"BCL11B"	"BCL11B"	-0.228540693690521	0.0696695798557626	-0.0754504213761807	0.158760164786098	-0.161301527422007	-0.16439033370106	0.465842641494169	"S03"	0.465842641494169	"IS07"
"PIK3R1"	"PIK3R1"	-0.244024804839157	0.141080991541033	0.230355423214965	0.115296944491209	-0.387115822793311	-0.267252080408811	0.46351029432551	"S03"	0.46351029432551	"IS07"
"EOMES"	"EOMES"	-0.0941995231382812	0.205568364969178	-0.193447620131856	0.0637394303370193	-0.158899152039224	-0.0928684940529152	0.430798070706071	"S03"	0.430798070706071	"IS07"
