"TCGA.05.4410.01A.21R.1858.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.22.5471.01A.01R.1635.07"	"TCGA.22.5489.01A.01R.1635.07"	"TCGA.34.5239.01A.21R.1820.07"	"TCGA.39.5011.01A.01R.1443.07"	"TCGA.39.5035.01A.01R.1443.07"	"TCGA.43.A475.01A.11R.A24H.07"	"TCGA.50.5049.01A.01R.1628.07"	"TCGA.55.6642.01A.11R.1858.07"	"TCGA.55.6971.01A.11R.1949.07"	"TCGA.55.8085.01A.11R.2241.07"	"TCGA.55.8092.01A.11R.2241.07"	"TCGA.55.8301.01A.11R.2287.07"	"TCGA.55.8508.01A.11R.2403.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.60.2712.01A.01R.0851.07"	"TCGA.63.6202.01A.11R.1820.07"	"TCGA.66.2767.01A.01R.0851.07"	"TCGA.69.7761.01A.11R.2170.07"	"TCGA.69.7978.01A.11R.2187.07"	"TCGA.77.8156.01A.11R.2247.07"	"TCGA.78.7159.01A.11R.2039.07"	"TCGA.78.8660.01A.11R.2403.07"	"TCGA.85.7699.01A.11R.2125.07"	"TCGA.85.A513.01A.12R.A26W.07"	"TCGA.86.6851.01A.11R.1949.07"	"TCGA.86.7701.01A.11R.2170.07"	"TCGA.93.7347.01A.11R.2187.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.MP.A4SV.01A.11R.A24X.07"	"TCGA.MP.A4T4.01A.11R.A262.07"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"TCGA.22.4593.11A.01R.1820.07"	"TCGA.22.5478.11A.11R.1635.07"	"TCGA.22.5481.11A.01R.1949.07"	"TCGA.38.4625.11A.01R.1758.07"	"TCGA.38.A44F.01A.11R.A24H.07"	"TCGA.43.3394.11A.01R.1758.07"	"TCGA.43.6647.11A.01R.1820.07"	"TCGA.44.5645.01A.01R.1628.07"	"TCGA.44.5645.11A.01R.1628.07"	"TCGA.44.6776.11A.01R.1858.07"	"TCGA.44.6777.11A.01R.1858.07"	"TCGA.44.6778.11A.01R.1858.07"	"TCGA.50.5931.11A.01R.1858.07"	"TCGA.50.5935.11A.01R.1858.07"	"TCGA.50.6673.01A.11R.1949.07"	"TCGA.51.4081.11A.01R.1758.07"	"TCGA.55.6970.01A.11R.1949.07"	"TCGA.55.6971.11A.01R.1949.07"	"TCGA.55.6983.11A.01R.1949.07"	"TCGA.55.8510.01A.11R.2403.07"	"TCGA.55.8619.01A.11R.2403.07"	"TCGA.56.7582.11A.01R.2045.07"	"TCGA.56.8309.11A.01R.2296.07"	"TCGA.69.8453.01A.12R.2326.07"	"TCGA.77.7138.11A.01R.2045.07"	"TCGA.77.7335.11A.01R.2045.07"	"TCGA.77.7337.11A.01R.2045.07"	"TCGA.91.6836.11A.01R.1858.07"	"TCGA.91.6849.11A.01R.1949.07"	"TCGA.91.8496.01A.11R.2403.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.99.7458.01A.11R.2039.07"	"TCGA.MP.A4T9.01A.11R.A24X.07"	"TCGA.NC.A5HJ.01A.11R.A26W.07"	"TCGA.22.1016.01A.01R.0692.07"	"TCGA.37.A5EM.01A.21R.A27Q.07"	"TCGA.38.7271.01A.11R.2039.07"	"TCGA.44.3396.01A.01R.1206.07"	"TCGA.44.8120.01A.11R.2241.07"	"TCGA.46.3766.01A.01R.0980.07"	"TCGA.46.3767.01A.01R.0980.07"	"TCGA.50.5946.02A.11R.2090.07"	"TCGA.55.8091.01A.11R.2241.07"	"TCGA.55.8207.01A.11R.2241.07"	"TCGA.56.7731.01A.11R.2125.07"	"TCGA.56.8503.01A.11R.2403.07"	"TCGA.60.2703.01A.11R.2045.07"	"TCGA.60.2704.01A.11R.2045.07"	"TCGA.64.1679.01A.21R.2066.07"	"TCGA.64.5815.01A.01R.1628.07"	"TCGA.85.6561.01A.11R.1820.07"	"TCGA.85.7950.01A.11R.2187.07"	"TCGA.85.8287.01A.11R.2296.07"	"TCGA.86.6562.01A.11R.1755.07"	"TCGA.92.7340.01A.21R.2045.07"	"TCGA.98.7454.01A.11R.2045.07"	"TCGA.MP.A4TK.01A.11R.A24X.07"	"TCGA.49.AARO.01A.12R.A41B.07"	"TCGA.50.5066.01A.01R.1628.07"	"TCGA.55.6983.01A.11R.1949.07"	"TCGA.55.A492.01A.11R.A24H.07"	"TCGA.68.7757.01B.11R.2296.07"	"TCGA.75.6211.01A.11R.1755.07"	"TCGA.85.8288.01A.11R.2296.07"	"TCGA.97.8547.01A.11R.2403.07"	"TCGA.MP.A4T6.01A.32R.A262.07"	"TCGA.O1.A52J.01A.11R.A262.07"	"TCGA.05.4397.01A.01R.1206.07"	"TCGA.33.4533.01A.01R.1201.07"	"TCGA.37.A5EL.01A.11R.A26W.07"	"TCGA.43.7658.01A.11R.2125.07"	"TCGA.55.8620.01A.11R.2403.07"	"TCGA.56.7223.01A.11R.2045.07"	"TCGA.60.2695.01A.01R.0851.07"	"TCGA.62.8394.01A.11R.2326.07"	"TCGA.63.A5MW.01A.11R.A26W.07"	"TCGA.66.2756.01A.01R.0851.07"	"TCGA.77.8009.01A.11R.2187.07"	"TCGA.86.8358.01A.11R.2326.07"
"RARRES2"	6.89977712134839	8.41694332480589	6.80520605650055	7.41222970928752	7.93239464342866	8.12448287238358	7.24776443799232	6.15963740871332	8.7180894848134	8.12785814821279	7.62822486117631	5.95435086664155	8.31088924135849	7.6890413130978	8.39476137181495	7.01154333186895	7.75580619200283	7.27304959008204	6.89474896350541	6.91762058874555	8.30756772911933	7.95232652081903	6.70437794495279	7.31938889646751	7.47857981325033	8.1394565404081	7.63694464500996	6.888138793218	7.3292006478966	8.35832388520278	7.74231811927549	7.94991903500154	8.50511120751272	7.62440092947304	8.44671876510593	8.63917662470804	8.69813763410369	7.31602974717939	8.09417522255305	8.41576328837409	7.42056347081327	9.07623556076595	7.71744803999357	8.22262432822858	8.13131376609257	8.18864055372522	7.97935621547842	6.97439953442328	8.59241989949085	5.49868814496473	7.43218280200237	7.13930904105245	8.74347583635449	7.43277781297965	7.86873738761092	8.00738594015884	7.09973944432524	7.62740659466245	8.10701600996952	8.217729693286	7.21419384834143	8.17891495881866	6.81647401018177	7.34574728812931	6.94907975752605	7.11334891854384	7.45284830380592	7.24185790935282	6.88021541075943	7.96913507283115	8.74549642062282	7.04665713597429	8.43850917339734	8.65750829458776	8.72598575427083	7.69117264681084	7.13835379602572	8.13052479780055	9.3645701181638	8.2630599412795	7.91557702938074	9.33248349166699	8.74965592304701	7.9895720540866	7.66383637008352	8.3815227034076	7.75558615042707	8.04329037614057	7.95378758989201	8.52060919007295	7.56140430516967	8.68150629301171	7.59231014840285	6.61020153008413	7.65948036350773	8.16100624102349	7.80030951254793	8.11631422254798	5.42605036435456	7.3835645349999	8.58362873339648	4.52455115856253	4.70726058577906	5.5887385858578	5.11078203460268	3.38369287903001	7.09832277978182	7.25691864201267	6.33645163569431	7.81245400435023	6.03971220398716	5.95673583570653
"HSPB2.C11orf52"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PCDHGA12"	1.08341818419922	1.40607791375293	0.315666579526025	1.23185504393999	1.47234505689441	0.251424095453513	0.450926225832765	0.75792969212756	1.11891106778839	1.00757092973763	1.24602818195063	0.682033591044078	0.896211910465909	0.688090506721253	0.767410028732201	0.935495028224226	1.39425823060028	1.00795364840377	0.76363149272813	0.576315341558563	1.2836914866053	1.06574361895031	0.556451673563149	0.771366337369629	1.31681227922419	0.569009922052588	1.18754731144649	1.08666291153005	0.929359285063214	1.47214856479988	0.817986326390658	1.28078682505585	1.14953982392488	1.68885885277519	2.056167288281	1.23678394926252	1.52973913340758	0.267787514160255	1.93853713660843	2.11213405963374	0.978336058229517	1.95379523113764	0.625890323724338	1.94928897475263	1.94331481736405	1.82964906519294	1.64813382645664	0.866444215188724	1.46910507262831	1.05931181061294	1.42609840896896	0.891937394569617	0.99243931899802	1.63088682356767	2.20593410989691	2.10738155790831	1.053214411847	1.64014911096469	1.60772589602857	1.76941441273403	1.16608638704095	2.29552872327696	0.403456315845084	1.4914825283315	1.30056463119175	1.04566603854945	1.22739710276432	1.59271214931818	1.28149675584333	1.32002661906866	0.903023484543806	1.4517860814171	1.23575841279191	1.37295498313952	1.2820460943282	1.28156913651836	1.79027525662118	0.885794690440122	1.54765697272635	1.31633156901037	2.18445084397798	2.13124404717524	1.92678457646069	1.87853637951339	2.292249038244	2.06858699013693	1.05116697466253	1.29077074748019	2.15531549871829	1.28832449523076	1.24899412309265	0.472176457732704	0.55668130403965	0.101089638109829	0.847435050013438	0.727311540430462	1.75883299416186	1.4224353353999	0.395377890177696	1.16828940938634	0.360373035541383	0.135910787080724	0.0800054594282942	0.39802513079649	0.642733501694584	0.791467324266533	0.702277437182954	0.835062453165227	0.455490083944897	0.39501638975224	0.656808405091226	1.26086714906762
"LIMS3L"	0.223484218605611	0.979151047849926	1.19339505774002	1.1552696929212	1.42170637649631	0.346416913770639	0.541408022469778	0.26170544160058	1.00409920727036	1.62243455805528	0.858866186206516	0.514025071909082	1.27813388611089	0.112681712094668	0.476179897631156	0.332247662743187	1.19529427647245	0.528810983413785	0.495932607598494	0.583456139505728	1.31433887391317	1.05188772175038	2.88189041064899	0.0834955368172869	0.779018158245504	0.207931534629817	0.509513483403083	2.43896983673364	0.348497090851391	1.0151193464757	0.600258295585746	0.631298679487141	0.439616211785136	1.09505038146371	0.17064051137863	0.589598840509371	0.852585662858477	0.719534715061102	0.53596867397005	0.133654788862643	0.428315363050077	0.502361837449834	0.72148703179799	0.819659095408574	1.33605647496037	1.03619383462438	1.4541629950897	0.221650436393244	0.825087917330173	0.756861769113569	0.453658717696636	0.349439957688013	0.84754677617204	1.14657107955993	2.17575378499302	0.77816107619985	0.505077230465824	0.247500383474274	0.722623528502448	0.555772576878948	1.09423371756278	0.783995052676484	0.328430713758504	0.713456161738419	1.10797211811748	0.63770991276762	0.164815354564627	0.9571934451366	0.448547716365033	0.215960953027953	1.35627234759796	0.955819852384918	0.460501507562805	2.00893165794199	1.36185024606155	1.24592484060979	1.06107236572211	0.475967861314795	1.36485405084105	3.42564625564673	2.25707104695004	4.5279851504909	1.55310523375306	0.229547995564592	1.14404787864437	0.828950939148458	0.909196709486653	1.04334911813996	2.13367206842684	0.777355190103171	1.64163277935164	0.828157519075582	0.67117834492728	0.160045405424301	2.37342816907386	0.579498933990508	0.936195691048182	1.06282042907227	0.439332763956165	0.263839196683436	0.520695507889348	0.118908404187465	0.250759482272989	0.181838163607719	0.441458600923772	1.7902757835066	1.19083629852865	0.382724232004628	0.587381502848962	2.15985075792814	0.223024274900104	0.325427833699471
"HAS1"	0.619502357817736	0.701410824185234	0.0677497266004711	0.470238075023439	1.40338037985614	0.579966071544406	0.161632993138055	1.17439263658392	1.17768783273782	0.0888627917543283	1.88946026020514	0.50373181747048	0.935086099351021	0.0708834488406691	0.468597249771155	0.24338574619489	0.814777397731106	0.12341399334648	0.363662896744666	0.556139043496626	0.197455489799671	0.479090189117382	0.0585763564140494	0.094311112145945	0.440942191931028	1.25350216113474	0.0267400214469337	0.273126156143161	0.189053849017465	0.314709632376913	0.790900270984094	1.14224176819488	1.84743188467916	4.4537680674836	0.294345797534125	0.891136384768439	0.200847182581637	0.50883875680004	0.115474406389056	3.81580194294584	0.551260533073183	0.891788113345398	0.0283213432779792	1.17030272097679	1.90301730624973	0.404136854102221	0.569778724242827	0.0999749688708473	2.83113554376044	0.247216324494543	3.50381784380908	0.279542184647846	0	0.214111379797553	1.00850491868572	0.835780640063473	0.736228797169925	0.831337263250398	0.211886724743105	0.978775847661797	1.40422078868515	1.53309645838461	0.226014120662459	0.479935734592569	0.059863148579633	0.872622725925822	0.0204151166292973	2.44016502214905	0.379696803539777	2.47230464970061	1.45362970772619	0.410596685462184	0.210791054405334	2.58695450345937	0.353855220491215	0.591070128090173	0.662845808599193	1.39065184054356	1.76563952866348	2.06865119113222	2.04203776957878	0.0548266947091346	0.217130956448771	1.11981199858827	3.25985784336325	2.9331791138132	1.51903760117926	0.218537297516932	0.737157162872887	0.927973255442207	0.380448987325927	0.292114055365415	0.767439840468418	0	1.03228593034574	0.53450492138927	1.0827058449485	0.0579222782790731	0.0432499806029053	0.782448871591945	0.137180597787022	1.77812314970711	1.1453243262099	0.180735883052726	0.458016262739961	0.111152735885582	0.495495070359808	0.190099213696028	2.04789886093899	0.214767543974524	0.392144643436032	0.167009565496614
"GYPC"	4.84208425170044	5.38093496357345	4.28859158988365	7.08545217643985	5.59343866402853	4.3988807353194	4.45845457738781	5.60224622509822	5.8820332869633	5.33281926959732	5.62919915724	4.20351350020556	5.68761311949175	5.46887917281733	4.93381111681004	4.53397395933432	5.6617887268512	4.75419017819269	5.17579191127121	4.78093873615423	5.10279988699312	5.30597770108881	3.83926501073995	5.12471266669239	4.59672464742667	5.52490976048659	5.66585708927953	5.15002529246691	5.42037853869625	5.54821912602297	4.36044404701724	5.31716590682678	5.50928172010829	6.69430396393825	6.44078818574777	6.39479150856661	6.31483997870679	5.54283302032738	5.920661204802	6.74618703658166	5.0755696780212	6.3541499351497	5.5000759075427	6.43346371091833	6.09445590813558	6.22016316055104	6.33655747223741	5.14763355452252	6.64735413784204	4.48563267986967	5.99419843314872	5.81058903256059	5.05799006971125	6.07865240197241	6.79880602369497	6.46524793366779	5.7792708584259	6.29377388371785	6.58227005282378	6.36712856282077	5.92221733820052	5.81371423142824	5.27497686682875	5.88439755138175	4.94643614562055	5.31302619846195	6.07164158015738	5.58681593931366	4.44637434844353	6.01583083344463	5.24026263705216	4.90271877036152	5.70053887766783	5.4867591209705	5.02010039252417	4.56257938804971	4.88470605258768	5.49698041046615	5.25888798232023	4.10176634074223	5.88996585845072	4.52675779926646	5.16140777118675	5.09553077225552	6.65098258557708	5.72600368261266	4.77378731170257	4.64269467224563	5.34106882227413	5.42869630447618	4.86651661042967	4.85188473773434	5.09353986211095	4.29245960293246	4.04190157244209	4.34707652408274	5.09684294752793	4.68606891814408	3.9599360094247	4.4617700932294	7.11431477987985	5.02894112754234	4.06534769242551	4.46657919772925	4.13969325229021	2.40111558738129	4.35377219997767	4.13756177122224	3.03043276448261	3.56630285568585	2.53274222431087	4.02540255516685
"ELFN1"	0.671645792241775	0.816157169841375	0.292743932941158	0.909259676772422	0.834075699929147	0.178546275969383	0.385466650860844	0.32247735956534	1.02073444641179	0.87217469176198	0.509171970443309	0.423206878767064	0.421820578935188	0.491127053883671	0.834311265796141	0.469673751225097	1.51377142730873	1.04252638189598	0.398269631277186	0.259295944528139	1.39814650391007	0.977265106792787	0.829827222971544	0.722008704239307	1.32406325649858	0.548965817281271	0.48087711120575	0.706143340602896	0.590378883479984	1.14496706783947	0.8287962065647	0.687059635217819	0.677513665219184	0.441910164759883	0.364557371362837	0.687773079498281	0.29570806657022	0.4712448732301	0.514442181462878	0.476546357114252	0.420620680140064	1.04275883902335	0.388929468702792	0.796929859927591	0.923678222566236	0.868252393069316	1.50981418620568	0.923533223368534	0.676188150580402	0.462625799209282	0.264532405910881	0.265813404360546	0.669381502690412	0.632191224274929	1.16740766350127	0.296727559630952	0.349836201794633	0.422854741052391	0.239243524520175	0.213676206838619	0.473229205006821	0.499667289083907	0.0181910654044792	0.548428803565391	0.724606892985376	0.7989259772436	0.0916347209749465	1.12387600090811	1.19176530984374	0.475546602761223	1.02759916729936	0.663301996333722	1.36697379863062	2.1234676147739	0.875625395585854	0.949548712877499	0.530818259547698	0.767960834155151	2.08700917020932	0.428288174958611	1.78620177512137	0.906061083422855	1.30603463032964	0.840386788120936	1.54556786586782	2.71578228858059	0.666291873518662	0.788511416290914	0.697161466204215	1.14040321441642	1.06622037355188	0.190761976980393	0.9297821143061	0.564173177582779	3.00730049565019	0.707060559561655	0.918065635798844	1.04758735102447	0.132013551603351	0.300241793258592	0.491666477796207	3.09569255613907	3.3907762137815	0.363302312650981	0.470663562283282	0.811366148698867	0.508551580894009	0.551865429919381	2.97617371919895	0.715758702330778	1.63314468500199	0.819057088987901
"SH2D3C"	2.80263994843604	3.79644984669426	2.88571632533572	3.76877822684746	3.33430575807948	2.42062549488656	1.73378334249162	3.24539225028028	3.54472227158311	3.59190242777485	3.797337090968	2.9938188049896	2.95215643794509	3.50872668273674	3.47173062311909	3.53265951732044	3.32482878674687	3.48509218505082	3.39964621457188	2.77873951766875	3.74915512418009	3.66003586628322	2.97925934222335	3.65256447273889	3.09431707268933	4.16721397695249	3.84115037533588	3.33677180223358	3.66648981412146	4.32099782582576	3.09791217012122	3.45802532432583	3.92125750395487	4.18529343697173	5.6085407341058	5.50774589057687	4.96670666675256	3.96754973562292	5.73710718708424	6.27977798795646	3.50117777969651	6.10543405345846	5.68980142214881	5.25863743174341	5.50470726403269	5.80648048160867	5.54725138771394	3.26453090142072	5.26263833231927	3.37026002890656	4.65702107591084	3.93133348127067	3.90897834573805	4.59853670307508	5.36219889879893	5.51749548426134	3.63004994280238	5.39406462088744	4.22279477069113	5.11597862775845	4.9867378788444	5.99974184947525	2.93726837410497	4.34463214570869	3.56442237314029	3.86637864906719	4.72464679141524	4.08683288585737	2.99878550180253	3.90467426709376	3.24255893282724	3.63349339820039	3.3765776419616	3.40756395493108	2.98941979454641	3.14959898870783	2.8968341067269	3.13844957200307	3.33553793071738	1.90279729683306	2.9750243983883	2.93049646070331	3.02161031770435	3.32078233128445	3.31821496447281	3.8868729349614	3.07633771897656	2.53699033411687	3.42459169832757	3.49716689738004	3.84719445128264	1.74270571960218	3.48543078711905	2.98868274397996	2.93593247533586	2.76696987845785	3.56352004888345	2.93765247223796	2.84750419007474	2.57273907597258	3.06234937832626	1.98120335103979	2.04066349415991	2.8219658632872	2.5145727235909	1.84334058426372	2.85980478543943	3.30176102521777	2.56395801729556	1.97651141007865	2.65746638262815	3.24089351909897
"EFEMP1"	6.77551990223609	6.72751998802568	4.81923999801536	6.75022426840611	6.82616141404737	5.98511910222741	4.66732299265476	4.97473975315658	6.1345269478523	6.75677511828938	6.25646210985615	4.73067097684532	6.21556089822301	5.0100015370424	4.81947296991592	5.27385279542576	5.40207554457042	6.04921260500611	5.88105968297477	5.64691390531409	7.13223362229241	6.22160896829806	5.83224977738935	5.72853161361953	6.08015057510841	5.52124918766204	5.71408339688003	5.4573930168023	7.06570221689053	6.54146738403797	5.43671597399965	6.95360746319059	6.12907306495686	8.17485064679535	7.9574064568746	7.43340902683937	7.12771743165681	6.26515641486055	8.04773708854792	8.18444791490889	7.88385483895801	8.08311285744723	8.23399875722523	7.95763799446975	7.40508498883845	8.13548796382251	8.45948286154885	6.49137260043029	7.30264483344623	5.70381734636411	7.99753886934692	7.35320451848662	6.2063336646307	6.50597207842669	8.52720159370528	7.68218417590951	6.5176957519907	7.51008762754832	7.76122422981361	8.22092839001585	7.8400223395139	8.02605867596986	6.20694465321417	7.29461128429377	6.30597969702455	6.54295183119027	6.92821687051275	7.82787918534647	4.88604489542425	6.13625786184916	6.13551524535975	7.09767759829761	7.08518479805417	7.37585517050772	6.12705452553336	6.66689627343868	7.90010519115394	6.69896840300336	6.12379347850795	7.79287053121895	7.39440200049912	6.10380344280919	6.56182389104821	6.4406661943638	7.83244633042414	7.24812105049727	7.30891358096412	6.4957540446766	7.25579110869177	6.69758521530425	6.54748336939419	5.45589175329693	5.75260072571648	6.34234566146137	6.48072160600996	5.78443322075665	5.78107595083246	6.37472329149496	4.01867880908418	7.11549784896635	3.21618606469434	5.61717908726588	7.07518044293391	2.9657506314109	4.61183070471633	3.51453116475406	5.32985362151172	4.87027431831486	5.71234479701868	4.67613845172528	4.48276430774782	4.93884052756523
"SERPING1"	8.25963918755938	8.33614620928128	7.64009280312569	8.50845151658825	8.97343203522299	8.19132295391005	7.93947468778727	7.94223970662791	8.98764331306942	8.9497889190172	8.68900445136996	7.75409253408919	9.4559855467015	8.8958731737143	7.89756600083397	8.35060992474406	8.2907076960987	8.33918745022216	8.21160294708248	8.30479947600385	9.18000182734845	8.73896407503409	7.75962106016392	8.09598967442382	8.26053650028596	8.69286883808076	8.57059193969933	8.01465460679162	8.50788749231418	8.89078007017866	8.11815320191212	9.06528460920817	8.99100017040865	9.31784868960733	10.1830962757727	9.01660003005976	9.25884499260944	9.10897277489819	9.33800401470388	10.0170894512772	7.91522593051525	9.76342240915076	8.9351118041149	9.65406135543892	9.2349160026623	9.17530893620652	9.44246814630582	9.45287934146057	9.49771070288688	7.8966751624542	9.50623955548457	9.59899438319544	8.53027024905546	9.26212043963958	9.76666057879315	9.89461382229438	9.05972996920213	9.56194167552987	9.43215859875996	10.009964157197	9.21833946646843	9.28586213732566	6.80749038832899	9.29815631407383	8.22850440385942	8.49910288418105	9.45827542692067	8.64628507361836	8.76296952617529	8.82162738725244	8.6269236108471	8.27988537843676	9.02978706940286	8.97608705680469	9.07524866480354	8.108043954382	8.81966027968446	8.7426408839246	9.10548355130031	8.0311575711316	9.03427550618324	8.56703922809139	9.45231326083529	8.82005249478081	8.42905102120965	9.11111159304293	8.17070485932301	8.73641738314544	9.02715414585414	9.0477189196256	8.65505828701872	6.74147886448965	8.11556944882263	6.77127268386507	7.72783216674048	7.51090656189849	8.30676389713476	8.83928340466416	7.21402000894529	7.10537652740422	7.23905509845918	6.35240542275476	6.33783032270812	7.40942932867404	7.28691223499997	7.40241606433165	7.68302921806873	7.78494993623046	8.49505967072797	6.43604177357801	6.93680318192615	7.41404068336976
"C1S"	7.40876901303128	8.29940738688922	9.61746426032929	9.83383009511209	8.56784071419769	8.84997882360506	6.86329843016908	9.89713586209487	8.66439214171795	8.55001939781653	8.85058154098579	8.47994354774188	8.70322563295468	8.54989919858073	7.91437986675637	8.45586128561934	8.20808971551435	7.06572617244544	8.14645725127297	9.03684440240344	8.98939066841773	8.146582809686	7.24458475554514	7.28871003174058	8.96519825071424	8.0212575375034	8.38512614833845	8.03604429577999	8.50257328041506	8.6860481711191	7.53381827111727	8.14670286168343	8.82800428728643	8.40211080774679	7.23420349181753	7.11776875112247	6.97441271945049	7.63972330540299	6.89041199728848	7.75154227606899	8.29937785804749	7.02528224900865	6.68595898777209	7.97621627957565	7.34668301778792	6.58051816311756	7.43117551278213	8.24514536991468	8.05327391971293	6.96630780140522	7.21906706964304	6.818758540565	8.04662401193256	7.61907094390722	8.02482728490046	7.09062030991395	7.61599376647767	7.46351877710354	7.69757355239345	7.62957251223253	6.62730602102193	7.19452411020727	5.97972268122604	7.93149379117439	7.77842114657432	7.27253726362881	7.10579746681714	8.06568932246522	8.47579830066112	8.62793859268888	8.34835404602546	7.85772208892985	8.87151112327108	9.37575448953805	8.36418580237571	8.97588841001911	7.75701550017129	8.20703097231649	9.36149024291521	8.41955738302352	9.01752688383135	8.28338868155219	8.59093516599739	8.87740167913409	8.2972290793906	9.44495771935137	7.48965296888172	8.58009245037093	8.96604400272071	8.16668194086874	7.63101686629096	7.61202816880439	7.62901043909432	6.40002015907243	7.76359079507534	7.63345521383655	8.68491255065617	8.10484537627361	6.0294766964222	7.11162831799555	7.70009430122524	6.17725032682817	7.41269662270688	6.12974212541811	6.2003343149176	7.63427535145741	6.69833310468768	6.42900820457367	7.98893858294889	6.66676858266986	9.50259159906222	6.63163764623198
"GPR1"	0.644037876676046	1.16128139783792	1.05431621958193	1.31298536487926	1.77522921904062	0.127212297144058	0.642084758089013	0.293175536329707	1.33648873234451	1.59019451762825	0.343583734471812	0.3566151482523	0.247899298071126	0.907527061303248	0.234404695598581	0.284117235165563	0.713296217208042	0.183764159790639	1.19114321454919	0.759189627780836	1.27922780765624	1.02693448879652	0.439851680581613	0.312614451510384	1.20331565492542	0.454224344819219	0.32990798616884	0.453243847709658	1.03717547239135	1.01396311782958	0.816215814643137	1.18860227357926	0.902341914213691	0.99305933227365	0.261329552152743	0.260205619360206	0.275903797443712	0.384298541271091	0.293311501058801	0.312928170211505	0.280250702875407	0.554985516442389	0.343592994870222	0.478802706525052	1.44018447952176	0.231598983070845	0.542771798789171	0.183663785819006	0.535047210250488	0.212344549439037	0.625917876185144	0.176407248129578	0.397522726978002	0.225422046015087	1.22705778526273	0.332356535321857	0.310424516528506	0.509401740165262	0.229916636961817	0.514229016512559	0.472188503249715	0.629512379308526	0.19483293701509	0.368827152425877	0.931045700882746	0.383264937639718	0.0921693732152671	1.61731267564827	1.81623872751539	0.524041155861194	0.964337660214914	0.56829048727956	1.62524244010531	1.82750912272962	1.02942190724498	1.34526700174581	0.579069670326552	0.413909436456573	1.33717872045793	0.761708581904586	1.72966046482065	1.99575370956051	1.71550551227533	1.33386977405804	0.864981333611118	1.60282749311302	0.943899610058961	1.71515261027251	1.13736419435026	1.59720588667158	0.565365306370738	0.81604069558831	0.707242288857048	0.07671933792924	1.05452462082585	0.43591857251224	2.06739122339029	2.62471841762425	0.411162959006845	0.203507326075266	0.649400430894818	1.61863024104913	0.482700492924981	0.676190966911789	0.494608223266978	1.37864007556853	0.628750048454598	0.354501197560687	1.58677921949418	0.255265536395789	0.498219190318423	1.52429882924273
"CCDC184"	0.405782121453406	0.725557712441158	1.61288248050669	0.666489101391876	0.915775618505494	0.229242873583272	0.395464023764136	0.682244049589627	1.41723780135183	0.921565960944837	0.519022851076242	0.927585464727943	0.545319831940634	0.619068006774506	2.03858002038126	0.501594624143446	0.550013389663796	0.379742465684336	0.435908184627565	0.447215376077349	0.415383067967425	0.662737815860156	0.778306687178722	0.212508047470785	0.744916059528828	0.594407442552899	0.468696078740317	0.803925349043391	0.590693670053326	0.547563724652524	0.472160864955435	0.716666597707847	2.01875514980715	0.449729813006471	0.776460203564711	1.05668241479956	0.634030510232242	1.3103190048178	1.17578908494369	1.036195502259	1.43585804793269	1.26967008275231	0.827050477953784	0.831565651965238	1.31754697694424	0.99434418525029	1.13801125785682	0.793458486821913	0.613151609552048	0.197283788641283	0.131052431728008	0.901656823510181	0.251664444248968	0.501560666378835	1.03699234126128	1.78857833272008	0.948317734632322	0.394129209960853	0.30765970422082	0.419150466289196	0.389545060514774	1.66110976539468	0.512734514923434	0.630117712181912	0.373882313436543	0.516838063128545	0.345948611930828	2.63209586862246	1.07007620338268	1.08432047815274	0.634243345127542	0.466927250535761	0.90995371884523	2.3146450302576	1.75071364875158	0.870241720696388	0.57502014499488	1.27428789165072	1.62550007461141	1.47285914286529	1.72108665803585	1.55960473254438	0.760936641882271	0.954366359419439	0.760249824778733	1.18214411007186	1.28523996155882	0.727052923501009	0.429014061939235	0.990330315840566	1.08687212763513	0.435099071260535	1.75108228203656	0.209981147173981	2.10835781463578	0.649832814128597	0.892975160631562	0.868723565447377	2.7252015574311	2.02907964881884	0.155614923181495	1.79524269872239	1.51707120274516	0.769158554959866	0.326308645812293	1.03807477173629	0.358277650342139	0.918373225129425	1.37334548058494	2.4799864638563	0.670811491147165	1.35543211735927
