"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"IS13"	"IS14"	"IS15"	"IS16"	"State"	"MaxFC"	"InitialState"
"CPQ"	"CPQ"	-1.22168032078502	0.636201389328085	-0.544338269820247	-0.486822873462303	0.152792958000318	0.212435985872959	0.865522644141441	0.508921021389086	-0.420652881424314	1.11257544373958	-0.709430911945527	-0.0681276675447589	-0.800437597656817	-0.0954545087105313	0.670861221739889	-1.7304164521243	"S04"	1.11257544373958	"IS10"
"TBXAS1"	"TBXAS1"	-0.74438825537576	0.220403117482285	-0.900784213029661	0.295214700703857	0.854245112947863	-0.172815312039815	0.632356961349508	-0.675053506201677	-0.494278011400823	1.11197201356316	-0.877707634640432	0.769713153814379	-0.460860354355415	-0.355929282168814	0.725399127312622	-1.73829475229484	"S04"	1.11197201356316	"IS10"
"ITGA1"	"ITGA1"	-0.930040215221602	0.0902005014246501	-0.879933253111353	0.397377208981704	0.750475704828972	0.237605288530965	1.11080669516373	-0.117549734253617	-1.01637531708699	1.11191760315337	-0.87890536331179	0.593830450249697	-1.39857147539174	-0.301720874661781	0.607117511096985	-0.508391937137271	"S04"	1.11191760315337	"IS10"
"GLRX"	"GLRX"	-0.699634620464507	0.493650771052627	-1.17267401774339	0.305442579084986	0.0177551586022887	-0.336069940983908	0.718642625953254	-0.285087372405128	0.871797651260884	1.11121288933663	-0.640594393303764	0.77803642726215	-0.991833655138266	-0.484107982413177	0.808384526485431	-1.54440274097837	"S04"	1.11121288933663	"IS10"
"HOPX"	"HOPX"	-0.566843664458964	1.0945639028797	-0.769810231635394	0.678195377036314	0.416403689699794	0.0066134167853635	0.485511036128581	-1.32813611237817	0.29704841376616	1.10832353926649	-1.26293892364421	0.779993904676345	-1.24831798677037	-1.17414268674449	0.395723686498809	-0.174010901438919	"S04"	1.10832353926649	"IS10"
"BTN3A3"	"BTN3A3"	-0.549960517762633	0.331881672680554	-0.745471581611181	-0.320961552655609	-0.235894018251585	0.0733894095131896	0.531088822292714	0.165745089533569	-0.338323005081034	1.10282112919288	-0.141211511838855	0.663365433737834	-1.35388098382444	-0.442371431267434	0.938265973891377	-1.80292863155072	"S04"	1.10282112919288	"IS10"
"STAT5A"	"STAT5A"	-0.54817190815885	0.201037531897818	-0.371898365833566	-0.422108998572678	-0.359879493250653	0.0853378422487351	0.532783015103327	0.432734853302399	-0.799880708362987	1.10265109932874	-0.234679721932862	0.554721511074793	-1.18771704542538	-0.66806114456335	0.909041909778329	-0.782339247626878	"S04"	1.10265109932874	"IS10"
"MPP1"	"MPP1"	-1.32109953392318	0.0517726621194854	0.0506882185507898	-0.730890566408879	-0.276751077339769	0.236214401597457	0.69061057592601	-0.224218555962922	-0.193840088033553	1.10217686565011	-0.412859758906279	0.789372281293786	-0.412839116868468	-0.00664863686933386	0.712214303529132	-1.64719652013058	"S04"	1.10217686565011	"IS10"
"RNASE1"	"RNASE1"	-0.843389466174312	0.999943216771471	-1.0392085995347	0.514483117587252	0.425327949854881	-0.269661056099657	0.74342961877128	-0.967580550542473	-0.333112588930667	1.09126503621883	-0.546312911518233	0.720630836124567	-0.909036438755042	-0.911171971321722	0.511917490222966	-1.50057111559873	"S04"	1.09126503621883	"IS10"
"CECR1"	"CECR1"	-0.543231413024343	0.0789711495982838	-0.518363954921843	0.113057740470271	0.308077100138704	0.247568158599542	0.712146495831447	-0.020953256666152	-0.788531394587874	1.090824782735	-1.16766852322055	0.452668444058057	-1.14701876369179	-0.0121640814638208	0.786061022384954	-1.96374109867289	"S04"	1.090824782735	"IS10"
"MLPH"	"MLPH"	-0.765750231438133	1.02057076956909	-1.26770269163967	1.06555600233579	0.944263570678476	-0.750339625501504	0.302134681802048	-1.21243842048253	-0.399913379456579	1.08730941892775	-0.510811578662961	0.402685437998802	-1.18668549220106	-0.150715523171118	0.892732421841122	-0.972761940948115	"S04"	1.08730941892775	"IS10"
"MGLL"	"MGLL"	-0.951454886691085	1.0034219444006	-0.531479596433365	0.456362601832643	0.195223063597164	0.200986138454109	0.684850606206198	-1.11199225253222	-0.724519166027902	1.07966001449988	-1.01177515984316	0.797214947323349	-1.35597309499903	-1.00676536907886	1.01236865349594	0.186809262159405	"S04"	1.07966001449988	"IS10"
"SNX10"	"SNX10"	-0.747791967946743	-0.254304326831352	-0.145575944450503	-0.709010649324586	-0.930232608307908	0.0784908859961714	0.387024263944025	0.461577973514419	0.811845111708504	1.06594553506616	-0.422233358836961	0.491933984655851	-0.0496183234742296	0.014562842482881	0.741127827799032	0.213187046333719	"S04"	1.06594553506616	"IS10"
"PLXND1"	"PLXND1"	-1.12263099495573	0.68023113039925	-0.811400909682587	0.0502001070990839	0.0652358595019744	-0.12863428808654	0.915257957293311	-0.202778059302378	-1.16015596834879	1.06489941709892	-0.730229661190279	0.739830291127359	-0.980305894062419	0.242382064053197	0.483194042979177	-1.07916954259724	"S04"	1.06489941709892	"IS10"
"TFPI"	"TFPI"	-0.18429962384096	0.523355910084882	-1.30693394560317	0.401928009317373	0.490274163699525	-0.172336137435789	0.580633997106017	-0.8699474838899	0.431862252868693	1.06413846567639	-0.0764547117976063	0.241491438651308	-0.773893027230206	-0.903117139204604	0.671382986404106	-0.223689576572719	"S04"	1.06413846567639	"IS10"
"CRIP2"	"CRIP2"	-0.777298744377287	0.456230987769098	-1.30729638832279	0.416969598467845	0.314350077690829	-0.363407069445731	0.640600752175284	-0.701092433305588	-0.546336192282935	1.05992515941721	-0.139129390856975	0.766784080690196	-1.15069791017591	0.468185822613131	0.84661673531604	-1.61042849895627	"S04"	1.05992515941721	"IS10"
"S100A3"	"S100A3"	0.811608308924722	-0.838590120172147	-0.457387341163486	-1.12891103475819	-0.781515386270483	0.886627679565237	0.164742595373221	0.0956105492432653	-0.168909683062146	1.05617217116357	0.885068601854635	0.0726567269254023	-0.217806570576589	-0.514038367080982	0.378803583117763	-1.20308914578142	"S04"	1.05617217116357	"IS10"
"SGCE"	"SGCE"	-0.361069381191085	-0.0962639053514651	-0.305863886653207	-1.11842698053187	0.189521945978962	-0.127188601832966	0.430612205062638	0.0536499724187698	0.730515802164973	1.05593817889569	-0.506678027979511	0.433255059607235	-0.152054152162211	0.412095383231362	-0.130401730501802	-2.14426728054234	"S04"	1.05593817889569	"IS10"
"S100A4"	"S100A4"	-0.811372976509722	0.470817475067768	-0.866158261087651	-0.00689492109777121	0.469348071609201	-0.151943752760822	0.539970555334592	-0.289498772002787	0.145760867636811	1.05332670150261	-0.279003677348762	0.698420123905333	-0.865384879219087	-0.855528786334067	0.70546724511422	-2.06915376177717	"S04"	1.05332670150261	"IS10"
"NUPR1"	"NUPR1"	0.0766690487945465	-0.0909238138077529	-0.206532715222435	-1.06010738976075	-0.645013923779726	0.343661520032168	0.284840119293621	-0.119739059689603	-0.2725909712454	1.04829372948412	0.0148005218652993	0.410009741880339	-0.560983480757758	-0.178143565385221	0.662578804758385	0.744229830112765	"S04"	1.04829372948412	"IS10"
"SDR16C5"	"SDR16C5"	-0.28661525489094	0.709333537071718	-1.37713649110462	0.414100994408948	0.396581703579194	0.0219879446975559	0.660918798171368	-0.721454404150947	-0.0829000005206617	1.04651515906624	-0.22741356005229	0.65776534434814	-1.19268654454822	-1.14529761053504	0.549268051009607	-0.634212039554317	"S04"	1.04651515906624	"IS10"
"AP1S2"	"AP1S2"	-1.0970896733136	-0.282738547322678	0.174761935934453	-0.836770464166223	-0.364052683665674	0.165398048057475	0.701594385208339	0.266788216319413	0.876951654330627	1.04440274886002	-1.17683100044204	0.353415191598277	-0.210355088746061	0.785709511642914	0.547125797203487	0.277540856632212	"S04"	1.04440274886002	"IS10"
"SLFN11"	"SLFN11"	-0.482467868426668	0.360031216758432	-0.8812084105692	-0.786172872543556	0.294428254888028	-0.130482670502407	0.68825966450562	0.659676935682328	-0.0491063553432761	1.04230363569721	-0.777173161165094	0.5685316517511	-1.05592739223993	-0.119793946127351	0.795779068248856	-1.75728558661121	"S04"	1.04230363569721	"IS10"
"FMO3"	"FMO3"	0.824290886928716	-0.0608207356854192	-0.428935190856098	-0.84910480557407	-0.32985698470829	0.234454951220462	1.01544848499163	0.0685443062584009	0.449038489150813	1.03838339787433	-0.69117528750334	-0.196071865317377	-0.564549935428983	-0.786515026841745	0.451558086813078	-1.31947646073016	"S04"	1.03838339787433	"IS10"
"HLA.DMA"	"HLA.DMA"	-0.775999062585537	0.934591877380087	-0.754387186100262	0.119558018498883	-0.370659379978949	-0.0265081120357906	0.576852713305045	-0.646353128285816	-0.0325786218968873	1.03254792403494	-0.407284960387063	0.768040359658283	-1.20882385986551	-0.611205936656859	0.915689204739815	-2.07976735736069	"S04"	1.03254792403494	"IS10"
"CPVL"	"CPVL"	0.14763848841863	0.252071456679079	-0.603319136008302	-0.576697596630313	-0.311736566288404	0.321252969405239	0.844170358910553	-0.220818387386971	-0.236567153787091	1.02946260434143	-0.833554878844497	0.307185546403905	-0.859716075834065	-0.413840118165323	0.930556598812711	0.770381134175751	"S04"	1.02946260434143	"IS10"
"GLCCI1"	"GLCCI1"	-0.676582014000173	0.983250052332249	-0.627453240187313	-0.223252559879565	0.220567101616692	-0.515280200830154	0.353193882692889	0.127529484581223	-0.685829767948207	1.02887975152288	-0.85052111232523	0.324031198381629	-1.17277541194795	0.375957603455335	0.188486024640239	-1.15657786909895	"S04"	1.02887975152288	"IS10"
"FYN"	"FYN"	-0.561013614492872	0.269464593223129	-0.275196958643849	-0.934453329530256	0.180917762449309	0.253021262800739	0.597860083482032	0.623231677168823	-1.24867816820039	1.01448347795884	-1.00124773202001	0.445719714637802	-1.4066200697964	0.693617605007547	0.354244199431383	-1.29449866851348	"S04"	1.01448347795884	"IS10"
"WARS"	"WARS"	-0.499326391034634	-0.526629684127222	-0.0272365773358865	-0.0962531053409301	-0.00322873128105269	0.406353431922054	0.215625846163651	-0.441229573264368	-0.650340332248737	1.01309158800387	0.110383446582457	0.780186850458726	-1.07924655859259	-0.298642544799579	0.688676183021412	-1.39431090446186	"S04"	1.01309158800387	"IS10"
"PTPN13"	"PTPN13"	0.904348900522556	0.775755274894208	-0.16295865369669	-1.14439884727606	-0.721420066761099	0.36413674798349	0.339441543005939	0.453001362578151	-1.41581578319884	1.00935006580257	-0.211104235204441	-0.751497849057433	-0.125490843698328	-1.15259439564895	-0.394375980001959	0.555603220136871	"S04"	1.00935006580257	"IS10"
"ARHGDIB"	"ARHGDIB"	-0.920886381368634	0.989553285163396	-0.822522347526572	0.244627463046335	0.0484967935737481	-0.136499713510506	0.797042967213911	-0.249087451921769	-0.0292122971277575	1.00847724657944	-0.629702137822005	0.796861633144878	-1.35305662123488	-1.2570146520291	0.895021653027777	-2.37705327601472	"S04"	1.00847724657944	"IS10"
"IFITM2"	"IFITM2"	-0.561724325898135	0.69470260667493	-1.27943843059448	0.318839945832976	0.740153338176497	0.00552095463374719	0.712893054826623	-0.705856844650194	-0.35917370276788	1.00834995878346	0.169441436043063	0.291031585539277	-1.04193499651482	-1.0656772596604	0.708684659392514	-1.36982969824489	"S04"	1.00834995878346	"IS10"
"MGAT4A"	"MGAT4A"	-1.27316984490781	0.359060196979843	-0.707067348997597	0.271979948437557	0.986598280637024	-0.347326990121531	0.892824505384708	-0.317285953002243	0.246303388713562	1.00476006878027	-1.16672649574419	0.492743054886155	-1.22085938478559	0.609277955575499	0.466395140091755	-1.55506420442967	"S04"	1.00476006878027	"IS10"
"CLU"	"CLU"	-0.583783640228641	0.283378158839899	-0.338090032000179	0.392253318949188	-0.266914581218038	-0.291619670815081	0.420668966589894	-0.104733265009923	-0.0674261470565852	1.00377850142354	-0.541252543310667	-0.362649791376613	-0.125860695440521	-0.054713250768704	0.753380055798357	-0.856044867900385	"S04"	1.00377850142354	"IS10"
"PLBD1"	"PLBD1"	0.833447394536592	-0.455986598440549	-0.376210424642669	-0.712337369557784	-1.189924234367	0.531082476639617	0.373701586997366	0.600243758554485	0.725681907635113	1.00290234008013	-0.0705460172724643	-0.313006328861761	-0.634525846943379	-0.509571438968653	0.929676000671632	-1.27291046946563	"S04"	1.00290234008013	"IS10"
"EVA1A"	"EVA1A"	-0.71594290059023	0.853348807534893	-1.29116740917742	-0.446746549790509	0.291205421751363	-0.2524108464503	0.600890445925644	0.27076921966912	-0.221188496642823	1.00249591462734	-0.10876690614654	0.951650342162441	-1.33307760365095	-0.45435102511827	0.057202197543679	-1.44525748728657	"S04"	1.00249591462734	"IS10"
"EPDR1"	"EPDR1"	-1.26901019746602	0.756156197486304	-0.634352546998483	0.576898492717508	-0.109707036014208	-0.545174187923514	0.571310464145382	-0.369227125958568	-0.247344890742405	1.00225313722816	-0.95540882683416	0.645359711536517	-0.369834445878453	-0.0679891937010347	0.625307244770597	-0.452155697421995	"S04"	1.00225313722816	"IS10"
"ELF5"	"ELF5"	0.77606714456148	0.119470177700301	-0.245165745367402	0.402841782886434	0.746334859514493	-0.31187217921606	0.165218619580059	-0.359645978669313	0.0100896883525542	1.0013008792368	-0.964333012622718	-0.480232184176417	-0.804674963806373	-0.89536329438253	-0.306884047019294	0.181348784217097	"S04"	1.0013008792368	"IS10"
"IFIT3"	"IFIT3"	-0.639211940365743	0.174773382009253	-0.496492040171406	-0.512952830976254	-0.439429855404368	0.424329657656058	0.396443940808982	-0.150247482712205	0.146005520450089	0.999539540875433	0.253286050176069	0.423122035636501	-1.02948464443664	-0.27522893291997	0.970495668623365	-1.71476003097616	"S04"	0.999539540875433	"IS10"
"VAMP5"	"VAMP5"	-0.661533029918542	0.111503782334586	-0.792384641293045	0.514800262149662	0.670668844057537	-0.207108479049566	0.291845916178928	-0.303599377779607	0.885668088885285	0.97629546119699	-0.693707062420178	0.830106805734357	-1.01185956566653	-0.634439063969319	0.24812992173457	-2.56354030279207	"S04"	0.97629546119699	"IS10"
"SERPINA1"	"SERPINA1"	-0.744486433064628	0.629305081868594	-1.10889918780647	0.781476402430495	0.269479798976743	0.172137556674906	0.626175561866129	-0.979109770709479	-0.341225075392854	0.970297249561988	-0.271928351028454	0.528581430009041	-1.01095484309459	-0.85413589081624	0.926294040597575	0.178784568123726	"S04"	0.970297249561988	"IS10"
"C5orf38"	"C5orf38"	-0.348073227025131	0.552540885772595	-0.173961598803813	-0.912084505797502	-0.73539087690569	-0.00541619177655739	-0.103015107531414	0.212225405722598	-0.54628016197924	0.967008384406671	0.2410609296583	0.102530591005287	0.0780223521286737	-0.243393096608644	-0.149737012127872	-0.269496279440968	"S04"	0.967008384406671	"IS10"
"SECTM1"	"SECTM1"	-0.777246482829334	0.272493156811266	-0.178638924713652	-0.45641165106959	-0.578799929249535	0.361676376086015	0.603000247306264	-0.390841015375982	-0.0876512603767022	0.955850403909885	-0.225988011121441	0.803077335871463	-0.675343596007312	-0.535862488650751	0.647265255386343	-1.89601010337528	"S04"	0.955850403909885	"IS10"
"IRF1"	"IRF1"	-0.71571970512391	-0.118467818451559	-0.354487120069865	-0.568998059235175	-0.108027209281224	0.104133038343763	0.0593129085266131	0.0687183116222752	0.20271027188264	0.954165044883426	0.0829525485290353	0.758476220904106	-0.619186285882406	-0.204473878651916	0.929390054471672	-2.23415831725651	"S04"	0.954165044883426	"IS10"
"ASRGL1"	"ASRGL1"	0.279445714543261	0.809119172678017	-0.185359737773499	-0.203363426342015	-0.297994701046593	-0.512627892201954	0.338093888522896	-0.504997209040199	-0.46067937447524	0.952474548475042	-1.21197110851857	-0.157217807827786	-0.518526441740332	0.473697639029505	0.338476743351044	-1.44178721144525	"S04"	0.952474548475042	"IS10"
"GPSM3"	"GPSM3"	-0.539506451194755	0.526686881528732	-0.776721946514739	-0.040618317430649	0.482516783028491	0.0648218696272963	0.668430964419703	-0.338490913754214	0.117775540992392	0.946119927463105	-0.811570711184593	0.759812155230741	-1.55155895458285	-0.525663495851163	0.799261922414465	-1.79838731662477	"S04"	0.946119927463105	"IS10"
"RP11.577H5.5"	"RP11.577H5.5"	-0.214355736181933	0.00916833470410122	-0.8085667851432	-0.0672348539365788	-0.407299250992315	-0.508594127694307	-0.208895127213315	0.308058337177651	0.150639823655724	0.939243454987729	-0.247056624779232	0.707561791860369	0.154598062194277	0.289239498318874	-0.164829178798002	-1.1612880521129	"S04"	0.939243454987729	"IS10"
"PCSK9"	"PCSK9"	0.326127844822637	-0.824922804846879	0.459635957071452	0.189558974576453	-0.405757728728401	0.324392255899403	-0.115822136743492	0.78009349996355	-1.1411147336099	0.929297361307836	-0.237346510062901	-0.975329675216887	0.0793704637699796	-0.521633487434774	0.418500898426072	0.721468418958204	"S04"	0.929297361307836	"IS10"
"BTN3A2"	"BTN3A2"	-0.656223746587685	0.253783436716624	-0.532212070259124	-0.317402808425467	-0.291163308590011	0.0166280776926883	0.425417543223371	0.338855750686014	-0.610481522643561	0.922555121925982	-0.26211191390593	0.779974741338943	-1.12109663155454	-0.12693822119294	0.687106837827366	-1.84389136086161	"S04"	0.922555121925982	"IS10"
"PLCB2"	"PLCB2"	-0.791578028095731	0.516818043865279	-0.0891720238962189	0.127218948965007	0.515475986858138	-0.121016878167699	0.284414926573849	-0.419381032046102	-1.21740651447792	0.910723515108525	-0.846614185297774	0.77283229779584	-1.21645828258359	-0.525193970269567	0.853042223445284	-1.94299539433498	"S04"	0.910723515108525	"IS10"
"COTL1"	"COTL1"	-0.031861386225063	0.0878419450993965	-0.756731539314459	-0.789980327016605	-0.365762153509201	0.201032380747436	0.56300462812626	0.200002766496916	-0.361775944872259	0.861154062392648	-0.00671669258550305	0.774245444203291	-1.11777501578002	-0.0512939169085574	0.724556884013563	-1.97656686310294	"S04"	0.861154062392648	"IS10"
"TCF4"	"TCF4"	0.0480970081216569	-0.775281038880794	0.679648407331638	-0.968571284402109	-0.204171666032119	0.564451285060671	0.696086902360085	0.709464976728404	-1.20641088764328	0.852113002815487	-1.16608473679304	-0.306731104972285	0.672045685838383	-0.10240969157468	-0.0636881432631454	0.185744649521844	"S04"	0.852113002815487	"IS10"
"CLEC7A"	"CLEC7A"	0.388763519270085	0.227026741855738	-0.883868168552411	-0.7400194379011	-0.82247970693767	0.558368769244564	0.644544292336978	0.344878212830508	0.144903892875313	0.819136637186822	-0.320751920365017	0.55851241271098	-0.492979789979897	-1.05893379011675	0.702809201263068	-1.68514303597753	"S04"	0.819136637186822	"IS10"
"SLC6A14"	"SLC6A14"	-0.0804762228058336	0.354413609813298	-1.24459648317179	0.554907668551237	0.751626380280051	0.0863014406536515	0.765739074073079	-1.07553513150009	-1.09823892083871	0.804830376820452	-0.789897206455805	0.763923413751536	-0.353563596205521	-0.581587801694642	0.62049202904995	-0.534178534229127	"S04"	0.804830376820452	"IS10"
"ERAP2"	"ERAP2"	-0.74000224043398	0.0994966930758621	-0.521595631401121	-0.0541453799354237	0.234576955426589	-0.0292089165781218	0.374367436831102	0.150284301556291	-0.430644832609962	0.786012991448845	0.176079966495386	0.0775518778157252	-0.633090662886679	0.0675120704220831	0.281675978163038	-1.03093671262492	"S04"	0.786012991448845	"IS10"
"AOAH"	"AOAH"	-0.0374743099259653	-0.123167192850646	0.425005897629889	-0.481910334358265	-0.57663844380424	0.329208991255749	0.336943109791621	-0.192324150083194	-0.0420873253637646	0.753784076393569	-0.668878953814608	0.707041538790889	-0.942044849235849	-0.596110832651089	0.383354424238709	-0.491681216952073	"S04"	0.753784076393569	"IS10"
"CX3CL1"	"CX3CL1"	-0.0877586070210787	0.274570635958485	0.5266939213039	-1.37854026374864	-1.17423623255797	0.173738951818044	0.35546176768317	0.199586452493188	-0.670955788562242	0.685031873663451	0.044958082091934	0.576430761083867	0.228442332443873	-1.1309761407807	0.386221488628784	-0.960570279026022	"S04"	0.685031873663451	"IS10"
"HCLS1"	"HCLS1"	0.588305108738054	-0.180451967519716	-0.12625318965771	-0.62542334026451	0.00258301006867713	0.0370871404212514	0.532286896512653	-0.2687266522576	-0.369270416810225	0.641262401247552	-0.317619731830269	0.343432539067475	-0.0383927391140912	-0.830160351077375	0.44822058825773	-1.9851359380959	"S04"	0.641262401247552	"IS10"
"GCNT3"	"GCNT3"	-0.0884461770191614	0.752032049500009	-0.723549215506934	0.80045628974559	0.697402701356194	-0.248480272218275	0.154036012889989	-0.24621406678789	0.256077578335268	-1.02242025105317	-0.273431003204089	0.256060456164308	-0.539418954260428	-0.0231595597061502	1.54459031064644	-1.17800285348123	"S05"	1.54459031064644	"IS15"
"B3GNT3"	"B3GNT3"	0.205040990929174	0.55236249411354	-0.782612260072962	0.77058402901905	0.575883621859315	-0.294710769855147	0.536088775542577	-0.804543887180673	0.368562185844974	-1.31352779782386	0.39544671105911	1.00677628291107	-0.702137808786564	-0.714173379159147	1.51294655973201	-1.36592708980696	"S05"	1.51294655973201	"IS15"
"TSPAN1"	"TSPAN1"	0.744436003679832	0.181707011619505	-0.974814825494911	0.720711972294067	0.72296765660646	0.16919114996138	0.36155592149204	-1.11653848367762	-0.528439813421643	0.165722286434058	0.709273153245471	-0.531286041081159	-0.803814575744569	-0.814319494513213	1.50437177716474	-0.966488057566031	"S05"	1.50437177716474	"IS15"
"LIPH"	"LIPH"	-0.318863195558531	1.2246883431486	-0.631596637374688	0.411888456843251	-0.706303822241766	-0.113419698790956	0.580335533226122	-1.37400273848761	0.275860787602708	0.959771430765198	-0.970405527918248	0.465937470481532	-0.701660830485173	-0.75713551509928	1.42991003700577	-0.928495971247641	"S05"	1.42991003700577	"IS15"
"PRR15"	"PRR15"	0.640629926693523	-0.303290202046736	0.444867330788017	-0.0809830255767477	-0.0897620943218516	0.082631288383435	0.251663639619389	-0.753986426879108	0.0494751893499838	-0.222752136759526	-0.368110839983692	-0.601132363530585	0.108492346064251	0.729760953678016	1.40131407490716	-0.350875981060276	"S05"	1.40131407490716	"IS15"
"PLA2G16"	"PLA2G16"	-0.883318710818495	0.937508105325222	0.308706144381877	0.102414588641351	-0.390095211186827	-0.884985352661175	0.457607015279452	-1.20374463392171	0.240057681808084	1.0638484006642	-1.02666163353465	0.583569553980331	-0.860552953804519	-0.205996503138473	1.38529296469301	-1.03284179919888	"S05"	1.38529296469301	"IS15"
"TSPAN8"	"TSPAN8"	-0.281293674916967	0.523659519933747	-1.18395209022792	1.26370569460039	1.15635882770607	-0.614016129389829	0.140706157315018	-0.763385672174751	-0.20195384290236	0.572652694511294	-1.05623267355804	-0.126079846365003	-1.04722350114567	0.875100003634987	1.37648025961221	-0.751544752086049	"S05"	1.37648025961221	"IS15"
"AQP5"	"AQP5"	-0.169774443693862	1.18613425100385	-0.904743051424519	0.225893085871611	1.02171647429095	-0.679872484706074	0.0300155203987296	-0.417398238645186	-0.574581163313209	0.800385445002987	-0.815001611826568	-0.302323411635297	-0.903373557188573	-0.210229580122526	1.37023190984241	-0.960429185813298	"S05"	1.37023190984241	"IS15"
"KLK8"	"KLK8"	0.592341921617006	-0.786229495673114	0.515972059692996	-0.399582061530586	-0.148488239305664	1.2093266631089	-0.425869867114797	-0.323160859492899	0.830622510504331	-0.934234823967117	0.685695418335528	-0.499721997059332	1.0150145917727	-0.374238349083506	1.36317662011951	-0.896073731430536	"S05"	1.36317662011951	"IS15"
"FNDC4"	"FNDC4"	-0.205890976193735	-0.215319053163953	0.334161839740305	0.264457913517533	-0.0489686725873007	0.212281934634336	0.863069646214324	0.190745582197256	0.182704281671942	-1.1518554111215	-0.117860026230158	0.585153376448412	0.0687592254948481	-0.990060013157465	1.34695487460715	-0.624509021763361	"S05"	1.34695487460715	"IS15"
"GBP3"	"GBP3"	-0.294639982045613	0.155806029928501	-0.870507969145963	-0.00842026547258014	-0.155304022641764	-0.00851994731992822	0.428801441665113	-0.406302559094121	-0.0625254601592541	0.793220146079653	-0.25259397545116	1.02336042214712	-0.663861554763314	-0.673858151341172	1.3428975566901	-0.964872276082687	"S05"	1.3428975566901	"IS15"
"SDCBP2"	"SDCBP2"	0.0727161860429024	-0.540510590184098	0.402916784488237	0.799811562609525	-0.403088978636258	0.95113658505006	0.149074532463633	-0.794954079394831	-0.396240091129057	-0.554841031472489	-0.00505976081038743	0.0955909549397044	0.00293291658707373	-0.206979598910089	1.34093655146823	-1.21092010601299	"S05"	1.34093655146823	"IS15"
"XAF1"	"XAF1"	-0.121827667203847	0.443622310094881	-0.217504722990057	-0.665506308826582	-0.286195923116763	0.400675376789263	0.117500254916745	0.0716554242120682	-1.159035770486	0.513888881317075	0.15017361581537	0.322200751228511	-0.957015661584559	-0.513000233267951	1.33350986800576	-1.60328042365601	"S05"	1.33350986800576	"IS15"
"TINAGL1"	"TINAGL1"	-0.151400624946659	-0.448083283843809	-0.283126335635666	-0.833751673326553	-0.66149897157802	0.728115216328214	0.471410450802907	0.782910570835999	-0.62134737092376	0.499823768033075	0.563472185159441	-0.5953707019681	0.637495425999824	-0.275517454917179	1.32002087462352	-1.23916677234183	"S05"	1.32002087462352	"IS15"
"MST1R"	"MST1R"	-0.198627248590706	0.987923432132251	-1.14176341265599	0.401726565364185	0.208933727317315	-0.381589977139927	0.0882108703943307	-0.305462687171732	-1.25968661644016	-0.219135718220767	0.658831114965177	1.06035249223623	-1.37152051611375	-0.401713969722074	1.31739397842937	-1.52920361155416	"S05"	1.31739397842937	"IS15"
"HLA.A"	"HLA.A"	-0.366253917506033	0.147830968848547	-0.455659047623119	0.120980638423282	-0.362615652537901	-0.248696253244792	0.227598691430303	-0.0237418975581258	-0.0718889772499116	0.456903945867703	0.192720961565131	0.863062301768813	-1.345077603813	-0.233288064761587	1.31515457105318	-1.92482644741252	"S05"	1.31515457105318	"IS15"
"AZGP1"	"AZGP1"	-0.379006434576718	0.413469396566778	-0.882726898811682	0.178741949792938	0.030553120083132	-0.785672284872305	0.276284625914645	-0.371711216917585	-0.437442230679792	0.810375909234417	-0.685236635247416	0.637650500272914	-0.497579598181416	0.75487147507516	1.31018954453866	-0.973463304470072	"S05"	1.31018954453866	"IS15"
"HOXB6"	"HOXB6"	-0.472458596845149	0.0163927747013547	0.159195618159527	-0.525209740777529	0.348830094176786	0.0777907608424152	0.668244922606859	-0.219140496877564	-0.408187520574283	0.116998087205791	-0.510011983548138	-0.179414442612241	-0.608474305560553	1.22078811268453	1.30529885745007	-1.42259183423328	"S05"	1.30529885745007	"IS15"
"VILL"	"VILL"	0.575726000276274	0.501838816789215	-0.499047978760254	0.505336249034763	-0.264255815156892	-0.17873430652865	0.362455293215995	-0.794854901300526	-0.338092342789742	0.911325232879058	-0.524157911638989	-0.0119032629342522	-1.08459112953109	-1.05132967129046	1.29929919911336	-0.836901712374709	"S05"	1.29929919911336	"IS15"
"PLA2G10"	"PLA2G10"	-0.660787830112407	1.09254126630525	-0.691320509951066	1.24350471398306	0.978849245481192	-0.869043390818083	0.131892012354186	-1.18600908983301	-0.147204733918052	0.802541621168982	-0.875730917264465	-0.182502522698933	-0.420554198414494	-0.658652124653243	1.29890929241058	-1.29074583445883	"S05"	1.29890929241058	"IS15"
"MYO15B"	"MYO15B"	-0.0821984648779093	0.557861151119411	-0.116867748016987	-0.30821585303092	0.264220162618963	-0.465051004203853	-0.267665413341424	0.00144283701015645	-1.42896568514244	0.257445425387502	-0.877978419968856	0.56587591444666	-0.643352602612337	0.702272622815668	1.28234569252021	-1.26244191545083	"S05"	1.28234569252021	"IS15"
"FXYD5"	"FXYD5"	-0.541703350282769	0.498934345058442	-0.588476798093054	-0.689487975107554	-0.829939577024903	0.397941225724661	0.734315130290412	-0.402311728470945	0.439226566596578	0.512900070691299	0.51912257664054	0.700410012559791	-0.330464442104216	-0.982494115868403	1.26279017745787	-1.50169095603651	"S05"	1.26279017745787	"IS15"
