Mixture	Fibroblasts	Endothelial.cells	Epithelial.cells	B.cells	CD4.T.cells	CD8.T.cells	Dendritic.cells	Mast.cells	Monocytes.and.Macrophages	NK.cells	PCs	PMNs
TCGA.77.7337.11A.01R.2045.07	0.0194851053982225	0.129081496033123	0.335707609519047	0.00346456022496295	0.0953868202601243	0.0434512499301965	0.0182102613492558	0.0300904842279592	0.257630955832858	0.0516057926355055	0.0119800193996321	0.00390564518911247
TCGA.77.7465.01A.11R.2045.07	0.0843885883122344	0.0195209894159757	0.38256011048574	0.0127311940248315	0.107405426609599	0.0803364024728655	0.007571627039825	0.0137612254152501	0.223786666770223	0.0255978336992848	0.0410932072042384	0.0012467285499324
TCGA.77.8007.01A.11R.2187.07	0.159128506753149	0.0218280150297294	0.349255431032738	0.00311646281148787	0.0655427824358072	0.0488148450991368	0	0.0186286500059664	0.309075092782616	0.00762690622890166	0.0129385381074749	0.0040447697129927
TCGA.77.8008.01A.21R.2187.07	0.53526757609889	0.00651313630484519	0.203808057775019	0.00406334086306061	0.0485687144309076	0.015630395407919	0.0051405702648999	0.0096001780980665	0.130166772253451	0.00804587291083289	0.0300407431966278	0.00315464239548091
TCGA.77.8009.01A.11R.2187.07	0.202220052555466	0.0223377494663525	0.563971351165915	0.00165662796197701	0.0303037659397795	0.025023438926598	0.00182291276737534	0.0113705132061546	0.125067541956267	0.0123949916882757	0.00338449291040342	0.000446561455435888
TCGA.77.8128.01A.11R.2247.07	0.347289989473639	0.00668040283169071	0.59124095294986	0.000699264442995695	0.00864697708476269	0.00518606363854681	0.0006873461468284	0.00414048165060443	0.0289525919888035	0.00262765269038995	0.00372150596344119	0.000126771138437244
TCGA.77.8133.01A.12R.2247.07	0.0429005049416216	0.0228943844358841	0.481833154923597	0.0955907934336382	0.0899341806391013	0.0260622053354745	0.020631335253016	0.0251712790024273	0.149300178367243	0.0171049569632815	0.0285770267047161	0
TCGA.77.8139.01A.11R.2247.07	0.249872542690417	0.00908724735032939	0.588153700344011	0.00180521159692485	0.0303612236996004	0.012782348579441	0.00120645528039211	0.00430039092543555	0.0590509696367627	0.00930534801282579	0.0335971784750745	0.000477383408785817
TCGA.77.8156.01A.11R.2247.07	0.159761158788383	0.0295368727712521	0.302285075207953	0.00920629602237855	0.0973163957095957	0.0744238841844746	0.00296262374827941	0.00863588449421903	0.233134459214145	0.0163024334697203	0.0639888974353417	0.00244601895425793
TCGA.78.7147.01A.11R.2039.07	0.0236998822621298	0.00659241377115581	0.783048251248119	0.00198204901513597	0.0366968499805014	0.0239941927670796	0.0091349329195701	0.0131969653325996	0.0888451576013053	0.00558041717997026	0.00722888792243365	0
TCGA.78.7159.01A.11R.2039.07	0.0743664779571451	0.0160538102875394	0.780249210514171	0.00247077946474189	0.0205785289904755	0.0126447200173539	0.00466033156389477	0.00318876104056488	0.0443046005986436	0.0058432829002554	0.0323102144025011	0.00332928226271348
TCGA.78.7161.01A.11R.2039.07	0.0933923445668472	0.0362175899832494	0.798428569491872	0.000454463756036439	0.0147468497855394	0.00657951224166129	0.00461873396035861	0.00315824217138517	0.0253795676784011	0.0031939911816175	0.012479447810307	0.00135068737272527
TCGA.78.7167.01A.11R.2066.07	0.0414942503805484	0.0179689239666297	0.869403116626019	0.00179743837365062	0.0153445406990988	0.00675725197619548	0.00131728543987537	0.00563583402550109	0.0295320243862163	0.00365101830864962	0.00709831581761521	0
TCGA.78.8660.01A.11R.2403.07	0.0392573974106533	0.0142999538455512	0.601423002457482	0.0116091219504592	0.0753961302503693	0.0389233022807656	0.00168452997664647	0.0112434164463091	0.168061594794854	0.0213177848616858	0.0165458514101144	0.000237914315109919
TCGA.85.6561.01A.11R.1820.07	0.393227192908633	0.0188188084153196	0.276375728102944	0.01323252609918	0.0619668497296536	0.0393121504923918	0.00422406398586524	0.0182394767607461	0.114662930576676	0.00964111650456362	0.0465569689098374	0.0037421875141895
TCGA.85.7697.01A.11R.2125.07	0.14237818489441	0.0118997137868888	0.691420204454094	0.0169209783796534	0.0302842824903676	0.0139439543633771	0.00775980336243805	0.00588296964164105	0.0516591127707392	0.00497195793378138	0.0224029244536037	0.000475913469005725
TCGA.85.7699.01A.11R.2125.07	0.182215138018359	0.00869213002962556	0.318967874080966	0.00912765804108478	0.089296132901182	0.0813033104517524	0.0110232303526437	0.00648512192511114	0.205639209565117	0.0415243321448937	0.0403985327293446	0.00532732975991963
TCGA.85.7710.01A.11R.2125.07	0.0563252594108156	0.0137050447181962	0.789218997783478	0.00180509857993291	0.031040459429059	0.0176446829562497	0.00972035453267396	0.00708991444757199	0.0546571381938647	0.00948571059336999	0.00737111622046571	0.00193622313432231
TCGA.85.7843.01A.11R.2125.07	0.171395416205215	0.0172050509516049	0.588571552320273	0.00334469994122971	0.0283642071231056	0.00990470211936653	0.00699369126822296	0.00316150099031253	0.12819160201076	0.00671557367440602	0.0353777085301299	0.000774294865373901
TCGA.85.7950.01A.11R.2187.07	0.279842312489514	0.0242185130395878	0.340758971823254	0.00682777882872828	0.087580218593858	0.0519293541762028	0.0295096524405844	0.00890113773114843	0.150717909721407	0.0138650491088043	0.00584910204691117	0
TCGA.85.8052.01A.11R.2247.07	0.0612830492561312	0.0209024323571379	0.751157410262514	0.00690443733337436	0.0216277500938843	0.0120133892794903	0.00117832708016002	0.00553261176452441	0.0998266322531738	0.00523963324408793	0.0143183305554915	1.59965200301322e-05
TCGA.85.8070.01A.11R.2247.07	0.0123231926240349	0	0.95182908082977	0.000296390750176973	0.00532625311829966	0.00358428402696441	0.00178779615104387	0.00050582336174451	0.00938857508066513	0.00193319182697841	0.0127616670373888	0.000263745192933771
TCGA.85.8287.01A.11R.2296.07	0.414925388131145	0.0311994180835489	0.214657198308514	0.016599574909046	0.0675857756662378	0.0425235367224578	0.00797594151509686	0.0126059686655041	0.112921128041798	0.00513108791763533	0.0738749820390158	0
TCGA.85.8288.01A.11R.2296.07	0.353365915373651	0.0170404741726802	0.350054409750397	0.0024063447122651	0.0588687488916974	0.0405373951218229	0.0132325463733971	0.00838492734489405	0.10244575762961	0.0196293826781782	0.0340340979514078	0
TCGA.85.8351.01A.11R.2296.07	0.0458574714942905	0.0206671130326658	0.805632126500529	0.0020532703686907	0.0196656806991791	0.00765529825915085	0.00785175168982906	0.00548555166502869	0.0725451098362369	0.00982482240466872	0.0017221691460297	0.00103963490370064
TCGA.85.A4CL.01A.41R.A26W.07	0.0911185101087646	0	0.575148633543138	0.0106546499490153	0.0526547860497726	0.0735175108057798	0.00547745570177429	0.0073783545419135	0.112837191964486	0.0339382185621908	0.0372746887731649	0
TCGA.85.A4JB.01A.51R.A262.07	0.224803590787733	0.00026755267707134	0.693647884800373	0.00498027002969922	0.0169332532875895	0.00440609747979384	1.19413499836968e-05	0.00486869818679186	0.0301580570822324	0.00501100482021654	0.0137657990278834	0.00114585047063201
TCGA.85.A513.01A.12R.A26W.07	0.0890676080912402	0.0184742819964961	0.411287307380131	0.0196289013598981	0.0748568306211796	0.0513789339559711	0.00237368716721155	0.0355006913451623	0.171506950876196	0.0233662540144999	0.101697637983085	0.000860915208929143
TCGA.86.6562.01A.11R.1755.07	0.152990899875513	0.0204553691174995	0.602002695042091	0.00307481909206068	0.0375481099975572	0.0111646926642117	0.00670945914576606	0.0149191910877899	0.113074911116565	0.00649126451095414	0.028240213098581	0.00332837525141079
TCGA.86.6851.01A.11R.1949.07	0.0632443338219266	0.0133797765452238	0.37608969013562	0.0138859637801269	0.0919006926701909	0.0726387722284311	0.00148498777931025	0.0178199142490045	0.200777638745864	0.0291808665772603	0.119597363467041	0
TCGA.86.7701.01A.11R.2170.07	0.133534460577652	0.0230628921751642	0.544808892585548	0.0100420168387497	0.0886344188420692	0.0250658301424949	0.00607483936243557	0.00459816730395297	0.077902895438993	0.0103625631677048	0.0731413414070433	0.00277168215819259
TCGA.86.8358.01A.11R.2326.07	0.114404542714476	0.012848795658213	0.620013270224625	0.00908083383547624	0.0402379759632715	0.0225117070680417	0.00289816909984069	0.00248752950543007	0.1166449708009	0.0116239427430652	0.0472482623866607	0
TCGA.90.7767.01A.11R.2125.07	0.366352928353627	0.0158503036561852	0.277632016346324	0.0107851839848893	0.11265809452872	0.0323005003691051	0.00498538401558957	0.00335148690483747	0.153868943031057	0.0198936152367282	0.000991362025960965	0.00133018154697634
TCGA.91.6830.01A.11R.1949.07	0.0718310180939238	0.0613690100939994	0.58465873978656	0.00590899310674674	0.0411701304927226	0.0298571088585314	0.0185813609589665	0.0156304949469567	0.136064095744094	0.0135504828111461	0.0178575028538405	0.00352106225251271
TCGA.91.6836.11A.01R.1858.07	0.0124869539886494	0.0790836308879391	0.342064177320025	0.00686750897339253	0.0587858804848152	0.0735315589528749	0.0219183439837701	0.0174906446978322	0.347378734460065	0.0258682292105237	0.0057966102940658	0.00872772674604672
TCGA.91.6849.11A.01R.1949.07	0.0293261385485628	0.154081854484367	0.513407591044373	0.0044992268733854	0.0428962983308587	0.0223231066221032	0.0168746864644538	0.0242257865672438	0.143675244601314	0.0324878346046733	0.0143152905144056	0.00188694134425993
TCGA.91.8496.01A.11R.2403.07	0.00792668463154526	0.016619566916956	0.692336122210024	0.00280067841974833	0.034277506567709	0.0184880485768344	0.0121024202828158	0.0364221119184509	0.162409451638614	0.0107522934119565	0.00257053097076815	0.00329458445457727
TCGA.92.7340.01A.21R.2045.07	0.303440812448913	0.0198533242181552	0.439965294122581	0.00324312519530448	0.0463283278977198	0.0235090271312324	0.0218326628264469	0.00973617576445718	0.0993271150011802	0.00635012321418481	0.0224358902627962	0.00397812191702881
TCGA.93.7347.01A.11R.2187.07	0.0503325210988465	0.013839843179595	0.559347811951324	0.00887867602009311	0.0833039983704702	0.0480939345578987	0.0141422737460677	0.0208106286913523	0.166286711026967	0.00845502077450824	0.0265085805828769	0
TCGA.94.7557.01A.11R.2125.07	0.133957923619382	0.00705229675466195	0.615487907660254	0.00364862742987263	0.0324262362052178	0.0108321051781809	0.00536993051701198	0.00469124147526807	0.163243404058587	0.0135341830942921	0.00732962138047785	0.00242652262679426
TCGA.94.8490.01A.11R.2326.07	0.0444787192513965	0	0.926970211296712	0.000948473623865519	0.00375412982089346	0.00595160863944858	0.00193073627935792	0.00195619317926389	0.00976464992319103	0.00158608277394887	0.00265919521192203	0
TCGA.94.8491.01A.11R.2326.07	0.0554466214663727	0.0177061940935634	0.689974155271188	0.0218329228461344	0.0483360886319517	0.0239022281810412	0.00753191981377916	0.0132318139265887	0.0816669660522386	0.0146660697480678	0.0231647261312109	0.00254029383786364
TCGA.94.A5I6.01A.21R.A27Q.07	0.150850958969029	0.00859286734120543	0.708399897309843	0.00467634192135071	0.0210708787459788	0.00559839515934896	0.00439384183175726	0.0066643190657016	0.0795379278896137	0.00499917978275528	0.00479890022008966	0.000416491763326166
TCGA.95.7948.01A.11R.2187.07	0.0461220645503037	0.0216985831486267	0.778155013349578	0.00140923169796057	0.0227030350025949	0.0157855826481986	0.00901322317990132	0.00868982102877204	0.0633594853137841	0.00527092292088679	0.0269234618101104	0.000869575349282709
TCGA.95.8039.01A.11R.2241.07	0.0253190709532435	0.0120116278157381	0.741362695562138	0.0072934071751425	0.0558441871805582	0.00817121425059516	0.0336669499983085	0.0198329244943655	0.0838833354364415	0.00600956925934651	0.00572800431080264	0.000877013563319472
TCGA.95.8494.01A.11R.2326.07	0.0392299461500115	0.00252725449428947	0.668985207193334	0.00534822165485392	0.0434930759958538	0.0128468252302764	0.0516400005876059	0.0119176017421349	0.146292940994776	0.0122654090459375	0.0054535169109265	0
TCGA.95.A4VK.01A.11R.A262.07	0.0569657870363024	0.0206731253809351	0.743701451479762	0.0232137270346726	0.0412037715501765	0.0239678760767846	0.00119821312788984	0.004685837941607	0.0591505019226446	0.00944112812666685	0.0157985803225581	0
TCGA.96.8170.01A.11R.2296.07	0.0430545452193227	0.00639349714507871	0.80996446995097	0.0101301528963474	0.0238111246950242	0.0076219628703866	0.00621530161694095	0.0029652012294487	0.0625242712450606	0.00356120719939449	0.0198738447381938	0.00388442119383171
TCGA.97.7553.01A.21R.2039.07	0.0375238792666938	0.0393988087954138	0.377801559840619	0.0139025553976128	0.0854441848479312	0.0474442574447727	0.0149041228035959	0.0351149995482795	0.300690973284731	0.0197275017981119	0.0145141596622062	0.0135329973100332
TCGA.97.7937.01A.11R.2170.07	0.0692598808226203	0	0.801442532530757	0.00216588147195801	0.0155519979441526	0.00518533377405487	0.00505129195858026	0.0132429295352766	0.0685041449901573	0.00417365152711224	0.0134999454830055	0.00192240996232512
TCGA.97.8547.01A.11R.2403.07	0.312109462538594	0.00854435715003065	0.416584389479238	0.00137812899074892	0.0357986226471932	0.00809262069770607	0.0254872860004927	0.0122366718074938	0.167571527172999	0.00742285433310381	0.0047740791823996	0
TCGA.97.A4LX.01A.11R.A24X.07	0.116535818189511	0.00389506517406825	0.36267894265354	0.0253195136184314	0.109239731589686	0.0605609737032178	0.0181055264277136	0.0228224999378022	0.2088928441096	0.0166643881683665	0.0521100665072872	0.00317462992077676
TCGA.98.7454.01A.11R.2045.07	0.219808687286544	0.0408145340769023	0.325043820916098	0.0138587404762726	0.092225469524973	0.03530524313126	0.0114403574965676	0.0331768863289174	0.167438600950484	0.00987628180418332	0.0441516730968954	0.00685970491090208
TCGA.98.8021.01A.11R.2247.07	0.141687005766703	0.00630395728324733	0.735739483633716	0.00164538576902771	0.0195923996171946	0.010175967224457	0.00441838479128089	0.00964659472436939	0.0426107783874908	0.00612484071379835	0.0213653320523764	0.000689870036338559
TCGA.99.7458.01A.11R.2039.07	0.069057651810512	0.0319746728725752	0.572250114618065	0.00518142018076455	0.102257342236669	0.0382925251329358	0.0203483866065558	0.0216930321943757	0.123288441965617	0.0111948985353556	0.00226110701852651	0.00220040682804808
TCGA.J2.8194.01A.11R.2241.07	0.121535621043504	0.0458844687654006	0.606809915926706	0.00296728119567916	0.0474517979522857	0.00833410130546313	0.0122331583087427	0.00953899680466246	0.11748201731624	0.00412795834390496	0.0127157659103624	0.0109189171270485
TCGA.L3.A524.01A.11R.A262.07	0.0524779054411071	0.00674324240277707	0.750639375609147	0.00480657929808474	0.0269416667459595	0.0186431966902283	2.65415837344239e-05	0.00470398199019432	0.12000323573036	0.00504174193230748	0.00997253257609962	0
TCGA.MP.A4SV.01A.11R.A24X.07	0.0641101871864364	0.0116250980254454	0.610457808159904	0.00796385424139408	0.0631240040290805	0.0487492130393533	0.00413685750542097	0.0139613615015365	0.120497124732773	0.014664663792689	0.0392013678536721	0.00150845993229517
TCGA.MP.A4T4.01A.11R.A262.07	0.082554341088314	0.00999726939747529	0.523769075772912	0.00408742929125901	0.0597915977137443	0.0678537719824069	0.0023500682241164	0.0167882659127145	0.158115812358731	0.017559644921948	0.0571327233363788	0
TCGA.MP.A4T6.01A.32R.A262.07	0.0128132306567159	0.0135854300283911	0.740082147413555	0.00873205007431477	0.0467946586036531	0.0256991513730765	0.00342734692434729	0.00743767787738878	0.112801665785892	0.00909795121129707	0.0187286007019483	0.000800089349419665
TCGA.MP.A4T7.01A.11R.A24X.07	0.0190802166447332	0.0121945701680841	0.742052551556695	0.00601985118994289	0.0465167625900068	0.0193783158208792	0.0193780412263142	0.00576816846899185	0.108749601116508	0.00988567894088839	0.0088321379422372	0.0021441043347185
TCGA.MP.A4T9.01A.11R.A24X.07	0.0838578725544832	0.0294077186330125	0.605978585111155	0.00635703270885822	0.0495873642547155	0.0226203340832647	0.00816887044022238	0.0245023574070731	0.147685050719004	0.0116129956815126	0.00889549667159562	0.00132632173510308
TCGA.MP.A4TJ.01A.51R.A262.07	0.116825211567978	0.0110995314635821	0.443265436741295	0.0242445734676311	0.104307911714834	0.0544736310257203	0.00768692312286362	0.00661610851182021	0.152879990744482	0.0215877287785875	0.0555292337865257	0.00148371907468013
TCGA.MP.A4TK.01A.11R.A24X.07	0.228219681159115	0.0172157789204542	0.362049330786964	0.0187195953973539	0.0598044173314645	0.026033924207985	0.00989493884837852	0.0124083255334115	0.20962228017449	0.00354696034173692	0.0524847672986467	0
TCGA.NC.A5HD.01A.11R.A26W.07	0.0384345127304592	0.00310150697342278	0.924759231089364	0.000651690504302015	0.00355777344897188	0.00164110175810998	0.00333114247365515	0.00107119827889956	0.00734153439815899	0.0012723763868596	0.0146492877223971	0.000188644235399869
TCGA.NC.A5HG.01A.11R.A26W.07	0.024111910448953	0.00451790112603426	0.916743258773296	0.00205823340840293	0.00864447409920541	0.00557112413865906	0.0051833427626786	0.00414333469921163	0.0231471490404433	0.00274913550239255	0.00242156155633635	0.000708574444386546
TCGA.NC.A5HH.01A.11R.A26W.07	0.0859743554828881	0.0106132432806262	0.756600608016748	0.00544490070301724	0.023765840626926	0.0273651293647502	0.0046055658521177	0.00326964227292592	0.0616196852313338	0.012810343551141	0.00793068561752536	0
TCGA.NC.A5HJ.01A.11R.A26W.07	0.0161306960988522	0.0390369777795599	0.515849543737854	0.013052012658702	0.0484800988224385	0.0910675359104372	0.00752153150547529	0.00939894532678276	0.223142512452912	0.0196794253206368	0.0159100488118586	0.000730671574491185
TCGA.NC.A5HL.01A.11R.A26W.07	0.0236378155004048	0.00675218939286277	0.605309339948264	0.0171509482332479	0.0415013761960095	0.0589532861357622	0.00500484426621346	0.00397303783384164	0.19119176166247	0.0190774957750451	0.0274479050558787	0
TCGA.NC.A5HM.01A.12R.A26W.07	0.0436752381808927	0.002172003589434	0.851168716790049	0.00446458343715964	0.0163104318977731	0.0104074444693309	0.00320847853828068	0.00565264665741683	0.0454565644656739	0.00581607768782708	0.0104571928568184	0.00121062142934382
TCGA.NC.A5HR.01A.21R.A26W.07	0.0233556753613653	0.0012447406026901	0.834024329352381	0.00387157304261709	0.0190834679414653	0.0153567911740731	0.00479128949849333	0.00620467061354062	0.0700872448680197	0.0132030265860986	0.00743333713534745	0.00134385382390854
TCGA.NJ.A4YG.01A.22R.A262.07	0.0622416341006932	0.0066060217871378	0.657630354072088	0.00614686470678249	0.0461539900707653	0.0215362305259292	0.0300968730829188	0.0172388194552712	0.121206860361658	0.0113195788840095	0.0173954800701827	0.00242729288256375
TCGA.NJ.A4YI.01A.11R.A262.07	0.104660461444114	0	0.550236698153748	0.00272309395059277	0.0553831846323504	0.0138660099476234	0.0247021677252922	0.0145742435851551	0.208088764167625	0.012097579851908	0.00933318663700565	0.00433460990458587
TCGA.NJ.A55A.01A.11R.A262.07	0.054480872949589	0.0247328103161243	0.672030474213517	0.0321322352974706	0.0518046507612873	0.0241655550443119	0.0122434761339787	0.0285033063174341	0.0747727012931322	0.00620741580586687	0.0176480781824593	0.00127842368482922
TCGA.NJ.A7XG.01A.12R.A39D.07	0.00833302099229682	0	0.966125660461099	0.000468774264961311	0.00797222950978363	0.00152576692045161	0.00216620643775047	0.00360884091514732	0.00700148964816101	0.00131043624114788	0.0012822458316535	0.000205328777547346
TCGA.NK.A7XE.01A.12R.A405.07	0.0413381877696727	0.000729969897653832	0.848116238347177	0.00174595251456769	0.0184401908433525	0.0171908163222641	0.00805638294518382	0.00421540237876558	0.0475449200355547	0.00695385992052098	0.00532466156934831	0.000343417455938492
TCGA.O1.A52J.01A.11R.A262.07	0.0405060060724806	0.00011441279331963	0.597881235710989	0.00273500177740877	0.0669604791056966	0.0173216703180333	0.0252398555339674	0.0176102723293525	0.218123028979733	0.0092100026511126	0.00429803472790748	0
TCGA.O2.A52S.01A.11R.A262.07	0.0488246337834892	0.0176699540648135	0.471029253004701	0.00685735035893308	0.0706203007135546	0.0309216004609123	0.0113477088165571	0.0087834747823986	0.242698569320591	0.0251086683583725	0.0659434699681823	0.000195016367494891
TCGA.O2.A5IB.01A.11R.A27Q.07	0.020370253092203	0.00169214793625815	0.944856446339213	0.00301168194924508	0.00623644827002245	0.00408036144076474	0.0017463519071425	0.000578061117966592	0.0132538066892602	0.00120892886127237	0.00296551239665164	0
