"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"State"	"MaxFC"	"InitialState"
"TMEM156"	"TMEM156"	0.406172090706377	0.231380437232907	-0.230218845303633	0.236791563834902	0.0454974515468177	-0.333818271912475	"S01"	0.406172090706377	"IS01"
"FCRL2"	"FCRL2"	0.404394874026004	-0.0641745857595801	-0.144210622111046	0.202263439489055	0.239728684760438	-0.230303372043941	"S01"	0.404394874026004	"IS01"
"STX5"	"STX5"	0.403673892522564	0.391677519138931	-0.348361076700527	0.224868085720991	-0.249337323140765	-0.199496830603179	"S01"	0.403673892522564	"IS01"
"TCL1B"	"TCL1B"	0.400245621348396	-0.0981193110550075	0.075204960224274	-0.0930725043859102	-0.0886202889141469	0.0324550532148702	"S01"	0.400245621348396	"IS01"
"FCRL3"	"FCRL3"	0.396054559395804	-0.101072631965709	-0.122556431530177	0.315452669573509	-0.0885509436414186	-0.106030455004456	"S01"	0.396054559395804	"IS01"
"LPAR5"	"LPAR5"	0.395560392381966	0.0140074551481046	-0.130890362562081	-0.077774376530824	0.316235686195314	-0.145342501079474	"S01"	0.395560392381966	"IS01"
"BFSP2"	"BFSP2"	0.394008414759164	-0.0350515632805465	-0.111811921170641	-0.0530738829270075	0.0844964827484606	-0.00112196747102852	"S01"	0.394008414759164	"IS01"
"MOB3A"	"MOB3A"	0.391020103380662	-0.185178688265338	-0.149505461128606	0.337584961467799	0.179534554519512	-0.180924144734733	"S01"	0.391020103380662	"IS01"
"DDX27"	"DDX27"	0.388648633408657	0.290632643209805	-0.410843559787609	0.327451410769639	0.107523147991244	-0.338883681130493	"S01"	0.388648633408657	"IS01"
"BTK"	"BTK"	0.381747803965457	0.0651110975380839	-0.288180901540876	0.0352939958272968	0.179162151711304	-0.064139273659379	"S01"	0.381747803965457	"IS01"
"CHRNA1"	"CHRNA1"	0.373854644410579	-0.138756774388349	0.146843148389538	0.231104605079814	-0.10062770793216	-0.213218078790507	"S01"	0.373854644410579	"IS01"
"AFF2"	"AFF2"	0.369601424413275	-0.0565360253011722	-0.0548752363082369	0.106617714266626	-0.0510627198904665	-0.0598572337300795	"S01"	0.369601424413275	"IS01"
"CKAP2"	"CKAP2"	0.368551087605234	0.360087174748729	-0.204019711873357	0.058340991229196	-0.165996674259965	-0.203172613912153	"S01"	0.368551087605234	"IS01"
"TMEM154"	"TMEM154"	0.368483256761326	-0.0801680826486718	-0.195912536890834	0.124950026436813	0.299624054534519	-0.142626054965279	"S01"	0.368483256761326	"IS01"
"TMEM243"	"TMEM243"	0.367463116324262	0.180000339089835	-0.342385878882453	0.114689336026364	0.106818912321652	-0.133873486752868	"S01"	0.367463116324262	"IS01"
"STRBP"	"STRBP"	0.365447283166482	-0.0452821290454617	-0.252910493438591	0.0541757753062553	0.266572240206001	-0.055548878360364	"S01"	0.365447283166482	"IS01"
"TRIM61"	"TRIM61"	0.363171090935609	0.0692649206161893	-0.128436793562007	-0.120508882320686	0.313031776475354	-0.153279560250299	"S01"	0.363171090935609	"IS01"
"TBC1D10C"	"TBC1D10C"	0.360388826275671	0.0923993283357404	-0.169092322963864	-0.0125357676291058	0.355699473132326	-0.244351438939603	"S01"	0.360388826275671	"IS01"
"TAGAP"	"TAGAP"	0.358931989482483	0.123173653546135	-0.308221745573056	0.170481729110088	0.0360268987661676	-0.109029904826965	"S01"	0.358931989482483	"IS01"
"KLHL14"	"KLHL14"	0.358056805914593	-0.106034105355708	-0.0239804263411842	-0.01471070923463	0.0132469376865885	0.0140250232107782	"S01"	0.358056805914593	"IS01"
"UVRAG"	"UVRAG"	0.344881960472183	0.00367842389910392	-0.167830999595619	0.0513244997845694	0.0160945169111384	-0.0135068642727152	"S01"	0.344881960472183	"IS01"
"ZNF92"	"ZNF92"	0.344041790128271	0.101419465726654	-0.149889794159156	0.0163849056140707	0.208906825561072	-0.199235580581316	"S01"	0.344041790128271	"IS01"
"LTA"	"LTA"	0.343543577401467	0.00983598842349043	0.0410325879616161	-0.0422231564101248	-0.123826999298058	-0.0357598495347543	"S01"	0.343543577401467	"IS01"
"DENND1C"	"DENND1C"	0.324393110397086	-0.139118194750036	-0.115268342063024	0.0194850777047577	0.130982036807741	0.032204607788885	"S01"	0.324393110397086	"IS01"
"PNOC"	"PNOC"	0.320020348958544	0.0781894291161505	-0.21373374365006	0.101708950039285	0.298212843088118	-0.23549700077799	"S01"	0.320020348958544	"IS01"
"NPIPB5"	"NPIPB5"	0.317495754685939	-0.0184743783547361	-0.199228449142976	0.265490916502851	-0.146988680203768	-0.0242707726827299	"S01"	0.317495754685939	"IS01"
