"TCGA.05.4410.01A.21R.1858.07"	"TCGA.43.A475.01A.11R.A24H.07"	"TCGA.44.3396.01A.01R.1206.07"	"TCGA.50.6590.01A.12R.1858.07"	"TCGA.55.6971.01A.11R.1949.07"	"TCGA.55.8085.01A.11R.2241.07"	"TCGA.55.8092.01A.11R.2241.07"	"TCGA.55.8301.01A.11R.2287.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.60.2721.01A.01R.0851.07"	"TCGA.63.6202.01A.11R.1820.07"	"TCGA.66.2767.01A.01R.0851.07"	"TCGA.69.7978.01A.11R.2187.07"	"TCGA.85.7699.01A.11R.2125.07"	"TCGA.86.6851.01A.11R.1949.07"	"TCGA.98.7454.01A.11R.2045.07"	"TCGA.MP.A4SV.01A.11R.A24X.07"	"TCGA.MP.A4T4.01A.11R.A262.07"	"TCGA.21.1076.01A.01R.0692.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.38.7271.01A.11R.2039.07"	"TCGA.44.5645.01A.01R.1628.07"	"TCGA.46.3766.01A.01R.0980.07"	"TCGA.46.3767.01A.01R.0980.07"	"TCGA.50.5049.01A.01R.1628.07"	"TCGA.55.6983.01A.11R.1949.07"	"TCGA.55.8619.01A.11R.2403.07"	"TCGA.60.2712.01A.01R.0851.07"	"TCGA.73.4662.01A.01R.1206.07"	"TCGA.77.8133.01A.12R.2247.07"	"TCGA.77.8156.01A.11R.2247.07"	"TCGA.85.8287.01A.11R.2296.07"	"TCGA.85.A513.01A.12R.A26W.07"	"TCGA.86.7701.01A.11R.2170.07"	"TCGA.93.7347.01A.11R.2187.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"TCGA.MP.A4TK.01A.11R.A24X.07"	"TCGA.NJ.A55A.01A.11R.A262.07"	"TCGA.55.8620.01A.11R.2403.07"	"TCGA.NJ.A4YI.01A.11R.A262.07"	"TCGA.O2.A52S.01A.11R.A262.07"	"TCGA.22.4593.11A.01R.1820.07"	"TCGA.22.5478.11A.11R.1635.07"	"TCGA.22.5481.11A.01R.1949.07"	"TCGA.43.3394.11A.01R.1758.07"	"TCGA.43.6647.11A.01R.1820.07"	"TCGA.44.5645.11A.01R.1628.07"	"TCGA.44.6776.11A.01R.1858.07"	"TCGA.44.6777.11A.01R.1858.07"	"TCGA.44.6778.11A.01R.1858.07"	"TCGA.50.5931.11A.01R.1858.07"	"TCGA.50.5935.11A.01R.1858.07"	"TCGA.51.4081.11A.01R.1758.07"	"TCGA.55.6971.11A.01R.1949.07"	"TCGA.55.6983.11A.01R.1949.07"	"TCGA.56.7582.11A.01R.2045.07"	"TCGA.56.8309.11A.01R.2296.07"	"TCGA.77.7138.11A.01R.2045.07"	"TCGA.77.7335.11A.01R.2045.07"	"TCGA.77.7337.11A.01R.2045.07"	"TCGA.91.6836.11A.01R.1858.07"	"TCGA.91.6849.11A.01R.1949.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.18.3410.01A.01R.0980.07"	"TCGA.22.5489.01A.01R.1635.07"	"TCGA.33.4533.01A.01R.1201.07"	"TCGA.34.5239.01A.21R.1820.07"	"TCGA.56.A5DS.01A.11R.A27Q.07"	"TCGA.77.7465.01A.11R.2045.07"	"TCGA.85.7950.01A.11R.2187.07"	"TCGA.85.8288.01A.11R.2296.07"	"TCGA.90.7767.01A.11R.2125.07"	"TCGA.22.4595.01A.01R.1201.07"	"TCGA.34.8456.01A.21R.2326.07"	"TCGA.55.7570.01A.11R.2039.07"	"TCGA.60.2703.01A.11R.2045.07"	"TCGA.63.A5MW.01A.11R.A26W.07"	"TCGA.75.6211.01A.11R.1755.07"	"TCGA.77.8139.01A.11R.2247.07"	"TCGA.86.8358.01A.11R.2326.07"	"TCGA.37.A5EN.01A.21R.A26W.07"	"TCGA.44.7659.01A.11R.2066.07"	"TCGA.63.A5ML.01A.31R.A27Q.07"	"TCGA.95.A4VK.01A.11R.A262.07"	"TCGA.MP.A4T6.01A.32R.A262.07"	"TCGA.NC.A5HL.01A.11R.A26W.07"
"LIPC"	2.00322400413828	0.603017675852504	0.923552687331269	0.514410000717541	0.734865692902259	1.64382188008052	0.82466719280345	0.497343673878402	0.465523594309641	1.16481439345525	0.274301902123241	1.03437567017763	0.85812769614386	0.630059214643318	0.843805001964701	0.82543018781918	0.745946994122448	0.895597685959543	0.716333615973295	0.790798570176022	0.608671389389508	0.792560545830709	0.913720603613491	1.04865980758835	1.09731237941078	0.777066888669655	0.566482528059533	0.964667622536275	0.559769274305089	1.03110616503065	0.890720593551935	0.866637141098201	0.832360438586376	1.24175775972527	1.20510832103571	1.20519230538465	1.11439378974668	1.23777899313848	0.672313944962207	0.324838792384961	1.56906751196463	0.592368900242437	0.863123118084115	0.729336835246863	0.528186330673135	0.789522941226211	1.20382355944879	0.869066162152337	0.705371457004661	0.999445069542141	0.58313453878057	0.438487584880717	0.718166298961065	0.657928558844012	0.917352180955783	1.38661379852802	0.962296567420435	0.735006003594548	1.16014451370519	0.692991317463214	0.592995974527398	0.846191587287466	0.564667520619467	1.31885198657233	1.16636457115519	0.607916554915115	0.35240191416758	0.661116770660098	0.486051676994051	0.400792438701924	2.4345498492878	2.11138627813814	0.738871439627198	0.71008638916673	0.322306922496089	0.335080261185212	0.881561183713794	0.807430985181012	0.371600359823873	0.662534331988275	1.71980833202426	0.560471405297029	0.373834552952255	0.783491414889711	0.818007784815524	0.942569177952723	0.475508049721619
"GATA4"	0	0.186153697103912	0.0850342213459203	2.59951505346856	0	0.0266120178842366	0	0	0.206587332740108	0	0.00964201630053462	0.0432409293963609	0	0.0533530416902099	0.0744775507940861	0.0121451404165589	0.0158145429661234	0.0488767413968444	0.874744649119215	0.0133349401432939	0.138016023100751	0.0953772713661375	0.112328250472443	0.704486385261702	0.24253680182572	0.0505621021279431	3.25060586358925	0.0237942306180044	0.0144715561017791	0.995678956059276	0.551492536357938	1.14422416633675	0	0	0.0923721980380022	0.227681189064296	0.0272268521672417	0.393694893623532	0.473265634539817	0.0585612214667819	0.0218006416490603	2.83699011799823	0.56779642719703	0.0463786582938632	0.0660201833154152	0.0633049241395944	0.078561343584078	0.18647884170168	0	0.60872600359369	0.0889039752259861	0	0.259963049658345	0.0948005207187624	0.0985417091345682	0.0942693853419142	0.0703402916978939	0.0179121019154327	0.104066756028235	0.0387070235523785	0.0672821190877825	0.118471375459513	0.139596801120008	0.0829558409760586	2.72978326234384	2.91751864376551	4.47130461501769	0.366497227119031	0.150407173884331	0.105314997890779	0.892302673779528	0.339819177502791	1.49044240828756	1.68228582011118	0.355407084054706	0	0.20954333603694	1.94363281020289	0	0.0240649817178921	0.151653404541532	1.64518384070826	0	2.66527003792828	0	2.12589087160106	1.70911308803344
"KDM8"	2.30014503969887	2.93874314183231	1.76645654830944	2.12957177935968	2.11072535847428	2.25333560688439	2.72285258790159	2.08459030457973	2.13135765827009	2.02120998072073	1.35179178008501	2.17096139493583	2.33962819605734	2.22315820132157	2.31268828974522	1.93743072055208	2.47170551314795	2.58097217770958	2.22540565390051	2.04551800050985	1.77476753041796	2.26586723992771	1.96867260945101	1.77128868865582	2.06893344882074	2.01510465906517	2.25199583548952	2.34962043427139	2.49011927182241	2.3071356145096	1.9932885193092	2.9676388033544	3.00819368111641	2.36073101066194	1.74759873182014	2.68853182498317	2.36443418238291	2.4834848421036	3.17723339967296	2.87073144092843	2.62220355117253	2.61505401789617	1.47467262566175	2.02417822049707	2.47547350129609	1.62373424439725	2.24868058364795	2.40558412006138	2.64814140176543	1.89479212978871	2.39583482485223	1.74166319371814	2.2983078901306	2.43477072531751	2.46778081663204	1.71399364630101	2.31084205167668	2.73066419637169	1.92657234639579	1.28700871354004	1.88562411452385	1.90291676197919	2.77426712126092	2.17275802602078	2.43576366763926	2.15785296901017	1.77227107321504	2.44247235732878	2.58820469275638	2.30030542690035	1.92117026586999	2.96512191047466	2.02515494274879	2.03707496721093	2.21997555314079	2.6578889920914	2.26697392330023	2.6502415283141	1.99405133667041	2.91720914924224	3.0422565535635	2.23956381481233	1.817647783953	2.22183634711993	2.26698667920549	3.23636452664427	1.85053360456034
"ADH6"	1.35809114294623	2.17588362959357	0.391008238375318	0.125011621204278	0.391836665676104	1.5663260522266	3.29160725483009	0.659147663765759	1.74659037375149	3.46638882262712	0.0401106970188307	0.919745632786246	1.05055086280135	0.382240241977914	0.668261418467391	0.337512558434649	1.18437364939687	0.792993147485112	0.878187983465776	0.976827218196367	0.271196287652853	0.80832885975346	0.417976900156248	0.72171458440652	0.332981466263991	0.840143459238316	0.347687978415195	1.22217619516784	0.450917210510443	1.26311242323181	1.31981122084449	1.19425313025517	0.542632543274518	0.90757127511794	0.815584233420645	0.450107872484363	2.60022212435456	0.708528877127666	3.25999235675354	1.01207594536186	1.10068820544495	0.36995227360749	0.202027310686271	0.458003191686831	0.922614121248815	1.00636263107783	0.388104451926422	0.536929797690411	1.74909918170396	0.519020193091251	0.885639788274263	1.09208325851537	1.25581510127087	0.783191811002156	0.427123315446942	0.888187354455538	1.11289763460189	2.27625251435039	0.514593355131372	1.07640278409235	0.367293192492524	0.562600874893304	0.728446827101194	0.738212347726807	1.66807725342026	0.543315303101339	0.35688059882115	1.3305839367649	2.10986770061261	0.993978825955373	1.95541398216994	1.98876562778208	0.538650996234893	0.626481875803997	1.64828473632095	1.05667152405016	0.84138922746711	1.22636187983811	1.77525036669731	0.741363656874063	0.919482421502089	1.07089873783076	1.82420710195576	1.16371663629678	2.57044316686629	1.58853916597065	2.12778694999614
"ITPKA"	4.52944057833355	2.0828240635287	3.36140653066479	1.4437278924776	1.80199578634339	1.18667615780063	0.734624638399938	2.3553120824908	0.302272489793334	1.42865555545615	6.85392077705568	1.75716556865288	4.61937723680117	1.91323160774858	1.53129681027085	0.76176938201449	5.69123769252764	5.4028358248105	1.72355878581998	4.01701322190597	1.57192242081548	0.331404068130956	0.943206097084769	0.71811975523322	0.91688075443282	3.13692179750149	1.67523394462162	0.534600555798235	6.29615395702463	3.2742823077766	2.32176039642187	1.24295297417261	1.04463479872742	2.71155991442456	2.93048374730988	4.66027282579932	0.464584678659701	5.6432660575655	1.1620306218821	1.26478983303973	3.63100736863064	2.69685401135973	0.167814315018942	0.475357616144622	0.329176950134364	0.642563828344659	0.230855705096366	0.35438687154944	0.47851356848402	0.78743966504988	0.605510416078853	0.256087334066618	0.257238107002264	0.318181341005095	0.279045534666039	0.353890500647027	0.417799137897753	0.765381928411574	0.364547640899632	0.248680990712658	0.253890579255769	0.313449637617075	0.342537466812179	0.58442839536711	1.26677892479514	1.24784514603706	2.70317975876204	1.30486945164737	1.93831608295593	1.23221225104627	2.04262859771168	1.4250770266429	1.03794494994013	1.45325312657036	1.98731863783669	0.77190144612587	0.776100970205441	2.04182508711037	0.587424661507213	2.43650748218758	1.32524669866074	2.14097639476222	3.1987007080261	2.49804009599395	3.26816171947528	0.865350007017523	1.80194008737587
"RHOJ"	1.90625307019582	1.70308755648793	2.77731454159585	2.13519318380742	2.88558751609902	1.79614258368707	2.3853030088026	2.23059935503693	2.53739595889408	1.86242639657662	2.88764137348896	2.71261028020904	3.2301325839819	2.66754116047101	2.08444930922429	4.10756772754109	2.11905776231388	2.3066277657408	3.4601818767094	3.08957094969197	3.22463766922875	2.84647815711111	3.52225570227511	3.79464216782036	2.8710095118419	2.69777932921852	3.26368208194228	2.4580679942496	2.27502384620049	2.06310963569073	2.67112966894611	3.59032189628913	2.68189165406283	3.10303891186524	2.5157705191945	2.95312547665813	2.88056990126749	2.74525345184541	3.26769543841225	1.83172149784102	1.73919923517382	1.2327551573544	4.16395414281805	4.15936222295069	3.99667713130532	3.98581387678914	4.62626768430954	4.62260585931698	4.03151789954136	4.22372997439775	5.06937474091668	3.79006303492097	4.45099121343796	4.47697870073996	4.19513484002747	2.71391168913277	5.7413958932779	4.01562917553811	4.4966002210851	3.77191403742783	4.48102972861912	3.89205332093997	4.08005259387359	3.5032155919882	1.59816996578311	2.62797888653368	3.44164434313372	2.66907072650116	2.0103234059313	2.42026286930618	2.40587346545397	2.02058810473886	1.71584413880402	2.04217384143082	2.51248780895519	1.8169307014756	2.29022302943512	2.27699453953193	2.50899977679659	1.74434969078284	2.98415931923945	1.50430196334257	1.89154699989608	1.4356259142067	2.41905556166504	1.47259730667458	1.29233163094652
"CLEC1A"	1.08738985044841	2.1705639640293	2.10232847011639	1.4590898375645	1.95261014152165	1.47941582442333	1.75037753377911	1.88604527571712	2.13914570841894	1.6717193595971	1.94555485892579	4.37012294139197	2.32658308065129	3.25311175487986	1.75306267789961	2.81793204535353	1.69470746343033	2.1961692799254	2.84232293016825	2.38110952191247	3.04613226894516	1.72829921259736	2.70048688172168	2.6517185081026	2.54087877977896	1.76145328931347	2.33679484358769	1.80631042100145	1.73861484771206	1.89763680480715	1.94221272322397	2.39155821627166	2.2192058665372	2.03804576359217	2.08077422380139	1.92719819297702	2.55991880012984	2.21977781787923	2.46823588378881	1.17430803608556	0.945596129358657	1.53337156605511	3.57183364939243	3.66672007478061	3.50998281716804	3.96314922159356	3.35823535942275	4.21618236855212	4.17778618928824	3.45055757210688	4.96176768977108	3.69220292287809	4.05375255713191	3.14419773591445	3.1242361774085	2.35772634860203	4.16629829597131	3.91340372759105	3.26263913286893	3.63025163286454	3.90927719556513	3.27167614760835	3.85110889437712	2.99696674297938	2.25867729397257	4.9923876714337	2.92893359902109	5.29311943599356	1.49296304703271	4.80737344885139	5.76890836532499	4.6143213453636	1.87212687815386	1.56094509827304	1.66056226178107	0.973295034847762	2.05740068916848	3.8050584498006	2.23229032889339	1.17731068551642	1.75983841902736	1.25980120374913	1.38149087881683	1.61807166998135	1.82306481090251	1.49470578498629	1.61818421530994
"KLF2"	3.1948128103788	3.29354697534311	4.1886390610488	3.61837509744562	3.93216393771382	2.71429978805021	3.11590745902761	2.94371729965266	2.86531783610389	1.79949815901716	3.4581829026348	4.26027084072304	3.93499079467484	3.32709541252014	2.95170159105571	3.48095191143787	3.27991921023854	3.63605325365197	4.29371150184536	3.29544968200327	5.44062656846034	4.20269680638985	3.60745712397989	2.8742707324251	4.93919809797744	5.82070613053991	5.58360867985187	3.63433762467478	4.62773462750998	3.51381110504201	2.76030612297762	4.21802658744075	5.75431042944725	3.25809704932276	3.7945504918662	4.05904893949958	4.92913692334621	4.00534213486627	3.92105537715509	3.01200027860511	2.99358507090804	1.82846058550942	5.05163992561083	6.50363661997347	5.16166816121311	7.00691701201607	5.39358495813949	6.68527295712609	6.39739300208119	5.40229484781147	6.0675582598894	5.4857138815621	5.42833551063515	5.87541507260727	4.94978960785374	4.5462033201514	5.01632374267156	5.83673414330454	5.54484140339321	4.75981459520328	5.72171413919819	5.07727135380639	6.36168290987955	4.55151133834635	2.17372947755934	3.72913002764901	2.19828671673096	2.95334804569295	2.86431092489398	2.54320391419784	3.33362112888302	4.01224360906362	3.21487458522602	3.02177207225892	2.829271479015	3.09697549945825	1.61531693634332	2.56206290989442	3.88600197470385	1.99423166109522	3.07809668034132	3.22589695336379	2.79227150887381	2.12411750991533	3.89670651824746	3.89897330457404	2.39203577650816
"OTC"	0.110550463307464	0.12959348707658	0	0	0.0635402246019888	0.0558461758492643	0	0.124553220179927	0.0303408900381963	0.121928274787203	0	0.0675675141764866	0.0255747450551005	0.021813233256803	0.0215325314386767	0	0	0.108291121552796	0	0.0775440111392298	0.853458327978485	0.235278542125035	0.443322491811811	0.108730184460617	0.130763140079651	0	0.244380949749222	0.0460347914533519	0.246399950524242	0.218666931124299	0.0457031154168978	0.0382777529115736	0.037333909928449	0	0.409344448006553	0.0332674676536439	0.104634349619415	0.0625053428570507	0.503046688305559	0.0795776138884802	0.507279833134081	0.0989123592252662	0.880779653748262	0.805285073894811	0.855059349543279	0.522114814826802	1.13733763261414	1.47984585919026	1.88838791093245	2.07367205313861	1.70874372338109	0.126273490215999	1.83290610220937	0.840222128709256	1.64589996396377	0.235668413514404	0.184428149248812	1.05991780555004	0.739168421529934	2.07581039251587	1.58978982685199	1.48983043596434	1.21434578541703	0.613593114919481	0.0485056656405742	0.179879766516426	0.166914025633198	0	0.102148000753861	0	0.0383139188687381	0	0	0.0233372525450803	0.188344482916	0	0.156523389605786	0.0843681772971037	0	0	0	0	0.284671287974896	0.234336639609459	0.0613102110654977	0	0
"GIMAP1"	2.4397165483208	2.39408231354985	1.99195704947315	2.53341409612259	2.9493063141242	1.88765184630316	1.78773318229694	2.74964035310796	2.5161661572622	2.15985038742284	2.5134154526195	2.31268713052244	2.99749352136232	2.28034571687654	3.20194589574232	2.12321567150681	2.4016231867609	2.72008813540729	2.20536319919176	2.61931483583576	3.03825974908522	2.72736524236863	2.53609280490301	2.29833834829241	3.17818725069023	2.26008553869829	3.23539831787979	2.0808304003955	2.22932082653559	2.10879654261262	2.96605572505465	2.32064240622233	2.35900293219183	2.20167816942596	2.9038892004217	3.38034027848139	3.24642085326369	2.23623427656196	2.93069822651479	1.85893354636195	1.79658663737656	1.55494240349065	2.95048614321565	3.81457653643231	3.16479759327418	3.38652199779189	3.60438019305758	4.69074659770245	3.45284927417828	3.8645016183709	3.78504702911012	4.02321546486007	3.99061452176255	3.00475181993769	3.35872446636767	2.62491035282908	3.32496841197782	3.10431800352097	3.55920225755665	3.0089054628768	3.78579332353407	3.39560419668352	3.92052298128387	3.07743579528707	1.312064920481	2.00267706980136	0.54721912804524	1.48866808869682	1.90107110169932	1.12595018983121	1.73032592379977	1.3173572115963	1.72694741202912	1.95810203344705	1.39955693543795	1.10330428599465	0.507403164865808	1.0275236273563	1.68821373758314	1.14888916950252	1.55184247952425	1.23986945549242	1.42723475365774	1.58646655206549	2.09599688039793	2.12101527934437	1.73332290369894
"SOX18"	1.81051168514665	2.02911255685944	2.11775805507087	2.32890193607001	2.37058391037034	2.22486792575954	2.74526063774847	2.13356785664584	1.86071021833574	1.49572584743626	2.45570937145863	2.84101816717679	2.77525572099718	2.1501400802742	1.58735762817012	2.7040821759179	1.96129754500064	2.38740588833706	2.24050318882037	2.51342637313778	2.27632205443244	2.67492188348956	2.54859801639633	2.62468232049729	2.59737451757952	2.99863427623139	2.99855234709948	2.05660025789038	1.57310791738036	2.1941326636384	2.70152332784373	2.22096286281577	2.51821507565307	2.33271414595231	3.20301788628189	2.88928052373753	2.40034309254808	2.53913203752378	2.8406405219182	2.06456108934066	1.76134968661562	1.70909501230408	3.57596825361288	3.55148073268709	3.88851861688583	3.79104298704226	3.92508873961775	5.71852303550455	2.41865807679443	4.68229450920033	3.12779270522184	3.45690076435411	4.93935688665898	3.59340092493835	3.66086456910374	1.84616388388573	5.16827344074659	1.88778838735829	3.42296179834097	2.47351195288644	3.45043832994441	2.4916120619214	3.97790649376338	2.84911695878993	2.87974318066127	2.50495302125781	1.86777837910431	3.73946683607597	1.96178072998247	1.78855186646057	2.50020778412689	2.99180733489011	2.22558728429693	2.18571042657614	1.6316924879036	2.4544464457781	1.26058564571883	2.19368018362514	2.25166965223555	2.22257264503391	1.67338876139241	2.26390370831901	2.30776580883136	1.56600303535263	2.21800114720782	1.49474776895246	0.702620269480123
"FGL2"	4.68687841703041	4.63207570954574	4.71102533367535	4.65990642002282	5.11613243417604	3.76634835420812	4.22054223430259	4.91678236433682	4.66654168563099	4.19630756221718	4.8747865696185	4.99433350929418	5.44208185323663	4.87240355196468	5.39892526875353	5.81837302522726	4.22952471940842	4.73981187371931	4.52188209299931	5.34881992550138	5.18401024256278	5.18457550552741	5.1245952400823	4.54065946557948	6.50710186723534	3.9403783277054	4.04393388041591	4.55341052820228	4.30700750637155	4.11817576099616	3.50193287463692	3.92261538520867	5.55876230101684	4.47308768685585	5.08050415991073	5.13393406349888	4.95315370688327	3.73171715296867	4.44406633217122	3.3829225993925	3.2844769403449	4.65490033012973	5.42640091395178	4.61677723136919	3.52672606168462	4.32542127653213	4.89363496869517	4.58125509856378	3.97175469188091	5.14203657755566	5.82211262829979	3.56632646900657	4.95959927670126	3.97175905879337	4.63464022942182	4.2651624679167	4.45291278713379	4.29736926137033	4.54889063121829	4.94343887878673	5.47687888911194	4.7320945768256	4.25058829150484	5.37698270552226	3.94457843250583	4.38508720611065	3.96347803868583	4.22997798235849	3.0669314895436	4.01079426710301	3.28009514195098	2.73061360710555	3.70003711794089	3.95911411367086	2.73164763083294	2.4802927412394	1.90784316240402	2.61889579775877	3.67039861875052	2.24577628934853	3.56662555327675	2.71505275540787	3.14465691818312	3.7174237136558	2.26997191557288	2.84060651406268	3.6342951957218
"PLPPR4"	0.694513757163395	0.797968364308339	1.25928985902854	1.16994131641808	0.953646888939033	0.53656141380876	0.861619464495931	0.748774548040429	0.658231333231115	1.46382822974934	0.26740903140783	0.860443987776385	0.811956295238265	1.50720861971761	0.620850083371734	2.71778843725749	0.764324464663795	0.81045642027433	1.69328193443491	1.07954675336803	1.62280788802441	2.19194583996855	1.90978757179733	1.90855816834376	1.34381171150175	1.24971095132411	1.47791572110429	0.820413388630286	1.01233506050873	0.983790782544981	1.09050877449935	1.79960722278426	0.370510496034294	1.16056817909321	1.57539820551727	1.50648654445136	1.26033251557452	0.829777800121941	1.84730933070803	0.719745792616703	1.0594863557573	0.534590410340225	2.12362549053467	0.863151305072611	1.23771093000791	1.27340046511131	1.42826107564859	1.13401938723579	0.828169632611671	1.80453054335977	1.57300167704857	0.787079543044141	1.88181493621115	2.23033983325428	1.54032132321377	0.786461213067498	2.31324261599555	1.58508349889885	1.23566157249587	1.79022202858873	1.61040396331236	1.30248906391351	0.895304708119724	2.74441560680186	0.257678208861841	1.10535847598027	2.81270528291977	1.27098057401055	0.884842218242169	0.831144836807713	2.1341613407439	1.35190092934224	0.667001145132949	0.526149026347188	1.45074346367452	0.276034158025775	1.03044925128552	1.11022840878698	0.261177716768833	0.72806926755952	1.26443664081691	0.844433837439404	0.334506732105891	0.8480755391637	0.801173171557315	0.29366773252421	0.437400707633067
"MSRA"	2.50703769823572	3.06956511807649	4.09608294245392	3.78416940988109	3.93039290862735	3.30414174103268	3.16856993206285	3.09119476548198	2.95797895440307	2.42676567025523	3.23523457661555	3.35708142341587	3.50078456897913	3.4783984132448	3.05684884150382	3.48837092500002	3.19279164186958	3.30629148856594	3.73161188361723	3.75869757779901	3.63523888886297	4.10965804554309	3.79525184465958	3.52828544433899	3.7191658134228	4.07989018314524	4.02124672996344	3.45567279099012	3.83531371516018	3.15746062038309	3.16642548021051	3.39912662258211	3.50584137695457	3.97855246865996	4.70361400150056	3.75639472069627	3.59267296865311	3.24030583193642	3.7299934023726	2.12669739822556	4.33688017443975	2.43668873650585	4.2765560634399	4.26943396731412	4.03360725473893	3.88927370336542	4.22712132205387	4.55129883919542	4.0101873094754	4.14365983676782	4.21223303116045	4.11155660763634	4.38266698903361	4.19673230572356	4.07287985939984	4.22276169920595	4.29038640342474	4.14672767834708	4.24664773878226	3.96788140124429	4.19351725731637	4.21710378009321	4.04273530120611	4.22113954701544	3.82560668396777	3.89317841610673	4.13988500107787	2.80499482425026	2.41048160880524	2.16905841655161	2.93235333266421	3.49624258268677	2.4329650994289	3.37834233095579	3.42230595109507	2.99021810704736	2.27474728376099	2.19646335614137	2.39790457908608	2.30099429928055	3.82511551251398	2.83300079032552	3.74786763925384	2.88234411629956	3.4689592294381	3.0699591554762	2.21949259590834
"LRRTM2"	0.17121183463647	0.787798087540734	0.062819333086533	0.0592041334041956	0.287288150014007	0.0587939483402691	0.142772218618056	0.0920098702648947	0.447866864625895	0.231966278751019	0.145235472898292	0.267731770323824	0.141341203297578	0.643416879806614	0.544423179531097	0.467211073431589	0.259854499426116	0.400229822896543	0.559459528539641	0.171937373391562	0.0660751144359337	0.166274838843236	0.243413685440495	0.198192023646321	0.154128285187374	0.0970152254918638	0.232912272313978	0.223296583984695	0.205017798649198	0.466468688786017	0.254052214446083	0.59403662115134	0.0634017046385135	1.50313705050953	0.102941376623024	0.0862821698118763	0.258057348458531	0.319930817180034	0.48165232586411	0.16854073825937	0.196231893731694	0.49936316640114	0.23170070789574	0.3223023474695	0.116970516761695	0.280892515696262	0.252559466788094	0.265619502772131	0.54832816956144	0.113896629890812	0.61073837826152	0.34035350733065	0.438268459280026	0.278677494979193	0.467139311282477	0.395638687826434	1.72616096099936	0.119289882529663	0.205932665809162	0.232165315471309	0.283025490872166	0.281937704512045	0.341520137293338	0.225124105116675	0.0378771167767002	1.03802423816577	1.87343134583619	0.204008634311175	0.136777102765442	0.0929015989658845	2.06724306992229	0.172682509084141	0.20168317317049	0.237958492462964	0.70179339388628	0.0507020342634256	0.125414280303993	0.503809975208514	0.186709379039155	0.0371150472907627	0.30787349801597	0.116070010839126	0.812693641909618	2.68252691961666	0.151675608453015	0.333614736115355	1.24489805822222
"TPK1"	1.92727469212156	2.28810547407346	2.54808616976608	2.61144872416721	2.70343746305869	2.16586550548008	3.13528321107738	2.58706172511853	2.25082503570923	2.15103790526891	1.6121675544478	2.60642543825315	2.86297096997591	1.8786539260886	2.2335353760222	3.01915361678107	2.3636238794778	2.6502597974777	2.85855621647809	3.0536952443797	2.6993758076723	2.87071284508599	3.11530856646678	2.68543059078447	3.00403210145822	2.19535506945661	3.19977085493556	2.35123059125565	2.87686177089215	2.54480321534649	2.81675619441658	2.43419316881924	2.0237212179838	3.58110354803347	2.75609698563262	2.81709203302936	2.83234639191749	2.59371494477956	2.30616353000519	2.04728471897023	3.13915832966012	2.54657171010476	3.66624147547615	3.43694457332674	2.92497935753401	2.85467930239675	3.10674879957497	2.85290834541269	3.27391603990893	3.08744614986043	3.05643292093247	3.03075639107393	3.20255156249498	3.01437658883441	3.23932714150261	2.97136169376121	2.93725728632037	3.40870081041858	2.97761817053781	3.35037127986763	3.53848642909494	3.229725838218	3.18292142198303	3.11075347692631	1.93195814143822	2.19580023096197	1.7145545220595	1.99144463909808	1.67046097083521	1.57548967765975	3.0676863694804	1.61271428189448	1.84365172443115	1.98830556590497	2.84454899328303	1.53703804001283	1.80728544244352	1.59902457224588	1.65515182689864	1.43391927076721	2.36108746260747	2.02474719126925	2.40251488085015	1.58523210667134	2.27729919976501	2.14377351326193	1.57679917136415
"CLDN18"	0.871656161312251	2.08886649040081	0.504021916365101	0.330625841484986	5.54494143988417	1.76056125407321	0.511876525204683	4.32044048023111	3.87904019570861	0.405704505264487	0.493655055788527	4.68488860936266	1.01330265056737	0.343622225156889	1.05582793899165	4.83789492290716	2.39370064028206	0.49139070611059	3.89640393998986	3.82516780561986	4.35284903658096	2.23850138365743	5.18062616547084	4.53940155221812	1.75770049332775	3.46451738249879	8.78834454074887	2.40826922695047	2.01337646853873	0.532752472277214	0.479603073438618	0.884378676223478	5.3926723053778	1.13200904711399	4.57817354966064	3.91447576386216	4.59063939306587	3.01190995442368	3.50416980099267	3.27881721963157	3.33815400334031	0.432121688632048	8.25375680009807	9.52501532472927	7.909423854338	7.58973082414406	8.94764847856441	8.17173826603303	9.13063506284242	8.39627948268389	7.77289441011585	8.88346315225028	9.01536012860318	7.50350991474924	8.92451351365195	8.9724279837974	8.88607064394083	8.12292987062301	8.4479561727542	8.66158324494335	9.22811688086539	8.36960777645036	8.87072038789349	6.97744432624255	5.46076784493398	2.62649842824111	0.238203894796193	0.44131745367254	0.669474017730872	0.753623679606774	2.77210345662309	0.294094092765451	0.263227263893503	0.839702094563837	0.595299203283138	0.630286631286114	0.742651110187166	0.957695282102044	0.471080904013514	0.201806132189347	5.60481193791294	0.304041274832122	2.59158251385467	1.56091175315293	2.03710981432147	4.08384120039217	1.94623516009675
