"IS01"	"IS02"	"IS03"	"IS04"
"C4BPB__pos"	4.39332401118314	5.62708074728221	1.7317122801917	7.28172279913067
"SMPDL3A__pos"	1.8022851322011	0.784223949978147	18.2706968033164	1.11755185133742
"C17orf73__pos"	3.92467435434826	3.88810432529447	0.493068198094738	10.7689311361486
"SCG3__pos"	2.22044604925031e-16	0.0813632567877774	16.757734754629	3.87281635556504
"MGAM__pos"	2.22044604925031e-16	0.811205206097948	3.24319759687416	15.1220256103153
"IFIT3__pos"	0.568381745078644	0.967448276108231	18.7087407473493	2.38768200062508
"PROK2__pos"	1.11739212071034	0.056579972803574	2.86123102591925	16.1869744839688
"FFAR3__pos"	1.94069806673517	2.66056648500268	3.3925686194762	12.0038642767767
"FADS6__pos"	2.22044604925031e-16	5.9242314742792	1.46253971179064	13.7347965333906
"OR2L1P__pos"	0.697791952370069	6.29676151117068	4.02869546520699	9.35938882280947
"FCGR3A__pos"	2.22044604925031e-16	2.22044604925031e-16	23.1316204645664	0.773197658721799
"LOC100289009__pos"	2.22044604925031e-16	14.0959540951323	3.79860904668491	3.72041861806401
"SCARB2__pos"	2.22044604925031e-16	2.22044604925031e-16	14.3894795756146	6.51522912401325
"IFIT5__pos"	3.40634787982825	2.13278617604265	12.611801409875	3.49002232029139
"RHOBTB1__pos"	0.0980086375879759	0.139862552426189	2.14376124552791	19.2998795768658
"BCL2A1__pos"	11.3650126359657	1.5077070280081	6.88843727979877	1.38591428126114
"TRIM69__pos"	2.65385313617138	11.4695205261792	8.10313128679788	1.0749895535728
"SH2D1B__pos"	0.35413346530324	2.22044604925031e-16	10.3432450732314	8.09467357700589
"DUSP1__pos"	1.2100645786246	2.22044604925031e-16	5.2996650790455	15.7857146882409
"MEFV__pos"	2.22044604925031e-16	1.18189795257969	20.4824973360696	4.15342715174186
"C8orf56__pos"	0.708327602537251	6.05982339457138	5.50532761111897	8.52311721849915
"C6orf100__pos"	3.74580155907782	3.98153745141221	11.7908989748859	1.59173323912143
"LOC100288856__pos"	2.17781824579425	6.13102438412868	9.35192014941581	3.31058383494689
"LEPROT__pos"	4.25683780114936	0.989248059424484	6.3888563530557	10.5776066887374
"LRTM1__pos"	2.22044604925031e-16	11.6333820445024	0.947357525713389	10.1120868857508
"ELOVL3__pos"	0.00185516500180542	0.00304390226661702	12.9750448898874	7.11680391025481
"NPM2__pos"	1.93253931121799	7.75181078402378	7.04100154903462	5.44451979129648
"GPR97__pos"	2.22044604925031e-16	1.81115811659363	0.199189109636246	17.4197241807315
"TNFSF13B__pos"	3.33252123410165	4.32662854836949	10.5829624901128	4.88495772022246
"LOC400696__pos"	2.22044604925031e-16	0.585758070305105	22.379828523087	0.25382601294133
"EPB42__pos"	2.22044604925031e-16	8.16749741568596	1.78327090427629	10.0801963129389
"MT1L__pos"	0.68462951518751	0.234496497045479	17.0051986222413	4.46353080721045
"MS4A6E__pos"	4.5139338069479	2.95598179378048	8.8971561637541	7.94214451555828
"SLC16A10__pos"	2.84152564901362	2.7429431039918	1.57211468768786	13.0886663360214
"NIACR1__pos"	3.04153603277926e-06	1.06912346372496	14.0147520745617	10.6903496417097
"CYP4F3__pos"	5.63517772188052e-09	3.75775546824844	3.43826827387271	15.1316430381223
"FOLR3__pos"	0.146737734411104	3.02470410430969	7.13045941292004	11.6350877408462
"C21orf109__pos"	4.58757157712292	6.97931473622098	9.9481935076655	1.2529652124025
"HEMGN__pos"	8.70030396679159	2.88081430161608e-10	2.22044604925031e-16	8.95332645228516
"CEACAM3__pos"	1.96661022343412	0.478395894521651	13.927495614998	6.67008988441783
"MS4A3__pos"	0.508717891316328	4.82221094156943	1.82620340210846	12.1166988781174
"CFHR3__pos"	2.22044604925031e-16	8.71280311485868	4.99011420592605	8.49827987194429
"EGFL6__pos"	1.43720772203789	2.22044604925031e-16	5.92314521732618	16.361723515301
"SCARF1__pos"	2.22044604925031e-16	1.34347553559913	13.1851816189147	9.19989672836902
"PLOD2__pos"	1.07297501364834	0.376999856259279	1.03377348175226	17.2539544792395
"MXD1__pos"	2.22044604925031e-16	4.91863484131168	9.20506582024296	8.63270816277648
"CLLU1OS__pos"	5.76882072478181	5.47980250304693	6.18771036753387	3.19521559248626
"EPHA8__pos"	2.22044604925031e-16	5.8554210169494	10.6504463210671	4.11669202647898
"FAM157C__pos"	2.22044604925031e-16	7.32442297893614	9.88783572292911	6.27288975229424
"SLC31A2__pos"	2.22044604925031e-16	0.175580292100464	22.5854056983368	2.39556051217342
"TNFRSF10C__pos"	1.83317044329102	4.6794432131804	1.89387553454185	13.4554199659177
"BXDC5__pos"	6.27745346613331	5.23891610193898	3.46751856495014	5.7002400212818
"IDO1__pos"	2.22044604925031e-16	2.22044604925031e-16	22.0615738815268	0.415098464936554
"TMEM158__pos"	0.258169825633797	2.22044604925031e-16	2.59091273689588	18.3983554822968
"TREM1__pos"	1.46640056401429	2.22044604925031e-16	4.48270789980226	15.1728333606071
"LOC100124692__pos"	0.21469437760009	7.06154534803863	6.94042231837221	7.38732627328657
"RBM47__pos"	0.00569019202088744	5.35761384924758	11.1041630497075	4.60548894694643
"GALNTL2__pos"	1.76026003096868	2.22044604925031e-16	0.0447599223584258	16.9659000356238
"CD300E__pos"	2.22044604925031e-16	2.22044604925031e-16	18.9888544838535	5.44089658020761
"TUBB1__pos"	2.22044604925031e-16	17.5029678949497	2.79329352061533	2.88026865927652
"KCNT1__pos"	2.22044604925031e-16	8.03906711648841	1.27469461765713	7.41132324699073
"JAG1__pos"	1.8132866853062	2.22631561650175	2.25097726965986	15.0649415643091
"CXCR7__pos"	5.61009660236712	4.04926527249044	1.11521819311062	10.0736673411366
"CLEC2B__pos"	4.58495433545448	2.22044604925031e-16	13.0518003674338	3.82430785785793
"BCL2L10__pos"	7.18162180504944	7.40222321111542	5.07989869195805e-12	4.50456794737089
"SLC22A18AS__pos"	1.76103103235326	2.20083049556828	14.9111351976506	3.16443290642568
"OR2W3__pos"	2.22044604925031e-16	8.11243256455167	0.031465541019186	12.6337457307732
"DSE__pos"	2.27403270409572	2.19973792528998	9.18802183454626	8.73142732054498
"GLIPR2__pos"	3.23144117337725	2.17958231686841	15.6664491059218	1.62314272817299
"PPT1__pos"	5.18319870829869	4.10195010786807	8.85331233818802	4.0503501685805
"OLFM4__pos"	3.43391214209568e-06	2.22044604925031e-16	2.22044604925031e-16	15.7076181739561
"TD1__pos"	2.22044604925031e-16	10.7470935205754	2.22044604925031e-16	10.9378854923198
"MT1H__pos"	0.106618057579189	2.22044604925031e-16	20.1649363729629	2.22044604925031e-16
"KLF1__pos"	4.49913836962954	5.31186413657057	10.3922932250024	2.22566454782525
"TRIM10__pos"	5.07344064266543e-12	7.53993270725047	7.01530256872964	8.02598346466879
"LOC100288058__pos"	2.93886373903264	6.39153111410489	7.91133816079199	4.31395875518025
"VNN3__pos"	1.14634021334066	9.03242993828185	2.77718382922802	7.72083789657289
"LILRA1__pos"	2.22044604925031e-16	1.25569829189719	16.1040075486203	1.23232992943361
"MARCH2__pos"	4.26632545463876	3.43999225279604	8.2173051255442	6.18650730475374
"TLR1__pos"	5.69953455089121	6.85693729199834	3.10243697849276	2.15910342556026
"SLC11A1__pos"	2.22044604925031e-16	2.22044604925031e-16	8.6801295186565	12.7544154632623
"FGF12__pos"	1.75898279880143	3.93540064931049	2.22044604925031e-16	11.3689328427998
"EIF4E3__pos"	3.99012174710851	2.64208053945065	8.79796513602137	6.43147511084826
"LOC100286936__pos"	2.22044604925031e-16	7.75302110026351	11.2458476920799	4.78539547287947
"LOC728940__pos"	2.22044604925031e-16	9.3168853406586	4.03342223006515e-06	11.4505393153471
"VTRNA1.2__pos"	2.7990131442764	7.32021880254302	1.80847434870287	9.18705516868708
"SERPINB10__pos"	1.27566190994339	7.14323087865562	3.91569334564017	9.37233104844242
"CCRL2__pos"	0.174491913774867	2.53175776128905	18.3960340805416	1.00088679100233
"ITGA2__pos"	0.18214063909762	5.27794267487884	2.30511091994953	12.633989339731
"MT1M__pos"	2.22044604925031e-16	2.22044604925031e-16	19.3476811207809	1.7340640866233
"RETN__pos"	4.3381904578915	0.450559620925429	6.68122496006775	12.4746470276321
"TSHZ3__pos"	2.22044604925031e-16	2.54333352656471e-09	9.87747947804248	12.8368182834428
"RASL11B__pos"	3.51824037660041	2.22044604925031e-16	0.171542422722092	18.0060754863159
"IL23R__pos"	5.74577101584838	0.316649378900323	6.44919038826372	5.99853400516544
"MT1G__pos"	2.22044604925031e-16	2.22044604925031e-16	19.3782942591503	2.22044604925031e-16
"ANKRD45__pos"	6.01607606317263	6.12661330236957	1.4459940398011	5.59559151776715
"IRG1__pos"	2.22044604925031e-16	2.22044604925031e-16	21.7250107303315	2.22044604925031e-16
"GPC5__pos"	4.50578434048963	5.1012466633777	1.85460165968438	9.89483529857559
"IER3__pos"	0.190939782157575	2.27533046993076	3.12930514477426	15.1236851214261
"SLC17A8__pos"	2.22044604925031e-16	9.81963277041008	2.88781513655254	9.76193346800673
"TLR8__pos"	0.0511569563964364	0.71817734058868	20.7254316088776	0.258448141808981
"MMP12__neg"	6.88446983756135	8.39177326262399	2.22044604925031e-16	6.31469205214572
"IL10__neg"	5.53391578982207	8.36978586872305	2.22044604925031e-16	2.60170122330174
"MARCO__neg"	10.6234463072488	8.34068618985825	2.22044604925031e-16	0.942214533039459
"IL8__neg"	5.09693716282106	13.7152750439154	0.683168747242329	2.22044604925031e-16
"ISG15__neg"	6.04470303115948	11.1074179277188	0.405813731511829	4.25271452840278
"LILRA3__neg"	8.76314267242226	8.61599456161434	0.169973207961184	3.86123661938477
"PLS1__neg"	7.37151280603653	8.10021738567936	5.98451246242649	2.88808277378547
"CR1__neg"	10.5851113941351	7.5038614412719	0.258949144860241	3.85293514051858
"EMR1__neg"	11.3166382388947	7.00475636958494	2.22044604925031e-16	2.22044604925031e-16
"TCF21__neg"	7.08569466383551	10.8370215544188	4.96962439842108	2.22044604925031e-16
"TMTC1__neg"	12.103237390013	7.44432190872341	2.06321716522791	2.22044604925031e-16
"C15orf48__neg"	5.52945252617226	15.6145063729462	2.22044604925031e-16	1.26253115410681
"PITPNM3__neg"	12.6045774211238	5.59624950850727	6.83532325409306	0.394720791460702
"GDPD2__neg"	9.41939867597628	4.92516823048867	6.19252852196911	2.42805244123987
"SLC8A1__neg"	10.5808124726424	9.38429892719672	2.22044604925031e-16	0.942851137415158
"PCDH17__neg"	9.47479623173065	7.64616404192318	3.56265854192726	2.22044604925031e-16
"CCL8__neg"	6.75351840437253	12.7314364047672	2.22044604925031e-16	1.15240868162936
"CXCL1__neg"	12.9099158922084	5.57841163221003	0.190259604184927	2.22044604925031e-16
"SIGLEC9__neg"	12.7285902951027	7.31674867707688	2.22044604925031e-16	0.391044938394781
"GPR116__neg"	11.3072856604098	5.02479388551368	1.60241357990988	2.22044604925031e-16
"ENTPD2__neg"	12.9258900023202	5.35284922281322	2.07360833050493	1.34425207561186
"HSD3B2__neg"	14.1614606109923	0.538661926536254	4.09295458522716	3.02039802066517
"CSF2__neg"	9.43717695475445	10.2341525215585	0.675143849490468	3.61570608859826
"ADRA1A__neg"	10.9655915209417	5.08883345232888	2.77791106932244	3.27246718967042
"SERPINB4__neg"	17.9192394566297	2.22044604925031e-16	4.90741254787229	0.128265931943008
"CSF3R__neg"	13.2459731932803	8.43171794908515	2.22044604925031e-16	0.204943773178531
"CXCL5__neg"	7.28363399306717	11.3422461309245	0.687349513857107	0.465885103817937
"DOCK5__neg"	15.7059337345628	7.33348773082633	2.22044604925031e-16	2.22044604925031e-16
"DCLK3__neg"	9.73303593429776	7.89467649916603	6.98545894450758	2.22044604925031e-16
"CPD__neg"	10.0683877675581	9.03466486683561	0.0148592986185941	0.298653900121697
"KRT8__neg"	5.3651617894134	6.61397522310976	3.4705748485197	0.640153885615003
"FLRT3__neg"	11.4168555847664	5.31623542672706	3.84365731303911	2.22044604925031e-16
"TNFAIP6__neg"	4.68247515404243	15.7000960325933	2.22044604925031e-16	2.22044604925031e-16
"CD93__neg"	13.9221286887768	4.84766089886342	0.425899273529576	2.22044604925031e-16
"MERTK__neg"	13.5724390341245	7.1900681864347	0.738149026578015	2.22044604925031e-16
"RSAD2__neg"	8.64176901187404	10.6618362046161	2.22044604925031e-16	0.0415379187738518
"GPIHBP1__neg"	9.69873008927733	7.56613487860639	4.95261721619212	1.32123090109827
"S100B__neg"	6.57496242973841	8.88562743716528	1.95213463176845	1.92254970792838
"WDR63__neg"	10.5897790430138	5.0882475341407	1.69501998693859	2.00111005026763
"C9orf46__neg"	5.02852966096344	6.00691232041254	6.13279272718468	4.01656038823147
"STARD8__neg"	9.32253797220762	6.886958752744	1.78732695079057	1.90514082695024
"PPBP__neg"	11.5735950189167	2.86476517058071	2.94132355625357	0.828412853302645
"PDGFRA__neg"	8.39986710516664	8.52888850508457	2.66748344056467	2.22044604925031e-16
"ELTD1__neg"	6.78848987827681	11.2188588063	2.52509380508039	2.22044604925031e-16
"MEGF9__neg"	7.53104234595691	9.07715627612728	3.39259313950958	0.783941913556466
"SLC6A4__neg"	14.8537351230483	2.22044604925031e-16	2.95546379327284	0.554397501411554
"GLDN__neg"	10.3610658244353	10.235490005774	2.22044604925031e-16	2.22044604925031e-16
"ADM__neg"	7.7879425526119	8.06430931242136	0.980891321709089	1.72523578191167
"CXCL2__neg"	13.535251563015	4.40592304397825	2.22044604925031e-16	2.22044604925031e-16
"TRIM58__neg"	14.9533133457532	5.08635128642104	2.50322877921546	2.22044604925031e-16
"KRTAP5.8__neg"	15.6672664184247	0.334379567050802	4.95076011430289	1.5650336332274
"CCL20__neg"	8.60535703361088	12.1134026094528	1.80622617068915	2.22044604925031e-16
"HBB__neg"	4.70421951122922	6.85125032568205	3.7201972364132	1.90988840318177
"ALAS2__neg"	10.2631149569119	3.40203265264973	4.81963205911224	3.12414494366038
"HSD17B6__neg"	4.33092637509223	6.2107268131733	3.94808872578092	1.88948771274486
"CD5L__neg"	7.75357684033484	6.84754164806392	2.55761909966594	7.1453396602322
"CDKN1A__neg"	8.1076733825026	9.86927566618413	0.839034322235581	1.31384779427951
"NAMPT__neg"	6.13801769193787	11.989233926177	0.490944394901335	2.11636588348626
"TNFRSF8__neg"	7.68053267176915	7.72519545273931	3.14869281526421	2.20755419295806
"TRIM55__neg"	5.81699354039609	7.04802597771928	7.13043879328788	0.819064268566077
"AIF1L__neg"	9.88162891208118	8.62273480334906	4.83225644873996	0.889061524896379
"APOBEC3A__neg"	7.68377030435484	11.745975350855	2.22044604925031e-16	0.381978666337968
"TMEM136__neg"	5.00734555640208	11.1627615135575	5.09694696378096	0.574405000374843
"DDX58__neg"	8.23218491182215	8.08780264409459	1.44356784568985	3.22509812640758
"SLAMF9__neg"	9.31527317166615	6.48999324057086	4.28950935655573	1.06431084774718
"VSIG4__neg"	7.08240384810778	11.8744180104036	2.22044604925031e-16	1.40482336090953
"CHGA__neg"	7.69760242069449	6.55124366342357	3.14884345588669	1.36961351267088
"IL6__neg"	8.610498981738	9.21818763000752	3.46923689627846	0.248918275942485
"IL8RA__neg"	11.9138006346841	7.22188330384805	2.32221803377232	2.22044604925031e-16
"SPATA9__neg"	4.02373028906465	6.3560328106098	3.62513875631264	5.09053096069657
"GPR183__neg"	7.52090046425448	9.17851956737281	5.43515773542562	1.56586723894535
"CXCL6__neg"	7.3602662704671	9.19466962425384	5.74011548325859	0.022663280979486
"GK__neg"	6.05392140464948	9.46305235385161	0.519206597058307	4.87794831656295
"CD300A__neg"	8.61976747945552	9.97867963891905	2.22044604925031e-16	1.84907130781836
"CXCL3__neg"	11.1991971786928	9.08009262899076	0.616413324862016	0.21657691569552
"TMEM56__neg"	7.826999014288	9.11556057265527	5.84340581249818	4.35375898312506e-11
"NAIP__neg"	5.12933235402839	8.04611677861054	5.26249677096071	4.34064603723762
"RORA__neg"	14.7646300466194	6.30879844505805	0.218565094751176	3.11279453921094e-07
"CGN__neg"	12.0580112616656	5.92152034678611	6.74764322565311	0.296986751735478
"NTN4__neg"	6.91949473826002	8.86537387410604	2.25846445153233	2.22044604925031e-16
"STOM__neg"	7.64879610838923	12.444058583948	2.22044604925031e-16	0.570333618543861
"DSG2__neg"	8.25918389381488	9.66741605802772	3.94915049686841	2.22044604925031e-16
"LOC100128993__neg"	16.803662335752	2.22044604925031e-16	3.47803036689303	2.81175366622105
"LOC100130520__neg"	8.41908298255266	11.8366476724517	2.22044604925031e-16	0.448267563346327
"LILRA5__neg"	5.83208771750771	11.1355038222805	2.22044604925031e-16	1.29149682045849
"PLB1__neg"	9.90260641635304	7.80456496035803	0.658710215855971	3.32512173679523
"S100A12__neg"	6.60406013307034	13.1141980327639	0.166847680074731	0.698723571785555
"PLAUR__neg"	7.86356795371134	10.3257923060039	0.392192185519547	1.13970532811956
"FCGR3B__neg"	7.75808607226559	11.3613521850974	0.198090842337704	2.22044604925031e-16
"ITLN1__neg"	4.92615105955702	11.8928996454955	2.22044604925031e-16	3.56542631594671
"KCTD14__neg"	9.40701877437015	11.5453778357974	2.22044604925031e-16	4.43463625984483e-14
"PADI4__neg"	10.8550773077951	9.67440492741234	0.921703026047589	0.454365879657347
"SOCS2__neg"	7.06658054246826	7.95646031359647	5.66300251600122	2.22044604925031e-16
"BMP8B__neg"	11.0956658631717	5.55949443335873	4.74895501691504	3.25213559596376
"PTPRH__neg"	11.2690162905254	8.39412480310369	1.76757637205353	2.22044604925031e-16
"GPRC5A__neg"	7.36515332543492	8.38235922704559	5.87380980788516	2.22044604925031e-16
"CSF3__neg"	9.40740712095389	9.6893820339471	5.28164010625523	0.0916596719758905
"SCG5__neg"	7.76444558171721	8.61969720748688	6.03793262301073	0.824708165653482
"SLITRK2__neg"	12.5426042031465	6.05501442315711	0.3660072884091	2.57016048056249
"PTGS2__neg"	12.5541268113221	7.70205285902679	2.22044604925031e-16	2.22044604925031e-16
"LOC100288679__neg"	5.81712904533946	5.67093910791099	4.99195853820155	3.69998094581674
"C19orf21__neg"	7.77596544226312	5.54639455308279	5.35929396035093	0.662500180994665
"MYCT1__neg"	7.01883760751071	8.92926477809753	4.96329104014373	2.22044604925031e-16
"NIACR2__neg"	10.0783977680782	9.09046048348285	2.22044604925031e-16	1.47217799563004e-05
"LYVE1__neg"	8.07317704710213	8.99547832601994	4.48970324604604	2.22044604925031e-16
"TCF7L2__neg"	13.7098449449425	8.64761285242139	1.96608617983896	0.0106655452208542
"STX12__neg"	5.36260363788746	7.67484407660441	4.43369994975091	4.04180935648199
"INHBA__neg"	7.76935895728883	9.46895413456813	3.74601697511425	2.22044604925031e-16
"GPR88__neg"	10.4030508719146	8.52814748464487	2.36987953083207	2.59037617298923
"FCN3__neg"	4.97121213694282	8.36914500599195	2.70468121729566	0.64409676144741
"MAMDC2__neg"	9.74468546024327	8.05451544855604	6.5527690912832	2.22044604925031e-16
"CCL1__neg"	9.17783293918811	10.3228210094307	2.22044604925031e-16	3.14913441339548
"P2RY1__neg"	11.6579082480485	7.00020797234554	2.22044604925031e-16	0.221554934452358
"TRIM15__neg"	15.9140022261952	2.06546202088226e-05	1.93983546769037	2.77105976228094
"FNDC3B__neg"	12.081968742894	9.08076241850303	0.216236905498173	2.22044604925031e-16
"TLX1__neg"	13.5690426053526	2.22044604925031e-16	3.754685888686	2.53050241514012
"PTPRR__neg"	6.87418452338135	12.11737494154	3.23877558986232	0.333945245347967
"FFAR2__neg"	11.1451159302648	10.7814832028023	2.22044604925031e-16	0.374305307754018
"CCL7__neg"	7.8553839875373	13.4255539283745	2.22044604925031e-16	1.11978483494282
"IFI6__neg"	5.53651924387711	9.58869463619778	2.22044604925031e-16	1.83801127930907
"C4BPA__neg"	8.32439022025056	3.38206343107599	3.04764718193752	1.9721925654712
"DEFA4__neg"	13.9027243609635	0.0680892677132554	4.42569277949673	2.08651243613207
"SLC4A1__neg"	11.3606133580863	4.39001771165797	5.05030534012869	1.70769893871923
"FAM123A__neg"	12.4606951768111	0.576296804232942	4.13698240915935	2.1773671866479
"ENC1__neg"	10.4483599318762	8.12460997791677	3.22306892033704	2.22044604925031e-16
"LMAN1L__neg"	9.02618990996036	4.9361585676211	7.33802961418052	2.62002360243157
"DUOXA2__neg"	9.37115692811604	4.38010431318587	5.40612535543295	1.08425636547502
"PYGL__neg"	9.742267820499	8.06835910992762	0.210560558839868	0.854623293222339
"NFE2__neg"	17.042269228705	2.59801289508596	1.12991158765337	2.22044604925031e-16
"NID1__neg"	12.5898696886952	6.348232494496	2.65635034063194	2.22044604925031e-16
"ITGA2B__neg"	14.0765411618161	4.79579148536047	7.00147535391689	2.22044604925031e-16
"SULT1B1__neg"	11.1932883207759	8.36967988072223	0.544434402915401	1.70627004858856
"C3AR1__neg"	7.36770533435558	11.2345225200563	2.22044604925031e-16	2.23693048553067
"NRP1__neg"	10.2997944551454	9.00896553083527	0.853827567236074	2.22044604925031e-16
"C1QTNF7__neg"	7.3039298448692	10.4318017039531	4.68046797274838	2.22044604925031e-16
"SIGLEC7__neg"	6.96624411481771	10.2556034094278	2.22044604925031e-16	4.01519898418864
"IL8RB__neg"	11.0754446540999	9.07216523210147	1.33216844227074	2.22044604925031e-16
"HERC5__neg"	11.1886447138472	8.97565987256489	2.22044604925031e-16	0.807906699074063
"IL1B__neg"	10.2701196417811	10.7155913131335	0.522859182049417	0.000404817137290889
"C19orf59__neg"	6.70610057116823	12.8706972772316	0.828423997471889	2.22044604925031e-16
"PROX1__neg"	10.0574713855215	7.85037593147196	6.22151305671668	0.198154614909514
"CHRM4__neg"	6.92456593055875	5.9012330359583	4.03638135638765	1.83514654019089
"EDNRA__neg"	9.79347676574767	9.02445325127946	1.3377571612603	2.22044604925031e-16
"CLEC4D__neg"	6.3477743546922	10.3383066270524	2.22044604925031e-16	1.89424685050793
"ITGA9__neg"	9.5628910384985	7.85751251840135	2.52195157439999	0.25396210869203
"TDGF1__neg"	6.27576092210974	8.1420417660307	5.6884802118902	1.63934785197951
"VMO1__neg"	6.86557498521882	11.4258379782767	2.22044604925031e-16	0.0744913488377036
"DACH1__neg"	6.23586587634756	9.36853152314939	4.96168818457237	2.22044604925031e-16
"UPB1__neg"	9.49532501006161	7.08128290434476	4.42036858780724	2.8002559190913
"LOC441601__neg"	5.12162748050069	7.16199392178692	6.20209280052599	3.92299753862966
"EPHA7__neg"	7.5864633643215	7.51514314060401	5.32194428836197	0.763216370604584
"CASP1__neg"	5.68598152492865	7.98019040689357	2.22044604925031e-16	4.22473100588904
"LOC100288575__neg"	2.22044604925031e-16	14.6311242652098	3.36889084380699	2.84075816407622
"OPRM1__neg"	9.64312354531839	3.30190929030745	3.90540963970396	3.97829630224707
"LOC93432__neg"	3.87068822195009	9.21722934294224	3.09030643298573	4.05295042441146
"TREML2P__neg"	2.22044604925031e-16	13.5920360583257	1.81942511169234	3.24122793288457
"LOC100287739__neg"	13.072462078676	0.769997324596023	3.03308798083399	4.77062474883164
"IL28B__neg"	2.22044604925031e-16	15.0948817417314	1.71909798348152	2.96559936193342
"PABPC1L2B__neg"	5.18018521014929	5.36244067676624	4.79524081050832	1.8471505447606
"LOC388931__neg"	8.31716582538813	3.58773638966937	3.92353989034787	2.78292731316629
"C2orf80__neg"	16.0289566981783	2.22044604925031e-16	2.68143888622257	3.87169492516199
"ANKRD33__neg"	18.5811324505197	2.22044604925031e-16	3.31303278441078	2.07693940360342
"ZP1__neg"	2.30881269494604	9.03678018861973	4.0883395672133	3.2163756375662
"FAM157B__neg"	16.2726517525051	1.08634223329648	3.05559654138187	0.443206938406162
"HAS2__neg"	10.5221226622236	11.7369247382421	1.23619502871423	0.228598375330972
"HIGD1A__neg"	4.62002707131401	8.31233655168608	3.95214977505908	3.59136481951298
"LOC100288388__neg"	0.424590518688045	13.1952715313618	4.1212628589888	2.4070214577227
"AQP9__neg"	7.35280520690768	13.1865283006167	2.22044604925031e-16	2.05008443585987e-10
"TM4SF18__neg"	5.74674224689174	9.23893468360446	4.95935895476815	2.22044604925031e-16
"CEBPD__neg"	8.75071767576401	11.1694049361634	0.270023058726319	0.520403306918712
"FAM13A__neg"	2.22044604925031e-16	5.14123700935819	8.29906525906866	7.30422610719672
"RALB__neg"	3.93887680413987	10.2295190049719	1.12203319202303	4.24039877964707
"CD244__neg"	7.71497337048654	8.41822135840972	2.22044604925031e-16	4.26106415932668
"RPS27L__neg"	1.83813223415591	12.3506847214585	2.6809027858739	4.47297376001781
"LOC100132146__neg"	17.465924015728	2.22044604925031e-16	3.44309888141555	1.94398866046457
"CYP19A1__neg"	6.17024114062659	12.2404823144222	1.35404441217162	0.36354045632084
"PECR__neg"	3.20373427688368	9.31729843175482	4.36481379585513	3.64780087246672
"TRIM40__neg"	7.45271251756685	3.45206731406141	4.16776014165019	1.11862187920808
"DOCK4__neg"	10.848457310151	10.6763026952603	0.212726626816884	0.141557745160065
"LIN7A__neg"	8.07538070058939	10.9796319326578	1.44072502261679	3.44894827601472e-12
"REG1B__neg"	4.92035622428625	5.2803810122925	3.88435262764511	1.92699911435851
"GPR27__neg"	6.74468945476423	7.9977198015846	0.933096493819273	1.58574344712293
"SLC35D3__neg"	3.87883064845046	6.58848471180954	3.87096448685251	3.58373510452478
"RNASE3__neg"	9.6401686682869	5.84972295359756	2.32063969651754	2.96098659050168
"IFNG__neg"	6.62905765746094	10.4612621717358	2.22044604925031e-16	4.14384771220982
"PLSCR1__neg"	3.72527360212393	11.1971594769818	2.22044604925031e-16	1.64783123139129
"ZNF503__neg"	12.168762582286	7.53950712040408	2.1665695573838	2.22044604925031e-16
"DCUN1D3__neg"	6.01426090937188	12.2490762332614	1.68852194963546	1.42628274294622
"CNIH4__neg"	4.98805162856967	5.2151661075987	4.60937895054298	5.14896484577501
"MSRB3__neg"	8.25706134439455	10.867564688374	3.44027713227767	2.22044604925031e-16
"TMBIM1__neg"	6.47357572452616	9.81952679238409	0.62585819213903	1.23259861500838
"SLC26A8__neg"	12.5355342998402	7.07919882881204	3.78821760582891	0.68448618304077
"MPO__neg"	11.2843102971105	9.73461530169977	2.22044604925031e-16	0.583489145332271
"LEMD1__neg"	11.5857155548996	2.82964684338498	3.40895207318858	3.13806113751446
"C1orf88__neg"	5.92906351938395	8.35661114338622	6.96957986335536	2.17866021099753
"SEP15__neg"	5.05503222600919	8.96902737284925	1.3576264531167	3.16307718084355
"PF4V1__neg"	17.9599578989056	2.22044604925031e-16	3.68733803752296	0.248637409927975
"C1orf138__neg"	11.1336291275127	5.10618276109767	1.6819619462911	4.46693043459732
"LIMK2__neg"	9.07845709800141	7.34941250454289	2.15057106343247	2.64178604270692
"RNF149__neg"	9.17055308534787	8.12503523482087	1.51838187219443	2.61089473276966
"LOC100287221__neg"	7.92965173685509	7.18483075636539	4.54724100203189	0.52434309651871
"SOCS3__neg"	11.1174284076949	7.40337252528159	1.58214273747753	1.23958992675267
"CPNE8__neg"	7.03978856160939	8.683483906081	0.00018027176961497	1.81199079574638
"RNASE2__neg"	6.53153519692325	10.0811653166165	2.22044604925031e-16	0.391275987361358
"SLC2A14__neg"	6.23224220746167	6.92791681208152	3.80964558867755	3.06462248018793
"PHC2__neg"	13.0681417320727	5.57913748463722	1.69046421303738	0.75275384021555
"VAMP5__neg"	5.73389933027968	10.9439925878806	2.22044604925031e-16	3.58755275715755
"ARMCX1__neg"	6.19462281692301	11.5288857585389	1.8502864588695	0.977227917922583
"BEST1__neg"	9.89029869539281	7.51698880014494	1.26275981281138	1.97033873861608
"C1orf52__neg"	3.70052596113356	5.80753067645634	5.13104059546687	6.21044671302126
"C2orf62__neg"	4.87494440236784	6.30840399861547	4.26145794723234	2.95665091881278
"LOC100129417__neg"	19.5411674265303	2.22044604925031e-16	4.12389787736342	2.60830167720445e-14
