"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"State"	"MaxFC"
"C1QTNF7"	"C1QTNF7"	-0.254240541595983	-0.470684716126009	-0.189628486298146	0.981349996325585	"IS04"	0.981349996325585
"ELANE"	"ELANE"	-0.75333535610373	-0.0379602921957728	-0.212424290007458	0.974876962444122	"IS04"	0.974876962444122
"KCNJ15"	"KCNJ15"	-0.664457975507152	-0.759460493791466	0.770089855667059	0.971390848036034	"IS04"	0.971390848036034
"DUOXA2"	"DUOXA2"	-0.470378092011109	-0.126084612550266	-0.425603239805816	0.9695341235113	"IS04"	0.9695341235113
"CYP7B1"	"CYP7B1"	-0.25317761782086	-0.608395017744177	0.035523298762947	0.96633536344933	"IS04"	0.96633536344933
"LOC100287221"	"LOC100287221"	-0.411123330567593	-0.337468450347132	-0.170299736856605	0.961365090156883	"IS04"	0.961365090156883
"TRIM58"	"TRIM58"	-0.923669842237513	-0.115835682743615	0.140368507678349	0.956443676237283	"IS04"	0.956443676237283
"DCLK3"	"DCLK3"	-0.555645479562864	-0.0469108013456506	-0.421955013943688	0.955962562429216	"IS04"	0.955962562429216
"ENC1"	"ENC1"	-0.678593899599128	-0.295464802222729	0.108721679992168	0.954178139709006	"IS04"	0.954178139709006
"IL8"	"IL8"	-0.238019182294689	-0.798215098946324	0.32722189804812	0.946910629330139	"IS04"	0.946910629330139
"EGFL6"	"EGFL6"	-0.372386224785381	-0.662984300356744	0.292852324308536	0.94513471809245	"IS04"	0.94513471809245
"TCF21"	"TCF21"	-0.274063913244061	-0.44173535887654	-0.16206485118022	0.943822931063589	"IS04"	0.943822931063589
"C19orf59"	"C19orf59"	-0.360318960904005	-0.777469793758392	0.456220946498486	0.940607920077776	"IS04"	0.940607920077776
"DUSP1"	"DUSP1"	-0.475829168547944	-0.622360148824743	0.369622363624796	0.937793477317567	"IS04"	0.937793477317567
"PTGS2"	"PTGS2"	-0.729007998170032	-0.376269890587183	0.315373825770145	0.936579196242622	"IS04"	0.936579196242622
"ELTD1"	"ELTD1"	-0.268645248829936	-0.522721836986769	-0.0371681068970393	0.936231756759198	"IS04"	0.936231756759198
"CYP4F3"	"CYP4F3"	-0.910763441849493	0.0434001823282272	-0.0811103096159555	0.928254809302696	"IS04"	0.928254809302696
"SLC11A1"	"SLC11A1"	-0.62639736214923	-0.686015443324164	0.671862426467096	0.922942567068538	"IS04"	0.922942567068538
"LYVE1"	"LYVE1"	-0.483369639318909	-0.259992954596941	-0.144935027080295	0.919258780940892	"IS04"	0.919258780940892
"KRT8"	"KRT8"	-0.309558684931398	-0.334458275551183	-0.243111388264154	0.914298692982856	"IS04"	0.914298692982856
"ITGA9"	"ITGA9"	-0.685584982188251	-0.416876588243618	0.354479924389183	0.910809787047894	"IS04"	0.910809787047894
"PLS3"	"PLS3"	-0.393764052294185	-0.488500822511523	0.0992306556791847	0.910396392317321	"IS04"	0.910396392317321
"GPR116"	"GPR116"	-0.573462596027317	-0.221900432259152	-0.0785605086755845	0.909958739451729	"IS04"	0.909958739451729
"CAMK1G"	"CAMK1G"	-0.435387536534434	-0.54701185787127	0.242713450916265	0.907761409375893	"IS04"	0.907761409375893
"TMTC1"	"TMTC1"	-0.666622515976033	-0.242020926065815	0.0745167281768721	0.904679377931546	"IS04"	0.904679377931546
"FNDC3B"	"FNDC3B"	-0.758390289699836	-0.355773858983145	0.363912225000471	0.902038236197787	"IS04"	0.902038236197787
"C19orf21"	"C19orf21"	-0.341828746951535	-0.185697542994157	-0.402909040701375	0.894543829458105	"IS04"	0.894543829458105
"RASL11B"	"RASL11B"	-0.0955610449216081	-0.413340465092234	-0.361814833173805	0.890862071698471	"IS04"	0.890862071698471
"LOC100130454"	"LOC100130454"	-0.715316009928292	-0.117981390255461	-0.0152128286534775	0.87502585545339	"IS04"	0.87502585545339
"TRIM40"	"TRIM40"	-0.349138237659898	-0.225723244611294	-0.306987772562714	0.873262301326213	"IS04"	0.873262301326213
"PROK2"	"PROK2"	-0.429797591228302	-0.441007349895999	0.119286166704242	0.872652044804338	"IS04"	0.872652044804338
"TREM1"	"TREM1"	-0.2840026214518	-0.646848102137272	0.251786589950399	0.869748365009839	"IS04"	0.869748365009839
"OSM"	"OSM"	-0.528849899921052	-0.451660420477424	0.262948562067858	0.869366035632457	"IS04"	0.869366035632457
"IER3"	"IER3"	-0.567896393273547	-0.29948188387112	0.0826496386880121	0.868795087841614	"IS04"	0.868795087841614
"TSHZ3"	"TSHZ3"	-0.765753946499829	-0.487922795418539	0.619466346436591	0.864213332293526	"IS04"	0.864213332293526
"CXCL6"	"CXCL6"	-0.190461557110285	-0.356121018705724	-0.294574497704376	0.862419313471722	"IS04"	0.862419313471722
"IL1RL1"	"IL1RL1"	-0.616004796612456	-0.451966867505023	0.384678839404334	0.859210549631056	"IS04"	0.859210549631056
"CXCL1"	"CXCL1"	-0.773518736375099	-0.298318899396082	0.355830340717722	0.853840314019731	"IS04"	0.853840314019731
"EDNRA"	"EDNRA"	-0.440818813494622	-0.385675583862483	0.0765938215800892	0.850815756357159	"IS04"	0.850815756357159
"SOCS2"	"SOCS2"	-0.348822172386792	-0.265245033312412	-0.214464384204983	0.846440597062179	"IS04"	0.846440597062179
"PITPNM3"	"PITPNM3"	-0.776307587584667	0.109718717149286	-0.24210567739157	0.842175658271445	"IS04"	0.842175658271445
"STMN2"	"STMN2"	-0.236759400725397	-0.319867661330127	-0.263412790975429	0.839719065219354	"IS04"	0.839719065219354
"VEPH1"	"VEPH1"	-0.504059252500094	-0.0557969721598335	-0.3238547277687	0.835813029975618	"IS04"	0.835813029975618
"CSF3"	"CSF3"	-0.378993299141591	-0.327992540592595	-0.0660692314507959	0.83348651592616	"IS04"	0.83348651592616
"HAS2"	"HAS2"	-0.603510356623353	-0.550454440888099	0.549773000112152	0.833392969825802	"IS04"	0.833392969825802
"TM4SF18"	"TM4SF18"	-0.29457460931905	-0.397541408494088	-0.0653627245700966	0.832686196131911	"IS04"	0.832686196131911
"FAM124A"	"FAM124A"	-0.864323160679319	-0.420033829460939	0.693525168850698	0.820976051312576	"IS04"	0.820976051312576
"NFE2"	"NFE2"	-0.975283265993676	-0.0398994071597445	0.262458020302684	0.817475658680669	"IS04"	0.817475658680669
"OLFM4"	"OLFM4"	-0.147448223554103	-0.380977886494517	-0.246613855104023	0.810754186919115	"IS04"	0.810754186919115
"TCF7L2"	"TCF7L2"	-0.901131639317072	-0.2503926711792	0.525300094485915	0.787167112440687	"IS04"	0.787167112440687
"PLAUR"	"PLAUR"	-0.529142202756347	-0.672040959202147	0.701473707668231	0.784279614436312	"IS04"	0.784279614436312
"FOLR3"	"FOLR3"	-1.0839746418151	0.0700262688931224	0.279023169543678	0.779613246974477	"IS04"	0.779613246974477
"ITGA2"	"ITGA2"	-0.72280377414176	0.00693501543137633	-0.0748669785746125	0.778626960072247	"IS04"	0.778626960072247
"FADS6"	"FADS6"	-0.865654650261943	0.200683569082968	-0.185635283757652	0.775764280382496	"IS04"	0.775764280382496
"EPHA7"	"EPHA7"	-0.279781840184953	-0.302162764974133	-0.142470467262937	0.763908164078381	"IS04"	0.763908164078381
"TNFAIP6"	"TNFAIP6"	-0.185016065212013	-0.910816420183074	0.659691402101494	0.762585248068593	"IS04"	0.762585248068593
"CYP19A1"	"CYP19A1"	-0.285459907110374	-0.619519147737171	0.346861948514415	0.761292419710992	"IS04"	0.761292419710992
"SERPINB4"	"SERPINB4"	-0.94340099632685	0.291760725188531	-0.205229465417205	0.758885137011541	"IS04"	0.758885137011541
"PF4"	"PF4"	-0.575283281068866	-0.0157518253497287	-0.197134905980504	0.756508476162208	"IS04"	0.756508476162208
"SLC22A4"	"SLC22A4"	-0.619107111262992	-0.426026606306852	0.49252663269896	0.743799952255632	"IS04"	0.743799952255632
"DNAI2"	"DNAI2"	-0.370235784375372	-0.243273306839168	-0.082303859943758	0.734666076925129	"IS04"	0.734666076925129
"CHGA"	"CHGA"	-0.33845938649774	-0.219425424620056	-0.14564236458239	0.724765665496047	"IS04"	0.724765665496047
"CCL20"	"CCL20"	-0.305295244940669	-0.415894358799044	0.117650707273337	0.718233879379103	"IS04"	0.718233879379103
"IL6"	"IL6"	-0.482978524101069	-0.19459722595106	0.0124784245017038	0.712351736268553	"IS04"	0.712351736268553
"LOC728940"	"LOC728940"	-0.941539594404202	0.400907637607605	-0.303130475853364	0.703117740181528	"IS04"	0.703117740181528
"SLC6A4"	"SLC6A4"	-0.918997570407979	0.278818624889465	-0.146258245919938	0.70255158475538	"IS04"	0.70255158475538
"EFCAB6"	"EFCAB6"	-0.670286558356234	-0.084537241136909	0.0958172297878644	0.699525620874497	"IS04"	0.699525620874497
"FLRT3"	"FLRT3"	-0.432737108709115	-0.145221749481768	-0.107402271444446	0.698409812017518	"IS04"	0.698409812017518
"TD1"	"TD1"	-1.1010813789646	0.551700950639271	-0.324209675576927	0.696995967933308	"IS04"	0.696995967933308
"GPIHBP1"	"GPIHBP1"	-0.396049391314724	-0.205844702681073	-0.0470141919989571	0.686612398952087	"IS04"	0.686612398952087
"SLC16A10"	"SLC16A10"	-0.163478782060772	-0.374611061543382	-0.0780567910030594	0.68321209375372	"IS04"	0.68321209375372
"NRXN3"	"NRXN3"	-0.589022258661191	-0.158414403893775	0.130370993827468	0.679872744478945	"IS04"	0.679872744478945
"PPBP"	"PPBP"	-0.628332557586257	-0.0185770090339526	-0.0264636746351168	0.675666950914329	"IS04"	0.675666950914329
"EPB42"	"EPB42"	-1.04319179359583	0.401761225310644	-0.143363624023697	0.675456374067404	"IS04"	0.675456374067404
"LOC647055"	"LOC647055"	-0.33025576909279	-0.113491207618706	-0.248343438863126	0.670402185977374	"IS04"	0.670402185977374
"AIF1L"	"AIF1L"	-0.342442829145634	-0.216182119635322	-0.0759086658327216	0.668595903133072	"IS04"	0.668595903133072
"TSPAN15"	"TSPAN15"	-0.284130383351043	-0.215700719948247	-0.147810705148113	0.667359050608892	"IS04"	0.667359050608892
"CHRM4"	"CHRM4"	-0.363299178915873	-0.145658321322791	-0.154613709146987	0.667196240561224	"IS04"	0.667196240561224
"ENTPD2"	"ENTPD2"	-0.779553998986391	-0.126326856731465	0.335336444429596	0.667112973021465	"IS04"	0.667112973021465
"MERTK"	"MERTK"	-0.897578711560681	-0.178496770700083	0.562690546760461	0.665946897325181	"IS04"	0.665946897325181
"HMGA2"	"HMGA2"	-0.440093759473325	-0.00727669249896883	-0.259272464064374	0.660378194047963	"IS04"	0.660378194047963
"LOC100288608"	"LOC100288608"	-0.329300931466651	-0.136177625064072	-0.202829076667222	0.660353273238655	"IS04"	0.660353273238655
"RETN"	"RETN"	-0.195538487655994	-0.579556893868168	0.300242426819629	0.659841015263751	"IS04"	0.659841015263751
"TNFRSF10C"	"TNFRSF10C"	-0.390068856064124	-0.203477854420061	-0.0244639447811209	0.659536441809945	"IS04"	0.659536441809945
"MXD1"	"MXD1"	-1.02766641771721	-0.101019188876611	0.623392062212681	0.653498609956213	"IS04"	0.653498609956213
"CXCL3"	"CXCL3"	-0.677134177025683	-0.332817773557663	0.543140940063092	0.647890592215091	"IS04"	0.647890592215091
"SCG5"	"SCG5"	-0.326068392057826	-0.0719827844223854	-0.285876077295859	0.645938388115224	"IS04"	0.645938388115224
"SLAMF9"	"SLAMF9"	-0.340408148471829	-0.295111399237233	0.0709504119427335	0.644194675194209	"IS04"	0.644194675194209
"TRIM10"	"TRIM10"	-1.28519649568074	0.400119389910781	0.20381801918056	0.640825431012908	"IS04"	0.640825431012908
"FCN3"	"FCN3"	-0.12678047770408	-0.533501194628195	0.169548683715897	0.640041688002332	"IS04"	0.640041688002332
"CXCL5"	"CXCL5"	-0.24786415048456	-0.466571542663623	0.219733192973004	0.639858029052761	"IS04"	0.639858029052761
"HSD17B6"	"HSD17B6"	-0.0694908997644146	-0.241308417947948	-0.339569637637955	0.637346286837045	"IS04"	0.637346286837045
"TRIM55"	"TRIM55"	-0.0293394632110366	-0.142964126500564	-0.525892913377169	0.627525942855513	"IS04"	0.627525942855513
"SLC17A8"	"SLC17A8"	-1.12328727305482	0.495300408238042	-0.124698507399512	0.627093536801286	"IS04"	0.627093536801286
"DEFA3"	"DEFA3"	-0.31147715368028	-0.0849128282737395	-0.251712332246359	0.619457941763459	"IS04"	0.619457941763459
"TLX1"	"TLX1"	-0.708556416280747	0.331268928854	-0.384046696122443	0.618875132204239	"IS04"	0.618875132204239
"LOC643332"	"LOC643332"	-0.418254420087549	-0.429535047344591	0.40290781649885	0.618395491829213	"IS04"	0.618395491829213
"OR2W3"	"OR2W3"	-0.926041812193705	0.405979488237781	-0.223880095350736	0.617462864390106	"IS04"	0.617462864390106
"GPR27"	"GPR27"	-0.457863570729171	-0.445318470290262	0.481392629949576	0.614143455304507	"IS04"	0.614143455304507
"TMEM26"	"TMEM26"	-0.471914366872177	-0.215366990383307	0.153068803807727	0.613144953310417	"IS04"	0.613144953310417
"CGN"	"CGN"	-0.641816811490357	0.170069474361957	-0.209973102551511	0.607601999752211	"IS04"	0.607601999752211
"PPEF1"	"PPEF1"	-0.144987369555182	-0.179672935469574	-0.291298408607413	0.599315535818884	"IS04"	0.599315535818884
"GYPA"	"GYPA"	-0.509526572488735	0.0924673255274695	-0.244589506098442	0.596954609098812	"IS04"	0.596954609098812
"LOC100288077"	"LOC100288077"	-0.204932755333427	-0.283843125285728	-0.0542936721066095	0.595261513357188	"IS04"	0.595261513357188
"BEST1"	"BEST1"	-0.58603713201493	-0.288367757125998	0.428393652075828	0.594728061742234	"IS04"	0.594728061742234
"VSTM1"	"VSTM1"	-0.555549798876497	-0.21442227653381	0.286697967482458	0.588334050332708	"IS04"	0.588334050332708
"CLDN12"	"CLDN12"	-0.130395323778874	-0.239741463713589	-0.204250607252841	0.587561973552413	"IS04"	0.587561973552413
"REG1B"	"REG1B"	-0.320997964839747	-0.0271039354463979	-0.284411562012269	0.585040791827923	"IS04"	0.585040791827923
"PABPC1L2B"	"PABPC1L2B"	-0.451427870866577	0.137384416459715	-0.369869330221928	0.584892443201744	"IS04"	0.584892443201744
"LRTM1"	"LRTM1"	-1.00167588918924	0.541393844960517	-0.281432782527477	0.575106891386008	"IS04"	0.575106891386008
"LOC100130938"	"LOC100130938"	-0.450380147799369	-0.141427252866727	0.0632105780515994	0.573961882085045	"IS04"	0.573961882085045
"OR2L1P"	"OR2L1P"	-0.661323898243063	0.0789610945036689	0.000437163973079101	0.568438610523149	"IS04"	0.568438610523149
"ITGA2B"	"ITGA2B"	-0.699985139239179	0.256644189494005	-0.215320696633057	0.565031633194066	"IS04"	0.565031633194066
"SLC26A8"	"SLC26A8"	-0.615831470410428	-0.0734998947612701	0.180398760857409	0.563144618320145	"IS04"	0.563144618320145
"DSG2"	"DSG2"	-0.374773980082926	-0.158205264192147	0.00768782921283881	0.563136416426912	"IS04"	0.563136416426912
"LOC100289646"	"LOC100289646"	-0.434309242319531	-0.447596254670778	0.521060573403724	0.5612493329458	"IS04"	0.5612493329458
"LOC643802"	"LOC643802"	-0.2158904374998	-0.226467508954413	-0.0832760763490934	0.559819351894159	"IS04"	0.559819351894159
"LOC399715"	"LOC399715"	-0.657963580719545	0.0629248322540429	0.0353371297769531	0.556436371311985	"IS04"	0.556436371311985
"RORA"	"RORA"	-0.820283258869194	-0.0805747640200974	0.456290299971417	0.554852911613025	"IS04"	0.554852911613025
"CXCL2"	"CXCL2"	-0.814697222866936	-0.0963784284428782	0.4782838650742	0.550736527830856	"IS04"	0.550736527830856
"C4BPA"	"C4BPA"	-0.394170220280372	-0.122895204345901	-0.00107685150255564	0.54673088572071	"IS04"	0.54673088572071
"GDPD2"	"GDPD2"	-0.587693164453677	0.307422148008442	-0.401215757042485	0.540226270529488	"IS04"	0.540226270529488
"MS4A3"	"MS4A3"	-0.771717758892319	0.347503452261455	-0.230645870828157	0.538929351278955	"IS04"	0.538929351278955
"RNASE3"	"RNASE3"	-0.540961974018912	-0.227522625865962	0.355665543037074	0.534001377964199	"IS04"	0.534001377964199
"GPR88"	"GPR88"	-0.576847682990972	-0.18110690856112	0.331821291729979	0.532817196383189	"IS04"	0.532817196383189
"TMEM56"	"TMEM56"	-0.264536363980248	-0.125841864733426	-0.134043609852707	0.527197700148319	"IS04"	0.527197700148319
"TDGF1"	"TDGF1"	-0.0800585080427438	-0.257495894026155	-0.162455408279165	0.524861295626701	"IS04"	0.524861295626701
"C17orf73"	"C17orf73"	-0.442985284992609	0.090118139803837	-0.232783437226935	0.523394180466977	"IS04"	0.523394180466977
"C10orf27"	"C10orf27"	-0.255738587321355	-0.137367622256516	-0.122877021941187	0.523375890677421	"IS04"	0.523375890677421
"CXCR7"	"CXCR7"	-0.00941107856869212	-0.230049096097845	-0.289091877053519	0.522538530434449	"IS04"	0.522538530434449
"DSE"	"DSE"	-0.490100389195255	-0.328130611641186	0.462982111681014	0.518777479131403	"IS04"	0.518777479131403
"GATA1"	"GATA1"	-0.39726585574647	0.212236497528248	-0.462349276754851	0.513909260131472	"IS04"	0.513909260131472
"FGF12"	"FGF12"	-0.217940333810537	-0.0619836587213408	-0.268600000263071	0.5111281411745	"IS04"	0.5111281411745
"TRIM15"	"TRIM15"	-0.888479625043413	0.273410931557337	0.0796089295373413	0.49632986849321	"IS04"	0.49632986849321
"LEPROT"	"LEPROT"	-0.116377499430473	-0.422590085360475	0.175942504851569	0.489444872079048	"IS04"	0.489444872079048
"ZDHHC19"	"ZDHHC19"	-0.558777694649397	-0.183887613543224	0.367802451600129	0.489021768312548	"IS04"	0.489021768312548
"CPD"	"CPD"	-0.437958246427622	-0.23245831568318	0.303847966154753	0.478230625251819	"IS04"	0.478230625251819
"ARMCX1"	"ARMCX1"	-0.156651115540139	-0.530613964644249	0.404665716728581	0.476980621666442	"IS04"	0.476980621666442
"LOC388210"	"LOC388210"	-0.594512197927382	0.128448720054609	-0.0328290710366629	0.467861854049584	"IS04"	0.467861854049584
"LIN7A"	"LIN7A"	-0.240571198678561	-0.36495178144367	0.272354217976679	0.466422082175709	"IS04"	0.466422082175709
"HLA.G"	"HLA.G"	-0.362616302179823	-0.338136438881076	0.384070181509689	0.466411546164147	"IS04"	0.466411546164147
"LOC388931"	"LOC388931"	-0.56574346228	0.203680711856389	-0.178298083997987	0.464672480222943	"IS04"	0.464672480222943
"LOC400499"	"LOC400499"	-0.708142935948476	0.231300140002901	-0.0364035808157249	0.459813977945273	"IS04"	0.459813977945273
"GPR35"	"GPR35"	-0.403250935075887	-0.150879775511166	0.160687572501135	0.459485231464081	"IS04"	0.459485231464081
"PNPLA1"	"PNPLA1"	-0.554127292686206	-0.151132230815647	0.351943792537375	0.457269073523329	"IS04"	0.457269073523329
"C8orf56"	"C8orf56"	-0.639739051727299	0.0826333349820495	0.119834184694969	0.445996299191659	"IS04"	0.445996299191659
"PROX1"	"PROX1"	-0.260308005350205	-0.0182259320346136	-0.198988269415452	0.444340565703011	"IS04"	0.444340565703011
"PADI4"	"PADI4"	-0.366239662034772	-0.227907287192542	0.251561947472927	0.442745758978889	"IS04"	0.442745758978889
"FAM157B"	"FAM157B"	-1.06464170025381	0.440148475337241	0.116697616330009	0.440611596684889	"IS04"	0.440611596684889
"TNFRSF8"	"TNFRSF8"	-0.433459365005478	-0.12019362138289	0.17617835912925	0.440020020833089	"IS04"	0.440020020833089
"KCNT1"	"KCNT1"	-0.462590678764875	0.0741146412783891	-0.0803096670883059	0.439639817518568	"IS04"	0.439639817518568
"EMR3"	"EMR3"	-0.561903756616613	0.302313768457102	-0.299180519649832	0.438242124171615	"IS04"	0.438242124171615
"LOC100288388"	"LOC100288388"	0.174415605103345	-0.438002507487199	-0.096029836379651	0.435137402083874	"IS04"	0.435137402083874
"HSD3B2"	"HSD3B2"	-0.703373988311431	0.392518531872531	-0.254983093148366	0.435055877810417	"IS04"	0.435055877810417
"FFAR3"	"FFAR3"	-0.359958623867812	-0.150188065707739	0.151560422118242	0.422477067375543	"IS04"	0.422477067375543
"PTPRR"	"PTPRR"	-0.0572857142472196	-0.29970337603585	0.0242817297155528	0.40276420584962	"IS04"	0.40276420584962
"SLC4A1"	"SLC4A1"	-0.520137926662859	0.231478279674251	-0.193749614069737	0.397449395363898	"IS04"	0.397449395363898
"IL17B"	"IL17B"	-0.432692253969702	0.224166911599245	-0.283982768432511	0.391186987997089	"IS04"	0.391186987997089
"SLC2A14"	"SLC2A14"	-0.249815171098132	-0.206327219915296	0.138140374981535	0.390883736596862	"IS04"	0.390883736596862
"VNN3"	"VNN3"	-0.487865274135063	0.13286214077545	-0.0703052955739608	0.385486424361227	"IS04"	0.385486424361227
"VTRNA1.2"	"VTRNA1.2"	-0.57468098261107	0.273955314293333	-0.165351722508587	0.377692911900496	"IS04"	0.377692911900496
"ZP1"	"ZP1"	-0.0618626190580324	-0.136706752772989	-0.183852112385623	0.376815657220706	"IS04"	0.376815657220706
"DEFA4"	"DEFA4"	-0.602358445392152	0.315152303139919	-0.188535008144517	0.37407464030375	"IS04"	0.37407464030375
"C19orf41"	"C19orf41"	-0.311497808032693	0.0405729809092537	-0.135936686738668	0.373406646927925	"IS04"	0.373406646927925
"LOC100124692"	"LOC100124692"	-0.956903105970943	0.316157857740428	0.260080486563816	0.367580572877774	"IS04"	0.367580572877774
"HEMGN"	"HEMGN"	0.231003147396184	-0.242132260458116	-0.374531257878801	0.36442500789982	"IS04"	0.36442500789982
"LOC93432"	"LOC93432"	-0.182307811366025	-0.222581627671795	0.115442484600291	0.361096253349117	"IS04"	0.361096253349117
"MEGF9"	"MEGF9"	-0.383744926802975	-0.0864216384652909	0.164765362063732	0.358138492110149	"IS04"	0.358138492110149
"NME5"	"NME5"	-0.0247829533060049	-0.104303990547472	-0.244001791773974	0.348600624604006	"IS04"	0.348600624604006
"GRIN2A"	"GRIN2A"	-0.26724956243574	-0.000666547216416817	-0.0956613699962525	0.346634973083915	"IS04"	0.346634973083915
"SERPINB10"	"SERPINB10"	-0.595853777145784	0.24860800731551	-0.0448355474143107	0.332654065052438	"IS04"	0.332654065052438
"FAM123A"	"FAM123A"	-0.454802434248004	0.23483008656115	-0.194264368628922	0.328097466456311	"IS04"	0.328097466456311
"PHC2"	"PHC2"	-0.629971916255829	0.160709198240126	0.162200040875023	0.30699541188388	"IS04"	0.30699541188388
"UPB1"	"UPB1"	-0.355715416594676	-0.000928045327917422	0.0661327309576328	0.30543866029586	"IS04"	0.30543866029586
"GPC5"	"GPC5"	-0.208095935030898	-0.0562562062341659	-0.0256062732091578	0.298330172521756	"IS04"	0.298330172521756
"RND3"	"RND3"	-0.412740747344147	0.00358029151237432	0.143032522347771	0.295279019346935	"IS04"	0.295279019346935
"GALNT8"	"GALNT8"	-0.620552591270547	0.24764276746178	0.0540189058630293	0.278952722989599	"IS04"	0.278952722989599
"HBB"	"HBB"	-0.161782884840551	-0.0731742009932831	-0.0243160336506429	0.271316827785314	"IS04"	0.271316827785314
"ADRA1A"	"ADRA1A"	-0.665357274734648	0.183173728614306	0.240076319700665	0.252438522582226	"IS04"	0.252438522582226
"LOC100289645"	"LOC100289645"	-0.31433823355069	-0.098854444427727	0.23192110047381	0.249339905196443	"IS04"	0.249339905196443
"OTP"	"OTP"	-0.136818313637711	0.0756482775648604	-0.252442652898661	0.249038437147839	"IS04"	0.249038437147839
"UNC13C"	"UNC13C"	0.163205921546162	-0.281285154299104	-0.0797380387615941	0.242541220055842	"IS04"	0.242541220055842
"LIMK2"	"LIMK2"	-0.487278146114792	0.0802856199941889	0.190126849544323	0.238892506710642	"IS04"	0.238892506710642
"CCDC103"	"CCDC103"	-0.136010402190335	-0.0440480420117079	-0.0524954475263101	0.232679493785426	"IS04"	0.232679493785426
"MPP4"	"MPP4"	-0.072729455787657	0.0429433793238162	-0.257557446468644	0.228531097211712	"IS04"	0.228531097211712
"SEP15"	"SEP15"	-0.0877080204583575	-0.225012308930588	0.167783550236514	0.226741171897308	"IS04"	0.226741171897308
"C4BPB"	"C4BPB"	-0.296746713408843	0.0201776785977377	0.0629028766974726	0.223070001804038	"IS04"	0.223070001804038
"GPR183"	"GPR183"	-0.0737984905836876	-0.0984264422132847	-0.0238840906993049	0.213242578975205	"IS04"	0.213242578975205
"SLC25A37"	"SLC25A37"	-0.250972688051994	0.182984863012935	-0.224987824906772	0.211038946234508	"IS04"	0.211038946234508
"GDPD1"	"GDPD1"	-0.268480026340061	0.0333254388001763	0.0242554887787671	0.209811736926027	"IS04"	0.209811736926027
"ANKRD45"	"ANKRD45"	-0.114757704020097	0.011048272141669	-0.124115051818771	0.202006386506697	"IS04"	0.202006386506697
"LOC100129836"	"LOC100129836"	-0.384772608277994	0.156253725790388	0.00571865714033781	0.192070253759303	"IS04"	0.192070253759303
"C2orf62"	"C2orf62"	0.0570804678978051	-0.0235465251301777	-0.270025708288541	0.188995016881137	"IS04"	0.188995016881137
"SPIC"	"SPIC"	-0.0324956558552506	-0.0894227037430402	-0.0499203439304774	0.181752716405839	"IS04"	0.181752716405839
"C1orf88"	"C1orf88"	-0.0901382552683118	0.0155804869265978	-0.129122817711671	0.175776208695951	"IS04"	0.175776208695951
"LOC100133669"	"LOC100133669"	-0.11694628307092	-0.105866270692893	0.112727203057455	0.155525467866584	"IS04"	0.155525467866584
"PLS1"	"PLS1"	-0.0999771384255009	0.0815823002182578	-0.186203677288184	0.151367129890568	"IS04"	0.151367129890568
"SLC35D3"	"SLC35D3"	-0.0284336286576418	-0.0672623201209451	-0.0300419985583291	0.13467065610377	"IS04"	0.13467065610377
"NBEAL1"	"NBEAL1"	-0.0778425629987978	0.0437386502619208	-0.0893433066062137	0.0970699564506322	"IS04"	0.0970699564506322
"LOC100288679"	"LOC100288679"	0.0289227471943178	0.0743475199878292	-0.250350436175236	0.0822999034779989	"IS04"	0.0822999034779989
