"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"State"	"MaxFC"
"TAF4"	"TAF4"	-0.415561757563388	1.06290119289568	-0.0711392635107988	-0.707520792109793	"IS02"	1.06290119289568
"ZBTB39"	"ZBTB39"	-0.228800487031258	1.06095592350527	-0.249018408546672	-0.721572201066423	"IS02"	1.06095592350527
"ZNF696"	"ZNF696"	-0.457576369440085	1.0602187028242	-0.251242138050024	-0.505289148534252	"IS02"	1.0602187028242
"SLC4A2"	"SLC4A2"	-0.647680301561036	1.0586850173474	-0.263071464107271	-0.315689481736092	"IS02"	1.0586850173474
"PHF12"	"PHF12"	-0.331085632773229	1.05749918639969	-0.40965860350453	-0.479550627513552	"IS02"	1.05749918639969
"MTMR4"	"MTMR4"	-0.513642014527353	1.05673857862372	-0.231377354674655	-0.466831384441518	"IS02"	1.05673857862372
"UBE2O"	"UBE2O"	-0.487842501763447	1.05662610341228	-0.0990309179528678	-0.608432000490243	"IS02"	1.05662610341228
"ATG4D"	"ATG4D"	-0.556154695266696	1.05649207942312	-0.352785167936448	-0.318965707214824	"IS02"	1.05649207942312
"GOLGA2"	"GOLGA2"	-0.777481454601687	1.04598833452853	-0.445494579791268	-0.0185538206158484	"IS02"	1.04598833452853
"ZBTB9"	"ZBTB9"	-0.693725783928085	1.04595089554084	0.0539557876663545	-0.540651158422293	"IS02"	1.04595089554084
"ZNF341"	"ZNF341"	-1.02814992307947	1.03619375658996	-0.0332429894692115	-0.140404656705432	"IS02"	1.03619375658996
"MACF1"	"MACF1"	-0.437598552068076	1.03455647778901	-0.992565370330672	0.163019856058798	"IS02"	1.03455647778901
"PBX2"	"PBX2"	-0.364660434974103	1.03366410542752	-0.33169725206304	-0.49153853128967	"IS02"	1.03366410542752
"PITPNM1"	"PITPNM1"	-0.662385660912078	1.0284615917934	-0.18498330213511	-0.338436440264315	"IS02"	1.0284615917934
"NFRKB"	"NFRKB"	-0.680255389726512	1.02812234908607	0.105659389222171	-0.579749538278323	"IS02"	1.02812234908607
"THRAP3"	"THRAP3"	-0.23918715704214	1.02803845012653	-0.213880288160428	-0.707233607493818	"IS02"	1.02803845012653
"LOC728809"	"LOC728809"	-1.30914251467756	1.02605644078753	0.065808714438907	0.0448290503757519	"IS02"	1.02605644078753
"TNRC6B"	"TNRC6B"	-0.298485115399867	1.02019567233583	-0.328813027200517	-0.541179050241827	"IS02"	1.02019567233583
"ADCY7"	"ADCY7"	-0.600938863605998	1.01575363488464	-0.519122961475019	-0.0849040137841302	"IS02"	1.01575363488464
"N.PAC"	"N.PAC"	-0.258429432313287	1.01268711655393	-0.0590325784165405	-0.810190819883714	"IS02"	1.01268711655393
"AAK1"	"AAK1"	-0.550712636335936	1.01249061198842	-0.596651739455259	-0.059303098410301	"IS02"	1.01249061198842
"MKRN1"	"MKRN1"	-0.526244943527499	1.01002702834546	-0.405838017042886	-0.249071111167589	"IS02"	1.01002702834546
"TBX6"	"TBX6"	-1.16610357914618	1.00721071035646	0.128559362160886	-0.123899093217408	"IS02"	1.00721071035646
"PPARGC1B"	"PPARGC1B"	0.0427866694112382	1.00713839123768	-0.647326735540355	-0.562299953036156	"IS02"	1.00713839123768
"FAM168B"	"FAM168B"	-0.201563798492041	1.00522371560339	-0.223483321707609	-0.708940465161614	"IS02"	1.00522371560339
"CSGLCA.T"	"CSGLCA.T"	-0.806247803115489	1.00317540128167	-0.504149708940188	0.107098792345365	"IS02"	1.00317540128167
"MED26"	"MED26"	-0.5085077492122	1.00254169525213	0.0795812746924869	-0.688966499197303	"IS02"	1.00254169525213
"PMS2L11"	"PMS2L11"	-1.02513732924098	0.994219309767016	-0.124952261656151	-0.01594071576497	"IS02"	0.994219309767016
"IKBKAP"	"IKBKAP"	-0.520213276674637	0.986615046371488	-0.0623805203073391	-0.534488748334178	"IS02"	0.986615046371488
"RRP1B"	"RRP1B"	-0.147493520291385	0.985239720246852	-0.168576558238524	-0.786426172019953	"IS02"	0.985239720246852
"KIAA0323"	"KIAA0323"	-0.930248985305409	0.980519850264607	0.0145432602003723	-0.213562774943696	"IS02"	0.980519850264607
"SNRNP70"	"SNRNP70"	-0.718012410058659	0.973518988316894	0.212370987693417	-0.579853398516415	"IS02"	0.973518988316894
"MBD1"	"MBD1"	-0.64665985752892	0.972059189615184	-0.0299996349405013	-0.429401875647519	"IS02"	0.972059189615184
"PIK3R6"	"PIK3R6"	-0.990848805644951	0.972028520069989	-0.629533732723565	0.424783334639506	"IS02"	0.972028520069989
"TMEM131"	"TMEM131"	-0.323526145835086	0.96825750642263	-0.15952466296777	-0.611681141974489	"IS02"	0.96825750642263
"ZNF764"	"ZNF764"	-0.579575042214225	0.964090561733567	-0.272737991036775	-0.267545929364935	"IS02"	0.964090561733567
"GNL3L"	"GNL3L"	-0.101436451714636	0.957104232075812	-0.25926660356499	-0.718123718064153	"IS02"	0.957104232075812
"CCDC49"	"CCDC49"	-0.839298590413176	0.956781906847563	0.112076057056926	-0.35926597261939	"IS02"	0.956781906847563
"HP1BP3"	"HP1BP3"	-0.611139872028566	0.945686125736933	0.283937746763279	-0.712870388314045	"IS02"	0.945686125736933
"BRD2"	"BRD2"	-0.583294690214303	0.941283400215662	-0.0531937781507641	-0.434372871756038	"IS02"	0.941283400215662
"C10orf28"	"C10orf28"	-0.638109503382151	0.938459906441414	0.0352206911017171	-0.458733714511666	"IS02"	0.938459906441414
"NFKB1"	"NFKB1"	-0.0260911812733247	0.936645856167461	-0.40377265418501	-0.637683932060524	"IS02"	0.936645856167461
"C4orf42"	"C4orf42"	-0.702173243011572	0.936135966891882	-0.108086119479405	-0.269024723179578	"IS02"	0.936135966891882
"CDV3"	"CDV3"	-0.199671889728855	0.92768375022424	-0.154191697568283	-0.687781505705897	"IS02"	0.92768375022424
"MAP2K5"	"MAP2K5"	-0.395021657184314	0.92603244465168	-0.439242466773917	-0.250284578169137	"IS02"	0.92603244465168
"PCSK4"	"PCSK4"	-1.13418206999754	0.924771302755719	-0.102895409451568	0.141916565763998	"IS02"	0.924771302755719
"HIVEP1"	"HIVEP1"	-0.337810309654757	0.92456518256338	0.0441751568382686	-0.731799261714642	"IS02"	0.92456518256338
"E2F3"	"E2F3"	-0.384313944331809	0.920309052602345	-0.00870442354774379	-0.636754989095444	"IS02"	0.920309052602345
"MARCH6"	"MARCH6"	-0.605386077401601	0.91749710692566	0.213067378581807	-0.624515179604618	"IS02"	0.91749710692566
"RBM10"	"RBM10"	-0.665654652253826	0.916982365655288	-0.123334442735902	-0.268673013242103	"IS02"	0.916982365655288
"DGAT1"	"DGAT1"	-1.12508833260057	0.907618307876183	-0.0376852880090226	0.0941600091949992	"IS02"	0.907618307876183
"NUP50"	"NUP50"	-0.31511346523991	0.903301416883703	-0.133474445778189	-0.571885847634194	"IS02"	0.903301416883703
"MADD"	"MADD"	-1.06053372995304	0.902420934639476	-0.298497086415774	0.271422483190504	"IS02"	0.902420934639476
"DHX57"	"DHX57"	-0.271399396552906	0.893896973683968	-0.0619348649377082	-0.666023917519007	"IS02"	0.893896973683968
"TOMM34"	"TOMM34"	-0.574840898892318	0.891554783130472	0.0774446788973377	-0.504185223476962	"IS02"	0.891554783130472
"LOC100288988"	"LOC100288988"	-1.2903727285594	0.89140319257928	0.0603817731726139	0.178910390480441	"IS02"	0.89140319257928
"SLC39A13"	"SLC39A13"	-0.7184479689984	0.890372661943477	-0.689341252368594	0.312738480282158	"IS02"	0.890372661943477
"NDST1"	"NDST1"	-0.0377631657400054	0.89006502196578	-1.05430611983202	0.00225818549589292	"IS02"	0.89006502196578
"DEDD"	"DEDD"	-0.55546642143943	0.88904870492173	-0.0741806966328953	-0.384750975426588	"IS02"	0.88904870492173
"LOC388849"	"LOC388849"	-1.01529345953291	0.884834270957618	-0.209074385029258	0.168882077996299	"IS02"	0.884834270957618
"REPS1"	"REPS1"	-0.258262311648915	0.882526260054653	-0.485601669105472	-0.289281624966393	"IS02"	0.882526260054653
"ZNF48"	"ZNF48"	-0.12907860910529	0.881165033114568	-0.0987935202409553	-0.752200750871188	"IS02"	0.881165033114568
"SLC45A4"	"SLC45A4"	-0.237187984269525	0.880708992961902	-1.02402342963378	0.171648503288755	"IS02"	0.880708992961902
"FBXO31"	"FBXO31"	-0.379390578535055	0.873294347018935	-0.328728082838914	-0.305625887994144	"IS02"	0.873294347018935
"PAXIP1"	"PAXIP1"	-0.0909420906266225	0.871438002900736	0.189968199914463	-1.03387624281703	"IS02"	0.871438002900736
"TAP2"	"TAP2"	-0.695647715610001	0.868155746558751	-0.379815347924129	0.040531740943699	"IS02"	0.868155746558751
"CCNJ"	"CCNJ"	-0.416396722638884	0.86751576704295	0.0435670446011426	-0.59573407968587	"IS02"	0.86751576704295
"SGSM3"	"SGSM3"	-0.73195284045063	0.867392926760007	0.218348403060855	-0.456478233537883	"IS02"	0.867392926760007
"CS"	"CS"	-0.0973380330442974	0.866652974142007	-0.103764134422751	-0.761585467930012	"IS02"	0.866652974142007
"FAM123B"	"FAM123B"	0.0108658057538688	0.865595656342579	-0.438280140322482	-0.564053384211917	"IS02"	0.865595656342579
"AHNAK"	"AHNAK"	-0.133128357070764	0.863371286043894	-0.818513327740824	-0.0892488467658755	"IS02"	0.863371286043894
"DHX29"	"DHX29"	-0.119023557464448	0.862583088130022	-0.200720533522238	-0.650724454550217	"IS02"	0.862583088130022
"SLC25A29"	"SLC25A29"	-0.873401552364499	0.860051197748579	-0.16853652504999	0.0274416799066353	"IS02"	0.860051197748579
"LHB"	"LHB"	-1.09624209810989	0.858646972689738	0.0122796163505766	0.0762039270896013	"IS02"	0.858646972689738
"ARHGAP9"	"ARHGAP9"	-0.844385510112142	0.857808547248295	-0.205129162804833	0.0353353951347675	"IS02"	0.857808547248295
"VPS37C"	"VPS37C"	-0.373513786380809	0.857264218651616	-0.838565393790951	0.159569961424743	"IS02"	0.857264218651616
"LOC100288332"	"LOC100288332"	-1.39229227028722	0.855193109456033	0.406432225251	0.00588227406308995	"IS02"	0.855193109456033
"EHD1"	"EHD1"	-0.108476562032179	0.850292326573465	-0.206628892205544	-0.641918140370527	"IS02"	0.850292326573465
"SEMA4F"	"SEMA4F"	-0.556331784219797	0.83696278583597	-0.199974756115208	-0.215347499488205	"IS02"	0.83696278583597
"YIPF3"	"YIPF3"	-0.660317777520419	0.83165981002173	-0.425075891381147	0.0875747538367298	"IS02"	0.83165981002173
"SLC20A1"	"SLC20A1"	-0.929811473690297	0.829498877754743	-0.206295341581791	0.146952875763497	"IS02"	0.829498877754743
"CSPP1"	"CSPP1"	-0.610677490828702	0.827332178648133	0.497572096570497	-0.774199420738694	"IS02"	0.827332178648133
"ZNF507"	"ZNF507"	-0.462646237637152	0.82300034379222	0.0161315351141797	-0.479661650741893	"IS02"	0.82300034379222
"PSMD1"	"PSMD1"	0.0723271001776932	0.813332545855544	-0.391709645387883	-0.60584167921133	"IS02"	0.813332545855544
"MPRIP"	"MPRIP"	-0.441375342316264	0.810618931789092	-0.378557488183813	-0.135167558209584	"IS02"	0.810618931789092
"RRBP1"	"RRBP1"	-0.284197529266129	0.806884761558975	-1.05003508980295	0.319111533618141	"IS02"	0.806884761558975
"PURB"	"PURB"	-0.320401437898111	0.805589432551928	-0.126228722180469	-0.466884391835549	"IS02"	0.805589432551928
"SLC25A28"	"SLC25A28"	-0.393291194490597	0.803641738778128	-0.547717986459999	-0.0220653252795436	"IS02"	0.803641738778128
"RBM39"	"RBM39"	-0.909151319280514	0.798566152726152	0.314154408609299	-0.301251810801328	"IS02"	0.798566152726152
"NOP14"	"NOP14"	-0.0836563133085975	0.787489647638922	0.249302550402732	-1.00191455040986	"IS02"	0.787489647638922
"LOC100130691"	"LOC100130691"	-0.894741498313139	0.785909440256307	-0.0107813257733479	-0.0120600674197336	"IS02"	0.785909440256307
"AFG3L2"	"AFG3L2"	-0.221585983193671	0.7853067538451	-0.154626429757812	-0.511751060918075	"IS02"	0.7853067538451
"ARHGEF1"	"ARHGEF1"	-0.68722036181661	0.778911119118589	-0.00607776124952991	-0.202279886815576	"IS02"	0.778911119118589
"ALKBH5"	"ALKBH5"	-0.152065049571233	0.777106983504554	-0.48507952642612	-0.273944803548399	"IS02"	0.777106983504554
"C18orf8"	"C18orf8"	-0.640690734735308	0.776791124337999	-0.0795626236033673	-0.17806981234256	"IS02"	0.776791124337999
"POGK"	"POGK"	-0.0452083610034159	0.774843405609351	-0.0763956993269815	-0.734489740010988	"IS02"	0.774843405609351
"XPNPEP1"	"XPNPEP1"	-0.215268884648936	0.772229404396898	-0.220538349579836	-0.444801168475895	"IS02"	0.772229404396898
"TRPM2"	"TRPM2"	-0.580466813010163	0.768448078357691	-0.347665854384996	0.0131445901194491	"IS02"	0.768448078357691
"RUNDC1"	"RUNDC1"	-0.322209035785184	0.762760538725424	-0.0635518615043052	-0.474228424414714	"IS02"	0.762760538725424
"BAG5"	"BAG5"	-0.297934333869158	0.762041768518414	-0.0216543158378959	-0.533342856145756	"IS02"	0.762041768518414
"RABEP2"	"RABEP2"	-0.700698706419578	0.758912423002284	0.0502290410798985	-0.217955041040751	"IS02"	0.758912423002284
"LOC729580"	"LOC729580"	-0.624439622049211	0.757089157309881	-0.452962540886623	0.160164023898702	"IS02"	0.757089157309881
"IRF2BP2"	"IRF2BP2"	-0.361300119962758	0.752252941175006	-0.589521615082216	0.0412541337647689	"IS02"	0.752252941175006
"CDC16"	"CDC16"	-0.726279789342442	0.751220887604226	0.140324024628399	-0.265785581048485	"IS02"	0.751220887604226
"INTS9"	"INTS9"	-0.274259596326181	0.750277734631379	-0.0635021179014228	-0.505414535325374	"IS02"	0.750277734631379
"KIAA0182"	"KIAA0182"	-0.546829884014197	0.748299111736594	-0.120945819489274	-0.19782123247322	"IS02"	0.748299111736594
"CCDC19"	"CCDC19"	-0.615382296322086	0.746115957322425	-0.240242991564763	-0.0254194643865182	"IS02"	0.746115957322425
"SPATA2L"	"SPATA2L"	-0.407131881685235	0.743355147341924	-0.486538766039999	0.002180821494815	"IS02"	0.743355147341924
"FAM134A"	"FAM134A"	-0.330848366856884	0.742275500947079	-0.207209081799916	-0.316136356513757	"IS02"	0.742275500947079
"MCM3"	"MCM3"	-0.214487322901984	0.742050892223813	0.247558507791951	-0.828738658335924	"IS02"	0.742050892223813
"GANC"	"GANC"	-0.218623251332371	0.739120417496569	-0.406215569888453	-0.24052832222136	"IS02"	0.739120417496569
"WDR55"	"WDR55"	-0.821685093277472	0.73472502253566	0.135015710404737	-0.154050145291592	"IS02"	0.73472502253566
"SPPL3"	"SPPL3"	-0.359019015122454	0.724628046024554	-0.342962764767618	-0.149935545704762	"IS02"	0.724628046024554
"SLC29A1"	"SLC29A1"	-0.240559865646672	0.722919598411383	-0.186712829499725	-0.397518606692162	"IS02"	0.722919598411383
"FAM178A"	"FAM178A"	-0.360521121603443	0.721020429868563	-0.0127270820719606	-0.438156195339104	"IS02"	0.721020429868563
"CYTH2"	"CYTH2"	-0.273796862967728	0.718666130047565	-0.330112512136813	-0.234392586562767	"IS02"	0.718666130047565
"TMUB2"	"TMUB2"	-0.505333575623594	0.718547570913139	-0.2762515072355	-0.0660625020398115	"IS02"	0.718547570913139
"SHARPIN"	"SHARPIN"	-0.417240180743231	0.717177246830549	-0.239360042953679	-0.179574838770357	"IS02"	0.717177246830549
"CEP72"	"CEP72"	-0.42542405212605	0.716216375821958	0.281486568485734	-0.63388365042851	"IS02"	0.716216375821958
"MAZ"	"MAZ"	-0.311303623037213	0.715230227353468	-0.0150297248000505	-0.475729642254639	"IS02"	0.715230227353468
"MPHOSPH10"	"MPHOSPH10"	-0.175926543123305	0.70240663580487	-0.0307930657302296	-0.574078587986492	"IS02"	0.70240663580487
"FLCN"	"FLCN"	-0.78223002160362	0.701616656704955	-0.156700719901855	0.104531483327244	"IS02"	0.701616656704955
"GGT7"	"GGT7"	-0.418908726582694	0.69858274741728	-0.442841004754448	0.0231299349442823	"IS02"	0.69858274741728
"C22orf29"	"C22orf29"	-0.151685352910889	0.696348740655236	-0.483111705059679	-0.188020794527641	"IS02"	0.696348740655236
"PRKX"	"PRKX"	-0.409868049579803	0.690399911562854	-0.336858094367885	-0.0705986614676854	"IS02"	0.690399911562854
"RABL2B"	"RABL2B"	-0.375852030117243	0.68817094165357	-0.212763382911537	-0.210225072781387	"IS02"	0.68817094165357
"LOC652276"	"LOC652276"	-0.367905603453609	0.681506661759749	0.35857692124909	-0.718255641626503	"IS02"	0.681506661759749
"PSMF1"	"PSMF1"	-0.0100127261694127	0.677705713493712	-0.430599871731283	-0.346593253516789	"IS02"	0.677705713493712
"LMBR1L"	"LMBR1L"	-0.588308250655899	0.675103368795092	-0.415116780661632	0.182168386781775	"IS02"	0.675103368795092
"USP31"	"USP31"	-0.400756852482279	0.673487695193823	0.157514045418559	-0.500126905290068	"IS02"	0.673487695193823
"C19orf22"	"C19orf22"	-0.586971278217792	0.671872386960699	-0.184123821277131	-0.0208929811406775	"IS02"	0.671872386960699
"BRAP"	"BRAP"	-0.310703487498772	0.670288959301946	-0.325486049026274	-0.151330651961546	"IS02"	0.670288959301946
"PABPC4"	"PABPC4"	-0.365432240707546	0.666870020071477	-0.10977566541305	-0.288279314081493	"IS02"	0.666870020071477
"PPIF"	"PPIF"	-0.544375672772134	0.663700002190236	-0.155780217925286	-0.0769322236824011	"IS02"	0.663700002190236
"DDX17"	"DDX17"	-0.797648017621457	0.660115130424112	0.245802301335327	-0.193637678281262	"IS02"	0.660115130424112
"GPAA1"	"GPAA1"	-0.680745448234589	0.657468562634988	-0.236725746861552	0.129080346107878	"IS02"	0.657468562634988
"LOC399900"	"LOC399900"	-0.998298125592386	0.656573432611926	-0.201482728926577	0.395080417404306	"IS02"	0.656573432611926
"CHST14"	"CHST14"	0.0186816641109516	0.656453782429098	-0.616306858579904	-0.185127475364708	"IS02"	0.656453782429098
"PTPN6"	"PTPN6"	-0.697795499976785	0.653780824284231	-0.19983374573946	0.116217587463038	"IS02"	0.653780824284231
"TMEM43"	"TMEM43"	-0.0652371858197563	0.649648006205614	-0.559151239275682	-0.150199751671795	"IS02"	0.649648006205614
"ST3GAL3"	"ST3GAL3"	-0.294716662733903	0.64884945686621	-0.225888669556878	-0.23141545980343	"IS02"	0.64884945686621
"SEC16B"	"SEC16B"	-0.620804967232992	0.645641083624922	-0.327724684548599	0.166924874398042	"IS02"	0.645641083624922
"XYLT2"	"XYLT2"	-0.77409342912713	0.644099922284963	-0.220077031164921	0.215968930379542	"IS02"	0.644099922284963
"ELMO1"	"ELMO1"	-0.0608148536460733	0.641107586611238	-0.415181156376234	-0.272996309632839	"IS02"	0.641107586611238
"ZCCHC3"	"ZCCHC3"	-0.352801948963535	0.640095625378643	0.344305810989345	-0.67452641910858	"IS02"	0.640095625378643
"TRAF1"	"TRAF1"	-0.730183817376698	0.634459800735313	-0.417678894928554	0.361151882262195	"IS02"	0.634459800735313
"SAMD9L"	"SAMD9L"	-0.25791159360933	0.633218952603514	-0.592964759766292	0.0775772475321329	"IS02"	0.633218952603514
"LOC100129354"	"LOC100129354"	-1.36053996275313	0.629645989396709	0.26016372921571	0.352120998393825	"IS02"	0.629645989396709
"RIC8A"	"RIC8A"	-0.287189952774641	0.629416513383688	-0.175704970774568	-0.261867062502189	"IS02"	0.629416513383688
"SAP30L"	"SAP30L"	-0.428484958748574	0.628125146536484	-0.235253200997138	-0.0756634180372232	"IS02"	0.628125146536484
"TRIM27"	"TRIM27"	-0.775650777350253	0.625672279305362	0.323672749450039	-0.24584419730563	"IS02"	0.625672279305362
"MAP2K2"	"MAP2K2"	-0.431316499105549	0.622118905300967	-0.445434037693294	0.120361020386885	"IS02"	0.622118905300967
"ZNF274"	"ZNF274"	-0.408493121708551	0.612545652120517	0.30470569931685	-0.557321813815205	"IS02"	0.612545652120517
"NUDT19"	"NUDT19"	-0.0753735842746541	0.611719699575269	-0.283467101120364	-0.344460265411203	"IS02"	0.611719699575269
"PDIA5"	"PDIA5"	-0.345995096247773	0.600809170390558	-0.185091726700709	-0.167461242237438	"IS02"	0.600809170390558
"PLEKHA7"	"PLEKHA7"	-0.0447763018989911	0.586113202293315	-0.210099201562439	-0.410322004487509	"IS02"	0.586113202293315
"LARS"	"LARS"	-0.305001689411054	0.578118876661976	0.411690333188631	-0.711479807186734	"IS02"	0.578118876661976
"LMNB1"	"LMNB1"	0.249159424447945	0.577315383605667	-0.0358893045602768	-0.829904328828988	"IS02"	0.577315383605667
"ADNP2"	"ADNP2"	0.138343135994248	0.571283234187242	-0.0499817035534715	-0.707383950536726	"IS02"	0.571283234187242
"ST3GAL5"	"ST3GAL5"	-0.749211718292514	0.56443514776145	-0.0379378510466221	0.117675926126248	"IS02"	0.56443514776145
"ADIPOR2"	"ADIPOR2"	0.288338424048748	0.553133176167661	-0.208473032835974	-0.686694758317871	"IS02"	0.553133176167661
"KIAA0020"	"KIAA0020"	-0.216662092293434	0.551668978819198	0.184221499407654	-0.562888290998527	"IS02"	0.551668978819198
"POLR1B"	"POLR1B"	0.157798213927213	0.532855358809997	0.214048291927335	-0.918356207502079	"IS02"	0.532855358809997
"RXRB"	"RXRB"	-0.238159317999106	0.528858515504897	-0.0981949419910912	-0.266915407909999	"IS02"	0.528858515504897
"THOC5"	"THOC5"	-0.207917644559689	0.52706693750503	0.0731322388859075	-0.445482346037744	"IS02"	0.52706693750503
"UBTF"	"UBTF"	-0.283207958793463	0.525871718719941	-0.105614633749374	-0.215023025594016	"IS02"	0.525871718719941
"HSPA9"	"HSPA9"	-0.0823172568164804	0.524452794217854	0.0187602488992976	-0.511515532376147	"IS02"	0.524452794217854
"GNB1"	"GNB1"	0.245633141584866	0.52241857000064	-0.506862040104089	-0.348115632297755	"IS02"	0.52241857000064
"FASTKD5"	"FASTKD5"	0.0400779774491239	0.520873168124993	-0.219556648797689	-0.409991885103588	"IS02"	0.520873168124993
"ZNF766"	"ZNF766"	-0.219304084265989	0.517177222186531	0.00562701135787308	-0.364069042295197	"IS02"	0.517177222186531
"PAK1"	"PAK1"	-0.0690178898722307	0.514322493207523	-0.383895270108962	-0.154954216070556	"IS02"	0.514322493207523
"NAP1L4"	"NAP1L4"	-0.244580603675596	0.508125078841739	0.103662989540719	-0.417759681966049	"IS02"	0.508125078841739
"MFNG"	"MFNG"	-0.229827154531169	0.503850699584969	0.00849561756876926	-0.342272377270509	"IS02"	0.503850699584969
"SIK2"	"SIK2"	0.361248068165329	0.503038659919387	-0.286992255310113	-0.630335501360477	"IS02"	0.503038659919387
"RAB7A"	"RAB7A"	0.335516109171451	0.497939031166178	-0.720219628219974	-0.215656011500136	"IS02"	0.497939031166178
"TCF19"	"TCF19"	-0.335465538285258	0.493235067411329	0.167816675111561	-0.373739760555987	"IS02"	0.493235067411329
"MTHFD1L"	"MTHFD1L"	-0.130794743207702	0.491335247295982	-0.0555928616811988	-0.364081476212821	"IS02"	0.491335247295982
"GSPT1"	"GSPT1"	-0.0304404333674409	0.489039976898799	-0.109323116636743	-0.407472049965125	"IS02"	0.489039976898799
"PSPC1"	"PSPC1"	-0.0899362737431681	0.488813669928072	0.0734957329394559	-0.514213776218154	"IS02"	0.488813669928072
"EXOC1"	"EXOC1"	-0.591861133263811	0.485616603158105	0.0884721070585458	-0.0556255858402741	"IS02"	0.485616603158105
"PUS7"	"PUS7"	-0.0379234857397556	0.481111101441732	0.437272977104582	-0.877729036624281	"IS02"	0.481111101441732
"RNF38"	"RNF38"	-0.139336072938346	0.479329452070847	-0.14730011326126	-0.261502996194066	"IS02"	0.479329452070847
"ZNF830"	"ZNF830"	-0.498165846250636	0.475903313245936	0.135575546702291	-0.174349565015508	"IS02"	0.475903313245936
"IK"	"IK"	-0.294240496886347	0.472465922947097	0.00926584988528673	-0.248634124865051	"IS02"	0.472465922947097
"RNF185"	"RNF185"	0.105237167465571	0.471010312542264	-0.264152455163328	-0.376807489896689	"IS02"	0.471010312542264
"ECE2"	"ECE2"	-0.0023207075351265	0.464810206711617	-0.58011720761646	0.011197030311606	"IS02"	0.464810206711617
"DHDDS"	"DHDDS"	-0.580017796815831	0.458288713207156	0.190210872913912	-0.12732863419444	"IS02"	0.458288713207156
"DTX3L"	"DTX3L"	-0.133085832569158	0.457955838788453	-0.490732671245266	0.0612474275506104	"IS02"	0.457955838788453
"RUFY1"	"RUFY1"	-0.4869570056534	0.456347958153362	0.0694156028940319	-0.10468324996369	"IS02"	0.456347958153362
"TTL"	"TTL"	-0.341821847610912	0.444559036535106	-0.157455230519044	-0.0256078523944028	"IS02"	0.444559036535106
"IL15RA"	"IL15RA"	-0.321698021044518	0.437603084980822	-0.374720252577685	0.156326234044676	"IS02"	0.437603084980822
"BIN2"	"BIN2"	-0.434113454502651	0.435364746768015	-0.451935665445184	0.332315330184764	"IS02"	0.435364746768015
"BSDC1"	"BSDC1"	-0.453327878817234	0.414493163373876	-0.0751278984871832	0.0380433824001542	"IS02"	0.414493163373876
"ESRRA"	"ESRRA"	-0.36911917093741	0.40904890296758	-0.0562165155809563	-0.0514200152969608	"IS02"	0.40904890296758
"VWA3B"	"VWA3B"	-0.230514186612711	0.3876229601795	-0.123317353244152	-0.0977694921482596	"IS02"	0.3876229601795
"DLST"	"DLST"	-0.232794772521473	0.368085812347988	-0.155795888528478	-0.0454744079810378	"IS02"	0.368085812347988
"HS1BP3"	"HS1BP3"	0.0788098842716411	0.364286117566718	-0.636564009223757	0.0952323735345632	"IS02"	0.364286117566718
"IMMT"	"IMMT"	0.0652495632171003	0.364025550927705	-0.0674342063247511	-0.397742409703815	"IS02"	0.364025550927705
"B3GNTL1"	"B3GNTL1"	-0.306705778059102	0.363261661796924	-0.33383667159186	0.187025611840503	"IS02"	0.363261661796924
"TADA2L"	"TADA2L"	0.0259686334481011	0.361518412236445	0.2783627702313	-0.665738722756946	"IS02"	0.361518412236445
"SDCCAG10"	"SDCCAG10"	-0.0459584763487573	0.351792756641207	-0.0964346481804442	-0.254845509664887	"IS02"	0.351792756641207
"EIF2AK1"	"EIF2AK1"	-0.135227448695317	0.346718485076925	0.0134189199612586	-0.263656738959523	"IS02"	0.346718485076925
"RAB5C"	"RAB5C"	0.250274229969901	0.336082518939646	-0.716667983796517	0.0371637902255441	"IS02"	0.336082518939646
"FAM134C"	"FAM134C"	-0.331254207532654	0.333915852306346	-0.232194793533943	0.151570491509172	"IS02"	0.333915852306346
"C4orf10"	"C4orf10"	-0.420702703586583	0.312118082222669	0.150355887047516	-0.0812516946198178	"IS02"	0.312118082222669
"WRNIP1"	"WRNIP1"	-0.102512940580522	0.306937657108082	-0.0355248514069847	-0.207318211575726	"IS02"	0.306937657108082
"UTP14A"	"UTP14A"	-0.168341517406161	0.280098335813551	0.0908284584013212	-0.228947780102614	"IS02"	0.280098335813551
"IDH2"	"IDH2"	0.0467122688204759	0.263633551690423	-0.248699652021423	-0.10988257461463	"IS02"	0.263633551690423
"RPP38"	"RPP38"	-0.123960433143734	0.257887109280159	0.0919453817721128	-0.247148288004304	"IS02"	0.257887109280159
"UIMC1"	"UIMC1"	-0.394753970036196	0.252211191913061	0.184438165088753	-0.0704653401268976	"IS02"	0.252211191913061
"DNAJB11"	"DNAJB11"	-0.232270554258224	0.243793348912618	-0.0158218754670644	-0.0349095531610882	"IS02"	0.243793348912618
"KIAA0494"	"KIAA0494"	-0.107781534757638	0.238417935285505	-0.0726380092819761	-0.0947230825038411	"IS02"	0.238417935285505
"MDH2"	"MDH2"	0.0502083358478639	0.231259659445965	0.192247499454506	-0.469826295700971	"IS02"	0.231259659445965
"COMMD9"	"COMMD9"	-0.242525349951437	0.219977167163342	0.0153079879161891	-0.0270515231191296	"IS02"	0.219977167163342
