"V1"	"CTSP.ACY5"
"CHST7"	"CHST7"	-0.117703672207989
"CCDC97"	"CCDC97"	1.30127269250011
"LOC286467"	"LOC286467"	0.739730732694178
"KISS1R"	"KISS1R"	-0.605160456054068
"B4GALNT3"	"B4GALNT3"	-0.792364931926448
"LAG3"	"LAG3"	-0.121858940001695
"NDST2"	"NDST2"	0.860988510252414
"PMFBP1"	"PMFBP1"	-1.07355910737978
"ETF1"	"ETF1"	0.478130488792283
"RRBP1"	"RRBP1"	0.474926056326192
"TFR2"	"TFR2"	-0.8963989342962
"PEX16"	"PEX16"	-0.761026246729126
"MCOLN2"	"MCOLN2"	-0.47948672588555
"MACF1"	"MACF1"	0.274704928006378
"AIFM3"	"AIFM3"	1.13937298860775
"FSD1"	"FSD1"	0.467225765122822
"MCM3"	"MCM3"	-0.357302981123785
"ZBTB39"	"ZBTB39"	0.186009966777008
"SYNPO"	"SYNPO"	0.466515578331594
"CS"	"CS"	0.639168142741536
"LSDP5"	"LSDP5"	0.899581350352644
"CD44"	"CD44"	0.727139208375165
"PLP2"	"PLP2"	0.689297523280718
"TTLL7"	"TTLL7"	1.85566113807353
"TCIRG1"	"TCIRG1"	0.389429392828524
"TBC1D8"	"TBC1D8"	-0.191089579543712
"RNF38"	"RNF38"	0.375178350308757
"LOC400696"	"LOC400696"	-0.486798853671364
"ALOX12P2"	"ALOX12P2"	-0.4889144181088
"AVPR1B"	"AVPR1B"	-0.417874583831307
"CHST14"	"CHST14"	0.843801852486251
"PUF60"	"PUF60"	1.00144732517657
"GNL2"	"GNL2"	0.760201954625958
"GAS8"	"GAS8"	0.232783353269685
"C18orf8"	"C18orf8"	1.61395620715823
"OXTR"	"OXTR"	-0.366214421747037
"SIPA1L2"	"SIPA1L2"	0.951462718899767
"CCDC144NL"	"CCDC144NL"	-0.432622524783637
"POM121"	"POM121"	0.486492331037459
"PAXIP1"	"PAXIP1"	0.105004568000647
"LOC100287482"	"LOC100287482"	-0.168984852488169
"AHNAK"	"AHNAK"	0.271892745326217
"P2RY6"	"P2RY6"	1.62313681760764
"PCBP4"	"PCBP4"	0.283407841606438
"MTHFD1L"	"MTHFD1L"	0.708257869493222
"ZNF556"	"ZNF556"	-0.524718389895752
"ZFYVE1"	"ZFYVE1"	-0.616077735785609
"CASKIN2"	"CASKIN2"	1.23375558330194
"FAM70B"	"FAM70B"	2.2504306065675
"ARIH2"	"ARIH2"	-0.350559227321466
"CCDC130"	"CCDC130"	-0.215381385722537
"FAM149A"	"FAM149A"	-0.242658362248614
"WARS"	"WARS"	0.162632221516886
"TDRD9"	"TDRD9"	2.12373533171814
"NAT8L"	"NAT8L"	0.186706905421427
"SEMA4G"	"SEMA4G"	-0.652168400899797
"LOC284233"	"LOC284233"	-0.519116279316043
"NFKB1"	"NFKB1"	-0.0775524626367247
"RCL1"	"RCL1"	-0.238845353667763
"NPIPL3"	"NPIPL3"	-0.971041087781004
"VPS13D"	"VPS13D"	0.962872035656735
"SULT1A2"	"SULT1A2"	1.20022131898905
"RDH10"	"RDH10"	0.40726902429606
"HSPA9"	"HSPA9"	-0.638808132161672
"KIR3DL1"	"KIR3DL1"	0.0120674911695382
"LOC100286968"	"LOC100286968"	-1.07708033948705
"CPT1C"	"CPT1C"	0.480153796540842
"ADAP1"	"ADAP1"	-0.623490529572263
"LILRB2"	"LILRB2"	0.434963069234128
"ZFP36"	"ZFP36"	0.2707411709027
"PDIA4"	"PDIA4"	0.305937050058201
"NR4A1"	"NR4A1"	-0.277846629791281
"SIGLEC16"	"SIGLEC16"	0.136313283728867
"PRDM13"	"PRDM13"	0.295954310161647
"LOC100289439"	"LOC100289439"	-0.552770462139827
"ARAP3"	"ARAP3"	1.59240547102279
"ZBTB40"	"ZBTB40"	-0.638792248082707
"THEG"	"THEG"	-0.391960289480815
"C21orf136"	"C21orf136"	2.43286780334413
"KIF13B"	"KIF13B"	-0.95497958480861
"RGR"	"RGR"	-0.348118751920794
"NACC2"	"NACC2"	0.775203914320822
"BPTF"	"BPTF"	1.05575320230937
"LOC440295"	"LOC440295"	-0.468962403530313
"LDHD"	"LDHD"	1.1902780490874
"SHH"	"SHH"	-0.4607403843482
"ABCC10"	"ABCC10"	-0.68447683273136
"PNPLA2"	"PNPLA2"	0.306949652910698
"C14orf1"	"C14orf1"	0.0842801404434098
"BHLHE40"	"BHLHE40"	-0.207934519701363
"IMMT"	"IMMT"	0.0651995336834306
"LARS"	"LARS"	0.655611702787419
"C20orf118"	"C20orf118"	-0.304487124540112
"C19orf57"	"C19orf57"	0.0647062643713763
"RHD"	"RHD"	-0.321239529602779
"LY6E"	"LY6E"	-0.178805806769212
"POLR1B"	"POLR1B"	0.767407153259871
"LOC100288406"	"LOC100288406"	-0.346935598597657
"NR1I2"	"NR1I2"	-0.976344788121387
"NSD1"	"NSD1"	1.04199528488578
"SLC25A39"	"SLC25A39"	-0.645773112132716
"FLJ41941"	"FLJ41941"	-0.379063654375931
"KCTD10"	"KCTD10"	0.0303134631487439
"RAPGEF2"	"RAPGEF2"	-0.254842307245968
"KIAA0020"	"KIAA0020"	0.0902497961149287
"SLC20A1"	"SLC20A1"	-0.417011165081231
"RNF157"	"RNF157"	-0.157770556533458
"LOC100287676"	"LOC100287676"	-0.505590866335846
"RRP1B"	"RRP1B"	0.485285080341592
"SH3BP2"	"SH3BP2"	-0.10151012724706
"FLJ14213"	"FLJ14213"	-0.113143958022287
"FYN"	"FYN"	-0.0254066197132113
"BSDC1"	"BSDC1"	0.382234041039945
"KIR2DL3"	"KIR2DL3"	-0.64348951184438
"GPSM1"	"GPSM1"	0.0653666933004476
"LOC728417"	"LOC728417"	-0.902539764336079
"FGF23"	"FGF23"	-0.432926438384785
"IDH2"	"IDH2"	0.0279387232593791
"ZAP70"	"ZAP70"	-0.281104592428666
"TOMM34"	"TOMM34"	0.619414141945327
"MPRIP"	"MPRIP"	-1.1966070247554
"FAM123B"	"FAM123B"	0.598664896375695
"C19orf54"	"C19orf54"	-1.1880235158553
"LOC100287829"	"LOC100287829"	-0.226325635411287
"MGC14436"	"MGC14436"	-0.527034137149887
"ZC3HAV1"	"ZC3HAV1"	1.06055096440844
"TRAFD1"	"TRAFD1"	-1.23035006598248
"PGA5"	"PGA5"	-0.388928915731848
"CTNNBL1"	"CTNNBL1"	1.33197714763195
