"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"State"	"MaxFC"	"InitialState"
"RNF149"	"RNF149"	-0.907287960365275	0.0986244154769907	-0.745169465952255	0.433649540326555	0.905795755742884	-0.205777145843952	0.795028278508367	"S01"	0.905795755742884	"IS05"
"SBNO2"	"SBNO2"	-0.0848736947555855	-1.48033171536279	-0.247901909048871	0.401426765842536	0.898959190142921	0.420442850330196	0.441572635320719	"S01"	0.898959190142921	"IS05"
"IL4I1"	"IL4I1"	-0.591513454070626	-0.752172337774139	0.834373753405258	-0.537956491298484	0.891806919657949	-0.0164807459621098	0.629762172858226	"S01"	0.891806919657949	"IS05"
"CYBB"	"CYBB"	-0.535308790436822	-0.348784206813876	0.0988559141476173	0.0144839290221873	0.889166166450734	-0.618459077378073	0.720227045750329	"S01"	0.889166166450734	"IS05"
"GPR137B"	"GPR137B"	-0.828776576781246	-0.134838167081531	0.573530776878489	-0.159246342441762	0.887586689631129	-0.317158662478282	0.462438502713289	"S01"	0.887586689631129	"IS05"
"EGR2"	"EGR2"	-0.436435598424593	-0.603092269461089	0.268223677818177	-0.0391970115239948	0.883854372812325	-0.158134468109417	0.40245743871643	"S01"	0.883854372812325	"IS05"
"STAT5A"	"STAT5A"	-0.117277535250131	-1.16317017510901	-0.0313670073562796	0.0762441435928445	0.882719784150878	0.399919885948462	0.24185177114851	"S01"	0.882719784150878	"IS05"
"GPR132"	"GPR132"	-0.786821314610632	-0.862651896517643	0.176982787429916	0.24180044312956	0.877931733367474	0.430167755607257	0.647261443558725	"S01"	0.877931733367474	"IS05"
"TDRD9"	"TDRD9"	-0.584692307721588	-0.364270513485442	-0.141979224851351	0.323133813509104	0.874532522738303	-0.180412156060195	0.438396688442403	"S01"	0.874532522738303	"IS05"
"GLA"	"GLA"	-0.557579243089169	-0.0800138930019731	-0.323306775567374	-0.593181218676932	0.868422030532139	0.126121298658574	0.668913366238275	"S01"	0.868422030532139	"IS05"
"JAKMIP2"	"JAKMIP2"	-0.847900162789287	-0.240724269136845	0.0498210973435557	0.416822935860626	0.860847825758886	-0.198526237594481	0.520330596770753	"S01"	0.860847825758886	"IS05"
"MAP7D1"	"MAP7D1"	-0.261270723047957	-1.49943406831455	-0.158794810959557	0.355303313935575	0.860296677882344	0.481222411871005	0.697819135278548	"S01"	0.860296677882344	"IS05"
"GNB4"	"GNB4"	-0.483110927390674	0.159000690395675	-0.242293115608301	0.272910897198673	0.857200362723485	-0.870540903645487	0.365582398109197	"S01"	0.857200362723485	"IS05"
"IFFO2"	"IFFO2"	-0.61187432763491	-1.08246061162024	0.150731804130185	0.62902030060237	0.844490779782499	0.234387002149324	0.539897306046089	"S01"	0.844490779782499	"IS05"
"TSPO"	"TSPO"	-0.827523499517021	-0.000171148235806077	-0.238474927651667	-0.160130840251523	0.843309132520695	0.23825754692881	0.547087863210387	"S01"	0.843309132520695	"IS05"
"PLXNC1"	"PLXNC1"	-0.150401525349375	-0.686224024193255	0.0496027112910912	0.23567084116296	0.832086092480026	-0.935993248832202	0.680369175864612	"S01"	0.832086092480026	"IS05"
"CYTSB"	"CYTSB"	-0.511824011785937	-0.629873359027768	0.404082912425084	-0.00214686824272393	0.829581078888853	-0.13136795641653	0.452463538698031	"S01"	0.829581078888853	"IS05"
"MYLIP"	"MYLIP"	-0.615950495960991	-0.546265182424131	0.297888677625006	0.63940430542876	0.822838220130812	-0.252838016360993	0.223464046316337	"S01"	0.822838220130812	"IS05"
"RTN4R"	"RTN4R"	-0.70284384888344	-0.868226696623036	0.498008290268492	0.240234678350417	0.819293960667182	0.440068681440636	0.32511493816467	"S01"	0.819293960667182	"IS05"
"C10orf58"	"C10orf58"	-0.760139187789269	-0.116499177103099	-0.0848965864122446	0.479349340760526	0.816619146651444	-0.451039880267718	0.545090796621235	"S01"	0.816619146651444	"IS05"
"GADD45B"	"GADD45B"	-0.429547597692295	-0.796365654062133	0.128240763845034	0.075297106262888	0.814188947016394	0.453871379219078	0.220836359189199	"S01"	0.814188947016394	"IS05"
"IFITM1"	"IFITM1"	-0.945565938455294	-0.075948424576887	-0.0733121303855857	0.340579566858129	0.808541770589509	0.485615309914751	0.15215808986521	"S01"	0.808541770589509	"IS05"
"CNNM4"	"CNNM4"	-0.165789941131888	-1.13624576795392	0.41191837783143	0.485169171520032	0.801505386068524	-0.197073725540456	0.190655693539989	"S01"	0.801505386068524	"IS05"
"KYNU"	"KYNU"	-0.532316335785431	0.0289364967184589	0.0576874897308267	-0.108507314780372	0.796142710123967	-0.843730229556311	0.686320247109961	"S01"	0.796142710123967	"IS05"
"TLR4"	"TLR4"	-0.669513427786064	0.118700250133655	0.117138964491363	0.0126400526700889	0.795613946431595	-0.943051710549802	0.741705293534879	"S01"	0.795613946431595	"IS05"
"GLT1D1"	"GLT1D1"	-0.810646777244648	-0.444894264736197	0.516089738544235	-0.0498607930546641	0.785482783506911	-0.134266669469211	0.708963473906635	"S01"	0.785482783506911	"IS05"
"ABCG1"	"ABCG1"	-0.450850702981737	-0.29553819799031	-0.0896510146250946	0.0267535233779875	0.783242864812672	-0.0453964566459117	0.320011990146964	"S01"	0.783242864812672	"IS05"
"CCR2"	"CCR2"	-0.751784371387276	0.152033883904264	-0.408045962171518	0.527397683445246	0.780021465012576	-0.330848322874115	0.385415390134621	"S01"	0.780021465012576	"IS05"
"EDARADD"	"EDARADD"	-0.721269391696723	-0.508572803129436	0.569173142697739	0.122899637966682	0.743725064976186	0.0197966781815772	0.390050230772215	"S01"	0.743725064976186	"IS05"
"SERPINB9"	"SERPINB9"	-0.2248036371554	-0.690630489704462	0.390632633312363	-0.0230526074070244	0.73929701916679	-0.0873312021327745	0.154789429068429	"S01"	0.73929701916679	"IS05"
"CEBPA"	"CEBPA"	-1.07738436323232	-0.169572232529103	0.343346119144512	0.00210435207810796	0.73722770138511	0.38884532212409	0.546632236235423	"S01"	0.73722770138511	"IS05"
"ITLN1"	"ITLN1"	-0.521996177777619	0.401466801032592	-0.264411799238355	0.0883664197488949	0.734848665886186	-0.187527388807797	-0.106989573292009	"S01"	0.734848665886186	"IS05"
"IFI6"	"IFI6"	-1.02375367276641	0.286498967568948	-0.143196299961106	0.266988520457823	0.731687410303559	0.0829486255383354	0.372312306315696	"S01"	0.731687410303559	"IS05"
"NELL2"	"NELL2"	-0.679301856868653	-0.315535279030248	0.444456515689057	0.449380643201981	0.729018185459263	-0.258890251220539	0.191990434038115	"S01"	0.729018185459263	"IS05"
"HNRPLL"	"HNRPLL"	-0.331926323461921	0.159687680732243	-0.384140928269116	0.260273558965594	0.716428448487285	-0.691425428021238	0.250853655413767	"S01"	0.716428448487285	"IS05"
"CEND1"	"CEND1"	-0.515593853501839	-0.4945975540299	-0.160199858823926	0.0654885451001986	0.713352105210177	0.697920581076513	0.15675022593055	"S01"	0.713352105210177	"IS05"
"RDX"	"RDX"	-0.130154452012798	-0.0782142650121439	-0.522155107471199	0.293325857645707	0.708355723308315	-1.14286455744061	0.652598782777801	"S01"	0.708355723308315	"IS05"
"MOBKL2C"	"MOBKL2C"	-0.448743874476556	-0.794419606200393	0.0352971794541611	0.535932712637017	0.707130859567909	0.460444740575163	0.0794124367268113	"S01"	0.707130859567909	"IS05"
"PDE4D"	"PDE4D"	-0.8860916747085	-0.28509851065777	0.452070215470092	0.585883263408735	0.697773636280522	-0.480595055620735	0.581854739244143	"S01"	0.697773636280522	"IS05"
"SLFN11"	"SLFN11"	-0.179593631220979	-0.563076957580571	-0.55252331608605	0.509070098132352	0.694759324963255	-0.28427106611194	0.475315150610785	"S01"	0.694759324963255	"IS05"
"SLC9A9"	"SLC9A9"	-0.73440072627578	0.0888401776880289	-0.207907907160121	0.227384078865694	0.69347777975537	-0.0565992552090777	0.372171118504171	"S01"	0.69347777975537	"IS05"
"LEPROTL1"	"LEPROTL1"	-0.466649260572771	0.475685330787057	-0.927117126422111	0.463698017486777	0.682202037670113	-0.665783586331655	0.389079759323204	"S01"	0.682202037670113	"IS05"
"NR4A3"	"NR4A3"	-0.0245031759628058	-0.443447845913896	-0.315772358308275	0.316402195743111	0.668370934789679	-0.317615017892486	0.109942917125872	"S01"	0.668370934789679	"IS05"
"CADM1"	"CADM1"	-0.442091632349688	-0.208820497797343	0.138428670474229	0.0107037525287626	0.65923448539405	-0.426149881418576	0.472122464471385	"S01"	0.65923448539405	"IS05"
"SQRDL"	"SQRDL"	-0.72388855138792	0.233859850816841	-0.232315826975647	-0.0345357312013711	0.640060650566363	-0.176584824945102	0.557959127032187	"S01"	0.640060650566363	"IS05"
"CD226"	"CD226"	-0.323982747392331	-0.100498615470231	-0.338366493132306	0.456457127705928	0.634719334163076	-0.276868943354568	0.106034099168077	"S01"	0.634719334163076	"IS05"
"CFD"	"CFD"	-1.03609658722623	0.0854712701340379	-0.0263005392845325	0.386627906073424	0.63114990312075	0.0422643141374812	0.574859410737567	"S01"	0.63114990312075	"IS05"
"CACNA1E"	"CACNA1E"	-0.49581999455724	-0.549415341181022	-0.0442115589868635	0.0574048000137004	0.619273033934741	0.345579673972835	0.480187499169625	"S01"	0.619273033934741	"IS05"
"TIPARP"	"TIPARP"	-0.143085928216303	-0.124941632522739	0.0768909229683792	0.315238707759129	0.573418162647392	-1.11319928227579	0.358320052015101	"S01"	0.573418162647392	"IS05"
"LOC392437"	"LOC392437"	-0.798323448421438	0.214333012548602	0.523233383154404	-0.164275544867608	0.547093904365996	-0.0217252652857791	0.179174484146599	"S01"	0.547093904365996	"IS05"
"HLA.DRB5"	"HLA.DRB5"	-0.464477371980116	-0.193365040962328	0.491596198129791	-0.236298495492924	0.542795860126445	0.173213797962615	0.0459673445214452	"S01"	0.542795860126445	"IS05"
"NCF1C"	"NCF1C"	0.0305310650066313	-0.700945922658574	0.460463013905275	-0.426026750589873	0.517571477003537	0.43453696093958	-0.169878203628331	"S01"	0.517571477003537	"IS05"
"FES"	"FES"	-0.127740251627706	-0.507100682083835	-0.568585359541696	0.509480675330633	0.514166255568026	0.0724027938424361	0.246524183384949	"S01"	0.514166255568026	"IS05"
"NAB1"	"NAB1"	0.0344131014603776	-0.229678660298969	-0.261326663967499	0.419169958901933	0.493777883636615	-0.623589689249528	0.0777585461413225	"S01"	0.493777883636615	"IS05"
"LOC440498"	"LOC440498"	-0.565870837592793	-0.0675153600315365	0.240339944258526	0.172649093754327	0.475280464199422	0.212749390827398	-0.0114462215535662	"S01"	0.475280464199422	"IS05"
"THEM5"	"THEM5"	-0.0595817040232442	-0.652441625156404	0.40696671201133	0.219402572892484	0.461636645306683	-0.0307176801855761	-0.101652180123573	"S01"	0.461636645306683	"IS05"
"ZNRF1"	"ZNRF1"	-0.474277521141708	-0.464626265644843	-0.193146192429524	0.417614894297364	0.451903020085908	0.350600303579158	0.363678304186024	"S01"	0.451903020085908	"IS05"
"PTPRO"	"PTPRO"	-0.408661644641365	0.0730536499301822	-0.329740079588982	0.402460697681679	0.436787518393232	-0.46143976672573	0.427266611634028	"S01"	0.436787518393232	"IS05"
"DHCR24"	"DHCR24"	0.184589109283132	-0.747840424971715	0.2533103761694	0.117652868782294	0.273230015399694	-0.0572919895939496	0.0352560633748278	"S01"	0.273230015399694	"IS05"
"RASL11A"	"RASL11A"	-0.632492347028803	0.11144904397662	1.84001525162397	-0.135233761997895	-0.529851216338844	-0.0571332194787866	0.128591149779626	"S02"	1.84001525162397	"IS03"
"MAML3"	"MAML3"	-0.601404081932322	-0.464936164679401	1.77542511680005	0.286962984654292	-0.288814319263461	-0.247773616562198	0.36784351494264	"S02"	1.77542511680005	"IS03"
"EEPD1"	"EEPD1"	-0.539230098926625	-0.350822363611182	1.75421937500576	0.104843030366787	-0.314309486534862	-0.0557489034087379	0.168542057287288	"S02"	1.75421937500576	"IS03"
"LOC196415"	"LOC196415"	-0.170284646809716	-0.148172366596518	1.64871252461056	-0.220909209724209	-0.438584213974806	-0.372214840359527	0.0656140563297454	"S02"	1.64871252461056	"IS03"
"SERPINA9"	"SERPINA9"	-0.428074854523024	-0.0275821895499655	1.62935978941238	-0.0966358182102609	-0.664283977756291	-0.0840908602456799	0.260620105035018	"S02"	1.62935978941238	"IS03"
"MMP20"	"MMP20"	-0.533246992149015	0.0897744335998794	1.62224545173275	-0.353908539736194	-0.205901010986691	-0.272965105253517	0.167819862210958	"S02"	1.62224545173275	"IS03"
"SYTL4"	"SYTL4"	-0.555381402378817	-0.14792204821534	1.61344837441148	0.188495930940084	-0.451853085253262	-0.199548755225396	0.266557433763602	"S02"	1.61344837441148	"IS03"
"S1PR2"	"S1PR2"	-0.647068953038431	-0.650538742038638	1.5527067402883	-0.110385528699781	-0.194606652484567	0.311118857449919	0.583338672707552	"S02"	1.5527067402883	"IS03"
"PRPSAP2"	"PRPSAP2"	-0.212446275394247	0.370951904548065	1.49075422559717	-0.279785642142971	-0.710225005375331	-0.386349414359746	0.00233018640984804	"S02"	1.49075422559717	"IS03"
"LMO2"	"LMO2"	-0.554042551513302	-0.135435334434263	1.47254584990525	-0.11716531415906	-0.286099745454159	-0.0477753575204892	0.298916383738572	"S02"	1.47254584990525	"IS03"
"RPRD1B"	"RPRD1B"	0.145952786976804	-0.625464619037793	1.47113915633259	0.12204973843638	-0.501190898055813	-0.210675347993234	-0.0732581159380991	"S02"	1.47113915633259	"IS03"
"ICOSLG"	"ICOSLG"	-0.306677920413709	-0.849565489972589	1.46378106578935	0.25217251327386	0.000202604512852813	0.320716532157805	-0.139340970137476	"S02"	1.46378106578935	"IS03"
"SPINK2"	"SPINK2"	-0.614457084701508	0.0849191040611466	1.45903990122145	-0.0460798553834556	-0.385559310051117	-0.082292448432541	0.230903766948392	"S02"	1.45903990122145	"IS03"
"LYPD6B"	"LYPD6B"	-0.435499138445106	-0.0126161537683236	1.41861395994049	0.290915968586191	-0.536262395522159	0.0238885100455272	-0.090721241169589	"S02"	1.41861395994049	"IS03"
"CLIP2"	"CLIP2"	-0.674278694852991	-0.986479501463792	1.38345121150448	0.384349611672808	0.148736012433458	0.353183951269775	0.377833579504436	"S02"	1.38345121150448	"IS03"
"MYO3B"	"MYO3B"	-0.223496116042508	-0.188351799643502	1.35378758602097	0.0914386097557874	-0.423215347767816	-0.290700791759682	0.108841554318519	"S02"	1.35378758602097	"IS03"
"SWAP70"	"SWAP70"	0.485348055362998	-0.684633210484038	1.330545284895	-0.184283657884863	-0.600383255498081	-0.538880690817984	0.163674059317994	"S02"	1.330545284895	"IS03"
"CAMK1"	"CAMK1"	-0.735893863309499	-0.0667524557137988	1.32787179033673	0.152908763195443	-0.107400886869179	0.201615754387731	0.0334615940687678	"S02"	1.32787179033673	"IS03"
