"V1"	"CTSP.ACY5"
"TMEM120A"	"TMEM120A"	-0.0129131881418532
"COL10A1"	"COL10A1"	2.35042698206539
"RNF149"	"RNF149"	1.27595466124638
"LBP"	"LBP"	2.19071881912244
"CHST11"	"CHST11"	0.561666615712726
"PLEKHA6"	"PLEKHA6"	-0.594544951293169
"COL23A1"	"COL23A1"	0.48156430215323
"BEND3"	"BEND3"	-0.911779461807646
"C1orf175"	"C1orf175"	0.42123142370392
"HMCN2"	"HMCN2"	-0.904245944812366
"ALOX15"	"ALOX15"	-0.914666804026061
"PLVAP"	"PLVAP"	0.807985515884909
"SH3BP2"	"SH3BP2"	0.0238603691497879
"AUTS2"	"AUTS2"	-0.565937477843601
"TLR7"	"TLR7"	1.39575964151714
"MEG3"	"MEG3"	1.30515944290638
"SYNGR3"	"SYNGR3"	0.546829403812971
"C8orf84"	"C8orf84"	0.46827791241611
"AK3L1"	"AK3L1"	0.727146879849784
"MAOB"	"MAOB"	0.32368562608045
"SLC12A2"	"SLC12A2"	-1.03736821049874
"TTC39A"	"TTC39A"	1.96963917371783
"CD4"	"CD4"	-0.146483704213158
"ST6GALNAC5"	"ST6GALNAC5"	1.53517189590643
"AQP1"	"AQP1"	0.219114340374962
"DGAT2"	"DGAT2"	1.51900237289815
"ADAMTSL2"	"ADAMTSL2"	0.556800608807468
"CEP57"	"CEP57"	-0.446637494409954
"FAM101A"	"FAM101A"	1.92751303794944
"ANXA2P2"	"ANXA2P2"	-0.00133874272955232
"MYO6"	"MYO6"	-0.382020448206631
"ANKRD7"	"ANKRD7"	-0.886910711772236
"LOC392437"	"LOC392437"	0.00289576428668094
"TMEM14A"	"TMEM14A"	0.754208444660947
"CPE"	"CPE"	1.0818211306489
"TM6SF1"	"TM6SF1"	1.31752837480616
"FAM171B"	"FAM171B"	0.678092317061551
"DPCR1"	"DPCR1"	-0.485107819331735
"PPP1R1A"	"PPP1R1A"	2.07914437405424
"ZDBF2"	"ZDBF2"	-0.448009166410312
"FCGBP"	"FCGBP"	0.163061274665871
"SOX18"	"SOX18"	0.684543325215581
