"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C03_830686"	"MS2010072003"	"MS2010072036"	"MS2010072827"	"MS2010072831"	"MS2010072913"	"MS2010072925"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A03_830756"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B09_830678"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C11_830764"	"MS2010072004"	"MS2010072805"	"MS2010072835"	"MS2010072838"	"MS2010072902"	"MS2010072917"	"MS2010072930"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_A12_841926"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B08_841908"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C07_830734"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C08_830838"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C09_830750"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C10_830840"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_D08_830828"	"MS2010072026"	"MS2010072038"	"MS2010072813"	"MS2010072837"	"MS2010072932"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B04_841918"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A01_830792"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A07_830800"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A11_830708"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B07_830666"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B11_830836"	"MS2010072001"	"MS2010072023"	"MS2010072034"	"MS2010072042"	"MS2010072821"	"MS2010072824"	"MS2010072828"	"MS2010072904"	"MS2010072921"
"TMEM132E"	5.35470484069116	5.07584247392112	6.46346822939521	4.78106363693856	4.57891656915444	6.23038349701635	3.09875487669045	3.89873884510169	4.99991411359917	2.78384280129114	5.71558389752326	4.12518677365138	4.51220852037821	5.1343981508731	5.34175759754453	3.18867006266492	8.71931438991773	4.00740565047947	5.15951009943997	4.40890614958687	3.61682280471053	5.20593885189838	5.43098603029601	5.20465583553546	4.52648709467878	5.77526294555836	5.34276499308089	5.35978097178215	5.70515818506379	2.82668574899663	2.47202539814936	3.70373380900623	4.70277004069131	2.44725459593459	3.49827026088795	5.92098333181034	2.8673931018447	4.90177921613575	5.38008916024556	5.90592277740891	3.43195589117517	5.0162607817354	5.76506269249014	5.51871813337241
"CRY1"	7.49650676412493	8.4046202585969	8.25618370573516	7.70968648529623	8.51783584766281	10.528638166009	8.24993886013402	9.94611184365094	10.1343961926043	9.94662841066259	10.4739871741627	9.56160854642259	9.45118236207606	9.05165728425301	9.33161998500433	9.11536281448321	11.6989294892514	10.041583428918	8.58553298035226	9.24093814255591	9.47741186555941	8.8474133187686	9.140157249555	9.74441900334122	9.85411030479434	9.21086462852336	10.6548311254011	10.7552400956728	10.347540952442	10.2410265896733	9.8812475976746	9.53413026259893	10.38496695637	8.17717301453883	10.2315158750587	10.1007949637365	9.24492751749217	9.33004414311598	9.3139884689924	7.73040101432857	8.95579311005327	9.05615759178708	8.82469726357281	9.58603754156452
"RAB34"	10.3705720265376	8.94405800868013	8.38463124223335	8.71449905762877	9.25647175588326	9.1914967626324	9.87092380374667	8.84755446280468	9.40523031611963	8.72041242368487	9.39662614027043	8.33572360583429	9.59322171512029	8.51158190946154	9.61326221155818	8.65181134655428	9.740802189214	9.9557887884689	9.33335293549981	9.81361202379549	9.52517830857971	9.70790796495714	9.46269861762175	10.2278644527059	9.64810126637914	11.0586733316879	9.02812513719636	10.4753350395424	9.66961871692411	10.2475354062134	9.97848297277478	10.6751135791273	10.3090407479792	8.52283307220045	9.40923546536676	9.31389260614694	9.50687548475015	9.62450864768646	8.91410234979939	9.90139698145748	9.7360294737768	9.47414479189806	9.41990431400479	9.94925603989435
"TK2"	7.86296778033272	6.89025115979152	7.24978545183955	6.31816212945547	6.8638868997701	6.68169367639157	7.18924299799307	7.04462515550733	7.30771772300261	6.88564837267973	7.06235046852399	6.86376931677548	6.41854858768359	6.79855343533293	7.00954534358804	6.78074386750256	9.34192734149228	6.98598966652767	7.08708421309059	7.0968495504227	7.21185496167388	7.24633902744292	6.99823919019499	7.79130632358804	7.33335313605086	7.16730555427351	7.1393867497959	7.75597695881149	7.81105899886285	7.52651643745809	7.37275956926624	7.93466524436502	7.30058752960066	6.40729115906349	7.50484143555216	7.79741068815948	7.02312616054341	7.78779555309051	7.13880316153681	6.4320573824111	7.09254509956869	6.9984366489937	6.98391131066937	7.04843306272364
"LDOC1L"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ATP1B1"	10.5659515733468	8.27093568676411	9.27000486459159	11.6923649476619	8.83518919638742	9.54468547302664	9.81889781882226	10.5405629522173	10.5002790073435	9.71305628071156	9.581488227225	11.0793163858939	11.8994789907643	10.2867385303624	8.79789409571934	8.30252255728982	9.69550070851512	10.4958015511579	12.8808830789822	11.1805185081584	11.0986882985377	12.2867241601979	11.1867222183148	11.8842667898299	10.2342353335283	9.56704351904871	10.0863294757808	10.8116387336207	9.99449759835031	10.5987347837842	11.8946473521372	11.4701267088297	11.6519599883636	11.6350040464434	11.5783539777925	10.0748314294896	10.2638108321762	11.363416144483	8.41842470807581	11.0309202309603	9.79539048256752	10.2809078964346	10.3284401844787	10.9617585970414
"LOC26010"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ULBP2"	4.80363585241724	6.0490560404018	6.5511662904765	5.54239621452414	5.10572976300263	5.56912360120338	5.33539203949852	6.52493362818627	3.16950949570299	5.79509973715503	6.56304209986739	5.97831814163585	6.25384008352551	5.93569010086372	5.81427987159916	5.17404450970174	8.44137006036813	5.49345397980159	5.52277148383016	3.57206020407574	5.84474254683282	6.15570438882905	5.10880835327493	5.85170910560349	5.77788688323201	3.79517702691607	5.08173198951614	6.99245874561344	6.42167582133654	5.81772180494854	5.64843729088939	6.12979155148109	6.87204179213124	5.97169423260536	5.33735480317265	6.72196787098333	5.92212019589359	6.28009507322149	3.78092086085559	5.66368396956269	2.57661556186756	6.34084239447748	6.86592799540106	5.50863022559222
"RNF212"	4.57960922416809	2.42697598013626	3.4382824784747	3.20092936176109	3.58102780658781	5.29789839565102	2.81316585492288	3.16345099919263	4.16341335261899	3.47788752563141	3.72045953737627	2.82425703065287	4.51857404122159	4.99751070205033	5.78875046640871	3.29192910584152	8.77250062258916	3.59359475087632	1.81123075786145	2.69472978224858	2.80892339777149	3.06447762379779	3.6552411013046	2.50106617097644	3.69575164518011	5.54203982751067	2.7558916433949	6.06430650692099	2.9426393389941	5.12905060367937	3.29707209944903	3.43238720286303	3.13053164180365	2.90858765577479	3.34061440368729	3.31407978547582	4.46958585077295	4.35280941904484	6.14791604840155	3.46733500307751	4.78801623322427	5.57181845110138	5.25972551772641	4.35430272219419
"KCNAB1"	5.11046957518955	4.73357524271048	6.29994923773866	5.68501507108481	6.0072198292805	3.89017288435116	6.07679369955322	4.98311914515821	5.8052007754427	4.97560090556457	5.74061904569198	5.91197843366618	5.65860778257865	5.3562616326411	6.46041806274558	3.53202321983786	8.5824606479446	6.80583704712642	6.16345583524089	5.58584732143494	5.71112453192497	8.76092498533273	5.32712824937643	7.24372444616156	5.75882871806507	5.83393145003644	7.82659762430724	7.97057577301563	6.87962461692684	6.63324093735911	5.2332127705701	5.91026272623646	3.18671908116725	5.66435909682357	8.08785872638967	5.55815818777309	6.77976113668612	5.36066119944327	4.01727354214253	5.43068028108132	6.55967433694404	5.41345979081105	5.13458627909932	5.32476584056256
"WIPF3"	5.90831923700875	4.92883946295259	5.51300056512437	5.50137091536894	4.41964088952986	5.62450785571775	5.97561806847011	5.89969922349524	5.94988742689888	5.14726248293775	5.17476997415556	6.17060325830534	6.25208308956997	5.57569847101179	6.0546908212172	5.44474670432164	8.13011850078418	6.00475206961944	5.86153525311925	6.33390011525782	5.98996987369721	6.29796745712634	6.51488861316489	6.25291319183302	4.94504695093484	5.90647504038901	5.88747097898836	6.38922530459354	5.46560818904076	5.91111105468653	5.5520666593257	6.73395319234189	6.86003583795879	4.80433628319334	5.90934171345655	7.526871546047	4.93862627672489	3.1895630021149	3.73598698823409	5.38872958595337	5.0847320249276	5.38903150793906	5.13016607349473	5.53225452502797
"OLFM2"	5.70781986596222	5.09017922491935	4.85650651243746	5.69943435899272	3.60909863463818	5.06380233213675	6.21682812634004	3.60847553966797	3.66819772612498	5.57147965558537	4.92973101189619	3.44108770415343	5.16526511455231	4.98429220091681	6.08810811836361	5.73174536828223	8.0490498813242	4.68381110151555	5.19286355634324	3.46843766965074	3.17371269864478	5.68204659535993	4.20692732733774	3.05982360553734	6.24756584673401	6.3647935105708	5.06769448924833	6.51073596449467	5.62466002899206	4.85337816627198	4.94163919659449	5.75768402828584	5.11044354776398	4.27638667132992	5.81022245608722	5.45602809292571	5.82351727836489	6.3424497936519	2.70563161448981	5.00557548895438	5.15181749098106	6.21070582765639	3.33814996592939	5.3855625778717
"SRrp35"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SEPP1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GAL"	6.79699736825628	6.31514566700799	6.73933603549911	5.13298860271282	2.25730378291883	5.12944180883579	4.32275359040833	4.18338831827395	5.4832546014791	6.71385905063911	5.50006003247919	5.07891341490758	5.54914701228657	5.75063795771097	6.35732810955249	5.5184001129215	8.68980214499597	5.66506171779639	5.396141761122	8.9609613583963	5.16839546394996	2.34118553196329	5.85200618506983	5.13217421560148	5.00541044916416	4.90149256895031	4.78354134622942	7.04076889816503	6.9812901107514	7.00728178092395	5.18987711990795	5.91111968334009	5.47594450134609	4.73563050149529	5.90672230104451	2.45383865749754	3.02830067476595	3.44012370144519	6.72174582586923	3.13867173797604	5.03955053540516	5.77590496226655	6.12304258357624	6.84371004447598
"PANX2"	6.7863034159431	3.11514734469909	3.98717315055562	4.07876057580001	4.69511169981599	5.10003469422442	6.02545800971702	2.79011032667267	4.21452888428578	3.20238175973108	5.71656509042596	3.68083130190182	6.2138117441486	3.81606331650024	3.1933197355491	4.34362565443112	7.69091885912137	5.68724684335928	4.5190965504099	2.47750610830231	5.02870595566344	5.81072040088567	2.39849721791109	3.7949539595666	4.10230126163802	5.79137900417777	4.79017377438288	5.51880617691314	5.78565656208173	5.09256327040648	5.01250193529058	4.33727673367815	4.05198039176434	2.28585600873823	3.40420573009466	3.59616816462319	4.87676440807519	4.45338942294746	3.52450897476829	3.34217057508704	3.4647846158631	4.4522095168637	3.2977034374832	5.39860757268509
"DHRS3"	9.06834268666826	7.6819748418853	7.88268633429819	7.75292542444698	7.97929287279239	7.64121839633714	6.60398361909519	7.89262066210707	8.80669162869892	7.8439823364553	8.75246034080687	9.05409828066003	8.54461177715107	7.24793529656564	7.84126605924307	7.44440375705707	8.87603771033131	9.15930485745676	8.62769346571937	8.72186307457939	7.36165733673755	9.02001660034808	9.49580701577141	9.66161265726305	9.40425917759173	7.55090767325942	10.2415894253314	10.0222845594602	8.45429708672662	9.98363778943131	8.39744731969704	9.34625756083933	8.49487466482387	8.37299356920678	9.09466894041775	8.31975307781413	7.79350659244096	9.21896028873418	8.95349789521708	8.21606154081674	8.49342172466755	9.07995821753262	8.94318970906498	7.9234113026346
"EFCAB1"	3.08974856877497	4.30395297351643	2.86364457926313	3.9956775131171	3.36483171549784	3.2784402978601	5.22076552994397	2.73013952004841	2.81375108327914	2.00178628712854	1.81668352592587	2.20200848486385	4.86750873488564	3.282520960046	2.64443926691925	3.64387564829956	8.8923036023726	2.90653162232719	5.32218764677055	3.69010461316285	3.72807681805814	2.78167467139902	4.73089316264801	4.68793537439539	5.27200695184982	3.03120617019806	2.52169644859155	5.55489523402862	4.70200848945318	2.62548344690785	4.02345153431483	4.08794023497358	1.85350904418247	5.09687658710992	2.26769803970215	3.4050818457695	1.81966425891436	3.18977696258155	2.96164527700821	2.51936835661768	2.52728051114251	4.23735244083095	5.5503427632297	3.07908210303506
"FZD9"	3.24096233695133	3.49427488353038	3.01665418134974	2.72937113304324	2.2702786877715	3.4359401357323	2.83897762632126	2.06699174430805	4.85501215588533	1.69112854932111	5.87323327103007	3.7862794600524	4.9930467426299	2.0444438715251	6.15138293058436	3.759826833778	3.42214219587753	2.87516759922001	3.23974463419157	2.5974122355127	4.83104903766892	5.64346151220204	1.71052594736123	4.42733128414994	2.83775833006735	3.16938911384432	2.80070904065207	3.06150487231946	2.81628205344202	1.73732087283227	3.24101011250583	2.41908737707201	2.06006572571927	3.21561498850308	4.11301699233729	2.81350835555334	2.62466923940026	3.93292139918685	2.96596134668288	2.97351618006604	3.92248289037933	5.25417192047184	2.29237284734601	5.43760560448286
"LY6K"	4.30787539870007	4.19727434100496	3.97100861559794	2.62042216628393	4.3327995172598	2.89724258138475	2.70263042077526	2.98099891024213	3.20040442190104	5.01041286936845	4.05169666073309	2.33678728577416	5.77805701475658	4.41317041714721	5.0672513179041	2.92265088104966	8.06430534846298	2.87591505109319	2.14132977424576	4.76380389478474	4.78628648325563	2.92328491463168	4.15931899629903	5.33879239902021	5.90554974489753	4.9564794671182	5.83728253796862	5.66341479527674	3.81508058568057	3.95855858314667	2.57318161810948	4.77677779105175	2.54437530334029	2.46742011950489	4.31750182258866	5.42693242311246	3.67535398313765	4.55355653925278	3.67396168523535	5.43540927418006	3.04516575152488	4.04196960752637	3.81736252971662	5.55022582730063
"CLEC1A"	8.5757492719873	6.62661039274965	6.4343116198701	6.62684692593605	7.30010545680693	7.38559275319819	6.38987873207085	7.11959554037165	7.72571893650282	8.06502995211149	7.9391957946958	7.84367105339189	7.14114215716701	6.34383722500706	6.29502241627696	7.0525290263697	8.40402624221205	8.05407597279497	6.54233430774972	6.73227219815273	7.57033712205766	6.57027806258084	7.87395664686796	7.32873475612008	6.47352406625008	7.12686303768581	9.51965385362262	8.91323150720236	6.93405582188904	7.72503515254089	8.17171150155512	7.48885258456579	6.99936313602454	5.69965027560737	6.62591634083758	6.96269612212324	5.76072201986965	7.44434588455882	7.22115338075043	6.75987163666747	6.70535182517308	7.62782018879673	7.05870762284446	8.0368195206689
"NUCB2"	8.66465954033683	8.34270173092513	9.49705875748081	9.3633820429378	8.50571821498221	7.30920458796396	8.67470333038819	9.93985246652112	10.6497150161093	10.4752268307295	9.79210153574521	10.9769490653007	10.1817346989753	9.31600982208865	9.83122792502758	10.1215162333721	10.8929405648879	10.0488356276266	10.3353917122439	9.5089880344972	9.78152020883974	9.22144274398033	10.4607898659628	9.57586067358421	9.89399517673789	9.35788408171302	10.5911967396604	9.54962165661156	8.96521097339716	9.6869341672709	9.81247545193021	10.2096862783685	10.4741563835415	8.88433640163204	9.31022095977183	9.47938803190642	9.08564099146568	9.16171378616242	10.0489025703823	9.72913067976902	9.71887261995158	9.9204316634301	10.5805935982349	10.4124540582614
"RAB1A"	9.82530048858517	10.9953467185966	10.8519384448531	11.1300574519571	10.6032726095528	10.8445859731526	10.6559287079464	11.1000098683309	9.91908666508597	10.7324756769333	10.4889093066102	10.295794023721	10.8225029006574	10.7060106062504	10.8027209532681	10.8584487245216	9.56961245843493	10.7122394250504	11.2151487256111	11.2055030976485	10.7203118317942	10.9079470456398	10.7561775113612	11.1823985326316	11.3805780941083	11.4564997123219	10.728379119091	11.1422978972485	10.6710400500219	10.9774740272959	11.7218832452499	11.4010377180827	11.7503144324671	11.125947286486	10.882604061359	11.1773463939151	10.9479751966458	12.086835812311	11.0374608818181	10.9012634697797	11.2349246039064	11.0388171722385	10.5625531681553	11.9103787603387
"C20orf197"	5.19482445135276	2.86343591021041	2.50409666079436	1.80844598872796	2.84921037131277	2.76893688707093	2.85334847452184	3.99510552041784	2.20991956742768	2.74528295694728	5.80713564334122	2.75132916819122	5.68893415426673	3.92949527468497	2.30995892033869	2.04107434350355	7.8962506279438	2.94636454279073	2.16164834497568	2.8744946011119	2.84824025158773	5.15629362874693	2.92146303851095	4.27368623219052	2.19914904939162	1.93696820650034	3.57999571727297	3.02782015593951	3.03215270865089	1.68265917196768	2.62975750547546	3.86058817397838	2.44791998877595	3.41633610834476	5.09407306796072	3.71095004030787	2.92143101721697	4.12258288503028	3.8900953358447	2.3376768964996	1.80139703266475	3.55615158852824	2.59677081183606	2.40171164344475
"C14orf162"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ARX"	2.85278685392054	1.60990537410198	1.32177670590505	1.6499361542933	4.73726492515923	1.88627392059092	4.16345477435642	6.25683812460404	2.07313428305597	2.41912533241378	5.13256693048268	5.7152047711562	5.04210065572765	2.81245418947743	4.76145683135803	1.46896872664518	7.09245336767302	5.6476711433439	6.96987832262658	2.19076239439969	4.48682019357282	8.95011856354385	4.47396185336312	3.33359552682444	6.48406078864023	4.76593805203747	2.50675879557806	6.51916375313441	2.30860866489178	2.55684154646567	2.79730729642997	5.2995355520496	5.22007746528769	3.26397031590707	1.64076683047349	1.18811346799017	1.90051087127926	5.29773538137701	4.61435285327862	3.22728295820016	5.50680768781658	2.70841974496475	2.5983998391095	3.69665394785372
"RASGEF1C"	4.62758621532654	1.99774137426256	2.43687825551214	2.890165161293	5.69258954737679	3.63571437323488	2.65158825559099	3.86846172075457	4.02136876775784	4.51095654373358	2.10671707651841	4.43116385180316	4.90676475850624	4.45349111127429	2.13442896229313	3.64106944023783	9.25988342866768	2.19669051818511	6.15275460250661	5.41176640525999	3.11813337997345	2.30271408385747	3.48350435590612	3.6322619827865	2.69432829766376	2.53654857344526	2.76680229256947	1.7508342996522	6.28236443287792	1.04380534159082	4.42450264275306	3.36762981337186	3.4270633018271	2.59339570100234	2.64892058651401	3.67728625612029	5.01161603031847	2.28754566001724	5.49012487140175	2.80677144244184	5.4621628385857	5.68588204579972	2.1533842939183	3.82930047342104
"F7"	3.66676562746885	4.37272065015566	3.80523883898869	3.98867909595188	5.52784514555478	3.41860390767113	6.36511044284937	4.15945915426122	4.82787837244597	3.38420972060643	3.02223371500866	5.859355501995	3.40016791416368	5.48443148080388	6.63994235299924	5.799449079674	9.24991185138508	4.7663159176319	4.88053118368036	4.60774686739417	4.76676502735511	3.06551406874533	2.93758122411496	5.07074567838578	5.8051768313458	3.02168896408585	5.16577828451237	5.46200267840997	3.95601270797929	4.61048405290891	4.38182645616523	5.02299186782317	3.09397650882911	2.42251730851572	5.09137483483712	4.4294702138225	3.26294176441731	5.14682749392211	2.69803636333619	5.96244027058737	3.73942448814174	5.12643549008309	6.47611248318208	5.96448689625523
"SNAP25"	4.08340618949302	3.41456572403647	5.34606314786383	5.50930781301618	6.22605602313209	3.96727205647709	4.41629947844013	2.93509604070627	5.59354879929716	4.53920031133616	8.27417932554634	5.71339228279643	8.56139841939573	2.91098007287038	5.84377752034745	4.92330832620591	8.75576210084638	6.21057631525848	8.51545480885326	4.20947068566146	3.3703263333558	6.29484189375241	5.5799826138453	6.68171958790562	4.73597175865377	5.20186662325857	5.9718152583426	7.13732237141392	4.96051450048742	5.56932230840464	7.90522009508794	7.17227860365295	7.54117624475846	4.91793054089844	5.58372420441896	6.21919135697318	6.62297741486812	3.32225213323967	5.40249326979266	4.86282005668932	4.8235753887297	5.3445413170009	5.65551331064545	6.33008729514436
"C2orf39"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ZNF323"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"NKX6.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"LOC100286915"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ACPL2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RGS2"	10.165483621812	9.06964446486066	8.88840234829362	9.40777058067451	11.2414969348069	10.3440016748624	12.5073826816111	12.2263494296436	10.8353314765004	10.473866659619	11.8697351955344	10.7755624572539	10.5856445418581	12.0238510404521	10.6858335685508	12.8185816209199	10.1040305863244	11.1801748331824	11.9609305744533	11.7245631346405	12.5212439438221	14.6202183691637	14.6076607089125	13.0894435862021	11.6259144843539	12.1799791240019	13.3609499231727	12.2536576130018	10.3856688526468	12.561895691784	11.4670236929655	10.5627185828713	11.8276091088541	12.3976125373131	13.9636698430117	11.6544652749937	11.159514346889	10.4298821482478	11.6200709271592	11.2465064064356	10.5544999786263	11.870193323495	12.2519135758864	11.3896926661995
"CENPB"	8.37020338695776	6.98135468219428	7.28252322252138	7.91049349731519	7.41103447874714	7.42633655622591	6.99574924688303	7.19756578292081	7.74326359809668	7.60697122656982	7.27554094125674	7.24211521729708	7.0247332138859	6.44301379751021	7.334805096663	6.74689161771216	8.17023893273761	7.17282276439035	7.06973581515862	7.39806771346416	7.35367875379631	6.77536616108551	6.90510375517523	6.54756222627301	6.67528243649765	7.01431229448097	7.5659491839437	7.46248292696229	6.73285468449348	7.61711568849494	7.33556994779411	7.75011961561194	6.82864059582389	6.62674084220375	7.29175643235416	7.95579282367169	6.80193702128201	7.57110953515456	7.29489339142095	6.28189685984349	7.15775645853618	7.42838760507072	7.00107018022296	7.08471679269698
"SMAD5OS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"NXPH2"	6.56833174579219	2.55564868781021	4.10704050566021	2.11864729870708	3.24048086936874	2.02665170989337	5.51184777026365	1.7450171088579	2.72265166387515	4.60471089141991	3.2879491561746	3.78928339202825	5.39437720908213	3.38371810487879	4.95478243015832	2.30695371172991	6.8183463942648	4.17343526420477	1.85677376117301	2.14696783888757	4.48308825135129	2.27159047342663	2.5439870021698	4.11045880876897	4.22282977848586	2.71582509643284	4.55900732388249	4.72919670564833	4.93059953571585	4.64949566844807	5.27205863450573	5.43021662849029	4.04543965580226	4.43836124220708	2.29312800603521	3.56158625489273	3.79706074181372	2.90857132692221	2.47299551154358	2.62813857813674	2.56783112250156	4.34780120137215	4.38144453606501	4.08423032391874
"GSDMA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"FMO3"	7.66470324341061	4.26986819090257	7.59123296708317	6.93208003249603	7.61929690669714	6.46820519635001	6.61389356339501	9.55610003590173	8.32184389037923	7.86835251606616	6.73971568033098	8.28498170582236	9.27933616801344	6.63906435760081	7.12762671866883	7.10146587799401	9.71522308934294	6.32469877674063	6.51868779095829	5.65904654325118	6.95992131376335	7.9237656942093	2.43261582228325	11.2721374795127	7.07816368228145	5.99282105825796	8.06981272297118	8.97697240915373	7.90522441868202	7.71323224318311	7.26010613995272	7.98012024492925	7.9595530999046	4.1487602989712	4.43123829096708	8.19170053463774	7.83445079418687	7.54033953288423	6.63368715433276	7.31862521256015	7.19341180804192	9.55248638663035	7.73536754835845	7.54644650727465
"C6orf108"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"LOC100288822"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"C6orf118"	4.75968664697823	5.75720596858065	5.5079078902766	5.3715453199544	5.68015759255217	6.58416479425444	6.52467083668825	3.31012706033951	3.88069449514683	4.08306385582775	5.75410466887832	3.38547421923806	5.53243505735032	3.628465467727	5.06061004966992	5.02168319524503	9.21254364467122	5.12071447528675	1.52225283799886	2.40142695820166	5.9141480627053	5.02805314375339	4.94963456437704	5.30241262132749	4.33447030311618	2.48439828475157	5.45963369110912	6.33647162852003	4.83712722572013	5.39173743267215	1.45412714843706	3.99904181748669	5.49414047172132	4.55039360347754	5.61502429319552	5.67251026220562	2.69889687347289	5.32688118308473	5.51012057311293	4.11274020838366	5.20039143978904	5.63571166009277	4.54737472728277	5.56495013166388
"C7orf57"	1.7827677117972	2.14014440060197	1.2950386280378	1.14027254527925	1.38526227458022	1.99585934262573	4.14515863699756	5.27010513115569	1.00284383152033	0.882725257951062	1.38618486906973	1.11900464629896	4.58883569882529	1.53206207850031	1.84443407429698	1.37104004510682	7.18350910999287	6.34455172700125	1.06906317679142	1.26025466648128	0.753075361149473	8.99458756528641	0.947486309473723	4.56837406588251	0.955967277076867	4.1330733538138	1.164554450383	0.94895432514845	1.82849841061167	1.80013744968088	0.993145429065466	1.23478950608015	0.627077836787241	0.596894282222656	1.40839690865246	0.892641988297784	1.93124289682877	1.29316926948559	3.64463174782215	1.90980952323762	4.81128202363481	1.05159513607795	1.23253899996038	1.90319975379878
"MRPL36"	11.8800127231106	12.9740376479089	12.4887530153319	12.8067442871419	12.309560794538	13.9623231533101	12.1744552172181	12.6903405042263	11.2213644672976	12.5514465908032	12.3552810103942	12.7370710439492	12.2107683520176	11.4868236059763	11.860179992815	12.20058570345	6.57375962872398	12.995090780361	11.649111680505	12.2532676329896	12.3298632212528	13.1841995970474	11.4103071156035	12.3690185849368	12.7540600147702	12.6063421706273	12.9457813207094	11.9670276759708	12.5205168783861	11.457434652639	12.2296555365663	12.1485066391465	11.9999713754823	12.4366038914545	11.7792801949656	11.6155474599003	12.1414258002004	12.2642633814587	14.015325188313	12.1740298166254	13.2728680457369	12.4436110627541	12.6649323483935	11.9395974177523
"NAGS"	7.42328960252283	4.99825991846182	6.90805744286877	6.261695382041	6.2898903543777	5.77649687130801	6.95330595329988	5.70661535349716	6.73139028151716	5.62775687222968	6.57044983210353	5.91495327092545	6.46107445615556	6.10520485061638	6.4823605049683	6.44683185845108	6.28642555706946	6.54995912520565	6.63409272208737	6.36681145262324	6.01870099529479	6.14435385271207	5.64080490037594	6.57057342171912	5.89777898882826	7.58179357854216	6.51102151667753	2.46189736222425	6.8396972704454	6.85610083384907	6.30693764170064	5.27625389763938	7.64195371105406	7.04063146753195	6.57488957537605	7.0572318374436	6.84830168480929	5.96716107349071	7.53401902010031	5.78758942118077	6.18239735434418	6.92258280333094	6.07059771765468	6.84132058555427
"TDGF1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"LRRIQ1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
